arm	run	evt	stub_bridge	seed	accept	gate	nseg	total_cm	maxlen_cm	stop	stop_len_cm	stop_angle_deg	stop_ratio	stop_degree
mcp2k	18255	494297	1	10006	0	size1	1	146.3	146.3	dead_end	0	-1	-1	1
mcp2k	18255	494297	1	10011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	494297	0	10004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	494297	0	10006	0	size1	1	146.3	146.3	dead_end	0	-1	-1	1
mcp2k	18255	494297	0	10011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	494847	1	4004	0	size1	1	144.1	144.1	both	8.31	104.7	1.309	2
mcp2k	18255	494847	0	4004	0	size1	1	144.1	144.1	both	8.31	104.7	1.309	2
mcp2k	18255	495199	1	37008	0	size1	1	119.5	119.5	dead_end	0	-1	-1	1
mcp2k	18255	495199	1	37009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	495199	0	37008	0	size1	1	119.5	119.5	dead_end	0	-1	-1	1
mcp2k	18255	495199	0	37009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	495881	1	2008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	495881	0	2008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497311	1	18012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497311	0	18012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497355	1	9012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497355	1	9014	0	size1	1	125.6	125.6	dead_end	0	-1	-1	1
mcp2k	18255	497355	0	9012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497355	0	9014	0	size1	1	125.6	125.6	dead_end	0	-1	-1	1
mcp2k	18255	497399	1	24000	0	size1	1	123.8	123.8	dead_end	0	-1	-1	1
mcp2k	18255	497399	0	24000	0	size1	1	123.8	123.8	dead_end	0	-1	-1	1
mcp2k	18259	49742	1	16000	0	size1	1	108.6	108.6	dead_end	0	-1	-1	1
mcp2k	18259	49742	0	16000	0	size1	1	108.6	108.6	dead_end	0	-1	-1	1
mcp2k	18259	49745	1	3013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	49745	1	3017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	49745	0	3013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	49745	0	3017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497553	1	12009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497553	1	12013	0	size1	1	1.059	1.059	angle	0.6277	140.5	1.172	2
mcp2k	18255	497553	0	12009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497553	0	12013	0	size1	1	1.059	1.059	angle	0.6277	140.5	1.172	2
mcp2k	18255	497883	1	6001	0	size1	1	136	136	dead_end	0	-1	-1	1
mcp2k	18255	497883	1	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	497883	0	6001	0	size1	1	136	136	dead_end	0	-1	-1	1
mcp2k	18255	497883	0	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	498675	1	15000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	498675	0	15000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	498851	1	11001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	498851	1	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	498851	1	11005	0	size1	1	21.72	21.72	dead_end	0	-1	-1	1
mcp2k	18255	498851	0	11001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	498851	0	11004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	498851	0	11005	0	size1	1	21.72	21.72	dead_end	0	-1	-1	1
mcp2k	18255	499115	1	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	499115	1	6005	0	size1	1	29.67	29.67	dead_end	0	-1	-1	1
mcp2k	18255	499115	0	6004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	499115	0	6005	0	size1	1	29.67	29.67	dead_end	0	-1	-1	1
mcp2k	18255	499423	1	11045	0	size1	1	29.54	29.54	dead_end	0	-1	-1	1
mcp2k	18255	499423	0	11045	0	size1	1	29.54	29.54	dead_end	0	-1	-1	1
mcp2k	18255	499577	1	13009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	499577	1	13024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	499577	1	13030	0	size1	1	21.8	21.8	dead_end	0	-1	-1	1
mcp2k	18255	499577	1	13031	1	accepted	4	294.7	182.9	dead_end	0	-1	-1	1
mcp2k	18255	499577	0	13009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	499577	0	13024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	499577	0	13030	0	size1	1	21.8	21.8	dead_end	0	-1	-1	1
mcp2k	18255	499577	0	13031	1	accepted	4	294.7	182.9	dead_end	0	-1	-1	1
mcp2k	18259	49984	1	4008	0	size1	1	28.09	28.09	dead_end	0	-1	-1	1
mcp2k	18259	49984	0	4008	0	size1	1	28.09	28.09	dead_end	0	-1	-1	1
mcp2k	18259	49987	1	8000	0	size1	1	227.6	227.6	dead_end	0	-1	-1	1
mcp2k	18259	49987	0	8000	0	size1	1	227.6	227.6	dead_end	0	-1	-1	1
mcp2k	18255	500083	1	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	500083	1	3008	0	size1	1	5.58	5.58	dead_end	0	-1	-1	1
mcp2k	18255	500083	0	3002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	500083	0	3008	0	size1	1	5.58	5.58	dead_end	0	-1	-1	1
mcp2k	18255	500149	1	17003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	500149	1	17005	0	size1	1	146.6	146.6	angle	7.695	16.8	0.6582	3
mcp2k	18255	500149	0	17003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	500149	0	17005	0	size1	1	146.6	146.6	angle	7.695	16.8	0.6582	3
mcp2k	18255	500567	1	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	500567	0	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	501711	1	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	501711	0	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50182	1	10001	0	size1	1	118.9	118.9	dead_end	0	-1	-1	1
mcp2k	18259	50182	1	10002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50182	0	10001	0	size1	1	118.9	118.9	dead_end	0	-1	-1	1
mcp2k	18259	50182	0	10002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502019	1	9023	0	size1	1	49.05	49.05	both	7.257	91.89	2.268	3
mcp2k	18255	502019	1	9025	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502019	0	9023	0	size1	1	49.05	49.05	both	7.257	91.89	2.268	3
mcp2k	18255	502019	0	9025	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502525	1	19003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502525	1	19006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502525	0	19003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502525	0	19006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502921	1	10010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502921	1	10011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502921	1	10012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502921	0	10010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502921	0	10011	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	502921	0	10012	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50446	1	13000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50446	0	13000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50688	1	10000	0	size1	1	1.522	1.522	dead_end	0	-1	-1	1
mcp2k	18259	50688	0	10000	0	size1	1	1.522	1.522	dead_end	0	-1	-1	1
mcp2k	18259	50801	1	20033	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50801	1	20035	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50801	0	20033	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	50801	0	20035	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	51128	1	22001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	51128	1	22005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	51128	0	22001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	51128	0	22005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	51219	1	12008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	51219	1	12030	0	size1	1	186.7	186.7	dead_end	0	-1	-1	1
mcp2k	18259	51219	1	12033	0	size1	1	25.31	25.31	dead_end	0	-1	-1	1
mcp2k	18259	51219	1	12034	0	size1	1	14.06	14.06	dead_end	0	-1	-1	1
mcp2k	18259	51219	0	12008	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	51219	0	12030	0	size1	1	186.7	186.7	dead_end	0	-1	-1	1
mcp2k	18259	51219	0	12033	0	size1	1	25.31	25.31	dead_end	0	-1	-1	1
mcp2k	18259	51219	0	12034	0	size1	1	14.06	14.06	dead_end	0	-1	-1	1
mcp2k	18259	51260	1	7000	0	size1	1	24.01	24.01	dead_end	0	-1	-1	1
mcp2k	18259	51260	0	7000	0	size1	1	24.01	24.01	dead_end	0	-1	-1	1
mcp2k	18255	51546	1	16000	0	size1	1	75.84	75.84	dead_end	0	-1	-1	1
mcp2k	18255	51546	0	16000	0	size1	1	75.84	75.84	dead_end	0	-1	-1	1
mcp2k	18255	51722	1	17018	0	size1	1	3.888	3.888	dead_end	0	-1	-1	1
mcp2k	18255	51722	1	17019	0	size1	1	21.79	21.79	angle	6.731	42.24	0.9646	3
mcp2k	18255	51722	1	17020	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	51722	0	17018	0	size1	1	3.888	3.888	dead_end	0	-1	-1	1
mcp2k	18255	51722	0	17019	0	size1	1	21.79	21.79	angle	6.731	42.24	0.9646	3
mcp2k	18255	51722	0	17020	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	51868	1	7000	0	size1	1	163.9	163.9	both	10.38	121.3	1.346	2
mcp2k	18255	51868	0	7000	0	size1	1	163.9	163.9	both	10.38	121.3	1.346	2
mcp2k	18255	51890	1	15003	0	size1	1	297.4	297.4	dead_end	0	-1	-1	1
mcp2k	18255	51890	1	15007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	51890	0	15003	0	size1	1	297.4	297.4	dead_end	0	-1	-1	1
mcp2k	18255	51890	0	15007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	51964	1	7005	1	accepted	2	202.7	184.1	dead_end	0	-1	-1	1
mcp2k	18255	51964	1	7007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	51964	0	7005	1	accepted	2	202.7	184.1	dead_end	0	-1	-1	1
mcp2k	18255	51964	0	7007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	52044	1	18001	0	size1	1	109.5	109.5	dead_end	0	-1	-1	1
mcp2k	18255	52044	1	18004	0	size1	1	3.731	3.731	both	7.446	99.17	2.673	3
mcp2k	18255	52044	0	18001	0	size1	1	109.5	109.5	dead_end	0	-1	-1	1
mcp2k	18255	52044	0	18004	0	size1	1	3.731	3.731	both	7.446	99.17	2.673	3
mcp2k	18255	52121	1	11002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	52121	1	11003	0	size1	1	3.474	3.474	dead_end	0	-1	-1	1
mcp2k	18255	52121	1	11005	1	accepted	2	63.67	49.81	dead_end	0	-1	-1	1
mcp2k	18255	52121	0	11002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	52121	0	11003	0	size1	1	3.474	3.474	dead_end	0	-1	-1	1
mcp2k	18255	52121	0	11005	1	accepted	2	63.67	49.81	dead_end	0	-1	-1	1
mcp2k	18255	52220	1	14000	0	size1	1	178	178	dead_end	0	-1	-1	1
mcp2k	18255	52220	0	14000	0	size1	1	178	178	dead_end	0	-1	-1	1
mcp2k	18255	52286	1	21002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	52286	0	21002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52338	1	1001	0	size1	1	271	271	dead_end	0	-1	-1	1
mcp2k	18259	52338	1	1002	0	size1	1	41.19	41.19	dead_end	0	-1	-1	1
mcp2k	18259	52338	1	1003	0	size1	1	2.576	2.576	dead_end	0	-1	-1	1
mcp2k	18259	52338	0	1001	0	size1	1	271	271	dead_end	0	-1	-1	1
mcp2k	18259	52338	0	1002	0	size1	1	41.19	41.19	dead_end	0	-1	-1	1
mcp2k	18259	52338	0	1003	0	size1	1	2.576	2.576	dead_end	0	-1	-1	1
mcp2k	18259	52352	1	17000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52352	0	17000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52605	1	51023	0	size1	1	3.197	3.197	both	8.807	51.82	2.166	3
mcp2k	18259	52605	1	51026	0	size1	1	5.752	5.752	dead_end	0	-1	-1	1
mcp2k	18259	52605	1	51027	0	size1	1	3.677	3.677	dead_end	0	-1	-1	1
mcp2k	18259	52605	0	51023	0	size1	1	3.197	3.197	both	8.807	51.82	2.166	3
mcp2k	18259	52605	0	51026	0	size1	1	5.752	5.752	dead_end	0	-1	-1	1
mcp2k	18259	52605	0	51027	0	size1	1	3.677	3.677	dead_end	0	-1	-1	1
mcp2k	18259	52693	1	18034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52693	1	18036	0	size1	1	232.4	232.4	dead_end	0	-1	-1	1
mcp2k	18259	52693	0	18034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52693	0	18036	0	size1	1	232.4	232.4	dead_end	0	-1	-1	1
mcp2k	18259	52759	1	16000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52759	1	16001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52759	0	16000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	52759	0	16001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	53130	1	8001	0	size1	1	30.7	30.7	dead_end	0	-1	-1	1
mcp2k	18259	53130	1	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	53130	1	8005	0	size1	1	7.314	7.314	dead_end	0	-1	-1	1
mcp2k	18259	53130	0	8001	0	size1	1	30.7	30.7	dead_end	0	-1	-1	1
mcp2k	18259	53130	0	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18259	53130	0	8005	0	size1	1	7.314	7.314	dead_end	0	-1	-1	1
mcp2k	18255	53658	1	15002	0	size1	1	74.15	74.15	both	17.69	43.64	3.427	2
mcp2k	18255	53658	0	15002	0	size1	1	74.15	74.15	both	17.69	43.64	3.427	2
mcp2k	18255	53793	1	37023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	53793	1	37024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	53793	1	37026	1	accepted	2	154.1	91.74	dead_end	0	-1	-1	1
mcp2k	18255	53793	0	37023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	53793	0	37024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	53793	0	37026	1	accepted	2	154.1	91.74	dead_end	0	-1	-1	1
mcp2k	18255	53881	1	12001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	53881	0	12001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54332	1	16001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54332	1	16006	0	size1	1	71.04	71.04	angle	16.85	69.92	1.216	3
mcp2k	18255	54332	1	16009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54332	0	16001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54332	0	16006	0	size1	1	71.04	71.04	angle	16.85	69.92	1.216	3
mcp2k	18255	54332	0	16009	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54453	1	22010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54453	0	22010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54475	1	20006	0	size1	1	76.75	76.75	dead_end	0	-1	-1	1
mcp2k	18255	54475	1	20007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54475	0	20006	0	size1	1	76.75	76.75	dead_end	0	-1	-1	1
mcp2k	18255	54475	0	20007	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54508	1	10003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54508	1	10005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54508	0	10003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54508	0	10005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	54629	1	15005	0	size1	1	94.71	94.71	dqdx	30.71	5.723	1.466	4
mcp2k	18255	54629	0	15005	0	size1	1	94.71	94.71	dqdx	30.71	5.723	1.466	4
mcp2k	18255	55220	1	17001	0	size1	1	29.85	29.85	dead_end	0	-1	-1	1
mcp2k	18255	55220	1	17007	0	size1	1	15.13	15.13	dead_end	0	-1	-1	1
mcp2k	18255	55220	1	17010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55220	0	17001	0	size1	1	29.85	29.85	dead_end	0	-1	-1	1
mcp2k	18255	55220	0	17007	0	size1	1	15.13	15.13	dead_end	0	-1	-1	1
mcp2k	18255	55220	0	17010	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55278	1	21004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55278	1	21005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55278	0	21004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55278	0	21005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55322	1	18001	0	size1	1	212.4	212.4	dead_end	0	-1	-1	1
mcp2k	18255	55322	1	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55322	1	18003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55322	0	18001	0	size1	1	212.4	212.4	dead_end	0	-1	-1	1
mcp2k	18255	55322	0	18002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55322	0	18003	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55443	1	7000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55443	0	7000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55542	1	5006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55542	1	5008	1	accepted	3	255.3	123.4	dqdx	5.495	9.418	2.188	2
mcp2k	18255	55542	0	5006	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55542	0	5008	1	accepted	3	255.3	123.4	dqdx	5.495	9.418	2.188	2
mcp2k	18255	55740	1	62028	0	size1	1	35.25	35.25	dead_end	0	-1	-1	1
mcp2k	18255	55740	1	62037	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	55740	0	62028	0	size1	1	35.25	35.25	dead_end	0	-1	-1	1
mcp2k	18255	55740	0	62037	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56180	1	18033	0	size1	1	89.95	89.95	dead_end	0	-1	-1	1
mcp2k	18255	56180	1	18034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56180	0	18033	0	size1	1	89.95	89.95	dead_end	0	-1	-1	1
mcp2k	18255	56180	0	18034	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56521	1	6000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56521	0	6000	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56763	1	10023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56763	1	10024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56763	1	10025	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56763	0	10023	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56763	0	10024	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56763	0	10025	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56939	1	8001	0	size1	1	176.5	176.5	dead_end	0	-1	-1	1
mcp2k	18255	56939	1	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56939	0	8001	0	size1	1	176.5	176.5	dead_end	0	-1	-1	1
mcp2k	18255	56939	0	8002	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	56972	1	17024	0	size1	1	21.48	21.48	dead_end	0	-1	-1	1
mcp2k	18255	56972	0	17024	0	size1	1	21.48	21.48	dead_end	0	-1	-1	1
mcp2k	18255	57280	1	21001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	57280	0	21001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	57346	1	16000	0	size1	1	384.7	384.7	dead_end	0	-1	-1	1
mcp2k	18255	57346	0	16000	0	size1	1	384.7	384.7	dead_end	0	-1	-1	1
mcp2k	18255	57577	1	13001	0	size1	1	213.6	213.6	dead_end	0	-1	-1	1
mcp2k	18255	57577	1	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	57577	0	13001	0	size1	1	213.6	213.6	dead_end	0	-1	-1	1
mcp2k	18255	57577	0	13004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	57709	1	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	57709	0	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	57742	1	10012	0	size1	1	144.1	144.1	dead_end	0	-1	-1	1
mcp2k	18255	57742	1	10013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	57742	0	10012	0	size1	1	144.1	144.1	dead_end	0	-1	-1	1
mcp2k	18255	57742	0	10013	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58006	1	8039	0	size1	1	38.43	38.43	dead_end	0	-1	-1	1
mcp2k	18255	58006	1	8040	0	size1	1	13.42	13.42	dead_end	0	-1	-1	1
mcp2k	18255	58006	1	8041	0	size1	1	10.34	10.34	dead_end	0	-1	-1	1
mcp2k	18255	58006	0	8039	0	size1	1	38.43	38.43	dead_end	0	-1	-1	1
mcp2k	18255	58006	0	8040	0	size1	1	13.42	13.42	dead_end	0	-1	-1	1
mcp2k	18255	58006	0	8041	0	size1	1	10.34	10.34	dead_end	0	-1	-1	1
mcp2k	18255	58072	1	15019	0	size1	1	110.2	110.2	dead_end	0	-1	-1	1
mcp2k	18255	58072	1	15021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58072	0	15019	0	size1	1	110.2	110.2	dead_end	0	-1	-1	1
mcp2k	18255	58072	0	15021	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58325	1	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58325	1	13005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58325	0	13001	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58325	0	13005	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58919	1	5001	0	size1	1	114.1	114.1	dead_end	0	-1	-1	1
mcp2k	18255	58919	1	5004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58919	1	5017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58919	0	5001	0	size1	1	114.1	114.1	dead_end	0	-1	-1	1
mcp2k	18255	58919	0	5004	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
mcp2k	18255	58919	0	5017	0	seed_dqdx	0	0	0	seed_dqdx	0	-1	-1	-1
