run	subrun	event	base_numu	base_nue	base_Enu	base_x	base_y	base_z	hits_numu	hits_nue	hits_Enu	hits_x	hits_y	hits_z	truth_signal
295	57	3460	-0.969	8.944	666.9	-166.3	17.6	239.3	0.644	-15.000	847.1	-153.8	36.4	277.5	nue
295	57	5015	1.089	13.340	758.2	176.1	43.7	403.6	0.259	15.654	805.4	176.0	43.8	403.6	nue
295	57	7931	0.323	-0.835	758.4	-126.4	75.9	434.7	-0.014	-15.000	1221.9	-114.3	78.4	442.9	nue
295	57	11842	0.152	-4.218	373.3	-137.4	111.5	310.9	0.989	-15.000	560.0	-137.4	111.4	310.8	nue
295	63	11900	0.739	3.844	1484.9	-162.5	43.2	37.6	0.634	4.191	1273.9	-162.5	43.1	37.6	nue
295	65	2538	-1.436	7.038	648.1	6.1	-70.9	90.5	-1.315	5.932	648.1	6.1	-70.9	90.5	
295	65	5981	0.528	4.559	846.8	75.6	-115.1	447.0	1.411	6.752	891.1	75.7	-115.0	446.1	nue,numu
295	66	1122	-0.925	6.955	2392.6	143.4	-161.1	285.1	-0.988	7.993	2407.6	143.4	-161.0	285.3	nue
295	66	9829	-999.000	-999.000	0.0	0.0	0.0	0.0	0.471	12.566	592.8	-51.4	-62.2	297.4	nue
295	66	11431	0.194	-7.954	721.5	62.4	160.0	424.2	0.068	-7.512	881.1	106.9	107.2	359.1	nue
295	68	2235	-0.755	8.454	2153.8	-162.6	-79.5	41.5	-0.625	5.119	2325.8	-163.0	-80.2	45.5	nue
295	68	8966	-1.113	-0.606	630.9	13.7	83.5	25.3	-0.861	-3.999	540.6	18.5	88.8	8.3	
295	68	10227	-0.190	0.927	2506.9	-7.6	-48.6	474.8	-0.398	2.970	1771.5	-5.9	-41.0	427.5	nue
295	69	4317	0.941	9.600	1470.6	4.3	-116.2	50.6	1.480	6.832	1466.6	4.3	-116.2	50.6	
295	69	7474	1.247	5.441	1268.9	130.6	61.8	337.4	0.989	-15.000	991.2	130.1	62.2	336.0	nue
295	70	10953	0.782	4.175	913.1	-184.7	28.9	249.0	0.782	3.959	913.1	-184.7	28.9	249.0	nue
295	70	12474	0.841	6.171	581.9	-172.6	180.7	473.2	1.235	5.309	682.9	-172.6	180.7	473.2	
295	76	5591	0.791	-15.000	760.9	-168.9	154.1	210.2	1.724	-15.000	765.8	-168.9	154.1	210.2	
295	76	5728	-999.000	-999.000	0.0	0.0	0.0	0.0	1.356	16.256	1189.3	51.9	132.2	105.3	nue
295	76	6093	0.399	-15.000	482.0	150.6	4.8	366.5	-0.139	7.364	665.9	150.3	5.0	366.4	nue
295	76	10307	0.445	-8.203	414.5	-17.6	77.0	291.1	0.211	-15.000	766.8	-20.4	73.2	295.9	nue
295	79	2674	-0.013	6.185	847.4	114.5	110.9	47.5	0.069	7.503	718.1	114.5	110.9	47.5	nue
295	79	8080	1.358	9.089	1488.3	-83.2	4.9	247.1	0.731	3.167	1842.8	-82.3	5.8	248.4	nue
295	79	8108	-1.106	13.671	1064.7	-8.2	35.1	153.9	-1.190	5.024	1026.8	-5.8	39.5	152.3	nue
295	81	164	0.290	-4.107	1610.5	-25.2	-153.0	247.7	-1.469	8.351	2075.9	-22.9	-144.5	244.7	nue
295	81	10273	-1.615	6.059	1987.9	-95.8	21.4	398.7	-0.921	11.969	1941.2	-88.1	18.6	383.9	nue
295	82	3511	-0.873	5.569	1905.1	81.0	-163.6	391.0	-1.001	3.285	1902.5	82.1	-164.0	390.7	nue
295	82	6784	-0.023	12.558	1525.9	-57.4	-21.5	127.4	0.807	-15.000	643.3	193.4	55.9	95.5	nue,numu
295	82	8758	-0.401	8.112	1401.8	148.5	-26.4	338.1	0.153	9.582	1260.2	151.6	-19.4	334.7	nue
295	83	73	0.875	6.986	1085.2	-87.3	105.0	250.9	1.166	-1.236	1092.6	-87.7	105.1	251.2	nue
295	83	1960	0.941	-2.486	2839.3	-150.7	-120.6	209.1	0.985	-0.134	2972.7	-151.9	-92.2	252.6	nue
295	83	3328	0.816	-15.000	1580.2	93.5	46.6	380.8	0.132	12.078	2099.4	147.3	35.1	409.5	nue
295	86	2236	-2.179	13.164	1103.8	-160.6	185.2	37.8	-0.739	2.473	1415.2	-168.7	175.3	70.6	nue
295	87	3579	-999.000	-999.000	0.0	0.0	0.0	0.0	1.069	-15.000	692.5	-57.2	-113.8	485.4	
295	87	3820	-999.000	-999.000	0.0	0.0	0.0	0.0	-0.105	-15.000	420.0	80.8	74.7	26.7	nue
295	87	9547	0.991	14.191	1418.4	111.7	50.2	227.3	0.994	-15.000	1225.8	111.7	50.2	227.3	nue
295	89	3874	-0.257	7.097	658.1	134.8	25.8	110.5	1.097	8.996	697.5	134.8	25.8	110.5	nue
295	89	5591	0.540	6.858	375.2	169.6	122.7	177.3	0.564	8.556	358.6	169.7	122.1	177.2	nue
295	92	11197	1.111	-15.000	416.3	-19.2	-89.0	92.6	0.741	-15.000	452.6	-19.2	-89.0	92.6	nue
295	94	4024	1.629	8.129	1581.1	130.2	83.0	14.8	0.998	-15.000	1745.7	130.0	82.4	15.0	nue
295	94	7471	0.657	-15.000	1128.5	-118.7	-49.4	253.1	0.142	-0.894	978.1	-122.1	-38.8	211.1	nue
295	94	10843	-999.000	-999.000	0.0	0.0	0.0	0.0	0.035	-15.000	309.1	78.8	24.0	489.2	
295	96	2824	-0.100	14.052	1513.3	164.0	-129.9	132.9	-0.687	6.232	1537.7	167.7	-132.5	131.6	nue
295	96	7545	0.865	10.205	980.2	150.8	178.4	309.8	1.216	6.883	1342.8	150.9	178.2	310.3	nue
296	1	1559	1.479	7.335	1985.6	23.9	-46.4	278.1	1.997	6.178	1805.2	23.8	-46.3	278.9	nue
296	1	4414	0.888	8.229	635.1	-46.2	180.5	200.6	0.943	7.257	357.9	-46.4	180.6	200.5	nue
296	1	4575	-0.902	9.405	790.0	-134.9	111.4	460.2	-0.892	6.171	920.8	-134.9	111.4	460.2	
296	1	8710	0.258	3.977	1617.5	65.8	156.0	396.8	-0.503	13.040	2813.1	65.8	156.0	396.8	nue
296	1	8950	-999.000	-999.000	0.0	0.0	0.0	0.0	-1.052	-15.000	232.4	101.5	-164.0	477.8	
296	6	1907	0.101	1.888	1891.5	140.6	-31.2	337.9	-1.514	5.139	1913.6	142.0	-25.1	326.1	nue
296	6	10585	0.722	-15.000	994.5	-193.9	-24.4	257.9	-999.000	-999.000	0.0	0.0	0.0	0.0	
296	7	2377	-1.143	10.014	2403.8	56.3	27.1	403.9	-0.731	-15.000	2380.7	56.2	27.2	403.9	nue
296	9	2203	0.606	6.791	1493.1	-81.9	71.6	223.5	0.063	10.479	1536.7	-81.7	71.7	223.2	nue
296	11	1951	-0.166	7.999	1750.1	-63.9	72.5	341.0	-1.043	1.839	1867.5	-63.0	71.0	338.0	nue
296	11	7412	0.672	-15.000	1734.6	198.9	-83.9	158.1	-1.095	5.221	1235.8	-32.4	199.4	23.5	
296	13	1587	2.027	5.770	1758.7	-134.2	-136.4	270.3	1.957	8.173	1758.7	-134.2	-136.4	270.3	nue
296	13	6809	3.273	1.335	1224.7	50.5	69.4	265.9	2.256	-7.305	1367.0	49.9	74.6	267.2	nue
296	13	7028	-1.036	1.126	1569.8	62.2	-133.0	120.8	-0.536	8.292	1771.0	61.7	-133.2	120.1	nue
296	13	8055	1.408	-15.000	823.6	116.6	-26.7	14.4	-0.174	-15.000	829.7	116.6	-26.8	14.4	nue
296	13	10096	1.102	-15.000	449.4	179.2	141.0	12.6	1.342	6.354	375.4	179.2	141.0	12.6	nue
296	13	10722	1.951	8.787	3225.9	-35.3	-22.9	295.2	0.251	11.112	2978.6	-35.1	-22.9	295.2	nue
296	14	7619	0.048	13.761	966.3	56.2	174.9	130.1	0.984	13.751	966.3	56.2	174.9	130.1	nue
296	19	2754	-0.366	-1.427	1772.2	76.3	86.6	166.3	0.588	7.463	1411.8	70.4	85.5	149.7	nue
296	19	6765	0.027	7.399	1843.9	47.4	-115.7	42.1	-0.051	4.941	1898.1	47.4	-115.7	42.1	nue
296	31	2434	0.002	9.910	1295.0	11.2	-138.6	205.8	-0.049	2.470	1654.5	3.6	-140.0	214.6	nue
296	34	9965	-999.000	-999.000	0.0	0.0	0.0	0.0	0.497	-3.132	947.7	-103.9	104.8	117.8	nue
296	35	5500	0.489	4.212	1321.3	-27.9	124.3	221.5	1.518	-1.688	1277.2	-27.8	123.9	222.3	nue
296	36	4520	-0.156	9.125	1949.7	-24.7	86.8	32.2	-0.810	-5.745	2284.3	-25.1	86.4	33.8	nue
296	38	5673	1.756	6.076	2465.0	78.0	38.3	48.1	3.891	0.063	2231.3	78.0	38.4	48.1	nue
296	42	11581	-0.041	-8.897	575.4	-131.5	54.3	174.4	-0.869	-8.835	501.9	-114.6	65.3	185.9	nue
296	45	5838	-0.182	-15.000	674.1	-14.8	-171.6	284.8	-0.635	4.924	745.1	-14.8	-171.6	284.8	nue
296	45	8270	-1.187	7.622	2741.5	53.7	-107.3	69.7	-0.542	12.774	2676.3	51.6	-103.2	52.1	nue
296	45	11359	2.617	6.934	1239.1	-69.8	-66.2	448.2	2.718	8.689	1239.9	-69.7	-66.1	448.0	nue
296	49	5127	-0.085	6.290	2039.3	-155.4	1.5	420.5	-0.296	7.840	1801.0	-155.4	2.0	419.7	nue
296	49	6353	-999.000	-999.000	0.0	0.0	0.0	0.0	-0.857	8.510	254.1	-145.2	-49.9	213.2	nue
296	50	1882	-999.000	-999.000	0.0	0.0	0.0	0.0	0.197	-8.751	601.7	-134.7	46.9	17.3	nue
296	50	5978	0.446	9.811	1521.3	-75.2	108.0	16.8	1.730	-2.032	1380.5	-75.7	105.9	13.7	nue
296	50	8644	-999.000	-999.000	0.0	0.0	0.0	0.0	0.736	1.569	1685.4	156.4	-140.0	154.3	nue
296	50	10109	0.399	3.097	563.4	-16.8	-93.8	34.7	-0.273	12.833	454.3	-16.9	-93.8	34.7	nue
296	51	1793	0.772	4.426	1013.4	-134.7	142.6	469.9	0.602	12.150	968.7	-141.7	143.6	455.1	
296	51	3757	-999.000	-999.000	0.0	0.0	0.0	0.0	0.272	13.767	404.5	119.9	120.3	71.7	nue
296	51	6981	-999.000	-999.000	0.0	0.0	0.0	0.0	-1.012	-15.000	678.2	-162.5	199.9	349.3	
296	51	11402	-0.599	14.809	1069.3	76.8	-179.9	433.0	1.287	-15.000	1197.3	76.7	-179.9	433.0	nue
296	52	130	-0.385	9.132	1719.5	-42.9	57.9	20.8	1.684	4.030	901.3	-42.8	58.2	21.2	nue
296	53	792	1.152	-15.000	923.4	68.7	39.9	87.0	0.691	-15.000	933.2	68.7	39.9	87.0	nue
296	54	595	-0.168	8.056	1493.3	47.2	59.0	356.3	0.761	0.453	1038.5	47.1	59.4	357.7	nue
296	56	5241	0.245	2.577	560.8	-64.0	-148.9	408.8	0.011	5.126	561.5	-64.1	-148.8	408.7	nue
296	58	5836	1.075	2.756	1037.1	-113.8	185.6	175.3	0.554	0.371	1016.4	-114.2	180.3	181.9	nue
296	59	2839	-0.167	-15.000	655.0	-33.6	127.7	281.6	4.063	-15.000	436.7	-125.1	-182.1	246.8	nue,numu
296	59	3103	-1.710	5.883	2846.8	-85.1	48.1	150.8	-0.624	3.402	3134.5	-85.2	48.4	150.3	nue
296	59	8504	1.240	3.235	607.9	-15.1	1.7	348.8	1.504	6.252	607.4	-15.1	1.5	348.9	nue
296	62	4768	-0.953	2.618	589.7	38.4	-128.3	115.9	-1.113	-9.713	553.1	34.0	-131.0	100.2	
296	62	6054	1.979	-15.000	1540.9	3.4	186.8	372.0	0.507	11.591	1279.6	15.9	188.0	342.7	
296	62	6654	0.103	5.619	488.9	61.5	-166.7	441.1	0.136	10.445	493.3	61.5	-166.8	441.0	nue
296	63	8809	-0.538	-6.929	482.3	153.0	-144.0	165.1	-0.538	-5.714	466.3	158.0	-184.5	179.0	nue
296	63	12136	-1.989	-15.000	275.6	2.9	184.4	205.5	2.471	-15.000	924.8	-9.8	183.8	185.4	nue
296	68	1078	0.312	13.567	1811.2	105.9	74.1	444.1	2.135	11.865	1767.6	106.0	74.0	444.1	nue
296	68	8037	-0.301	-15.000	631.9	-132.7	182.1	242.0	-1.834	1.037	964.2	-133.4	161.2	277.6	nue
296	68	9391	1.764	10.093	498.1	68.7	-43.6	172.0	0.309	14.062	484.3	68.7	-43.6	172.0	nue
296	71	3671	0.192	2.722	1013.9	-16.7	-6.4	387.7	1.421	1.007	1154.8	-16.3	-6.2	388.5	nue
296	71	11659	1.060	-0.224	1503.3	146.0	-173.1	492.5	-2.996	0.314	1241.5	144.3	-172.0	499.5	
296	72	5592	1.434	-15.000	1028.7	77.3	-22.7	362.7	-999.000	-999.000	0.0	0.0	0.0	0.0	nue
296	72	12035	-0.695	4.532	1650.4	-167.2	152.2	162.3	0.268	12.518	1623.7	-177.7	134.5	136.7	nue
296	76	3527	-1.062	9.968	438.6	88.2	-19.5	437.1	-0.340	-15.000	500.5	107.6	-38.1	458.9	nue
296	76	6093	-1.884	6.505	2410.2	7.0	172.5	156.2	-0.177	3.709	1820.7	14.8	162.6	183.7	nue
296	76	10485	0.108	3.206	1771.1	-195.7	-148.5	124.2	0.097	4.036	1899.7	-195.4	-148.6	124.1	
296	78	4279	-0.375	6.230	1985.5	-17.1	-38.8	9.4	-0.517	8.132	1939.7	-16.9	-38.7	9.4	
296	78	7636	-0.284	15.654	1623.9	126.6	27.8	62.9	2.148	-15.000	393.7	-0.8	-0.4	85.2	nue
296	80	7027	-0.939	5.640	1742.8	-146.3	96.8	246.8	-0.737	8.883	1750.0	-146.6	96.8	246.6	nue
296	82	269	-0.734	10.527	697.4	-14.0	-15.9	452.0	-0.382	0.456	885.8	10.2	-22.7	464.7	
296	82	6703	0.637	8.218	1445.3	-111.9	76.3	207.7	0.785	6.666	1436.6	-111.8	76.3	207.8	nue
296	82	12015	1.276	6.739	1607.7	32.8	99.1	259.2	0.749	6.169	1865.3	32.8	99.0	259.3	nue
296	82	12300	-1.967	-15.000	64.8	19.2	115.8	51.6	-0.910	-15.000	328.8	-12.4	135.3	93.3	nue
296	85	8349	0.045	0.729	1091.3	158.2	-54.2	431.1	-0.987	10.770	1210.9	151.5	-47.9	395.5	nue
296	85	8631	1.003	4.879	2363.7	147.3	-80.0	32.6	0.595	7.310	2366.4	147.3	-80.0	32.4	nue
296	87	3959	2.231	-15.000	1456.5	-53.4	-95.3	59.3	0.621	-9.656	903.9	-52.8	-95.8	58.9	nue
296	88	447	-0.357	2.080	3000.1	105.4	-72.8	307.9	-0.605	1.275	3222.7	116.2	-72.2	176.8	nue
296	88	8064	0.156	-15.000	1010.4	188.3	23.4	47.3	-0.498	12.039	1394.2	188.2	25.4	47.7	nue
296	97	169	1.533	8.364	1842.9	-106.1	-22.9	126.1	2.655	-15.000	1208.2	-105.7	-23.1	126.1	nue
296	97	725	-1.067	-15.000	1797.5	0.3	14.6	367.6	-0.287	-4.992	1663.5	-9.6	10.4	392.0	
296	97	1553	1.292	-1.394	1539.4	-143.6	67.0	439.0	0.666	-3.939	1374.7	-143.7	67.1	438.9	nue
296	97	5657	-1.349	3.461	2893.4	-157.7	-86.0	291.7	-0.907	7.995	3084.3	-157.3	-85.6	289.9	nue
296	97	5717	1.361	3.897	1270.7	-163.4	-51.3	433.6	0.116	5.088	1323.1	-163.4	-51.5	433.7	nue
296	97	10801	-1.413	4.670	2716.7	-56.6	-78.6	147.1	-0.842	12.448	2555.7	-57.3	-87.0	128.3	nue
296	98	9247	-1.957	10.501	1894.9	-61.4	153.9	301.6	4.330	-15.000	993.0	-96.2	-91.4	104.3	nue,numu
296	98	10696	1.729	-7.431	1566.2	-40.5	-55.6	361.5	0.628	6.911	1463.2	-40.2	-55.9	362.4	nue
297	6	8370	-0.499	12.217	1824.7	3.7	7.8	50.2	-0.057	6.049	1655.5	3.9	7.9	51.2	
297	6	10010	1.666	-15.000	655.9	68.5	-178.6	277.4	2.226	-15.000	397.1	35.8	-160.3	137.1	nue,numu
297	21	4987	-1.250	11.575	2423.3	76.6	124.3	130.7	-0.852	-15.000	2415.3	76.7	124.1	131.1	nue
297	21	6501	1.086	5.409	1338.0	-1.0	46.2	86.1	-0.261	-15.000	1298.8	-2.5	18.4	128.3	
297	41	3189	-0.091	2.024	1829.1	-116.9	-34.8	273.0	-0.842	11.476	1393.4	-110.7	-30.0	230.6	nue
297	41	4920	0.114	-3.041	929.2	194.8	28.4	156.0	0.313	-7.350	623.0	196.8	37.2	162.1	nue
297	41	6740	-999.000	-999.000	0.0	0.0	0.0	0.0	3.375	-15.000	381.6	134.6	5.3	408.5	numu
297	58	11099	0.262	6.846	2891.7	35.5	-87.0	361.5	-0.423	10.011	2928.9	36.1	-87.8	359.6	nue
297	58	12226	-0.505	11.963	1733.4	37.8	-66.6	264.5	0.171	0.038	1309.4	31.1	-63.8	275.1	nue
297	76	1089	0.217	3.978	2951.6	66.0	34.9	220.4	0.162	6.593	2842.1	64.6	33.4	216.7	nue
297	76	3474	1.491	4.309	1165.7	134.8	34.7	23.0	0.595	1.576	1390.2	134.8	35.0	22.9	nue
297	89	8283	-0.345	-15.000	370.6	141.3	147.8	477.4	-999.000	-999.000	0.0	0.0	0.0	0.0	
297	90	4864	1.228	11.039	898.9	69.3	-134.9	409.4	-0.748	9.230	794.6	69.4	-135.0	410.0	nue
298	6	453	1.192	-15.000	2525.6	192.6	180.9	330.1	-0.765	3.176	2299.6	192.7	181.3	329.4	
298	26	1527	-1.184	9.600	1975.6	-75.6	107.5	296.2	-1.509	-15.000	2053.6	-75.1	105.3	278.0	nue
298	27	5803	-0.232	14.809	1698.2	78.7	-3.5	152.4	0.053	-15.000	1229.3	78.6	-3.5	152.4	nue
298	27	6706	-0.082	7.716	664.0	-45.1	107.9	135.2	1.405	-15.000	711.1	-44.9	107.8	134.8	nue
298	27	9258	-1.124	6.268	2519.8	-2.8	-64.0	199.4	-1.744	7.136	2530.7	-2.7	-63.7	199.2	
298	31	5572	0.628	-0.035	1260.9	-62.2	88.4	453.2	0.988	3.631	907.7	-62.5	89.4	453.2	
298	57	12308	0.390	14.292	1632.6	-17.9	-64.4	427.4	0.915	11.612	910.7	-18.2	-64.4	427.6	nue
298	65	281	0.246	8.082	1394.6	37.4	-145.7	390.3	0.497	0.620	1601.9	32.9	-145.2	419.6	nue
298	65	1642	-0.392	0.868	1783.8	-99.5	22.1	317.7	-0.399	2.706	1653.6	-86.5	27.1	296.2	nue,numu
298	65	9141	0.151	5.644	423.0	121.0	100.2	300.4	0.169	13.206	973.5	121.0	100.2	300.4	nue
298	66	4088	1.286	6.200	1505.6	-59.6	-9.4	448.9	0.666	8.614	1351.4	-59.5	-9.5	448.8	
298	66	5761	-0.104	5.915	930.4	77.9	44.5	40.5	-0.426	3.403	833.1	77.5	45.2	41.1	nue
298	66	6233	1.181	5.213	753.0	-90.1	-76.7	472.8	1.385	7.873	735.9	-89.9	-76.7	472.8	
298	67	9239	-0.613	5.030	4836.6	-136.1	-137.6	81.2	-0.235	-0.634	4351.0	-135.7	-137.8	81.6	nue
298	67	11203	0.301	5.528	1850.9	-20.7	144.1	130.3	0.345	9.553	1835.3	-20.8	143.5	130.4	nue
298	97	670	0.140	-15.000	1292.6	177.0	141.3	207.5	-0.600	-15.000	1063.1	179.6	94.7	135.0	nue
298	97	3056	0.454	6.370	1382.8	97.6	-42.9	308.2	0.929	13.327	1380.1	97.5	-42.8	308.3	nue
298	97	5918	-0.211	-15.000	681.2	-152.8	129.5	410.8	-0.209	9.788	478.9	-185.4	128.4	357.2	nue
299	12	841	0.174	-15.000	968.0	65.0	-148.2	253.1	1.056	-5.065	1498.5	65.7	-149.6	254.7	nue
299	12	3413	-0.713	-10.851	341.7	92.9	-8.2	378.5	-1.226	-9.274	366.2	121.6	-1.1	366.7	nue
299	12	9511	0.676	3.119	1478.0	93.0	120.7	205.6	-0.983	1.371	1652.0	91.1	125.4	199.0	nue
299	47	10992	0.174	-6.549	402.3	-1.6	1.5	471.2	-0.264	13.520	1119.9	8.5	6.8	436.5	nue
299	50	677	0.721	-15.000	1124.6	-8.2	-0.5	184.5	1.813	-15.000	1368.5	-8.5	-0.8	184.6	nue
299	50	10579	-999.000	-999.000	0.0	0.0	0.0	0.0	-1.018	11.068	1151.6	-31.3	-114.1	422.9	nue,numu
299	57	239	-0.947	1.612	2161.2	-190.8	-121.8	163.9	-0.681	7.450	1742.3	-190.2	-121.1	165.9	
299	57	2594	0.356	7.701	2116.9	42.5	-111.6	177.0	-0.890	-15.000	2039.4	40.1	-109.7	176.4	nue
299	58	1658	-999.000	-999.000	0.0	0.0	0.0	0.0	0.153	1.506	1413.2	-157.0	126.9	150.0	nue,numu
299	58	6829	-1.345	9.486	3824.7	-44.8	-105.3	349.1	-0.400	5.338	2029.0	-44.6	-104.9	349.4	nue
299	58	8744	-0.176	2.795	967.6	40.0	161.4	422.9	-0.244	9.273	1003.4	40.0	161.5	422.9	nue
299	58	12455	0.785	8.459	1556.1	-131.5	-31.2	415.2	0.545	0.708	1248.3	-132.1	-30.8	420.2	nue
299	79	4148	-0.403	3.160	1319.4	-29.5	-64.8	367.7	-0.280	-15.000	1375.9	-54.9	-59.8	392.7	nue
299	79	8387	1.087	5.662	855.1	104.6	-61.7	238.4	1.303	1.668	944.7	104.5	-61.6	238.5	nue
299	79	8781	0.438	-15.000	438.3	57.7	-28.3	472.1	2.984	-15.000	863.3	64.6	-1.4	457.5	
299	79	10170	1.642	-2.296	2087.1	-191.7	-83.6	184.4	0.971	-0.127	1941.4	-192.2	-77.7	174.2	
299	89	1212	-0.905	5.516	2329.1	-109.9	11.7	7.7	-1.798	6.123	2317.8	-113.1	11.2	3.6	
299	89	11884	-0.745	1.936	559.3	15.6	73.5	137.6	-0.754	-15.000	417.0	10.2	81.9	135.6	nue
299	93	2052	-1.143	12.893	2563.5	-88.5	165.3	160.6	-1.672	0.847	2579.2	-87.9	163.1	160.4	nue
299	93	12304	2.057	-15.000	892.1	163.2	80.2	297.0	0.350	1.364	517.8	163.4	80.3	297.1	nue
300	9	7318	1.087	9.738	1939.3	-145.5	-38.4	132.1	-0.783	9.578	1674.0	-153.3	-38.1	169.4	nue
300	9	9790	-0.860	7.200	1343.7	-141.8	78.3	5.2	-0.649	4.292	1335.9	-142.1	78.0	4.9	
300	12	1322	0.016	-15.000	971.1	14.0	5.1	135.3	-0.412	-15.000	669.9	29.0	63.5	127.0	nue
300	20	807	-1.056	3.882	1502.7	-159.6	-138.2	150.4	-0.790	11.526	2516.9	-159.5	-138.1	150.3	nue
300	20	11515	0.754	0.005	2300.4	-124.3	-129.6	116.2	0.983	-3.717	3175.7	-124.3	-129.8	116.0	nue
300	21	5839	1.112	8.898	572.6	160.1	-60.5	449.9	0.496	9.113	599.9	160.2	-60.3	449.8	nue
300	26	1449	0.971	7.475	951.5	12.9	-56.6	357.2	0.814	6.294	955.9	12.9	-56.6	357.3	nue
300	26	6926	-999.000	-999.000	0.0	0.0	0.0	0.0	0.643	-15.000	305.7	75.2	-159.3	491.1	
300	33	7543	1.092	0.639	1977.8	34.6	182.5	141.1	1.096	4.194	2527.7	34.6	182.4	141.1	nue
300	33	9496	-999.000	-999.000	0.0	0.0	0.0	0.0	1.083	10.578	594.2	18.7	113.5	29.8	nue
300	33	9630	0.790	-15.000	1171.2	-149.0	-181.2	127.8	0.110	-15.000	771.4	-193.6	-193.7	231.4	nue
300	33	10774	0.954	15.654	1230.2	163.9	-159.7	376.8	-0.419	13.058	1230.4	164.0	-159.4	376.8	nue
300	34	7013	-0.740	11.290	1983.1	52.9	-6.3	177.1	1.444	-3.822	1488.1	52.0	-8.2	177.6	nue
300	40	4304	0.004	14.162	449.9	142.7	140.0	201.7	0.557	-15.000	491.1	142.7	140.0	201.7	nue
300	40	11719	0.074	5.697	1679.9	148.2	72.5	280.2	-0.430	9.093	1678.1	148.2	72.4	280.4	nue
300	41	8498	0.173	0.243	968.4	12.6	-20.6	213.9	0.169	-15.000	1097.9	13.1	-21.0	206.5	nue
300	41	9343	-0.919	7.072	1834.4	-40.8	-8.5	236.5	0.141	6.660	1710.2	-40.8	-8.5	236.5	nue
300	58	2160	-1.190	8.204	2082.7	144.7	-55.5	362.6	-0.532	4.305	1836.1	144.8	-56.5	361.0	nue
300	72	589	0.957	-2.698	730.3	123.3	124.6	376.9	0.625	14.110	1076.3	123.3	124.5	377.0	nue
300	77	1918	-0.836	12.425	2624.4	-158.8	-162.3	375.7	-0.915	6.758	2539.7	-158.8	-163.6	379.1	nue
300	77	3846	0.894	-1.427	1155.8	-9.0	50.6	442.1	1.257	-4.401	970.9	-9.8	50.8	443.4	nue
300	86	4145	0.723	1.940	1338.5	-12.6	-33.8	52.9	-0.439	-15.000	1315.9	-2.7	-52.8	55.5	
300	91	521	1.047	7.754	1510.6	18.1	-125.5	207.0	1.464	5.928	1439.6	18.7	-126.1	207.2	nue
300	91	1128	0.595	7.082	967.0	-96.5	-195.7	284.4	1.173	6.745	963.1	-96.2	-195.4	284.0	
300	91	9610	1.141	7.538	1297.5	119.0	-187.3	440.3	-0.280	-15.000	517.8	118.9	-187.1	440.1	nue
300	94	6136	0.336	13.408	619.7	-103.2	7.0	387.1	1.093	-15.000	614.0	-103.2	7.0	387.1	nue
300	94	8495	0.773	5.526	1253.6	-35.7	49.4	271.2	1.116	6.607	1403.1	-35.8	49.4	271.1	nue
300	94	10695	0.385	-15.000	1223.6	-108.1	50.1	170.7	0.984	-8.393	1419.4	-108.0	49.8	171.7	nue
