run	subrun	event	idx	flav	mode	ccnc	Etot	Edep	T	vx	vy	vz	event_has_candidate	n_candidates	min_cand_dist_cm
713	48	13	1	numu	QE	CC	686.7	0.0	1.467	22.99	-254.96	-407.02	0	0	-1.00
713	48	14	0	numu	QE	NC	556.6	0.0	0.14	-654.57	-434.95	741.73	0	0	-1.00
713	48	14	1	numu	QE	NC	1284.6	120.8	0.872	-23.49	18.59	498.72	0	0	-1.00
713	48	14	2	numu	RES	CC	1925.2	0.0	0.872	-268.0	-200.93	1013.94	0	0	-1.00
713	48	16	0	numu	RES	NC	1541.8	649.3	0.906	-14.51	71.99	354.91	1	1	52.73
713	48	17	0	numu	RES	CC	1144.8	1.7	1.584	-62.54	234.71	250.56	1	1	242.20
713	48	17	1	numu	QE	CC	992.2	135.7	1.161	-218.68	63.66	97.87	1	1	36.55
713	48	18	0	numu	DIS	CC	1564.4	1065.5	0.736	163.92	-37.57	326.67	1	1	7.35
713	48	19	0	numu	QE	NC	582.2	0.7	0.424	-101.62	-223.83	141.02	0	0	-1.00
713	48	19	1	numu	QE	CC	681.7	0.0	1.17	-344.96	-537.52	348.24	0	0	-1.00
713	48	20	0	numu	RES	CC	1962.4	0.0	0.993	473.01	-533.65	126.39	0	0	-1.00
713	48	20	1	numu	MEC	CC	1596.9	0.0	0.993	554.69	93.84	-382.54	0	0	-1.00
713	48	20	2	numu	DIS	CC	5121.9	1043.1	1.201	-225.65	-154.34	125.65	0	0	-1.00
713	48	22	0	numu	RES	NC	688.5	344.5	0.169	-177.12	165.16	440.34	1	1	0.28
713	48	26	0	numu	RES	NC	857.1	496.9	0.716	-118.8	59.46	316.37	1	1	4.47
713	48	28	0	numu	QE	CC	579.1	344.2	0.612	-186.61	161.53	54.55	1	1	0.53
713	48	29	0	numu	QE	NC	362.4	0.0	1.284	-621.93	246.52	-163.67	0	0	-1.00
713	48	29	1	numu	DIS	CC	3219.7	2.8	1.517	185.89	21.12	536.12	0	0	-1.00
713	48	31	0	numu	RES	CC	1872.4	151.9	1.466	-233.71	180.2	183.36	0	0	-1.00
713	48	33	0	numu	RES	CC	1950.4	0.0	0.566	-218.49	-487.57	1001.26	0	0	-1.00
713	48	33	1	numu	MEC	CC	471.3	308.2	0.697	-41.64	-169.73	376.9	0	0	-1.00
713	48	33	2	numu	QE	CC	371.5	0.0	1.257	315.16	-476.06	98.32	0	0	-1.00
713	48	33	3	numu	QE	CC	1282.5	0.0	1.585	-501.99	-331.69	307.75	0	0	-1.00
713	48	36	0	numu	QE	CC	871.8	0.0	0.58	666.61	506.0	287.08	0	0	-1.00
713	48	36	1	numu	DIS	NC	2607.2	6.1	0.543	594.44	1.94	274.37	0	0	-1.00
713	48	37	0	numu	RES	CC	2715.7	8.7	0.225	-234.56	0.37	-157.55	0	0	-1.00
713	48	42	0	numu	QE	CC	640.8	577.3	1.014	-104.45	-80.45	212.74	1	1	4.48
713	48	42	1	numu	RES	CC	4563.9	0.0	0.881	313.8	-399.58	-420.97	1	1	827.61
713	48	44	0	numu	QE	CC	685.1	13.0	0.067	53.84	42.99	-333.01	0	0	-1.00
713	48	47	0	numu	QE	CC	1031.5	142.8	0.493	107.55	56.55	-52.72	0	0	-1.00
713	48	47	1	numu	MEC	CC	393.4	0.0	1.43	132.04	-387.46	-282.56	0	0	-1.00
713	50	2	0	numu	RES	CC	5573.7	1946.7	1.391	58.47	-86.4	59.14	1	1	0.87
713	50	3	0	numu	RES	NC	568.8	18.5	1.303	250.08	-90.8	351.34	0	0	-1.00
713	50	13	0	numu	RES	NC	3102.1	0.0	0.69	-609.06	231.51	181.58	0	0	-1.00
713	50	13	1	numu	QE	CC	256.4	6.5	0.674	-493.48	213.26	211.47	0	0	-1.00
713	50	14	0	numu	RES	CC	516.7	224.0	0.217	-81.3	-59.15	219.07	1	1	0.74
713	50	17	0	numu	QE	CC	294.2	0.0	1.147	185.46	-681.1	-384.0	1	1	1105.65
713	50	17	1	numu	RES	NC	1042.6	178.2	1.241	-188.26	147.42	242.5	1	1	8.34
713	50	18	0	numu	QE	CC	1111.0	949.1	0.374	-94.51	9.08	309.86	1	1	0.42
713	50	19	0	numu	MEC	CC	811.1	682.4	0.197	-24.11	145.32	139.58	1	1	1.46
713	50	19	1	numu	RES	CC	2751.5	0.0	0.361	343.11	-418.39	1044.81	1	1	1127.11
713	50	19	2	numu	QE	NC	542.4	0.0	0.954	-350.29	75.96	-509.04	1	1	729.21
713	50	21	0	numu	RES	CC	1767.5	1457.3	1.481	-166.32	105.51	28.25	1	1	0.39
713	50	29	0	numu	QE	NC	915.1	242.2	1.281	-1.0	-175.54	268.11	1	1	6.52
713	50	32	0	numu	DIS	CC	1860.3	1183.7	0.541	-138.53	169.8	214.87	1	1	63.76
713	50	32	1	numu	DIS	CC	3545.4	0.0	1.358	142.26	226.16	-855.95	1	1	1170.69
713	50	32	2	numu	DIS	CC	4140.6	0.0	0.167	-345.54	-375.45	-767.75	1	1	1190.33
713	50	41	0	numu	RES	CC	3219.7	410.0	1.148	-181.51	-501.21	-339.01	0	0	-1.00
713	50	45	0	numu	QE	NC	329.4	5.4	0.499	-38.44	352.89	120.45	0	0	-1.00
713	51	3	0	numu	QE	CC	846.6	511.7	0.947	-32.14	32.54	-52.04	1	1	391.70
713	51	3	1	numu	DIS	CC	1629.3	1346.4	0.921	172.57	-32.46	275.52	1	1	3.24
713	51	6	0	numu	QE	NC	603.3	28.4	0.681	-94.42	10.33	442.13	0	0	-1.00
713	51	7	0	numu	DIS	CC	2858.9	0.0	1.06	-154.06	-458.9	-700.85	0	0	-1.00
713	51	7	1	numu	MEC	CC	799.4	1.0	0.769	-26.1	-173.34	-308.65	0	0	-1.00
713	51	8	0	numu	RES	CC	1191.7	17.6	1.328	249.59	-224.85	477.21	0	0	-1.00
713	51	8	1	numu	QE	CC	560.2	0.0	0.897	-632.87	-149.98	664.53	0	0	-1.00
713	51	8	2	numu	QE	CC	519.8	0.0	1.089	-459.01	79.24	-367.12	0	0	-1.00
713	51	13	0	numu	QE	CC	1394.1	696.9	0.259	-164.78	-104.49	257.35	1	1	185.04
713	51	13	1	numu	MEC	CC	1203.4	0.0	0.517	-27.71	93.58	-507.23	1	1	980.27
713	51	19	0	numu	QE	CC	442.0	0.0	0.39	-701.16	-232.88	-381.26	0	0	-1.00
713	51	19	1	numu	DIS	CC	3127.8	0.0	1.072	344.65	267.56	-928.06	0	0	-1.00
713	51	19	2	numu	QE	CC	553.9	0.0	0.494	128.18	-630.21	84.64	0	0	-1.00
713	51	19	3	numu	QE	NC	1111.8	0.4	0.564	-235.8	-211.83	416.55	0	0	-1.00
713	51	19	4	numu	QE	CC	2160.3	0.0	0.818	360.15	-91.28	1134.46	0	0	-1.00
713	51	20	0	numu	QE	CC	1315.4	723.8	1.177	-70.39	-152.68	18.0	1	1	1.36
713	51	20	1	numu	RES	NC	1060.2	5.6	1.01	13.09	26.63	633.09	1	1	644.78
713	51	21	0	numu	MEC	CC	592.1	432.0	0.328	88.31	-7.95	24.95	1	1	1.63
713	51	25	0	numu	QE	CC	377.2	0.0	0.431	-633.88	186.42	904.55	1	1	1088.04
713	51	25	1	numu	RES	CC	893.4	805.6	0.769	137.24	-191.01	232.09	1	1	3.30
713	51	34	0	numu	QE	CC	998.0	908.5	0.445	2.18	74.48	131.7	1	1	0.81
713	51	34	1	numu	MEC	CC	366.5	0.0	1.411	-104.18	147.7	-339.61	1	1	489.32
713	51	35	0	numu	QE	NC	687.0	45.6	1.544	160.34	-4.92	157.61	0	0	-1.00
713	51	35	1	numu	DIS	CC	3429.7	0.0	0.707	-664.99	-303.65	-471.15	0	0	-1.00
713	51	41	0	numu	QE	CC	501.8	168.6	0.247	-50.4	206.76	434.75	0	0	-1.00
713	51	41	1	numu	RES	NC	3398.5	0.0	1.167	-122.9	-489.61	-808.4	0	0	-1.00
713	51	44	0	numu	RES	CC	1835.9	754.2	0.359	-132.5	148.57	437.94	1	1	0.15
713	52	1	0	numu	QE	CC	403.1	142.8	1.089	200.75	231.06	176.3	0	0	-1.00
713	52	1	1	numu	QE	CC	474.4	0.0	0.918	-660.61	-353.45	-437.75	0	0	-1.00
713	52	6	0	numu	QE	NC	474.5	0.0	0.478	-133.75	-650.8	614.95	1	1	751.90
713	52	6	1	numu	QE	NC	1820.2	0.0	1.542	-160.47	183.84	723.55	1	1	406.23
713	52	6	2	numu	RES	CC	1393.4	904.9	0.794	97.5	44.52	442.82	1	1	1.10
713	52	7	0	numu	QE	CC	1099.2	0.0	0.213	-33.23	173.7	-482.8	1	1	924.84
713	52	7	1	numu	RES	CC	958.8	708.4	0.303	-98.26	-150.35	380.92	1	1	0.66
713	52	7	2	numu	QE	NC	384.7	0.0	0.783	97.17	-86.0	-497.97	1	1	902.86
713	52	8	0	numu	RES	NC	487.0	10.0	0.445	-209.47	-198.8	174.35	0	0	-1.00
713	52	19	0	numu	RES	CC	2410.7	20.8	1.234	126.3	-260.23	0.74	0	0	-1.00
713	52	19	1	numu	DIS	CC	4598.4	0.0	0.143	361.34	-139.27	1427.01	0	0	-1.00
713	52	19	2	numu	QE	CC	871.0	0.0	0.687	-11.95	-411.85	-506.16	0	0	-1.00
713	52	22	0	numu	RES	NC	622.0	0.0	1.381	-362.76	-413.61	999.57	0	0	-1.00
713	52	22	1	numu	RES	CC	2394.8	0.0	0.059	-137.14	152.5	-517.75	0	0	-1.00
713	52	22	2	numu	QE	NC	467.6	45.4	0.923	15.05	-188.73	339.9	0	0	-1.00
713	52	23	0	numu	QE	CC	1016.2	227.2	0.91	-174.42	-22.74	419.76	1	1	0.15
713	52	23	1	numu	QE	CC	448.6	0.0	0.785	-514.8	529.18	742.24	1	1	724.24
713	52	30	0	nue	QE	CC	449.6	3.7	1.009	-247.85	167.93	134.72	1	1	349.50
713	52	30	1	numu	QE	CC	811.3	585.0	1.303	-128.47	-101.88	322.08	1	1	0.32
713	52	42	0	numu	QE	CC	735.6	0.0	1.371	-260.88	34.72	708.0	1	1	397.43
713	52	42	1	numu	RES	NC	1519.1	533.6	1.36	-47.27	-11.08	373.77	1	1	2.32
713	52	48	0	numu	RES	CC	1040.5	4.5	0.104	-253.51	-484.79	215.9	0	0	-1.00
713	52	48	1	numu	RES	CC	676.2	0.0	1.237	-71.63	-234.35	-505.56	0	0	-1.00
713	52	48	2	numu	QE	CC	1328.7	0.0	0.89	-87.1	109.72	999.2	0	0	-1.00
713	54	4	0	numu	QE	CC	303.7	188.3	0.745	116.33	-56.14	112.72	1	1	2.88
713	54	4	1	numu	QE	NC	336.8	0.0	0.462	-229.1	-472.65	-457.84	1	1	785.14
713	54	5	0	numu	QE	NC	872.5	0.3	0.851	-214.12	189.18	412.08	0	0	-1.00
713	54	5	1	numu	QE	NC	943.8	0.0	1.09	-503.54	57.54	250.81	0	0	-1.00
713	54	7	0	numu	QE	NC	948.7	60.5	0.258	-34.28	-50.61	279.42	0	0	-1.00
713	54	9	0	numu	QE	CC	545.6	0.6	1.027	140.74	150.37	584.15	0	0	-1.00
713	54	10	0	numu	RES	CC	521.1	17.0	1.258	-256.23	59.21	151.57	0	0	-1.00
713	54	10	1	numu	QE	NC	455.4	0.0	0.551	-543.37	-478.51	-63.49	0	0	-1.00
713	54	12	0	numu	MEC	CC	535.4	0.0	0.386	-479.59	5.62	-411.15	0	0	-1.00
713	54	12	1	numu	RES	CC	1658.4	323.5	1.566	-198.12	81.38	-304.11	0	0	-1.00
713	54	13	0	numu	MEC	CC	504.0	326.1	1.35	112.59	-143.54	97.96	1	1	1.46
713	54	13	1	numu	QE	NC	849.3	292.8	0.176	150.65	39.26	78.32	1	1	187.55
713	54	14	0	numu	QE	CC	477.0	0.0	0.935	-474.02	-617.42	99.18	1	1	837.20
713	54	14	1	numu	QE	NC	247.9	60.5	1.453	-146.22	101.58	375.37	1	1	0.38
713	54	18	0	numu	QE	CC	2610.8	1101.8	0.504	-23.26	-42.0	-374.11	0	0	-1.00
713	54	20	0	numu	QE	CC	326.8	0.0	0.513	-501.77	166.09	502.41	0	0	-1.00
713	54	20	1	numu	RES	CC	991.6	545.5	0.286	-141.19	82.57	-26.12	0	0	-1.00
713	54	23	0	numu	QE	CC	964.1	875.9	0.745	-126.16	161.87	118.48	1	1	90.43
713	54	23	1	numu	DIS	NC	6320.3	0.0	0.543	102.16	-202.14	-861.27	1	1	979.78
713	54	29	0	numu	RES	CC	610.8	0.0	1.331	-134.44	15.29	-483.33	1	1	698.27
713	54	29	1	numu	QE	NC	615.6	0.0	1.503	-631.96	500.42	-493.77	1	1	950.69
713	54	29	2	numu	QE	CC	672.6	521.5	0.368	-58.34	178.45	192.0	1	1	1.93
713	54	29	3	numu	RES	CC	707.9	0.0	0.94	-38.64	-644.79	249.3	1	1	823.57
713	54	31	0	numu	QE	CC	928.3	0.0	0.498	178.23	-482.89	619.2	1	1	622.91
713	54	31	1	numu	QE	CC	680.1	518.0	1.204	157.03	-42.63	179.2	1	1	0.27
713	54	32	0	numu	QE	CC	726.6	563.2	0.683	-22.77	53.67	-13.48	1	1	-1.00
713	54	35	0	numu	RES	CC	1657.1	1.2	0.524	-172.66	-195.6	-281.94	0	0	-1.00
713	54	35	1	numu	MEC	CC	1256.5	0.0	0.746	-554.69	-368.32	88.87	0	0	-1.00
713	54	36	0	numu	DIS	NC	651.9	308.5	0.664	88.97	-156.39	450.23	1	1	0.97
713	54	40	0	numu	QE	NC	1141.7	0.0	1.45	10.76	-258.25	-274.61	0	0	-1.00
713	54	40	1	numu	RES	NC	863.2	15.4	0.599	-75.13	212.19	212.16	0	0	-1.00
713	54	40	2	numu	QE	CC	803.7	0.0	0.451	-596.5	321.64	913.76	0	0	-1.00
713	54	47	0	numu	QE	CC	1165.8	0.0	0.678	43.71	-533.87	356.65	0	0	-1.00
713	54	47	1	numu	MEC	CC	438.0	10.8	0.954	55.14	-423.34	124.71	0	0	-1.00
713	54	49	0	numu	QE	NC	2879.0	103.9	0.169	-14.39	-192.85	425.9	1	1	132.59
713	54	50	0	numu	RES	CC	1252.8	1119.7	0.767	58.81	-5.63	225.13	0	0	-1.00
713	56	3	0	numu	RES	CC	2876.6	0.0	0.704	512.63	-0.43	-16.27	0	0	-1.00
713	56	3	1	numu	QE	NC	882.2	15.6	1.474	-198.74	-209.93	384.42	0	0	-1.00
713	56	5	0	numu	RES	CC	1324.0	832.0	0.406	-112.0	-54.73	157.47	1	1	22.12
713	56	5	1	numu	QE	CC	2044.1	0.0	0.553	620.5	-387.88	548.41	1	1	883.04
713	56	7	0	numu	RES	CC	1334.4	969.3	0.07	-123.57	32.47	344.29	1	1	1.20
713	56	11	0	numu	DIS	CC	3030.4	4.8	0.448	-419.18	-236.56	-305.85	0	0	-1.00
713	56	11	1	numu	MEC	CC	1173.4	0.0	0.465	-153.53	111.32	730.07	0	0	-1.00
713	56	11	2	numu	QE	CC	377.2	0.0	1.115	-476.05	-337.37	-170.82	0	0	-1.00
713	56	11	3	numu	RES	NC	3576.9	0.0	0.321	127.31	124.74	-710.47	0	0	-1.00
713	56	16	0	numu	QE	NC	432.7	0.0	0.587	701.43	301.47	428.22	0	0	-1.00
713	56	16	1	numu	QE	CC	795.6	0.0	0.465	-200.43	-435.83	-358.05	0	0	-1.00
713	56	16	2	numu	DIS	CC	2700.4	0.0	0.382	-309.43	-639.76	-591.07	0	0	-1.00
713	56	16	3	numu	QE	CC	382.1	26.5	0.892	75.66	136.75	-48.36	0	0	-1.00
713	56	21	0	numu	QE	NC	446.1	0.0	0.054	-322.63	-614.38	-195.5	0	0	-1.00
713	56	21	1	numu	QE	NC	2383.3	11.6	1.503	-197.88	-221.99	82.7	0	0	-1.00
713	56	26	0	numu	DIS	CC	2800.7	0.0	1.219	-688.58	-118.08	691.6	1	1	779.98
713	56	26	1	numu	QE	CC	1332.7	1096.0	0.651	-186.43	-52.45	98.15	1	1	0.27
713	56	28	0	numu	RES	CC	1203.7	662.5	0.837	-187.12	145.99	0.4	1	1	0.38
713	56	36	0	numu	QE	NC	180.7	0.0	1.192	611.52	-113.4	970.36	1	1	799.42
713	56	36	1	numu	QE	CC	1073.2	765.8	0.567	90.96	47.07	385.99	1	1	0.83
713	56	36	2	numu	MEC	CC	859.0	0.0	1.216	168.75	-182.91	525.09	1	1	279.75
713	56	36	3	numu	MEC	CC	425.8	0.0	0.278	370.41	-553.65	-237.07	1	1	909.19
713	56	37	0	numu	DIS	CC	2656.2	0.0	1.275	574.14	104.88	1149.55	0	0	-1.00
713	56	37	1	numu	RES	CC	2783.6	0.2	0.629	-504.06	573.62	44.89	0	0	-1.00
713	56	40	0	numu	RES	CC	1503.8	1153.1	0.402	0.3	40.75	-5.67	1	1	10.65
713	56	40	1	numu	QE	CC	430.6	0.0	0.923	425.19	-523.47	-331.83	1	1	781.89
713	56	43	0	numu	QE	CC	1144.3	145.3	1.568	-26.56	-256.67	360.67	0	0	-1.00
713	56	46	0	numu	DIS	CC	3269.4	0.4	1.203	-251.78	-126.31	-386.27	0	0	-1.00
713	56	48	0	numu	RES	CC	1846.1	0.6	0.509	-279.38	319.88	-175.76	1	1	561.56
713	56	48	1	numu	QE	CC	1560.0	193.9	0.088	-196.37	-12.2	269.37	1	1	0.30
713	56	48	2	numu	QE	CC	1963.0	0.0	1.415	-94.75	-358.96	-274.42	1	1	652.63
713	56	49	0	numu	QE	CC	704.9	354.0	0.743	-74.1	32.49	94.56	1	1	1.44
713	56	49	1	numu	QE	NC	1594.0	0.0	0.337	-577.72	-421.32	946.66	1	1	1087.62
713	56	50	0	numu	RES	NC	2320.1	58.9	1.497	2.18	-58.19	508.48	1	1	54.45
713	57	3	0	numu	QE	NC	729.6	118.0	0.943	-191.48	27.08	370.31	1	1	394.89
713	57	3	1	numu	RES	NC	614.0	230.4	0.973	103.51	201.07	184.4	1	1	20.40
713	57	15	0	numu	MEC	NC	321.3	0.0	0.111	205.2	-594.87	942.15	0	0	-1.00
713	57	15	1	numu	QE	CC	766.8	1.8	1.343	165.23	-221.65	463.14	0	0	-1.00
713	57	18	0	numu	QE	CC	1007.4	5.1	1.537	116.43	-224.22	-12.27	0	0	-1.00
713	57	18	1	numu	MEC	CC	843.2	0.0	0.329	-247.69	302.69	699.04	0	0	-1.00
713	57	20	0	numu	QE	CC	1294.7	160.2	1.305	-110.22	-154.55	447.16	1	1	1.14
713	57	21	0	numu	QE	CC	968.7	1.1	0.763	-46.84	58.79	616.13	0	0	-1.00
713	57	21	1	numu	QE	CC	609.0	0.0	1.407	211.39	97.88	-468.24	0	0	-1.00
713	57	24	0	numu	RES	NC	2737.1	11.9	0.18	-177.6	-236.29	145.71	0	0	-1.00
713	57	25	0	numu	RES	CC	3306.8	0.0	1.464	210.11	-158.51	1165.43	0	0	-1.00
713	57	25	1	numu	MEC	CC	2075.7	611.6	0.353	294.5	138.39	-327.07	0	0	-1.00
713	57	25	2	numu	QE	CC	749.2	0.0	1.225	-482.89	-8.83	996.11	0	0	-1.00
713	57	27	0	numu	DIS	CC	1591.4	772.1	0.077	142.7	171.05	477.42	1	1	0.33
713	57	27	1	numu	DIS	CC	2719.8	0.0	1.08	242.39	146.0	-690.64	1	1	1172.34
713	57	29	0	numu	QE	NC	996.9	37.3	0.139	-24.57	-81.21	143.4	1	1	377.19
713	57	29	1	numu	QE	CC	414.1	287.3	0.171	98.17	-185.43	485.05	1	1	0.72
713	57	32	0	numu	MEC	CC	1001.8	484.9	1.399	-167.91	-40.33	365.72	1	1	0.90
713	57	32	1	numu	QE	NC	446.7	0.0	0.568	562.67	483.2	-79.14	1	1	1003.21
713	57	34	0	numu	MEC	CC	862.3	358.6	0.876	110.81	-200.25	-9.78	0	0	-1.00
713	57	46	0	numu	QE	CC	643.2	0.0	0.509	-474.24	531.18	420.82	0	0	-1.00
713	57	46	1	numu	QE	NC	560.6	29.0	0.711	-211.32	-19.03	210.12	0	0	-1.00
713	57	50	0	numu	DIS	CC	5992.8	0.0	1.221	-237.24	-22.44	1311.06	0	0	-1.00
713	57	50	1	numu	RES	CC	2089.6	20.4	0.445	251.61	-146.0	218.84	0	0	-1.00
713	58	2	0	numu	RES	CC	1365.7	14.2	0.969	6.91	-251.68	-20.9	0	0	-1.00
713	58	2	1	numu	QE	CC	408.8	0.0	0.868	543.16	-25.34	418.87	0	0	-1.00
713	58	4	0	numu	QE	CC	1113.2	75.7	0.938	-172.58	-219.9	193.56	0	0	-1.00
713	58	4	1	numu	MEC	CC	644.6	0.0	0.875	-53.34	-532.33	532.02	0	0	-1.00
713	58	5	0	numu	MEC	CC	1927.1	0.0	0.55	466.25	600.49	-571.77	1	1	-1.00
713	58	5	1	numu	QE	CC	1313.9	693.3	0.835	-60.11	2.32	-55.07	1	1	-1.00
713	58	5	2	numu	MEC	CC	373.4	0.0	0.234	206.79	-70.0	-461.79	1	1	-1.00
713	58	9	0	numu	QE	NC	167.5	19.5	0.093	34.58	35.12	439.43	0	0	-1.00
713	58	11	0	numu	QE	NC	182.6	0.0	0.787	-295.32	-515.06	192.47	0	0	-1.00
713	58	11	1	numu	QE	CC	1033.5	1.1	0.898	-233.0	3.48	215.8	0	0	-1.00
713	58	19	0	numu	RES	CC	1418.3	881.0	0.351	-103.37	-10.5	177.01	1	1	1.35
713	58	19	1	numu	QE	NC	621.9	0.0	0.889	-444.47	64.37	960.34	1	1	858.98
713	58	19	2	numu	QE	CC	296.0	0.0	0.441	652.37	167.34	568.58	1	1	869.79
713	58	20	0	numu	DIS	CC	2679.8	84.1	1.037	201.24	-104.13	-309.63	1	1	342.92
713	58	20	1	numu	QE	CC	354.5	0.0	0.146	-368.13	-598.87	-368.47	1	1	881.09
713	58	23	0	numu	RES	CC	551.3	381.4	0.986	166.97	-54.2	456.82	1	1	1.42
713	58	28	0	numu	QE	CC	290.1	0.0	1.359	-698.51	526.17	-240.74	0	0	-1.00
713	58	28	1	numu	QE	CC	542.9	227.2	0.381	-101.88	-144.25	-45.57	0	0	-1.00
713	58	34	0	numu	QE	CC	477.2	178.8	1.291	170.55	-114.43	-20.48	0	0	-1.00
713	58	47	0	numu	MEC	NC	1338.0	187.3	0.615	-212.06	77.63	177.63	0	0	-1.00
713	59	9	0	numu	DIS	CC	2521.8	8.7	0.063	84.64	-157.95	-457.27	0	0	-1.00
713	59	15	0	nue	QE	CC	1063.8	4.1	1.501	162.5	242.45	71.21	0	0	-1.00
713	59	15	1	numu	QE	CC	439.5	0.0	0.407	330.04	161.68	-382.05	0	0	-1.00
713	59	21	0	numu	QE	CC	288.1	184.6	0.723	-167.42	-14.96	20.43	1	1	3.63
713	59	22	0	numu	QE	CC	549.7	448.0	0.669	-159.71	119.14	70.34	1	1	0.36
713	59	22	1	numu	QE	CC	569.9	0.0	1.039	65.65	-121.69	-175.47	1	1	411.12
713	59	23	0	numu	RES	CC	1055.3	14.0	1.248	158.04	-213.01	471.69	0	0	-1.00
713	59	23	1	numu	MEC	CC	1095.7	4.7	0.59	110.21	56.14	504.49	0	0	-1.00
713	59	30	0	numu	QE	NC	322.9	45.5	1.283	-31.8	18.83	332.41	0	0	-1.00
713	59	39	0	numu	DIS	CC	1234.8	571.2	0.394	51.93	-130.66	379.91	1	1	280.38
713	59	40	0	numu	QE	CC	536.0	0.0	0.886	-578.74	512.57	293.34	0	0	-1.00
713	59	40	1	numu	DIS	CC	1394.1	42.8	1.026	215.59	-50.52	10.59	0	0	-1.00
713	59	41	0	nue	QE	CC	1147.0	13.8	0.55	249.37	-24.83	468.82	0	0	-1.00
713	59	41	1	numu	QE	NC	281.3	0.0	1.011	510.19	-135.57	75.79	0	0	-1.00
713	59	50	0	numu	QE	CC	582.8	483.6	0.801	39.49	-18.26	59.69	1	1	1.78
713	62	2	0	numu	QE	CC	570.5	94.7	1.244	-220.7	-255.51	-287.83	0	0	-1.00
713	62	2	1	numu	MEC	CC	820.0	0.0	1.464	143.3	-87.44	-402.17	0	0	-1.00
713	62	6	0	numu	QE	CC	1173.1	825.4	0.366	137.5	23.45	79.76	1	1	1.09
713	62	7	0	numu	RES	NC	1129.6	15.5	1.117	-174.02	15.8	-56.49	1	1	232.19
713	62	7	1	numu	RES	CC	1247.5	1010.2	0.749	-159.27	-50.75	165.83	1	1	0.51
713	62	7	2	numu	RES	NC	890.9	0.0	0.373	547.65	229.4	-280.55	1	1	881.79
713	62	8	0	numu	QE	CC	524.6	0.0	1.205	588.67	541.64	284.96	0	0	-1.00
713	62	8	1	numu	QE	CC	877.4	138.1	1.216	-155.11	-188.83	561.62	0	0	-1.00
713	62	19	0	numu	DIS	CC	3833.1	631.7	0.338	153.65	323.01	-175.57	0	0	-1.00
713	62	19	1	numu	QE	NC	244.8	0.0	1.16	678.07	-487.25	-455.77	0	0	-1.00
713	62	22	0	numu	DIS	CC	952.0	573.5	0.524	130.66	161.49	270.89	1	1	0.69
713	62	23	0	numu	QE	CC	1141.9	258.7	0.598	-214.08	-18.38	200.88	0	0	-1.00
713	62	27	0	numu	RES	CC	2453.2	243.1	0.895	-480.9	-40.28	25.79	0	0	-1.00
713	62	27	1	numu	QE	CC	566.6	0.0	1.016	218.9	44.77	-331.37	0	0	-1.00
713	62	31	0	numu	QE	NC	1605.1	4.6	1.46	-51.91	-219.16	449.06	0	0	-1.00
713	62	31	1	numu	MEC	CC	2036.2	2.0	0.424	348.44	179.81	116.94	0	0	-1.00
713	62	33	0	numu	QE	CC	387.5	0.0	0.172	173.26	-626.39	530.77	1	1	640.51
713	62	33	1	numu	DIS	CC	2115.3	1238.9	0.672	-45.9	-116.8	211.11	1	1	0.65
713	62	33	2	numu	QE	CC	1142.2	0.0	0.718	-103.4	276.44	987.26	1	1	871.69
713	62	42	0	numu	QE	CC	766.1	305.4	1.57	199.0	-45.9	411.08	1	1	0.27
713	62	42	1	numu	QE	NC	313.4	0.0	0.8	-493.56	-316.25	673.9	1	1	788.59
713	62	42	2	numu	QE	CC	517.8	0.0	0.954	599.87	-64.04	669.06	1	1	476.85
713	62	44	0	numu	QE	NC	545.8	102.7	0.812	-145.83	-71.75	471.39	0	0	-1.00
713	62	44	1	numu	QE	NC	455.9	0.0	1.229	-453.96	-413.04	-212.8	0	0	-1.00
713	62	46	0	numu	QE	CC	454.4	0.0	0.982	-634.06	192.61	353.86	1	1	864.40
713	62	46	1	numu	QE	CC	831.6	188.9	1.361	194.64	-40.11	433.91	1	1	0.22
713	62	47	0	numu	MEC	CC	1913.7	832.6	1.131	167.29	-116.84	305.07	1	1	0.08
713	62	48	0	numu	QE	NC	1086.4	163.1	0.979	-47.23	-26.31	290.73	1	1	0.26
713	64	1	0	numu	QE	CC	472.6	17.5	1.498	345.53	0.18	-3.66	0	0	-1.00
713	64	1	1	numu	QE	NC	370.7	0.0	1.349	-28.35	104.91	-508.87	0	0	-1.00
713	64	1	2	numu	RES	CC	1794.0	0.0	0.362	15.27	-258.61	1021.26	0	0	-1.00
713	64	4	0	numu	QE	CC	1480.2	828.5	1.206	27.32	114.33	317.88	1	1	1.44
713	64	6	0	numu	RES	CC	1589.1	0.7	1.192	229.67	-66.27	445.05	0	0	-1.00
713	64	7	0	numu	QE	CC	1207.0	993.3	0.245	-59.85	-7.67	401.59	1	1	0.86
713	64	11	0	numu	QE	CC	831.9	0.0	0.483	5.31	418.28	-349.03	1	1	765.10
713	64	11	1	numu	QE	NC	1206.0	429.9	0.692	-6.92	-120.61	190.45	1	1	18.99
713	64	13	0	numu	QE	NC	508.8	23.5	0.432	15.42	219.09	384.23	0	0	-1.00
713	64	15	0	numu	RES	NC	1625.7	30.6	0.372	-143.8	54.08	-292.73	0	0	-1.00
713	64	20	0	numu	RES	CC	1426.4	0.0	0.726	-247.19	551.2	-436.3	1	1	890.36
