fileidx	file	entry	run	subrun	event
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	310	18503	1	183866
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	311	18503	1	184042
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	312	18503	1	184108
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	313	18503	1	184856
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	314	18503	1	185032
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	315	18503	1	185648
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	316	18503	1	186572
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	317	18503	1	187144
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	318	18503	1	187760
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	319	18503	1	187804
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	320	18503	1	187848
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	321	18503	1	187892
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	322	18503	1	188442
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	323	18503	1	188486
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	324	18503	1	189344
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	325	18503	1	189454
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	326	18503	1	189498
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	327	18515	1	346735
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	328	18515	1	347329
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	329	18515	1	347659
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	330	18515	1	347681
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	331	18515	1	348121
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	332	18515	1	348231
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	333	18515	1	348979
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	334	18515	1	349111
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	335	18515	1	349551
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	336	18515	1	350519
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	337	18515	1	352367
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	338	18515	1	352411
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	339	18515	1	352499
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	340	18515	1	352565
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	341	18515	1	352917
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	342	18515	1	354083
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	343	18515	1	354215
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	344	18515	1	354413
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	345	18515	1	354501
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	346	18515	1	354787
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	347	18515	1	355095
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	348	18515	1	355293
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	349	18515	1	357163
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	350	18515	1	357361
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	351	18515	1	357669
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	352	18515	1	358285
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	353	18515	1	358549
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	354	18515	1	358659
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	355	18515	1	358989
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	356	18515	1	359869
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	357	18515	1	360155
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	358	18515	1	360573
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	359	18515	1	360749
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	360	18515	1	361189
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	361	18515	1	361497
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	362	18515	1	362179
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	363	18515	1	362597
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	364	18515	1	362641
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	365	18515	1	362971
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	366	18515	1	363191
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	367	18515	1	363697
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	368	18515	1	363807
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	369	18515	1	364049
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	370	18515	1	364071
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	371	18515	1	364599
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	372	18515	1	365237
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	373	18515	1	365347
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	374	18515	1	365479
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	375	18515	1	365633
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	376	18515	1	365699
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	377	18265	1	130656
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	378	18265	1	130678
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	379	18265	1	130766
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	380	18265	1	131250
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	381	18265	1	132284
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	382	18265	1	132372
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	383	18265	1	132702
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	384	18265	1	134066
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	385	18265	1	134418
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	386	18265	1	134770
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	387	18265	1	134814
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	388	18265	1	135188
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	389	18265	1	135518
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	390	18265	1	136200
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	391	18528	1	155062
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	392	18528	1	155172
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	393	18528	1	156998
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	394	18528	1	157900
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	395	18528	1	158428
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	396	18528	1	158714
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	397	18528	1	159506
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	398	18528	1	159858
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	399	18528	1	159968
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	400	18528	1	160078
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	401	18528	1	162256
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	402	18528	1	162828
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	403	18528	1	163048
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	404	18528	1	163444
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	405	18528	1	163510
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	406	18528	1	165160
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	407	18528	1	166348
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	408	18528	1	166458
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	409	18528	1	166634
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	410	18528	1	166810
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	411	18528	1	167404
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	412	18528	1	167514
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	413	18528	1	167932
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	414	18528	1	168614
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	415	18528	1	168922
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	416	18528	1	169054
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	417	18528	1	169450
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	418	18528	1	169604
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	419	18528	1	169912
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	420	18528	1	170330
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	421	18528	1	170484
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	422	18528	1	170506
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	423	18528	1	170814
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	424	18528	1	170858
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	425	18528	1	171936
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	426	18528	1	171958
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	427	18528	1	172002
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	428	18528	1	172222
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	429	18528	1	172684
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	430	18528	1	172772
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	431	18528	1	173564
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	432	18528	1	174224
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	433	18528	1	175258
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	434	18528	1	175632
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	435	18528	1	175830
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	436	18528	1	175896
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	437	18528	1	176028
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	438	18528	1	177084
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	439	18528	1	178866
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	440	18528	1	178954
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	441	18577	1	7
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	442	18577	1	337
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	443	18577	1	931
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	444	18577	1	1305
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	445	18577	1	1635
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	446	18577	1	2031
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	447	18577	1	2097
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	448	18577	1	2405
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	449	18577	1	2999
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	450	18577	1	3175
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	451	18577	1	4341
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	452	18577	1	4517
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	453	18577	1	4583
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	454	18577	1	4759
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	455	18577	1	5331
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	456	18577	1	5727
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	457	18577	1	6387
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	458	18577	1	6541
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	459	18577	1	6761
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	460	18577	1	6805
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	461	18577	1	7311
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	462	18577	1	7465
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	463	18577	1	7971
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	464	18577	1	8059
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	465	18577	1	8675
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	466	18577	1	9071
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	467	18577	1	9555
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	468	18577	1	9907
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	469	18577	1	10259
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	470	18577	1	10369
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	471	18577	1	10677
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	472	18577	1	10831
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	473	18577	1	11139
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	474	18577	1	11359
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	475	18577	1	11469
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	476	18577	1	11535
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	477	18577	1	12349
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	478	18577	1	12415
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	479	18577	1	12437
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	480	18577	1	14263
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	481	18577	1	14813
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	482	18577	1	15429
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	483	18577	1	15473
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	484	18577	1	16265
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	485	18577	1	16375
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	486	18577	1	16441
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	487	18577	1	16991
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	488	18577	1	17013
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	489	18577	1	17607
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	490	18577	1	18707
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	491	18551	1	421549
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	492	18551	1	421857
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	493	18551	1	421879
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	494	18551	1	422539
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	495	18551	1	423265
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	496	18551	1	423463
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	497	18551	1	424079
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	498	18551	1	424365
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	499	18551	1	424563
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	500	18551	1	424761
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	501	18551	1	426147
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	502	18551	1	426169
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	503	18551	1	426235
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	504	18551	1	427467
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	505	18551	1	428853
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	506	18551	1	429073
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	507	18551	1	429183
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	508	18551	1	429425
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	509	18551	1	430371
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	510	18551	1	430415
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	511	18551	1	430591
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	512	18551	1	431229
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	513	18551	1	431449
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	514	18551	1	431735
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	515	18551	1	432087
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	516	18551	1	432681
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	517	18551	1	432923
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	518	18551	1	433231
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	519	18551	1	433319
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	520	18551	1	434133
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	521	18551	1	434177
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	522	18551	1	434221
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	523	18551	1	434375
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	524	18551	1	434551
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	525	18551	1	434573
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	526	18551	1	434639
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	527	18551	1	436135
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	528	18551	1	436509
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	529	18551	1	437081
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	530	18551	1	437411
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	531	18551	1	437587
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	532	18551	1	437653
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	533	18551	1	438247
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	534	18551	1	438269
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	535	18551	1	439017
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	536	18551	1	439523
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	537	18551	1	439655
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	538	18551	1	441371
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	539	18551	1	441503
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	540	18551	1	441679
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	541	18275	1	1731
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	542	18275	1	1973
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	543	18275	1	2017
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	544	18275	1	2149
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	545	18275	1	2677
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	546	18275	1	2853
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	547	18275	1	3095
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	548	18275	1	3491
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	549	18275	1	3689
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	550	18275	1	3821
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	551	18275	1	3865
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	552	18275	1	4019
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	553	18275	1	5493
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	554	18275	1	5867
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	555	18275	1	7671
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	556	18275	1	7693
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	557	18275	1	7825
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	558	18275	1	7935
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	559	18275	1	7979
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	560	18275	1	8001
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	561	18275	1	8331
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	562	18275	1	8353
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	563	18275	1	9101
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	564	18275	1	10157
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	565	18275	1	10267
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	566	18275	1	10443
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	567	18275	1	10729
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	568	18275	1	11037
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	569	18275	1	11169
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	570	18275	1	11235
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	571	18275	1	11345
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	572	18275	1	11455
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	573	18275	1	12115
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	574	18275	1	12357
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	575	18275	1	13149
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	576	18275	1	13171
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	577	18275	1	13743
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	578	18275	1	14447
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	579	18275	1	14645
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	580	18275	1	15349
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	581	18275	1	15525
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	582	18275	1	15723
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	583	18275	1	15855
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	584	18275	1	16141
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	585	18275	1	16361
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	586	18275	1	16757
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	587	18275	1	17219
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	588	18275	1	17593
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	589	18275	1	17769
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	590	18275	1	17813
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	591	18390	1	741643
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	592	18390	1	741863
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	593	18390	1	741885
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	594	18390	1	742347
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	595	18390	1	742655
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	596	18390	1	742853
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	597	18390	1	743293
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	598	18390	1	743645
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	599	18390	1	743667
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	600	18390	1	744393
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	601	18390	1	744459
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	602	18390	1	744657
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	603	18390	1	745097
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	604	18390	1	745141
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	605	18390	1	745163
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	606	18390	1	745207
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	607	18390	1	745779
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	608	18390	1	745823
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	609	18390	1	745999
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	610	18390	1	746351
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	611	18390	1	746725
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	612	18390	1	746769
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	613	18390	1	747033
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	614	18390	1	747209
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	615	18390	1	747495
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	616	18390	1	747605
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	617	18390	1	748023
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	618	18390	1	748155
000	data_SBND2026A_InTime-Run1_reco1_frameshift_1000evt.root	619	18390	1	748529
