# doc 89 Phase 2 -- prod0901 -> prod0901b successor gate
# shared products identical; T_cluster the only added tree
sample	event	root	archives	nusel	calib	verdict
mcp2k	177530	-	-	-	-	OK
mcp2k	177536	-	-	-	-	OK
mcp2k	177574	-	-	-	-	OK
mcp2k	177589	-	-	-	-	OK
mcp2k	177787	-	-	-	-	OK
mcp2k	177873	-	-	-	-	OK
mcp2k	177875	-	-	-	-	OK
mcp2k	177910	-	-	-	-	OK
mcp2k	177917	-	-	-	-	OK
mcp2k	177939	-	-	-	-	OK
mcp2k	177961	-	-	-	-	OK
mcp2k	178042	-	-	-	-	OK
mcp2k	178115	-	-	-	-	OK
mcp2k	178146	-	-	-	-	OK
mcp2k	178152	-	-	-	-	OK
mcp2k	178225	-	-	-	-	OK
mcp2k	178240	-	-	-	-	OK
mcp2k	178328	-	-	-	-	OK
mcp2k	178337	-	-	-	-	OK
mcp2k	178350	-	-	-	-	OK
mcp2k	178381	-	-	-	-	OK
mcp2k	178388	-	-	-	-	OK
mcp2k	178410	-	-	-	-	OK
mcp2k	178445	-	-	-	-	OK
mcp2k	178476	-	-	-	-	OK
mcp2k	178513	-	-	-	-	OK
mcp2k	178535	-	-	-	-	OK
mcp2k	178548	-	-	-	-	OK
mcp2k	178570	-	-	-	-	OK
mcp2k	178577	-	-	-	-	OK
mcp2k	178601	-	-	-	-	OK
mcp2k	178645	-	-	-	-	OK
mcp2k	178841	-	-	-	-	OK
mcp2k	178865	-	-	-	-	OK
mcp2k	178872	-	-	-	-	OK
mcp2k	178885	-	-	-	-	OK
mcp2k	178907	-	-	-	-	OK
mcp2k	178931	-	-	-	-	OK
mcp2k	178938	-	-	-	-	OK
mcp2k	178966	-	-	-	-	OK
mcp2k	178982	-	-	-	-	OK
mcp2k	178995	-	-	-	-	OK
mcp2k	179048	-	-	-	-	OK
mcp2k	179054	-	-	-	-	OK
mcp2k	179246	-	-	-	-	OK
mcp2k	179303	-	-	-	-	OK
mcp2k	179325	-	-	-	-	OK
mcp2k	179356	-	-	-	-	OK
mcp2k	179369	-	-	-	-	OK
mcp2k	179435	-	-	-	-	OK
mcp2k	179604	-	-	-	-	OK
mcp2k	179611	-	-	-	-	OK
mcp2k	179752	-	-	-	-	OK
mcp2k	179765	-	-	-	-	OK
mcp2k	179840	-	-	-	-	OK
mcp2k	179897	-	-	-	-	OK
mcp2k	179912	-	-	-	-	OK
mcp2k	179928	-	-	-	-	OK
mcp2k	179963	-	-	-	-	OK
mcp2k	180000	-	-	-	-	OK
mcp2k	180044	-	-	-	-	OK
mcp2k	180088	-	-	-	-	OK
mcp2k	180117	-	-	-	-	OK
mcp2k	180308	-	-	-	-	OK
mcp2k	180403	-	-	-	-	OK
mcp2k	180462	-	-	-	-	OK
mcp2k	180544	-	-	-	-	OK
mcp2k	180566	-	-	-	-	OK
mcp2k	180645	-	-	-	-	OK
mcp2k	180698	-	-	-	-	OK
mcp2k	180720	-	-	-	-	OK
mcp2k	180764	-	-	-	-	OK
mcp2k	180777	-	-	-	-	OK
mcp2k	180918	-	-	-	-	OK
mcp2k	181050	-	-	-	-	OK
mcp2k	181072	-	-	-	-	OK
mcp2k	181094	-	-	-	-	OK
mcp2k	181160	-	-	-	-	OK
mcp2k	181226	-	-	-	-	OK
mcp2k	181248	-	-	-	-	OK
mcp2k	181402	-	-	-	-	OK
mcp2k	181776	-	-	-	-	OK
mcp2k	181930	-	-	-	-	OK
mcp2k	236192	-	-	-	-	OK
mcp2k	236500	-	-	-	-	OK
mcp2k	236610	-	-	-	-	OK
mcp2k	236742	-	-	-	-	OK
mcp2k	236852	-	-	-	-	OK
mcp2k	237028	-	-	-	-	OK
mcp2k	237292	-	-	-	-	OK
mcp2k	237380	-	-	-	-	OK
mcp2k	237446	-	-	-	-	OK
mcp2k	237688	-	-	-	-	OK
mcp2k	237710	-	-	-	-	OK
mcp2k	237798	-	-	-	-	OK
mcp2k	237930	-	-	-	-	OK
mcp2k	238018	-	-	-	-	OK
mcp2k	238062	-	-	-	-	OK
mcp2k	238106	-	-	-	-	OK
mcp2k	238502	-	-	-	-	OK
mcp2k	239118	-	-	-	-	OK
mcp2k	239162	-	-	-	-	OK
mcp2k	239206	-	-	-	-	OK
mcp2k	239404	-	-	-	-	OK
mcp2k	239712	-	-	-	-	OK
mcp2k	239932	-	-	-	-	OK
mcp2k	240196	-	-	-	-	OK
mcp2k	240306	-	-	-	-	OK
mcp2k	240372	-	-	-	-	OK
mcp2k	240504	-	-	-	-	OK
mcp2k	240636	-	-	-	-	OK
mcp2k	240922	-	-	-	-	OK
mcp2k	240966	-	-	-	-	OK
mcp2k	240988	-	-	-	-	OK
mcp2k	241186	-	-	-	-	OK
mcp2k	241274	-	-	-	-	OK
mcp2k	241340	-	-	-	-	OK
mcp2k	241626	-	-	-	-	OK
mcp2k	242000	-	-	-	-	OK
mcp2k	242022	-	-	-	-	OK
mcp2k	242264	-	-	-	-	OK
mcp2k	242286	-	-	-	-	OK
mcp2k	242484	-	-	-	-	OK
mcp2k	242550	-	-	-	-	OK
mcp2k	242726	-	-	-	-	OK
mcp2k	242748	-	-	-	-	OK
mcp2k	242770	-	-	-	-	OK
mcp2k	242814	-	-	-	-	OK
mcp2k	242858	-	-	-	-	OK
mcp2k	242968	-	-	-	-	OK
mcp2k	243210	-	-	-	-	OK
mcp2k	243408	-	-	-	-	OK
mcp2k	243628	-	-	-	-	OK
mcp2k	273559	-	-	-	-	OK
mcp2k	273845	-	-	-	-	OK
mcp2k	274505	-	-	-	-	OK
mcp2k	274681	-	-	-	-	OK
mcp2k	275011	-	-	-	-	OK
mcp2k	275187	-	-	-	-	OK
mcp2k	275231	-	-	-	-	OK
mcp2k	275385	-	-	-	-	OK
mcp2k	275429	-	-	-	-	OK
mcp2k	275451	-	-	-	-	OK
mcp2k	275539	-	-	-	-	OK
mcp2k	275671	-	-	-	-	OK
mcp2k	275825	-	-	-	-	OK
mcp2k	276309	-	-	-	-	OK
mcp2k	276331	-	-	-	-	OK
mcp2k	276925	-	-	-	-	OK
mcp2k	277013	-	-	-	-	OK
mcp2k	277123	-	-	-	-	OK
mcp2k	277189	-	-	-	-	OK
mcp2k	277277	-	-	-	-	OK
mcp2k	278487	-	-	-	-	OK
mcp2k	278509	-	-	-	-	OK
mcp2k	279213	-	-	-	-	OK
mcp2k	279273	-	-	-	-	OK
mcp2k	279537	-	-	-	-	OK
mcp2k	279713	-	-	-	-	OK
mcp2k	279823	-	-	-	-	OK
mcp2k	279829	-	-	-	-	OK
mcp2k	279955	-	-	-	-	OK
mcp2k	279977	-	-	-	-	OK
mcp2k	280043	-	-	-	-	OK
mcp2k	280153	-	-	-	-	OK
mcp2k	280159	-	-	-	-	OK
mcp2k	280225	-	-	-	-	OK
mcp2k	280329	-	-	-	-	OK
mcp2k	280351	-	-	-	-	OK
mcp2k	280461	-	-	-	-	OK
mcp2k	280637	-	-	-	-	OK
mcp2k	280709	-	-	-	-	OK
mcp2k	280769	-	-	-	-	OK
mcp2k	280819	-	-	-	-	OK
mcp2k	280857	-	-	-	-	OK
mcp2k	280885	-	-	-	-	OK
mcp2k	280923	-	-	-	-	OK
mcp2k	280929	-	-	-	-	OK
mcp2k	280945	-	-	-	-	OK
mcp2k	280967	-	-	-	-	OK
mcp2k	280995	-	-	-	-	OK
mcp2k	281165	-	-	-	-	OK
mcp2k	281215	-	-	-	-	OK
mcp2k	281253	-	-	-	-	OK
mcp2k	281325	-	-	-	-	OK
mcp2k	281341	-	-	-	-	OK
mcp2k	281347	-	-	-	-	OK
mcp2k	281479	-	-	-	-	OK
mcp2k	281561	-	-	-	-	OK
mcp2k	281567	-	-	-	-	OK
mcp2k	281743	-	-	-	-	OK
mcp2k	281781	-	-	-	-	OK
mcp2k	281853	-	-	-	-	OK
mcp2k	281875	-	-	-	-	OK
mcp2k	281985	-	-	-	-	OK
mcp2k	282067	-	-	-	-	OK
mcp2k	282155	-	-	-	-	OK
mcp2k	282271	-	-	-	-	OK
mcp2k	282469	-	-	-	-	OK
mcp2k	282491	-	-	-	-	OK
mcp2k	282529	-	-	-	-	OK
mcp2k	282689	-	-	-	-	OK
mcp2k	282749	-	-	-	-	OK
mcp2k	282837	-	-	-	-	OK
mcp2k	282909	-	-	-	-	OK
mcp2k	283013	-	-	-	-	OK
mcp2k	283035	-	-	-	-	OK
mcp2k	283129	-	-	-	-	OK
mcp2k	283150	-	-	-	-	OK
mcp2k	283211	-	-	-	-	OK
mcp2k	283216	-	-	-	-	OK
mcp2k	283299	-	-	-	-	OK
mcp2k	283370	-	-	-	-	OK
mcp2k	283525	-	-	-	-	OK
mcp2k	283568	-	-	-	-	OK
mcp2k	283585	-	-	-	-	OK
mcp2k	283590	-	-	-	-	OK
mcp2k	283591	-	-	-	-	OK
mcp2k	283700	-	-	-	-	OK
mcp2k	283723	-	-	-	-	OK
mcp2k	283761	-	-	-	-	OK
mcp2k	283833	-	-	-	-	OK
mcp2k	283849	-	-	-	-	OK
mcp2k	283876	-	-	-	-	OK
mcp2k	284025	-	-	-	-	OK
mcp2k	284030	-	-	-	-	OK
mcp2k	284047	-	-	-	-	OK
mcp2k	284096	-	-	-	-	OK
mcp2k	284206	-	-	-	-	OK
mcp2k	284294	-	-	-	-	OK
mcp2k	284382	-	-	-	-	OK
mcp2k	284866	-	-	-	-	OK
mcp2k	284905	-	-	-	-	OK
mcp2k	284971	-	-	-	-	OK
mcp2k	285059	-	-	-	-	OK
mcp2k	285323	-	-	-	-	OK
mcp2k	285350	-	-	-	-	OK
mcp2k	285372	-	-	-	-	OK
mcp2k	285416	-	-	-	-	OK
mcp2k	285438	-	-	-	-	OK
mcp2k	285460	-	-	-	-	OK
mcp2k	285521	-	-	-	-	OK
mcp2k	285680	-	-	-	-	OK
mcp2k	285724	-	-	-	-	OK
mcp2k	285851	-	-	-	-	OK
mcp2k	285878	-	-	-	-	OK
mcp2k	285895	-	-	-	-	OK
mcp2k	285961	-	-	-	-	OK
mcp2k	286049	-	-	-	-	OK
mcp2k	286076	-	-	-	-	OK
mcp2k	286120	-	-	-	-	OK
mcp2k	286225	-	-	-	-	OK
mcp2k	286269	-	-	-	-	OK
mcp2k	286296	-	-	-	-	OK
mcp2k	286450	-	-	-	-	OK
mcp2k	286489	-	-	-	-	OK
mcp2k	286555	-	-	-	-	OK
mcp2k	286582	-	-	-	-	OK
mcp2k	286621	-	-	-	-	OK
mcp2k	286670	-	-	-	-	OK
mcp2k	286802	-	-	-	-	OK
mcp2k	287090	-	-	-	-	OK
mcp2k	287110	-	-	-	-	OK
mcp2k	287132	-	-	-	-	OK
mcp2k	287244	-	-	-	-	OK
mcp2k	287332	-	-	-	-	OK
mcp2k	287374	-	-	-	-	OK
mcp2k	287464	-	-	-	-	OK
mcp2k	287550	-	-	-	-	OK
mcp2k	287596	-	-	-	-	OK
mcp2k	287638	-	-	-	-	OK
mcp2k	287662	-	-	-	-	OK
mcp2k	287682	-	-	-	-	OK
mcp2k	287770	-	-	-	-	OK
mcp2k	287794	-	-	-	-	OK
mcp2k	287926	-	-	-	-	OK
mcp2k	287970	-	-	-	-	OK
mcp2k	288012	-	-	-	-	OK
mcp2k	288056	-	-	-	-	OK
mcp2k	288080	-	-	-	-	OK
mcp2k	288124	-	-	-	-	OK
mcp2k	288278	-	-	-	-	OK
mcp2k	288716	-	-	-	-	OK
mcp2k	288914	-	-	-	-	OK
mcp2k	289158	-	-	-	-	OK
mcp2k	289202	-	-	-	-	OK
mcp2k	289246	-	-	-	-	OK
mcp2k	289290	-	-	-	-	OK
mcp2k	289312	-	-	-	-	OK
mcp2k	289376	-	-	-	-	OK
mcp2k	289464	-	-	-	-	OK
mcp2k	289508	-	-	-	-	OK
mcp2k	289596	-	-	-	-	OK
mcp2k	289818	-	-	-	-	OK
mcp2k	289840	-	-	-	-	OK
mcp2k	289862	-	-	-	-	OK
mcp2k	290168	-	-	-	-	OK
mcp2k	290192	-	-	-	-	OK
mcp2k	290476	-	-	-	-	OK
mcp2k	290542	-	-	-	-	OK
mcp2k	290566	-	-	-	-	OK
mcp2k	290588	-	-	-	-	OK
mcp2k	290654	-	-	-	-	OK
mcp2k	290676	-	-	-	-	OK
mcp2k	290718	-	-	-	-	OK
mcp2k	290740	-	-	-	-	OK
mcp2k	290742	-	-	-	-	OK
mcp2k	290762	-	-	-	-	OK
mcp2k	290786	-	-	-	-	OK
mcp2k	290874	-	-	-	-	OK
mcp2k	290938	-	-	-	-	OK
mcp2k	291006	-	-	-	-	OK
mcp2k	291072	-	-	-	-	OK
mcp2k	291248	-	-	-	-	OK
mcp2k	291754	-	-	-	-	OK
mcp2k	291820	-	-	-	-	OK
mcp2k	292370	-	-	-	-	OK
mcp2k	292436	-	-	-	-	OK
mcp2k	292524	-	-	-	-	OK
mcp2k	292568	-	-	-	-	OK
mcp2k	292612	-	-	-	-	OK
mcp2k	292722	-	-	-	-	OK
mcp2k	292788	-	-	-	-	OK
mcp2k	292810	-	-	-	-	OK
mcp2k	293470	-	-	-	-	OK
mcp2k	293492	-	-	-	-	OK
mcp2k	293536	-	-	-	-	OK
mcp2k	293734	-	-	-	-	OK
mcp2k	294064	-	-	-	-	OK
mcp2k	294174	-	-	-	-	OK
mcp2k	294284	-	-	-	-	OK
mcp2k	294438	-	-	-	-	OK
mcp2k	294922	-	-	-	-	OK
mcp2k	315955	-	-	-	-	OK
mcp2k	316021	-	-	-	-	OK
mcp2k	316043	-	-	-	-	OK
mcp2k	316065	-	-	-	-	OK
mcp2k	316197	-	-	-	-	OK
mcp2k	316261	-	-	-	-	OK
mcp2k	316329	-	-	-	-	OK
mcp2k	316571	-	-	-	-	OK
mcp2k	316615	-	-	-	-	OK
mcp2k	316769	-	-	-	-	OK
mcp2k	316811	-	-	-	-	OK
mcp2k	316879	-	-	-	-	OK
mcp2k	316987	-	-	-	-	OK
mcp2k	317009	-	-	-	-	OK
mcp2k	317077	-	-	-	-	OK
mcp2k	317297	-	-	-	-	OK
mcp2k	317341	-	-	-	-	OK
mcp2k	317407	-	-	-	-	OK
mcp2k	317427	-	-	-	-	OK
mcp2k	317515	-	-	-	-	OK
mcp2k	317539	-	-	-	-	OK
mcp2k	317559	-	-	-	-	OK
mcp2k	317693	-	-	-	-	OK
mcp2k	317911	-	-	-	-	OK
mcp2k	317957	-	-	-	-	OK
mcp2k	317977	-	-	-	-	OK
mcp2k	318021	-	-	-	-	OK
mcp2k	318197	-	-	-	-	OK
mcp2k	318549	-	-	-	-	OK
mcp2k	318593	-	-	-	-	OK
mcp2k	318703	-	-	-	-	OK
mcp2k	318749	-	-	-	-	OK
mcp2k	318769	-	-	-	-	OK
mcp2k	318857	-	-	-	-	OK
mcp2k	319013	-	-	-	-	OK
mcp2k	319057	-	-	-	-	OK
mcp2k	319099	-	-	-	-	OK
mcp2k	319275	-	-	-	-	OK
mcp2k	319321	-	-	-	-	OK
mcp2k	319363	-	-	-	-	OK
mcp2k	319453	-	-	-	-	OK
mcp2k	319473	-	-	-	-	OK
mcp2k	319475	-	-	-	-	OK
mcp2k	319871	-	-	-	-	OK
mcp2k	319913	-	-	-	-	OK
mcp2k	320023	-	-	-	-	OK
mcp2k	320091	-	-	-	-	OK
mcp2k	320289	-	-	-	-	OK
mcp2k	320485	-	-	-	-	OK
mcp2k	320575	-	-	-	-	OK
mcp2k	320619	-	-	-	-	OK
mcp2k	320639	-	-	-	-	OK
mcp2k	320663	-	-	-	-	OK
mcp2k	320729	-	-	-	-	OK
mcp2k	320773	-	-	-	-	OK
mcp2k	320925	-	-	-	-	OK
mcp2k	320927	-	-	-	-	OK
mcp2k	321015	-	-	-	-	OK
mcp2k	321035	-	-	-	-	OK
mcp2k	321057	-	-	-	-	OK
mcp2k	321101	-	-	-	-	OK
mcp2k	321169	-	-	-	-	OK
mcp2k	321235	-	-	-	-	OK
mcp2k	321299	-	-	-	-	OK
mcp2k	321343	-	-	-	-	OK
mcp2k	321367	-	-	-	-	OK
mcp2k	321519	-	-	-	-	OK
mcp2k	321629	-	-	-	-	OK
mcp2k	321673	-	-	-	-	OK
mcp2k	321741	-	-	-	-	OK
mcp2k	321849	-	-	-	-	OK
mcp2k	321895	-	-	-	-	OK
mcp2k	321937	-	-	-	-	OK
mcp2k	321983	-	-	-	-	OK
mcp2k	322003	-	-	-	-	OK
mcp2k	322027	-	-	-	-	OK
mcp2k	322113	-	-	-	-	OK
mcp2k	322135	-	-	-	-	OK
mcp2k	322181	-	-	-	-	OK
mcp2k	322269	-	-	-	-	OK
mcp2k	322399	-	-	-	-	OK
mcp2k	322487	-	-	-	-	OK
mcp2k	322509	-	-	-	-	OK
mcp2k	322663	-	-	-	-	OK
mcp2k	322707	-	-	-	-	OK
mcp2k	322731	-	-	-	-	OK
mcp2k	322861	-	-	-	-	OK
mcp2k	322885	-	-	-	-	OK
mcp2k	322907	-	-	-	-	OK
mcp2k	323061	-	-	-	-	OK
mcp2k	323125	-	-	-	-	OK
mcp2k	323171	-	-	-	-	OK
mcp2k	323215	-	-	-	-	OK
mcp2k	323237	-	-	-	-	OK
mcp2k	323301	-	-	-	-	OK
mcp2k	323345	-	-	-	-	OK
mcp2k	323369	-	-	-	-	OK
mcp2k	323543	-	-	-	-	OK
mcp2k	323917	-	-	-	-	OK
mcp2k	324225	-	-	-	-	OK
mcp2k	346746	-	-	-	-	OK
mcp2k	346878	-	-	-	-	OK
mcp2k	347142	-	-	-	-	OK
mcp2k	347164	-	-	-	-	OK
mcp2k	347384	-	-	-	-	OK
mcp2k	347802	-	-	-	-	OK
mcp2k	347824	-	-	-	-	OK
mcp2k	347890	-	-	-	-	OK
mcp2k	348088	-	-	-	-	OK
mcp2k	348198	-	-	-	-	OK
mcp2k	348374	-	-	-	-	OK
mcp2k	348594	-	-	-	-	OK
mcp2k	348638	-	-	-	-	OK
mcp2k	348682	-	-	-	-	OK
mcp2k	349034	-	-	-	-	OK
mcp2k	349056	-	-	-	-	OK
mcp2k	349122	-	-	-	-	OK
mcp2k	349276	-	-	-	-	OK
mcp2k	349320	-	-	-	-	OK
mcp2k	349386	-	-	-	-	OK
mcp2k	350112	-	-	-	-	OK
mcp2k	350266	-	-	-	-	OK
mcp2k	350354	-	-	-	-	OK
mcp2k	350420	-	-	-	-	OK
mcp2k	350596	-	-	-	-	OK
mcp2k	350772	-	-	-	-	OK
mcp2k	350816	-	-	-	-	OK
mcp2k	350882	-	-	-	-	OK
mcp2k	350948	-	-	-	-	OK
mcp2k	351564	-	-	-	-	OK
mcp2k	351740	-	-	-	-	OK
mcp2k	352136	-	-	-	-	OK
mcp2k	352202	-	-	-	-	OK
mcp2k	352246	-	-	-	-	OK
mcp2k	352510	-	-	-	-	OK
mcp2k	352664	-	-	-	-	OK
mcp2k	352730	-	-	-	-	OK
mcp2k	352796	-	-	-	-	OK
mcp2k	352862	-	-	-	-	OK
mcp2k	352906	-	-	-	-	OK
mcp2k	353214	-	-	-	-	OK
mcp2k	354248	-	-	-	-	OK
mcp2k	354270	-	-	-	-	OK
mcp2k	354578	-	-	-	-	OK
mcp2k	354622	-	-	-	-	OK
mcp2k	355040	-	-	-	-	OK
mcp2k	355106	-	-	-	-	OK
mcp2k	355238	-	-	-	-	OK
mcp2k	355326	-	-	-	-	OK
mcp2k	355612	-	-	-	-	OK
mcp2k	388323	-	-	-	-	OK
mcp2k	388433	-	-	-	-	OK
mcp2k	388499	-	-	-	-	OK
mcp2k	388543	-	-	-	-	OK
mcp2k	388587	-	-	-	-	OK
mcp2k	388675	-	-	-	-	OK
mcp2k	388807	-	-	-	-	OK
mcp2k	389225	-	-	-	-	OK
mcp2k	389379	-	-	-	-	OK
mcp2k	389423	-	-	-	-	OK
mcp2k	389533	-	-	-	-	OK
mcp2k	389687	-	-	-	-	OK
mcp2k	390215	-	-	-	-	OK
mcp2k	390216	-	-	-	-	OK
mcp2k	390282	-	-	-	-	OK
mcp2k	390370	-	-	-	-	OK
mcp2k	390391	-	-	-	-	OK
mcp2k	390392	-	-	-	-	OK
mcp2k	390611	-	-	-	-	OK
mcp2k	390634	-	-	-	-	OK
mcp2k	390655	-	-	-	-	OK
mcp2k	390700	-	-	-	-	OK
mcp2k	390743	-	-	-	-	OK
mcp2k	390744	-	-	-	-	OK
mcp2k	390810	-	-	-	-	OK
mcp2k	390821	-	-	-	-	OK
mcp2k	390853	-	-	-	-	OK
mcp2k	390875	-	-	-	-	OK
mcp2k	390919	-	-	-	-	OK
mcp2k	390931	-	-	-	-	OK
mcp2k	390942	-	-	-	-	OK
mcp2k	391063	-	-	-	-	OK
mcp2k	391294	-	-	-	-	OK
mcp2k	391415	-	-	-	-	OK
mcp2k	391448	-	-	-	-	OK
mcp2k	391459	-	-	-	-	OK
mcp2k	391513	-	-	-	-	OK
mcp2k	391525	-	-	-	-	OK
mcp2k	391580	-	-	-	-	OK
mcp2k	391635	-	-	-	-	OK
mcp2k	391646	-	-	-	-	OK
mcp2k	391701	-	-	-	-	OK
mcp2k	391723	-	-	-	-	OK
mcp2k	391756	-	-	-	-	OK
mcp2k	391777	-	-	-	-	OK
mcp2k	391778	-	-	-	-	OK
mcp2k	391843	-	-	-	-	OK
mcp2k	391877	-	-	-	-	OK
mcp2k	391899	-	-	-	-	OK
mcp2k	392009	-	-	-	-	OK
mcp2k	392107	-	-	-	-	OK
mcp2k	392163	-	-	-	-	OK
mcp2k	392174	-	-	-	-	OK
mcp2k	392218	-	-	-	-	OK
mcp2k	392262	-	-	-	-	OK
mcp2k	392327	-	-	-	-	OK
mcp2k	392371	-	-	-	-	OK
mcp2k	392373	-	-	-	-	OK
mcp2k	392393	-	-	-	-	OK
mcp2k	392407	-	-	-	-	OK
mcp2k	392417	-	-	-	-	OK
mcp2k	392483	-	-	-	-	OK
mcp2k	392527	-	-	-	-	OK
mcp2k	392539	-	-	-	-	OK
mcp2k	392603	-	-	-	-	OK
mcp2k	392637	-	-	-	-	OK
mcp2k	392649	-	-	-	-	OK
mcp2k	392669	-	-	-	-	OK
mcp2k	392679	-	-	-	-	OK
mcp2k	392680	-	-	-	-	OK
mcp2k	392693	-	-	-	-	OK
mcp2k	392723	-	-	-	-	OK
mcp2k	392746	-	-	-	-	OK
mcp2k	392759	-	-	-	-	OK
mcp2k	392891	-	-	-	-	OK
mcp2k	392900	-	-	-	-	OK
mcp2k	392901	-	-	-	-	OK
mcp2k	392921	-	-	-	-	OK
mcp2k	392988	-	-	-	-	OK
mcp2k	393089	-	-	-	-	OK
mcp2k	393098	-	-	-	-	OK
mcp2k	393119	-	-	-	-	OK
mcp2k	393133	-	-	-	-	OK
mcp2k	393175	-	-	-	-	OK
mcp2k	393265	-	-	-	-	OK
mcp2k	393329	-	-	-	-	OK
mcp2k	393375	-	-	-	-	OK
mcp2k	393485	-	-	-	-	OK
mcp2k	393505	-	-	-	-	OK
mcp2k	393515	-	-	-	-	OK
mcp2k	393538	-	-	-	-	OK
mcp2k	393581	-	-	-	-	OK
mcp2k	393703	-	-	-	-	OK
mcp2k	393727	-	-	-	-	OK
mcp2k	393758	-	-	-	-	OK
mcp2k	393791	-	-	-	-	OK
mcp2k	393823	-	-	-	-	OK
mcp2k	393835	-	-	-	-	OK
mcp2k	393845	-	-	-	-	OK
mcp2k	393935	-	-	-	-	OK
mcp2k	393967	-	-	-	-	OK
mcp2k	394131	-	-	-	-	OK
mcp2k	394154	-	-	-	-	OK
mcp2k	394167	-	-	-	-	OK
mcp2k	394175	-	-	-	-	OK
mcp2k	394255	-	-	-	-	OK
mcp2k	394329	-	-	-	-	OK
mcp2k	394363	-	-	-	-	OK
mcp2k	394375	-	-	-	-	OK
mcp2k	394396	-	-	-	-	OK
mcp2k	394407	-	-	-	-	OK
mcp2k	394417	-	-	-	-	OK
mcp2k	394463	-	-	-	-	OK
mcp2k	394475	-	-	-	-	OK
mcp2k	394483	-	-	-	-	OK
mcp2k	394605	-	-	-	-	OK
mcp2k	394629	-	-	-	-	OK
mcp2k	394651	-	-	-	-	OK
mcp2k	394660	-	-	-	-	OK
mcp2k	394717	-	-	-	-	OK
mcp2k	394814	-	-	-	-	OK
mcp2k	394836	-	-	-	-	OK
mcp2k	394880	-	-	-	-	OK
mcp2k	394925	-	-	-	-	OK
mcp2k	394957	-	-	-	-	OK
mcp2k	394979	-	-	-	-	OK
mcp2k	395003	-	-	-	-	OK
mcp2k	395012	-	-	-	-	OK
mcp2k	395033	-	-	-	-	OK
mcp2k	395079	-	-	-	-	OK
mcp2k	395089	-	-	-	-	OK
mcp2k	395123	-	-	-	-	OK
mcp2k	395187	-	-	-	-	OK
mcp2k	395209	-	-	-	-	OK
mcp2k	395223	-	-	-	-	OK
mcp2k	395265	-	-	-	-	OK
mcp2k	395277	-	-	-	-	OK
mcp2k	395289	-	-	-	-	OK
mcp2k	395298	-	-	-	-	OK
mcp2k	395341	-	-	-	-	OK
mcp2k	395443	-	-	-	-	OK
mcp2k	395465	-	-	-	-	OK
mcp2k	395485	-	-	-	-	OK
mcp2k	395562	-	-	-	-	OK
mcp2k	395573	-	-	-	-	OK
mcp2k	395597	-	-	-	-	OK
mcp2k	395671	-	-	-	-	OK
mcp2k	395695	-	-	-	-	OK
mcp2k	395707	-	-	-	-	OK
mcp2k	395717	-	-	-	-	OK
mcp2k	395837	-	-	-	-	OK
mcp2k	395870	-	-	-	-	OK
mcp2k	395959	-	-	-	-	OK
mcp2k	396037	-	-	-	-	OK
mcp2k	396057	-	-	-	-	OK
mcp2k	396090	-	-	-	-	OK
mcp2k	396091	-	-	-	-	OK
mcp2k	396157	-	-	-	-	OK
mcp2k	396222	-	-	-	-	OK
mcp2k	396255	-	-	-	-	OK
mcp2k	396301	-	-	-	-	OK
mcp2k	396323	-	-	-	-	OK
mcp2k	396333	-	-	-	-	OK
mcp2k	396355	-	-	-	-	OK
mcp2k	396397	-	-	-	-	OK
mcp2k	396411	-	-	-	-	OK
mcp2k	396420	-	-	-	-	OK
mcp2k	396521	-	-	-	-	OK
mcp2k	396551	-	-	-	-	OK
mcp2k	396596	-	-	-	-	OK
mcp2k	396607	-	-	-	-	OK
mcp2k	396661	-	-	-	-	OK
mcp2k	396663	-	-	-	-	OK
mcp2k	396705	-	-	-	-	OK
mcp2k	396761	-	-	-	-	OK
mcp2k	396805	-	-	-	-	OK
mcp2k	396816	-	-	-	-	OK
mcp2k	396829	-	-	-	-	OK
mcp2k	396861	-	-	-	-	OK
mcp2k	396882	-	-	-	-	OK
mcp2k	396904	-	-	-	-	OK
mcp2k	396927	-	-	-	-	OK
mcp2k	396949	-	-	-	-	OK
mcp2k	396971	-	-	-	-	OK
mcp2k	396981	-	-	-	-	OK
mcp2k	397005	-	-	-	-	OK
mcp2k	397025	-	-	-	-	OK
mcp2k	397081	-	-	-	-	OK
mcp2k	397103	-	-	-	-	OK
mcp2k	397167	-	-	-	-	OK
mcp2k	397179	-	-	-	-	OK
mcp2k	397190	-	-	-	-	OK
mcp2k	397311	-	-	-	-	OK
mcp2k	397379	-	-	-	-	OK
mcp2k	397401	-	-	-	-	OK
mcp2k	397423	-	-	-	-	OK
mcp2k	397476	-	-	-	-	OK
mcp2k	397487	-	-	-	-	OK
mcp2k	397498	-	-	-	-	OK
mcp2k	397542	-	-	-	-	OK
mcp2k	397599	-	-	-	-	OK
mcp2k	397621	-	-	-	-	OK
mcp2k	397630	-	-	-	-	OK
mcp2k	397653	-	-	-	-	OK
mcp2k	397685	-	-	-	-	OK
mcp2k	397707	-	-	-	-	OK
mcp2k	397806	-	-	-	-	OK
mcp2k	397861	-	-	-	-	OK
mcp2k	397873	-	-	-	-	OK
mcp2k	397885	-	-	-	-	OK
mcp2k	397905	-	-	-	-	OK
mcp2k	397927	-	-	-	-	OK
mcp2k	397951	-	-	-	-	OK
