evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
349945	mcp1k	human	0	18003	1.20	1	1	0	18003	18003	18003	18003	18003	18003	18003	18003	1
350186	nuecc48	human	1	6001	0.22	1	1	0	None	6001	6001	6001	6001	6001	6001	None	1
350935	mcp1k	human	1	17013	0.70	1	1	0	11001	17013	17013	17013	17013	17013	17013	11001	1
351564	mcp2k	ai-scanner	1	11002	0.54	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
352123	mcp1k	human	1	10002	0.94	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
352796	mcp2k	ai-scanner	1	10002	0.16	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
353751	mcp1k	human	0	10002	1.26	0	1	0	10002	10002	10003	10003	10003	10003	10002	10002	0
355106	mcp2k	human	1	7001	0.00	1	1	0	7001	29003	7001	7001	7001	7001	29003	7001	1
386948	mcp1k	human	1	90074	0.00	0	0	0	92080	93083	92080	92080	92080	92080	93083	92080	0
388224	mcp1k	human	1	3004	0.26	1	1	0	3002	3004	3004	3004	3004	3004	3004	3002	1
389225	mcp2k	ai-scanner	1	9004	1.22	1	1	0	9004	9004	9004	9004	9004	9004	9004	9004	1
390182	mcp1k	human	0	4004	0.80	1	1	0	4004	4004	4004	4004	4004	4004	4004	4004	1
390370	mcp2k	human	1	7003	0.32	1	1	0	7003	7003	7003	7003	7003	7003	7003	7003	1
390743	mcp2k	ai-scanner	0	17002	0.55	1	1	0	17002	17002	17006	17006	17006	17006	17002	17002	0
391260	mcp1k	human	1	13002	0.89	1	1	0	13002	23009	13002	13002	13002	13002	23009	13002	1
391415	mcp2k	ai-scanner	1	11002	2.46	1	1	0	11002	11001	11002	11002	11002	11002	11001	11002	1
391899	mcp2k	ai-scanner	1	5003	0.57	0	0	0	5003	11017	5003	5003	5003	5003	11017	5003	1
392527	mcp2k	ai-scanner	0	13003	1.91	0	1	0	13003	35005	13003	13003	13003	13003	35005	13003	1
392891	mcp2k	human	1	16002	0.65	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
393042	mcp1k	human	1	15001	0.00	1	1	0	15001	15001	15001	15001	15001	15001	15001	15001	1
393133	mcp2k	human	1	15003	0.00	0	0	0	34018	21009	34018	34018	34018	34018	21009	34018	0
393727	mcp2k	human	1	20001	0.00	1	1	0	20001	20001	20001	20001	20001	20001	20001	20001	1
394407	mcp2k	human	1	18004	0.00	0	1	0	11001	49011	11001	11001	11001	11001	49011	11001	0
394532	mcp1k	human	0	39029	1.64	0	0	0	8001	32023	8001	8001	8001	8001	32023	8001	0
395089	mcp2k	ai-scanner	1	21004	0.18	1	1	0	21004	21004	21004	21004	21004	21004	21004	21004	1
395298	mcp2k	ai-scanner	0	56016	1.19	1	1	0	15001	56014	56014	56014	56014	56014	56014	15001	0
395597	mcp2k	human	1	20002	0.19	1	1	0	20001	20002	20002	20002	20002	20002	20002	20001	1
395870	mcp2k	ai-scanner	1	16002	0.60	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
395962	mcp1k	human	1	15004	0.00	0	1	0	15004	40010	15004	15004	15004	15004	40010	15004	1
396091	mcp2k	human	1	7006	0.21	1	1	0	7006	7006	7006	7006	7006	7006	7006	7006	1
396323	mcp2k	human	0	10002	1.32	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
396551	mcp2k	human	0	13001	1.10	1	1	0	13001	13001	13001	13001	13001	13001	13001	13001	1
396816	mcp2k	human	1	18000	0.00	0	0	0	18002	18002	18002	18002	18002	18002	18002	18002	0
396927	mcp2k	ai-scanner	1	15003	0.32	1	1	0	15003	15003	15003	15003	15003	15003	15003	15003	1
397103	mcp2k	ai-scanner	0	8003	1.72	0	0	0	8003	29014	8003	8003	8003	8003	29014	8003	1
397401	mcp2k	ai-scanner	1	16005	0.89	1	1	0	16005	16005	16005	16005	16005	16005	16005	16005	1
397542	mcp2k	human	1	6002	0.00	1	1	0	6002	27006	6002	6002	6002	6002	6002	6002	1
397927	mcp2k	human	1	13002	0.61	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
398260	mcp1k	human	1	5002	0.68	1	1	0	5002	5002	5002	5002	5002	5002	5002	5002	1
398268	mcp2k	human	0	15002	1.58	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
399118	mcp1k	human	1	16015	0.00	0	0	0	9001	16014	9001	9001	9001	9001	9001	9001	0
399303	mcp2k	ai-scanner	1	14002	0.17	1	1	0	14002	14002	14002	14002	14002	14002	14002	14002	1
399856	mcp1k	human	1	3001	0.00	1	1	0	3001	3001	3001	3001	3001	3001	3001	3001	1
400185	mcp2k	human	1	14001	0.00	0	0	0	14001	14001	14001	14001	14001	14001	14001	14001	1
400460	mcp1k	human	1	18001	0.00	1	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
400474	nuecc48	human	1	18003	0.67	1	1	0	18003	18003	18003	18003	18003	18003	18003	18003	1
400636	mcp1k	human	1	13001	0.19	1	1	0	13001	13001	13001	13001	13001	13001	13001	13001	1
401197	mcp2k	human	1	9001	0.00	1	1	0	9001	9001	9001	9001	9001	9001	9001	9001	1
401516	mcp1k	human	1	12002	0.73	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
402209	mcp2k	ai-scanner	1	7002	0.20	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
402330	mcp1k	human	0	1003	2.23	1	1	0	1003	26007	1003	1003	1003	1003	26007	1003	1
404189	mcp2k	ai-scanner	1	5002	0.77	1	1	0	5002	5002	5002	5002	5002	5002	5002	5002	1
404684	mcp1k	human	1	9002	0.00	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	0
405674	mcp1k	human	1	11003	0.26	1	1	0	11003	11003	11003	11003	11003	11003	11003	11003	1
405927	mcp2k	human	1	21001	0.00	0	0	0	21002	26004	21002	21002	21002	21002	21002	21002	0
406367	mcp2k	human	1	12000	1.09	0	1	0	12000	40015	12000	12000	12000	12000	40015	12000	1
406796	mcp1k	human	1	11001	2.55	0	0	0	11001	51008	11001	11001	11001	11001	51008	11001	1
407886	mcp2k	human	1	26004	0.00	0	1	0	11001	11002	11002	11002	11002	11002	11002	11001	0
407918	mcp1k	human	0	11000	1.83	0	0	0	11001	48030	11001	11001	11001	11001	48030	11001	0
409052	mcp2k	human	1	17001	0.00	1	1	0	17001	17001	17001	17001	17001	17001	17001	17001	1
409624	mcp2k	human	1	5002	3.60	1	1	0	None	32012	5002	None	None	5002	32012	None	0
409634	mcp1k	human	1	63021	0.00	0	0	0	63020	64022	63020	63020	63020	63020	64022	63020	0
409964	mcp1k	human	1	14003	0.41	1	1	0	14003	14003	14003	14003	14003	14003	14003	14003	1
410566	mcp2k	human	1	7002	0.19	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
412208	mcp1k	human	1	7001	0.00	1	1	0	7001	7001	7002	7001	7001	7002	7001	7001	1
412396	mcp2k	ai-scanner	1	19002	0.81	1	1	0	19006	19002	19002	19002	19002	19002	19002	19006	1
414024	mcp2k	human	1	17001	0.00	0	0	0	17001	32008	26002	17001	17001	26002	32008	17001	1
414288	mcp2k	human	1	1001	0.00	1	1	0	1002	1002	1002	1002	1002	1002	1002	1002	0
415564	mcp2k	human	0	37008	17.45	1	1	0	17000	22006	17002	17000	17000	17002	22006	17000	0
417782	mcp2k	human	1	14001	0.00	0	0	0	14002	18003	14002	14002	14002	14002	14002	14002	0
433451	nuecc48	human	1	4007	0.36	1	1	0	4052	4007	4007	4007	4007	4007	4007	4052	1
447477	nuecc48	human	1	11001	0.07	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
463565	ncpi0	human	1	108099	0.00	0	0	0	108099	48040	108099	108099	108099	108099	48040	108099	1
474612	mcp2k	human	1	5000	0.00	1	1	0	5000	5000	5000	5000	5000	5000	5000	5000	1
478088	mcp2k	ai-scanner	1	22002	0.91	1	1	0	22002	22002	22002	22002	22002	22002	22002	22002	1
478594	mcp2k	ai-scanner	1	9002	1.22	1	1	0	9002	9002	9002	9002	9002	9002	9002	9002	1
479650	mcp2k	human	1	8001	0.05	0	0	0	8000	37034	8000	8000	8000	8000	37034	8000	0
480970	mcp2k	ai-scanner	0	10002	3.46	1	1	0	10001	10003	10003	10003	10003	10003	10003	10001	0
487303	mcp1k	human	1	7002	1.69	0	0	0	7002	41003	7002	7002	7002	7002	7002	7002	1
488755	mcp1k	human	0	9002	0.34	0	1	0	9002	14003	9002	9002	9002	9002	9002	9002	1
490361	mcp1k	human	0	20005	0.95	1	1	0	20005	20005	20005	20005	20005	20005	20005	20005	1
490977	mcp1k	human	1	17001	0.00	0	0	0	17001	23002	17001	17001	17001	17001	23002	17001	1
492803	mcp1k	human	0	16002	2.08	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
494297	mcp2k	ai-scanner	0	10003	1.02	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
495881	mcp2k	human	0	2004	2.06	1	1	0	2004	24012	2004	2004	2004	2004	24012	2004	1
497553	mcp2k	ai-scanner	1	12003	0.28	1	1	0	12003	12003	12003	12003	12003	12003	12003	12003	1
499423	mcp2k	human	1	35012	0.00	0	0	0	11002	40023	11002	11002	11002	11002	40023	11002	0
500567	mcp2k	human	0	13000	4.79	1	1	0	13002	13000	13000	13000	13000	13000	13000	13002	1
502525	mcp2k	ai-scanner	1	19003	0.30	0	0	0	19003	23006	19003	19003	19003	19003	19003	19003	1
521075	ncpi0	human	1	94053	0.00	1	1	0	18001	94053	94053	94053	94053	94053	94053	18001	1
