evt	status	flagged	NEARVTX	NEARVTX_flag	NEARVTX_q	HAD-A5	HAD-A5_flag	HAD-A5_q	HAD-ADJ	HAD-ADJ_flag	HAD-ADJ_q	EM-INT	EM-INT_flag	EM-INT_q	TRK-COR	TRK-COR_flag	TRK-COR_q	OTHER	OTHER_flag	OTHER_q	UNTYPED	UNTYPED_flag	UNTYPED_q
349461	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
349527	NO_ZIP																						
349549	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
349835	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
349879	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
349945	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
350099	NO_ZIP																						
350121	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
350297	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
350781	NO_ZIP																						
350935	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
351507	NO_ZIP																						
351551	NO_ZIP																						
351617	NO_ZIP																						
351639	NO_MAIN_VERTEX																						
351705	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
351749	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
351815	NO_ZIP																						
352123	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
352211	NO_ZIP																						
352233	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
352365	NO_ZIP																						
352915	NO_ZIP																						
352937	NO_ZIP																						
353179	NO_ZIP																						
353223	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
353487	NO_ZIP																						
353729	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
353751	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
386332	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
386354	NO_ZIP																						
386442	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
386794	NO_ZIP																						
386816	NO_ZIP																						
386838	NO_ZIP																						
386948	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
387102	MISSING_LAYER																						
387168	NO_ZIP																						
387674	NO_ZIP																						
387696	NO_ZIP																						
387850	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.2376	0	0	0.0	0	0	0.0
388026	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
388224	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
388510	NO_ZIP																						
388642	NO_ZIP																						
388752	NO_ZIP																						
388884	NO_ZIP																						
388972	NO_ZIP																						
389214	NO_ZIP																						
389302	NO_ZIP																						
389544	NO_ZIP																						
389588	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
389830	NO_ZIP																						
389874	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
389962	NO_ZIP																						
390006	NO_ZIP																						
390028	NO_ZIP																						
390182	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
390270	NO_ZIP																						
390534	NO_ZIP																						
390600	NO_ZIP																						
390644	NO_ZIP																						
390842	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
390864	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
390996	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
391172	NO_ZIP																						
391238	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
391260	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
391722	NO_ZIP																						
391766	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
391826	NO_ZIP																						
391854	MISSING_LAYER																						
392112	NO_ZIP																						
392178	NO_ZIP																						
392184	NO_ZIP																						
392200	NO_ZIP																						
392272	NO_ZIP																						
392316	NO_ZIP																						
392338	NO_ZIP																						
392354	NO_ZIP																						
392376	NO_ZIP																						
392552	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
392558	NO_ZIP																						
392684	NO_ZIP																						
392800	NO_ZIP																						
393042	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0305	0	0	0.0	0	0	0.0
393086	NO_ZIP																						
393124	NO_ZIP																						
393212	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
393256	NO_ZIP																						
393322	NO_ZIP																						
393410	NO_ZIP																						
393542	NO_ZIP																						
393608	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
394268	NO_ZIP																						
394488	NO_ZIP																						
394532	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
394642	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
394796	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
394906	NO_ZIP																						
395060	NO_ZIP																						
395148	OK	1	1	1	0.0639	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
395258	NO_ZIP																						
395390	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
395610	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
395654	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
395720	NO_ZIP																						
395764	NO_ZIP																						
395852	NO_ZIP																						
395962	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
396776	NO_ZIP																						
397194	NO_ZIP																						
397238	NO_ZIP																						
397392	NO_ZIP																						
397480	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
397568	NO_ZIP																						
397722	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
397920	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
398084	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
398238	MISSING_LAYER																						
398260	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
398414	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
398436	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
398480	NO_ZIP																						
398514	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
398656	NO_ZIP																						
398690	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
398722	NO_ZIP																						
398810	NO_ZIP																						
398932	NO_ZIP																						
399042	NO_ZIP																						
399052	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
399118	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
399240	NO_ZIP																						
399284	NO_ZIP																						
399328	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
399382	NO_ZIP																						
399426	NO_ZIP																						
399702	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0397	0	0	0.0	0	0	0.0
399856	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
399910	NO_ZIP																						
399998	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0351	0	0	0.0	0	0	0.0
400054	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
400174	NO_ZIP																						
400262	NO_ZIP																						
400274	MISSING_LAYER																						
400460	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0317	0	0	0.0	0	0	0.0
400504	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0603	0	0	0.0	0	0	0.0
400592	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
400636	FRAME_MISMATCH	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
400724	NO_ZIP																						
400768	NO_ZIP																						
400856	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
400900	NO_ZIP																						
400922	NO_ZIP																						
401054	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
401208	NO_ZIP																						
401252	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
401450	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
401516	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
401626	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
401758	NO_ZIP																						
401780	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
401824	NO_ZIP																						
401846	NO_ZIP																						
401912	NO_ZIP																						
401934	NO_ZIP																						
402330	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
402484	NO_ZIP																						
402506	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
402528	NO_ZIP																						
402880	OK	1	0	0	0.0	0	0	0.0	1	1	0.1158	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
402902	NO_ZIP																						
402968	NO_ZIP																						
403518	NO_ZIP																						
403716	NO_ZIP																						
403958	NO_ZIP																						
404244	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
404464	NO_ZIP																						
404684	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
404772	NO_ZIP																						
404816	NO_ZIP																						
404860	NO_ZIP																						
405190	NO_ZIP																						
405212	NO_ZIP																						
405234	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
405432	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
405454	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
405586	NO_ZIP																						
405674	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
405740	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
405938	NO_ZIP																						
406444	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
406642	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
406752	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
406796	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
407148	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
407170	MISSING_LAYER																						
407258	NO_ZIP																						
407280	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
407918	OK	1	1	1	0.0457	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
408028	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
408094	MISSING_LAYER																						
408534	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
408556	NO_ZIP																						
408776	NO_ZIP																						
409084	NO_ZIP																						
409282	MISSING_LAYER																						
409458	NO_ZIP																						
409480	NO_ZIP																						
409546	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
409590	NO_ZIP																						
409634	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
409920	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
409942	OK	2	2	2	0.086	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
409964	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
410008	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
410426	NO_ZIP																						
410558	NO_ZIP																						
411152	NO_ZIP																						
411262	NO_ZIP																						
411306	NO_ZIP																						
411460	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
411790	NO_ZIP																						
411834	NO_ZIP																						
412208	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
412626	NO_ZIP																						
412692	NO_ZIP																						
412846	NO_ZIP																						
48301	NO_ZIP																						
48367	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0473	0	0	0.0	0	0	0.0
48565	NO_ZIP																						
486049	NO_ZIP																						
486093	NO_ZIP																						
486225	NO_ZIP																						
486247	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
486511	NO_ZIP																						
486577	NO_ZIP																						
486621	NO_ZIP																						
486687	OK	1	1	1	0.0484	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
486753	NO_ZIP																						
486907	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
487237	NO_ZIP																						
487259	NO_ZIP																						
487303	FRAME_MISMATCH	1	1	1	0.1233	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
487545	NO_ZIP																						
487633	NO_ZIP																						
487853	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
488139	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
488689	NO_ZIP																						
488755	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
488799	NO_ZIP																						
48895	OK	1	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	1	1	0.0614	0	0	0.0	0	0	0.0
488953	NO_ZIP																						
489327	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
489459	NO_ZIP																						
489503	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
489679	NO_ZIP																						
489789	NO_ZIP																						
489811	NO_ZIP																						
490339	NO_ZIP																						
490361	OK	1	1	1	0.1132	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
490559	NO_ZIP																						
490581	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
490779	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
490889	NO_ZIP																						
490977	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
491021	NO_ZIP																						
491197	NO_ZIP																						
491241	NO_ZIP																						
491285	NO_ZIP																						
491417	NO_ZIP																						
491483	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
491857	NO_ZIP																						
492649	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
492803	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
492891	NO_ZIP																						
492913	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
493199	NO_ZIP																						
493243	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
493397	NO_ZIP																						
493419	NO_ZIP																						
493485	NO_ZIP																						
49445	NO_ZIP																						
49467	NO_ZIP																						
49511	NO_ZIP																						
49709	NO_ZIP																						
49885	NO_ZIP																						
49951	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
50017	NO_ZIP																						
50303	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
50523	NO_ZIP																						
50743	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
50765	NO_ZIP																						
50787	NO_ZIP																						
50809	NO_ZIP																						
50831	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
50919	NO_ZIP																						
51051	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
51469	NO_ZIP																						
51513	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
51865	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
52085	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
52195	NO_ZIP																						
52613	NO_ZIP																						
52657	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
52723	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
53361	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
53427	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
53493	NO_ZIP																						
53581	NO_ZIP																						
53713	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
53779	NO_ZIP																						
53955	NO_ZIP																						
54175	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
54209	NO_ZIP																						
54285	NO_ZIP																						
54341	OK	1	1	1	0.0623	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
54351	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
54505	NO_ZIP																						
54527	NO_ZIP																						
55231	NO_ZIP																						
55539	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
55583	NO_ZIP																						
55595	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
55627	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
55693	NO_ZIP																						
55715	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
55925	NO_ZIP																						
55957	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
56211	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
56243	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
56299	NO_ZIP																						
56353	NO_ZIP																						
56387	NO_ZIP																						
56463	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
56519	NO_ZIP																						
57245	NO_ZIP																						
57311	NO_ZIP																						
57333	NO_ZIP																						
57355	NO_ZIP																						
57441	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
57485	OK	1	1	1	0.0375	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
57487	NO_ZIP																						
57575	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
57661	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
57883	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
57903	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
57949	NO_ZIP																						
58169	NO_ZIP																						
58211	NO_ZIP																						
58255	NO_ZIP																						
58321	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
58343	MISSING_LAYER																						
58345	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
58433	NO_ZIP																						
58519	NO_ZIP																						
58543	NO_ZIP																						
58607	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
58653	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
58667	NO_ZIP																						
58711	NO_ZIP																						
58717	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
58755	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
58777	NO_ZIP																						
58821	NO_ZIP																						
58997	NO_ZIP																						
59003	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59019	NO_ZIP																						
59025	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59047	MISSING_LAYER																						
59063	NO_ZIP																						
59069	NO_ZIP																						
59085	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59093	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59179	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59247	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59261	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59335	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59371	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59377	NO_ZIP																						
59415	NO_ZIP																						
59459	NO_ZIP																						
59553	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59663	NO_ZIP																						
59685	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59723	NO_ZIP																						
59753	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59773	NO_ZIP																						
59789	NO_ZIP																						
59795	NO_ZIP																						
59863	NO_ZIP																						
59899	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
59929	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
60017	OK	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0
60119	NO_ZIP																						
60345	NO_ZIP																						
60369	NO_ZIP																						
60559	NO_ZIP																						
