sample	run	subrun	evt	event_label	has_main	main_cluster	n_seg	n_shower	n_em_shower	em_max	em_sum	em_tier	has_mu	has_mu_any	mu_len	has_e	n_prim	pio_flag	pio_mass	n_pio_showers	has_pio_pair	lead_pio	has_e_nonpio	pio_e1	pio_e2	pio_angle	Enu	nue_score	numu_score	pio_2_score	cosmic_flag	match_isFC	is_nuecc_reco	is_ncpi0_reco	is_numucc_em
mcp2k	18255	1	410768	nu-candidate	1	16	6	5	5	2.09	6.97	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	138.77	-15.0	-3.2698	0.2	1	1	0	0	0
mcp2k	18255	1	411010	nu-candidate	1	4	3	3	3	12.64	24.95	0	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	24.95	-15.0	-2.1995	0.2	1	1	0	0	0
mcp2k	18255	1	412062	nu-candidate	1	9	2	1	1	1.95	1.95	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	44.21	-15.0	-1.5394	0.2	1	1	0	0	0
mcp2k	18255	1	412242	nu-candidate	1	14	49	28	26	616.15	867.73	200	1	1	88.79	0	1	1	14.19	0	0	0	0	58.42	50.93	14.95	1197.67	-15.0	2.137	0.2	1	1	0	0	1
mcp2k	18255	1	412326	nu-candidate	1	10	13	12	11	5.39	17.09	0	1	1	35.6	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	326.95	-15.0	-0.0617	0.2	1	0	0	0	0
mcp2k	18255	1	412396	nu-candidate	1	19	6	4	4	2.73	6.68	0	1	1	104.1	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	685.61	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	412612	nu-candidate	1	10	4	2	1	7.63	7.63	0	1	1	111.98	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	474.38	-15.0	-3.4165	0.2	1	0	0	0	0
mcp2k	18255	1	412638	nu-candidate	1	18	10	6	6	21.17	34.8	0	0	1	17.12	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	801.0	-15.0	4.301	0.2	1	1	0	0	0
mcp2k	18255	1	414024	nu-candidate	1	17	10	9	7	22.2	28.62	0	1	1	159.77	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	893.93	-15.0	3.3353	0.2	1	1	0	0	0
mcp2k	18255	1	414200	nu-candidate	1	6	3	1	1	2.32	2.32	0	1	1	183.28	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	909.43	-15.0	3.8827	0.2	1	0	0	0	0
mcp2k	18255	1	414240	nu-candidate	1	17	6	3	3	1.97	5.09	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1126.67	-15.0	3.2799	0.2	1	0	0	0	0
mcp2k	18255	1	414288	nu-candidate	1	1	2	0	0	0.0	0	0	0	1	5.03	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	256.4	-15.0	-1.8759	0.2	1	1	0	0	0
mcp2k	18255	1	414306	nu-candidate	1	11	3	1	1	1.06	1.06	0	1	1	186.91	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	676.3	-15.0	0.7919	0.2	1	1	0	0	0
mcp2k	18255	1	414372	nu-candidate	1	10	5	3	2	1.82	3.58	0	0	1	24.65	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	375.8	-15.0	2.3046	0.2	1	0	0	0	0
mcp2k	18255	1	414442	cosmic-tagged	1	21	7	3	3	11.83	14.2	0	1	1	34.26	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	426.66	-15.0	-2.4414	0.2	1	0	0	0	0
mcp2k	18255	1	414552	nu-candidate	1	54	3	2	1	1.01	1.01	0	0	1	0.32	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	106.94	-15.0	-1.194	0.2	1	0	0	0	0
mcp2k	18255	1	415186	nu-candidate	1	19	11	9	7	5.69	17.3	0	1	1	83.5	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	528.4	-15.0	2.8748	0.2	1	0	0	0	0
mcp2k	18255	1	415278	cosmic-tagged	1	23	114	23	22	1396.86	2815.15	200	0	0	0.0	1	3	1	271.09	2	1	0	1	1396.86	83.58	46.92	2803.2	-1.5621	0.3178	0.2	1	1	0	1	0
mcp2k	18255	1	415564	nu-candidate	1	17	8	4	3	40.35	45.99	0	1	1	132.42	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	507.14	-15.0	2.8657	0.2	1	1	0	0	0
mcp2k	18255	1	417100	nu-candidate	1	25	2	1	1	1.05	1.05	0	1	1	167.35	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	501.19	-15.0	3.0238	0.2	1	0	0	0	0
mcp2k	18255	1	417496	nu-candidate	1	19	7	6	5	3.78	8.74	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	232.32	-15.0	-2.774	0.2	1	1	0	0	0
mcp2k	18255	1	417782	nu-candidate	1	14	9	8	7	5.27	14.33	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	137.63	-15.0	-2.9518	0.2	1	1	0	0	0
mcp2k	18259	1	47058	nu-candidate	1	11	12	11	9	2.72	13.64	0	1	1	178.65	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	532.69	-15.0	2.2369	0.2	1	1	0	0	0
mcp2k	18259	1	47212	nu-candidate	1	2	72	28	23	671.35	761.43	200	0	0	0.0	1	2	1	764.49	0	0	0	1	221.88	671.35	165.68	1342.35	0.8522	-0.4798	0.2	1	1	1	0	0
mcp2k	18259	1	47278	nu-candidate	1	6	16	11	10	4.11	18.59	0	1	1	41.25	0	4	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	776.52	-15.0	1.6434	0.2	1	1	0	0	0
mcp2k	18255	1	473358	nu-candidate	1	19	3	2	1	2.07	2.07	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	202.1	-15.0	-2.8629	0.2	1	1	0	0	0
mcp2k	18255	1	473886	nu-candidate	1	2	1	0	0	0.0	0	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	77.99	-15.0	-1.0309	0.2	1	1	0	0	0
mcp2k	18255	1	473952	nu-candidate	1	18	16	9	7	15.04	32.61	0	1	1	52.86	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	739.34	-15.0	1.2546	0.2	1	0	0	0	0
mcp2k	18255	1	474370	nu-candidate	1	8	15	13	13	5.58	18.4	0	1	1	117.82	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	408.63	-15.0	2.3752	0.2	1	1	0	0	0
mcp2k	18255	1	474612	nu-candidate	1	5	3	2	2	80.63	83.15	50	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	83.15	-3.865	-1.8412	0.6402	1	0	0	0	0
mcp2k	18255	1	474678	nu-candidate	1	60	16	7	6	6.39	20.94	0	0	1	6.14	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	864.45	-15.0	0.002	0.2	1	1	0	0	0
mcp2k	18255	1	475096	nu-candidate	1	26	15	8	8	142.59	251.8	100	0	0	0.0	1	2	1	62.42	0	0	0	1	142.59	81.66	34.74	238.9	-15.0	-0.3131	0.2	1	0	1	0	0
mcp2k	18255	1	475140	nu-candidate	1	10	2	1	1	0.92	0.92	0	1	1	146.04	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	456.17	-15.0	2.2607	0.2	1	0	0	0	0
mcp2k	18255	1	475712	nu-candidate	1	16	10	7	6	34.47	41.0	0	1	1	41.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	470.0	-15.0	1.4628	0.2	1	0	0	0	0
mcp2k	18255	1	475778	nu-candidate	1	4	6	5	3	143.81	146.07	100	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	152.16	-4.3009	-1.0002	0.1325	1	1	1	0	0
mcp2k	18259	1	47696	cosmic-tagged	1	16	10	8	6	103.91	119.68	100	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	121.37	-3.3629	-1.1055	0.0365	1	1	1	0	0
mcp2k	18255	1	476966	nu-candidate	1	8	7	5	5	6.36	11.13	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	83.97	-15.0	-0.5918	0.2	1	1	0	0	0
mcp2k	18255	1	477142	nu-candidate	1	18	10	7	6	26.85	33.97	0	1	1	64.89	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	646.94	-15.0	2.1939	0.2	1	1	0	0	0
mcp2k	18259	1	47784	nu-candidate	1	17	9	6	4	41.74	44.91	0	1	1	218.31	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	994.44	-15.0	4.1048	0.2	1	0	0	0	0
mcp2k	18255	1	478088	nu-candidate	1	22	5	3	3	8.87	11.32	0	1	1	113.17	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	716.46	-15.0	4.1028	0.2	1	0	0	0	0
mcp2k	18255	1	478220	nu-candidate	1	17	18	14	11	41.89	97.82	0	1	1	274.3	0	1	1	4.25	0	0	0	0	24.06	3.49	24.38	796.15	-15.0	3.3214	0.2	1	1	0	0	0
mcp2k	18255	1	478374	nu-candidate	1	12	5	3	3	5.28	9.33	0	1	1	72.7	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	369.36	-15.0	0.2721	0.2	1	0	0	0	0
mcp2k	18255	1	478594	nu-candidate	1	9	4	2	2	0.34	0.57	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	283.7	-15.0	-1.4948	0.2	1	1	0	0	0
mcp2k	18255	1	478638	nu-candidate	1	5	8	5	5	1.76	5.99	0	1	1	147.6	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	553.89	-15.0	1.9677	0.2	1	0	0	0	0
mcp2k	18255	1	478880	nu-candidate	1	24	19	14	9	18.86	30.16	0	1	1	71.13	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	1017.77	-15.0	1.1935	0.2	1	1	0	0	0
mcp2k	18259	1	47894	nu-candidate	1	12	13	12	12	3.61	19.04	0	0	1	0.61	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	127.13	-15.0	-1.7224	0.2	1	1	0	0	0
mcp2k	18259	1	47916	nu-candidate	1	11	3	1	1	0.66	0.66	0	0	1	20.32	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	325.72	-15.0	2.933	0.2	1	0	0	0	0
mcp2k	18255	1	479650	nu-candidate	1	8	39	29	25	92.48	236.93	50	0	1	27.98	0	2	1	18.41	0	0	0	0	20.4	16.02	61.22	588.52	-15.0	0.0114	0.2	1	1	0	0	0
mcp2k	18255	1	480002	cosmic-tagged	0	-1	4	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	480728	nu-candidate	1	11	14	12	10	2.47	10.87	0	0	1	29.3	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	350.24	-15.0	3.0289	0.2	1	0	0	0	0
mcp2k	18255	1	480772	nu-candidate	1	10	13	10	9	2.3	11.25	0	1	1	31.17	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	543.46	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	480970	nu-candidate	1	10	5	3	3	4.25	6.44	0	1	1	74.91	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	470.69	-15.0	1.2878	0.2	1	0	0	0	0
mcp2k	18255	1	481014	cosmic-tagged	1	52	7	7	6	40.03	48.46	0	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	45.57	-15.0	-1.7899	0.2	1	0	0	0	0
mcp2k	18259	1	48488	nu-candidate	1	21	6	4	4	2.54	7.24	0	1	1	223.78	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	712.53	-15.0	4.301	0.2	1	1	0	0	0
mcp2k	18259	1	48774	nu-candidate	1	7	5	3	3	2.87	4.64	0	1	1	294.5	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	892.53	-15.0	4.301	0.2	1	1	0	0	0
mcp2k	18255	1	493439	nu-candidate	1	11	4	2	2	31.79	40.06	0	0	1	25.47	0	1	1	3.44	0	0	0	0	12.82	31.79	9.76	234.0	-15.0	-0.614	0.2	1	1	0	0	0
mcp2k	18255	1	493659	nu-candidate	1	20	10	5	4	104.56	106.68	100	1	1	71.72	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	515.8	-15.0	0.9154	0.2	1	1	0	0	1
mcp2k	18255	1	493835	nu-candidate	1	95	8	5	3	3.8	6.32	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	209.02	-15.0	-2.2913	0.2	1	1	0	0	0
mcp2k	18255	1	49415	nu-candidate	1	19	4	3	2	5.81	8.14	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	134.49	-15.0	-3.2321	0.2	1	1	0	0	0
mcp2k	18255	1	494297	nu-candidate	1	10	8	4	3	1.38	3.52	0	1	1	146.28	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	755.18	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	494847	nu-candidate	1	4	12	10	10	30.38	56.41	0	1	1	144.05	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	502.91	-15.0	3.1825	0.2	1	1	0	0	0
mcp2k	18255	1	495199	nu-candidate	1	37	6	4	3	1.25	1.93	0	1	1	119.48	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	793.25	-15.0	4.0218	0.2	1	1	0	0	0
mcp2k	18255	1	495881	nu-candidate	1	2	13	9	8	52.49	95.61	50	0	0	0.0	1	1	1	31.51	0	0	0	1	50.53	5.92	132.9	114.37	-15.0	-1.2515	0.2	1	0	0	0	0
mcp2k	18255	1	497311	nu-candidate	1	18	9	5	3	3.52	7.55	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	597.89	-15.0	-3.6151	0.2	1	0	0	0	0
mcp2k	18255	1	497355	nu-candidate	1	9	7	5	5	2.79	8.48	0	1	1	125.63	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	460.2	-15.0	3.6531	0.2	1	0	0	0	0
mcp2k	18255	1	497399	nu-candidate	1	24	11	10	8	8.21	23.34	0	1	1	123.79	0	1	1	1.96	0	0	0	0	5.37	8.21	17.0	502.95	-15.0	-2.3945	0.2	1	0	0	0	0
mcp2k	18259	1	49742	nu-candidate	1	16	6	4	4	74.12	78.14	50	1	1	108.63	0	1	1	20.46	0	0	0	0	74.12	1.42	150.15	452.1	-15.0	1.4631	0.2	1	1	0	0	0
mcp2k	18255	1	49745	nu-candidate	1	3	8	3	3	88.36	92.88	50	0	0	0.0	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	328.31	-3.773	-1.2887	0.5295	1	1	0	0	0
mcp2k	18255	1	497553	nu-candidate	1	12	7	3	3	1.07	2.68	0	0	1	1.06	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	472.4	-15.0	0.1471	0.2	1	1	0	0	0
mcp2k	18255	1	49767	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	497883	nu-candidate	1	6	11	9	7	19.89	29.39	0	1	1	136.04	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	783.92	-15.0	3.1647	0.2	1	0	0	0	0
mcp2k	18255	1	498675	nu-candidate	1	15	6	4	4	21.1	32.73	0	1	1	55.76	0	1	1	3.58	0	0	0	0	10.13	21.1	14.07	295.2	-15.0	-1.4743	0.2	1	0	0	0	0
mcp2k	18255	1	49877	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	498851	nu-candidate	1	11	11	8	6	1.52	5.05	0	0	1	21.72	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	530.09	-15.0	2.4162	0.2	1	0	0	0	0
mcp2k	18255	1	499115	nu-candidate	1	6	7	5	5	2.6	7.0	0	0	1	29.67	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	313.11	-15.0	2.5666	0.2	1	0	0	0	0
mcp2k	18255	1	499423	nu-candidate	1	11	29	18	17	154.59	338.24	100	0	0	0.0	1	1	1	52.74	0	0	0	1	10.98	154.59	106.11	330.3	-4.3009	-0.9541	0.0553	1	1	1	0	0
mcp2k	18255	1	499577	nu-candidate	1	13	32	16	13	299.76	458.15	200	1	1	105.02	1	4	1	258.72	0	0	0	1	299.76	103.72	98.63	1548.8	-4.3009	4.0514	-0.171	1	0	0	0	1
mcp2k	18259	1	49984	nu-candidate	1	4	3	2	1	0.32	0.32	0	0	1	28.09	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	200.86	-15.0	1.5821	0.2	1	0	0	0	0
mcp2k	18255	1	49987	nu-candidate	1	8	7	6	6	2.59	9.74	0	1	1	227.6	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	639.09	-15.0	1.2692	0.2	1	0	0	0	0
mcp2k	18255	1	500083	nu-candidate	1	3	8	6	5	166.18	183.84	100	0	0	0.0	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	184.95	-4.3009	-1.2187	0.3181	1	1	1	0	0
mcp2k	18255	1	500149	nu-candidate	1	17	6	4	4	21.5	39.66	0	1	1	146.57	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	590.75	-15.0	3.324	0.2	1	0	0	0	0
mcp2k	18255	1	500567	nu-candidate	1	13	11	7	6	9.75	24.19	0	0	1	23.41	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	233.81	-15.0	1.2649	0.2	1	1	0	0	0
mcp2k	18255	1	501711	nu-candidate	1	13	33	18	18	96.29	224.67	50	0	0	0.0	0	1	1	19.48	0	0	0	0	47.44	96.29	16.57	839.17	-15.0	2.6436	0.2	1	1	0	0	0
mcp2k	18259	1	50182	nu-candidate	1	10	5	3	3	2.81	6.01	0	1	1	118.87	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	511.52	-15.0	3.7191	0.2	1	1	0	0	0
mcp2k	18255	1	502019	nu-candidate	1	9	13	5	4	18.26	23.73	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	803.94	-15.0	0.5379	0.2	1	1	0	0	0
mcp2k	18255	1	502525	nu-candidate	1	19	8	6	5	46.9	57.19	0	1	1	41.39	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	379.15	-15.0	1.6285	0.2	1	1	0	0	0
mcp2k	18255	1	502921	nu-candidate	1	10	26	23	18	3.89	25.04	0	0	1	16.43	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	655.89	-15.0	1.9876	0.2	1	1	0	0	0
mcp2k	18259	1	50446	nu-candidate	1	13	9	8	8	2.57	10.15	0	1	1	66.4	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	295.6	-15.0	0.8261	0.2	1	1	0	0	0
mcp2k	18259	1	50688	nu-candidate	1	10	7	6	5	1.41	5.39	0	0	1	1.52	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	114.19	-15.0	-1.8397	0.2	1	1	0	0	0
mcp2k	18255	1	50801	no-bundle	1	20	27	24	22	56.26	135.08	50	0	1	26.4	0	2	1	13.47	0	0	0	0	56.26	2.69	66.32	517.82	-15.0	-0.3535	0.2	1	1	0	0	0
mcp2k	18259	1	51128	nu-candidate	1	22	25	18	15	58.32	107.95	50	1	1	50.94	0	2	1	6.2	0	0	0	0	19.55	58.32	10.54	504.56	-15.0	0.6665	0.2	1	1	0	0	0
mcp2k	18255	1	51219	nu-candidate	1	12	16	10	9	57.08	64.45	50	1	1	186.74	1	4	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	1059.08	-15.0	3.2437	0.2	1	1	0	0	0
mcp2k	18259	1	51260	nu-candidate	1	7	11	9	8	86.23	99.69	50	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	103.68	-4.3009	-0.8428	0.1788	1	0	0	0	0
mcp2k	18259	1	51546	nu-candidate	1	16	20	8	6	181.69	218.65	100	1	1	75.84	0	1	1	52.01	0	0	0	0	12.16	181.69	67.19	526.32	-15.0	0.825	0.2	1	0	0	0	1
mcp2k	18259	1	51722	nu-candidate	1	17	12	4	3	98.55	108.64	50	0	0	0.0	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	128.11	-4.3009	-0.6478	0.3871	1	1	0	0	0
mcp2k	18255	1	51868	nu-candidate	1	7	13	11	10	6.22	19.44	0	1	1	163.89	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	591.37	-15.0	1.7424	0.2	1	1	0	0	0
mcp2k	18255	1	51890	nu-candidate	1	15	7	3	3	28.69	55.27	0	1	1	297.38	0	2	1	1.97	0	0	0	0	19.94	28.69	11.1	1046.47	-15.0	4.301	0.2	1	1	0	0	0
mcp2k	18259	1	51964	nu-candidate	1	7	5	2	1	0.31	0.31	0	0	1	18.54	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	715.83	-15.0	4.301	0.2	1	0	0	0	0
mcp2k	18255	1	52044	nu-candidate	1	18	29	15	14	103.53	212.12	100	1	1	109.53	1	2	1	122.87	0	0	0	1	103.53	52.96	112.12	587.13	-4.3009	2.0992	0.2	1	1	0	0	1
mcp2k	18255	1	52121	nu-candidate	1	11	8	5	4	11.37	23.26	0	0	1	13.86	1	3	1	8.02	0	0	0	1	15.88	9.39	41.69	533.33	-15.0	2.8863	0.2	1	0	0	0	0
mcp2k	18255	1	52220	nu-candidate	1	14	7	6	5	1.95	5.8	0	1	1	178.04	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	530.19	-15.0	3.1553	0.2	1	0	0	0	0
mcp2k	18255	1	52286	nu-candidate	1	21	9	7	5	33.42	38.4	0	0	0	0.0	1	1	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	132.09	-15.0	-1.1213	0.2	1	1	0	0	0
mcp2k	18259	1	52338	nu-candidate	1	1	7	7	5	6.08	13.98	0	1	1	270.97	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	974.65	-15.0	2.1805	0.2	1	0	0	0	0
mcp2k	18255	1	52352	nu-candidate	1	17	11	10	10	3.84	13.99	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	105.26	-15.0	-1.1577	0.2	1	1	0	0	0
mcp2k	18255	1	52605	nu-candidate	1	51	15	7	6	135.49	169.09	100	0	1	5.75	1	3	1	38.7	0	0	0	1	21.99	135.49	41.53	456.16	-4.3009	-1.0554	0.0253	1	1	1	0	0
mcp2k	18255	1	52638	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	52693	nu-candidate	1	18	20	6	5	182.98	190.85	100	1	1	232.35	1	2	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	833.7	-4.3009	-0.6986	0.0765	1	0	0	0	1
mcp2k	18255	1	52759	nu-candidate	1	16	8	6	4	4.08	7.74	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	261.73	-15.0	-1.521	0.2	1	1	0	0	0
mcp2k	18259	1	53130	nu-candidate	1	8	5	3	3	92.22	95.77	50	0	1	7.31	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	398.0	-4.3009	0.6109	0.3571	1	0	0	0	0
mcp2k	18259	1	53658	nu-candidate	1	15	10	8	8	129.6	164.52	100	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	512.31	-15.0	-1.5959	0.2	1	0	0	0	0
mcp2k	18255	1	53793	nu-candidate	1	37	13	5	3	23.12	25.97	0	1	1	91.74	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	876.81	-15.0	3.854	0.2	1	1	0	0	0
mcp2k	18255	1	53881	nu-candidate	1	12	5	4	4	2.58	6.23	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	413.04	-15.0	-1.3006	0.2	1	1	0	0	0
mcp2k	18255	1	54332	nu-candidate	1	16	73	34	31	336.27	1002.96	200	0	0	0.0	0	3	1	133.74	2	1	1	0	336.27	16.55	121.26	1516.5	-15.0	0.8332	0.2	1	1	0	1	0
mcp2k	18255	1	54453	cosmic-tagged	1	22	47	32	30	198.78	424.36	100	1	1	31.48	0	1	1	11.98	0	0	0	0	198.78	31.52	8.68	659.31	-15.0	-0.3424	0.2	1	1	0	0	1
mcp2k	18255	1	54475	nu-candidate	1	20	6	4	4	26.07	41.31	0	1	1	76.75	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	374.26	-15.0	2.8386	0.2	1	0	0	0	0
mcp2k	18255	1	54508	nu-candidate	1	10	6	4	4	2.73	4.92	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	255.34	-15.0	-1.7388	0.2	1	1	0	0	0
mcp2k	18255	1	54629	nu-candidate	1	15	13	5	3	1.81	4.29	0	1	1	94.71	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	786.41	-15.0	-2.3626	0.2	1	0	0	0	0
mcp2k	18259	1	55220	nu-candidate	1	17	5	4	2	58.76	59.59	50	0	1	29.85	1	3	0	-1.0	0	0	0	1	-1.0	-1.0	-1.0	388.16	-15.0	-0.1854	0.2	1	0	0	0	0
mcp2k	18255	1	55278	nu-candidate	1	21	7	4	3	1.66	4.76	0	0	0	0.0	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	548.26	-15.0	0.1064	0.2	1	0	0	0	0
mcp2k	18259	1	55286	cosmic-tagged	0	-1	0	0	0	0.0	0	0	0	0	0.0	0	0	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	0.0	-15.0	-1.9417	0.2	1	0	0	0	0
mcp2k	18255	1	55322	nu-candidate	1	18	14	8	7	49.45	66.86	0	0	0	0.0	0	3	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	916.42	-15.0	0.9413	0.2	1	0	0	0	0
mcp2k	18255	1	55443	nu-candidate	1	7	23	22	21	8.4	38.18	0	0	0	0.0	0	1	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	104.51	-15.0	-1.5695	0.2	1	1	0	0	0
mcp2k	18255	1	55542	nu-candidate	1	5	9	3	2	3.03	3.56	0	0	1	24.71	0	2	0	-1.0	0	0	0	0	-1.0	-1.0	-1.0	795.09	-15.0	2.344	0.2	1	1	0	0	0
mcp2k	18255	1	55740	nu-candidate	1	62	25	15	12	108.63	129.75	100	1	1	35.25	0	2	1	10.24	0	0	0	0	108.63	0.84	64.65	493.87	-15.0	0.4034	0.2	1	1	0	0	1
