evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
170814	mcp1k	human	1	18001	0.00	1	1	0	18001	39007	18001	18001	18001	18001	39007	18001	1
170880	mcp1k	human	1	13002	0.32	0	0	0	13002	23008	13002	13002	13002	13002	13002	13002	1
171143	mcp2k	human	1	8002	0.67	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
171358	mcp1k	human	1	10002	0.47	1	1	0	10002	10000	10002	10002	10002	10002	10000	10002	1
171528	mcp2k	human	1	17000	0.00	1	1	0	17001	39012	17001	17001	17001	17001	39012	17001	0
171572	mcp2k	ai-scanner	1	83027	0.55	1	1	0	10003	83027	83027	83027	83027	83027	83027	10003	1
171600	mcp1k	human	1	14001	0.00	0	0	0	14001	91018	14001	14001	14001	14001	91018	14001	1
171866	mcp2k	ai-scanner	1	15001	0.81	1	1	0	15001	15001	15001	15001	15001	15001	15001	15001	1
172020	mcp2k	human	0	11004	0.20	1	1	0	None	11004	11004	11004	11004	11004	11004	None	1
172090	mcp1k	human	0	10001	1.68	1	1	0	10001	10001	10001	10001	10001	10001	10001	10001	1
172230	nuecc48	human	1	5009	0.48	1	1	0	5009	5009	5009	5009	5009	5009	5009	5009	1
172266	mcp1k	human	1	16003	0.13	0	1	0	16003	16005	16005	16005	16005	16005	16005	16003	0
172344	mcp2k	ai-scanner	1	6002	2.51	1	1	0	6002	6002	6002	6002	6002	6002	6002	6002	1
172617	mcp2k	ai-scanner	1	17007	0.00	1	1	0	17007	17007	17007	17007	17007	17007	17007	17007	1
172788	mcp1k	human	1	26000	0.00	1	1	0	26001	26001	26003	26001	26001	26003	26001	26001	0
172794	mcp1k	human	1	49006	0.55	1	1	0	20001	49006	49006	49006	49006	49006	49006	20001	1
172850	mcp2k	ai-scanner	1	12002	0.61	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
172942	mcp1k	human	0	4007	0.89	0	0	0	4004	74043	4004	4004	4004	4004	74043	4004	0
173049	mcp2k	ai-scanner	1	9003	1.63	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	1
173058	mcp1k	human	1	14002	0.43	0	0	0	14002	19007	14002	14002	14002	14002	19007	14002	1
173108	mcp2k	ai-scanner	1	25002	0.03	1	1	0	25002	25002	25002	25002	25002	25002	25002	25002	1
173234	mcp1k	human	1	10002	0.00	1	1	0	10002	17008	10002	10002	10002	10002	17008	10002	1
173340	mcp2k	ai-scanner	1	7003	0.00	1	1	0	7003	7003	7003	7003	7003	7003	7003	7003	1
173498	mcp1k	human	1	6001	0.62	1	1	0	6001	6001	6001	6001	6001	6001	6001	6001	1
173585	mcp2k	human	0	15002	0.73	0	1	0	15001	41006	15001	15001	15001	15001	41006	15001	0
173620	mcp2k	human	1	11003	0.00	0	0	0	11001	11000	11000	11000	11000	11000	11000	11001	0
173912	mcp2k	ai-scanner	1	2003	0.60	0	0	0	2003	2004	2004	2004	2004	2004	2004	2003	0
174224	mcp1k	human	0	20005	1.11	1	1	0	None	20005	20005	20005	20005	20005	20005	None	1
174311	mcp2k	human	0	3002	0.69	1	1	0	3002	3003	3003	3003	3003	3003	3003	3002	0
174576	mcp1k	human	1	5002	0.41	0	1	0	5002	25011	5002	5002	5002	5002	25011	5002	1
174661	mcp2k	ai-scanner	1	7002	0.67	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
174771	mcp2k	ai-scanner	1	15003	0.19	1	1	0	15005	15009	15009	15009	15009	15009	15009	15005	0
174896	mcp2k	human	0	13005	0.46	1	1	0	13008	13005	13005	13005	13005	13005	13005	13008	1
174928	mcp1k	human	1	9003	1.02	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	1
174993	mcp2k	human	1	7001	0.00	1	1	0	7001	7001	7001	7001	7001	7001	7001	7001	1
175016	mcp1k	human	1	19001	0.00	1	1	0	19000	19001	19001	19001	19001	19001	19001	19000	1
175094	mcp2k	ai-scanner	1	5002	0.60	0	1	0	5002	8003	5002	5002	5002	5002	8003	5002	1
175117	mcp2k	ai-scanner	1	17003	0.72	1	1	0	17003	17003	17003	17003	17003	17003	17003	17003	1
175896	mcp1k	human	0	66035	2.82	1	1	0	None	66035	66035	66035	66035	66035	66035	None	1
175952	mcp2k	ai-scanner	1	10005	0.43	1	1	0	10005	10005	10005	10005	10005	10005	10005	10005	1
176150	mcp2k	human	1	50004	0.00	1	1	0	8001	50004	50004	50004	50004	50004	50004	8001	1
176533	mcp2k	human	1	11002	0.24	1	1	0	71100	71100	11002	11002	11002	11002	71100	71100	1
176810	mcp2k	ai-scanner	1	13002	0.00	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
176986	mcp2k	human	1	47041	0.00	0	1	0	32010	43034	32010	32010	32010	32010	43034	32010	0
177068	mcp2k	human	1	5001	0.21	0	0	0	None	34020	None	None	None	None	34020	None	0
177178	mcp2k	human	0	18001	2.54	0	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
177266	mcp2k	human	1	7004	3.90	1	1	0	7004	7002	7004	7004	7004	7004	7002	7004	1
177366	mcp2k	human	1	12003	3.43	0	1	0	12004	12004	12004	12004	12004	12004	12004	12004	0
177521	mcp2k	ai-scanner	1	8002	0.46	0	0	0	8002	36035	8002	8002	8002	8002	36035	8002	1
177939	mcp2k	human	1	11001	0.15	1	1	0	11002	27006	11002	11002	11002	11002	27006	11002	0
177961	mcp2k	ai-scanner	1	11004	0.19	0	1	0	11004	11001	11004	11004	11004	11004	11001	11004	1
178350	mcp2k	human	1	15001	0.00	1	1	0	15001	15001	15001	15001	15001	15001	15001	15001	1
178388	mcp2k	ai-scanner	1	6002	0.70	1	1	0	6002	34006	6002	6002	6002	6002	34006	6002	1
178535	mcp2k	human	1	2000	0.00	0	1	0	2001	2001	2001	2001	2001	2001	2001	2001	0
178570	mcp2k	ai-scanner	1	19003	0.00	1	1	0	19003	19003	19003	19003	19003	19003	19003	19003	1
178865	mcp2k	human	0	2001	1.38	0	1	0	2001	2001	2001	2001	2001	2001	2001	2001	1
178885	mcp2k	ai-scanner	1	49023	1.99	0	0	0	9001	26009	9001	9001	9001	9001	26009	9001	0
179054	mcp2k	ai-scanner	1	22001	0.50	1	1	0	22001	22001	22001	22001	22001	22001	22001	22001	1
179246	mcp2k	human	1	14001	0.00	0	0	0	14001	78015	78015	78015	78015	78015	78015	14001	0
179604	mcp2k	human	1	11006	0.65	1	1	0	11006	11006	11006	11006	11006	11006	11006	11006	1
179611	mcp2k	ai-scanner	1	10002	0.13	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
179765	mcp2k	ai-scanner	1	4003	0.09	1	1	0	4003	4003	4003	4003	4003	4003	4003	4003	1
179897	mcp2k	ai-scanner	1	24002	0.49	1	1	0	24001	24002	24002	24002	24002	24002	24002	24001	1
180117	mcp2k	human	1	12002	0.07	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
180544	mcp2k	ai-scanner	1	10005	0.01	0	0	0	10004	10004	10004	10004	10004	10004	10004	10004	0
180698	mcp2k	human	1	11001	0.00	0	0	0	11001	26008	11001	11001	11001	11001	26009	11001	1
196649	nuecc48	human	1	11028	0.17	1	1	0	11028	11028	11028	11028	11028	11028	11028	11028	1
214469	nuecc48	human	1	16013	0.26	1	1	0	16013	16013	16013	16013	16013	16013	16013	16013	1
234638	nuecc48	human	0	10006	0.73	1	1	0	10006	10006	10006	10006	10006	10006	10006	10006	1
235435	nuecc48	human	1	2001	0.18	0	1	0	2012	2018	2018	2018	2018	2018	2018	2012	0
236610	mcp2k	ai-scanner	1	12003	0.21	1	1	0	12003	12003	12003	12003	12003	12003	12003	12003	1
237446	mcp2k	ai-scanner	1	12001	2.13	1	1	0	12001	12001	12001	12001	12001	12001	12001	12001	1
237798	mcp2k	human	1	13002	0.56	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
240636	mcp2k	human	1	12002	0.53	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
241626	mcp2k	ai-scanner	0	13001	1.79	1	1	0	13001	16004	13001	13001	13001	13001	16004	13001	1
242022	mcp2k	human	1	16001	0.00	0	0	0	16001	33015	16001	16001	16001	16001	33015	16001	1
242484	mcp2k	human	1	9001	0.00	0	1	0	9001	26013	9001	9001	9001	9001	26013	9001	1
242726	mcp2k	ai-scanner	1	20002	0.25	1	1	0	20002	20002	20002	20002	20002	20002	20002	20002	1
242814	mcp2k	ai-scanner	1	10009	0.15	1	1	0	10001	10009	10009	10009	10009	10009	10009	10001	1
246579	nuecc48	human	1	19006	0.47	1	1	0	19058	19006	19006	19006	19006	19006	19006	19058	1
256587	nuecc48	human	1	11082	0.38	1	1	0	11082	11082	11082	11082	11082	11082	11082	11082	1
259542	ncpi0	human	0	129167	2.31	0	0	0	None	None	17001	17001	17001	17001	None	None	0
268067	nuecc48	human	0	15007	2.28	1	1	0	15004	15004	15004	15004	15004	15004	15004	15004	0
268784	nuecc48	human	1	13002	0.00	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
271851	nuecc48	human	0	23001	2.75	1	1	0	23013	23001	23001	23001	23001	23001	23001	23013	1
275231	mcp2k	ai-scanner	0	6002	2.71	1	1	0	6002	6002	6002	6002	6002	6002	6002	6002	1
275539	mcp2k	human	0	12001	14.62	0	1	0	12002	71018	12002	12002	12002	12002	71018	12002	0
276836	mcp1k	human	1	11002	0.69	0	0	0	11002	11002	11002	11002	11002	11002	11002	11002	1
277298	mcp1k	human	0	17004	1.16	1	1	0	17004	17008	17008	17008	17008	17008	17008	17004	0
278046	mcp1k	human	1	3001	0.78	0	1	0	3010	3012	3012	3012	3012	3012	3012	3010	0
278420	mcp1k	human	1	18002	4.42	1	1	0	18002	18002	18002	18002	18002	18002	18002	18002	1
278509	mcp2k	human	1	9001	0.00	0	1	0	9001	41019	9001	9001	9001	9001	41019	9001	1
278640	mcp1k	human	1	17001	0.00	1	1	0	17001	17001	17001	17001	17001	17001	17001	17001	1
278785	mcp1k	human	0	5001	1.46	1	1	0	5001	5001	5001	5001	5001	5001	5001	5001	1
278794	mcp1k	human	1	7001	0.00	0	0	0	7001	37024	7001	7001	7001	7001	37024	7001	1
279213	mcp2k	human	1	9001	0.00	0	0	0	9001	31019	9001	9001	9001	9001	31019	9001	1
279256	mcp1k	human	1	15001	0.00	1	1	0	15001	15003	15001	15001	15001	15001	15003	15001	1
279445	mcp1k	human	1	84007	0.00	1	1	0	19002	84007	84007	84007	84007	84007	84007	19002	1
279977	mcp2k	ai-scanner	0	15002	2.32	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
280017	mcp1k	human	1	8001	0.99	0	1	0	8003	13004	8003	8003	8003	8003	8003	8003	0
280159	mcp2k	human	1	12001	1.44	1	1	0	None	12001	12001	12001	12001	12001	12001	None	1
280598	mcp1k	human	1	15002	0.27	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
280709	mcp2k	human	1	46032	0.00	0	0	0	11001	32023	11001	11001	11001	11001	32023	11001	0
280774	mcp1k	human	1	16002	0.04	0	0	0	16003	16003	16003	16003	16003	16003	16003	16003	0
280853	mcp1k	human	1	11003	0.17	1	1	0	11003	11003	11003	11003	11003	11003	11003	11003	1
280945	mcp2k	human	1	5000	0.00	0	0	0	5003	23011	5003	5003	5003	5003	5003	5003	0
280994	mcp1k	human	1	18002	0.00	0	0	0	18002	45010	18002	18002	18002	18002	45010	18002	1
281214	mcp1k	human	1	60039	0.38	1	1	0	15001	60039	60039	60039	60039	60039	60039	15001	1
281505	mcp1k	human	1	18002	0.20	1	1	0	18002	60010	18002	18002	18002	18002	60010	18002	1
281507	mcp1k	human	1	8002	0.56	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
281595	mcp1k	human	1	20005	0.75	1	1	0	20005	20005	20005	20005	20005	20005	20005	20005	1
281639	mcp1k	human	1	80023	0.00	0	0	0	23002	23000	23002	23002	23002	23002	23000	23002	0
281781	mcp2k	human	1	88099	0.00	0	0	0	14004	78074	14004	14004	14004	14004	78074	14004	0
281837	mcp1k	human	1	63047	0.52	0	0	0	13003	63045	63045	63045	63045	63045	63045	13003	0
281953	mcp1k	human	1	10000	0.00	1	1	0	10000	16003	10000	10000	10000	10000	16003	10000	1
281985	mcp2k	ai-scanner	1	17002	1.24	1	1	0	17002	22005	17002	17002	17002	17002	22005	17002	1
282072	mcp1k	human	1	7002	0.66	1	1	0	7002	7001	7001	7001	7001	7001	7001	7002	0
282204	mcp1k	human	1	4002	2.89	1	1	0	4002	4002	4002	4002	4002	4002	4002	4002	1
282231	mcp1k	human	1	19000	0.00	1	1	0	19001	69006	19001	19001	19001	19001	69006	19001	0
282385	mcp1k	human	1	11003	0.03	0	0	0	11003	11001	11001	11001	11001	11001	11001	11003	0
282666	mcp1k	human	1	10002	0.06	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
282737	mcp1k	human	1	21003	0.34	1	1	0	21003	27006	21003	21003	21003	21003	27006	21003	1
282749	mcp2k	ai-scanner	0	17006	2.44	1	1	0	17006	17006	17006	17006	17006	17006	17006	17006	1
282909	mcp2k	human	1	4001	0.00	0	0	0	4008	78101	4008	4008	4008	4008	78101	4008	0
282979	mcp1k	human	1	44039	0.00	0	0	0	14001	18009	14001	14001	14001	14001	18009	14001	0
283009	mcp1k	human	1	23003	0.11	1	1	0	23003	23003	23003	23003	23003	23003	23003	23003	1
283091	mcp1k	human	1	24002	0.99	0	0	0	24002	32004	24002	24002	24002	24002	32004	24002	1
283229	mcp1k	human	1	6002	1.51	1	1	0	6002	6002	6002	6002	6002	6002	6002	6002	1
283568	mcp2k	ai-scanner	1	18002	0.30	1	1	0	18001	18002	18002	18002	18002	18002	18002	18001	1
283591	mcp2k	ai-scanner	1	14002	0.56	1	1	0	14002	14002	14002	14002	14002	14002	14002	14002	1
283595	mcp1k	human	1	12005	0.67	0	0	0	12006	45023	12006	12006	12006	12006	45023	12006	0
283691	mcp1k	human	1	23002	1.05	1	1	0	23002	27004	23002	23002	23002	23002	27004	23002	1
283771	mcp1k	human	0	21002	1.15	1	1	0	21002	21002	21002	21002	21002	21002	21002	21002	1
283849	mcp2k	human	1	7008	0.21	1	1	0	7003	7008	7008	7008	7008	7008	7008	7003	1
283905	mcp1k	human	1	4001	0.00	1	1	0	4001	4001	4001	4001	4001	4001	4001	4001	1
284013	mcp1k	human	1	8004	0.12	0	0	0	8004	8004	8004	8004	8004	8004	8004	8004	1
284047	mcp2k	human	1	5002	0.00	1	1	0	5002	5000	5002	5002	5002	5002	5002	5002	1
284103	mcp1k	human	1	8002	0.19	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
284153	mcp1k	human	1	14003	0.11	0	1	0	14003	54013	14003	14003	14003	14003	54013	14003	1
284200	mcp1k	human	1	31036	0.00	1	1	0	31036	31036	31036	31036	31036	31036	31036	31036	1
284235	mcp1k	human	1	36025	0.00	0	1	0	6003	30014	6003	6003	6003	6003	30014	6003	0
284637	mcp1k	human	1	23002	2.07	1	1	0	23002	69010	23002	23002	23002	23002	69010	23002	1
284769	mcp1k	human	1	16002	6.76	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
284791	mcp1k	human	1	36030	0.00	0	0	0	4001	22002	4001	4001	4001	4001	22002	4001	0
284866	mcp2k	human	1	16002	1.31	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
285069	mcp1k	human	1	9003	0.45	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	1
285311	mcp1k	human	1	11002	0.10	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
285350	mcp2k	ai-scanner	1	18002	0.68	1	1	0	18002	18002	18002	18002	18002	18002	18002	18002	1
285443	mcp1k	human	1	7001	0.00	1	1	0	7001	7001	7001	7001	7001	7001	7001	7001	1
285467	mcp1k	human	1	18000	0.00	0	1	0	18001	18001	18001	18001	18001	18001	18001	18001	0
285564	mcp1k	human	0	9007	2.27	1	1	0	9007	28009	9007	9007	9007	9007	9007	9007	1
285567	ncpi0	human	1	8007	0.87	1	1	0	8009	8007	8007	8007	8007	8007	8007	8009	1
285665	mcp1k	human	1	9003	0.00	0	0	0	9003	9004	9004	9004	9004	9004	9004	9003	0
285929	mcp1k	human	1	13003	1.22	1	1	0	13003	13003	13003	13003	13003	13003	13003	13003	1
285971	mcp1k	human	1	7003	0.00	1	1	0	7003	7003	7003	7003	7003	7003	7003	7003	1
286180	mcp1k	human	1	6003	0.65	0	1	0	6003	23005	6003	6003	6003	6003	23005	6003	1
286191	mcp1k	human	1	7002	0.15	0	0	0	7001	33006	7001	7001	7001	7001	33006	7001	0
286268	mcp1k	human	1	11001	0.00	0	0	0	11001	42015	11001	11001	11001	11001	42015	11001	1
286296	mcp2k	human	1	22000	0.00	0	0	0	22001	66042	22001	22001	22001	22001	66042	22001	0
286353	mcp1k	human	1	9000	0.00	1	1	0	9002	60008	9002	9002	9002	9002	60008	9002	0
286489	mcp2k	ai-scanner	1	13002	0.24	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
286527	mcp1k	human	1	16001	1.01	1	1	0	16002	16001	16001	16001	16001	16001	16001	16002	1
286655	mcp1k	human	1	19001	0.00	0	0	0	79034	62010	79034	79034	79034	79034	62010	79034	0
286818	mcp1k	human	1	5001	0.00	1	1	0	5001	25009	5001	5001	5001	5001	25009	5001	1
286906	mcp1k	human	1	41011	0.00	1	1	0	9002	41010	41010	41010	41010	41010	41010	9002	0
287249	mcp1k	human	1	14002	0.38	0	1	0	14002	50010	14002	14002	14002	14002	50010	14002	1
287431	mcp1k	human	1	24002	0.00	1	1	0	None	24002	None	None	None	None	24002	None	0
287464	mcp2k	human	1	31020	0.00	0	1	0	8000	16007	8000	8000	8000	8000	16007	8000	0
287555	mcp1k	human	1	18001	0.43	1	1	0	18003	18003	18003	18003	18003	18003	18003	18003	0
287599	mcp1k	human	0	6002	2.81	1	1	1	6004	6004	6004	6004	6004	6004	6004	6004	0
287638	mcp2k	human	1	4000	0.00	1	1	0	4002	26010	4002	4002	4002	4002	26010	4002	0
287654	mcp1k	human	0	12005	0.96	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	0
287825	mcp1k	human	1	5002	0.26	1	1	0	5002	5002	5002	5002	5002	5002	5002	5002	1
288012	mcp2k	ai-scanner	0	10002	4.39	0	1	0	None	35021	None	None	None	None	35021	None	0
288067	mcp1k	human	1	7002	0.41	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
288287	mcp1k	human	0	10004	0.22	1	1	0	10004	10004	10004	10004	10004	10004	10004	10004	1
288639	mcp1k	human	1	8001	0.60	1	1	0	8001	8001	8001	8001	8001	8001	8001	8001	1
288745	mcp1k	human	1	23002	0.08	1	1	0	23002	23002	23002	23002	23002	23002	23002	23002	1
288947	mcp1k	human	1	16004	0.13	1	1	0	16004	16004	16004	16004	16004	16004	16004	16004	1
289246	mcp2k	ai-scanner	1	16002	0.49	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
289251	mcp1k	human	1	12001	0.00	1	1	0	12001	17008	12001	12001	12001	12001	17008	12001	1
289832	mcp1k	human	1	10002	0.00	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
289862	mcp2k	human	1	5000	0.00	1	1	0	5001	31003	5001	5001	5001	5001	31003	5001	0
290052	mcp1k	human	1	8008	0.39	1	1	0	8008	17021	8008	8008	8008	8008	17021	8008	1
290542	mcp2k	ai-scanner	0	6001	1.65	1	1	1	6002	6002	6002	6002	6002	6002	6002	6002	0
290729	mcp1k	human	1	12007	1.18	1	1	0	12007	12007	12007	12007	12007	12007	12007	12007	1
291037	mcp1k	human	1	13001	0.15	0	0	0	13001	13001	13002	13001	13001	13002	13001	13001	1
291262	mcp1k	human	1	18001	0.26	1	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
291372	mcp1k	human	1	11000	0.00	0	0	0	11000	55015	11000	11000	11000	11000	55015	11000	1
291548	mcp1k	human	1	21002	0.52	1	1	0	21002	21002	21002	21002	21002	21002	21002	21002	1
291570	mcp1k	human	1	17001	5.47	1	1	0	17001	17001	17000	17001	17001	17000	17001	17001	1
292005	mcp1k	human	0	18002	1.88	1	1	0	18002	18002	18002	18002	18002	18002	18002	18002	1
292027	mcp1k	human	1	12002	0.53	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
292370	mcp2k	ai-scanner	1	17002	0.56	1	1	0	17001	17002	17002	17002	17002	17002	17002	17001	1
292406	mcp1k	human	1	6001	0.00	0	1	0	6001	35003	6001	6001	6001	6001	35003	6001	1
292436	mcp2k	human	0	11002	0.41	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
292533	mcp1k	human	0	3002	0.56	1	1	0	3002	3002	3002	3002	3002	3002	3002	3002	1
292568	mcp2k	ai-scanner	1	9003	0.00	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	1
292643	mcp1k	human	1	18001	0.36	0	1	0	18001	107030	18001	18001	18001	18001	107030	18001	1
292687	mcp1k	human	1	11004	0.19	1	1	0	11004	11004	11004	11004	11004	11004	11004	11004	1
292722	mcp2k	ai-scanner	1	10004	0.08	1	1	0	10004	31017	10004	10004	10004	10004	31017	10004	1
292810	mcp2k	ai-scanner	0	2004	1.31	1	1	0	2004	2004	2004	2004	2004	2004	2004	2004	1
293470	mcp2k	human	1	1001	0.00	0	0	0	1001	26008	1001	1001	1001	1001	26008	1001	1
293734	mcp2k	ai-scanner	1	12002	0.09	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
294174	mcp2k	ai-scanner	1	16002	0.57	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
313781	mcp1k	human	1	50012	0.00	0	1	0	9000	19004	9000	9000	9000	9000	19004	9000	0
313979	mcp1k	human	1	12002	1.92	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
314705	mcp1k	human	1	3001	0.23	0	0	0	3001	36008	3001	3001	3001	3001	36008	3001	1
315013	mcp1k	human	1	15001	0.00	0	0	0	15009	22013	15005	15009	15009	15005	22013	15009	0
315343	mcp1k	human	1	7003	0.00	1	1	1	7004	7004	7004	7004	7004	7004	7004	7004	0
315497	mcp1k	human	1	14001	0.00	1	1	0	14002	14001	14001	14001	14001	14001	14001	14002	1
315871	mcp1k	human	1	18004	0.54	0	0	0	18004	43011	18004	18004	18004	18004	43011	18004	1
316003	mcp1k	human	0	16002	0.18	0	0	1	16002	16002	16002	16002	16002	16002	16002	16002	1
316021	mcp2k	human	0	5004	1.23	1	1	0	5004	5004	5004	5004	5004	5004	5004	5004	1
316197	mcp2k	human	1	17000	0.00	0	1	0	17001	29003	17001	17001	17001	17001	29003	17001	0
316311	mcp1k	human	1	11002	0.00	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
316553	mcp1k	human	1	11001	0.35	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
316987	mcp2k	human	1	9002	0.16	1	1	0	9002	9001	9001	9001	9001	9001	9001	9002	0
317077	mcp2k	human	1	14000	0.22	0	0	0	14003	77017	14003	14003	14003	14003	77017	14003	0
317191	mcp1k	human	0	17004	0.53	1	1	0	17004	17004	17004	17004	17004	17004	17004	17004	1
317741	mcp1k	human	1	13000	0.00	0	0	0	13000	56008	13000	13000	13000	13000	56008	13000	1
317957	mcp2k	human	0	10002	0.36	1	1	0	10001	10000	10001	10001	10001	10001	10000	10001	0
318549	mcp2k	human	1	4001	0.00	1	1	0	4001	31003	4001	4001	4001	4001	31003	4001	1
318703	mcp2k	human	1	17008	0.27	1	1	0	17011	17008	17008	17008	17008	17008	17008	17011	1
318731	mcp1k	human	1	1002	0.78	1	1	0	1002	24003	1002	1002	1002	1002	24003	1002	1
319039	mcp1k	human	1	20001	0.00	1	1	0	20001	20001	20001	20001	20001	20001	20001	20001	1
319475	mcp2k	human	1	20006	0.36	1	1	0	18001	20006	20006	20006	20006	20006	20006	18001	1
319871	mcp2k	ai-scanner	1	29002	2.12	1	1	0	29002	29002	29002	29002	29002	29002	29002	29002	1
320029	mcp1k	human	1	24001	0.00	1	1	0	24001	24001	24001	24001	24001	24001	24001	24001	1
320667	mcp1k	human	1	21002	0.02	0	0	0	21002	21003	21003	21003	21003	21003	21003	21002	0
321015	mcp2k	ai-scanner	1	16002	7.26	1	1	0	16001	16002	16002	16002	16002	16002	16002	16001	1
321107	mcp1k	human	1	13001	1.28	1	1	0	13001	13001	13001	13001	13001	13001	13001	13001	1
321169	mcp2k	human	1	71045	0.00	0	0	0	16001	70043	16001	16001	16001	16001	70043	16001	0
321173	mcp1k	human	1	10001	0.00	0	0	0	10002	33004	10002	10002	10002	10002	10002	10002	0
321629	mcp2k	ai-scanner	1	10003	0.04	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
321741	mcp2k	ai-scanner	1	48009	0.00	1	1	0	16004	48009	48009	48009	48009	48009	48009	16004	1
321767	mcp1k	human	1	45029	0.00	0	0	0	15001	46031	15001	15001	15001	15001	15001	15001	0
321789	mcp1k	human	1	7001	0.00	0	0	0	7001	29002	7001	7001	7001	7001	29002	7001	1
321895	mcp2k	ai-scanner	0	7004	1.71	1	1	0	7004	7004	7004	7004	7004	7004	7004	7004	1
321937	mcp2k	human	1	22001	0.00	0	0	0	22001	27013	22001	22001	22001	22001	27013	22001	1
322135	mcp2k	ai-scanner	0	15002	1.26	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
322181	mcp2k	ai-scanner	1	8002	0.42	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
322707	mcp2k	human	1	11002	0.12	1	1	0	11002	11002	11001	11001	11001	11001	11002	11002	0
322861	mcp2k	ai-scanner	1	10003	0.45	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
323125	mcp2k	ai-scanner	1	12004	0.00	1	1	0	12004	12004	12004	12004	12004	12004	12004	12004	1
323171	mcp2k	human	1	22003	0.14	0	1	0	22003	85015	22003	22003	22003	22003	85015	22003	1
342199	nuecc48	human	1	20006	1.32	1	1	0	20006	20006	20006	20006	20006	20006	20006	20006	1
346623	mcp1k	human	1	14002	0.32	0	0	0	14002	23004	14002	14002	14002	14002	23004	14002	1
347085	mcp1k	human	1	4004	1.44	0	0	0	4004	33019	4004	4004	4004	4004	33019	4004	1
347384	mcp2k	ai-scanner	1	15002	0.73	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
347824	mcp2k	human	1	24003	1.61	1	1	0	24002	24003	24003	24003	24003	24003	24003	24002	1
348471	mcp1k	human	1	12002	1.71	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
348515	mcp1k	human	1	48021	0.00	0	1	0	14005	21009	14005	14005	14005	14005	21009	14005	0
348594	mcp2k	ai-scanner	1	16002	1.10	1	1	0	16005	16002	16002	16002	16002	16002	16002	16005	1
348682	mcp2k	ai-scanner	1	11001	0.03	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
348713	mcp1k	human	1	7004	0.00	0	0	0	7003	7003	7003	7003	7003	7003	7003	7003	0
348845	mcp1k	human	1	7002	0.00	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
349241	mcp1k	human	1	15002	0.86	0	0	0	15002	21005	15002	15002	15002	15002	21005	15002	1
349461	mcp1k	human	1	17003	0.00	0	1	1	17003	17003	17003	17003	17003	17003	17003	17003	1
349835	mcp1k	human	1	2003	1.05	1	1	0	2003	2003	2003	2003	2003	2003	2003	2003	1
349879	mcp1k	human	1	17002	0.43	1	1	0	17002	17002	17002	17002	17002	17002	17002	17002	1
350121	mcp1k	human	1	2007	1.00	1	1	0	2007	2007	2007	2007	2007	2007	2007	2007	1
