set	sample	event	shower	conn	kine_best	kine_charge	E	nearest_edge	d_MeV	d_frac	tier	tier_prev_fudge	flip_crossed
141	mcp2k	54453	24030	2	99.15	99.15	99.15	100.0	0.85	0.0085	0	1	1
141	mcp2k	54453	65058	3	21.47	21.47	21.47	100.0	78.53	0.7853	0	0	0
141	mcp2k	54453	25032	4	1.72	1.72	1.72	100.0	98.28	0.9828	0	0	0
141	mcp2k	54453	32033	4	1.14	1.14	1.14	100.0	98.86	0.9886	0	0	0
141	mcp2k	54453	33034	4	1.17	1.17	1.17	100.0	98.83	0.9883	0	0	0
141	mcp2k	54453	34035	4	1.85	1.85	1.85	100.0	98.15	0.9815	0	0	0
141	mcp2k	54453	35036	4	1.35	1.35	1.35	100.0	98.65	0.9865	0	0	0
141	mcp2k	54453	36037	4	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp2k	54453	46039	3	2.88	2.88	2.88	100.0	97.12	0.9712	0	0	0
141	mcp2k	54453	47040	3	1.34	1.34	1.34	100.0	98.66	0.9866	0	0	0
141	mcp2k	54453	48041	4	0.87	0.87	0.87	100.0	99.13	0.9913	0	0	0
141	mcp2k	54453	49042	3	0.31	0.31	0.31	100.0	99.69	0.9969	0	0	0
141	mcp2k	54453	50043	3	1.3	1.3	1.3	100.0	98.7	0.987	0	0	0
141	mcp2k	54453	51044	3	6.47	6.47	6.47	100.0	93.53	0.9353	0	0	0
141	mcp2k	54453	52045	3	1.75	1.75	1.75	100.0	98.25	0.9825	0	0	0
141	mcp2k	54453	53046	3	0.16	0.16	0.16	100.0	99.84	0.9984	0	0	0
141	mcp2k	54453	55048	3	1.34	1.34	1.34	100.0	98.66	0.9866	0	0	0
141	mcp2k	54453	72065	4	0.28	0.28	0.28	100.0	99.72	0.9972	0	0	0
141	mcp2k	54453	73066	4	0.83	0.83	0.83	100.0	99.17	0.9917	0	0	0
141	mcp2k	54453	74067	4	1.75	1.75	1.75	100.0	98.25	0.9825	0	0	0
141	mcp2k	55740	22018	2	99.48	99.48	99.48	100.0	0.52	0.0052	0	1	1
141	mcp2k	55740	55023	2	0.79	0.79	0.79	100.0	99.21	0.9921	0	0	0
141	mcp2k	55740	56024	2	3.75	3.75	3.75	100.0	96.25	0.9625	0	0	0
141	mcp2k	55740	53021	3	0.9	0.9	0.9	100.0	99.1	0.991	0	0	0
141	mcp2k	55740	54022	3	0.94	0.94	0.94	100.0	99.06	0.9906	0	0	0
141	mcp2k	55740	61027	3	1.28	1.28	1.28	100.0	98.72	0.9872	0	0	0
141	mcp2k	55740	67033	3	2.63	2.63	2.63	100.0	97.37	0.9737	0	0	0
141	mcp2k	55740	68034	4	2.56	2.56	2.56	100.0	97.44	0.9744	0	0	0
141	mcp2k	55740	69035	3	2.11	2.11	2.11	100.0	97.89	0.9789	0	0	0
141	mcp2k	55740	70036	4	1.22	1.22	1.22	100.0	98.78	0.9878	0	0	0
141	mcp1k	56243	69032	2	120.95	120.95	120.95	100.0	20.95	0.2095	1	1	0
141	mcp1k	56243	71044	2	104.4	104.4	104.4	100.0	4.4	0.044	1	1	0
141	mcp1k	56243	30003	2	5.25	5.25	5.25	100.0	94.75	0.9475	0	0	0
141	mcp1k	56243	31004	3	1.22	1.22	1.22	100.0	98.78	0.9878	0	0	0
141	mcp1k	56243	32005	3	1.58	1.58	1.58	100.0	98.42	0.9842	0	0	0
141	mcp1k	56243	34007	3	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp1k	56243	39012	3	0.74	0.74	0.74	100.0	99.26	0.9926	0	0	0
141	mcp1k	56243	46019	3	1.4	1.4	1.4	100.0	98.6	0.986	0	0	0
141	mcp1k	56243	47020	3	3.66	3.66	3.66	100.0	96.34	0.9634	0	0	0
141	mcp1k	56243	48021	3	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp1k	56243	49022	3	1.18	1.18	1.18	100.0	98.82	0.9882	0	0	0
141	mcp1k	56243	52025	3	2.46	2.46	2.46	100.0	97.54	0.9754	0	0	0
141	mcp2k	56972	17024	1	296.93	296.93	296.93	250.0	46.93	0.1877	3	3	0
141	mcp2k	56972	22015	4	2.11	2.11	2.11	100.0	97.89	0.9789	0	0	0
141	mcp2k	56972	47020	4	1.5	1.5	1.5	100.0	98.5	0.985	0	0	0
141	mcp2k	57709	20014	2	181.45	181.45	181.45	150.0	31.45	0.2097	2	2	0
141	mcp2k	57709	99036	2	91.64	91.64	91.64	100.0	8.36	0.0836	0	0	0
141	mcp2k	57709	91023	2	26.4	26.4	26.4	100.0	73.6	0.736	0	0	0
141	mcp2k	57709	96030	2	0.61	0.61	0.61	100.0	99.39	0.9939	0	0	0
141	mcp2k	57709	17004	2	8.78	8.78	8.78	100.0	91.22	0.9122	0	0	0
141	mcp2k	57709	16003	4	0.92	0.92	0.92	100.0	99.08	0.9908	0	0	0
141	mcp2k	57709	19006	4	1.16	1.16	1.16	100.0	98.84	0.9884	0	0	0
141	mcp2k	57709	87019	3	0.85	0.85	0.85	100.0	99.15	0.9915	0	0	0
141	mcp2k	57709	88020	3	0.33	0.33	0.33	100.0	99.67	0.9967	0	0	0
141	mcp2k	57709	89021	3	3.23	3.23	3.23	100.0	96.77	0.9677	0	0	0
141	mcp2k	57709	93027	3	4.24	4.24	4.24	100.0	95.76	0.9576	0	0	0
141	mcp2k	58006	8041	1	19.46	19.46	19.46	100.0	80.54	0.8054	0	0	0
141	mcp2k	58006	58035	2	120.83	120.83	120.83	100.0	20.83	0.2083	1	1	0
141	mcp2k	58006	14010	4	1.04	1.04	1.04	100.0	98.96	0.9896	0	0	0
141	mcp2k	58006	35020	3	3.01	3.01	3.01	100.0	96.99	0.9699	0	0	0
141	mcp2k	58006	36021	3	0.73	0.73	0.73	100.0	99.27	0.9927	0	0	0
141	mcp2k	58006	42027	3	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp2k	58006	44029	3	0.6	0.6	0.6	100.0	99.4	0.994	0	0	0
141	mcp2k	58006	59037	4	1.33	1.33	1.33	100.0	98.67	0.9867	0	0	0
141	mcp2k	58006	41026	4	33.08	33.08	33.08	100.0	66.92	0.6692	0	0	0
141	mcp1k	58755	99021	2	15.09	15.09	15.09	100.0	84.91	0.8491	0	0	0
141	mcp1k	58755	69016	2	16.88	16.88	16.88	100.0	83.12	0.8312	0	0	0
141	mcp1k	58755	31005	4	2.51	2.51	2.51	100.0	97.49	0.9749	0	0	0
141	mcp1k	58755	63006	3	2.84	2.84	2.84	100.0	97.16	0.9716	0	0	0
141	mcp1k	58755	64007	4	1.66	1.66	1.66	100.0	98.34	0.9834	0	0	0
141	mcp1k	58755	65008	4	1.14	1.14	1.14	100.0	98.86	0.9886	0	0	0
141	mcp1k	58755	68011	3	1.68	1.68	1.68	100.0	98.32	0.9832	0	0	0
141	mcp1k	58755	30003	1	116.89	116.89	116.89	100.0	16.89	0.1689	1	1	0
141	mcp1k	59085	3007	2	93.03	93.03	93.03	100.0	6.97	0.0697	0	0	0
141	mcp1k	59085	29010	3	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp1k	64409	8022	1	750.74	750.74	750.74	800.0	49.26	0.0616	4	4	0
141	mcp1k	64409	60090	2	97.95	97.95	97.95	100.0	2.05	0.0205	0	1	1
141	mcp1k	64409	13039	2	17.44	17.44	17.44	100.0	82.56	0.8256	0	0	0
141	mcp1k	64409	10035	4	0.24	0.24	0.24	100.0	99.76	0.9976	0	0	0
141	mcp1k	64409	11036	4	0.62	0.62	0.62	100.0	99.38	0.9938	0	0	0
141	mcp1k	64409	12037	4	1.63	1.63	1.63	100.0	98.37	0.9837	0	0	0
141	mcp1k	64409	52059	3	1.01	1.01	1.01	100.0	98.99	0.9899	0	0	0
141	mcp1k	64409	61091	3	1.62	1.62	1.62	100.0	98.38	0.9838	0	0	0
141	mcp1k	64409	62092	4	0.58	0.58	0.58	100.0	99.42	0.9942	0	0	0
141	mcp1k	65053	139020	2	105.77	105.77	105.77	100.0	5.77	0.0577	1	1	0
141	mcp1k	65053	141019	2	12.92	12.92	12.92	100.0	87.08	0.8708	0	0	0
141	mcp1k	65053	140016	2	0.09	0.09	0.09	100.0	99.91	0.9991	0	0	0
141	mcp1k	65053	25002	4	2.52	2.52	2.52	100.0	97.48	0.9748	0	0	0
141	mcp1k	65053	26003	3	1.01	1.01	1.01	100.0	98.99	0.9899	0	0	0
141	mcp1k	65053	27004	3	3.02	3.02	3.02	100.0	96.98	0.9698	0	0	0
141	mcp1k	67394	55029	2	0.98	0.98	0.98	100.0	99.02	0.9902	0	0	0
141	mcp1k	67394	58035	2	174.85	174.85	174.85	150.0	24.85	0.1657	2	2	0
141	mcp1k	67394	21014	4	2.19	2.19	2.19	100.0	97.81	0.9781	0	0	0
141	mcp1k	67394	42016	3	0.79	0.79	0.79	100.0	99.21	0.9921	0	0	0
141	mcp1k	67394	44018	3	0.77	0.77	0.77	100.0	99.23	0.9923	0	0	0
141	mcp1k	67394	45019	3	0.78	0.78	0.78	100.0	99.22	0.9922	0	0	0
141	mcp1k	67394	47021	3	1.23	1.23	1.23	100.0	98.77	0.9877	0	0	0
141	mcp1k	67394	53027	3	2.26	2.26	2.26	100.0	97.74	0.9774	0	0	0
141	mcp2k	69232	20019	1	22.69	52.68	22.69	100.0	77.31	0.7731	0	0	0
141	mcp2k	69232	20021	1	184.16	184.16	184.16	150.0	34.16	0.2277	2	2	0
141	mcp2k	69232	29013	4	1.98	1.98	1.98	100.0	98.02	0.9802	0	0	0
141	mcp2k	69232	59015	3	0.74	0.74	0.74	100.0	99.26	0.9926	0	0	0
141	mcp2k	69232	60016	3	11.84	11.84	11.84	100.0	88.16	0.8816	0	0	0
141	mcp2k	69254	34017	3	2.72	2.72	2.72	100.0	97.28	0.9728	0	0	0
141	mcp2k	69254	27010	3	0.3	0.3	0.3	100.0	99.7	0.997	0	0	0
141	mcp2k	69254	28011	3	2.06	2.06	2.06	100.0	97.94	0.9794	0	0	0
141	mcp2k	69254	30013	3	0.41	0.41	0.41	100.0	99.59	0.9959	0	0	0
141	mcp2k	69254	32015	3	0.92	0.92	0.92	100.0	99.08	0.9908	0	0	0
141	mcp1k	71178	66021	2	38.57	38.57	38.57	100.0	61.43	0.6143	0	0	0
141	mcp1k	71178	80039	2	58.87	58.87	58.87	100.0	41.13	0.4113	0	0	0
141	mcp1k	71178	10013	3	99.27	99.27	99.27	100.0	0.73	0.0073	0	1	1
141	mcp1k	71178	61016	3	1.06	1.06	1.06	100.0	98.94	0.9894	0	0	0
141	mcp1k	71178	62017	3	3.0	3.0	3.0	100.0	97.0	0.97	0	0	0
141	mcp1k	71178	63018	3	0.61	0.61	0.61	100.0	99.39	0.9939	0	0	0
141	mcp1k	71178	64019	3	8.49	8.49	8.49	100.0	91.51	0.9151	0	0	0
141	mcp1k	71178	65020	3	3.07	3.07	3.07	100.0	96.93	0.9693	0	0	0
141	mcp1k	71178	67022	3	3.31	3.31	3.31	100.0	96.69	0.9669	0	0	0
141	mcp2k	71642	10116	1	5.09	1.49	5.09	100.0	94.91	0.9491	0	0	0
141	mcp2k	71642	84105	2	83.54	83.54	83.54	100.0	16.46	0.1646	0	0	0
141	mcp2k	71642	78077	2	33.8	33.8	33.8	100.0	66.2	0.662	0	0	0
141	mcp2k	71642	80091	2	37.19	37.19	37.19	100.0	62.81	0.6281	0	0	0
141	mcp2k	71642	76071	2	207.82	207.82	207.82	250.0	42.18	0.1687	2	2	0
141	mcp2k	71642	82096	2	123.25	123.25	123.25	100.0	23.25	0.2325	1	1	0
141	mcp2k	71642	16015	4	1.46	1.46	1.46	100.0	98.54	0.9854	0	0	0
141	mcp2k	71642	40027	3	0.56	0.56	0.56	100.0	99.44	0.9944	0	0	0
141	mcp2k	71642	58045	3	2.27	2.27	2.27	100.0	97.73	0.9773	0	0	0
141	mcp2k	71642	71058	3	3.01	3.01	3.01	100.0	96.99	0.9699	0	0	0
141	mcp2k	71642	10118	1	375.61	375.61	375.61	360.0	15.61	0.0434	4	4	0
141	mcp2k	71642	33020	4	7.41	7.41	7.41	100.0	92.59	0.9259	0	0	0
141	mcp2k	71872	13012	1	94.19	94.19	94.19	100.0	5.81	0.0581	0	0	0
141	mcp2k	71872	79074	2	194.8	194.8	194.8	150.0	44.8	0.2987	2	2	0
141	mcp2k	71872	81079	2	3.55	3.55	3.55	100.0	96.45	0.9645	0	0	0
141	mcp2k	71872	20013	4	0.59	0.59	0.59	100.0	99.41	0.9941	0	0	0
141	mcp2k	71872	36015	3	0.88	0.88	0.88	100.0	99.12	0.9912	0	0	0
141	mcp2k	71872	37016	3	3.77	3.77	3.77	100.0	96.23	0.9623	0	0	0
141	mcp2k	71872	38017	3	1.31	1.31	1.31	100.0	98.69	0.9869	0	0	0
141	mcp2k	71872	39018	3	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp2k	71872	40019	3	0.26	0.26	0.26	100.0	99.74	0.9974	0	0	0
141	mcp2k	71872	42021	3	0.93	0.93	0.93	100.0	99.07	0.9907	0	0	0
141	mcp2k	71872	43022	3	0.73	0.73	0.73	100.0	99.27	0.9927	0	0	0
141	mcp2k	71872	44023	3	0.48	0.48	0.48	100.0	99.52	0.9952	0	0	0
141	mcp2k	71872	45024	3	0.16	0.16	0.16	100.0	99.84	0.9984	0	0	0
141	mcp2k	71872	46025	3	3.19	3.19	3.19	100.0	96.81	0.9681	0	0	0
141	mcp2k	71872	50029	3	0.92	0.92	0.92	100.0	99.08	0.9908	0	0	0
141	mcp2k	71872	51030	3	0.18	0.18	0.18	100.0	99.82	0.9982	0	0	0
141	mcp2k	71872	54033	3	1.1	1.1	1.1	100.0	98.9	0.989	0	0	0
141	mcp2k	71872	57036	3	0.81	0.81	0.81	100.0	99.19	0.9919	0	0	0
141	mcp2k	71872	66052	3	1.83	1.83	1.83	100.0	98.17	0.9817	0	0	0
141	mcp2k	71872	82080	3	0.99	0.99	0.99	100.0	99.01	0.9901	0	0	0
141	mcp2k	71872	83081	3	0.54	0.54	0.54	100.0	99.46	0.9946	0	0	0
141	mcp2k	71872	84082	3	0.77	0.77	0.77	100.0	99.23	0.9923	0	0	0
141	mcp2k	71872	85083	3	0.43	0.43	0.43	100.0	99.57	0.9957	0	0	0
141	mcp2k	71872	13008	3	85.61	85.61	85.61	100.0	14.39	0.1439	0	0	0
141	mcp2k	72786	52050	2	90.36	90.36	90.36	100.0	9.64	0.0964	0	0	0
141	mcp2k	72786	16017	2	112.5	112.5	112.5	100.0	12.5	0.125	1	1	0
141	mcp2k	72786	43037	2	3.81	3.81	3.81	100.0	96.19	0.9619	0	0	0
141	mcp2k	72786	15010	4	0.15	0.15	0.15	100.0	99.85	0.9985	0	0	0
141	mcp2k	72786	18030	4	1.4	1.4	1.4	100.0	98.6	0.986	0	0	0
141	mcp2k	72786	19031	4	1.4	1.4	1.4	100.0	98.6	0.986	0	0	0
141	mcp2k	72786	32034	3	0.23	0.23	0.23	100.0	99.77	0.9977	0	0	0
141	mcp2k	72786	34036	3	0.45	0.45	0.45	100.0	99.55	0.9955	0	0	0
141	mcp2k	72786	48042	3	1.97	1.97	1.97	100.0	98.03	0.9803	0	0	0
141	mcp2k	74123	17029	1	54.86	54.86	54.86	100.0	45.14	0.4514	0	0	0
141	mcp2k	74123	77020	2	56.07	56.07	56.07	100.0	43.93	0.4393	0	0	0
141	mcp2k	74123	78026	2	148.44	148.44	148.44	150.0	1.56	0.0104	1	2	1
141	mcp2k	74123	59011	3	1.08	1.08	1.08	100.0	98.92	0.9892	0	0	0
141	mcp2k	74123	64016	3	1.53	1.53	1.53	100.0	98.47	0.9847	0	0	0
141	mcp2k	74123	65017	3	0.08	0.08	0.08	100.0	99.92	0.9992	0	0	0
141	mcp2k	74326	10020	1	179.96	179.96	179.96	150.0	29.96	0.1997	2	2	0
141	mcp2k	74326	80061	2	20.56	20.56	20.56	100.0	79.44	0.7944	0	0	0
141	mcp2k	74326	49042	2	8.02	8.02	8.02	100.0	91.98	0.9198	0	0	0
141	mcp2k	74326	43036	2	1.98	1.98	1.98	100.0	98.02	0.9802	0	0	0
141	mcp2k	74326	38031	3	3.8	3.8	3.8	100.0	96.2	0.962	0	0	0
141	mcp2k	74326	39032	3	0.6	0.6	0.6	100.0	99.4	0.994	0	0	0
141	mcp2k	74326	40033	3	1.03	1.03	1.03	100.0	98.97	0.9897	0	0	0
141	mcp2k	74326	41034	3	1.4	1.4	1.4	100.0	98.6	0.986	0	0	0
141	mcp2k	74326	42035	3	11.95	11.95	11.95	100.0	88.05	0.8805	0	0	0
141	mcp2k	74326	45038	3	0.46	0.46	0.46	100.0	99.54	0.9954	0	0	0
141	mcp2k	74326	47040	4	0.69	0.69	0.69	100.0	99.31	0.9931	0	0	0
141	mcp2k	75954	21048	1	490.61	490.61	490.61	360.0	130.61	0.3628	4	4	0
141	mcp2k	75954	21063	1	161.05	161.05	161.05	150.0	11.05	0.0737	2	2	0
141	mcp2k	75954	64059	3	20.75	20.75	20.75	100.0	79.25	0.7925	0	0	0
141	mcp2k	75954	27049	4	1.45	1.45	1.45	100.0	98.55	0.9855	0	0	0
141	mcp2k	77328	16016	1	60.97	60.97	60.97	100.0	39.03	0.3903	0	0	0
141	mcp2k	77328	19010	4	0.63	0.63	0.63	100.0	99.37	0.9937	0	0	0
141	mcp2k	77328	39013	3	2.9	2.9	2.9	100.0	97.1	0.971	0	0	0
141	mcp2k	91917	17005	1	49.88	49.88	49.88	100.0	50.12	0.5012	0	0	0
141	mcp2k	91917	87053	2	178.49	178.49	178.49	150.0	28.49	0.1899	2	2	0
141	mcp2k	91917	83035	2	50.71	50.71	50.71	100.0	49.29	0.4929	0	0	0
141	mcp2k	91917	82027	2	11.77	11.77	11.77	100.0	88.23	0.8823	0	0	0
141	mcp2k	91917	65020	2	10.86	10.86	10.86	100.0	89.14	0.8914	0	0	0
141	mcp2k	91917	63018	2	9.67	9.67	9.67	100.0	90.33	0.9033	0	0	0
141	mcp2k	91917	21015	4	0.7	0.7	0.7	100.0	99.3	0.993	0	0	0
141	mcp2k	91917	62017	3	1.37	1.37	1.37	100.0	98.63	0.9863	0	0	0
141	mcp2k	91917	66021	3	10.88	10.88	10.88	100.0	89.12	0.8912	0	0	0
141	mcp2k	94224	17026	1	14.63	14.63	14.63	100.0	85.37	0.8537	0	0	0
141	mcp2k	94224	60031	2	4.18	4.18	4.18	100.0	95.82	0.9582	0	0	0
141	mcp2k	94224	55020	2	19.0	19.0	19.0	100.0	81.0	0.81	0	0	0
141	mcp2k	94224	23018	4	2.87	2.87	2.87	100.0	97.13	0.9713	0	0	0
141	mcp2k	94224	56021	4	1.0	1.0	1.0	100.0	99.0	0.99	0	0	0
141	mcp2k	94224	17013	1	186.0	186.0	186.0	150.0	36.0	0.24	2	2	0
141	mcp2k	94392	5019	1	43.17	43.17	43.17	100.0	56.83	0.5683	0	0	0
141	mcp2k	94392	19022	2	0.36	0.36	0.36	100.0	99.64	0.9964	0	0	0
141	mcp2k	94392	12020	4	5.67	5.67	5.67	100.0	94.33	0.9433	0	0	0
141	mcp2k	94392	13021	4	1.91	1.91	1.91	100.0	98.09	0.9809	0	0	0
141	mcp2k	94392	20023	3	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp2k	94392	23026	3	0.85	0.85	0.85	100.0	99.15	0.9915	0	0	0
141	mcp2k	94392	24027	3	1.27	1.27	1.27	100.0	98.73	0.9873	0	0	0
141	mcp2k	94392	46031	4	0.84	0.84	0.84	100.0	99.16	0.9916	0	0	0
141	mcp2k	95151	6002	2	98.0	98.0	98.0	100.0	2.0	0.02	0	1	1
141	mcp2k	95151	28004	2	8.2	8.2	8.2	100.0	91.8	0.918	0	0	0
141	mcp2k	95151	27003	3	2.42	2.42	2.42	100.0	97.58	0.9758	0	0	0
141	mcp2k	95151	29005	3	0.8	0.8	0.8	100.0	99.2	0.992	0	0	0
141	mcp2k	95151	30006	3	0.18	0.18	0.18	100.0	99.82	0.9982	0	0	0
141	mcp2k	96383	14005	1	66.55	66.55	66.55	100.0	33.45	0.3345	0	0	0
141	mcp2k	96383	14007	1	134.17	134.17	134.17	150.0	15.83	0.1055	1	1	0
141	mcp2k	96383	48040	2	38.11	38.11	38.11	100.0	61.89	0.6189	0	0	0
141	mcp2k	96383	19011	4	0.72	0.72	0.72	100.0	99.28	0.9928	0	0	0
141	mcp2k	96383	20012	4	0.16	0.16	0.16	100.0	99.84	0.9984	0	0	0
141	mcp2k	96383	21013	4	2.28	2.28	2.28	100.0	97.72	0.9772	0	0	0
141	mcp2k	96383	38016	4	2.85	2.85	2.85	100.0	97.15	0.9715	0	0	0
141	mcp2k	96383	41019	3	0.93	0.93	0.93	100.0	99.07	0.9907	0	0	0
141	mcp2k	96383	47031	3	66.78	66.78	66.78	100.0	33.22	0.3322	0	0	0
141	mcp2k	98844	6013	1	344.47	344.47	344.47	360.0	15.53	0.0431	3	3	0
141	mcp2k	98844	6015	1	44.39	44.39	44.39	100.0	55.61	0.5561	0	0	0
141	mcp2k	98844	65042	2	64.3	64.3	64.3	100.0	35.7	0.357	0	0	0
141	mcp2k	98844	69062	2	17.82	17.82	17.82	100.0	82.18	0.8218	0	0	0
141	mcp2k	98844	51028	2	2.93	2.93	2.93	100.0	97.07	0.9707	0	0	0
141	mcp2k	98844	70063	2	328.44	328.44	328.44	360.0	31.56	0.0877	3	3	0
141	mcp2k	98844	67046	2	33.57	33.57	33.57	100.0	66.43	0.6643	0	0	0
141	mcp2k	98844	71064	2	45.38	45.38	45.38	100.0	54.62	0.5462	0	0	0
141	mcp2k	98844	73071	2	1.89	1.89	1.89	100.0	98.11	0.9811	0	0	0
141	mcp2k	98844	13022	4	1.12	1.12	1.12	100.0	98.88	0.9888	0	0	0
141	mcp2k	98844	14023	4	0.34	0.34	0.34	100.0	99.66	0.9966	0	0	0
141	mcp2k	98844	15024	4	1.56	1.56	1.56	100.0	98.44	0.9844	0	0	0
141	mcp2k	98844	17026	4	0.3	0.3	0.3	100.0	99.7	0.997	0	0	0
141	mcp2k	98844	74067	4	0.7	0.7	0.7	100.0	99.3	0.993	0	0	0
141	mcp2k	99782	64035	2	147.53	147.53	147.53	150.0	2.47	0.0165	1	2	1
141	mcp2k	99782	61032	2	61.3	61.3	61.3	100.0	38.7	0.387	0	0	0
141	mcp2k	99782	24008	4	0.94	0.94	0.94	100.0	99.06	0.9906	0	0	0
141	mcp2k	99782	25009	4	0.91	0.91	0.91	100.0	99.09	0.9909	0	0	0
141	mcp2k	99782	26010	4	1.16	1.16	1.16	100.0	98.84	0.9884	0	0	0
141	mcp2k	100135	14024	1	11.36	11.36	11.36	100.0	88.64	0.8864	0	0	0
141	mcp2k	100135	14025	1	114.89	114.89	114.89	100.0	14.89	0.1489	1	1	0
141	mcp2k	100135	44017	2	14.24	14.24	14.24	100.0	85.76	0.8576	0	0	0
141	mcp2k	100135	22011	4	1.08	1.08	1.08	100.0	98.92	0.9892	0	0	0
141	mcp2k	100135	40013	3	0.55	0.55	0.55	100.0	99.45	0.9945	0	0	0
141	mcp2k	100135	41014	3	0.69	0.69	0.69	100.0	99.31	0.9931	0	0	0
141	mcp2k	100222	113236	1	2049.77	2049.77	2049.77	800.0	1249.77	1.5622	5	5	0
141	mcp2k	100222	78065	2	7.95	7.95	7.95	100.0	92.05	0.9205	0	0	0
141	mcp2k	100222	75062	2	101.86	101.86	101.86	100.0	1.86	0.0186	1	1	0
141	mcp2k	100222	67054	2	41.87	41.87	41.87	100.0	58.13	0.5813	0	0	0
141	mcp2k	100222	106072	2	14.81	14.81	14.81	100.0	85.19	0.8519	0	0	0
141	mcp2k	100222	119224	2	15.54	15.54	15.54	100.0	84.46	0.8446	0	0	0
141	mcp2k	100222	60047	2	5.14	5.14	5.14	100.0	94.86	0.9486	0	0	0
141	mcp2k	100222	62049	2	21.49	21.49	21.49	100.0	78.51	0.7851	0	0	0
141	mcp2k	100222	56043	3	1.19	1.19	1.19	100.0	98.81	0.9881	0	0	0
141	mcp2k	100222	59046	3	8.85	8.85	8.85	100.0	91.15	0.9115	0	0	0
141	mcp2k	100222	82069	3	11.77	11.77	11.77	100.0	88.23	0.8823	0	0	0
141	mcp2k	100222	83070	3	98.13	98.13	98.13	100.0	1.87	0.0187	0	1	1
141	mcp2k	100222	14006	4	28.45	28.45	28.45	100.0	71.55	0.7155	0	0	0
141	mcp2k	103798	89037	2	96.79	96.79	96.79	100.0	3.21	0.0321	0	0	0
141	mcp2k	103798	92061	2	125.36	125.36	125.36	150.0	24.64	0.1643	1	1	0
141	mcp2k	103798	24003	4	0.15	0.15	0.15	100.0	99.85	0.9985	0	0	0
141	mcp2k	103798	49004	3	1.44	1.44	1.44	100.0	98.56	0.9856	0	0	0
141	mcp2k	103798	50005	4	6.93	6.93	6.93	100.0	93.07	0.9307	0	0	0
141	mcp2k	103798	53008	3	1.22	1.22	1.22	100.0	98.78	0.9878	0	0	0
141	mcp2k	103798	54009	3	0.25	0.25	0.25	100.0	99.75	0.9975	0	0	0
141	mcp2k	103798	55010	3	2.08	2.08	2.08	100.0	97.92	0.9792	0	0	0
141	mcp2k	103798	57012	3	1.75	1.75	1.75	100.0	98.25	0.9825	0	0	0
141	mcp2k	103798	61016	3	1.49	1.49	1.49	100.0	98.51	0.9851	0	0	0
141	mcp2k	103798	62017	3	0.9	0.9	0.9	100.0	99.1	0.991	0	0	0
141	mcp2k	103798	63018	3	1.44	1.44	1.44	100.0	98.56	0.9856	0	0	0
141	mcp2k	103798	65020	3	1.3	1.3	1.3	100.0	98.7	0.987	0	0	0
141	mcp2k	105074	72009	2	6.47	6.47	6.47	100.0	93.53	0.9353	0	0	0
141	mcp2k	105074	28006	2	1.41	1.41	1.41	100.0	98.59	0.9859	0	0	0
141	mcp2k	105074	29007	4	1.13	1.13	1.13	100.0	98.87	0.9887	0	0	0
141	mcp2k	105074	71008	3	1.48	1.48	1.48	100.0	98.52	0.9852	0	0	0
141	mcp2k	167612	94089	2	15.12	15.12	15.12	100.0	84.88	0.8488	0	0	0
141	mcp2k	167612	96063	2	0.31	0.31	0.31	100.0	99.69	0.9969	0	0	0
141	mcp2k	167612	90055	2	6.71	6.71	6.71	100.0	93.29	0.9329	0	0	0
141	mcp2k	167612	27016	2	193.54	193.54	193.54	150.0	43.54	0.2903	2	2	0
141	mcp2k	167612	88047	3	32.48	32.48	32.48	100.0	67.52	0.6752	0	0	0
141	mcp2k	167612	100074	3	85.41	85.41	85.41	100.0	14.59	0.1459	0	0	0
141	mcp2k	167612	101086	3	33.7	33.7	33.7	100.0	66.3	0.663	0	0	0
141	mcp2k	167612	24003	4	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp2k	167612	25004	4	2.67	2.67	2.67	100.0	97.33	0.9733	0	0	0
141	mcp2k	167612	59023	4	0.72	0.72	0.72	100.0	99.28	0.9928	0	0	0
141	mcp2k	167612	60024	4	1.81	1.81	1.81	100.0	98.19	0.9819	0	0	0
141	mcp2k	167612	61025	4	4.7	4.7	4.7	100.0	95.3	0.953	0	0	0
141	mcp2k	167612	62026	4	0.23	0.23	0.23	100.0	99.77	0.9977	0	0	0
141	mcp2k	167612	63027	4	1.54	1.54	1.54	100.0	98.46	0.9846	0	0	0
141	mcp2k	167612	64028	4	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp2k	167612	78029	4	1.15	1.15	1.15	100.0	98.85	0.9885	0	0	0
141	mcp2k	167612	79030	3	1.02	1.02	1.02	100.0	98.98	0.9898	0	0	0
141	mcp2k	167612	80031	3	37.11	37.11	37.11	100.0	62.89	0.6289	0	0	0
141	mcp2k	167612	81032	3	0.26	0.26	0.26	100.0	99.74	0.9974	0	0	0
