event	node	seg	cls	site	how	final_ang	final_dist	dQ
256587	11301	11054	HOLD	in_main_cluster	walk_add	2.56	34.12	1123853.9
256587	11301	11055	HOLD	in_main_cluster	walk_add	2.56	34.12	740142.7
256587	11301	11059	HOLD	in_main_cluster	walk_add	3.37	101.14	502781.6
256587	11301	11062	HOLD	in_main_cluster	walk_add	0.89	59.45	387084.2
256587	11301	11063	HOLD	in_main_cluster	walk_add	0.4	49.46	263270.9
256587	11301	11070	HOLD	in_main_cluster	walk_add	4.2	116.72	294023.9
256587	11301	11071	HOLD	in_main_cluster	walk_add	5.79	77.29	848743.2
256587	11301	11076	HOLD	in_main_cluster	walk_add	3.47	98.68	334434.8
256587	11301	11077	HOLD	in_main_cluster	walk_add	5.91	99.07	164135.7
256587	11301	11081	HOLD	pass3_cone	direct	3.58	40.16	601090.0
256587	11301	11082	HOLD	in_main_cluster	walk_add	4.14	84.94	424712.2
256587	11301	11083	HOLD	pass3_cone	direct	4.34	67.17	406703.9
256587	11301	11087	HOLD	in_main_cluster	walk_add	1.4	79.28	372466.6
256587	11301	11089	HOLD	in_main_cluster	walk_add	2.2	83.08	997772.0
256587	11301	11096	HOLD	pass3_cone	direct	3.47	43.93	278191.2
256587	11301	11098	HOLD	pass3_cone	direct	8.02	44.25	364414.8
256587	11301	11099	HOLD	pass3_cone	direct	12.96	50.13	151148.2
256587	11301	11111	HOLD	in_main_cluster	walk_add	1.53	57.3	3163862.2
256587	11301	11114	HOLD	pass3_cone	direct	3.66	43.77	635410.9
256587	11301	11115	HOLD	in_main_cluster	walk_add	3.61	100.55	217485.8
256587	11301	11116	HOLD	in_main_cluster	walk_add	1.4	79.28	210293.5
256587	11301	11117	HOLD	in_main_cluster	walk_add	14.39	70.9	1606412.6
256587	11301	11118	HOLD	in_main_cluster	walk_add	4.0	88.09	127668.3
256587	11301	11119	HOLD	in_main_cluster	walk_add	0.73	96.18	-68216.7
256587	11301	11120	HOLD	in_main_cluster	walk_add	1.53	57.3	356309.2
256587	11301	11121	HOLD	in_main_cluster	walk_add	1.4	79.28	239087.0
256587	11301	11122	HOLD	in_main_cluster	walk_add	5.61	77.33	209297.0
256587	11301	11129	HOLD	pass3_cone	direct	3.89	48.16	229565.8
256587	11301	11131	HOLD	pass3_cone	direct	4.37	52.14	241269.3
256587	11301	11138	HOLD	pass3_cone	direct	9.95	73.19	52630.4
256587	11301	11143	HOLD	in_main_cluster	walk_add	2.56	106.92	529744.9
256587	11301	11151	HOLD	in_main_cluster	walk_add	2.33	81.13	542035.1
256587	11301	11155	HOLD	in_main_cluster	walk_add	10.09	72.81	290070.7
256587	11301	11170	HOLD	pass3_cone	direct	6.47	57.62	676732.9
256587	11301	11176	HOLD	in_main_cluster	walk_add	1.66	39.01	2267836.5
256587	11301	11178	HOLD	in_main_cluster	walk_add	0.89	59.45	2141996.4
256587	11301	11179	HOLD	in_main_cluster	walk_add	4.05	96.92	508707.4
256587	11301	11180	HOLD	in_main_cluster	walk_add	1.71	100.05	616720.1
256587	11301	11182	HOLD	pass3_cone	direct	0.75	45.23	531899.6
256587	11301	11300	HOLD	in_main_cluster	walk_add	3.63	28.82	535737.5
256587	11301	11301	HOLD			-1.0	0.0	4486042.4
256587	11301	11302	HOLD	in_main_cluster	walk_add	3.63	28.82	1376008.8
256587	11301	11303	HOLD	in_main_cluster	walk_add	6.65	59.18	543288.2
256587	11301	11304	HOLD	in_main_cluster	walk_add	0.4	49.46	1984763.7
256587	11301	11305	HOLD	in_main_cluster	walk_add	5.48	33.03	235610.2
256587	11301	11307	HOLD	in_main_cluster	walk_add	5.66	118.04	25574.5
256587	11301	11308	HOLD	in_main_cluster	walk_add	1.53	57.3	67300.0
256587	11301	42185	HOLD	pass3_cone	direct	1.48	122.97	127631.0
256587	11301	45188	HOLD	pass3_cone	direct	12.69	108.02	51572.4
256587	11301	55198	HOLD	pass3_cone	direct	4.53	127.82	75033.4
256587	11301	56199	HOLD	pass3_cone	direct	23.3	76.74	35624.3
256587	11301	60203	HOLD	pass3_cone	direct	1.98	191.57	191027.6
256587	11301	64207	HOLD	pass3_cone	direct	2.8	158.05	81302.5
256587	11301	67210	HOLD	pass3_cone	direct	9.93	101.82	146698.3
256587	11301	68211	HOLD	pass3_cone	direct	7.51	94.91	37269.5
256587	11301	69212	HOLD	pass3_cone	direct	6.98	33.65	261593.5
256587	11301	70213	HOLD	pass3_cone	direct	9.47	61.16	196403.3
256587	11301	71214	HOLD	pass3_cone	direct	6.76	59.12	41532.1
256587	11301	75218	HOLD	pass3_cone	direct	21.29	69.1	40909.1
256587	11301	82225	HOLD	pass3_cone	direct	24.15	41.36	67396.2
256587	11301	83226	HOLD	pass3_cone	direct	19.27	61.7	30760.4
256587	11301	87230	HOLD	pass3_cone	direct	7.45	118.69	40727.9
256587	11301	89232	HOLD	pass3_cone	direct	14.22	49.02	43821.4
256587	11301	91234	HOLD	pass3_cone	direct	12.74	104.58	196008.9
256587	11301	92235	HOLD	pass3_cone	direct	5.91	124.58	52909.0
256587	11301	94237	HOLD	pass3_cone	direct	3.29	93.27	24369.6
256587	11301	96239	HOLD	pass3_cone	direct	14.76	71.18	32662.5
256587	11301	97240	HOLD	pass3_cone	direct	12.07	83.39	29652.2
256587	11301	98241	HOLD	pass3_cone	direct	9.99	72.31	21977.1
256587	11301	99242	HOLD	pass3_cone	direct	1.74	130.19	102514.2
256587	11301	100243	HOLD	pass3_cone	direct	4.54	95.41	40996.0
256587	11301	101244	HOLD	pass3_cone	direct	2.09	124.85	19057.3
256587	11301	102245	HOLD	pass3_cone	direct	3.02	117.82	29431.6
256587	11301	103246	HOLD	pass3_cone	direct	9.81	89.37	71996.7
256587	11301	105248	HOLD	pass3_cone	direct	6.42	94.24	149106.1
256587	11301	106249	HOLD	pass3_cone	direct	1.58	167.33	34371.4
256587	11301	108251	HOLD	pass3_cone	direct	1.28	144.56	131148.4
256587	11301	110257	HOLD	pass3_cone	direct	2.81	107.89	594546.6
256587	11301	110258	HOLD	pass3_cone	direct	2.81	107.89	269214.7
256587	11301	119263	HOLD	pass3_cone	direct	14.96	69.54	447834.7
256587	11301	122266	HOLD	pass3_cone	direct	9.32	56.18	96030.5
256587	11301	123267	HOLD	pass3_cone	direct	3.28	108.1	415688.2
256587	11301	125269	HOLD	pass3_cone	direct	14.65	52.46	49840.4
256587	11301	128277	HOLD	pass3_cone	direct	0.76	140.83	153181.1
256587	11301	128278	HOLD	pass3_cone	direct	1.68	141.39	93879.0
256587	11301	128279	HOLD	pass3_cone	direct	2.52	128.37	470673.6
256587	11301	128281	HOLD	pass3_cone	direct	2.14	133.71	118694.1
256587	11301	128282	HOLD	pass3_cone	direct	2.14	133.71	298680.1
256587	11301	128283	HOLD	pass3_cone	direct	2.0	138.16	277148.7
256587	11301	128284	HOLD	pass3_cone	direct	3.24	137.53	181636.5
256587	11301	129286	HOLD	pass3_cone	direct	2.41	142.3	466594.9
256587	11301	129290	HOLD	pass3_cone	direct	1.77	147.34	212989.4
256587	11301	130291	HOLD	pass3_cone	direct	6.09	118.96	74874.5
256587	11301	131292	HOLD	pass3_cone	direct	5.33	113.61	55627.1
256587	11301	132293	HOLD	pass3_cone	direct	6.91	108.63	42054.4
256587	11301	134295	HOLD	pass3_cone	direct	1.96	164.85	31336.9
256587	16183	16183	HOLD			-1.0	0.0	306697.6
256587	41184	41184	HOLD			-1.0	0.0	26989.0
256587	43186	43186	HOLD			-1.0	0.0	27283.5
256587	44187	44187	HOLD			-1.0	0.0	37075.4
256587	46189	46189	HOLD			-1.0	0.0	45234.2
256587	47190	47190	HOLD			-1.0	0.0	18232.5
256587	48191	48191	HOLD			-1.0	0.0	33178.9
256587	49192	49192	HOLD			-1.0	0.0	96284.6
256587	50193	50193	HOLD			-1.0	0.0	34586.3
256587	51194	51194	HOLD			-1.0	0.0	41171.6
256587	52195	52195	HOLD			-1.0	0.0	32201.7
256587	53196	53196	HOLD			-1.0	0.0	19094.5
256587	54197	54197	HOLD			-1.0	0.0	51433.0
256587	57200	57200	HOLD			-1.0	0.0	182908.6
256587	57200	58201	HOLD	pass4_angle	direct	26.93	20.13	78777.2
256587	57200	62205	HOLD	pass4_angle	direct	14.49	53.36	32042.7
256587	57200	65208	HOLD	pass4_angle	direct	21.45	71.94	18957.1
256587	59202	59202	HOLD			-1.0	0.0	227022.3
256587	61204	61204	HOLD			-1.0	0.0	18942.5
256587	63206	63206	HOLD			-1.0	0.0	106478.4
256587	66209	66209	HOLD			-1.0	0.0	60658.4
256587	72215	72215	HOLD			-1.0	0.0	27312.6
256587	74217	74217	HOLD			-1.0	0.0	16525.0
256587	76219	76219	HOLD			-1.0	0.0	71253.4
256587	77220	77220	HOLD			-1.0	0.0	30841.7
256587	78221	78221	HOLD			-1.0	0.0	26108.3
256587	79222	79222	HOLD			-1.0	0.0	131160.8
256587	80223	80223	HOLD			-1.0	0.0	21267.2
256587	81224	81224	HOLD			-1.0	0.0	44308.9
256587	84227	84227	HOLD			-1.0	0.0	36150.3
256587	85228	85228	HOLD			-1.0	0.0	29879.2
256587	86229	86229	HOLD			-1.0	0.0	38593.4
256587	90233	90233	HOLD			-1.0	0.0	37606.2
256587	93236	93236	HOLD			-1.0	0.0	42595.2
256587	95238	95238	HOLD			-1.0	0.0	36807.2
256587	104247	104247	HOLD			-1.0	0.0	51525.4
256587	107250	107250	HOLD			-1.0	0.0	93604.8
256587	109252	109252	HOLD			-1.0	0.0	317690.8
256587	111259	111259	HOLD			-1.0	0.0	26449.6
256587	133294	133294	HOLD			-1.0	0.0	78402.1
256587	135296	135296	HOLD			-1.0	0.0	150980.1
259542	17004	17004	HOLD			-1.0	0.0	487299.3
259542	17004	17006	HOLD	pass4_proximity	direct	37.13	31.31	3010649.5
259542	17004	17007	HOLD	from_vertices	walk_add	40.85	30.7	258739.0
259542	17004	17009	HOLD	from_vertices	walk_add	35.01	26.12	894242.1
259542	17004	17010	HOLD	from_vertices	walk_add	35.01	26.12	820238.0
259542	17004	17013	HOLD	pass4_proximity	direct	6.44	15.2	918946.8
259542	17004	17014	HOLD	pass4_proximity	direct	13.51	12.17	408020.6
259542	17004	17015	HOLD	pass4_proximity	direct	6.44	15.2	321008.8
259542	17004	17016	HOLD	from_vertices	walk_add	38.32	21.22	462880.0
259542	17004	17020	HOLD	from_vertices	walk_add	18.07	5.47	2628542.1
259542	17004	77049	HOLD	pass4_angle	direct	39.81	64.08	22531.6
259542	17004	81053	HOLD	pass4_angle	direct	37.74	59.9	19328.2
259542	17004	117063	HOLD	pass4_proximity	direct	16.56	13.2	320058.7
259542	17004	119065	HOLD	pass4_angle	direct	48.79	16.57	1109023.9
259542	17004	129116	HOLD	pass4_angle	direct	38.39	66.48	450203.5
259542	17004	129117	HOLD	pass4_angle	direct	38.29	66.32	277297.6
259542	17004	129123	HOLD	pass4_angle	direct	40.9	73.74	762408.0
259542	17004	129124	HOLD	pass4_angle	direct	39.39	73.25	1411824.5
259542	17004	129125	HOLD	pass4_angle	direct	38.07	66.46	568568.8
259542	17004	129126	HOLD	pass4_angle	direct	39.64	69.3	452998.6
259542	22021	22021	HOLD			-1.0	0.0	87342.5
259542	23022	23022	HOLD			-1.0	0.0	30500.7
259542	51023	51023	HOLD			-1.0	0.0	31777.7
259542	54026	54026	HOLD			-1.0	0.0	125391.6
259542	55027	55027	HOLD			-1.0	0.0	80752.6
259542	55027	73045	HOLD	pass4_angle	direct	20.63	59.92	213995.2
259542	56028	56028	HOLD			-1.0	0.0	35449.1
259542	57029	57029	HOLD			-1.0	0.0	154938.5
259542	58030	58030	HOLD			-1.0	0.0	161864.9
259542	59031	59031	HOLD			-1.0	0.0	26394.1
259542	60032	60032	HOLD			-1.0	0.0	125575.8
259542	61033	61033	HOLD			-1.0	0.0	46421.7
259542	62034	62034	HOLD			-1.0	0.0	72675.8
259542	65037	65037	HOLD			-1.0	0.0	35191.7
259542	66038	66038	HOLD			-1.0	0.0	39415.3
259542	67039	67039	HOLD			-1.0	0.0	71553.8
259542	68040	68040	HOLD			-1.0	0.0	77680.4
259542	69041	69041	HOLD			-1.0	0.0	51092.5
259542	71043	71043	HOLD			-1.0	0.0	221676.8
259542	74046	74046	HOLD			-1.0	0.0	105470.3
259542	76048	76048	HOLD			-1.0	0.0	872642.0
259542	79051	79051	HOLD			-1.0	0.0	85326.0
259542	80052	80052	HOLD			-1.0	0.0	43697.3
259542	82054	82054	HOLD			-1.0	0.0	183980.8
259542	83055	83055	HOLD			-1.0	0.0	71117.4
259542	84056	84056	HOLD			-1.0	0.0	50278.5
259542	85057	85057	HOLD			-1.0	0.0	136632.2
259542	86058	86058	HOLD			-1.0	0.0	70138.7
259542	87059	87059	HOLD			-1.0	0.0	283505.4
259542	88060	88060	HOLD			-1.0	0.0	308320.9
259542	88060	121069	HOLD	pass4_angle	direct	9.83	17.02	34521.6
259542	88060	122070	HOLD	pass4_angle	direct	19.4	13.56	173659.1
259542	88060	123079	HOLD	pass4_proximity	direct	14.69	9.1	148330.7
259542	88060	123080	HOLD	pass4_angle	direct	9.17	8.35	62579.9
259542	88060	124084	HOLD	pass4_angle	direct	28.55	20.96	308864.7
259542	88060	124086	HOLD	pass4_proximity	direct	28.14	24.03	128532.8
259542	88060	124087	HOLD	pass4_proximity	direct	31.43	25.07	94448.3
259542	88060	124088	HOLD	pass4_proximity	direct	28.71	24.78	77994.5
259542	89061	89061	HOLD	in_other_clusters_seg_cone	direct	-1.0	0.0	427336.9
259542	90062	90062	HOLD			-1.0	0.0	111633.7
259542	120068	64036	HOLD	pass4_angle	direct	21.23	22.88	464187.2
259542	120068	70042	HOLD	pass4_angle	direct	1.53	14.69	44629.2
259542	120068	120067	HOLD	from_vertices	walk_add	16.66	3.51	197753.6
259542	120068	120068	HOLD			-1.0	0.0	279454.5
259542	125089	125089	HOLD			-1.0	0.0	139789.2
259542	126091	126091	HOLD			-1.0	0.0	615835.0
259542	126091	126095	HOLD	from_vertices	walk_add	1.92	9.9	189967.6
259542	127097	127097	HOLD			5.84	3.35	163689.1
259542	127097	127099	HOLD	in_other_clusters_B	walk_add	-1.0	0.0	242919.4
259542	128135	128135	HOLD			-1.0	0.0	186121.1
259542	130127	89061	HOLD	in_other_clusters_seg_cone	direct	-1.0	0.0	427336.9
259542	130127	130127	HOLD			10.46	14.28	372534.2
259542	131129	52024	HOLD	in_other_clusters_seg_cone	direct	14.83	58.2	54303.6
259542	131129	53025	HOLD	in_other_clusters_seg_cone	direct	9.87	62.8	70691.3
259542	131129	131129	HOLD			-1.0	0.0	697043.3
259542	131129	131131	HOLD	in_other_clusters_A	walk_add	-1.0	0.0	309242.6
259542	131129	131134	HOLD	in_other_clusters_A	walk_add	-1.0	0.0	1143146.5
267597	5121	5005	HOLD	in_main_cluster	walk_add	6.46	35.09	177014.7
267597	5121	5015	HOLD	in_main_cluster	walk_add	2.83	14.51	1371539.4
267597	5121	5016	HOLD	in_main_cluster	walk_add	6.46	35.09	988718.3
267597	5121	5017	HOLD	in_main_cluster	walk_add	3.58	62.86	1453075.1
267597	5121	5020	HOLD	in_main_cluster	walk_add	2.21	48.4	504136.5
267597	5121	5021	HOLD	in_main_cluster	walk_add	2.38	37.4	1016521.5
267597	5121	5022	HOLD	in_main_cluster	walk_add	2.21	48.4	998892.5
267597	5121	5023	HOLD	in_main_cluster	walk_add	1.7	24.46	548822.3
267597	5121	5024	HOLD	in_main_cluster	walk_add	1.7	24.46	96966.3
267597	5121	5025	HOLD	in_main_cluster	walk_add	1.7	24.46	648773.3
267597	5121	5026	HOLD	in_main_cluster	walk_add	3.75	58.56	502506.6
267597	5121	5027	HOLD	in_main_cluster	walk_add	2.41	52.82	691255.8
267597	5121	5028	HOLD	in_main_cluster	walk_add	6.11	51.74	673403.1
267597	5121	5029	HOLD	in_main_cluster	walk_add	2.86	26.1	50078.3
267597	5121	5030	HOLD	in_main_cluster	walk_add	2.27	26.13	871092.2
267597	5121	5032	HOLD	in_main_cluster	walk_add	3.75	58.56	367035.7
267597	5121	5033	HOLD	in_main_cluster	walk_add	2.83	14.51	247581.2
267597	5121	5035	HOLD	in_main_cluster	walk_add	3.78	62.5	324945.2
267597	5121	5036	HOLD	in_main_cluster	walk_add	2.84	65.7	308381.8
267597	5121	5038	HOLD	in_main_cluster	walk_add	2.27	26.13	285073.1
267597	5121	5121	HOLD			-1.0	0.0	1694159.4
267597	5121	5122	HOLD	in_main_cluster	walk_add	4.73	14.29	105332.6
267597	5121	30042	HOLD	pass3_cone	direct	5.24	138.2	105399.9
267597	5121	31043	HOLD	pass3_cone	direct	4.86	132.5	23147.8
267597	5121	33045	HOLD	pass3_cone	direct	1.76	145.53	63999.5
267597	5121	34046	HOLD	pass3_cone	direct	1.92	147.51	198767.5
267597	5121	42054	HOLD	pass3_cone	direct	8.0	63.78	94478.6
267597	5121	44056	HOLD	pass3_cone	direct	11.0	69.83	84402.3
267597	5121	45057	HOLD	pass3_cone	direct	9.61	77.87	58811.5
267597	5121	46058	HOLD	pass3_cone	direct	8.7	73.39	39535.3
267597	5121	47059	HOLD	pass3_cone	direct	8.67	67.79	168379.3
267597	5121	48060	HOLD	pass3_cone	direct	1.13	79.09	47952.9
267597	5121	49061	HOLD	pass3_cone	direct	11.1	99.58	75324.1
267597	5121	51063	HOLD	pass3_cone	direct	9.01	92.65	142723.3
267597	5121	52064	HOLD	pass3_cone	direct	6.66	129.81	79351.5
267597	5121	53065	HOLD	pass3_cone	direct	3.3	102.41	134088.1
267597	5121	54066	HOLD	pass3_cone	direct	2.75	99.39	87925.5
267597	5121	56068	HOLD	pass3_cone	direct	16.01	71.72	30220.1
267597	5121	57069	HOLD	pass3_cone	direct	15.02	124.71	40004.2
267597	5121	58070	HOLD	pass3_cone	direct	8.26	93.89	40346.2
267597	5121	59071	HOLD	pass3_cone	direct	11.3	60.28	61363.4
267597	5121	60072	HOLD	pass3_cone	direct	7.73	41.8	119286.7
267597	5121	61073	HOLD	pass3_cone	direct	9.42	57.07	43509.0
267597	5121	62074	HOLD	pass3_cone	direct	13.15	54.1	54380.9
267597	5121	64076	HOLD	pass3_cone	direct	7.58	44.2	167134.0
267597	5121	65077	HOLD	pass3_cone	direct	20.28	65.38	103307.8
267597	5121	66078	HOLD	pass3_cone	direct	24.58	46.49	29571.6
267597	5121	67079	HOLD	pass3_cone	direct	19.29	39.09	51663.1
267597	5121	68080	HOLD	pass3_cone	direct	13.14	32.61	38390.1
267597	5121	69081	HOLD	pass3_cone	direct	15.34	18.81	34313.8
267597	5121	80092	HOLD	pass3_cone	direct	9.99	88.73	14381.4
267597	5121	81093	HOLD	pass3_cone	direct	7.49	34.42	43556.3
267597	5121	82094	HOLD	pass3_cone	direct	7.31	98.86	244958.3
267597	5121	83095	HOLD	pass3_cone	direct	8.08	34.04	200906.8
267597	5121	101108	HOLD	pass3_cone	direct	2.06	116.33	764636.1
267597	5121	101109	HOLD	pass3_cone	direct	2.43	110.87	334702.2
267597	5121	101111	HOLD	pass3_cone	direct	2.8	107.38	557661.2
267597	5121	102114	HOLD	pass3_cone	direct	6.52	21.63	24404.1
267597	5121	103115	HOLD	pass3_cone	direct	2.54	71.22	106460.7
267597	5121	106119	HOLD	pass3_cone	direct	4.93	80.4	357215.7
267597	5121	107120	HOLD	pass3_cone	direct	8.8	126.43	458025.1
267597	11039	11039	HOLD			-1.0	0.0	34039.7
267597	12040	12040	HOLD			-1.0	0.0	85337.6
267597	29041	29041	HOLD			-1.0	0.0	21393.8
267597	36048	36048	HOLD			-1.0	0.0	167322.0
267597	37049	37049	HOLD			-1.0	0.0	42226.8
267597	38050	38050	HOLD			-1.0	0.0	78968.6
267597	39051	39051	HOLD			-1.0	0.0	21964.9
267597	40052	40052	HOLD			-1.0	0.0	27974.4
267597	41053	41053	HOLD			-1.0	0.0	15569.7
267597	43055	43055	HOLD			-1.0	0.0	45073.4
267597	55067	55067	HOLD			-1.0	0.0	48971.2
267597	63075	32044	HOLD	pass4_angle	direct	12.32	69.29	73631.0
267597	63075	35047	HOLD	pass4_angle	direct	16.47	84.58	22686.9
267597	63075	63075	HOLD			-1.0	0.0	64726.3
267597	70082	70082	HOLD			-1.0	0.0	44307.4
267597	72084	72084	HOLD			-1.0	0.0	71625.9
267597	73085	73085	HOLD			-1.0	0.0	41342.1
267597	74086	74086	HOLD			-1.0	0.0	34870.3
267597	75087	75087	HOLD			-1.0	0.0	32424.6
267597	76088	76088	HOLD			-1.0	0.0	24118.2
267597	77089	77089	HOLD			-1.0	0.0	27552.1
267597	78090	78090	HOLD			-1.0	0.0	45823.3
267597	79091	79091	HOLD			-1.0	0.0	117269.3
267597	104116	104116	HOLD			-1.0	0.0	1138577.8
268067	15079	15079	HOLD			-1.0	0.0	117323.0
268067	15080	15012	HOLD	in_main_cluster	walk_add	3.31	33.76	756566.6
268067	15080	15013	HOLD	in_main_cluster	walk_add	6.23	29.5	398989.2
268067	15080	15015	HOLD	in_main_cluster	walk_add	0.62	22.23	1378510.7
268067	15080	15016	HOLD	in_main_cluster	walk_add	0.62	22.23	643308.6
268067	15080	15080	HOLD			-1.0	0.0	2051462.8
268067	15080	21021	HOLD	pass3_cone	direct	8.54	105.7	147808.3
268067	15080	51023	HOLD	pass3_cone	direct	11.25	86.2	28871.7
268067	15080	52024	HOLD	pass3_cone	direct	6.84	94.47	139875.3
268067	15080	53025	HOLD	pass3_cone	direct	1.13	89.2	148181.5
268067	15080	54026	HOLD	pass3_cone	direct	11.61	95.84	105436.9
268067	15080	55027	HOLD	pass3_cone	direct	6.99	98.8	84674.4
268067	15080	56028	HOLD	pass3_cone	direct	10.97	50.59	72141.9
268067	15080	58030	HOLD	pass3_cone	direct	3.91	45.13	24368.5
268067	15080	59031	HOLD	pass3_cone	direct	6.1	41.68	87814.9
268067	15080	60032	HOLD	pass3_cone	direct	12.17	53.59	48151.0
268067	15080	61033	HOLD	pass3_cone	direct	6.54	34.47	146785.3
268067	15080	65037	HOLD	pass3_cone	direct	9.69	71.2	224689.3
268067	15080	66043	HOLD	pass3_cone	direct	2.43	87.72	222651.9
268067	15080	66045	HOLD	pass3_cone	direct	1.2	83.78	438521.1
268067	15080	66046	HOLD	pass3_cone	direct	1.2	83.78	239060.3
268067	15080	66047	HOLD	pass3_cone	direct	1.51	79.57	445999.7
268067	15080	67049	HOLD	pass3_cone	direct	1.55	68.41	167931.7
268067	15080	67053	HOLD	pass3_cone	direct	1.29	71.06	268973.6
268067	15080	69055	HOLD	pass3_cone	direct	3.11	65.86	47946.7
268067	15080	70057	HOLD	pass3_cone	direct	1.5	50.79	760128.7
268067	15080	70059	HOLD	pass3_cone	direct	2.31	65.9	332423.7
268067	15080	70061	HOLD	pass3_cone	direct	3.78	69.92	476040.2
268067	15080	70063	HOLD	pass3_cone	direct	1.5	50.79	929364.4
268067	15080	70064	HOLD	pass3_cone	direct	2.54	50.62	244377.8
268067	50022	50022	HOLD			-1.0	0.0	29004.5
268067	62034	57029	HOLD	pass4_angle	direct	12.44	42.13	116166.1
268067	62034	62034	HOLD			-1.0	0.0	150450.2
268067	63035	63035	HOLD			-1.0	0.0	36392.7
268067	64036	64036	HOLD			-1.0	0.0	18066.1
268784	13003	13003	HOLD			-1.0	0.0	145218.9
268784	13027	13020	HOLD	pass3_cone	direct	3.97	39.77	41422.9
268784	13027	13022	HOLD	pass3_cone	direct	2.61	40.76	519943.8
268784	13027	13023	HOLD	pass3_cone	direct	1.0	50.36	417898.6
268784	13027	13027	HOLD			-1.0	0.0	2076342.6
268784	13027	13029	HOLD	in_main_cluster	walk_add	2.0	11.2	676313.0
268784	13027	13033	HOLD	in_main_cluster	walk_add	6.11	43.35	376665.3
268784	13027	13037	HOLD	in_main_cluster	walk_add	5.34	14.64	510826.1
268784	13027	13039	HOLD	in_main_cluster	walk_add	6.08	23.69	463136.2
268784	13027	13043	HOLD	in_main_cluster	walk_add	4.04	30.14	913854.0
268784	13027	13045	HOLD	in_main_cluster	walk_add	6.08	23.69	449416.4
268784	13027	13046	HOLD	in_main_cluster	walk_add	2.0	11.2	936043.8
268784	13027	13047	HOLD	in_main_cluster	walk_add	5.66	14.28	386355.1
268784	13027	13048	HOLD	in_main_cluster	walk_add	5.34	14.64	1289440.4
268784	13027	13049	HOLD	in_main_cluster	walk_add	4.74	26.12	481220.6
268784	13027	32055	HOLD	pass3_cone	direct	14.77	63.96	178098.1
268784	13027	33056	HOLD	pass3_cone	direct	16.49	50.09	118704.3
268784	13027	34057	HOLD	pass3_cone	direct	16.62	47.39	99353.2
268784	13027	41064	HOLD	pass3_cone	direct	22.17	47.71	124946.7
268784	13027	43066	HOLD	pass3_cone	direct	13.64	76.32	29606.9
268784	13027	44067	HOLD	pass3_cone	direct	7.75	78.74	90096.5
268784	13027	45068	HOLD	pass3_cone	direct	10.44	68.49	18783.2
268784	13027	46069	HOLD	pass3_cone	direct	12.17	105.35	28061.8
268784	13027	47070	HOLD	pass3_cone	direct	5.47	113.47	25601.0
268784	13027	48071	HOLD	pass3_cone	direct	6.55	105.5	33792.8
268784	13027	49072	HOLD	pass3_cone	direct	6.16	118.6	166047.4
268784	13027	50073	HOLD	pass3_cone	direct	6.44	78.71	223639.7
268784	13027	51074	HOLD	pass3_cone	direct	6.49	77.37	74356.3
268784	13027	54077	HOLD	pass3_cone	direct	17.68	35.09	64841.8
268784	13027	56079	HOLD	pass3_cone	direct	3.14	31.98	61413.6
268784	13027	60083	HOLD	pass3_cone	direct	10.88	105.49	39867.6
268784	13027	63086	HOLD	pass3_cone	direct	5.53	76.51	62373.6
268784	13027	64087	HOLD	pass3_cone	direct	1.63	72.56	157797.2
268784	13027	65088	HOLD	pass3_cone	direct	10.46	100.59	146713.1
268784	13027	73089	HOLD	pass3_cone	direct	1.99	41.61	50801.7
268784	13027	74098	HOLD	pass3_cone	direct	3.69	86.0	83446.1
268784	13027	74100	HOLD	pass3_cone	direct	2.75	71.79	301180.5
268784	13027	74101	HOLD	pass3_cone	direct	2.64	55.94	1270730.6
268784	13027	74102	HOLD	pass3_cone	direct	2.75	71.79	413747.7
268784	13027	74103	HOLD	pass3_cone	direct	2.83	78.03	554710.1
268784	13027	76117	HOLD	pass3_cone	direct	10.47	50.12	110602.9
268784	13027	76118	HOLD	pass3_cone	direct	7.09	50.84	163305.3
268784	13027	76119	HOLD	pass3_cone	direct	6.85	49.61	109921.2
268784	13027	76120	HOLD	pass3_cone	direct	10.77	50.66	230077.1
268784	13027	77121	HOLD	pass3_cone	direct	2.45	89.05	516958.1
268784	13027	79126	HOLD	pass3_cone	direct	16.46	56.32	143090.3
268784	19050	19050	HOLD			-1.0	0.0	40969.1
268784	20054	20054	HOLD			-1.0	0.0	376571.4
268784	35058	35058	HOLD			-1.0	0.0	26444.0
268784	37060	37060	HOLD			-1.0	0.0	26639.1
268784	39062	39062	HOLD			-1.0	0.0	153218.4
268784	39062	40063	HOLD	pass4_angle	direct	2.54	8.25	72941.0
268784	42065	42065	HOLD			-1.0	0.0	29960.3
268784	52075	52075	HOLD			-1.0	0.0	17597.6
268784	53076	53076	HOLD			-1.0	0.0	41641.3
268784	57080	57080	HOLD			-1.0	0.0	30428.9
268784	58081	58081	HOLD			-1.0	0.0	124096.8
268784	58081	62085	HOLD	pass4_angle	direct	29.78	21.07	257231.9
268784	61084	61084	HOLD			-1.0	0.0	72647.7
268784	75109	55078	HOLD	pass4_angle	direct	15.69	42.44	31285.4
268784	75109	75109	HOLD			-1.0	0.0	452396.1
268784	75109	75110	HOLD	from_vertices	walk_add	31.87	5.01	228417.7
268784	75109	75111	HOLD	from_vertices	walk_add	3.57	3.99	705453.2
268784	75109	75112	HOLD	from_vertices	walk_add	13.08	2.94	213091.2
