evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
283568	mcp2k	ai-scanner	0	18002	0.30	1	1	0	18001	18002	18002	18002	18002	18002	18002	18001	1
283591	mcp2k	ai-scanner	0	14002	0.61	1	1	0	14002	14002	14002	14002	14002	14002	14002	14002	1
283595	mcp1k	human	0	12005	0.73	0	0	0	12006	45023	12006	12006	12006	12006	45023	12006	0
283691	mcp1k	human	0	23002	0.82	1	1	0	23002	27004	23002	23002	23002	23002	27004	23002	1
283713	mcp1k	human	0	17003	0.60	1	1	0	17003	17003	17003	17003	17003	17003	17003	17003	1
283771	mcp1k	human	0	21002	1.15	1	1	0	21002	21002	21002	21002	21002	21002	21002	21002	1
283833	mcp2k	human	0	11001	0.00	0	1	0	11008	68031	11008	11008	11008	11008	68031	11008	0
283849	mcp2k	human	0	7008	0.15	1	1	0	7003	7008	7008	7008	7008	7008	7008	7003	1
283905	mcp1k	human	0	4001	0.00	1	1	0	4001	4001	4001	4001	4001	4001	4001	4001	1
283991	mcp1k	human	0	15003	0.38	1	1	0	15003	15003	15003	15003	15003	15003	15003	15003	1
284013	mcp1k	human	0	8004	0.44	0	0	0	8004	8004	8004	8004	8004	8004	8004	8004	1
284047	mcp2k	human	0	5002	0.00	1	1	0	5002	5000	5002	5002	5002	5002	5002	5002	1
284103	mcp1k	human	0	8002	0.22	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
284145	mcp1k	human	0	11005	0.23	1	1	0	None	11005	11005	11005	11005	11005	11005	None	1
284153	mcp1k	human	0	14003	0.08	0	1	0	14003	54013	14003	14003	14003	14003	54013	14003	1
284200	mcp1k	human	0	31036	0.24	1	1	0	31036	31036	31036	31036	31036	31036	31036	31036	1
284206	mcp2k	ai-scanner	0	10007	0.29	1	1	0	10007	10007	10007	10007	10007	10007	10007	10007	1
284211	mcp1k	human	0	14003	0.61	1	1	0	14003	14003	14003	14003	14003	14003	14003	14003	1
284235	mcp1k	human	0	36025	0.00	0	1	0	6003	30014	6003	6003	6003	6003	30014	6003	0
284637	mcp1k	human	0	23002	2.00	1	1	0	23002	69010	23002	23002	23002	23002	69010	23002	1
284657	mcp1k	human	0	5004	0.63	1	1	0	5004	5004	5004	5004	5004	5004	5004	5004	1
284769	mcp1k	human	0	16002	6.51	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
284791	mcp1k	human	0	36030	0.00	0	0	0	4001	22002	4001	4001	4001	4001	22002	4001	0
284794	mcp1k	human	0	12001	0.61	1	1	0	12002	12001	12001	12001	12001	12001	12001	12002	1
284866	mcp2k	human	0	16002	1.37	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
285069	mcp1k	human	0	9003	0.37	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	1
285311	mcp1k	human	0	11002	0.30	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
285350	mcp2k	ai-scanner	0	18002	0.42	1	1	0	18002	18002	18002	18002	18002	18002	18002	18002	1
285366	mcp1k	human	0	13000	0.00	0	1	0	13001	31002	13001	13001	13001	13001	31002	13001	0
285443	mcp1k	human	0	7001	0.00	1	1	0	7001	7001	7001	7001	7001	7001	7001	7001	1
285467	mcp1k	human	0	18000	0.00	0	1	0	18001	18001	18001	18001	18001	18001	18001	18001	0
285531	mcp1k	human	0	15002	0.77	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
285564	mcp1k	human	0	9007	2.27	1	1	0	9007	28009	9007	9007	9007	9007	9007	9007	1
285567	ncpi0	human	0	8007	1.52	1	1	0	8009	8007	8007	8007	8007	8007	8007	8009	1
285665	mcp1k	human	0	9003	0.11	0	0	0	9003	9004	9004	9004	9004	9004	9004	9003	0
285680	mcp2k	ai-scanner	0	37013	0.33	1	1	0	13001	37013	37013	37013	37013	37013	37013	13001	1
285753	mcp1k	human	0	15002	0.97	0	1	0	15002	79014	15002	15002	15002	15002	79014	15002	1
285929	mcp1k	human	0	13003	1.21	1	1	0	13003	13003	13003	13003	13003	13003	13003	13003	1
285971	mcp1k	human	0	7003	0.96	1	1	0	7003	7003	7003	7003	7003	7003	7003	7003	1
286177	mcp1k	human	0	10000	0.00	1	1	0	10000	28002	10000	10000	10000	10000	28002	10000	1
286180	mcp1k	human	0	6003	0.25	0	1	0	6003	23005	6003	6003	6003	6003	23005	6003	1
286191	mcp1k	human	0	7002	0.47	0	0	0	7001	33006	7001	7001	7001	7001	33006	7001	0
286241	mcp1k	human	0	11001	0.16	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
286268	mcp1k	human	0	11001	0.00	0	0	0	11001	42015	11001	11001	11001	11001	42015	11001	1
286296	mcp2k	human	0	22000	0.00	0	0	0	22001	66042	22001	22001	22001	22001	66042	22001	0
286353	mcp1k	human	0	9000	0.00	1	1	0	9002	60008	9002	9002	9002	9002	60008	9002	0
286400	mcp1k	human	0	11001	0.00	0	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
286489	mcp2k	ai-scanner	0	13002	0.23	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
286527	mcp1k	human	0	16001	1.15	1	1	0	16002	16001	16001	16001	16001	16001	16001	16002	1
286655	mcp1k	human	0	19001	0.00	0	0	0	79034	62010	79034	79034	79034	79034	62010	79034	0
286681	mcp1k	human	0	3006	0.60	0	1	0	3004	3009	3009	3009	3009	3009	3009	3004	0
286818	mcp1k	human	0	5001	0.00	1	1	0	5001	25009	5001	5001	5001	5001	25009	5001	1
286906	mcp1k	human	0	41011	0.00	1	1	0	9002	41010	41010	41010	41010	41010	41010	9002	0
287211	mcp1k	human	0	10002	0.23	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
287249	mcp1k	human	0	14002	0.40	0	1	0	14002	50010	14002	14002	14002	14002	50010	14002	1
287374	mcp2k	human	0	17001	0.00	1	1	0	17001	45008	17001	17001	17001	17001	45008	17001	1
287431	mcp1k	human	0	24002	0.00	1	1	0	None	24002	None	None	None	None	24002	None	0
287464	mcp2k	human	0	31020	0.54	0	1	0	8000	16007	8000	8000	8000	8000	16007	8000	0
287517	mcp1k	human	0	13002	0.40	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
287555	mcp1k	human	0	18001	0.55	1	1	0	18003	18003	18003	18003	18003	18003	18003	18003	0
287599	mcp1k	human	0	6002	2.81	1	1	1	6004	6004	6004	6004	6004	6004	6004	6004	0
287621	mcp1k	human	0	6002	0.78	1	1	0	6002	6002	6002	6002	6002	6002	6002	6002	1
287638	mcp2k	human	0	4000	0.00	1	1	0	4002	26010	4002	4002	4002	4002	26010	4002	0
287654	mcp1k	human	0	12005	0.96	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	0
287770	mcp2k	ai-scanner	0	20002	2.08	1	1	0	20002	20002	20002	20002	20002	20002	20002	20002	1
287825	mcp1k	human	0	5002	0.23	1	1	0	5002	5002	5002	5002	5002	5002	5002	5002	1
287830	mcp1k	human	0	16004	0.41	1	1	0	16004	16004	16004	16004	16004	16004	16004	16004	1
288012	mcp2k	ai-scanner	0	10002	4.39	0	1	0	None	35021	None	None	None	None	35021	None	0
288067	mcp1k	human	0	7002	0.71	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
288287	mcp1k	human	0	10004	0.22	1	1	0	10004	10004	10004	10004	10004	10004	10004	10004	1
288358	mcp1k	human	0	3002	0.44	0	0	0	3002	27003	3001	3002	3002	3001	27003	3002	1
288639	mcp1k	human	0	8001	0.53	1	1	0	8001	8001	8001	8001	8001	8001	8001	8001	1
288745	mcp1k	human	0	23002	0.81	1	1	0	23002	23002	23002	23002	23002	23002	23002	23002	1
288859	mcp1k	human	0	9001	0.00	1	1	0	9001	9001	9001	9001	9001	9001	9001	9001	1
288947	mcp1k	human	0	16004	0.17	1	1	0	16004	16004	16004	16004	16004	16004	16004	16004	1
289246	mcp2k	ai-scanner	0	16002	0.49	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
289251	mcp1k	human	0	12001	0.00	1	1	0	12001	17008	12001	12001	12001	12001	17008	12001	1
289464	mcp2k	ai-scanner	0	11002	0.56	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
289559	mcp1k	human	0	14003	0.84	1	1	0	14003	14003	14003	14003	14003	14003	14003	14003	1
289832	mcp1k	human	0	10002	0.00	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
289862	mcp2k	human	0	5000	0.00	1	1	0	5001	31003	5001	5001	5001	5001	31003	5001	0
290052	mcp1k	human	0	8008	0.44	1	1	0	8008	17021	8008	8008	8008	8008	17021	8008	1
290294	mcp1k	human	0	12001	0.78	1	1	0	12001	12001	12001	12001	12001	12001	12001	12001	1
290542	mcp2k	ai-scanner	0	6001	1.65	1	1	1	6002	6002	6002	6002	6002	6002	6002	6002	0
290588	mcp2k	ai-scanner	0	14003	0.46	0	1	0	14000	14000	14000	14000	14000	14000	14000	14000	0
290729	mcp1k	human	0	12007	1.25	1	1	0	12007	12007	12007	12007	12007	12007	12007	12007	1
291037	mcp1k	human	0	13001	0.24	0	0	0	13001	13001	13002	13001	13001	13002	13001	13001	1
291064	mcp1k	human	0	14001	0.00	1	1	0	14001	14001	14001	14001	14001	14001	14001	14001	1
291262	mcp1k	human	0	18001	0.00	1	1	0	18001	18001	18001	18001	18001	18001	18001	18001	1
291372	mcp1k	human	0	11000	0.00	0	0	0	11000	55015	11000	11000	11000	11000	55015	11000	1
291499	mcp1k	human	0	12001	0.00	1	1	0	12000	20006	12000	12000	12000	12000	20006	12000	0
291548	mcp1k	human	0	21002	0.20	1	1	0	21002	21002	21002	21002	21002	21002	21002	21002	1
291570	mcp1k	human	0	17001	5.47	1	1	0	17001	17001	17000	17001	17001	17000	17001	17001	1
291961	mcp1k	human	0	4002	0.70	1	1	0	4002	4002	4002	4002	4002	4002	4002	4002	1
292005	mcp1k	human	0	18002	1.88	1	1	0	18002	18002	18002	18002	18002	18002	18002	18002	1
292027	mcp1k	human	0	12002	0.53	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
292370	mcp2k	ai-scanner	0	17002	0.48	1	1	0	17001	17002	17002	17002	17002	17002	17002	17001	1
292384	mcp1k	human	0	19002	0.42	1	1	0	19002	19002	19002	19002	19002	19002	19002	19002	1
292406	mcp1k	human	0	6001	0.00	0	1	0	6001	35003	6001	6001	6001	6001	35003	6001	1
292436	mcp2k	human	0	11002	0.41	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
292524	mcp2k	ai-scanner	0	9002	0.05	1	1	0	9002	9002	9002	9002	9002	9002	9002	9002	1
292533	mcp1k	human	0	3002	0.56	1	1	0	3002	3002	3002	3002	3002	3002	3002	3002	1
292568	mcp2k	ai-scanner	0	9003	0.14	1	1	0	9003	9003	9003	9003	9003	9003	9003	9003	1
292577	mcp1k	human	0	12001	0.00	1	1	0	12001	29010	12001	12001	12001	12001	29010	12001	1
292643	mcp1k	human	0	18001	0.51	0	1	0	18001	107030	18001	18001	18001	18001	107030	18001	1
292687	mcp1k	human	0	11004	0.18	1	1	0	11004	11004	11004	11004	11004	11004	11004	11004	1
292722	mcp2k	ai-scanner	0	10004	0.54	1	1	0	10004	31017	10004	10004	10004	10004	31017	10004	1
292788	mcp2k	ai-scanner	0	13002	0.80	1	1	0	13002	29014	13002	13002	13002	13002	29014	13002	1
292810	mcp2k	ai-scanner	0	2004	1.31	1	1	0	2004	2004	2004	2004	2004	2004	2004	2004	1
293149	mcp1k	human	0	4000	0.00	0	0	0	4002	52041	4002	4002	4002	4002	52041	4002	0
293470	mcp2k	human	0	1001	0.00	0	0	0	1001	26008	1001	1001	1001	1001	26008	1001	1
293536	mcp2k	human	0	15002	0.63	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
293734	mcp2k	ai-scanner	0	12002	0.31	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
294174	mcp2k	ai-scanner	0	16002	0.17	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	1
313781	mcp1k	human	0	50012	0.00	0	1	0	9000	19004	9000	9000	9000	9000	19004	9000	0
313979	mcp1k	human	0	12002	1.71	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
314507	mcp1k	human	0	51011	0.00	0	1	0	17001	51012	17001	17001	17001	17001	51012	17001	0
314705	mcp1k	human	0	3001	0.00	0	0	0	3001	36008	3001	3001	3001	3001	36008	3001	1
314838	ncpi0	human	0	18017	0.56	1	1	0	17016	18017	18017	18017	18017	18017	18017	17016	1
315013	mcp1k	human	0	15001	0.00	0	0	0	15009	22013	15005	15009	15009	15005	22013	15009	0
315167	mcp1k	human	0	8007	0.33	1	1	0	8007	8007	8007	8007	8007	8007	8007	8007	1
315343	mcp1k	human	0	7003	0.45	1	1	1	7004	7004	7004	7004	7004	7004	7004	7004	0
315497	mcp1k	human	0	14001	0.00	1	1	0	14002	14001	14001	14001	14001	14001	14001	14002	1
315849	mcp1k	human	0	11000	0.00	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	0
315871	mcp1k	human	0	18004	0.42	0	0	0	18004	43011	18004	18004	18004	18004	43011	18004	1
315955	mcp2k	ai-scanner	0	17002	0.23	1	1	0	17002	17002	17002	17002	17002	17002	17002	17002	1
316003	mcp1k	human	0	16002	0.18	0	0	1	16002	16002	16002	16002	16002	16002	16002	16002	1
316021	mcp2k	human	0	5004	1.23	1	1	0	5004	5004	5004	5004	5004	5004	5004	5004	1
316025	mcp1k	human	0	16004	1.23	1	1	0	16004	16004	16004	16004	16004	16004	16004	16004	1
316197	mcp2k	human	0	17000	0.00	0	1	0	17001	29003	17001	17001	17001	17001	29003	17001	0
316311	mcp1k	human	0	11002	0.39	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
316553	mcp1k	human	0	11001	0.00	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
316729	mcp1k	human	0	8003	0.22	0	0	0	8003	28020	8003	8003	8003	8003	28020	8003	1
316811	mcp2k	ai-scanner	0	8002	0.65	0	0	0	8002	8002	8002	8002	8002	8002	8002	8002	1
316987	mcp2k	human	0	9002	0.52	1	1	0	9002	9001	9001	9001	9001	9001	9001	9002	0
317077	mcp2k	human	0	14000	1.00	0	0	0	14003	77017	14003	14003	14003	14003	77017	14003	0
317191	mcp1k	human	0	17004	0.53	1	1	0	17004	17004	17004	17004	17004	17004	17004	17004	1
317407	mcp2k	human	0	12002	0.12	1	1	0	12003	12003	12003	12003	12003	12003	12003	12003	0
317741	mcp1k	human	0	13000	0.00	0	0	0	13000	56008	13000	13000	13000	13000	56008	13000	1
317939	mcp1k	human	0	26001	1.75	1	1	0	26001	26001	26001	26001	26001	26001	26001	26001	1
317957	mcp2k	human	0	10002	0.36	1	1	0	10001	10000	10001	10001	10001	10001	10000	10001	0
318021	mcp2k	human	0	11001	0.22	0	0	0	11002	35004	11002	11002	11002	11002	11002	11002	0
318549	mcp2k	human	0	4001	0.00	1	1	0	4001	31003	4001	4001	4001	4001	31003	4001	1
318703	mcp2k	human	0	17008	0.13	1	1	0	17011	17008	17008	17008	17008	17008	17008	17011	1
318731	mcp1k	human	0	1002	0.23	1	1	0	1002	24003	1002	1002	1002	1002	24003	1002	1
318769	mcp2k	human	0	19004	4.20	1	1	0	19004	31010	31010	31010	31010	31010	31010	19004	0
319039	mcp1k	human	0	20001	0.00	1	1	0	20001	20001	20001	20001	20001	20001	20001	20001	1
319475	mcp2k	human	0	20006	0.08	1	1	0	18001	20006	20006	20006	20006	20006	20006	18001	1
319611	mcp1k	human	0	2002	0.61	1	1	1	2002	2002	2002	2002	2002	2002	2002	2002	1
319871	mcp2k	ai-scanner	0	29002	1.68	1	1	0	29002	29002	29002	29002	29002	29002	29002	29002	1
320029	mcp1k	human	0	24001	0.00	1	1	0	24001	24001	24001	24001	24001	24001	24001	24001	1
320485	mcp2k	ai-scanner	0	19002	0.07	1	1	0	19002	19002	19002	19002	19002	19002	19002	19002	1
320667	mcp1k	human	0	21002	0.36	0	0	0	21002	21003	21003	21003	21003	21003	21003	21002	0
320865	mcp1k	human	0	13002	7.34	0	1	0	13002	46013	13002	13002	13002	13002	13002	13002	1
321015	mcp2k	ai-scanner	0	16002	7.56	1	1	0	16001	16002	16002	16002	16002	16002	16002	16001	1
321107	mcp1k	human	0	13001	0.63	1	1	0	13001	13001	13001	13001	13001	13001	13001	13001	1
321169	mcp2k	human	0	71045	0.00	0	0	0	16001	70043	16001	16001	16001	16001	70043	16001	0
321173	mcp1k	human	0	10001	0.00	0	0	0	10002	33004	10002	10002	10002	10002	10002	10002	0
321235	mcp2k	human	0	11001	0.00	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
321371	mcp1k	human	0	27015	0.17	1	1	0	18001	27015	27015	27015	27015	27015	27015	18001	1
321629	mcp2k	ai-scanner	0	10003	0.28	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
321741	mcp2k	ai-scanner	0	48009	0.22	1	1	0	16004	48009	48009	48009	48009	48009	48009	16004	1
321767	mcp1k	human	0	45029	0.03	0	0	0	15001	46031	15001	15001	15001	15001	15001	15001	0
321789	mcp1k	human	0	7001	0.00	0	0	0	7001	29002	7001	7001	7001	7001	29002	7001	1
321849	mcp2k	human	0	28012	0.09	1	1	0	21005	28012	28012	28012	28012	28012	28012	21005	1
321895	mcp2k	ai-scanner	0	7004	1.71	1	1	0	7004	7004	7004	7004	7004	7004	7004	7004	1
321937	mcp2k	human	0	22001	0.00	0	0	0	22001	27013	22001	22001	22001	22001	27013	22001	1
321983	mcp2k	human	0	11001	0.00	0	0	0	11001	21012	11001	11001	11001	11001	21012	11001	1
322135	mcp2k	ai-scanner	0	15002	1.26	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
322181	mcp2k	ai-scanner	0	8002	0.54	1	1	0	8002	8002	8002	8002	8002	8002	8002	8002	1
322269	mcp2k	ai-scanner	0	7002	0.43	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
322707	mcp2k	human	0	11002	0.57	1	1	0	11002	11002	11001	11001	11001	11001	11002	11002	0
322861	mcp2k	ai-scanner	0	10003	0.90	1	1	0	10003	10003	10003	10003	10003	10003	10003	10003	1
322907	mcp2k	human	0	20002	0.19	1	1	0	20002	20002	20002	20002	20002	20002	20002	20002	1
323125	mcp2k	ai-scanner	0	12004	0.49	1	1	0	12004	12004	12004	12004	12004	12004	12004	12004	1
323171	mcp2k	human	0	22003	0.49	0	1	0	22003	85015	22003	22003	22003	22003	85015	22003	1
323369	mcp2k	human	0	13000	0.00	0	1	0	13000	13001	13001	13001	13001	13001	13001	13000	0
342199	nuecc48	human	0	20006	1.11	1	1	0	20006	20006	20006	20006	20006	20006	20006	20006	1
345633	mcp1k	human	0	8011	1.02	0	1	0	8015	8010	8010	8010	8010	8010	8010	8015	0
346623	mcp1k	human	0	14002	0.24	0	0	0	14002	23004	14002	14002	14002	14002	23004	14002	1
347085	mcp1k	human	0	4004	1.22	0	0	0	4004	33019	4004	4004	4004	4004	33019	4004	1
347129	mcp1k	human	0	53030	0.68	1	1	0	53030	53029	53030	53030	53030	53030	53029	53030	1
347384	mcp2k	ai-scanner	0	15002	0.64	1	1	0	15002	15002	15002	15002	15002	15002	15002	15002	1
347824	mcp2k	human	0	24003	0.91	1	1	0	24002	24003	24003	24003	24003	24003	24003	24002	1
347890	mcp2k	human	0	8007	0.58	0	0	0	4001	16015	4001	4001	4001	4001	16015	4001	0
348471	mcp1k	human	0	12002	1.47	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
348515	mcp1k	human	0	48021	0.00	0	1	0	14005	21009	14005	14005	14005	14005	21009	14005	0
348594	mcp2k	ai-scanner	0	16002	0.51	1	1	0	16005	16002	16002	16002	16002	16002	16002	16005	1
348682	mcp2k	ai-scanner	0	11001	0.03	1	1	0	11001	11001	11001	11001	11001	11001	11001	11001	1
348691	mcp1k	human	0	9003	0.52	1	1	0	9006	9003	9003	9003	9003	9003	9003	9006	1
348713	mcp1k	human	0	7004	0.00	0	0	0	7003	7003	7003	7003	7003	7003	7003	7003	0
348845	mcp1k	human	0	7002	0.47	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
349056	mcp2k	ai-scanner	0	12002	0.20	0	1	0	12002	12001	12001	12001	12001	12001	12001	12002	0
349087	mcp1k	human	0	3001	0.08	1	1	0	3002	32003	3002	3002	3002	3002	3002	3002	0
349241	mcp1k	human	0	15002	0.67	0	0	0	15002	21005	15002	15002	15002	15002	21005	15002	1
349461	mcp1k	human	0	17003	0.13	0	1	1	17003	17003	17003	17003	17003	17003	17003	17003	1
349549	mcp1k	human	0	12003	1.45	1	1	0	12003	12003	12003	12003	12003	12003	12003	12003	1
349835	mcp1k	human	0	2003	0.58	1	1	0	2003	2003	2003	2003	2003	2003	2003	2003	1
349879	mcp1k	human	0	17002	0.38	1	1	0	17002	17002	17002	17002	17002	17002	17002	17002	1
349945	mcp1k	human	0	18003	1.20	1	1	0	18003	18003	18003	18003	18003	18003	18003	18003	1
350121	mcp1k	human	0	2007	0.63	1	1	0	2007	2007	2007	2007	2007	2007	2007	2007	1
350186	nuecc48	human	0	6001	0.09	1	1	0	None	6001	6001	6001	6001	6001	6001	None	1
350297	mcp1k	human	0	18002	0.65	1	1	0	18002	18002	18002	18002	18002	18002	18002	18002	1
350354	mcp2k	human	0	18001	0.13	0	0	0	18010	18024	18024	18024	18024	18024	18024	18010	0
350596	mcp2k	human	0	13002	2.27	1	1	0	13002	13002	13002	13002	13002	13002	13002	13002	1
350935	mcp1k	human	0	17013	0.08	1	1	0	11001	17013	17013	17013	17013	17013	17013	11001	1
351564	mcp2k	ai-scanner	0	11002	0.51	1	1	0	11002	11002	11002	11002	11002	11002	11002	11002	1
351705	mcp1k	human	0	3001	0.00	1	1	0	3001	3001	3001	3001	3001	3001	3001	3001	1
351749	mcp1k	human	0	14000	0.00	1	1	0	14001	14000	14001	14001	14001	14001	14000	14001	0
352123	mcp1k	human	0	10002	0.93	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
352202	mcp2k	ai-scanner	0	14001	0.05	1	1	1	14002	14002	14002	14002	14002	14002	14002	14002	0
352233	mcp1k	human	0	6001	0.00	0	1	0	6001	34003	6001	6001	6001	6001	34003	6001	1
352664	mcp2k	human	0	7002	0.80	1	1	0	7002	7002	7002	7002	7002	7002	7002	7002	1
352796	mcp2k	ai-scanner	0	10002	0.36	1	1	0	10002	10002	10002	10002	10002	10002	10002	10002	1
353223	mcp1k	human	0	15004	1.56	1	1	0	15004	15004	15004	15004	15004	15004	15004	15004	1
353751	mcp1k	human	0	10002	1.26	0	1	0	10002	10002	10003	10003	10003	10003	10002	10002	0
354248	mcp2k	human	0	29015	4.24	1	1	0	22001	22001	29015	29015	29015	29015	22001	22001	1
354578	mcp2k	human	0	6003	1.10	1	1	0	6002	6003	6003	6003	6003	6003	6003	6002	1
355106	mcp2k	human	0	7001	0.00	1	1	0	7001	29003	7001	7001	7001	7001	29003	7001	1
355238	mcp2k	ai-scanner	0	5003	0.30	1	1	0	5003	5003	5003	5003	5003	5003	5003	5003	1
359980	ncpi0	human	0	69077	0.00	0	0	0	21015	21015	21015	21015	21015	21015	21015	21015	0
360535	nuecc48	human	0	7022	0.36	1	1	0	7001	7001	7001	7001	7001	7001	7001	7001	0
386332	mcp1k	human	0	12002	0.83	1	1	0	12002	12002	12002	12002	12002	12002	12002	12002	1
386442	mcp1k	human	0	16001	5.18	1	1	0	16001	47031	16001	16001	16001	16001	47031	16001	1
386948	mcp1k	human	0	90074	0.83	0	0	0	92080	93083	92080	92080	92080	92080	93083	92080	0
387850	mcp1k	human	0	15001	0.00	1	1	0	15001	15001	15001	15001	15001	15001	15001	15001	1
388026	mcp1k	human	0	12003	0.46	1	1	0	12003	12003	12003	12003	12003	12003	12003	12003	1
388224	mcp1k	human	0	3004	0.36	1	1	0	3002	3004	3004	3004	3004	3004	3004	3002	1
388323	mcp2k	human	0	23002	0.40	0	1	0	23002	71020	23002	23002	23002	23002	71020	23002	1
389225	mcp2k	ai-scanner	0	9004	1.13	1	1	0	9004	9004	9004	9004	9004	9004	9004	9004	1
389379	mcp2k	human	0	10001	0.00	0	0	0	10001	10000	10000	10000	10000	10000	10000	10001	0
389538	nuecc48	human	0	11002	0.30	1	1	0	11002	19014	19014	19014	19014	19014	19014	11002	0
389588	mcp1k	human	0	17001	0.00	0	0	0	17000	22002	17000	17000	17000	17000	22002	17000	0
389874	mcp1k	human	0	11001	0.00	1	1	0	11001	11000	11001	11001	11001	11001	11000	11001	1
390182	mcp1k	human	0	4004	0.80	1	1	0	4004	4004	4004	4004	4004	4004	4004	4004	1
390216	mcp2k	ai-scanner	0	13003	0.49	1	1	0	13003	13003	13003	13003	13003	13003	13003	13003	1
390370	mcp2k	human	0	7003	0.32	1	1	0	7003	7003	7003	7003	7003	7003	7003	7003	1
390391	mcp2k	ai-scanner	0	4002	1.26	1	1	0	4002	4004	4004	4004	4004	4004	4004	4002	0
390634	mcp2k	human	0	1005	0.38	0	0	0	1005	26029	1003	1005	1005	1003	26029	1005	1
390743	mcp2k	ai-scanner	0	17002	0.55	1	1	0	17002	17002	17006	17006	17006	17006	17002	17002	0
390810	mcp2k	human	0	12001	0.09	0	1	0	12001	37010	12001	12001	12001	12001	37010	12001	1
390842	mcp1k	human	0	3001	0.46	1	1	0	3001	3004	3001	3001	3001	3001	3004	3001	1
390864	mcp1k	human	0	16000	0.00	1	1	0	16001	53015	16001	16001	16001	16001	53015	16001	0
390942	mcp2k	ai-scanner	0	13002	1.17	0	0	0	13002	44035	13002	13002	13002	13002	44035	13002	1
391260	mcp1k	human	0	13002	0.59	1	1	0	13002	23009	13002	13002	13002	13002	23009	13002	1
391415	mcp2k	ai-scanner	0	11002	2.33	1	1	0	11002	11001	11002	11002	11002	11002	11001	11002	1
391513	mcp2k	ai-scanner	0	8001	1.08	1	1	0	8001	8001	8001	8001	8001	8001	8001	8001	1
391766	mcp1k	human	0	25009	0.00	1	1	0	17001	25009	25009	17001	17001	25009	25009	17001	0
391777	mcp2k	human	0	14003	0.37	1	1	0	14003	14003	14003	14003	14003	14003	14003	14003	1
391899	mcp2k	ai-scanner	0	5003	0.30	0	0	0	5003	11017	5003	5003	5003	5003	11017	5003	1
392009	mcp2k	ai-scanner	0	6002	0.05	1	1	0	6002	6002	6002	6002	6002	6002	6002	6002	1
392327	mcp2k	ai-scanner	0	14002	0.19	1	1	0	14002	14002	14002	14002	14002	14002	14002	14002	1
392527	mcp2k	ai-scanner	0	13003	1.91	0	1	0	13003	35005	13003	13003	13003	13003	35005	13003	1
392552	mcp1k	human	0	12001	0.00	0	0	0	12001	12001	12001	12001	12001	12001	12001	12001	1
392649	mcp2k	ai-scanner	0	7001	0.00	0	0	0	7001	11002	7001	7001	7001	7001	11002	7001	1
392759	mcp2k	human	0	10001	2.02	1	1	0	10001	10001	10001	10001	10001	10001	10001	10001	1
392891	mcp2k	human	0	16001	0.35	1	1	0	16002	16002	16002	16002	16002	16002	16002	16002	0
392988	mcp2k	ai-scanner	0	14003	0.79	1	1	0	14003	14003	14003	14003	14003	14003	14003	14003	1
393042	mcp1k	human	0	15001	0.00	1	1	0	15001	15001	15001	15001	15001	15001	15001	15001	1
393089	mcp2k	ai-scanner	0	19001	0.20	1	1	0	19001	19001	19001	19001	19001	19001	19001	19001	1
393133	mcp2k	human	0	15003	0.00	0	0	0	34018	21009	34018	34018	34018	34018	21009	34018	0
393212	mcp1k	human	0	83065	0.13	0	0	0	83065	6007	83065	83065	83065	83065	6007	83065	1
