ev	big	frag	big_pdg	frag_pdg	big_E	frag_E	frag_nseg	frag_len	frag_conn	sharev	at_main	gap	frag_track	frag_score	pio	marks
176502	109299	102065	11	11	157.1	30.1	1	4.7	2	1	1	58.86	0	0.3350000924901484	1	unl
176502	109299	82045	11	11	157.1	7.1	1	1.5	2	1	1	52.88	0	0.22360028668075163	1	unl
176502	109299	151268	11	11	157.1	11.4	1	2.3	2	1	1	78.77	0	0.28861133100209396	0	unl
176502	109299	70033	11	13	157.1	1.1	1	0.7	4	1	1	127.3	1	100.0	0	unl
176502	23030	109298	11	11	714.8	178.4	5	49.2	1	1	1	15.03	0	100.0	1	unl
176502	23030	109299	11	11	714.8	157.1	3	48.8	1	1	1	9.29	0	100.0	1	unl
176502	23030	146219	11	11	714.8	16.1	2	3.5	2	1	1	14.21	0	0.40277757693299376	1	unl
176502	23030	102065	11	11	714.8	30.1	1	4.7	2	1	1	67.78	0	0.3350000924901484	1	unl
176502	23030	93056	11	11	714.8	4.3	1	2.6	2	0	1	5.36	0	0.6881948647221903	0	unl
176502	23030	82045	11	11	714.8	7.1	1	1.5	2	1	1	26.94	0	0.22360028668075163	1	unl
176502	23030	151268	11	11	714.8	11.4	1	2.3	2	1	1	33.79	0	0.28861133100209396	0	unl
176502	23030	96059	11	11	714.8	0.3	1	3.0	3	0	1	5.22	0	2.341252165069433	0	unl
176502	23030	70033	11	13	714.8	1.1	1	0.7	4	1	1	51.64	1	100.0	0	unl
176502	102065	146219	11	11	30.1	16.1	2	3.5	2	1	1	86.18	0	0.40277757693299376	1	unl
176502	102065	82045	11	11	30.1	7.1	1	1.5	2	1	1	112.41	0	0.22360028668075163	1	unl
176502	102065	151268	11	11	30.1	11.4	1	2.3	2	1	1	122.25	0	0.28861133100209396	0	unl
176502	102065	70033	11	13	30.1	1.1	1	0.7	4	1	1	172.75	1	100.0	0	unl
176986	67048	69045	11	11	116.3	38.5	4	10.0	2	1	1	16.01	0	100.0	1	unl
176986	67048	34007	11	11	116.3	1.4	1	0.3	3	1	1	20.03	0	100.0	0	unl
176986	67048	66033	11	11	116.3	3.6	1	0.7	3	0	1	5.32	0	100.0	0	unl
176986	5000	67048	11	11	173.8	116.3	9	32.9	2	1	1	16.78	0	100.0	0	unl
176986	5000	69045	11	11	173.8	38.5	4	10.0	2	1	1	40.88	0	100.0	1	unl
176986	5000	34007	11	11	173.8	1.4	1	0.3	3	1	1	36.77	0	100.0	0	unl
176986	69045	34007	11	11	38.5	1.4	1	0.3	3	1	1	42.01	0	100.0	0	unl
281165	55036	57026	11	11	80.4	6.6	1	1.8	2	1	0	61.87	0	100.0	0	unl
281165	55036	46013	11	11	80.4	1.2	1	0.2	3	1	0	29.77	0	100.0	0	unl
281165	24010	55036	11	11	159.6	80.4	5	19.1	2	1	0	34.42	0	100.0	1	unl
281165	24010	57026	11	11	159.6	6.6	1	1.8	2	1	0	10.5	0	100.0	0	unl
281165	24010	46013	11	11	159.6	1.2	1	0.2	3	1	0	33.63	0	100.0	0	unl
281567	95225	95129	11	211	55.1	42.8	2	10.0	1	1	1	0.0	1	0.16891141208596056	0	unl
281567	95225	39050	11	11	55.1	15.3	2	2.8	2	1	1	8.64	0	100.0	1	unl
281567	95225	107216	11	11	55.1	8.2	1	1.1	2	1	1	41.7	0	100.0	0	unl
281567	95225	32043	11	11	55.1	20.4	1	3.2	2	1	1	83.66	0	100.0	1	unl
281567	95225	16039	11	11	55.1	10.6	1	3.8	2	1	1	143.62	0	100.0	0	unl
281567	95227	95129	11	211	270.1	42.8	2	10.0	1	1	1	0.0	1	0.16891141208596056	0	unl
281567	95227	95225	11	11	270.1	55.1	2	25.2	1	1	1	0.0	0	100.0	0	unl
281567	95227	39050	11	11	270.1	15.3	2	2.8	2	1	1	10.75	0	100.0	1	unl
281567	95227	107216	11	11	270.1	8.2	1	1.1	2	1	1	41.7	0	100.0	0	unl
281567	95227	32043	11	11	270.1	20.4	1	3.2	2	1	1	83.66	0	100.0	1	unl
281567	95227	16039	11	11	270.1	10.6	1	3.8	2	1	1	100.73	0	100.0	0	unl
281567	9025	95129	11	211	652.5	42.8	2	10.0	1	1	1	8.91	1	0.16891141208596056	0	unl
281567	9025	95225	11	11	652.5	55.1	2	25.2	1	1	1	6.95	0	100.0	0	unl
281567	9025	95227	11	11	652.5	270.1	23	72.2	1	1	1	5.99	0	100.0	1	unl
281567	9025	39050	11	11	652.5	15.3	2	2.8	2	1	1	13.49	0	100.0	1	unl
281567	9025	107216	11	11	652.5	8.2	1	1.1	2	1	1	40.37	0	100.0	0	unl
281567	9025	32043	11	11	652.5	20.4	1	3.2	2	1	1	89.88	0	100.0	1	unl
281567	9025	16039	11	11	652.5	10.6	1	3.8	2	1	1	112.89	0	100.0	0	unl
281567	93114	101230	11	11	130.0	46.4	4	17.7	2	1	0	55.29	0	100.0	0	unl
281567	93114	36047	11	11	130.0	4.2	1	1.0	3	1	0	23.33	0	0.22558598417830422	0	unl
281567	93114	65076	11	2212	130.0	8.6	1	1.9	4	1	0	97.42	1	100.0	0	unl
281567	101230	36047	11	11	46.4	4.2	1	1.0	3	1	0	42.64	0	0.22558598417830422	0	unl
281567	101230	65076	11	2212	46.4	8.6	1	1.9	4	1	0	123.82	1	100.0	0	unl
281567	32043	39050	11	11	20.4	15.3	2	2.8	2	1	1	93.79	0	100.0	1	unl
281567	32043	107216	11	11	20.4	8.2	1	1.1	2	1	1	61.51	0	100.0	0	unl
281567	32043	16039	11	11	20.4	10.6	1	3.8	2	1	1	255.64	0	100.0	0	unl
281567	32043	30041	11	11	20.4	2.0	1	0.8	3	0	1	5.24	0	100.0	0	unl
281567	99193	107216	11	11	414.5	8.2	1	1.1	2	0	1	4.0	0	100.0	0	unl
281567	99193	52063	11	11	414.5	1.4	1	0.3	3	1	0	20.44	0	100.0	0	unl
281781	89069	46011	11	11	437.5	0.2	1	2.1	2	1	1	41.03	0	100.0	0	unl
281781	89069	80045	11	11	437.5	0.7	1	1.1	2	1	1	22.71	0	1.053523464455182	0	unl
281781	89069	64029	11	11	437.5	3.7	1	1.1	2	1	1	17.51	0	100.0	0	unl
281781	89069	90070	11	11	437.5	24.9	1	8.2	2	1	1	32.16	0	0.12371015366972875	0	unl
281781	89069	86055	11	11	437.5	80.1	12	37.4	2	1	1	3.61	0	100.0	1	unl
281781	89069	96078	11	11	437.5	10.0	1	1.8	2	1	1	75.41	0	0.20162671431570567	0	unl
281781	89069	60025	11	11	437.5	5.0	1	2.4	2	1	1	87.15	0	1.9916595800474786	0	unl
281781	89069	20009	11	11	437.5	0.3	1	0.4	4	1	1	197.33	0	100.0	0	unl
281781	89069	21010	11	2212	437.5	3.8	1	0.5	4	1	1	158.49	1	100.0	0	unl
281781	89069	51016	11	2212	437.5	4.8	1	0.7	3	1	1	13.09	1	100.0	0	unl
281781	89069	54019	11	11	437.5	0.5	1	0.1	3	1	1	15.39	0	100.0	0	unl
281781	89069	57022	11	2212	437.5	2.1	1	0.2	3	1	1	18.76	1	100.0	0	unl
281781	89069	58023	11	11	437.5	1.3	1	0.2	3	1	1	48.52	0	100.0	0	unl
281781	89069	63028	11	2212	437.5	2.0	1	0.3	3	1	1	48.3	1	100.0	0	unl
281781	89069	68033	11	11	437.5	1.8	1	0.4	3	1	1	63.16	0	100.0	0	unl
281781	89069	69034	11	11	437.5	2.4	1	0.5	3	1	1	59.89	0	100.0	0	unl
281781	89069	70035	11	11	437.5	3.1	1	0.8	3	1	1	47.02	0	0.2943025595313398	0	unl
281781	90070	46011	11	11	24.9	0.2	1	2.1	2	1	1	93.72	0	100.0	0	unl
281781	90070	80045	11	11	24.9	0.7	1	1.1	2	1	1	52.55	0	1.053523464455182	0	unl
281781	90070	64029	11	11	24.9	3.7	1	1.1	2	1	1	22.71	0	100.0	0	unl
281781	90070	96078	11	11	24.9	10.0	1	1.8	2	1	1	39.95	0	0.20162671431570567	0	unl
281781	90070	60025	11	11	24.9	5.0	1	2.4	2	1	1	93.05	0	1.9916595800474786	0	unl
281781	90070	20009	11	11	24.9	0.3	1	0.4	4	1	1	260.37	0	100.0	0	unl
281781	90070	21010	11	2212	24.9	3.8	1	0.5	4	1	1	220.38	1	100.0	0	unl
281781	90070	51016	11	2212	24.9	4.8	1	0.7	3	1	1	77.63	1	100.0	0	unl
281781	90070	54019	11	11	24.9	0.5	1	0.1	3	1	1	84.58	0	100.0	0	unl
281781	90070	57022	11	2212	24.9	2.1	1	0.2	3	1	1	82.13	1	100.0	0	unl
281781	90070	58023	11	11	24.9	1.3	1	0.2	3	1	1	113.83	0	100.0	0	unl
281781	90070	63028	11	2212	24.9	2.0	1	0.3	3	1	1	92.02	1	100.0	0	unl
281781	90070	68033	11	11	24.9	1.8	1	0.4	3	1	1	137.62	0	100.0	0	unl
281781	90070	69034	11	11	24.9	2.4	1	0.5	3	1	1	133.56	0	100.0	0	unl
281781	90070	70035	11	11	24.9	3.1	1	0.8	3	1	1	120.68	0	0.2943025595313398	0	unl
281781	90070	93075	11	11	24.9	3.5	1	0.7	3	0	1	5.5	0	0.2913145034038871	0	unl
281781	86055	46011	11	11	80.1	0.2	1	2.1	2	1	1	82.63	0	100.0	0	unl
281781	86055	80045	11	11	80.1	0.7	1	1.1	2	1	1	38.26	0	1.053523464455182	0	unl
281781	86055	64029	11	11	80.1	3.7	1	1.1	2	1	1	56.62	0	100.0	0	unl
281781	86055	90070	11	11	80.1	24.9	1	8.2	2	1	1	46.3	0	0.12371015366972875	0	unl
281781	86055	96078	11	11	80.1	10.0	1	1.8	2	1	1	71.1	0	0.20162671431570567	0	unl
281781	86055	60025	11	11	80.1	5.0	1	2.4	2	1	1	69.57	0	1.9916595800474786	0	unl
281781	86055	20009	11	11	80.1	0.3	1	0.4	4	1	1	232.32	0	100.0	0	unl
281781	86055	21010	11	2212	80.1	3.8	1	0.5	4	1	1	189.3	1	100.0	0	unl
281781	86055	51016	11	2212	80.1	4.8	1	0.7	3	1	1	73.06	1	100.0	0	unl
281781	86055	54019	11	11	80.1	0.5	1	0.1	3	1	1	88.85	0	100.0	0	unl
281781	86055	57022	11	2212	80.1	2.1	1	0.2	3	1	1	85.95	1	100.0	0	unl
281781	86055	58023	11	11	80.1	1.3	1	0.2	3	1	1	121.93	0	100.0	0	unl
281781	86055	63028	11	2212	80.1	2.0	1	0.3	3	1	1	111.93	1	100.0	0	unl
281781	86055	68033	11	11	80.1	1.8	1	0.4	3	1	1	132.77	0	100.0	0	unl
281781	86055	69034	11	11	80.1	2.4	1	0.5	3	1	1	125.14	0	100.0	0	unl
281781	86055	70035	11	11	80.1	3.1	1	0.8	3	1	1	109.87	0	0.2943025595313398	0	unl
281781	86055	87063	11	11	80.1	0.8	1	0.8	3	0	1	5.19	0	100.0	0	unl
281781	92073	90070	11	11	43.9	24.9	1	8.2	2	0	1	5.87	0	0.12371015366972875	0	unl
281781	92073	75040	11	11	43.9	3.7	1	0.8	3	1	0	41.85	0	100.0	0	unl
281781	92073	93075	11	11	43.9	3.5	1	0.7	3	1	0	3.5	0	0.2913145034038871	0	unl
282909	4082	4079	11	11	26.4	1.6	1	1.4	1	1	1	0.0	0	100.0	0	-
282909	4082	4078	11	11	26.4	3.4	1	2.1	1	0	1	0.62	0	100.0	0	-
282909	4082	31023	11	11	26.4	11.1	1	2.5	2	1	1	46.22	0	100.0	0	-
282909	4082	44036	11	2212	26.4	9.1	1	1.5	3	1	1	15.47	1	100.0	0	-
282909	4084	4079	11	11	242.5	1.6	1	1.4	1	1	1	0.0	0	100.0	0	-
282909	4084	4082	11	11	242.5	26.4	1	4.8	1	1	1	0.0	0	100.0	0	-
282909	4084	4078	11	11	242.5	3.4	1	2.1	1	0	1	0.3	0	100.0	0	-
282909	4084	31023	11	11	242.5	11.1	1	2.5	2	1	1	48.94	0	100.0	0	-
282909	4084	44036	11	2212	242.5	9.1	1	1.5	3	1	1	15.47	1	100.0	0	-
282909	75060	77074	11	11	463.3	22.2	2	5.0	2	1	0	4.6	0	100.0	0	-
282909	75060	42034	11	11	463.3	10.8	1	2.6	2	1	0	50.76	0	0.24159796912912637	1	-
282909	75060	71040	11	11	463.3	24.8	4	13.4	3	0	0	4.38	0	100.0	0	-
282909	75060	24016	11	11	463.3	3.4	1	2.5	3	0	0	4.97	0	100.0	0	-
282909	75060	36028	11	11	463.3	0.8	1	0.7	3	0	0	4.03	0	1.5763433574030083	0	-
282909	75060	47039	11	11	463.3	2.7	1	0.2	3	0	0	4.45	0	100.0	0	-
282909	75060	80077	11	11	463.3	1.6	1	2.3	3	0	0	4.58	0	1.1216613256082877	0	-
282909	77074	42034	11	11	22.2	10.8	1	2.6	2	1	0	62.47	0	0.24159796912912637	1	-
396222	9059	114219	11	11	2913.7	28.1	3	8.6	2	1	1	8.6	0	100.0	0	unl
396222	9059	71147	11	11	2913.7	0.1	1	1.1	2	1	1	14.33	0	0.5880550831859046	0	unl
396222	9059	75151	11	11	2913.7	2.1	1	3.9	2	1	1	14.67	0	0.2657434508646755	0	unl
396222	9059	78154	11	11	2913.7	2.3	1	2.8	2	1	1	35.65	0	0.257560868234707	1	unl
396222	9059	128276	11	11	2913.7	162.7	13	80.4	2	1	1	1.38	0	100.0	0	unl
396222	9059	97175	11	11	2913.7	20.1	2	6.9	2	1	1	5.96	0	100.0	0	unl
396222	9059	123255	11	11	2913.7	32.7	1	8.2	2	1	1	11.59	0	100.0	0	unl
396222	9059	131320	11	11	2913.7	64.4	3	10.9	2	1	1	18.32	0	100.0	0	unl
396222	9059	130313	11	11	2913.7	33.2	2	5.8	2	1	1	20.89	0	0.27836767851933675	0	unl
396222	9059	138339	11	11	2913.7	158.8	1	32.5	3	0	1	4.96	0	100.0	0	unl
396222	9059	9084	11	211	2913.7	179.7	25	318.0	3	0	1	1.92	1	100.0	0	unl
396222	9059	36112	11	13	2913.7	0.8	1	0.3	4	1	1	14.7	1	100.0	0	unl
396222	114219	71147	11	11	28.1	0.1	1	1.1	2	1	1	32.13	0	0.5880550831859046	0	unl
396222	114219	75151	11	11	28.1	2.1	1	3.9	2	1	1	17.92	0	0.2657434508646755	0	unl
396222	114219	78154	11	11	28.1	2.3	1	2.8	2	1	1	53.42	0	0.257560868234707	1	unl
396222	114219	97175	11	11	28.1	20.1	2	6.9	2	1	1	45.07	0	100.0	0	unl
396222	114219	36112	11	13	28.1	0.8	1	0.3	4	1	1	93.81	1	100.0	0	unl
396222	128276	114219	11	11	162.7	28.1	3	8.6	2	1	1	23.27	0	100.0	0	unl
396222	128276	71147	11	11	162.7	0.1	1	1.1	2	1	1	30.9	0	0.5880550831859046	0	unl
396222	128276	75151	11	11	162.7	2.1	1	3.9	2	1	1	16.27	0	0.2657434508646755	0	unl
396222	128276	78154	11	11	162.7	2.3	1	2.8	2	1	1	66.24	0	0.257560868234707	1	unl
396222	128276	97175	11	11	162.7	20.1	2	6.9	2	1	1	30.85	0	100.0	0	unl
396222	128276	123255	11	11	162.7	32.7	1	8.2	2	1	1	26.44	0	100.0	0	unl
396222	128276	131320	11	11	162.7	64.4	3	10.9	2	1	1	52.7	0	100.0	0	unl
396222	128276	130313	11	11	162.7	33.2	2	5.8	2	1	1	54.96	0	0.27836767851933675	0	unl
396222	128276	36112	11	13	162.7	0.8	1	0.3	4	1	1	57.24	1	100.0	0	unl
396222	97175	71147	11	11	20.1	0.1	1	1.1	2	1	1	22.35	0	0.5880550831859046	0	unl
396222	97175	75151	11	11	20.1	2.1	1	3.9	2	1	1	47.43	0	0.2657434508646755	0	unl
396222	97175	78154	11	11	20.1	2.3	1	2.8	2	1	1	57.56	0	0.257560868234707	1	unl
396222	97175	36112	11	13	20.1	0.8	1	0.3	4	1	1	52.23	1	100.0	0	unl
396222	123255	114219	11	11	32.7	28.1	3	8.6	2	1	1	45.6	0	100.0	0	unl
396222	123255	71147	11	11	32.7	0.1	1	1.1	2	1	1	27.59	0	0.5880550831859046	0	unl
396222	123255	75151	11	11	32.7	2.1	1	3.9	2	1	1	44.0	0	0.2657434508646755	0	unl
396222	123255	78154	11	11	32.7	2.3	1	2.8	2	1	1	64.87	0	0.257560868234707	1	unl
396222	123255	97175	11	11	32.7	20.1	2	6.9	2	1	1	7.04	0	100.0	0	unl
396222	123255	106188	11	11	32.7	2.8	1	0.9	3	0	1	6.0	0	0.5145161542987927	0	unl
396222	123255	107189	11	11	32.7	1.1	1	0.3	3	0	1	5.11	0	100.0	0	unl
396222	123255	36112	11	13	32.7	0.8	1	0.3	4	1	1	55.21	1	100.0	0	unl
396222	95173	72148	11	11	24.5	10.4	2	2.1	2	1	0	47.93	0	100.0	0	unl
396222	95173	76152	11	11	24.5	8.5	1	1.4	2	1	0	59.25	0	100.0	0	unl
396222	95173	15100	11	11	24.5	0.3	1	0.3	4	1	0	232.97	0	100.0	0	unl
396222	95173	56132	11	11	24.5	2.0	1	0.3	3	1	0	97.48	0	100.0	0	unl
396222	38114	95173	11	11	36.3	24.5	3	5.9	2	1	0	24.99	0	100.0	0	unl
396222	38114	72148	11	11	36.3	10.4	2	2.1	2	1	0	20.03	0	100.0	0	unl
396222	38114	76152	11	11	36.3	8.5	1	1.4	2	1	0	43.75	0	100.0	0	unl
396222	38114	15100	11	11	36.3	0.3	1	0.3	4	1	0	243.73	0	100.0	0	unl
396222	38114	56132	11	11	36.3	2.0	1	0.3	3	1	0	97.12	0	100.0	0	unl
396222	131320	114219	11	11	64.4	28.1	3	8.6	2	1	1	85.08	0	100.0	0	unl
396222	131320	71147	11	11	64.4	0.1	1	1.1	2	1	1	78.33	0	0.5880550831859046	0	unl
396222	131320	75151	11	11	64.4	2.1	1	3.9	2	1	1	73.89	0	0.2657434508646755	0	unl
396222	131320	78154	11	11	64.4	2.3	1	2.8	2	1	1	98.36	0	0.257560868234707	1	unl
396222	131320	97175	11	11	64.4	20.1	2	6.9	2	1	1	47.5	0	100.0	0	unl
396222	131320	123255	11	11	64.4	32.7	1	8.2	2	1	1	49.44	0	100.0	0	unl
396222	131320	130313	11	11	64.4	33.2	2	5.8	2	1	1	48.76	0	0.27836767851933675	0	unl
396222	131320	36112	11	13	64.4	0.8	1	0.3	4	1	1	3.95	1	100.0	0	unl
396222	130313	114219	11	11	33.2	28.1	3	8.6	2	1	1	82.54	0	100.0	0	unl
396222	130313	71147	11	11	33.2	0.1	1	1.1	2	1	1	93.84	0	0.5880550831859046	0	unl
396222	130313	75151	11	11	33.2	2.1	1	3.9	2	1	1	63.57	0	0.2657434508646755	0	unl
396222	130313	78154	11	11	33.2	2.3	1	2.8	2	1	1	117.02	0	0.257560868234707	1	unl
396222	130313	97175	11	11	33.2	20.1	2	6.9	2	1	1	73.88	0	100.0	0	unl
396222	130313	123255	11	11	33.2	32.7	1	8.2	2	1	1	73.23	0	100.0	0	unl
396222	130313	35111	11	11	33.2	2.3	1	0.6	3	0	1	2.86	0	1.190362310666841	0	unl
396222	130313	36112	11	13	33.2	0.8	1	0.3	4	1	1	54.35	1	100.0	0	unl
396222	99181	43119	11	11	31.3	0.7	1	0.2	3	1	0	55.34	0	100.0	0	unl
396222	138339	136337	11	11	158.8	1.7	1	0.4	3	1	0	32.56	0	100.0	0	unl
409888	57045	13011	11	211	230.9	28.6	1	4.9	1	1	1	6.42	1	100.0	1	unl
409888	57045	13008	11	11	230.9	0.7	1	0.8	1	0	1	3.99	0	100.0	0	unl
409888	57045	39012	11	11	230.9	1.5	1	0.4	3	1	1	48.57	0	100.0	0	unl
415278	23012	23014	11	11	1144.4	19.9	1	5.5	1	1	1	0.0	0	100.0	0	unl
415278	23012	64111	11	11	1144.4	27.1	3	7.4	2	1	1	17.1	0	0.17348060440557556	1	unl
415278	23012	100161	11	11	1144.4	17.1	1	5.5	2	1	1	41.76	0	100.0	0	unl
415278	23012	83139	11	11	1144.4	6.8	2	1.5	2	1	1	9.81	0	100.0	0	unl
415278	23012	97153	11	11	1144.4	3.4	1	1.1	2	1	1	30.01	0	100.0	0	unl
415278	23012	99156	11	11	1144.4	67.6	5	13.7	2	1	1	50.04	0	0.3298173439254316	1	in
415278	23012	105182	11	11	1144.4	83.6	7	24.3	2	1	1	4.5	0	100.0	0	in
415278	23012	112192	11	11	1144.4	17.8	1	5.9	2	1	1	43.3	0	100.0	0	unl
415278	23012	53083	11	11	1144.4	0.2	1	0.4	4	1	1	129.44	0	100.0	0	unl
415278	23012	96152	11	11	1144.4	16.5	2	4.2	4	1	1	83.06	0	100.0	0	unl
415278	23037	23012	11	11	1380.3	1144.4	37	270.3	1	1	1	0.0	0	100.0	1	unl
415278	23037	23014	11	11	1380.3	19.9	1	5.5	1	1	1	0.0	0	100.0	0	unl
415278	23037	64111	11	11	1380.3	27.1	3	7.4	2	1	1	3.48	0	0.17348060440557556	1	unl
415278	23037	100161	11	11	1380.3	17.1	1	5.5	2	1	1	19.89	0	100.0	0	unl
415278	23037	83139	11	11	1380.3	6.8	2	1.5	2	1	1	19.14	0	100.0	0	unl
415278	23037	97153	11	11	1380.3	3.4	1	1.1	2	1	1	21.92	0	100.0	0	unl
415278	23037	99156	11	11	1380.3	67.6	5	13.7	2	1	1	29.74	0	0.3298173439254316	1	in
415278	23037	105182	11	11	1380.3	83.6	7	24.3	2	1	1	62.43	0	100.0	0	in
415278	23037	112192	11	11	1380.3	17.8	1	5.9	2	1	1	89.24	0	100.0	0	unl
415278	23037	53083	11	11	1380.3	0.2	1	0.4	4	1	1	125.23	0	100.0	0	unl
415278	23037	96152	11	11	1380.3	16.5	2	4.2	4	1	1	60.85	0	100.0	0	unl
415278	64111	23014	11	11	27.1	19.9	1	5.5	1	1	1	79.53	0	100.0	0	unl
415278	64111	100161	11	11	27.1	17.1	1	5.5	2	1	1	58.67	0	100.0	0	unl
415278	64111	83139	11	11	27.1	6.8	2	1.5	2	1	1	21.24	0	100.0	0	unl
415278	64111	97153	11	11	27.1	3.4	1	1.1	2	1	1	20.74	0	100.0	0	unl
415278	64111	112192	11	11	27.1	17.8	1	5.9	2	1	1	87.88	0	100.0	0	unl
415278	64111	53083	11	11	27.1	0.2	1	0.4	4	1	1	176.67	0	100.0	0	unl
415278	64111	96152	11	11	27.1	16.5	2	4.2	4	1	1	63.5	0	100.0	0	unl
415278	99156	23014	11	11	67.6	19.9	1	5.5	1	1	1	121.75	0	100.0	0	unl
415278	99156	64111	11	11	67.6	27.1	3	7.4	2	1	1	29.46	0	0.17348060440557556	1	unl
415278	99156	100161	11	11	67.6	17.1	1	5.5	2	1	1	84.03	0	100.0	0	unl
415278	99156	83139	11	11	67.6	6.8	2	1.5	2	1	1	33.77	0	100.0	0	unl
415278	99156	97153	11	11	67.6	3.4	1	1.1	2	1	1	24.61	0	100.0	0	unl
415278	99156	112192	11	11	67.6	17.8	1	5.9	2	1	1	63.2	0	100.0	0	unl
415278	99156	53083	11	11	67.6	0.2	1	0.4	4	1	1	212.07	0	100.0	0	unl
415278	99156	81137	11	11	67.6	1.4	1	0.1	3	0	1	5.78	0	100.0	0	unl
415278	99156	96152	11	11	67.6	16.5	2	4.2	4	1	1	34.84	0	100.0	0	unl
415278	105182	23014	11	11	83.6	19.9	1	5.5	1	1	1	125.99	0	100.0	0	unl
415278	105182	64111	11	11	83.6	27.1	3	7.4	2	1	1	64.22	0	0.17348060440557556	1	unl
415278	105182	100161	11	11	83.6	17.1	1	5.5	2	1	1	88.61	0	100.0	0	unl
415278	105182	83139	11	11	83.6	6.8	2	1.5	2	1	1	16.02	0	100.0	0	unl
415278	105182	97153	11	11	83.6	3.4	1	1.1	2	1	1	46.88	0	100.0	0	unl
415278	105182	99156	11	11	83.6	67.6	5	13.7	2	1	1	55.96	0	0.3298173439254316	1	in
415278	105182	112192	11	11	83.6	17.8	1	5.9	2	1	1	29.22	0	100.0	0	unl
415278	105182	53083	11	11	83.6	0.2	1	0.4	4	1	1	217.8	0	100.0	0	unl
415278	105182	96152	11	11	83.6	16.5	2	4.2	4	1	1	88.53	0	100.0	0	unl
47212	105072	109100	11	2212	614.4	221.9	17	60.8	2	1	0	32.65	1	100.0	0	unl
47212	105072	59027	11	11	614.4	15.0	3	4.9	2	1	0	44.46	0	0.22527505770467604	1	unl
475096	26025	26036	11	11	81.7	34.6	1	10.2	1	1	1	0.0	0	0.29333810561716767	1	unl
475096	26025	27027	11	11	81.7	3.2	1	0.9	4	1	1	507.12	0	1.13407891522134	0	unl
475096	26025	28028	11	11	81.7	2.6	1	0.3	4	1	1	489.31	0	100.0	0	unl
475096	26025	29029	11	11	81.7	0.8	1	0.4	4	1	1	331.03	0	100.0	0	unl
475096	26025	30030	11	11	81.7	6.3	1	0.8	4	1	1	466.59	0	0.28836783863640125	0	unl
475096	26036	27027	11	11	34.6	3.2	1	0.9	4	1	1	506.93	0	1.13407891522134	0	unl
475096	26036	28028	11	11	34.6	2.6	1	0.3	4	1	1	488.86	0	100.0	0	unl
475096	26036	29029	11	11	34.6	0.8	1	0.4	4	1	1	330.03	0	100.0	0	unl
475096	26036	30030	11	11	34.6	6.3	1	0.8	4	1	1	468.17	0	0.28836783863640125	0	unl
475096	19014	26025	11	11	142.6	81.7	1	16.9	1	1	1	67.77	0	0.12354301896354078	0	unl
475096	19014	26036	11	11	142.6	34.6	1	10.2	1	1	1	80.08	0	0.29333810561716767	1	unl
475096	19014	27027	11	11	142.6	3.2	1	0.9	4	1	1	476.57	0	1.13407891522134	0	unl
475096	19014	28028	11	11	142.6	2.6	1	0.3	4	1	1	426.3	0	100.0	0	unl
475096	19014	29029	11	11	142.6	0.8	1	0.4	4	1	1	321.52	0	100.0	0	unl
475096	19014	30030	11	11	142.6	6.3	1	0.8	4	1	1	382.71	0	0.28836783863640125	0	unl
54332	16014	76038	11	11	336.3	16.5	1	2.7	2	1	0	99.8	0	0.2233746934571961	1	in
54332	16014	82044	11	11	336.3	1.1	1	2.8	3	1	0	11.84	0	100.0	0	unl
54332	97060	91053	11	11	135.9	2.0	1	0.4	3	0	0	4.98	0	100.0	0	unl
54332	122091	128111	11	11	139.6	88.8	5	27.5	2	1	0	52.12	0	100.0	1	unl
54332	122091	120071	11	11	139.6	63.9	4	16.2	2	1	0	37.81	0	100.0	0	unl
54332	122091	81043	11	11	139.6	5.5	1	1.3	2	1	0	110.0	0	100.0	0	in
54332	122091	93055	11	2212	139.6	2.8	1	3.9	4	1	0	84.88	1	100.0	0	unl
54332	122091	123098	11	13	139.6	24.1	2	14.1	4	1	0	56.01	1	100.0	0	unl
54332	128111	120071	11	11	88.8	63.9	4	16.2	2	1	0	43.55	0	100.0	0	unl
54332	128111	81043	11	11	88.8	5.5	1	1.3	2	1	0	157.48	0	100.0	0	in
54332	128111	93055	11	2212	88.8	2.8	1	3.9	4	1	0	75.55	1	100.0	0	unl
54332	128111	123098	11	13	88.8	24.1	2	14.1	4	1	0	110.9	1	100.0	0	unl
54332	120071	81043	11	11	63.9	5.5	1	1.3	2	1	0	124.9	0	100.0	0	in
54332	120071	93055	11	2212	63.9	2.8	1	3.9	4	1	0	52.87	1	100.0	0	unl
54332	120071	123098	11	13	63.9	24.1	2	14.1	4	1	0	76.81	1	100.0	0	unl
54332	121084	69031	11	11	35.9	4.3	1	1.0	2	1	1	127.98	0	100.0	0	unl
54332	121084	77039	11	11	35.9	7.4	4	2.4	2	1	1	1.86	0	0.21684557991054282	0	in
54332	121084	76038	11	11	35.9	16.5	1	2.7	2	0	1	4.07	0	0.2233746934571961	1	in
54332	121084	26023	11	11	35.9	3.1	1	0.8	4	1	1	246.39	0	100.0	0	unl
54332	121084	83045	11	11	35.9	0.9	1	0.9	3	1	1	105.38	0	2.0971906503929323	0	unl
76346	14058	41031	11	11	30.2	30.1	4	7.1	2	1	1	11.58	0	100.0	1	in
