ev	site	shw	seg	pdg	verdict	final_owner	kept	len_cm	site_ang	dist_cm	ang15	ang60	ao
269774	pass3_cone	87134	85116	11	UNL	87134	1	4.29	1.03	34.37	1.03	1.27	0.0
269774	pass3_cone	87134	85117	11	UNL	87134	1	5.94	2.53	37.74	2.53	1.49	0.0
269774	pass3_cone	87134	85118	11	UNL	87134	1	10.04	2.29	48.98	2.29	1.17	0.0
269774	pass3_cone	87134	85120	11	UNL	87134	1	6.69	1.02	58.03	1.02	1.51	0.0
269774	pass3_cone	87134	85121	11	UNL	87134	1	3.38	1.02	58.03	1.02	1.29	0.0
269774	pass3_cone	87134	85122	11	UNL	87134	1	5.89	1.44	60.6	1.44	1.34	0.0
269774	pass3_cone	87134	85123	11	UNL	87134	1	6.01	1.44	60.6	1.44	1.34	0.0
269774	pass3_cone	87134	85124	11	UNL	87134	1	5.3	3.45	56.71	3.45	3.54	0.0
269774	pass3_cone	87134	85125	11	UNL	87134	1	3.78	1.44	60.6	1.44	1.14	0.0
269774	pass3_cone	87134	85126	11	UNL	87134	1	3.89	1.44	60.6	1.44	1.14	0.0
269774	pass3_cone	87134	85128	11	UNL	87134	1	2.32	2.53	37.74	2.53	1.82	0.0
269774	pass3_cone	87134	85129	11	UNL	87134	1	5.2	1.28	39.77	1.28	0.27	0.0
269774	pass3_cone	87134	85130	11	UNL	87134	1	10.58	1.28	39.77	1.28	0.2	0.0
269774	pass3_cone	87134	85131	11	UNL	87134	1	4.31	1.85	32.2	1.85	1.68	0.0
269774	pass3_cone	87134	91167	13	UNL	87134	1	1.2	3.81	118.34	3.81	4.22	0.0
269774	pass3_cone	87134	91168	11	UNL	87134	1	3.39	3.44	115.35	3.44	3.97	0.0
269774	pass3_cone	87134	92174	13	UNL	87134	1	5.29	1.88	87.33	1.88	1.08	0.0
269774	pass3_cone	87134	92175	13	UNL	87134	1	6.55	2.92	91.68	2.92	1.78	0.0
269774	pass3_cone	87134	92178	11	UNL	87134	1	5.68	3.82	93.78	3.82	2.74	0.0
269774	pass3_cone	87134	92180	11	UNL	87134	1	6.09	1.11	88.19	1.11	0.59	0.0
269774	pass3_cone	87134	92181	11	UNL	87134	1	4.33	1.12	87.87	1.12	0.98	0.0
269774	pass3_cone	87134	92182	11	UNL	87134	1	3.28	2.13	87.07	2.13	1.1	0.0
269774	pass3_cone	87134	93184	11	UNL	87134	1	5.89	4.28	75.97	4.28	3.37	0.0
269774	pass3_cone	87134	93185	11	UNL	87134	1	3.56	4.28	75.97	4.28	3.37	0.0
269774	pass3_cone	87134	94186	11	UNL	87134	1	2.48	3.18	79.18	3.18	3.65	0.0
269774	pass3_cone	87134	95187	13	UNL	87134	1	2.35	3.09	80.67	3.09	2.61	0.0
269774	pass3_cone	87134	103220	13	UNL	87134	1	0.25	7.83	27.33	7.83	7.67	0.0
269774	pass3_cone	87134	104221	11	UNL	87134	1	1.11	2.98	69.67	2.98	4.04	0.0
269774	pass3_cone	87134	105223	11	UNL	87134	1	1.44	1.65	122.27	1.65	1.99	0.0
269774	pass3_cone	87134	105228	13	UNL	87134	1	2.99	1.23	124.45	1.23	2.09	0.0
269774	pass3_cone	87134	105229	11	UNL	87134	1	3.4	2.18	123.14	2.18	2.4	0.0
269774	pass3_cone	87134	106230	11	UNL	87134	1	2.95	1.8	128.12	1.8	2.87	0.0
269774	pass3_cone	87134	107231	13	UNL	87134	1	1.82	0.3	121.14	0.3	1.07	0.0
271851	pass3_cone	23010	100024	13	UNL	23010	1	0.29	8.11	57.24	13.64	8.03	5.0
271851	pass3_cone	23010	101025	13	UNL	23010	1	2.76	9.61	51.45	15.13	9.4	5.0
271851	pass3_cone	23010	102026	13	UNL	23010	1	0.32	7.78	74.23	13.31	7.66	5.0
271851	pass3_cone	23010	104028	13	UNL	23010	1	0.2	8.47	126.42	14.04	8.1	5.0
271851	pass3_cone	23010	105029	11	UNL	23010	1	2.14	6.53	147.94	10.14	5.18	5.0
271851	pass3_cone	23010	106030	13	UNL	23010	1	0.37	25.25	67.4	20.91	24.93	5.0
271851	pass3_cone	23010	109033	11	UNL	23010	1	0.77	7.22	136.67	4.1	7.0	5.0
271851	pass3_cone	23010	110034	13	UNL	23010	1	1.23	7.27	89.68	7.7	6.25	5.0
271851	pass3_cone	23010	112036	13	UNL	23010	1	0.6	12.76	120.15	10.86	11.96	5.0
271851	pass3_cone	23010	113037	11	UNL	23010	1	6.73	7.76	131.86	10.56	6.41	5.0
271851	pass3_cone	23010	114038	11	UNL	23010	1	4.4	1.08	105.51	5.79	2.37	5.0
271851	pass3_cone	23010	115039	11	UNL	23010	1	4.2	9.91	73.31	5.44	10.91	5.0
271851	pass3_cone	23010	116041	13	UNL	23010	1	4.03	12.04	29.86	6.81	12.23	5.0
271851	pass3_cone	23010	116042	11	UNL	23010	1	3.89	16.43	32.89	11.24	16.14	5.0
271851	pass3_cone	23010	117046	11	UNL	23010	1	9.28	4.47	90.0	8.11	3.24	5.0
271851	pass3_cone	23010	117048	11	UNL	23010	1	4.93	4.39	86.11	8.24	3.24	5.0
271851	pass3_cone	23010	117049	11	UNL	23010	1	10.6	4.51	85.51	8.75	3.55	5.0
271851	pass3_cone	23010	117055	11	UNL	23010	1	5.0	4.96	82.11	8.27	3.65	5.0
271851	pass3_cone	23010	118056	13	UNL	23010	1	0.2	4.63	122.07	8.62	3.55	5.0
271851	pass3_cone	23010	119057	13	UNL	23010	1	0.48	10.3	119.1	9.83	8.79	5.0
271851	pass3_cone	23010	121059	13	UNL	23010	1	2.33	17.19	51.06	20.88	16.2	5.0
271851	pass3_cone	23010	122060	11	UNL	23010	1	1.74	1.13	80.12	5.48	2.94	5.0
271851	pass3_cone	23010	128061	11	UNL	23010	1	5.66	4.59	63.55	4.07	3.44	5.0
271851	pass3_cone	23010	129062	13	UNL	23010	1	0.77	1.9	67.07	5.46	0.35	5.0
271851	pass3_cone	23010	130063	11	UNL	23010	1	2.52	4.76	61.59	8.54	3.17	5.0
271851	pass3_cone	23010	132065	13	UNL	23010	1	7.36	4.21	92.54	9.11	5.66	5.0
271851	pass3_cone	23010	133067	11	UNL	23010	1	9.11	2.66	81.78	6.64	1.0	5.0
271851	pass3_cone	23010	133070	11	UNL	23010	1	9.17	2.37	86.52	3.27	3.2	5.0
271851	pass3_cone	23010	133071	11	UNL	23010	1	11.1	1.02	91.26	4.74	1.51	5.0
271851	pass3_cone	23010	134072	13	UNL	23010	1	0.33	4.81	101.71	8.03	3.06	5.0
271851	pass3_cone	23010	135073	11	UNL	23010	1	7.21	8.1	115.06	10.53	6.32	5.0
271851	pass3_cone	23010	136074	11	UNL	23010	1	18.06	4.65	102.44	6.92	2.82	5.0
271851	pass3_cone	23010	137075	11	UNL	23010	1	5.09	7.54	119.08	10.08	5.76	5.0
271851	pass3_cone	23010	138076	11	UNL	23010	1	30.52	6.43	100.53	9.06	4.64	5.0
271851	pass3_cone	23010	139078	13	UNL	23010	1	4.35	10.58	92.27	15.36	9.64	5.0
271851	pass3_cone	23010	139079	11	UNL	23010	1	2.55	12.19	95.08	17.24	11.47	5.0
271851	pass3_cone	23010	140081	11	UNL	23010	1	1.29	24.35	63.1	19.02	23.86	5.0
271851	pass3_cone	23010	140082	11	UNL	23010	1	5.31	25.06	64.06	19.74	24.55	5.0
271851	pass3_cone	23010	141093	11	UNL	23010	1	5.66	11.63	130.12	14.36	9.94	5.0
271851	pass3_cone	23010	141094	11	UNL	23010	1	5.32	11.34	128.88	14.3	9.69	5.0
271851	pass3_cone	23010	141095	211	UNL	23010	1	0.72	11.92	130.11	14.58	10.22	5.0
271851	pass3_cone	23010	142096	13	UNL	23010	1	0.24	12.21	118.78	10.21	10.69	5.0
271851	pass3_cone	23010	133100	0	UNL	23010	1	1.63	4.48	92.73	3.65	5.8	5.0
30504	pass3_cone	11068	11016	11	UNL	11068	1	11.1	14.87	24.5	14.87	10.59	0.0
30504	pass3_cone	11068	11018	11	UNL	11068	1	3.3	7.28	19.94	7.28	8.41	0.0
30504	pass3_cone	11068	11019	11	UNL	11068	1	8.57	24.33	16.94	24.33	19.58	0.0
30504	pass3_cone	11068	11020	11	UNL	11068	1	8.92	7.28	19.94	7.28	8.0	0.0
30504	pass3_cone	11065	43025	13	UNL	11065	1	0.37	14.11	76.92	14.11	14.11	0.0
30504	pass3_cone	11065	44026	13	UNL	11065	1	0.5	15.43	59.04	15.43	15.43	0.0
30504	pass3_cone	11065	45027	11	UNL	11065	1	1.87	15.63	57.47	15.63	3.52	0.0
30504	pass3_cone	11065	46028	11	UNL	11065	1	1.23	15.75	27.72	15.75	6.51	0.0
30504	pass3_cone	11065	49031	2212	UNL	11065	1	0.24	19.55	43.98	19.55	19.1	0.0
30504	pass3_cone	11065	51033	13	UNL	11065	1	0.58	13.71	30.08	13.71	27.59	0.0
30504	pass3_cone	11065	52034	11	UNL	11065	1	1.11	5.27	29.67	5.27	15.43	0.0
30504	pass3_cone	11065	54036	13	UNL	11065	1	0.78	20.99	26.62	20.99	15.88	0.0
30504	pass3_cone	11065	56038	13	UNL	11065	1	0.55	24.22	33.38	24.22	15.69	0.0
30504	pass3_cone	11068	59041	2212	UNL	11068	1	0.26	8.78	95.78	8.78	10.91	0.0
30504	pass3_cone	11068	60042	13	UNL	11068	1	0.28	7.08	63.75	7.08	9.89	0.0
30504	pass3_cone	11065	61043	13	UNL	11065	1	3.48	5.47	41.04	5.47	11.27	0.0
30504	pass3_cone	11065	62044	11	UNL	11065	1	5.06	2.72	53.19	2.72	7.1	0.0
30504	pass3_cone	11065	64046	13	UNL	11065	1	7.23	18.64	42.87	18.64	12.8	0.0
30504	pass3_cone	11065	66052	11	UNL	11065	1	7.35	5.38	13.89	5.38	11.64	0.0
30504	pass3_cone	11065	66053	211	UNL	11065	1	7.88	5.38	13.89	4.08	11.35	0.0
30504	pass3_cone	11065	66054	2212	UNL	11065	1	4.75	15.52	18.83	12.0	11.99	0.0
30504	pass3_cone	11065	66057	11	UNL	11065	1	8.28	21.4	12.83	17.76	17.95	0.0
30504	pass3_cone	11065	70062	11	UNL	11065	1	2.56	22.12	26.64	21.45	14.13	0.0
30504	pass3_cone	11065	70063	11	UNL	11065	1	3.01	19.86	28.92	19.69	11.65	0.0
30504	pass3_cluster_map	11008	11017	11	UNL	11008	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
30504	pass3_cluster_map	11065	66050	13	UNL	11065	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
342199	pass3_cone	20032	44044	11	UNL	20032	1	1.05	12.3	35.31	10.67	12.3	0.0
342199	pass3_cone	20032	46046	13	UNL	20032	1	0.53	8.38	31.8	9.85	8.54	0.0
342199	pass3_cone	20032	47047	2212	UNL	20032	1	1.02	14.07	43.54	13.67	14.05	0.0
342199	pass3_cone	20032	48048	2212	UNL	20032	1	0.89	18.05	46.72	17.57	17.78	0.0
342199	pass3_cone	20032	49049	11	UNL	20032	1	1.68	4.94	47.67	4.64	5.28	0.0
342199	pass3_cone	20032	50050	13	UNL	20032	1	1.75	20.67	58.71	22.34	20.94	0.0
342199	pass3_cone	20032	52052	11	UNL	20032	1	0.63	2.47	57.21	4.14	2.21	0.0
342199	pass3_cone	20032	53053	13	UNL	20032	1	0.19	1.18	59.78	2.48	1.37	0.0
342199	pass3_cone	20032	54054	11	UNL	20032	1	2.35	1.9	55.87	3.51	1.44	0.0
342199	pass3_cone	20032	55055	11	UNL	20032	1	3.2	2.92	86.05	4.53	2.41	0.0
342199	pass3_cone	20032	58058	13	UNL	20032	1	2.93	11.92	56.06	13.11	11.37	0.0
342199	pass3_cone	20032	59060	211	UNL	20032	1	6.59	3.17	113.6	4.81	2.76	0.0
342199	pass3_cone	20032	59062	13	UNL	20032	1	7.16	3.17	113.6	4.81	2.76	0.0
342199	pass3_cone	20032	59066	11	UNL	20032	1	3.94	1.96	117.8	2.82	2.62	0.0
342199	pass3_cone	20032	59067	211	UNL	20032	1	2.39	3.23	111.27	4.86	2.81	0.0
342199	pass3_cone	20032	60068	13	UNL	20032	1	0.21	11.89	67.72	13.54	11.34	0.0
342199	pass3_cone	20032	68070	11	UNL	20032	1	4.36	3.48	46.37	4.73	2.5	0.0
342199	pass3_cone	20032	68076	11	UNL	20032	1	2.6	3.44	50.35	4.82	2.34	0.0
342199	pass3_cone	20032	68077	11	UNL	20032	1	5.51	5.13	49.49	5.78	4.17	0.0
342199	pass3_cone	20032	68078	11	UNL	20032	1	1.19	1.18	50.26	2.22	0.58	0.0
342199	pass3_cone	20032	68079	11	UNL	20032	1	4.59	1.82	48.6	1.88	1.69	0.0
342199	pass3_cone	20032	71096	11	UNL	20032	1	1.89	11.23	40.21	12.86	10.34	0.0
342199	pass3_cone	20032	71097	13	UNL	20032	1	1.93	9.06	39.61	10.71	8.1	0.0
350186	pass3_cone	6044	34013	13	UNL	6044	1	0.6	6.78	71.26	6.78	4.61	0.0
350186	pass3_cone	6044	35014	13	UNL	6044	1	0.59	7.42	75.49	7.42	5.09	0.0
350186	pass3_cone	6044	36015	13	UNL	6044	1	0.25	6.92	39.28	6.92	8.03	0.0
350186	pass3_cone	6044	37016	13	UNL	6044	1	0.41	20.72	74.96	20.72	18.71	0.0
350186	pass3_cone	6044	38017	2212	UNL	6044	1	0.66	10.56	56.95	10.56	9.13	0.0
350186	pass3_cone	6044	39018	13	UNL	6044	1	0.94	15.37	58.28	15.37	13.83	0.0
350186	pass3_cone	6044	40019	11	UNL	6044	1	2.38	3.11	65.03	3.11	3.21	0.0
350186	pass3_cone	6044	41020	13	UNL	6044	1	0.35	8.31	69.07	8.31	7.84	0.0
350186	pass3_cone	6044	48027	13	UNL	6044	1	0.06	12.45	49.13	12.45	13.19	0.0
350186	pass3_cone	6044	49028	13	UNL	6044	1	4.17	8.61	28.37	8.61	10.08	0.0
350186	pass3_cone	6044	50029	13	UNL	6044	1	0.23	16.84	66.37	16.84	14.47	0.0
350186	pass3_cone	6044	52031	13	UNL	6044	1	0.64	2.82	140.88	2.82	2.84	0.0
350186	pass3_cone	6044	53032	11	UNL	6044	1	1.93	6.47	84.29	6.47	4.8	0.0
350186	pass3_cone	6044	54033	2212	UNL	6044	1	0.35	2.59	92.76	2.59	0.24	0.0
350186	pass3_cone	6044	116034	13	UNL	6044	1	0.77	2.86	51.75	2.86	1.39	0.0
350186	pass3_cone	6044	117035	13	UNL	6044	1	1.19	5.97	45.14	5.97	5.33	0.0
350186	pass3_cone	6044	118036	11	UNL	6044	1	3.82	1.71	34.71	1.71	2.73	0.0
350186	pass3_cone	6044	119041	11	UNL	6044	1	2.2	4.17	131.3	4.17	3.49	0.0
350186	pass3_cone	6044	119042	11	UNL	6044	1	6.46	3.04	125.85	3.04	2.54	0.0
350186	pass3_cone	6044	120043	13	UNL	6044	1	0.12	1.46	60.52	1.46	1.29	0.0
360535	pass3_cone	7060	7018	11	UNL	7060	1	8.67	9.81	60.9	8.04	9.81	0.0
360535	pass3_cone	7060	7031	11	UNL	7060	1	13.69	6.63	71.46	4.6	6.63	0.0
360535	pass3_cone	7060	7069	11	UNL	7060	1	3.57	4.22	48.36	3.61	4.22	0.0
360535	pass3_cone	7060	7070	11	UNL	7060	1	31.03	4.22	48.36	3.61	4.05	0.0
360535	pass3_cone	7060	31077	11	UNL	7060	1	1.72	14.92	53.67	13.07	15.74	0.0
360535	pass3_cone	7060	32078	13	UNL	7060	1	0.34	13.68	29.67	12.86	14.4	0.0
360535	pass3_cone	7060	33079	13	UNL	7060	1	0.29	6.58	108.45	5.33	6.9	0.0
360535	pass3_cone	7060	34080	11	UNL	7060	1	1.29	8.84	74.82	10.99	8.25	0.0
360535	pass3_cone	7060	35081	13	UNL	7060	1	0.34	8.26	82.57	7.85	8.81	0.0
360535	pass3_cone	7060	36082	13	UNL	7060	1	0.25	15.82	67.61	16.5	15.96	0.0
360535	pass3_cone	7060	37083	13	UNL	7060	1	0.45	18.91	52.45	18.17	19.49	0.0
360535	pass3_cone	7060	38084	13	UNL	7060	1	1.49	9.97	93.17	7.78	10.64	0.0
360535	pass3_cone	7060	40086	11	UNL	7060	1	1.14	7.84	115.46	9.87	7.34	0.0
360535	pass3_cone	7060	41087	13	UNL	7060	1	0.37	8.45	69.38	8.73	8.6	0.0
360535	pass3_cone	7060	42088	13	UNL	7060	1	0.36	3.45	107.14	1.2	4.12	0.0
360535	pass3_cone	7060	43089	13	UNL	7060	1	0.06	8.78	74.04	6.92	9.42	0.0
360535	pass3_cone	7060	44090	13	UNL	7060	1	0.57	6.67	105.46	4.44	7.32	0.0
360535	pass3_cone	7060	45091	13	UNL	7060	1	0.43	7.88	83.26	5.66	8.56	0.0
360535	pass3_cone	7060	46092	2212	UNL	7060	1	0.25	6.1	79.21	3.97	6.77	0.0
360535	pass3_cone	7060	47093	13	UNL	7060	1	0.55	8.55	70.57	6.39	9.23	0.0
360535	pass3_cone	7060	48094	13	UNL	7060	1	0.33	24.79	34.59	23.08	25.38	0.0
360535	pass3_cone	7060	49095	13	UNL	7060	1	0.63	9.86	50.75	10.29	9.83	0.0
360535	pass3_cone	7060	50096	13	UNL	7060	1	0.48	2.24	90.28	4.47	1.71	0.0
360535	pass3_cone	7060	52098	13	UNL	7060	1	0.58	3.21	97.1	5.46	2.68	0.0
360535	pass3_cone	7060	53099	13	UNL	7060	1	0.38	5.29	66.57	3.41	5.73	0.0
360535	pass3_cone	7060	54100	13	UNL	7060	1	0.4	4.62	103.55	3.27	5.09	0.0
360535	pass3_cone	7060	56102	13	UNL	7060	1	0.65	13.62	68.26	15.8	13.15	0.0
360535	pass3_cone	7060	57103	13	UNL	7060	1	0.86	16.27	55.58	14.58	16.75	0.0
360535	pass3_cone	7060	59105	13	UNL	7060	1	0.67	19.36	55.92	20.51	19.18	0.0
360535	pass3_cone	7060	96107	11	UNL	7060	1	1.21	2.52	87.57	4.56	2.29	0.0
360535	pass3_cone	7060	96122	11	UNL	7060	1	5.06	4.49	87.1	6.68	3.98	0.0
360535	pass3_cone	7060	96123	11	UNL	7060	1	4.67	4.88	90.99	7.01	4.37	0.0
360535	pass3_cone	7060	96124	11	UNL	7060	1	4.28	3.39	83.58	5.46	3.12	0.0
360535	pass3_cone	7060	96125	11	UNL	7060	1	7.2	4.64	86.61	6.85	4.13	0.0
360535	pass3_cone	7060	97126	13	UNL	7060	1	2.08	6.65	57.66	6.21	6.64	0.0
360535	pass3_cone	7060	100129	13	UNL	7060	1	0.83	7.04	73.54	9.24	6.78	0.0
360535	pass3_cone	7060	101130	11	UNL	7060	1	3.35	3.59	106.95	2.2	3.72	0.0
360535	pass3_cone	7060	102131	11	UNL	7060	1	1.04	3.65	106.77	4.17	3.34	0.0
388	pass3_cone	23032	53068	13	UNL	23032	1	0.4	19.16	78.39	19.64	19.16	0.0
388	pass3_cone	23032	54069	11	UNL	23032	1	1.69	3.85	76.7	2.49	3.85	0.0
388	pass3_cone	23032	56071	11	UNL	23032	1	0.71	3.29	77.93	1.95	3.29	0.0
388	pass3_cone	23028	59074	11	UNL	23028	1	1.14	10.84	47.09	10.84	9.06	0.0
388	pass3_cone	23028	60076	13	UNL	23028	1	0.37	11.74	67.76	11.74	9.4	0.0
388	pass3_cone	23028	61077	11	UNL	23028	1	2.93	8.45	58.65	8.45	7.6	0.0
388	pass3_cone	23028	62078	11	UNL	23028	1	1.06	10.24	26.07	10.24	10.96	0.0
388	pass3_cone	23028	64080	11	UNL	23028	1	1.06	8.05	85.34	8.05	12.54	0.0
388	pass3_cone	23028	65081	2212	UNL	23028	1	0.39	20.72	69.35	20.72	16.33	0.0
388	pass3_cone	23028	66082	11	UNL	23028	1	1.45	9.85	79.74	9.85	7.66	0.0
388	pass3_cone	23032	68084	13	UNL	23032	1	0.36	17.71	30.41	18.74	17.71	0.0
388	pass3_cone	23032	71087	13	UNL	23032	1	0.25	8.09	57.87	9.15	8.02	0.0
388	pass3_cone	23032	72088	13	UNL	23032	1	1.81	7.36	65.54	7.98	7.23	0.0
388	pass3_cone	23032	73090	11	UNL	23032	1	2.9	12.14	76.81	11.93	12.07	0.0
388	pass3_cone	23032	74091	13	UNL	23032	1	0.57	10.01	68.63	9.64	9.95	0.0
388	pass3_cone	23032	75092	11	UNL	23032	1	1.52	9.5	77.81	10.56	9.49	0.0
388	pass3_cone	23032	76093	13	UNL	23032	1	1.02	3.68	75.4	4.4	3.73	0.0
388	pass3_cone	23032	77094	13	UNL	23032	1	0.21	4.25	65.06	3.04	4.38	0.0
388	pass3_cone	23032	78095	13	UNL	23032	1	0.07	12.18	52.31	10.82	12.3	0.0
388	pass3_cone	23032	79096	13	UNL	23032	1	0.34	7.44	61.71	6.98	7.52	0.0
388	pass3_cone	23032	80097	13	UNL	23032	1	0.35	20.42	46.07	19.04	20.44	0.0
388	pass3_cone	23032	82099	11	UNL	23032	1	1.15	2.71	77.79	3.82	2.83	0.0
388	pass3_cone	23028	83101	11	UNL	23028	1	5.06	21.48	63.09	21.48	17.04	0.0
388	pass3_cone	23028	84102	13	UNL	23028	1	0.35	7.49	33.64	7.49	3.66	0.0
388	pass3_cone	23028	85103	2212	UNL	23028	1	0.38	16.21	70.17	16.21	13.82	0.0
388	pass3_cone	23032	86104	13	UNL	23032	1	0.46	9.52	68.19	10.61	9.56	0.0
388	pass3_cone	23032	89107	13	UNL	23032	1	0.41	23.21	67.09	23.82	23.19	0.0
388	pass3_cone	23032	90108	13	UNL	23032	1	0.3	18.92	39.99	19.93	18.95	0.0
388	pass3_cone	23032	91109	11	UNL	23032	1	8.94	8.28	67.24	8.83	8.16	0.0
388	pass3_cone	23028	95131	11	UNL	23028	1	10.67	18.68	38.14	18.68	14.01	0.0
388	pass3_cone	23028	95132	11	UNL	23028	1	4.4	18.22	47.91	18.22	6.88	0.0
388	pass3_cone	23028	95135	11	UNL	23028	1	13.3	17.48	51.99	17.48	4.93	0.0
388	pass3_cone	23028	95139	11	UNL	23028	1	4.84	22.69	46.38	22.69	8.49	0.0
388	pass3_cone	23028	95140	11	UNL	23028	1	11.72	19.8	63.7	19.8	4.9	0.0
388	pass3_cone	23028	95141	2212	UNL	23028	1	4.71	19.17	72.27	19.17	4.17	0.0
388	pass3_cone	23028	95143	11	UNL	23028	1	7.48	19.17	72.27	19.17	4.17	0.0
388	pass3_cone	23028	95144	11	UNL	23028	1	6.27	18.22	47.91	18.22	3.25	0.0
388	pass3_cone	23028	95161	11	UNL	23028	1	5.41	19.17	72.27	19.17	3.6	0.0
388	pass3_cone	23028	95162	11	UNL	23028	1	8.76	19.87	56.75	19.87	4.7	0.0
388	pass3_cone	23028	95175	11	UNL	23028	1	13.43	20.79	56.27	20.79	5.48	0.0
388	pass3_cone	23028	95176	11	UNL	23028	1	9.83	18.77	63.72	18.77	2.3	0.0
388	pass3_cone	23028	95177	11	UNL	23028	1	6.87	19.17	72.27	19.17	2.32	0.0
388	pass3_cone	23028	96178	11	UNL	23028	1	2.57	16.5	75.05	16.5	3.24	0.0
388	pass3_cone	23028	98180	2212	UNL	23028	1	0.76	9.16	38.73	9.16	8.28	0.0
388	pass3_cone	23028	99181	11	UNL	23028	1	2.6	9.39	45.99	9.39	13.72	0.0
388	pass3_cone	23028	59184	0	UNL	23028	1	0.92	10.27	47.24	10.27	7.07	0.0
388	pass3_cluster_map	23028	95160	11	UNL	23028	1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
38856	pass3_cone	12090	12024	11	UNL	12090	1	11.17	8.42	22.21	18.88	8.42	5.0
38856	pass3_cone	12035	12025	11	UNL	12035	1	4.3	11.33	31.22	11.33	11.33	5.0
38856	pass3_cone	12090	12026	11	UNL	12090	1	7.98	10.83	29.07	21.01	8.42	5.0
38856	pass3_cone	12035	19037	11	UNL	12035	1	9.26	21.6	46.1	21.6	17.98	5.0
38856	pass3_cone	12035	33038	11	UNL	12035	1	0.9	3.99	68.42	3.99	14.39	5.0
38856	pass3_cone	12035	34039	13	UNL	12035	1	0.23	9.98	73.14	9.98	8.97	5.0
38856	pass3_cone	12090	35040	11	UNL	12090	1	1.34	8.32	79.63	18.56	4.95	5.0
38856	pass3_cone	12089	36041	13	UNL	12089	1	0.36	24.44	30.94	24.44	21.16	0.0
38856	pass3_cone	12035	37042	13	UNL	12035	1	0.62	9.34	37.18	9.34	15.54	5.0
38856	pass3_cone	12090	38043	11	UNL	12090	1	2.57	18.98	30.04	25.67	18.04	5.0
38856	pass3_cone	12090	40045	13	UNL	12090	1	0.46	13.11	65.93	24.14	8.79	5.0
38856	pass3_cone	12035	41046	13	UNL	12035	1	0.64	12.89	45.11	12.89	18.66	5.0
38856	pass3_cone	12035	42047	11	UNL	12035	1	0.62	5.14	65.5	5.14	9.98	5.0
38856	pass3_cone	12089	43048	13	UNL	12089	1	2.65	7.25	50.23	7.25	12.75	0.0
38856	pass3_cone	12090	44049	11	UNL	12090	1	3.74	7.97	68.81	16.13	6.64	5.0
38856	pass3_cone	12090	45050	11	UNL	12090	1	5.02	19.56	48.39	16.35	21.79	5.0
38856	pass3_cone	12035	46051	13	UNL	12035	1	5.11	9.92	74.97	9.92	11.21	5.0
38856	pass3_cone	12035	59056	11	UNL	12035	1	2.98	8.85	40.53	8.85	9.56	5.0
38856	pass3_cone	12035	60057	11	UNL	12035	1	3.23	2.97	39.2	2.97	10.09	5.0
38856	pass3_cone	12090	61059	13	UNL	12090	1	1.8	8.95	22.68	14.7	12.12	5.0
38856	pass3_cone	12090	61060	11	UNL	12090	1	11.11	17.38	16.69	26.36	18.05	5.0
38856	pass3_cone	12090	61061	11	UNL	12090	1	2.22	8.95	22.68	14.7	10.38	5.0
38856	pass3_cone	12035	63063	11	UNL	12035	1	12.84	2.12	48.35	2.12	11.0	5.0
38856	pass3_cone	12035	63065	11	UNL	12035	1	5.59	4.72	51.33	4.72	3.86	5.0
38856	pass3_cone	12035	63067	11	UNL	12035	1	4.51	4.72	51.33	4.72	3.34	5.0
38856	pass3_cone	12035	64068	11	UNL	12035	1	1.74	7.6	84.53	7.6	3.09	5.0
38856	pass3_cone	12035	65069	11	UNL	12035	1	1.14	13.63	86.07	13.63	7.39	5.0
38856	pass3_cone	12090	66070	13	UNL	66070	0	0.55	4.2	124.12	13.83	4.36	5.0
38856	pass3_cone	12035	67071	11	UNL	12035	1	0.75	21.22	70.49	21.22	14.08	5.0
38856	pass3_cone	12035	68072	13	UNL	12035	1	0.25	15.72	104.71	15.72	9.84	5.0
38856	pass3_cone	12035	69077	13	UNL	12035	1	6.47	10.25	95.4	10.25	4.77	5.0
38856	pass3_cone	12035	69078	211	UNL	12035	1	4.32	10.25	95.4	10.25	4.77	5.0
38856	pass3_cone	12035	70079	11	UNL	12035	1	3.03	10.56	53.12	10.56	2.94	5.0
38856	pass3_cone	12035	71080	11	UNL	12035	1	5.98	11.38	56.57	11.38	7.68	5.0
400474	pass3_cone	18126	22041	11	UNL	18126	1	17.98	4.18	91.32	13.47	4.18	0.0
400474	pass3_cone	18126	22045	11	UNL	18126	1	5.54	3.79	107.41	13.16	3.79	0.0
400474	pass3_cone	18126	22046	11	UNL	18126	1	15.12	4.96	106.07	14.32	4.96	0.0
400474	pass3_cone	18126	22047	11	UNL	18126	1	7.25	4.57	109.18	13.79	4.57	0.0
400474	pass3_cone	18126	49052	2212	UNL	18126	1	0.44	2.92	88.63	6.89	2.92	0.0
400474	pass3_cone	18126	54057	13	UNL	18126	1	0.94	11.08	96.18	13.06	11.08	0.0
400474	pass3_cone	18126	56059	13	UNL	18126	1	0.37	2.93	70.48	7.58	2.93	0.0
400474	pass3_cone	18126	57060	13	UNL	18126	1	0.24	11.44	42.47	8.51	11.44	0.0
400474	pass3_cone	18126	58061	13	UNL	18126	1	0.43	3.48	81.71	12.93	3.55	0.0
