evt	cid	grp	npts	qfrac	plen	prms	maxd	dvtx	seg	ang	cls	sev	flag	f_m	f_em	f_trk	own_pdg	d_had	hadseg	d_a5	d_sec	xcd	xcn	hit54	a5	cen
283713	17	8	3	8.8011343211737e-05	1.951468564173902	0.08921622112598697	3.6289166923477274	431.0328093799473	17006	6.263703805884129	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	107.2	0			-113.7,89.1,466.0
283713	17	11	3	8.224803486845108e-05	1.951468564173902	0.08921622112598691	3.874941817627715	423.7811143815283	17006	5.724507089858365	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	101.0	0			-113.1,88.4,458.8
283713	17	31	3	9.864904922522903e-05	1.7267600644523644	0.06726896614535455	3.6895427901028532	183.12696333377562	17007	25.571230600647816	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	28.1	0			-95.2,83.1,218.2
283713	17	32	3	7.810462624092031e-05	1.4677614912375057	0.11162616938405695	4.098413323470451	176.40437333935347	17007	35.22455273631124	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	27.5	0			-94.9,83.1,211.6
283713	17	2	2	7.61862065235364e-05	0.0	2.3593871897712903e-15	3.116942612561233	457.15739957307915	17006	83.49070666990303	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	130.1	0			-116.5,90.6,491.4
283713	17	7	2	4.811998940674582e-05	0.0	3.552713678800501e-15	3.5526433947132965	437.4790301896766	17006	83.81486765012212	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	116.3	0			-114.3,96.7,471.4
283713	17	21	2	5.8171766800393834e-05	0.0	0.0	3.783279529720205	382.9986696424023	17006	85.51069523654952	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	76.6	0			-109.3,93.2,417.4
283713	17	33	2	6.104244082543527e-05	0.0	0.0	3.1743872353573948	171.06642554376356	17007	86.33835492570577	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	26.0	0			-94.6,82.3,206.5
283713	17	0	1	3.098098671065408e-05	0.0	0.0	3.086013441318748	460.8368237818024	17006	83.50592631152644	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	136.1	0			-116.8,97.1,494.3
283713	17	1	1	2.4200855548221185e-05	0.0	0.0	3.396289068969247	460.4408457083928	17006	83.50592631152644	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	132.7	0			-116.8,90.2,494.3
283713	17	3	1	2.5510161475646285e-05	0.0	0.0	3.4001213581282683	450.7280685949123	17006	83.5677351392828	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	127.3	0			-115.6,96.9,484.3
283713	17	4	1	3.166114336149289e-05	0.0	0.0	3.0418192336166223	449.4569926789659	17006	83.52325070862797	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	123.3	0			-115.6,90.5,483.4
283713	17	6	1	2.7413445214049607e-05	0.0	0.0	3.425626949917335	438.1132359996671	17006	83.8389677772761	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.2	0			-114.3,89.5,472.1
283713	17	9	1	4.14700451617876e-05	0.0	0.0	3.3175484638509807	430.0464961666587	17006	84.18036614044551	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	109.9	0			-113.4,95.8,463.7
283713	17	12	1	3.178179373729772e-05	0.0	0.0	3.2521817292396213	420.3801887773733	17006	84.5082695351046	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	102.1	0			-112.4,95.1,454.1
283713	17	14	1	2.4890986196769743e-05	0.0	0.0	3.0093552066846443	415.75683612768177	17006	84.6228269060091	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.3	0			-112.1,87.8,449.9
283713	17	19	1	3.4462524349813924e-05	0.0	0.0	3.3206083614301805	391.7594697355126	17006	85.55700746460012	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	82.0	0			-109.9,93.9,425.6
283713	17	30	1	2.671902749631001e-05	0.0	0.0	3.8886039255753446	189.12778951949394	17007	86.84328913220133	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	30.0	0			-95.5,83.3,223.7
283713	17	40	1	4.540924930989236e-05	0.0	0.0	3.2399833471794284	22.76155331298811	17007	85.8182900969909	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	16.6	0			-84.6,69.5,58.3
283771	21	3	953	0.1744415520766899	110.70582164035243	1.845431095206928	18.31888825775189	15.196435337275659	21001	4.492899558624908	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.8	0	pr54drop(cid21,npts4,3.7cm,d0.3)		101.6,136.6,441.2
283771	21	11	365	0.06556141654265434	53.36881344885643	0.5232923598042054	7.145299573845732	4.141759461871276	21001	1.2755167701621506	NEARVTX	1	1	1.0	0.0	1.0	13:365	3.2	21002	-1.0	-1.0	89.3	0			100.2,166.6,399.7
283771	21	6	186	0.036904589590859516	33.19690142394423	0.4186940005158369	6.624111261142862	70.34094003672402	21001	1.490607708196865	TRK-COR	2	1	1.0	0.0	1.0	13:186	57.4	50006	-1.0	-1.0	84.6	0			102.5,143.1,460.9
283771	21	2	33	0.004032326326381427	11.729910210461416	0.25509700864700086	4.656556882504488	105.57233011660774	21001	4.6745259527372935	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.4	0			103.3,133.7,482.1
283771	21	1	15	0.0014356053801174644	4.1760794207302006	0.4006372375625994	5.324089123972291	125.51504760087533	21001	13.383661415893068	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	99.1	0			103.1,120.3,495.5
283771	21	9	14	0.00146460974580296	4.7319355759632975	0.2565064947403199	4.873068232643587	61.059791108797604	21001	11.134477981542254	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	86.8	0			101.7,152.3,438.6
283771	21	8	5	0.0005504861049706363	2.855377402390256	0.1226219482086873	4.418992419092823	112.3494272493189	21001	8.458943108994484	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.1	0			102.7,125.3,482.5
283771	21	0	4	0.00040330116951676077	1.826877909501758	0.17189110741111135	4.586576610065507	121.99446024000433	21001	36.53779261793043	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	97.5	0			103.1,122.6,490.8
283771	21	5	2	0.0002665250640184932	0.0	7.105427357601002e-15	4.302575391553281	119.59163676967552	21001	87.63284537812271	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	96.5	0			103.0,123.7,488.2
283771	21	12	2	0.0001705631701001341	0.0	0.0	3.7046908103106024	58.37418157242122	21001	88.43099328975508	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.6	0			101.5,154.0,433.9
283771	21	4	1	0.00012084480941904104	0.0	0.0	3.4168268905521075	117.58674506189037	21001	87.8106643930019	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	96.1	0			103.0,124.4,486.1
283771	21	7	1	0.0001683128203229695	0.0	0.0	3.6796283779751535	110.34779573806631	21001	88.1897387162785	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	93.8	0			102.7,126.6,479.2
283771	21	10	1	0.00011628098716856794	0.0	0.0	3.6542536857749783	67.98394665102933	21001	88.13949463460368	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	86.5	0			101.8,150.7,442.9
284103	8	0	3	0.0004231471988127011	1.385730493277809	6.803698044554597e-05	3.083678485186156	156.3275025294334	8004	36.78527707401547	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	183.4	0			200.8,-101.7,338.3
284145	11	0	1	0.00021933855045642815	0.0	0.0	3.2612158300241427	30.83133573574134	11009	89.11689010922383	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	43.8	0			201.2,43.3,301.9
284200	31	1	6	0.005287951255038038	1.268185669673581	0.05876167979797482	3.5116180031432864	10.278084159997928	31035	20.09045209294633	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	10.0	0			200.9,-132.1,480.6
284200	31	0	2	0.0006695970403917512	0.3129999999999882	2.6924339008921937e-15	3.2632980250047576	7.594481022426771	31029	78.32538822274931	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	7.4	0			199.4,-128.7,479.2
284211	14	0	20	0.011194511556826615	5.458801304378676	0.12498298157501112	3.9711429085340266	123.18925861620403	14004	8.64488063724651	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	287.1	0			-200.6,166.0,458.8
284657	5	0	1	0.00022062823222144897	0.0	0.0	3.223701693705546	25.27523651105959	5005	71.08586298017262	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	8.9	0			-32.8,93.8,448.9
284769	16	19	2091	0.20734577345485505	241.41981390938528	1.8809695816331693	18.328742155423537	105.55152016855133	16004	1.8548814535541227	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	112.3	0			138.4,-54.5,416.8
284769	16	20	1668	0.17243269378886275	170.55075229840423	2.1917289943603535	20.624137025339994	172.0854421134458	16004	5.372960151263279	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	126.9	0			138.7,-40.4,420.3
284769	16	1	314	0.02926464250877202	85.51732089876748	0.6608453701657936	7.676727268830122	77.14731227839435	16004	1.5149268082461023	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	95.8	0			132.0,-20.2,265.2
284769	16	2	84	0.006328341090659984	43.387792334743686	0.2659553324588877	4.915583307197627	36.26967975342627	16029	0.4332234721211209	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	53.9	0			127.8,-19.0,208.0
284769	16	0	57	0.004467480738026552	13.52883166035555	0.6610078981317474	7.6636692908814865	87.48424153373051	16004	11.18219010422632	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	101.1	0			130.8,-26.5,244.5
284769	16	6	34	0.0021941787019951822	17.019040082834263	0.2333712358720749	4.584284937435719	38.20531786777332	16029	0.9428877211648403	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	57.2	0			127.4,-10.1,199.8
284769	16	17	22	0.001358319365341983	5.575441954241404	0.3932481326459891	5.472218879111105	3.9378481129799847	16029	17.183895953560807	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	23.1	0			124.2,-3.4,158.8
284769	16	5	15	0.0009659785428412519	9.318280393293202	0.17974703193590966	4.2088080557326455	58.79542029399993	16029	1.4800993972155698	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	77.3	0			128.5,-13.0,215.3
284769	16	10	9	0.0005598222401104743	4.509704628158433	0.20845184320125687	4.226183569131848	25.940740533533347	16029	3.8205690863213615	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	43.7	0			125.6,-14.5,179.9
284769	16	14	8	0.00045876967536448524	4.9128745139636445	0.18353549096768357	4.354976819972759	14.97527457166979	16029	1.3578113215259027	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	34.7	0			125.0,-5.4,170.0
284769	16	11	7	0.00041916605567184686	3.8187342273166074	0.1662322445252617	4.02007530627226	24.725236000089055	16029	7.8075237924583405	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	44.3	0			125.7,-7.1,179.2
284769	16	4	4	0.00024283830098431716	2.4492483910742937	0.10791383504677987	3.7759238617853508	70.44154860679953	16029	8.201167945039444	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.7	0			129.2,-14.3,223.8
284769	16	16	4	0.00018519503123732087	3.425854127948249	0.10047992552934441	3.553881501696421	11.924703753640992	16029	5.465657164276579	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	30.1	0			124.4,-11.7,165.8
284769	16	7	3	0.00017549194534017938	2.0784657268283353	4.2095532278465476e-19	3.618549409487176	34.22181637526563	16029	21.52742611481388	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	53.4	0			126.3,-8.6,187.9
284769	16	8	2	0.00010679469882958492	0.0	1.2712174834767208e-14	3.365370067318006	32.600032327040715	16029	85.40945485964072	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	50.3	0			126.0,-15.1,184.7
284769	16	13	2	0.00011784189238394205	0.0	1.182400551940662e-14	3.3810249466692817	21.611212238375227	16029	85.27351161393015	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	39.6	0			125.1,-13.1,173.9
284769	16	15	2	0.0001317704752550291	0.0	0.0	3.3976746551869894	17.73711185295115	16029	85.21736860813483	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	35.7	0			124.8,-12.5,170.0
284769	16	24	2	0.00011130656520235797	0.0	8.881784197001252e-16	3.782148987017831	164.97270370037612	16004	86.7804370007811	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	148.9	0			135.1,-26.7,317.0
284769	16	3	1	4.3123957827658476e-05	0.0	0.0	3.311170700824709	75.8723601894926	16029	85.49855060524929	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.1	0			129.5,-14.9,228.1
284769	16	9	1	0.00010073640821092926	0.0	0.0	3.275609895714077	30.614136326579576	16029	85.41348880027081	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	49.9	0			126.0,-8.1,183.4
284769	16	12	1	5.826319608719755e-05	0.0	0.0	3.3867570126154574	22.141752062853996	16029	85.27351161393015	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	41.9	0			125.4,-6.4,175.0
284769	16	18	1	4.979303220014707e-05	0.0	0.0	3.110566726498566	7.821836931316059	16029	84.74357561804231	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	25.9	0			123.8,-10.7,159.4
284769	16	21	1	6.0882547081725365e-05	0.0	0.0	11.178522371494362	290.0240593173955	16004	88.38488688601414	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	149.4	0			139.5,-40.7,440.5
284769	16	22	1	6.38914902244006e-05	0.0	0.0	13.282407229489692	292.5219199093088	16004	88.46200777568582	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	149.7	0			139.5,-39.1,443.2
284769	16	23	1	6.157413950216872e-05	0.0	0.0	3.014778640298468	169.32334824453508	16004	86.84175848872393	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	149.1	0			135.4,-27.7,320.5
284791	4	2	89	0.0824138493586573	13.898151664014602	0.6065276288961928	7.350969119782784	4.628552797581527	4000	6.573236434744852	NEARVTX	1	1	1.0	0.0	1.0	13:89	34.6	31010	-1.0	-1.0	95.4	0			-122.3,186.8,210.5
284791	4	1	76	0.0784408215220476	12.940734852761569	0.29021025510822746	5.238654407383635	17.140386372541325	4000	3.7643164750616593	TRK-COR	2	1	1.0	0.0	1.0	13:76	30.1	31010	-1.0	-1.0	109.8	0			-122.7,190.0,228.1
284791	4	0	33	0.02662278908624258	13.00299223574298	0.11443354384875346	4.688017278125156	18.790416626567904	4000	8.053699765967371	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	105.0	0			-122.7,197.1,224.5
284791	4	3	1	0.0005185613363385762	0.0	0.0	3.2255557660657677	15.067330287745065	4000	89.25391560082821	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	108.3	0			-122.4,184.7,220.6
284794	12	13	1379	0.06506405446181651	141.48315020424974	0.5539441594079674	7.124861701113921	6.813212424400104	12003	0.5012438989227821	NEARVTX	1	1	1.0	0.0	1.0	13:1379	8.8	44008	-1.0	-1.0	106.7	0			-48.3,22.9,343.6
284794	12	0	1295	0.07393249067720209	90.41044794002565	0.8581437664173795	9.853832409778441	46.66898354798504	12003	5.105350947666807	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	132.7	0	pr54drop(cid12,npts21,71.3cm,d0.9)		-48.4,26.2,369.5
284794	12	12	68	0.0034001848728085933	26.14910671469559	0.2067059901653874	4.574686782720761	154.74961272342495	12003	1.7168849624220264	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	150.6	0			-52.2,70.5,419.0
284794	12	15	8	0.00027788623010432484	4.00522196357515	0.2985995740382676	6.4828070309087495	3.5183782357785245	12003	74.4967706108981	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	104.7	0			-47.8,-15.6,280.2
284794	12	1	2	6.309030282706076e-05	0.0	8.881784197001252e-16	4.805337753998136	4.616542872106792	12003	88.0327285409252	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.5	0			-47.6,-23.9,284.3
284794	12	2	2	0.00013954523827640586	0.0	0.0	5.728023789231332	7.063882072911493	12003	88.47171949369566	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	115.4	0	pr54drop(cid12,npts21,71.3cm,d0.2)		-47.6,-21.8,287.9
284794	12	3	2	0.0001277441676574182	0.0	2.547967888473924e-14	5.513818572459588	10.632239102841877	12003	88.87110997075021	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	117.5	0			-47.6,-19.8,291.5
284794	12	4	2	0.0002429584751458862	0.0	8.881784197001252e-16	5.714831091992132	14.517255370420417	12003	89.18181385812036	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	119.7	0			-47.6,-17.7,295.1
284794	12	5	2	0.00011863749243165339	0.0	2.4591502649036963e-14	5.735598490131613	18.520696094099687	12003	89.78123314435149	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	122.0	0			-47.6,-15.6,298.7
284794	12	6	2	0.0001019071695440008	0.0	0.0	5.652610054160799	22.57969468925566	12003	89.74804429209584	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	124.2	0			-47.6,-13.5,302.3
284794	12	7	2	0.00012221577686089924	0.0	0.0	5.652513736604291	26.668883838848625	12003	89.79284215148229	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	125.4	0			-47.6,-11.5,305.9
284794	12	8	2	0.00012439523358230627	0.0	2.4646951146678475e-14	5.833109228781873	30.77620577931756	12003	89.9186022241156	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	126.8	0			-47.6,-9.4,309.5
284794	12	9	2	0.00013146163319198095	0.0	0.0	5.870161689945184	34.89528438471452	12003	89.96538505214092	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	128.2	0			-47.6,-7.3,313.1
284794	12	10	2	0.00011059357857289827	0.0	2.4591502649036963e-14	5.687347485892629	39.022393649436715	12003	89.81215088939842	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	129.8	0	pr54drop(cid12,npts21,71.3cm,d1.3)		-47.6,-5.2,316.7
284794	12	11	2	0.00013537472724778674	0.0	1.1102230246251565e-16	5.714132989351901	43.155222878655145	12003	89.582498312628	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	131.6	0	pr54drop(cid12,npts21,71.3cm,d3.0)		-47.6,-3.1,320.3
284794	12	14	2	2.158166934424438e-05	0.9378000000000029	1.8623991238087e-14	3.1568472009268937	78.79952676317289	12003	89.8580521362144	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	150.0	0			-48.1,18.3,349.3
285311	11	0	16	0.0133121548166961	5.749978019292827	0.19673333106458804	4.235397360342916	13.723854913616627	11009	14.397295148155557	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	101.5	0			86.8,-13.9,281.3
285311	11	4	6	0.0025527271136201457	1.3779718829093448	0.1317297719098015	3.835648165564735	3.785845264930901	11003	63.05889540976114	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.8	0			85.6,-23.9,271.3
285311	11	1	1	0.0005292089906623416	0.0	0.0	3.0596958100438747	14.1555802442005	11009	82.59774744192497	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	107.1	0			86.8,-10.5,275.6
285311	11	2	1	0.00019708141630732023	0.0	0.0	3.461295563802653	4.079131957904769	11010	89.31965928798735	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	116.7	0			86.5,-17.9,266.9
285311	11	3	1	0.00022191045163094447	0.0	0.0	3.263340166148801	6.432491207145163	11010	89.31965928798735	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	114.0	0			86.5,-15.8,269.3
285443	7	2	12	0.00851865234228809	3.969517806323128	0.11511402027568689	3.8163053926540043	7.870778417030926	7000	19.35889147109101	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	90.6	0			-72.4,43.8,438.5
285443	7	0	4	0.0010517600156583914	0.34640762116328694	0.0	3.4484468402456216	64.63305021403522	7000	31.98720737566712	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	130.9	0			-81.6,51.6,494.0
285443	7	1	1	0.00014618662649439166	0.0	0.0	3.488785387495204	65.477216369131	7000	82.56324826597165	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	131.3	0			-81.4,44.4,494.8
285443	7	3	1	0.0005653128997396463	0.0	0.0	3.146211602864617	4.883824028361357	7000	80.7218324385907	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.3	0			-72.3,50.4,434.0
285531	15	3	8	0.0017786457508245114	1.9599205817131897	0.12893546438143508	5.180632076387986	60.90765167954455	15001	52.25928677580362	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	108.6	0			-5.3,-12.3,444.0
285531	15	0	4	0.0005273194458676357	1.0664368087702272	0.1388454029689125	4.300624416291202	84.95149376625005	15001	51.62487786561381	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	110.4	0			-20.3,-25.4,460.0
285531	15	2	3	0.00047383638431271484	1.0754517928693457	0.08070766163136953	3.7229914260040946	63.421696199539795	15001	47.82462707527427	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	108.1	0			-7.5,-13.8,445.0
285531	15	1	1	0.0001501463708057626	0.0	0.0	3.3497283195656355	67.35082479771295	15001	61.52479673143099	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	104.0	0			-10.2,-20.5,445.7
285564	9	0	24	0.04363122040815104	2.7818509066193817	0.18768133301692247	4.037837724574892	28.628771767024872	9004	43.8388633469392	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	28.2	0	pr54drop(cid9,npts7,5.6cm,d0.1)		64.6,18.0,401.5
285665	9	4	83	0.0268007213944529	32.84700982450667	0.3183469808778473	5.701561740435677	43.02033933211127	9005	0.6572181555623186	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	22.6	0			-35.9,-96.0,77.1
285665	9	5	26	0.006658741432115567	13.396355250013677	0.2642325238591732	4.698187732519855	55.01030937606151	9005	5.075670564878685	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	33.5	0			-36.2,-88.3,76.1
285665	9	3	17	0.004219164179190813	6.271288193591747	0.2132797270086444	4.386460778349665	46.27252175967936	9005	5.8030063671746985	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	30.1	0			-36.9,-90.3,66.8
285665	9	7	10	0.0021358957011976694	3.6623571542043445	0.2995076435742486	4.552928739833299	84.51030104673632	9005	4.4036080663553445	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	50.4	0			-33.8,-86.0,102.5
285665	9	0	1	0.00012681497491163872	0.0	0.0	3.026718231021841	23.42764026806797	9005	82.71593139297114	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	35.3	0			-40.1,-94.7,40.3
285665	9	1	1	0.0002167560314605324	0.0	0.0	3.1462438208123644	25.458732531098246	9005	82.72311306936685	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	34.3	0			-39.8,-94.5,42.4
285665	9	2	1	0.00014933390286028933	0.0	0.0	3.05604720022449	34.942550239786456	9005	82.77406461580092	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	25.2	0			-38.2,-99.0,53.2
285665	9	6	1	0.0002541537463753924	0.0	0.0	3.2803690783203012	78.93491343892131	9005	83.87055191660968	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	46.3	0			-34.4,-86.7,95.5
285971	7	0	2	0.00013126539675742925	0.0	0.0	3.1574156647486067	265.0264684459649	7005	54.06049061204661	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	118.8	0			25.7,-28.6,315.4
286241	11	3	62	0.006886520916773074	15.253994902336302	0.42768939150678625	6.342193472577145	96.07507439652807	11000	2.8335023969039104	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	115.0	0			-5.0,129.8,194.3
286241	11	1	25	0.0028546576105889544	11.687077258461333	0.2719956181044948	4.454628931841576	101.98267840186588	11000	2.050129346709257	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	115.1	0			-6.2,121.5,197.4
286241	11	4	4	0.00037260566335270206	1.295610324455421	0.03300023745636371	3.203269716336726	37.02454978268339	11000	74.16721242532985	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	90.3	0			6.9,127.8,129.2
286241	11	0	2	0.0006302431858191092	0.0	1.2309605608408197e-14	3.188757784780777	150.20973559410191	11000	78.9862511912552	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	93.8	0			-14.5,127.3,240.5
286241	11	2	1	4.799760449335715e-05	0.0	0.0	3.0039664824361734	114.51707107125294	11000	79.93507487829855	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	113.8	0			-7.3,128.1,205.4
286353	9	0	3	0.0006083966146846202	0.965166436004876	0.047324993937112314	3.44861939912193	77.99272199904296	9004	4.458214784302231	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.9	0			-87.6,-28.0,384.0
286353	9	1	2	0.0001699300112911656	0.0	2.4619195571062846e-14	3.1803722140655273	70.48798828864389	9006	84.16652937281759	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	90.0	0			-84.7,-19.6,389.0
286681	10	0	35	0.033937662157838826	8.275701678029275	0.22110562004163686	4.698751855546311	6.053690857650434	10000	6.716561232499783	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	7.8	0			162.6,186.6,346.9
286681	10	1	31	0.0649735604670262	8.481171807020104	0.18973450596063293	4.501490975221423	16.364891139265172	10000	5.153607712337169	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	4.2	9			162.6,197.4,356.8
