workdir	cluster	raw	stm	tf	nseg	win	cov	d50	ghost	gap50	drop
pr_evt267597	101	349	0	53	3	3	nan	nan	0.0	0.599708612661192	2/46
pr_evt267597	102	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	103	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt267597	104	67	0	14	1	1	nan	nan	0.0	0.5992065253824665	
pr_evt267597	106	80	0	11	1	1	nan	nan	0.0	0.5996325207991648	
pr_evt267597	107	56	0	12	1	1	nan	nan	0.0	0.5996999104766262	
pr_evt268067	15	2203	0	308	11	10	nan	nan	0.0	0.5996705929091304	
pr_evt268067	21	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	50	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	51	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	52	53	0	6	1	1	nan	nan	0.0	0.0	
pr_evt268067	53	39	0	6	1	1	nan	nan	0.0	0.0	
pr_evt268067	54	15	0	5	1	1	nan	nan	0.0	0.0	
pr_evt268067	55	23	0	6	1	1	nan	nan	0.0	0.0	
pr_evt268067	56	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	57	29	0	5	1	1	nan	nan	0.0	0.0	
pr_evt268067	58	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	59	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	60	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	61	45	0	7	1	1	nan	nan	0.0	0.0	
pr_evt268067	62	28	0	6	1	1	nan	nan	0.0	0.0	
pr_evt268067	63	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	64	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	65	50	0	10	1	1	nan	nan	0.0	0.5756065062175769	
pr_evt268067	66	190	0	38	4	4	nan	nan	0.0	0.5995508068545933	
pr_evt268067	67	113	0	18	2	2	nan	nan	0.0	0.5998078054814548	
pr_evt268067	69	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268067	70	750	0	123	7	7	nan	nan	0.0	0.599438237018627	
pr_evt268784	13	3759	0	447	13	13	nan	nan	0.0	0.5996785889124292	19/452
pr_evt268784	19	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	20	72	0	12	1	1	nan	nan	0.0	0.5997275714855744	
pr_evt268784	32	35	0	8	1	1	nan	nan	0.0	0.27849544879584887	
pr_evt268784	33	30	0	7	1	1	nan	nan	0.0	0.0	
pr_evt268784	34	25	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	35	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	36	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	37	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	38	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	39	30	0	6	1	1	nan	nan	0.0	0.0	
pr_evt268784	40	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	41	38	0	5	1	1	nan	nan	0.0	0.0	
pr_evt268784	42	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	43	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	44	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	45	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	46	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	47	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	48	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	49	39	0	7	1	1	nan	nan	0.0	0.0	
pr_evt268784	50	36	0	8	1	1	nan	nan	0.0	0.2841099699060151	
pr_evt268784	51	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	52	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	53	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	54	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	55	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	56	12	0	5	1	1	nan	nan	0.0	0.0	
pr_evt268784	57	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	58	28	0	6	1	1	nan	nan	0.0	0.0	
pr_evt268784	59	85	0	10	1	1	nan	nan	0.0	0.5757116539324866	
pr_evt268784	60	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	61	23	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	62	65	0	10	1	1	nan	nan	0.0	0.5999669490896946	
pr_evt268784	63	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt268784	64	32	0	7	1	1	nan	nan	0.0	0.0	
pr_evt268784	65	42	0	6	1	1	nan	nan	0.0	0.0	
pr_evt268784	73	17	0	5	1	1	nan	nan	0.0	0.0	
pr_evt268784	74	812	0	103	7	6	nan	nan	0.0	0.5998460219089509	1/96
pr_evt268784	75	404	0	46	4	4	nan	nan	0.0	0.5994551275950541	
pr_evt268784	76	147	0	28	4	4	nan	nan	0.0	0.5011654118152689	2/23
pr_evt268784	77	87	0	15	1	1	nan	nan	0.0	0.5997543247030276	
pr_evt268784	78	197	0	17	2	2	nan	nan	0.0	0.5996994663996342	
pr_evt268784	79	34	0	6	1	1	nan	nan	0.0	0.0	
pr_evt269774	13	3339	0	262	16	16	nan	nan	0.0	0.5996181701639178	
pr_evt269774	19	35	0	8	1	1	nan	nan	0.0	0.28698693350047094	
pr_evt269774	29	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	30	28	0	7	1	1	nan	nan	0.0	0.0	
pr_evt269774	31	26	0	6	1	1	nan	nan	0.0	0.0	
pr_evt269774	32	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	33	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	34	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	35	33	0	9	1	1	nan	nan	0.0	0.5247043072054758	
pr_evt269774	36	48	0	9	1	1	nan	nan	0.0	0.5583135319871848	
pr_evt269774	37	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	38	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	39	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	40	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	41	41	0	9	1	1	nan	nan	0.0	0.5024213769337424	
pr_evt269774	42	25	0	6	1	1	nan	nan	0.0	0.0	
pr_evt269774	43	27	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	44	5	0	5	1	1	nan	nan	0.0	0.0	
pr_evt269774	45	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	46	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	47	20	0	5	1	1	nan	nan	0.0	0.0	
pr_evt269774	48	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	49	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	50	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	51	27	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	52	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	53	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	54	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	55	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	56	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	57	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	58	23	0	5	1	1	nan	nan	0.0	0.0	
pr_evt269774	59	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	60	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	61	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	62	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	63	4	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	64	34	0	7	1	1	nan	nan	0.0	0.0	
pr_evt269774	65	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	66	3	0	6	1	1	nan	nan	0.0	0.0	
pr_evt269774	67	43	0	6	1	1	nan	nan	0.0	0.0	
pr_evt269774	68	28	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	69	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	71	10	0	5	1	1	nan	nan	0.0	0.0	
pr_evt269774	72	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	73	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	74	33	0	7	1	1	nan	nan	0.0	0.0	
pr_evt269774	75	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	76	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	82	6	0	5	1	1	nan	nan	0.0	0.0	
pr_evt269774	84	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	85	1503	0	205	16	16	nan	nan	0.0	0.5996770464174883	1/186
pr_evt269774	87	785	0	114	7	7	nan	nan	0.0	0.5997652144798039	
pr_evt269774	88	146	0	18	2	2	nan	nan	0.0	0.5997040193390517	
pr_evt269774	89	22	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	90	285	0	30	3	3	nan	nan	0.0	0.5394910564597051	
pr_evt269774	91	83	0	14	2	2	nan	nan	0.0	0.29970589333544206	
pr_evt269774	92	523	0	67	6	6	nan	nan	0.0	0.5997467465522409	
pr_evt269774	93	179	0	22	2	2	nan	nan	0.0	0.5996523686473288	
pr_evt269774	94	3	0	7	1	1	nan	nan	0.2857142857142857	0.0	
pr_evt269774	95	63	0	7	1	1	nan	nan	0.0	0.0	
pr_evt269774	96	79	0	20	2	2	nan	nan	0.0	0.5071896785227417	
pr_evt269774	97	1146	0	115	6	6	nan	nan	0.0	0.5997549166117672	
pr_evt269774	98	88	0	20	2	2	nan	nan	0.0	0.5994077159997194	
pr_evt269774	99	164	0	29	3	3	nan	nan	0.0	0.5995798528970036	
pr_evt269774	100	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	101	134	0	15	1	1	nan	nan	0.0	0.5997801263796689	
pr_evt269774	102	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	103	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	104	16	0	5	1	1	nan	nan	0.0	0.0	
pr_evt269774	105	73	0	19	3	3	nan	nan	0.0	0.0	
pr_evt269774	106	33	0	8	1	1	nan	nan	0.0	0.2866055695550985	
pr_evt269774	107	24	0	6	1	1	nan	nan	0.0	0.0	
pr_evt269774	108	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt269774	109	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	23	7612	0	361	12	12	nan	nan	0.0	0.5996492391390233	1/327
pr_evt271851	26	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	99	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	100	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	101	7	0	8	1	1	nan	nan	0.0	0.27606778605986476	
pr_evt271851	102	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	103	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	104	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	105	40	0	7	1	1	nan	nan	0.0	0.0	
pr_evt271851	106	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	107	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	108	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	109	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	110	20	0	5	1	1	nan	nan	0.0	0.0	
pr_evt271851	111	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	112	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	113	82	0	14	1	1	nan	nan	0.0	0.5995921030167024	
pr_evt271851	114	55	0	10	1	1	nan	nan	0.0	0.599530015929142	
pr_evt271851	115	32	0	10	1	1	nan	nan	0.3	0.5994788486677389	
pr_evt271851	116	71	0	19	2	2	nan	nan	0.0	0.5053731294795999	
pr_evt271851	117	387	0	62	5	5	nan	nan	0.0	0.5963431645599315	
pr_evt271851	118	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	119	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	120	22	0	5	1	1	nan	nan	0.0	0.0	
pr_evt271851	121	15	0	7	1	1	nan	nan	0.0	0.0	
pr_evt271851	122	14	0	6	1	1	nan	nan	0.0	0.0	
pr_evt271851	128	130	0	12	1	1	nan	nan	0.0	0.5999217649023435	
pr_evt271851	129	23	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	130	31	0	7	1	1	nan	nan	0.0	0.0	
pr_evt271851	131	11	0	7	1	1	nan	nan	0.0	0.0	
pr_evt271851	132	103	0	15	1	1	nan	nan	0.0	0.5997405772498625	
pr_evt271851	133	453	0	57	4	4	nan	nan	0.0	0.5997866287272563	
pr_evt271851	134	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt271851	135	96	0	15	1	1	nan	nan	0.0	0.5999280290168089	
pr_evt271851	136	106	0	33	1	1	nan	nan	0.06060606060606061	0.5997949649671783	
pr_evt271851	137	123	0	11	1	1	nan	nan	0.0	0.5989033394463309	
pr_evt271851	138	446	0	54	1	1	nan	nan	0.0	0.5996703464980293	
pr_evt271851	139	83	0	16	2	2	nan	nan	0.0	0.5994097429972249	
pr_evt271851	140	98	0	15	2	2	nan	nan	0.0	0.5582732664206681	
pr_evt271851	141	141	0	23	3	2	nan	nan	0.0	0.40282106449389604	
pr_evt271851	142	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	11	6149	0	309	14	14	nan	nan	0.0	0.5996935050507083	1/284
pr_evt30504	22	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	41	39	0	7	1	1	nan	nan	0.0	0.0	
pr_evt30504	42	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	43	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	44	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	45	24	0	6	1	1	nan	nan	0.0	0.0	
pr_evt30504	46	27	0	5	1	1	nan	nan	0.0	0.0	
pr_evt30504	47	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	48	29	0	6	1	1	nan	nan	0.0	0.0	
pr_evt30504	49	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	50	22	0	5	1	1	nan	nan	0.0	0.0	
pr_evt30504	51	31	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	52	14	0	5	1	1	nan	nan	0.0	0.0	
pr_evt30504	53	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	54	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	55	33	0	6	1	1	nan	nan	0.0	0.0	
pr_evt30504	56	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	57	3	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	58	27	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	59	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	60	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	61	46	0	9	1	1	nan	nan	0.0	0.5401509511238443	
pr_evt30504	62	54	0	11	1	1	nan	nan	0.0	0.5997900049183922	
pr_evt30504	63	50	0	10	1	1	nan	nan	0.0	0.5334500726674879	
pr_evt30504	64	100	0	15	1	1	nan	nan	0.0	0.5994552860722941	
pr_evt30504	65	96	0	18	1	1	nan	nan	0.0	0.5999471095565347	
pr_evt30504	66	1268	0	70	6	6	nan	nan	0.0	0.5997358284826206	
pr_evt30504	67	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt30504	68	30	0	6	1	1	nan	nan	0.0	0.0	
pr_evt30504	69	46	0	7	1	1	nan	nan	0.0	0.0	
pr_evt30504	70	77	0	14	2	2	nan	nan	0.0	0.2581437971364007	
pr_evt342199	20	2273	0	342	18	18	nan	nan	0.0	0.599716766565682	1/115
pr_evt342199	24	2	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	25	329	0	50	5	5	nan	nan	0.0	0.599972514037107	
pr_evt342199	26	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	41	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	43	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	44	19	0	5	1	1	nan	nan	0.0	0.0	
pr_evt342199	46	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	47	12	0	5	1	1	nan	nan	0.0	0.0	
pr_evt342199	48	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	49	38	0	6	1	1	nan	nan	0.0	0.0	
pr_evt342199	50	23	0	6	1	1	nan	nan	0.0	0.0	
pr_evt342199	51	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	52	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	53	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	54	17	0	7	1	1	nan	nan	0.0	0.0	
pr_evt342199	55	57	0	8	1	1	nan	nan	0.0	0.29992211072209646	
pr_evt342199	56	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	57	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	58	51	0	8	1	1	nan	nan	0.0	0.2813243723888866	
pr_evt342199	59	243	0	43	4	4	nan	nan	0.0	0.5992867093470153	
pr_evt342199	60	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	68	204	0	23	2	2	nan	nan	0.0	0.5995055712835465	
pr_evt342199	69	194	0	18	1	1	nan	nan	0.0	0.5999514573283575	
pr_evt342199	70	59	0	13	1	1	nan	nan	0.0	0.5999800663355405	
pr_evt342199	71	88	0	15	3	3	nan	nan	0.0	0.0	
pr_evt342199	72	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	73	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt342199	74	272	0	29	3	3	nan	nan	0.0	0.5991927603868465	
pr_evt350186	6	2725	0	130	8	8	nan	nan	0.0	0.5996359726105471	
pr_evt350186	34	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	35	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	36	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	37	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	38	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	39	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	40	30	0	7	1	1	nan	nan	0.0	0.0	
pr_evt350186	41	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	42	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	43	18	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	44	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	45	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	46	36	0	6	1	1	nan	nan	0.0	0.0	
pr_evt350186	47	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	48	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	49	20	0	10	1	1	nan	nan	0.0	0.5827471625964267	
pr_evt350186	50	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	51	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	52	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	53	28	0	6	1	1	nan	nan	0.0	0.0	
pr_evt350186	54	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	116	16	0	4	1	0	nan	nan	0.0	0.0	
pr_evt350186	117	22	0	5	1	1	nan	nan	0.0	0.0	
pr_evt350186	118	37	0	9	1	1	nan	nan	0.0	0.4242709747319386	
pr_evt350186	119	88	0	19	2	2	nan	nan	0.0	0.5995314837437377	
pr_evt350186	120	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	7	9980	0	683	34	34	nan	nan	0.0	0.5995850648573425	1/636
pr_evt360535	30	14	0	5	1	1	nan	nan	0.0	0.0	
pr_evt360535	31	16	0	6	1	1	nan	nan	0.0	0.0	
pr_evt360535	32	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	33	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	34	11	0	5	1	1	nan	nan	0.0	0.0	
pr_evt360535	35	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	36	5	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	37	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	38	21	0	5	1	1	nan	nan	0.0	0.0	
pr_evt360535	39	19	0	5	1	1	nan	nan	0.0	0.0	
pr_evt360535	40	23	0	5	1	1	nan	nan	0.0	0.0	
pr_evt360535	41	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	42	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	43	4	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	44	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	45	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	46	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	47	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	48	4	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	49	3	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	50	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	52	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	53	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	54	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	56	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	57	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	59	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	96	288	0	49	5	5	nan	nan	0.0	0.5992537025334099	1/29
pr_evt360535	97	43	0	6	1	1	nan	nan	0.0	0.0	
pr_evt360535	100	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt360535	101	59	0	8	1	1	nan	nan	0.0	0.29984913289852694	
pr_evt360535	102	9	0	5	1	1	nan	nan	0.0	0.0	
pr_evt388	23	8783	0	560	38	38	nan	nan	0.0	0.5996304612009238	2/527
pr_evt388	27	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	28	36	0	8	1	1	nan	nan	0.0	0.2826408385212568	
pr_evt388	53	9	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	54	18	0	6	1	1	nan	nan	0.0	0.0	
pr_evt388	55	11	0	5	1	1	nan	nan	0.0	0.0	
pr_evt388	56	27	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	57	2	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	58	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	59	25	0	9	1	1	nan	nan	0.0	0.599281811838156	
pr_evt388	60	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	61	16	0	8	1	1	nan	nan	0.0	0.2828649898803377	
pr_evt388	62	15	0	5	1	1	nan	nan	0.0	0.0	
pr_evt388	64	15	0	5	1	1	nan	nan	0.0	0.0	
pr_evt388	65	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	66	16	0	5	1	1	nan	nan	0.0	0.0	
pr_evt388	67	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	68	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	69	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	70	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	71	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	72	30	0	6	1	1	nan	nan	0.0	0.0	
pr_evt388	73	11	0	6	1	1	nan	nan	0.0	0.0	2/6
pr_evt388	74	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	75	12	0	5	1	1	nan	nan	0.0	0.0	1/4
pr_evt388	77	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	78	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	79	8	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	80	7	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	81	41	0	8	1	1	nan	nan	0.0	0.29672967916944304	
pr_evt388	82	65	0	5	1	1	nan	nan	0.0	0.0	
pr_evt388	83	51	0	11	1	1	nan	nan	0.0	0.59974668819429	
pr_evt388	84	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	85	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	86	13	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	87	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	88	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	89	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	90	14	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	91	196	0	18	1	1	nan	nan	0.0	0.5993547568386786	
pr_evt388	94	27	0	6	1	1	nan	nan	0.0	0.0	
pr_evt388	95	2659	0	184	12	12	nan	nan	0.0	0.5996433188281722	
pr_evt388	96	38	0	7	1	1	nan	nan	0.0	0.0	
pr_evt388	97	39	0	7	1	1	nan	nan	0.0	0.0	
pr_evt388	98	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt388	99	37	0	7	1	1	nan	nan	0.0	0.0	
pr_evt38856	12	6282	0	349	16	16	nan	nan	0.0	0.5998373529549507	
pr_evt38856	19	140	0	18	1	1	nan	nan	0.0	0.599847433605738	
pr_evt38856	33	15	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	34	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	35	21	0	5	1	1	nan	nan	0.0	0.0	
pr_evt38856	36	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	37	6	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	38	59	0	7	1	1	nan	nan	0.0	0.0	
pr_evt38856	39	10	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	40	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	41	11	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	42	19	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	43	32	0	7	1	1	nan	nan	0.0	0.0	
pr_evt38856	44	82	0	9	1	1	nan	nan	0.0	0.5999365853154838	
pr_evt38856	45	109	0	11	1	1	nan	nan	0.0	0.5996623716725781	
pr_evt38856	46	70	0	11	1	1	nan	nan	0.0	0.5996729628722647	
pr_evt38856	59	76	0	17	2	2	nan	nan	0.0	0.3275094502453323	
pr_evt38856	60	45	0	8	1	1	nan	nan	0.0	0.29997493645302836	
pr_evt38856	61	165	0	37	3	3	nan	nan	0.0	0.5997161828732083	
pr_evt38856	63	378	0	36	2	2	nan	nan	0.0	0.5999171776170502	
pr_evt38856	64	35	0	6	1	1	nan	nan	0.0	0.0	
pr_evt38856	65	20	0	5	1	1	nan	nan	0.0	0.0	
pr_evt38856	66	20	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	67	17	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	68	12	0	4	1	0	nan	nan	0.0	0.0	
pr_evt38856	69	104	0	13	2	2	nan	nan	0.0	0.0	
pr_evt38856	70	79	0	8	1	1	nan	nan	0.0	0.2999836328868612	
pr_evt38856	71	64	0	13	1	1	nan	nan	0.0	0.5997137150340852	
pr_evt389538	11	1914	0	375	4	4	nan	nan	0.0	0.5996965899519633	
