evt	cid	grp	npts	qfrac	plen	prms	maxd	dvtx	seg	ang	cls	sev	flag	f_m	f_em	f_trk	own_pdg	d_had	hadseg	d_a5	d_sec	xcd	xcn	hit54	a5	cen
316553	11	2	1	7.969881265567136e-05	0.0	0.0	3.136825817606073	28.305914752927535	11002	84.8897033853667	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	121.7	0			175.6,-96.6,144.1
316729	8	1	14	0.004237331207691224	1.9873366687562988	0.15019181939274864	3.481224164054925	105.04998775221823	8015	59.48579102166992	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	47.0	0		a5(seg8015,d3.4,g1.08,b1.01,v0)	6.7,-69.5,191.4
316729	8	0	4	0.0009540098426604815	0.9362248674325844	0.040015505610880166	3.3446894881438682	106.90452668202222	8015	81.38794103819495	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	47.2	0		a5(seg8015,d3.3,g1.08,b1.01,v0)	6.9,-70.4,184.0
317191	17	0	5	0.0035867431275865246	1.0257626947252867	0.05233142573358001	3.351055505359458	69.39423213783697	17029	64.15293956220822	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	57.9	0			-146.3,-155.5,353.9
317939	26	17	430	0.08224125438709877	34.66342458355699	1.3150066389883004	12.368442239829562	5.693473347614782	26000	5.553869604465216	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.8	0			-131.7,102.7,144.9
317939	26	16	399	0.061026839924607806	41.2405551545739	0.8885315517048159	9.821375158296316	7.3279987506821875	26000	3.976789095292095	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	93.0	0			-132.1,102.5,158.7
317939	26	0	381	0.0737312593393442	35.124240212918295	1.4780194945298228	14.84474543399112	67.67054989794302	26000	3.0225340008353645	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.9	0			-135.7,156.2,185.3
317939	26	1	162	0.02862476882649145	31.201611409265734	1.0208303274096773	10.708924969388857	80.1916066286865	26000	1.1029853112986967	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	91.4	0			-135.6,156.3,200.3
317939	26	8	54	0.010295691162377042	16.869647087286438	0.4905331765353952	6.837515191939264	117.58807445183376	26000	0.9436562340106314	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	80.1	0			-133.5,190.9,210.8
317939	26	13	54	0.009620465906666254	13.48839736474535	0.42492254766165616	5.996773799302402	124.25480900106038	26000	3.327447067408647	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	73.7	0			-133.3,189.1,219.5
317939	26	7	52	0.005898046446585971	15.555829691392386	0.35900077462323804	5.118092808849798	50.30000286769375	26000	2.033649444513627	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.4	0			-134.0,129.7,176.3
317939	26	2	12	0.0013949396509272249	5.793958569817325	0.15824524225677913	4.054126416381201	72.02577932025449	26000	4.721323808727619	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	96.5	0			-135.1,142.2,187.0
317939	26	3	9	0.0013372811408473657	3.3480544391686315	0.28410860564638285	4.816865785964991	104.7353506801309	26000	9.864980416707962	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	91.0	0			-135.1,172.5,199.0
317939	26	14	9	0.0010634245795907175	5.004314345885474	0.13123990516970518	4.01076613628868	48.066102643026916	26000	7.365742554293734	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	91.4	0			-133.4,127.7,165.2
317939	26	18	8	0.001235022327052842	1.8393291954681876	0.19419284253386046	3.6867824725632996	11.227189978351644	26001	25.420866238113643	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	100.3	0		a5(seg26001,d3.3,g0.42,b0.51,v1)	-128.4,80.9,151.3
317939	26	10	5	0.00032965957007429256	2.2920579404731365	0.034156715520576336	4.528219186391049	58.76339357193388	26000	32.68064567774144	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	92.5	0			-134.5,135.1,170.9
317939	26	5	4	0.0002280806981259205	0.8958632277753479	0.04192420183348229	3.46343500011187	69.16007869204603	26000	23.672427358077023	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	96.2	0			-134.9,138.5,182.9
317939	26	15	2	0.00014289333923920306	0.0	3.552713678800501e-15	3.532986555309833	43.285006412036026	26000	85.71417044336428	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	91.0	0			-133.0,122.4,160.7
317939	26	4	1	8.626186246946543e-05	0.0	0.0	3.372178672609144	110.40490916209298	26000	84.99334121637023	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	91.7	0			-134.9,175.7,201.4
317939	26	6	1	2.0692319761624508e-05	0.0	0.0	3.341639418010274	63.43764219995884	26000	85.13136517033236	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	92.9	0			-134.6,137.8,173.5
317939	26	9	1	7.623083538966934e-05	0.0	0.0	3.0481746997178614	118.2326535898184	26000	84.72443683156226	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	86.0	0			-134.2,178.3,211.3
317939	26	11	1	9.107032184964216e-05	0.0	0.0	3.244249219773356	121.56178442541061	26000	85.19615605391992	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	83.4	0			-133.9,180.9,213.4
317939	26	12	1	7.167759853408503e-05	0.0	0.0	3.328145429514746	55.139187080424016	26000	84.97292316596497	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	92.4	0			-133.9,131.3,168.2
317939	26	19	1	5.169093833689982e-05	0.0	0.0	3.0261911307781038	16.285138417895006	26001	75.99606334566437	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	101.2	0		a5(seg26001,d3.0,g0.42,b0.51,v1)	-127.1,80.7,155.6
319039	20	0	11	0.0026965008381201446	3.0282011296201956	0.08765927050069322	3.65091800099645	47.556736007005334	20000	2.815290231719634	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	56.9	0			68.6,175.3,269.2
319039	20	2	4	0.0008411793277553066	1.855047240188241	0.04789466410936023	4.125456853489077	22.568867223677834	20000	14.908611889147533	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	58.7	0			63.6,181.6,243.9
319039	20	1	1	0.00031853339186100666	0.0	0.0	3.1074761608096173	27.58530112215561	20000	81.27881224713445	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	59.4	0			64.7,181.1,248.0
319611	2	8	336	0.1743575971908495	42.367722078897245	1.2266439755121676	11.920644445666536	54.12618151135363	2001	3.3166642264382937	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.1	0			-195.7,-183.8,472.7
319611	2	4	228	0.1204346176316612	40.530637202740564	1.1502448628456794	11.554287256252556	9.358478188252631	2001	1.6789643530747842	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	76.7	0			-195.9,-158.6,436.5
319611	2	7	57	0.02964441471458156	8.191487997967128	0.5418659496495842	6.937396269494773	44.57179202141196	2001	3.4762450522283994	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	87.8	0			-196.2,-174.3,448.5
319611	2	10	33	0.015160401045288307	10.18304202203128	0.3004125416727711	5.644635417810454	55.95560702020845	2001	10.024678950810321	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	79.1	0			-195.4,-169.4,462.5
319611	2	0	27	0.008434553595305823	6.611670212588528	0.41394848658979144	5.429247277477765	3.157969917526123	2001	4.363700528844557	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	90.4	0			-196.9,-149.8,409.0
319611	2	3	27	0.007457163307429463	10.198072108012697	0.2860933089448181	4.7089492458509215	24.27906960737995	2001	1.5532398940223373	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.8	0			-196.7,-167.3,430.2
319611	2	14	24	0.01525885487983997	6.065362950033676	0.7068663901887766	8.236942758086881	95.47117592236938	2001	32.972797131306265	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	100.9	0			-195.7,-194.1,493.5
319611	2	9	15	0.011628466081922249	5.096121957623966	0.35405179455265756	7.011074240086173	50.63162800068747	2001	57.08783300230399	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	77.9	0			-195.6,-166.0,454.9
319611	2	2	8	0.0014036332469207062	5.715325797494745	0.00013231656237035991	3.216587788324739	16.503801259103923	2001	6.288103916648326	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	93.3	0			-196.9,-162.9,420.7
319611	2	1	7	0.00314579834677646	3.30289400337694	0.07408433383387035	3.3560521450060823	10.30392721247586	2001	7.798734485302866	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	94.8	0			-197.1,-159.2,414.3
319611	2	5	5	0.0012875702948607747	3.011356341037861	0.11893867825107789	4.756041841699889	36.03173164031949	2001	4.454579690036428	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.6	0			-196.4,-170.2,437.4
319611	2	6	2	0.00043391694472578844	0.0	0.0	4.2421809249488724	41.770780505037244	2001	88.77551978396288	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	89.8	0			-196.3,-172.0,441.5
319611	2	11	1	0.00015057165781443956	0.0	0.0	11.002270720174081	20.579299137725755	2001	88.11484739857933	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	80.3	0			-196.3,-148.7,424.9
319611	2	12	1	0.00018820129729702642	0.0	0.0	10.913988271938004	22.22673903207577	2001	88.2861981170737	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	79.8	0			-196.3,-149.8,426.7
319611	2	13	1	0.00025088929829773364	0.0	0.0	10.855998249815629	23.941331312188993	2001	88.32699374460323	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	79.4	0			-196.3,-150.8,428.5
320667	21	0	15	0.0038584168145127085	4.379049869830219	0.12097926852741402	7.494680940033405	12.157383528707966	21008	10.546125710982666	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	132.2	0		a5(seg21005,d4.7,g1.26,b0.85,v0)	-127.2,-9.2,426.9
320667	21	1	5	0.0032951259187166144	2.075443379021376	0.04682523303671001	3.8533993881896085	136.50198276194672	21001	27.811159106353088	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	21.6	0			-6.1,72.2,429.8
320667	21	2	1	0.0006819573051756154	0.0	0.0	3.0379186629829587	141.3615379682635	21001	81.99071344744569	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	20.0	0			-5.0,77.6,431.9
320865	13	1	502	0.20874847972891256	38.4135564201311	1.4378277519342	14.317305240107164	5.903848026499326	13001	3.5609717219548798	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	37.3	0			43.1,-1.3,93.3
320865	13	0	463	0.1621293842303154	37.340168684211186	1.447182989413119	13.908799378249732	5.737140950856968	13001	0.5173705667466616	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	41.4	0			42.9,-6.2,81.0
321107	13	0	3050	0.3367287604879742	200.24964994236498	2.8248052588564225	24.153994634635485	5.381368934574181	13000	6.55741750732771	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	5.0	0			-130.3,161.3,121.5
321107	13	2	1857	0.2515172166222759	105.10249419319138	2.6835869344489978	25.11379162930201	48.88646397357861	13000	0.30862252624029224	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	20.3	0			-130.4,180.6,123.0
321107	13	10	341	0.03794176551452328	61.34604339185846	1.1168166737793492	11.712890121571194	152.21350992474353	13000	6.3162629156261305	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	0.4	81			-128.0,193.4,211.5
321107	13	1	279	0.03899862790014297	45.32208019770505	1.2557822454941168	13.022508161256804	4.385535270636864	13000	8.474963896568024	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	123.7	0			-131.5,166.8,61.1
321107	13	3	36	0.004377727949264078	14.24561965356862	0.3299788973609318	14.811137277062844	42.30566832990587	13000	48.48334803210033	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	118.8	0			-131.3,173.3,79.5
321107	13	6	2	0.00015089593021868974	0.0	1.3267281275877899e-14	24.872377561463658	62.03055902408103	13000	-1.0	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	112.2	0			-130.7,142.9,97.4
321107	13	7	2	0.0001243363765475459	0.0	4.6629367034256575e-15	24.044922774673246	63.866843579748014	13000	-1.0	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	110.2	0			-130.7,144.0,99.4
321107	13	8	2	0.00013408740949067828	0.0	2.3314683517128287e-15	23.01019547939565	65.74141907207358	13000	-1.0	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	108.3	0			-130.7,145.1,101.3
321107	13	9	2	0.00010917702018424765	0.0	6.147875662259241e-15	24.145820135170375	97.95460548442836	13000	-1.0	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	75.8	0			-130.4,193.8,126.5
321107	13	4	1	0.00010618999034745122	0.0	0.0	11.842867095429224	48.636779525478445	13000	89.36530965251853	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	124.3	0			-131.1,177.2,79.7
321107	13	5	1	0.00015328591397123975	0.0	0.0	6.874499839261044	50.875727784573265	13000	89.28898568632653	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	120.9	0			-131.1,173.9,83.6
321371	27	1	6	0.0012933993926356883	2.4612774054313684	0.10735259483895566	3.865132444043803	6.721542314826254	27012	8.036686682528305	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	56.7	0			38.0,-113.5,147.5
321371	27	0	2	0.0003250543164219052	0.0	0.0	3.5216829783499746	3.5893746544488727	27012	75.80908369386566	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	59.3	0			38.6,-109.0,146.9
321767	15	0	2	0.00035723025885878916	0.0	1.582077548859335e-14	3.145453717669361	35.37816845175	15008	45.38320962576765	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	109.9	0			25.3,119.4,249.8
345633	8	5	166	0.052539964361975174	16.23631515328284	0.4671349320612493	6.626958745156031	183.0431020926492	8013	10.746726289444098	TRK-COR	2	1	1.0	0.0	1.0	13:166	177.4	8028	-1.0	78.9	9.5	0			114.5,29.1,304.4
345633	8	17	114	0.0221499991144505	6.276645733281507	0.33877499893528196	5.069128765379713	3.5792947475724946	8011	13.831263641298191	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	27.2	0			78.7,-112.2,192.2
345633	8	6	81	0.015002322382767826	17.214935503705362	0.6852836422649282	8.397468107114193	182.10961603751187	8013	7.034633465585304	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	16.2	0			114.0,37.3,296.7
345633	8	9	52	0.010501857421566646	13.270497021043052	0.2794423123829452	4.918465538153151	144.75202245482996	8013	1.541780437692898	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	43.0	0			110.9,0.6,278.2
345633	8	16	40	0.008939366889479284	23.84696542235071	0.08887628270809128	3.5491713624450374	18.82996578355892	8028	0.8432861320844339	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	19.0	0			86.3,-126.7,213.7
345633	8	4	29	0.00471576803416636	5.455907434441487	0.3524189620497271	4.917436360543973	9.711499332749817	8045	10.95254074412212	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	24.2	0			82.4,-113.4,196.9
345633	8	7	24	0.003476972517942204	7.3356758474809975	0.23796528380223972	4.333607139554735	172.67654717688214	8013	4.2269333550818615	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	20.1	0			113.2,17.0,297.5
345633	8	2	8	0.0014559611985543377	2.4129123863828186	0.2746307290265832	5.257243406957681	207.68829414998334	8013	63.60731385576405	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	13.6	0			114.3,54.2,301.0
345633	8	3	7	0.0006178662959221116	3.1718031947016585	0.06865052385676268	4.15605977339114	90.13786843857581	8011	19.764652804051686	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	50.3	0			100.8,-46.3,240.8
345633	8	1	5	0.0007904636187478905	1.8583221172675812	0.1434994977053331	3.693167821802819	202.1876647847984	8013	33.314602046295185	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	14.3	0			114.7,47.9,300.6
345633	8	8	3	0.00043028274645611793	2.7656468790343185	0.089231597193693	3.47173898932508	171.70223034573547	8013	4.363063609032969	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	27.5	0			113.2,18.3,290.0
345633	8	15	3	0.0001131783567259987	1.6102708833335653	0.07552201313142537	3.614365720288973	44.41399018428766	8028	16.775039466485108	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	25.9	0			89.7,-133.4,226.3
345633	8	0	1	2.1368441033223277e-05	0.0	0.0	3.2584141679657552	96.50399365668761	8011	79.62607638226417	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	55.5	0			101.5,-46.3,248.9
345633	8	10	1	0.00012459855236833905	0.0	0.0	3.0902879170071005	142.58409353394964	8013	83.58998926113787	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	57.9	0			109.9,-7.0,272.6
345633	8	11	1	6.665478236916406e-05	0.0	0.0	3.32154431100957	134.86028009973876	8013	82.61942329182065	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	65.1	0			108.6,-17.3,273.1
345633	8	12	1	8.78693701527719e-05	0.0	0.0	3.1210436011052547	132.79160378069844	8013	82.30130558194334	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	67.2	0			108.6,-18.9,271.7
345633	8	13	1	7.14775497075953e-05	0.0	0.0	3.106783746899668	130.68349054815607	8013	82.10465441267937	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	69.3	0			108.3,-20.7,270.5
345633	8	14	1	3.7922525711024924e-05	0.0	0.0	3.22004295623522	112.42296393464282	8013	78.55460039637381	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	64.3	0			105.5,-35.1,259.4
348471	12	1	289	0.18569874021197186	24.765159753097123	1.0474081080645326	13.76685910583819	25.461921851266453	12052	21.645927173052065	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	45.2	0	pr54drop(cid12,npts10,9.8cm,d0.0)		-161.9,35.7,196.1
348471	12	3	48	0.011097312792830901	17.047568384067567	0.24318405963224848	5.012437814078092	8.044613284055377	12052	2.0887851573835468	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	48.7	0			-161.3,32.5,173.9
348471	12	0	37	0.019860600110809	8.521637341104984	0.2595339527998789	5.050331700987563	37.40827402380389	12052	3.715086243042642	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	53.1	0			-163.7,23.4,195.5
348471	12	4	3	0.0005585228096642842	1.2454080223450492	0.05181347331391734	3.4872426944507313	3.9443322489364356	12054	60.09420455907103	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	54.9	0			-160.4,42.8,160.2
348471	12	2	1	9.432720296980929e-05	0.0	0.0	3.1018049648551385	23.497995703676526	12052	84.55456876987165	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	56.8	0			-162.3,37.8,180.4
348691	9	1	22	0.003619067208103549	4.783766913391449	0.3031209165112651	5.02329704576586	21.097871096629625	9010	53.10765481564499	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	40.3	0		a5(seg9011,d5.4,g0.91,b2.68,v0)	56.2,-150.5,200.7
348691	9	0	2	0.00014354204720397156	0.3126000000000033	0.0	3.369992743315638	101.80125890385635	9003	70.41237130344619	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	88.6	0			92.0,-131.0,272.6
348691	9	2	2	0.00011694914032971778	0.0	0.0	3.261935837811655	20.70057972159234	9015	76.93000248843204	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	36.8	0		a5(seg9011,d8.8,g0.91,b2.68,v0)	56.8,-143.9,196.8
348713	7	0	30	0.03155837118366095	9.510243623003218	0.17738244220133523	4.265791016915851	11.642603274182289	7003	6.807181983869811	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	72.3	0			130.3,134.8,118.4
348713	7	2	10	0.00521900906245492	3.478000357472408	0.056508818520832185	6.097610761601626	7.232641357070045	7003	13.430398602810673	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	81.2	0			131.8,130.4,110.3
348713	7	1	1	0.00022398073260852157	0.0	0.0	3.244291293950057	25.771522946849686	7001	51.24573191034159	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	68.4	0			129.9,143.6,126.4
349461	17	0	713	0.2658312365016403	50.205235348086774	1.5376501839362187	14.524025528757512	6.377074279009141	17004	9.614846835659558	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	43.4	0			-142.3,15.5,238.5
349461	17	1	454	0.19610180929748108	37.98285456521989	1.3460308734253572	12.30235791807408	24.047844543794362	17004	1.3424533469686626	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	42.7	0			-142.1,-1.8,251.7
349461	17	7	7	0.0027203291561283273	3.1163529332167887	0.05644215949225687	6.560713056520613	5.063624034226866	17004	76.25920233932273	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	68.2	0			-141.8,22.1,211.8
349461	17	3	6	0.0021344417818595436	3.6961437918105156	0.09742551653850863	4.386020519799242	11.05486696618281	17004	10.110659078707688	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	70.6	0			-141.8,11.0,218.7
349461	17	6	6	0.0016725555056913434	2.5944151412336316	0.15963408534914847	4.523888190483932	3.3962541777670285	17004	26.598900022988072	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	64.0	0			-141.6,21.2,208.3
349461	17	2	5	0.0010171038697814822	2.0005001280939507	0.16332570158028362	3.805356929382573	6.953316083711432	17004	14.74519943210807	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	71.7	0			-141.6,13.0,214.4
349461	17	4	4	0.001226553870958613	1.5191729501271962	0.14447574325356946	4.463701649035248	16.600748294944424	17004	50.891743818615595	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	69.3	0			-141.8,8.8,222.5
349461	17	5	4	0.001265232689087065	1.2434563442178468	0.041906585075871965	4.05536264628701	20.405725270543577	17004	62.15022663921225	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	68.1	0			-141.8,7.0,225.7
349945	18	1	15	0.004657588194423559	4.974696257376634	0.1404146005692745	3.5733566516651982	9.436257680351886	18056	13.940863716987653	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	107.5	0		a5(seg18058,d3.6,g-1.00,b0.63,v0)	-157.5,-96.4,112.8
349945	18	0	12	0.007870900551950024	2.9083341730267707	0.1759378753642355	3.4136180585999947	3.5810371751770536	18056	12.208416544405265	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	104.4	0		a5(seg18058,d4.4,g-1.00,b0.63,v0)	-155.5,-95.9,103.5
350121	2	1	375	0.06466930910437504	27.701477151407744	0.9091320668827908	9.959569866716135	19.05504141952987	2014	8.177941302542486	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	93.3	0	pr54drop(cid2,npts2,3.2cm,d2.3)		-43.9,-38.0,367.0
350121	2	2	65	0.013498334781844654	13.212726535009512	0.3211018752056152	5.683685295651072	12.794239196607196	2011	3.625573140121313	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	85.0	0			-43.6,-35.4,347.6
350121	2	3	32	0.005605935438105061	8.478605202865689	0.16651153770168478	4.293325085525189	28.91923588565229	2014	1.692966105725078	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	92.3	0	pr54drop(cid2,npts4,4.9cm,d2.5)		-43.2,-44.5,361.4
350121	2	4	11	0.003438924386671608	3.3957194189321873	0.18226361810505873	4.234617192852269	6.6015393515452	2048	4.4874922080439985	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	85.7	0			-45.4,-28.2,341.2
350121	2	0	7	0.0010591804169651506	3.904877554566464	0.2041538020931233	3.3913403264786215	40.539026838961	2016	37.06950868107491	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	97.2	0	pr54drop(cid2,npts4,4.9cm,d0.8)		-41.2,-48.9,367.6
353729	32	0	19	0.057237999755841665	2.339804863190813	0.15033245770478243	4.419268181497913	3.0359278482862644	32000	76.7188030551789	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	29.6	0			54.0,69.3,166.0
386442	16	0	40	0.1032421340522528	6.181699412954546	0.5175792609177469	4.27634504337524	3.817072313960005	16008	83.08252233961915	NEARVTX	1	1	1.0	1.0	0.0	11:40	27.4	45019	-1.0	-1.0	98.3	0	pr54drop(cid16,npts16,5.0cm,d0.4)	a5(seg16008,d2.9,g0.77,b0.25,v0)	17.8,-34.5,93.6
387850	15	0	279	0.23758288223169494	73.95867680934569	0.15020887930167404	35.39308172510553	45.94408143177966	15000	-1.0	TRK-COR	2	1	1.0	0.0	1.0	13:279	-1.0	-1	-1.0	-1.0	21.3	0	pr54drop(cid15,npts16,67.1cm,d0.3)		153.3,182.9,128.5
387850	15	3	7	0.006138629422725329	3.3238436974757013	0.10225114870103623	5.151283723500395	105.21897006058367	15000	15.94090602144929	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	21.9	0			153.5,158.0,171.4
387850	15	2	4	0.0036292297911613446	1.0394228945660013	0.000123502946337431	6.2059336928459174	102.69220607529084	15000	59.170452633563734	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	22.1	0			153.5,160.4,167.4
387850	15	1	2	0.001570372635981849	0.0	1.2268090012305021e-14	6.4177676804321875	100.18838154002688	15000	72.72144917296241	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	22.0	0			153.6,161.6,165.1
388026	12	0	2	0.00041730781471809264	0.3126000000000033	0.0	3.298321915762632	210.9022936353467	12007	70.51711645448316	sub	0	0	-1.0	-1.0	-1.0		-1.0	-1	-1.0	-1.0	40.4	0			-65.8,-52.4,250.3
