setname	sample	event	g1	g2	e1	e2	theta	mass	paired
98	nuecc48	268784	13027	75109	1050.3430458649298	97.40883712527571	73.65981137012494	383.47895493373505	0
98	nuecc48	268784	13027	20054	1050.3430458649298	20.731324785372856	81.07266671208257	191.81199797926433	0
98	nuecc48	268784	58081	78124	23.051868174075423	95.21226093592941	21.592802553730067	17.55144025053544	0
98	nuecc48	268784	58081	75109	23.051868174075423	97.40883712527571	20.90244774115084	17.191576983246083	0
98	nuecc48	268784	58081	20054	23.051868174075423	20.731324785372856	42.880360907078	15.981560005880759	0
98	nuecc48	268784	78124	75109	95.21226093592941	97.40883712527571	7.019698825624349	11.791520480341664	0
98	nuecc48	268784	78124	20054	95.21226093592941	20.731324785372856	38.09665421145699	28.999751442356672	0
98	nuecc48	268784	75109	20054	97.40883712527571	20.731324785372856	44.91206326116795	34.33024425404207	0
98	nuecc48	269774	87134	13237	1136.3660333726118	916.1134400359011	87.96369945713904	1417.0739293546117	0
98	nuecc48	269774	87134	97197	1136.3660333726118	250.75948371067702	101.200539185268	824.9910961947186	0
98	nuecc48	269774	87134	36048	1136.3660333726118	24.02680764792607	6.021513811982445	17.357626046843265	0
98	nuecc48	269774	13237	97197	916.1134400359011	250.75948371067702	18.52758567669106	154.31411906030496	0
98	nuecc48	269774	13237	36048	916.1134400359011	24.02680764792607	92.41777539067145	214.19542913566707	0
98	nuecc48	269774	97197	36048	250.75948371067702	24.02680764792607	106.43512535103397	124.33491885410479	1
98	mcp1k	278794	49030	44022	200.43530462329034	39.22585756638626	127.53219763190741	159.07220820649397	1
98	mcp2k	281165	55036	24010	80.35540412736214	159.55492960510784	36.26685250419614	70.48153770808321	1
98	mcp1k	281485	87078	15036	81.96017587424443	164.73600756037703	127.44717402982958	208.38081919141538	0
98	mcp1k	281485	87078	89095	81.96017587424443	29.246385233391074	82.00493838410056	64.2439123596891	0
98	mcp1k	281485	87078	84070	81.96017587424443	73.3815284446563	15.795913770872623	21.31280955615874	0
98	mcp1k	281485	87078	91112	81.96017587424443	68.73629338271921	77.29155196441589	93.74747238278175	0
98	mcp1k	281485	87078	90104	81.96017587424443	47.170110089549794	109.33444682482279	101.45004618205478	0
98	mcp1k	281485	87078	88090	81.96017587424443	76.96981457404215	108.64704722974454	129.0388333392648	0
98	mcp1k	281485	15036	89095	164.73600756037703	29.246385233391074	72.62347479021817	82.20776210474882	0
98	mcp1k	281485	15036	84070	164.73600756037703	73.3815284446563	121.45077481814275	191.81234608918155	0
98	mcp1k	281485	15036	91112	164.73600756037703	68.73629338271921	59.90028396496926	106.25077158401055	0
98	mcp1k	281485	15036	90104	164.73600756037703	47.170110089549794	88.09406507887823	122.5738552763057	1
98	mcp1k	281485	15036	88090	164.73600756037703	76.96981457404215	102.13167334086855	175.18249738955376	0
98	mcp1k	281485	89095	84070	29.246385233391074	73.3815284446563	93.02241165286786	67.22058155874241	0
98	mcp1k	281485	89095	91112	29.246385233391074	68.73629338271921	25.933894394839303	20.121509621439824	0
98	mcp1k	281485	89095	90104	29.246385233391074	47.170110089549794	49.6923694907364	31.213230734337976	0
98	mcp1k	281485	89095	88090	29.246385233391074	76.96981457404215	66.4057598991764	51.96296726181319	0
98	mcp1k	281485	84070	91112	73.3815284446563	68.73629338271921	82.5153508585044	93.66902766918678	0
98	mcp1k	281485	84070	90104	73.3815284446563	47.170110089549794	125.08500002758885	104.41269060320036	0
98	mcp1k	281485	84070	88090	73.3815284446563	76.96981457404215	123.79353132615798	132.58718512647374	0
98	mcp1k	281485	91112	90104	68.73629338271921	47.170110089549794	74.28356986250266	68.76097819602654	0
98	mcp1k	281485	91112	88090	68.73629338271921	76.96981457404215	91.85595011989682	104.51761452135685	0
98	mcp1k	281485	90104	88090	47.170110089549794	76.96981457404215	18.50999542739954	19.381487119000365	0
98	mcp2k	281567	95225	95227	54.93142849832995	270.11479423020467	13.187990084819686	27.97573355086632	0
98	mcp2k	281567	95225	39050	54.93142849832995	15.330340443332716	43.44364405853806	21.480092030218174	0
98	mcp2k	281567	95225	9025	54.93142849832995	652.501367385781	51.63184196791736	164.8923940247142	0
98	mcp2k	281567	95225	93114	54.93142849832995	129.97449821060007	67.94682791502481	94.43484130462878	0
98	mcp2k	281567	95225	101230	54.93142849832995	46.36698621229458	94.69912379019685	74.23831546909396	0
98	mcp2k	281567	95225	32043	54.93142849832995	20.406569597783584	174.33164017833118	66.87963562137527	0
98	mcp2k	281567	95225	99193	54.93142849832995	414.5299401109275	129.72919479856205	273.22097740365956	0
98	mcp2k	281567	95227	39050	270.11479423020467	15.330340443332716	56.61145930867295	61.02669966005839	0
98	mcp2k	281567	95227	9025	270.11479423020467	652.501367385781	47.79962704440923	340.17197332692564	0
98	mcp2k	281567	95227	93114	270.11479423020467	129.97449821060007	59.61052676662516	186.26726807047592	0
98	mcp2k	281567	95227	101230	270.11479423020467	46.36698621229458	105.26467134504766	177.8865561995598	0
98	mcp2k	281567	95227	32043	270.11479423020467	20.406569597783584	163.62288475926633	146.97338382195258	1
98	mcp2k	281567	95227	99193	270.11479423020467	414.5299401109275	121.24625915320684	583.1840335192699	0
98	mcp2k	281567	39050	9025	15.330340443332716	652.501367385781	73.82832160747988	120.14199638730487	1
98	mcp2k	281567	39050	93114	15.330340443332716	129.97449821060007	100.29278647002936	68.53582171557376	0
98	mcp2k	281567	39050	101230	15.330340443332716	46.36698621229458	58.8442470739944	26.194140709832887	0
98	mcp2k	281567	39050	32043	15.330340443332716	20.406569597783584	138.99671814018552	33.13400038152557	0
98	mcp2k	281567	39050	99193	15.330340443332716	414.5299401109275	138.55276380736333	149.1193377489541	0
98	mcp2k	281567	9025	93114	652.501367385781	129.97449821060007	95.10041532869288	429.7630637339847	0
98	mcp2k	281567	9025	101230	652.501367385781	46.36698621229458	82.01269939494797	228.25664028865648	0
98	mcp2k	281567	9025	32043	652.501367385781	20.406569597783584	132.11302113233907	210.92416136683823	0
98	mcp2k	281567	9025	99193	652.501367385781	414.5299401109275	79.1520410129597	662.6851816753134	0
98	mcp2k	281567	93114	101230	129.97449821060007	46.36698621229458	158.9836044821619	152.65748600690833	0
98	mcp2k	281567	93114	32043	129.97449821060007	20.406569597783584	106.61847588669481	82.59411736408303	0
98	mcp2k	281567	93114	99193	129.97449821060007	414.5299401109275	113.02789677240727	387.1805859616998	0
98	mcp2k	281567	101230	32043	46.36698621229458	20.406569597783584	90.25974672144302	43.60001405874666	0
98	mcp2k	281567	101230	99193	46.36698621229458	414.5299401109275	86.99462003539188	190.8548048624725	0
98	mcp2k	281567	32043	99193	20.406569597783584	414.5299401109275	53.19123017388725	82.35139868726652	0
98	mcp1k	281639	91023	23001	144.4807426287947	149.73264502012057	51.627098868677045	128.09304032730137	1
98	mcp2k	281781	89069	90070	437.51221924521326	24.93680962797143	34.61812367319995	62.154170390931945	0
98	mcp2k	281781	89069	86055	437.51221924521326	80.11779360835855	40.48918218519103	129.56909743313116	1
98	mcp2k	281781	89069	92073	437.51221924521326	43.86321606374718	33.151946503169164	79.04174245016695	0
98	mcp2k	281781	90070	86055	24.93680962797143	80.11779360835855	32.164537147295796	24.764059129035108	0
98	mcp2k	281781	90070	92073	24.93680962797143	43.86321606374718	2.957841539220251	1.70716196071155	0
98	mcp2k	281781	86055	92073	80.11779360835855	43.86321606374718	29.389534549983136	30.07552059411196	0
98	mcp2k	282909	4082	4084	26.40309669861892	242.47249228261754	67.55784386487169	88.9724498457534	0
98	mcp2k	282909	4082	75060	26.40309669861892	463.31111529909134	97.45301196066845	166.2504643724803	0
98	mcp2k	282909	4082	77074	26.40309669861892	22.237810717786594	107.39505533688417	39.05584815686949	0
98	mcp2k	282909	4082	71040	26.40309669861892	24.76301552692808	113.58279596194312	42.78777168027965	0
98	mcp2k	282909	4084	75060	242.47249228261754	463.31111529909134	163.87871156004476	663.720937277044	0
98	mcp2k	282909	4084	77074	242.47249228261754	22.237810717786594	174.49933443420494	146.6920911907339	0
98	mcp2k	282909	4084	71040	242.47249228261754	24.76301552692808	170.09757440959174	154.39719981551252	0
98	mcp2k	282909	75060	77074	463.31111529909134	22.237810717786594	12.938793086631204	22.873377671052918	0
98	mcp2k	282909	75060	71040	463.31111529909134	24.76301552692808	16.704117748457392	31.117154659857704	0
98	mcp2k	282909	77074	71040	22.237810717786594	24.76301552692808	13.663439467382451	5.582845626716866	0
98	mcp1k	284235	6004	74027	133.58755619190876	87.68845357478176	85.1509309362735	146.45053877227502	1
98	mcp1k	284235	6004	38019	133.58755619190876	15.597805966554839	93.43541800146454	66.46102032356998	0
98	mcp1k	284235	74027	38019	87.68845357478176	15.597805966554839	9.162450713403556	5.907845479882015	0
98	ncpi0	285567	121096	70054	86.6115558994622	17.688256429505625	81.21587177358906	50.95196517209737	0
98	ncpi0	314838	110088	13010	691.8964010028554	117.31859653301898	26.3195950355017	129.72848799187656	1
98	nuecc48	342199	20032	69087	745.1333084123853	53.454510785214666	83.4762157836352	265.7267074167237	0
98	nuecc48	342199	20032	25109	745.1333084123853	54.94529232580778	147.5948326865264	388.60699311372207	0
98	nuecc48	342199	20032	74101	745.1333084123853	67.38746958561866	149.09981579872527	431.9682313888749	0
98	nuecc48	342199	20032	70090	745.1333084123853	23.810916782203762	88.27303511583975	185.513413664772	0
98	nuecc48	342199	69087	25109	53.454510785214666	54.94529232580778	99.28574112324802	82.59533543009135	0
98	nuecc48	342199	69087	74101	53.454510785214666	67.38746958561866	100.87566863761155	92.5398821201883	0
98	nuecc48	342199	69087	70090	53.454510785214666	23.810916782203762	5.352726134355192	3.3317674678457303	0
98	nuecc48	342199	25109	74101	54.94529232580778	67.38746958561866	2.2686840554864514	2.409227620632849	0
98	nuecc48	342199	25109	70090	54.94529232580778	23.810916782203762	93.96356741063096	52.89102240754251	0
98	nuecc48	342199	74101	70090	67.38746958561866	23.810916782203762	95.53933329183255	59.32021339666463	0
98	mcp1k	347129	53021	11000	143.17027638427473	64.51259947705763	153.37653011671557	187.0468220662776	0
98	nuecc48	350186	6044	46025	637.2154237802594	16.272440702630405	25.93791813567639	45.70535844555277	0
98	nuecc48	350186	6044	119042	637.2154237802594	36.53219549294834	3.043841433873069	8.104558219287064	0
98	nuecc48	350186	46025	119042	16.272440702630405	36.53219549294834	28.80119186455613	12.127462734313033	0
98	ncpi0	359980	21035	75089	596.3002650006367	163.28597687234114	29.20758770250544	157.35022974643715	1
98	nuecc48	389538	11007	64069	24.135483273141798	18.682068314971925	129.27044681281305	38.37480012770819	0
98	nuecc48	389538	11007	74082	24.135483273141798	21.855759791604402	135.48602780854105	42.51231072642845	0
98	nuecc48	389538	11007	78095	24.135483273141798	40.4985741599072	123.6727120689055	55.125302044069734	0
98	nuecc48	389538	11007	54056	24.135483273141798	232.4088900437695	134.75947190429864	138.26778219112842	0
98	nuecc48	389538	11007	77090	24.135483273141798	29.766727675014803	120.22439562511528	46.47764015723697	0
98	nuecc48	389538	64069	74082	18.682068314971925	21.855759791604402	8.527762507853614	3.0047404124480144	0
98	nuecc48	389538	64069	78095	18.682068314971925	40.4985741599072	8.907043068281677	4.27175032096768	0
98	nuecc48	389538	64069	54056	18.682068314971925	232.4088900437695	7.975683226383517	9.165019894194733	0
98	nuecc48	389538	64069	77090	18.682068314971925	29.766727675014803	16.412771821700524	6.732113458124553	0
98	nuecc48	389538	74082	78095	21.855759791604402	40.4985741599072	17.32045670328901	8.959517162398635	0
98	nuecc48	389538	74082	54056	21.855759791604402	232.4088900437695	0.7314005802555303	0.9097855654641506	0
98	nuecc48	389538	74082	77090	21.855759791604402	29.766727675014803	24.558985470567045	10.849419838135185	0
98	nuecc48	389538	78095	54056	40.4985741599072	232.4088900437695	16.821533666959635	28.38103997271224	0
98	nuecc48	389538	78095	77090	40.4985741599072	29.766727675014803	7.687268780069705	4.654886091739596	0
98	nuecc48	389538	54056	77090	232.4088900437695	29.766727675014803	24.130398905578993	34.77117632116594	0
98	mcp1k	394532	39021	39034	17.650559811050595	34.06006436926744	145.9534810403712	46.889364312965206	0
98	mcp1k	394532	39021	8003	17.650559811050595	154.07629419830846	75.8643399809132	64.11508944074046	0
98	mcp1k	394532	39034	8003	34.06006436926744	154.07629419830846	89.18524055098356	101.71750463264158	0
98	mcp2k	396222	9059	114219	2913.675630301606	28.0662654844021	49.12084239351995	237.72421575379815	0
98	mcp2k	396222	9059	128276	2913.675630301606	162.69149284938945	22.062728710422036	263.4833242054446	0
98	mcp2k	396222	9059	97175	2913.675630301606	20.062852859781202	31.01223804739855	129.27453245711553	0
98	mcp2k	396222	9059	123255	2913.675630301606	32.718087960725995	23.686783906299684	126.73626140692677	0
98	mcp2k	396222	9059	95173	2913.675630301606	24.484205150564787	56.78596569337444	254.0148856457648	0
98	mcp2k	396222	9059	131320	2913.675630301606	64.38997044929854	18.162137923095806	136.72698638385762	0
98	mcp2k	396222	9059	130313	2913.675630301606	33.20983994377399	28.43319154551643	152.78877249504157	0
98	mcp2k	396222	9059	99181	2913.675630301606	31.300200511379902	85.95496048619597	411.7412366696636	0
98	mcp2k	396222	9059	138339	2913.675630301606	158.76046236110994	67.36249263089103	754.3619619023352	0
98	mcp2k	396222	114219	128276	28.0662654844021	162.69149284938945	27.61803480395999	32.2576121203604	0
98	mcp2k	396222	114219	97175	28.0662654844021	20.062852859781202	60.295943318392816	23.835571016292043	0
98	mcp2k	396222	114219	123255	28.0662654844021	32.718087960725995	53.346870240623055	27.206361383536684	0
98	mcp2k	396222	114219	95173	28.0662654844021	24.484205150564787	87.46529311294482	36.243343256181674	0
98	mcp2k	396222	114219	131320	28.0662654844021	64.38997044929854	66.79402398782449	46.79928319978014	0
98	mcp2k	396222	114219	130313	28.0662654844021	33.20983994377399	52.47460387493025	26.993941728206543	0
98	mcp2k	396222	114219	99181	28.0662654844021	31.300200511379902	134.6002149088024	54.68654885706853	0
98	mcp2k	396222	114219	138339	28.0662654844021	158.76046236110994	87.13794426906858	92.01443075843231	0
98	mcp2k	396222	128276	97175	162.69149284938945	20.062852859781202	37.24018365894727	36.48348465414427	0
98	mcp2k	396222	128276	123255	162.69149284938945	32.718087960725995	29.04219971963435	36.586761383733396	0
98	mcp2k	396222	128276	95173	162.69149284938945	24.484205150564787	66.27864736332471	69.00587257762729	0
98	mcp2k	396222	128276	131320	162.69149284938945	64.38997044929854	40.190846798671295	70.33238159960148	0
98	mcp2k	396222	128276	130313	162.69149284938945	33.20983994377399	36.88192864933217	46.50317177960786	0
98	mcp2k	396222	128276	99181	162.69149284938945	31.300200511379902	106.99205888791522	114.72086913258806	0
98	mcp2k	396222	128276	138339	162.69149284938945	158.76046236110994	78.50975710152026	203.3903497715573	0
98	mcp2k	396222	97175	123255	20.062852859781202	32.718087960725995	8.442153869318537	3.771620650832519	0
98	mcp2k	396222	97175	95173	20.062852859781202	24.484205150564787	29.049733917018962	11.117244702702905	0
98	mcp2k	396222	97175	131320	20.062852859781202	64.38997044929854	36.88156601772159	22.738829076133825	0
98	mcp2k	396222	97175	130313	20.062852859781202	33.20983994377399	59.3992685360689	25.57774785936818	0
98	mcp2k	396222	97175	99181	20.062852859781202	31.300200511379902	77.92265855094874	31.51443182742549	0
98	mcp2k	396222	97175	138339	20.062852859781202	158.76046236110994	95.49341836128936	83.54771467202079	0
98	mcp2k	396222	123255	95173	32.718087960725995	24.484205150564787	37.38237405376171	18.140559092223324	0
98	mcp2k	396222	123255	131320	32.718087960725995	64.38997044929854	32.964575255065384	26.04482046081486	0
98	mcp2k	396222	123255	130313	32.718087960725995	33.20983994377399	52.069026946194874	28.935785185769884	0
98	mcp2k	396222	123255	99181	32.718087960725995	31.300200511379902	83.24321483728731	42.511040040764684	0
98	mcp2k	396222	123255	138339	32.718087960725995	158.76046236110994	90.09155742070365	102.00626657301515	0
98	mcp2k	396222	95173	131320	24.484205150564787	64.38997044929854	54.00136998920194	36.05280572644578	0
98	mcp2k	396222	95173	130313	24.484205150564787	33.20983994377399	83.16416360287995	37.85063623975704	0
98	mcp2k	396222	95173	99181	24.484205150564787	31.300200511379902	57.29397735157485	26.543318762441825	0
98	mcp2k	396222	95173	138339	24.484205150564787	158.76046236110994	108.63798124487441	101.28573379231867	0
98	mcp2k	396222	131320	130313	64.38997044929854	33.20983994377399	30.68212999408423	24.468296753925557	0
98	mcp2k	396222	131320	99181	64.38997044929854	31.300200511379902	69.18713352115957	50.97659462250836	0
98	mcp2k	396222	131320	138339	64.38997044929854	158.76046236110994	58.88699148005868	99.40110885990028	0
98	mcp2k	396222	130313	99181	33.20983994377399	31.300200511379902	92.34432789992644	46.5186882400097	0
98	mcp2k	396222	130313	138339	33.20983994377399	158.76046236110994	41.80569030333665	51.8131991339575	0
98	mcp2k	396222	99181	138339	31.300200511379902	158.76046236110994	79.53414166798402	90.18397803328925	0
98	mcp1k	399052	15032	64067	399.51141240970134	117.679357668607	43.02944437087815	159.03889679896517	1
98	nuecc48	400474	18126	86089	1240.756514454866	37.30618401003783	130.25985781566155	390.3887419949624	0
98	nuecc48	400474	18126	82076	1240.756514454866	45.79373061191516	41.21318833439678	167.78629766787938	1
98	nuecc48	400474	18126	104110	1240.756514454866	16.26323480287749	10.059593835723875	24.908444392860822	0
98	nuecc48	400474	18126	109115	1240.756514454866	15.87554640090416	19.400237360216952	47.29501987848859	0
98	nuecc48	400474	86089	82076	37.30618401003783	45.79373061191516	163.54098358773444	81.81409909651444	0
98	nuecc48	400474	86089	104110	37.30618401003783	16.26323480287749	122.61109499797247	43.21344230024267	0
98	nuecc48	400474	86089	109115	37.30618401003783	15.87554640090416	122.33401650168899	42.63863569753517	0
98	nuecc48	400474	82076	104110	45.79373061191516	16.26323480287749	46.50227492169219	21.546261235415642	0
98	nuecc48	400474	82076	109115	45.79373061191516	15.87554640090416	54.70272492071973	24.776034177989025	0
98	nuecc48	400474	104110	109115	16.26323480287749	15.87554640090416	25.39706204834051	7.064271194424806	0
98	mcp1k	409634	21002	27015	180.5729575119107	105.051188757903	44.32806327004496	103.91948861897602	1
98	mcp1k	409634	21002	69032	180.5729575119107	39.058141104419754	59.56681646196913	83.43074115696923	0
98	mcp1k	409634	27015	69032	105.051188757903	39.058141104419754	17.236802718416957	19.197796613942703	0
98	mcp2k	415278	23012	23014	1144.3686753686104	19.854639407822184	72.57003265213721	178.41061816830484	0
98	mcp2k	415278	23012	23037	1144.3686753686104	1380.2579628717754	37.58350708358759	809.6988608528202	0
98	mcp2k	415278	23012	64111	1144.3686753686104	27.14761314710946	31.910003199961523	96.9004105573749	1
98	mcp2k	415278	23012	100161	1144.3686753686104	17.077786303731987	25.19081695132517	60.96980362073491	0
98	mcp2k	415278	23012	99156	1144.3686753686104	67.57659721160977	33.76949458569713	161.53949982182309	0
98	mcp2k	415278	23012	105182	1144.3686753686104	76.29008913288337	19.25209299279117	98.81602101434301	0
98	mcp2k	415278	23012	112192	1144.3686753686104	17.815987350564715	13.017394595853679	32.37090947771698	0
98	mcp2k	415278	23012	96152	1144.3686753686104	16.496874859066672	34.73172478878926	82.01960780595626	0
98	mcp2k	415278	23014	23037	19.854639407822184	1380.2579628717754	92.5775803538006	239.31971457296774	0
98	mcp2k	415278	23014	64111	19.854639407822184	27.14761314710946	63.83584015365233	24.54930975999413	0
98	mcp2k	415278	23014	100161	19.854639407822184	17.077786303731987	96.77972140382985	27.535495127560043	0
98	mcp2k	415278	23014	99156	19.854639407822184	67.57659721160977	62.81589823344686	38.17715882513944	0
98	mcp2k	415278	23014	105182	19.854639407822184	76.29008913288337	53.66740723552547	35.13654337525583	0
98	mcp2k	415278	23014	112192	19.854639407822184	17.815987350564715	60.53522003383821	18.95965713048605	0
98	mcp2k	415278	23014	96152	19.854639407822184	16.496874859066672	78.91652137846013	23.003201311727207	0
98	mcp2k	415278	23037	64111	1380.2579628717754	27.14761314710946	28.75498599241357	96.13224653737718	0
98	mcp2k	415278	23037	100161	1380.2579628717754	17.077786303731987	25.477503444924007	67.70897362656586	0
98	mcp2k	415278	23037	99156	1380.2579628717754	67.57659721160977	29.886131395068432	157.5036868830352	1
98	mcp2k	415278	23037	105182	1380.2579628717754	76.29008913288337	46.92028609314994	258.3737576312837	0
98	mcp2k	415278	23037	112192	1380.2579628717754	17.815987350564715	41.06704959405344	110.00677213125697	0
98	mcp2k	415278	23037	96152	1380.2579628717754	16.496874859066672	13.988124838304195	36.74842542017927	0
98	mcp2k	415278	64111	100161	27.14761314710946	17.077786303731987	41.56801550994605	15.280992079836857	0
98	mcp2k	415278	64111	99156	27.14761314710946	67.57659721160977	1.9982320476996387	1.4937064725483158	0
98	mcp2k	415278	64111	105182	27.14761314710946	76.29008913288337	26.69797860096116	21.014520196728295	0
98	mcp2k	415278	64111	112192	27.14761314710946	17.815987350564715	24.7010380541461	9.407947362324812	0
98	mcp2k	415278	64111	96152	27.14761314710946	16.496874859066672	15.212930880746717	5.602481878941538	0
98	mcp2k	415278	100161	99156	17.077786303731987	67.57659721160977	43.47551538520311	25.163254629040505	0
98	mcp2k	415278	100161	105182	17.077786303731987	76.29008913288337	43.1992441838908	26.5746402297347	0
98	mcp2k	415278	100161	112192	17.077786303731987	17.815987350564715	36.27807299590844	10.860836474685943	0
98	mcp2k	415278	100161	96152	17.077786303731987	16.496874859066672	33.30270403452456	9.619283671879506	0
98	mcp2k	415278	99156	105182	67.57659721160977	76.29008913288337	27.729156264892904	34.411178627719366	0
98	mcp2k	415278	99156	112192	67.57659721160977	17.815987350564715	26.14494166552417	15.69616876369397	0
98	mcp2k	415278	99156	96152	67.57659721160977	16.496874859066672	16.10169340144209	9.352287541866493	0
98	mcp2k	415278	105182	112192	76.29008913288337	17.815987350564715	6.953307622019677	4.47137690241464	0
98	mcp2k	415278	105182	96152	76.29008913288337	16.496874859066672	37.77762752278478	22.96949611508414	0
98	mcp2k	415278	112192	96152	17.815987350564715	16.496874859066672	33.330599023719394	9.832981222793979	0
98	nuecc48	423981	12037	12095	152.1051424516507	664.6165912752735	4.771486314097803	26.470557200237263	0
98	nuecc48	437699	11030	18034	1303.9234629915436	73.34770963989521	44.1289961938713	232.34472776186544	0
98	nuecc48	444187	19079	19081	373.96325237033665	75.1248257575831	3.09059741806126	9.04010250610967	0
98	nuecc48	444187	19079	19082	373.96325237033665	185.19623161429044	3.481321223704379	15.987670683014377	0
98	nuecc48	444187	19081	19082	75.1248257575831	185.19623161429044	1.1103306783768805	2.2857604974592367	0
98	ncpi0	463565	109073	115088	77.09275644176088	215.6786808307148	7.576537763945306	17.038920871105915	0
98	ncpi0	463565	109073	13001	77.09275644176088	658.8401220556852	2.7310335098148264	10.741380199893134	0
98	ncpi0	463565	114086	115088	29.189494360209498	215.6786808307148	7.576537763945306	10.48452078423063	0
98	ncpi0	463565	114086	13001	29.189494360209498	658.8401220556852	2.7310335098148264	6.609469273848057	0
98	ncpi0	463565	115088	13001	215.6786808307148	658.8401220556852	6.4821825678502645	42.62462912996172	0
98	nuecc48	469665	15003	62073	625.7158772218332	19.615612228730306	18.950350464330597	36.475629558938905	0
98	nuecc48	469665	15003	68052	625.7158772218332	39.465980511074726	18.90825511839372	51.62455476542761	0
98	nuecc48	469665	15003	66042	625.7158772218332	58.94955963674524	15.681882264370017	52.40201685500944	0
98	nuecc48	469665	62073	68052	19.615612228730306	39.465980511074726	0.16983883032495345	0.08247580841293868	0
98	nuecc48	469665	62073	66042	19.615612228730306	58.94955963674524	3.651385436245531	2.1667198795731006	0
98	nuecc48	469665	68052	66042	39.465980511074726	58.94955963674524	3.547980481583606	2.986351539696704	0
98	mcp2k	475096	26025	26036	81.6579372457351	34.63753785766602	87.69450455782231	73.68376843472755	0
98	mcp2k	475096	26025	19014	81.6579372457351	142.59111430879125	34.735394447443745	64.42045258825728	0
98	mcp2k	475096	26036	19014	34.63753785766602	142.59111430879125	98.18568462101652	106.2283270627836	1
98	ncpi0	506114	19022	89100	1714.9872107307726	44.79252756192	33.3204180227201	158.9218945128548	0
98	ncpi0	506746	21067	21149	60.297931042533094	50.17825975589095	107.0868358934785	88.48324703980082	0
98	ncpi0	506746	21067	69124	60.297931042533094	1038.1855187447975	132.53959240808223	458.09292798872013	0
98	ncpi0	506746	21067	62091	60.297931042533094	17.13518083536433	136.73107388028885	59.75862393191643	0
98	ncpi0	506746	21067	22069	60.297931042533094	32.16076374823472	159.86329178462248	86.7169831466555	0
98	ncpi0	506746	21067	76139	60.297931042533094	45.885471143840924	169.33590406936938	104.74552427456219	0
98	ncpi0	506746	21149	69124	50.17825975589095	1038.1855187447975	52.22944688571122	200.9303964776092	0
98	ncpi0	506746	21149	62091	50.17825975589095	17.13518083536433	54.310706797508345	26.765926088959972	0
98	ncpi0	506746	21149	22069	50.17825975589095	32.16076374823472	73.5728540270101	48.1124356813608	0
98	ncpi0	506746	21149	76139	50.17825975589095	45.885471143840924	62.424204208893215	49.73123300994086	0
98	ncpi0	506746	69124	62091	1038.1855187447975	17.13518083536433	4.354917625860739	10.135253028253626	0
98	ncpi0	506746	69124	22069	1038.1855187447975	32.16076374823472	32.52988275232674	102.35563700445553	0
98	ncpi0	506746	69124	76139	1038.1855187447975	45.885471143840924	40.31099595692837	150.41165231672946	0
98	ncpi0	506746	62091	22069	17.13518083536433	32.16076374823472	28.20429970094423	11.439484002308891	0
98	ncpi0	506746	62091	76139	17.13518083536433	45.885471143840924	36.46173550274075	17.544599903665684	0
98	ncpi0	506746	22069	76139	32.16076374823472	45.885471143840924	20.75869263833222	13.842042740337442	0
141	mcp2k	47696	16000	39005	72.49338297138873	31.412712909917726	3.620583091226931	3.0149876137634197	0
141	mcp2k	51546	67024	54003	181.69314167793974	16.837553271462454	19.498817339112136	18.732536917141662	0
141	mcp2k	52044	24035	58029	40.7342237531377	52.96215076947706	3.7438435605357716	3.0344523727395685	0
141	mcp2k	52605	51023	45011	135.49424088905647	21.990451861149143	41.526255943012195	38.7017153187412	0
141	mcp2k	53658	22004	15003	15.054505231752067	129.59914200010627	124.73551161558049	78.26542388180566	0
141	mcp1k	54341	18008	101041	33.39477958072531	242.49089010576444	106.8812069924799	144.5646862214284	0
141	mcp1k	54341	18008	34014	33.39477958072531	50.05055720027617	106.32570690639349	65.44098198823458	0
141	mcp1k	54341	101041	34014	242.49089010576444	50.05055720027617	2.5554989170909956	4.913254294056196	0
141	mcp2k	54453	57050	58051	198.78050924169827	31.51516081802895	12.76040262915698	17.59099850794778	0
141	mcp2k	54453	57050	24030	198.78050924169827	106.58677010859348	34.90817353145966	87.31825316560537	0
141	mcp2k	54453	57050	65058	198.78050924169827	23.082030197318947	53.77800172184527	61.26965548839076	0
141	mcp2k	54453	58051	24030	31.51516081802895	106.58677010859348	38.023535180291105	37.7608957596584	0
141	mcp2k	54453	58051	65058	31.51516081802895	23.082030197318947	41.427535223340286	19.079252023609452	0
141	mcp2k	54453	24030	65058	106.58677010859348	23.082030197318947	56.85694453385921	47.226037489883176	0
141	mcp1k	56243	69032	71044	120.09788212859583	112.2280298118749	91.22193277495491	165.92634680166552	0
141	mcp2k	57709	20014	99036	194.49937214936443	98.51761337298032	68.15043338833985	155.1142692459102	1
141	mcp2k	57709	20014	91023	194.49937214936443	28.37603607253502	54.23823321376733	67.72970792678453	0
141	mcp2k	57709	99036	91023	98.51761337298032	28.37603607253502	53.508290801806034	47.60281581849731	0
141	mcp2k	58006	8041	58035	15.36853489472488	126.59982327743397	91.73900478342019	63.31979110524628	0
141	mcp2k	58006	8041	41026	15.36853489472488	35.5654569612218	86.54089303131151	32.05026987309582	0
141	mcp2k	58006	58035	41026	126.59982327743397	35.5654569612218	5.403376169517205	6.325754995858331	0
141	mcp1k	58755	99021	69016	16.226040284529063	18.148681897367283	36.671566750485084	10.796855880904475	0
141	mcp1k	58755	99021	30003	16.226040284529063	120.8140931370892	35.17493400368418	26.75679097387621	0
