evt	sample	src	carried	target	d_target	adm5	adm10	veto	reject_pick	M1	M2	M3	live_base	live_topo3	live_dlonly	live_trad	hit_M3
95412	mcp2k	ai-scanner	0	12002	0.19	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
95690	mcp2k	ai-scanner	0	13003	2.24	1	0	0	13003	13003	13003	13003	13003	None	None	13003	1
95899	mcp2k	human	0	69035	0.42	1	0	0	16001	69033	69033	69033	69033	None	None	16001	0
96306	mcp2k	ai-scanner	0	11002	0.47	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
96383	mcp2k	ai-scanner	0	14002	0.00	0	0	0	14002	44034	14002	14002	14002	None	None	14002	1
97010	mcp2k	human	0	21004	4.75	0	0	0	21004	51015	21004	21004	21004	None	None	21004	1
97062	mcp2k	human	0	15002	0.00	0	0	0	15001	15005	15005	15005	15005	None	None	15001	0
97084	mcp2k	ai-scanner	0	12002	0.87	0	0	0	12002	49034	12002	12002	12002	None	None	12002	1
97231	mcp2k	ai-scanner	0	18006	0.38	0	0	0	18006	48017	18006	18006	18006	None	None	18006	1
97260	mcp2k	human	0	6003	0.00	1	0	0	6006	6006	6006	6006	6006	None	None	6006	0
98294	mcp2k	human	0	17001	0.00	0	0	0	17001	74059	17001	17001	17001	None	None	17001	1
98338	mcp2k	human	0	13002	0.00	1	0	0	13002	33007	13002	13002	13002	None	None	13002	1
98353	mcp2k	human	0	13004	0.77	0	0	0	13004	42018	13004	13004	13004	None	None	13004	1
98470	mcp2k	ai-scanner	0	11003	0.61	1	0	0	11003	11003	11003	11003	11003	None	None	11003	1
98704	mcp2k	ai-scanner	0	2002	0.00	1	0	0	2002	2002	2002	2002	2002	None	None	2002	1
98778	mcp2k	ai-scanner	0	8002	0.61	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
98844	mcp2k	human	0	6006	0.13	0	0	0	6007	6007	6016	6016	6016	None	None	6007	0
98947	mcp2k	ai-scanner	0	20005	0.42	1	0	0	20005	20005	20005	20005	20005	None	None	20005	1
99035	mcp2k	human	0	19003	0.21	1	0	0	19003	19000	19000	19000	19000	None	None	19003	0
99232	mcp2k	ai-scanner	0	17007	0.36	1	0	0	17005	17007	17007	17007	17007	None	None	17005	1
99716	mcp2k	ai-scanner	0	13002	0.14	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
99782	mcp2k	ai-scanner	0	18002	0.32	1	0	0	18002	18002	18002	18002	18002	None	None	18002	1
99838	mcp2k	ai-scanner	0	14002	0.67	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
99959	mcp2k	human	0	13001	0.00	1	0	0	13001	13000	13001	13001	13001	None	None	13001	1
99966	mcp2k	human	0	17002	0.85	0	0	0	17002	21004	17002	17002	17002	None	None	17002	1
100135	mcp2k	ai-scanner	0	14006	0.70	1	0	0	14007	14006	14006	14006	14006	None	None	14007	1
100222	mcp2k	human	0	113166	0.42	1	0	0	14006	113166	113166	113166	113166	None	None	14006	1
100245	mcp2k	human	0	12003	0.23	1	0	0	12003	12003	12003	12003	12003	None	None	12003	1
100322	mcp2k	human	0	16001	0.00	1	0	0	16001	63005	16001	16001	16001	None	None	16001	1
100420	mcp2k	ai-scanner	0	14003	1.17	0	0	0	14003	37016	14003	14003	14003	None	None	14003	1
100421	mcp2k	human	0	6002	0.00	1	0	0	6002	6002	6002	6002	6002	None	None	6002	1
100564	mcp2k	ai-scanner	0	8002	0.65	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
101004	mcp2k	human	0	2000	0.00	1	0	0	2001	2000	2001	2001	2001	None	None	2001	0
101224	mcp2k	human	0	12000	0.00	0	0	0	12001	30010	12001	12001	12001	None	None	12001	0
101454	mcp2k	ai-scanner	0	13005	1.24	0	0	0	13004	13004	13004	13004	13004	None	None	13004	0
101498	mcp2k	human	0	10002	0.63	0	0	0	10001	17004	10001	10001	10001	None	None	10001	0
101554	mcp2k	ai-scanner	0	13002	0.23	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
101675	mcp2k	ai-scanner	0	11009	1.99	1	0	0	11009	11009	11009	11009	11009	None	None	11009	1
102247	mcp2k	human	0	13000	0.00	1	0	0	13001	20005	13001	13001	13001	None	None	13001	0
102841	mcp2k	ai-scanner	0	11002	1.03	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
103204	mcp2k	ai-scanner	0	20002	0.32	1	0	0	20002	20002	20002	20002	20002	None	None	20002	1
103391	mcp2k	human	0	9002	0.53	0	0	0	9003	9003	9003	9003	9003	None	None	9003	0
103798	mcp2k	human	0	17002	0.18	0	0	0	17002	56019	17002	17002	17002	None	None	17002	1
103952	mcp2k	ai-scanner	0	21008	0.25	1	0	0	15001	21008	21008	21008	21008	None	None	15001	1
104216	mcp2k	ai-scanner	0	10004	0.74	1	0	0	10004	10004	10004	10004	10004	None	None	10004	1
104260	mcp2k	human	0	10001	0.00	1	0	0	10001	10001	10001	10001	10001	None	None	10001	1
104304	mcp2k	human	0	13001	1.35	1	0	0	13001	13001	13001	13001	13001	None	None	13001	1
104920	mcp2k	ai-scanner	0	9003	0.52	1	0	0	9003	9003	9003	9003	9003	None	None	9003	1
105140	mcp2k	human	0	6002	0.00	1	0	0	6002	26004	6002	6002	6002	None	None	6002	1
105316	mcp2k	ai-scanner	0	20004	0.31	1	0	0	20003	20004	20004	20004	20004	None	None	20003	1
105426	mcp2k	ai-scanner	0	10002	0.00	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
105492	mcp2k	human	0	9001	0.00	0	0	0	9002	20011	9002	9002	9002	None	None	9002	0
105946	ncpi0	human	0	14002	0.00	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
111412	nuecc48	human	0	18001	1.04	0	0	0	18001	18001	18001	18001	18001	None	None	18001	1
114446	ncpi0	human	0	21001	0.00	0	0	0	21001	62013	21001	21001	21001	None	None	21001	1
122660	nuecc48	human	0	9013	0.00	1	0	0	9010	9013	9013	9013	9013	None	None	9010	1
131357	nuecc48	human	0	12006	0.69	1	0	0	12006	12006	12006	12006	12006	None	None	12006	1
137238	nuecc48	human	0	143041	0.56	1	0	0	7004	143041	143041	143041	143041	None	None	7004	1
138009	nuecc48	human	0	12002	1.24	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
142421	ncpi0	human	0	7009	0.00	1	0	0	7009	7009	7009	7009	7009	None	None	7009	1
156093	mcp2k	human	0	8002	1.37	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
157281	mcp2k	human	0	7002	1.30	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
158227	mcp2k	human	0	11001	0.00	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
159569	mcp2k	ai-scanner	0	49042	1.11	1	0	0	12001	49042	49042	49042	49042	None	None	12001	1
161043	mcp2k	human	0	8002	0.36	0	0	0	8002	29011	8002	8002	8002	None	None	8002	1
162143	mcp2k	human	0	8004	0.42	1	0	0	8002	8004	8004	8004	8004	None	None	8002	1
163309	mcp2k	human	0	19001	0.00	1	0	0	19001	19001	19001	19001	19001	None	None	19001	1
163543	nuecc48	human	0	14001	0.50	0	0	0	14007	71128	14007	14007	14007	None	None	14007	0
163771	mcp2k	ai-scanner	0	8001	0.00	0	0	0	8001	30007	8001	8001	8001	None	None	8001	1
164475	mcp2k	ai-scanner	0	16002	0.29	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
165157	mcp2k	human	0	61053	3.72	0	0	0	62057	45029	62057	62057	62057	None	None	62057	0
165544	mcp2k	human	0	4000	0.22	0	0	0	4000	34016	4000	4000	4000	None	None	4000	1
165767	mcp2k	human	0	7004	0.00	0	0	0	7004	7005	7005	7005	7005	None	None	7004	0
166006	mcp2k	ai-scanner	0	8001	0.96	1	0	0	8001	8001	8001	8001	8001	None	None	8001	1
166050	mcp2k	ai-scanner	0	11002	0.05	0	0	0	11002	13006	11002	11002	11002	None	None	11002	1
166295	mcp2k	human	0	19002	0.00	1	0	0	19002	19002	19002	19002	19002	None	None	19002	1
166738	mcp1k	human	0	16002	0.77	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
166804	mcp1k	human	0	9003	0.00	1	0	0	9002	14004	9002	9002	9002	None	None	9002	0
166870	mcp1k	human	0	10001	0.23	0	0	0	10010	10011	10011	10011	10011	None	None	10010	0
166996	mcp2k	human	0	16002	0.00	0	0	0	16002	16003	16003	16003	16003	None	None	16002	0
167112	mcp1k	human	0	16002	0.21	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
167351	mcp2k	human	0	39020	0.00	0	0	0	13001	13001	13001	13001	13001	None	None	13001	0
167684	mcp1k	human	0	10000	0.09	1	0	0	10000	10000	10000	10000	10000	None	None	10000	1
167744	mcp2k	human	0	13001	0.00	0	0	0	13001	13001	13001	13001	13001	None	None	13001	1
168209	mcp2k	ai-scanner	0	11002	0.07	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
168432	mcp1k	human	0	19001	0.50	1	0	0	19003	19001	19001	19001	19001	None	None	19003	1
168448	mcp2k	ai-scanner	0	64012	0.79	1	0	0	23001	64012	64012	64012	64012	None	None	23001	1
168526	mcp1k	human	0	19003	0.37	1	0	0	19003	19003	19003	19003	19003	None	None	19003	1
168596	nuecc48	human	0	14012	0.69	1	0	0	14022	14012	14012	14012	14012	None	None	14022	1
168614	mcp1k	human	0	5001	1.53	1	0	0	5001	20004	5001	5001	5001	None	None	5001	1
168658	mcp1k	human	0	12001	0.00	0	0	0	12001	45004	12001	12001	12001	None	None	12001	1
168869	mcp2k	human	0	4001	0.00	0	0	0	4001	16006	4001	4001	4001	None	None	4001	1
169067	mcp2k	ai-scanner	0	10002	1.14	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
169152	mcp2k	human	0	71022	0.00	0	0	0	22000	22002	22002	22002	22002	None	None	22000	0
169221	mcp2k	human	0	67007	0.00	1	0	0	15001	67007	67007	67007	67007	None	None	15001	1
169240	mcp2k	human	0	19001	0.42	0	0	0	19001	19001	19001	19001	19001	None	None	19001	1
169306	mcp2k	human	0	42010	3.37	0	0	0	14003	45016	14003	14003	14003	None	None	14003	0
169356	mcp1k	human	0	16004	0.00	1	0	0	16004	16004	16004	16004	16004	None	None	16004	1
169488	mcp1k	human	0	8001	0.00	1	0	0	8000	8001	8001	8001	8001	None	None	8000	1
169598	mcp1k	human	0	18002	0.33	1	0	0	18002	43008	18002	18002	18002	None	None	18002	1
169620	mcp1k	human	0	13002	0.07	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
169626	mcp1k	human	0	22015	0.00	0	0	0	22015	43033	22015	22015	22015	None	None	22015	1
169658	mcp2k	ai-scanner	0	7002	0.24	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
169724	mcp2k	human	0	12002	0.00	0	0	0	12002	59014	59014	59014	59014	None	None	12002	0
169774	mcp1k	human	0	2000	0.00	0	0	0	2001	20003	2001	2001	2001	None	None	2001	0
169793	mcp2k	ai-scanner	0	11001	0.35	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
169824	mcp1k	human	0	18004	0.00	1	0	0	18004	18004	18004	18004	18004	None	None	18004	1
169846	mcp1k	human	0	6001	0.00	0	0	0	6001	32008	6001	6001	6001	None	None	6001	1
169890	mcp1k	human	0	21001	0.00	1	0	0	21001	21001	21001	21001	21001	None	None	21001	1
170076	mcp2k	ai-scanner	0	10001	0.71	1	0	0	10001	10001	10001	10001	10001	None	None	10001	1
170098	mcp2k	ai-scanner	0	16002	0.39	1	0	0	16002	16002	16002	16002	16002	None	None	16002	1
170274	mcp2k	human	0	3000	0.00	0	0	0	3000	35020	3000	3000	3000	None	None	3000	1
170326	mcp2k	human	0	8001	0.00	0	0	0	8001	33007	33007	33007	33007	None	None	8001	0
170365	mcp2k	ai-scanner	0	12002	0.25	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
170428	mcp2k	human	0	14002	0.52	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
170585	mcp2k	human	0	11002	0.13	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
170761	mcp2k	ai-scanner	0	8004	1.13	1	0	0	8000	8004	8004	8004	8004	None	None	8000	1
170792	mcp1k	human	0	10002	0.50	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
170808	mcp1k	human	0	14003	0.49	1	0	0	14003	14003	14003	14003	14003	None	None	14003	1
170814	mcp1k	human	0	18001	0.00	0	0	0	18001	39007	18001	18001	18001	None	None	18001	1
170880	mcp1k	human	0	13002	0.55	0	0	0	13002	23008	13002	13002	13002	None	None	13002	1
170924	mcp1k	human	0	16003	1.35	1	0	0	16003	16003	16003	16003	16003	None	None	16003	1
171143	mcp2k	human	0	8002	0.35	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
171352	mcp2k	ai-scanner	0	13002	0.27	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
171358	mcp1k	human	0	10002	0.13	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
171528	mcp2k	human	0	17000	0.00	1	0	0	17001	39012	17001	17001	17001	None	None	17001	0
171572	mcp2k	ai-scanner	0	83027	0.68	1	0	0	10003	83027	83027	83027	83027	None	None	10003	1
171600	mcp1k	human	0	14001	0.00	0	0	0	14001	91018	14001	14001	14001	None	None	14001	1
171729	mcp2k	human	0	9002	0.00	1	0	0	9002	9002	9002	9002	9002	None	None	9002	1
171866	mcp2k	ai-scanner	0	15001	1.36	1	0	0	15001	15001	15001	15001	15001	None	None	15001	1
171892	mcp1k	human	0	58002	0.00	1	0	0	58002	27001	58002	58002	58002	None	None	58002	1
172020	mcp2k	human	0	11004	0.17	1	0	0	11004	11004	11004	11004	11004	None	None	11004	1
172090	mcp1k	human	0	10001	1.68	1	0	0	10001	10001	10001	10001	10001	None	None	10001	1
172177	mcp2k	human	0	7003	0.62	1	0	0	7001	7003	7003	7003	7003	None	None	7001	1
172230	nuecc48	human	0	5009	0.37	1	0	0	5009	5009	5009	5009	5009	None	None	5009	1
172266	mcp1k	human	0	16004	0.05	1	0	0	16004	16004	16004	16004	16004	None	None	16004	1
172344	mcp2k	ai-scanner	0	6002	0.43	1	0	0	6002	6002	6002	6002	6002	None	None	6002	1
172617	mcp2k	ai-scanner	0	17007	0.00	1	0	0	17007	17007	17007	17007	17007	None	None	17007	1
172656	mcp1k	human	0	53028	0.00	0	0	0	10001	10001	10001	10001	10001	None	None	10001	0
172762	mcp2k	ai-scanner	0	15001	0.00	1	0	0	15001	15001	15001	15001	15001	None	None	15001	1
172788	mcp1k	human	0	26000	0.00	0	0	0	26001	26006	26006	26006	26006	None	None	26001	0
172794	mcp1k	human	0	49006	0.83	1	0	0	20001	49006	49006	49006	49006	None	None	20001	1
172832	mcp1k	human	0	81033	9.37	0	0	0	21002	69008	21002	21002	21002	None	None	21002	0
172850	mcp2k	ai-scanner	0	12002	0.36	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
172942	mcp1k	human	0	4007	0.00	0	0	0	4000	74043	4000	4000	4000	None	None	4000	0
173049	mcp2k	ai-scanner	0	9003	1.16	1	0	0	9003	9003	9003	9003	9003	None	None	9003	1
173058	mcp1k	human	0	14002	0.43	0	0	0	14002	19007	14002	14002	14002	None	None	14002	1
173093	mcp2k	human	0	62047	0.00	0	0	0	62047	12000	62047	62047	62047	None	None	62047	1
173108	mcp2k	ai-scanner	0	25002	0.13	1	0	0	25002	25002	25002	25002	25002	None	None	25002	1
173146	mcp1k	human	0	15002	0.50	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
173234	mcp1k	human	0	10002	0.00	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
173340	mcp2k	ai-scanner	0	7003	0.00	1	0	0	7003	7003	7003	7003	7003	None	None	7003	1
173450	mcp2k	human	0	13002	3.81	1	0	0	13001	13001	13001	13001	13001	None	None	13001	0
173498	mcp1k	human	0	6001	0.40	1	0	0	6001	6001	6001	6001	6001	None	None	6001	1
173585	mcp2k	human	0	15002	0.77	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
173620	mcp2k	human	0	11003	0.00	0	0	0	11001	11000	11000	11000	11000	None	None	11001	0
173819	mcp2k	human	0	14002	0.47	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
173912	mcp2k	ai-scanner	0	2003	0.22	1	0	0	2003	2003	2003	2003	2003	None	None	2003	1
174114	mcp1k	human	0	17002	0.37	1	0	0	17002	17002	17002	17002	17002	None	None	17002	1
174224	mcp1k	human	0	20004	0.79	1	0	0	20008	20008	20004	20004	20004	None	None	20008	1
174311	mcp2k	human	0	3002	0.21	1	0	0	3002	3002	3002	3002	3002	None	None	3002	1
174352	mcp2k	ai-scanner	0	11001	0.27	1	0	0	11001	11001	11001	11001	11001	None	None	11001	1
174576	mcp1k	human	0	5002	0.43	1	0	0	5002	5000	5002	5002	5002	None	None	5002	1
174637	nuecc48	human	0	9006	0.84	1	0	0	9006	9006	9006	9006	9006	None	None	9006	1
174661	mcp2k	ai-scanner	0	7002	0.60	1	0	0	7002	7002	7002	7002	7002	None	None	7002	1
174752	mcp1k	human	0	14000	0.00	0	0	0	48013	46006	48013	48013	48013	None	None	48013	0
174771	mcp2k	ai-scanner	0	15003	0.26	1	0	0	15005	15003	15003	15003	15003	None	None	15005	1
174795	mcp2k	human	0	19001	0.00	1	0	0	19001	43005	19001	19001	19001	None	None	19001	1
174896	mcp2k	human	0	13005	0.13	0	0	0	13007	13007	13007	13007	13007	None	None	13007	0
174928	mcp1k	human	0	9003	0.66	1	0	0	9003	9003	9003	9003	9003	None	None	9003	1
174993	mcp2k	human	0	7001	0.00	0	0	0	7001	7001	7001	7001	7001	None	None	7001	1
175016	mcp1k	human	0	19001	0.00	1	0	0	19000	19001	19001	19001	19001	None	None	19000	1
175057	mcp2k	human	0	13003	0.00	1	0	0	13003	13003	13003	13003	13003	None	None	13003	1
175094	mcp2k	ai-scanner	0	5002	0.37	0	0	0	5002	8003	5002	5002	5002	None	None	5002	1
175117	mcp2k	ai-scanner	0	17003	0.14	1	0	0	17003	17003	17003	17003	17003	None	None	17003	1
175808	mcp1k	human	0	18002	0.00	1	0	0	18002	18003	18003	18003	18003	None	None	18002	0
175814	mcp2k	ai-scanner	0	11002	0.54	1	0	0	11002	11002	11002	11002	11002	None	None	11002	1
175896	mcp1k	human	0	66034	0.00	0	0	0	17002	59011	17002	17002	17002	None	None	17002	0
175952	mcp2k	ai-scanner	0	10005	1.21	1	0	0	10005	10005	10005	10005	10005	None	None	10005	1
176150	mcp2k	human	0	50004	0.00	1	0	0	8001	50004	50004	50004	50004	None	None	8001	1
176502	mcp2k	human	0	109112	0.63	1	0	0	20001	109112	109112	109112	109112	None	None	20001	1
176533	mcp2k	human	0	11002	0.29	1	0	0	11000	11002	11002	11002	11002	None	None	11000	1
176810	mcp2k	ai-scanner	0	13002	0.00	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
176948	mcp2k	ai-scanner	0	20002	0.84	1	0	0	20002	20002	20002	20002	20002	None	None	20002	1
176986	mcp2k	human	0	47041	0.00	0	0	0	32010	43034	32010	32010	32010	None	None	32010	0
177068	mcp2k	human	0	5001	0.06	0	0	0	5002	34021	5002	5002	5002	None	None	5002	0
177149	mcp2k	ai-scanner	0	14002	0.45	1	0	0	14002	14002	14002	14002	14002	None	None	14002	1
177178	mcp2k	human	0	18001	2.78	0	0	0	18001	23003	18001	18001	18001	None	None	18001	1
177266	mcp2k	human	0	7003	3.63	1	0	0	7003	7003	7003	7003	7003	None	None	7003	1
177360	mcp2k	human	0	1001	0.42	0	0	0	1001	1002	1001	1001	1001	None	None	1001	1
177366	mcp2k	human	0	12004	0.17	1	0	0	12004	12004	12004	12004	12004	None	None	12004	1
177521	mcp2k	ai-scanner	0	8002	0.14	0	0	0	8002	36035	8002	8002	8002	None	None	8002	1
177536	mcp2k	ai-scanner	0	77017	0.27	1	0	0	17001	77017	77017	77017	77017	None	None	17001	1
177939	mcp2k	human	0	11001	0.01	0	0	0	11002	11002	11002	11002	11002	None	None	11002	0
177961	mcp2k	ai-scanner	0	11003	0.34	1	0	0	11003	11003	11003	11003	11003	None	None	11003	1
178225	mcp2k	human	0	9001	0.00	0	0	0	9001	31022	9001	9001	9001	None	None	9001	1
178350	mcp2k	human	0	15001	0.00	1	0	0	15001	15001	15001	15001	15001	None	None	15001	1
178388	mcp2k	ai-scanner	0	6002	0.41	1	0	0	6002	34006	6002	6002	6002	None	None	6002	1
178445	mcp2k	human	0	29013	5.53	0	0	0	8001	15006	8001	8001	8001	None	None	8001	0
178535	mcp2k	human	0	2000	0.00	0	0	0	2001	2001	2001	2001	2001	None	None	2001	0
178570	mcp2k	ai-scanner	0	19003	0.11	1	0	0	19003	19003	19003	19003	19003	None	None	19003	1
178645	mcp2k	human	0	15002	0.45	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
178865	mcp2k	human	0	2001	1.38	0	0	0	2001	2001	2001	2001	2001	None	None	2001	1
178885	mcp2k	ai-scanner	0	49023	1.92	0	0	0	9001	9001	9001	9001	9001	None	None	9001	0
179048	mcp2k	human	0	17001	0.00	1	0	0	17010	17001	17010	17010	17010	None	None	17010	0
179054	mcp2k	ai-scanner	0	22001	0.44	1	0	0	22001	22001	22001	22001	22001	None	None	22001	1
179246	mcp2k	human	0	14001	0.00	0	0	0	14001	78015	78015	78015	78015	None	None	14001	0
179369	mcp2k	human	0	17001	0.00	0	0	0	17002	86041	17002	17002	17002	None	None	17002	0
179604	mcp2k	human	0	11006	0.27	1	0	0	11006	11006	11006	11006	11006	None	None	11006	1
179611	mcp2k	ai-scanner	0	10002	0.25	1	0	0	10002	10002	10002	10002	10002	None	None	10002	1
179752	mcp2k	ai-scanner	0	15002	0.16	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
179765	mcp2k	ai-scanner	0	4003	0.00	1	0	0	4003	4003	4003	4003	4003	None	None	4003	1
179897	mcp2k	ai-scanner	0	24002	0.40	1	0	0	24001	24002	24002	24002	24002	None	None	24001	1
179912	mcp2k	human	0	1003	0.08	0	0	0	1003	1000	1000	1000	1000	None	None	1003	0
180117	mcp2k	human	0	12002	0.15	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
180544	mcp2k	ai-scanner	0	10005	0.18	1	0	0	None	None	10005	10005	10005	None	None	None	1
180645	mcp2k	human	0	3002	0.00	1	0	0	3002	39011	39011	39011	39011	None	None	3002	0
180698	mcp2k	human	0	11001	0.00	0	0	0	11001	26008	11001	11001	11001	None	None	11001	1
180801	ncpi0	human	0	109074	0.00	1	0	0	15007	109074	15007	15007	15007	None	None	15007	0
196649	nuecc48	human	0	11029	0.17	1	0	0	11029	11029	11029	11029	11029	None	None	11029	1
214469	nuecc48	human	0	16013	0.26	1	0	0	16013	16013	16013	16013	16013	None	None	16013	1
219295	nuecc48	human	0	15003	0.00	1	0	0	None	15003	15003	15003	15003	None	None	None	1
234638	nuecc48	human	0	10007	1.01	1	0	0	10007	10007	10007	10007	10007	None	None	10007	1
235435	nuecc48	human	0	2001	0.00	1	0	0	2015	2001	2001	2001	2001	None	None	2015	1
236610	mcp2k	ai-scanner	0	12002	0.98	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
237292	mcp2k	human	0	10003	0.59	0	0	0	10002	10001	10001	10001	10001	None	None	10002	0
237446	mcp2k	ai-scanner	0	12001	1.90	1	0	0	12001	12001	12001	12001	12001	None	None	12001	1
237798	mcp2k	human	0	13002	0.61	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
239794	nuecc48	human	0	2003	0.86	1	0	0	2003	2003	2003	2003	2003	None	None	2003	1
240372	mcp2k	ai-scanner	0	16006	0.30	1	0	0	16006	16006	16006	16006	16006	None	None	16006	1
240636	mcp2k	human	0	12002	0.52	1	0	0	12002	12002	12002	12002	12002	None	None	12002	1
241626	mcp2k	ai-scanner	0	13001	1.79	1	0	0	13001	16004	13001	13001	13001	None	None	13001	1
242000	mcp2k	ai-scanner	0	14003	0.40	1	0	0	14003	14003	14003	14003	14003	None	None	14003	1
242022	mcp2k	human	0	16001	0.00	0	0	0	16001	33015	16001	16001	16001	None	None	16001	1
242484	mcp2k	human	0	9001	0.00	0	0	0	9001	26013	9001	9001	9001	None	None	9001	1
242550	mcp2k	ai-scanner	0	14003	0.16	1	0	0	14003	14003	14003	14003	14003	None	None	14003	1
242726	mcp2k	ai-scanner	0	20002	0.29	1	0	0	20002	20002	20002	20002	20002	None	None	20002	1
242814	mcp2k	ai-scanner	0	10003	0.29	1	0	0	10001	10003	10003	10003	10003	None	None	10001	1
243628	mcp2k	ai-scanner	0	15003	0.15	1	0	0	15003	15003	15003	15003	15003	None	None	15003	1
246579	nuecc48	human	0	19006	0.12	1	0	0	19006	19006	19006	19006	19006	None	None	19006	1
256587	nuecc48	human	0	11075	0.58	1	0	0	11075	11075	11075	11075	11075	None	None	11075	1
259542	ncpi0	human	0	129169	0.00	1	0	0	129169	128158	128158	128158	128158	None	None	129169	0
267597	nuecc48	human	0	5007	0.35	1	0	0	5007	5007	5007	5007	5007	None	None	5007	1
268067	nuecc48	human	0	15004	2.23	1	0	0	15006	15004	15004	15004	15004	None	None	15006	1
268784	nuecc48	human	0	13002	0.00	1	0	0	13002	13002	13002	13002	13002	None	None	13002	1
269774	nuecc48	human	0	87155	0.00	1	0	0	13001	87155	87155	87155	87155	None	None	13001	1
271851	nuecc48	human	0	23001	0.02	0	0	0	23001	23001	23017	23017	23017	None	None	23001	0
275231	mcp2k	ai-scanner	0	6002	2.45	1	0	0	6002	6002	6002	6002	6002	None	None	6002	1
275539	mcp2k	human	0	12001	14.62	1	0	0	12001	71018	12001	12001	12001	None	None	12001	1
276836	mcp1k	human	0	11002	0.00	1	0	0	11002	11002	11001	11001	11001	None	None	11002	0
277123	mcp2k	ai-scanner	0	8001	0.00	0	0	0	8001	15007	8001	8001	8001	None	None	8001	1
277276	mcp1k	human	0	8002	1.03	1	0	0	8002	8002	8002	8002	8002	None	None	8002	1
277298	mcp1k	human	0	17004	0.00	0	0	0	17005	17005	17005	17005	17005	None	None	17005	0
278046	mcp1k	human	0	3001	0.22	0	0	0	3010	3006	3006	3006	3006	None	None	3010	0
278266	mcp1k	human	0	22002	0.00	0	0	0	22002	25004	22002	22002	22002	None	None	22002	1
278420	mcp1k	human	0	18002	4.46	0	0	0	18002	68050	18002	18002	18002	None	None	18002	1
278509	mcp2k	human	0	9001	0.00	0	0	0	9001	41019	9001	9001	9001	None	None	9001	1
278640	mcp1k	human	0	17001	0.00	1	0	0	17001	17001	17001	17001	17001	None	None	17001	1
278684	mcp1k	human	0	10000	0.00	0	0	0	10001	10001	10001	10001	10001	None	None	10001	0
278785	mcp1k	human	0	50024	0.18	1	0	0	5002	5003	5003	5003	5003	None	None	5002	0
278794	mcp1k	human	0	7001	0.00	0	0	0	7001	37024	7001	7001	7001	None	None	7001	1
279190	mcp1k	human	0	17001	0.00	0	0	0	17001	28004	17001	17001	17001	None	None	17001	1
279213	mcp2k	human	0	9001	0.00	0	0	0	9001	31019	9001	9001	9001	None	None	9001	1
279256	mcp1k	human	0	15001	0.00	1	0	0	15001	15005	15005	15005	15005	None	None	15001	0
279445	mcp1k	human	0	84007	0.53	1	0	0	19002	19002	19002	19002	19002	None	None	19002	0
279643	mcp1k	human	0	20002	0.10	0	0	0	20002	20000	20002	20002	20002	None	None	20002	1
279955	mcp2k	human	0	16001	0.36	1	0	0	16001	16001	16001	16001	16001	None	None	16001	1
279977	mcp2k	ai-scanner	0	15002	2.39	1	0	0	15002	15002	15002	15002	15002	None	None	15002	1
280017	mcp1k	human	0	8001	1.76	0	0	0	8001	13003	8001	8001	8001	None	None	8001	1
280159	mcp2k	human	0	12001	1.65	1	0	0	12000	12001	12001	12001	12001	None	None	12000	1
