evt	arm	em_excl	deg	n_trk_near	n_sh_near	n_stubs	n_passthru	n_shortcut	n_orphans	kink	kink_seg	numu	nue	detail
407918	work-pr103-on-mcp1k	0	2	2	0	0	0	2	0	0.96	11008	1.4415096044540405	-15.0	{"stubs": [], "passthru": [], "shortcut": [{"seg": 11006, "len": 5.0, "sh": 0, "J": 11007, "dJ": 3.76, "Jdeg": 3, "link": [[11025, 4.61]]}, {"seg": 11007, "len": 3.1, "sh": 1, "J": 11007, "dJ": 3.76, "Jdeg": 3, "link": [[11025, 4.61]]}], "orphans": []}
408028	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.59	19004	1.139290452003479	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
408534	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.98	9001	-2.05112886428833	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
409546	work-pr103-on-mcp1k	0	1	0	0	1	0	1	0	0.0	-1	-1.0783885717391968	-15.0	{"stubs": [[41008, 1.86]], "passthru": [], "shortcut": [{"seg": 9000, "len": 15.8, "sh": 0, "J": 9000, "dJ": 3.96, "Jdeg": 2, "link": []}], "orphans": []}
409634	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-1.841029167175293	-15.0	{"stubs": [[63020, 1.38]], "passthru": [], "shortcut": [], "orphans": []}
409920	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.0	-1	-2.03989577293396	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
409942	work-pr103-on-mcp1k	0	4	4	0	0	0	0	0	2.28	17020	-1.5625211000442505	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
409964	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.24	14003	4.301008224487305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
410008	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	1.43	20001	-0.7168540954589844	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
411460	work-pr103-on-mcp1k	0	3	2	0	1	0	0	0	1.36	6012	0.13983525335788727	-15.0	{"stubs": [[6020, 2.33]], "passthru": [], "shortcut": [], "orphans": []}
412208	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.3	7002	-0.39756956696510315	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
48367	work-pr103-on-mcp1k	0	4	3	1	0	0	0	0	2.6	82061	0.6168683171272278	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
486247	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.51	7002	0.7056695818901062	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
486687	work-pr103-on-mcp1k	0	2	1	0	1	0	0	0	1.79	20069	4.161737442016602	-15.0	{"stubs": [[20068, 2.35]], "passthru": [], "shortcut": [], "orphans": []}
486907	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.6	95052	-1.1738958358764648	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
487303	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.19	7001	4.288616180419922	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
487853	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.75	45011	-1.5877354145050049	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
488139	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.19	14005	3.708737373352051	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
488755	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.97	9002	1.3353163003921509	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
48895	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.32	17001	2.810129165649414	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
489327	work-pr103-on-mcp1k	0	3	2	1	0	0	0	0	0.75	19007	4.301008224487305	-4.300936222076416	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
489503	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.11	18007	0.04654063284397125	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
490361	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	1.1	20008	3.188584566116333	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
490581	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.34	6002	3.5318970680236816	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
490779	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.0	-1	-1.5541754961013794	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
490977	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.16	17000	2.4550702571868896	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
491483	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.14	13001	-1.8058507442474365	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
492649	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.28	20000	-0.014585073105990887	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
492803	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	0.47	16011	4.271322727203369	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
492913	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.25	15000	-0.8843085169792175	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
493243	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.09	13000	2.5450782775878906	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
49951	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	0.78	16018	2.395705461502075	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
50303	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.59	12024	0.19626636803150177	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
50743	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-3.1206185817718506	-15.0	{"stubs": [[17000, 0.74]], "passthru": [], "shortcut": [], "orphans": []}
50831	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.0	-1	-2.037705421447754	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
51051	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.37	19001	4.030255317687988	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
51513	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.4	16002	2.834113836288452	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
51865	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-1.966217279434204	-15.0	{"stubs": [[15000, 0.4]], "passthru": [], "shortcut": [], "orphans": []}
52085	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.85	6002	4.301008224487305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
52657	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.39	23000	1.1781224012374878	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
52723	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.25	7000	3.1397416591644287	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
53361	work-pr103-on-mcp1k	0	1	1	0	0	0	1	0	0.13	27004	2.2801637649536133	-15.0	{"stubs": [], "passthru": [], "shortcut": [{"seg": 78009, "len": 4.3, "sh": 0, "J": 78013, "dJ": 3.25, "Jdeg": 1, "link": []}], "orphans": []}
53427	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	0.94	14003	3.4649581909179688	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
53713	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-1.4651755094528198	-15.0	{"stubs": [[15011, 0.19]], "passthru": [], "shortcut": [], "orphans": []}
54175	work-pr103-on-mcp1k	0	2	1	1	0	0	0	0	0.29	18001	4.301008224487305	-4.300936222076416	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
54341	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.93	18001	0.3479863405227661	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
54351	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.4	17012	0.4695322811603546	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
55539	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.18	18002	-0.34584277868270874	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
55595	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	2.86	8023	3.3362436294555664	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
55627	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.21	22002	4.301008224487305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
55715	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	4.3	15032	1.1708792448043823	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
55957	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-2.530331611633301	-15.0	{"stubs": [[13000, 0.37]], "passthru": [], "shortcut": [], "orphans": []}
56211	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.26	11001	-1.1803619861602783	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
56243	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	2.09	9001	4.301008224487305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
56463	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.19	14003	4.301008224487305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
57441	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.19	20000	-1.2298411130905151	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
57485	work-pr103-on-mcp1k	0	4	3	0	1	0	0	0	0.52	16005	2.206977605819702	-15.0	{"stubs": [[16008, 2.08]], "passthru": [], "shortcut": [], "orphans": []}
57575	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.91	12003	3.9033355712890625	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
57661	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.32	18028	2.9872899055480957	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
57883	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	1.02	16017	2.3450286388397217	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
57903	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.48	14004	1.717911958694458	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
58321	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	0.59	19004	3.475675106048584	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
58345	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	1.18	7001	2.091200590133667	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
58607	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	2.51	23005	-0.27401190996170044	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
58653	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.21	4000	2.046663522720337	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
58717	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.73	21001	0.37466561794281006	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
58755	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.65	30004	-0.233407661318779	-4.300936222076416	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59003	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.51	19000	3.802232027053833	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59025	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.39	19007	1.7864230871200562	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59085	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-0.4023284316062927	-15.0	{"stubs": [[84011, 0.68]], "passthru": [], "shortcut": [], "orphans": []}
59093	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.96	15005	2.7579429149627686	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59179	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.35	15006	3.297548532485962	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59247	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	3.39	15004	2.3586747646331787	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59261	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.0	-1	1.7145482301712036	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59335	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.7	11003	0.982374370098114	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59371	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.48	8004	3.028496265411377	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59553	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.68	10004	2.2665469646453857	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59685	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.46	6005	3.612417459487915	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59753	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-3.9083378314971924	-15.0	{"stubs": [[14000, 0.46]], "passthru": [], "shortcut": [], "orphans": []}
59899	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.41	5004	-1.700438141822815	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
59929	work-pr103-on-mcp1k	0	1	1	0	0	0	1	0	0.21	20000	1.6467281579971313	-15.0	{"stubs": [], "passthru": [], "shortcut": [{"seg": 55014, "len": 8.1, "sh": 0, "J": 55023, "dJ": 3.47, "Jdeg": 1, "link": []}], "orphans": []}
60017	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.78	7000	1.7245792150497437	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
60669	work-pr103-on-mcp1k	0	4	4	0	0	0	0	0	3.9	17011	2.3510119915008545	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
60933	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	0.88	18003	3.8215463161468506	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
61071	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-1.6381194591522217	-15.0	{"stubs": [[4000, 0.95]], "passthru": [], "shortcut": [], "orphans": []}
61351	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.27	17000	3.549459457397461	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
61417	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.26	9001	4.1291303634643555	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
61461	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.08	10034	3.811750650405884	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
61579	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.45	20048	4.301008224487305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
61681	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.35	2001	3.632739782333374	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
61843	work-pr103-on-mcp1k	0	5	2	3	0	0	0	0	0.74	17018	-0.113683320581913	-4.300936222076416	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
62149	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.28	13001	4.301008224487305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
62281	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.0	19004	3.7368311882019043	-4.300936222076416	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
62459	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	2.0	10026	2.9956748485565186	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
62495	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.63	16001	2.7555017471313477	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
62561	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-1.1780332326889038	-15.0	{"stubs": [[15002, 0.29]], "passthru": [], "shortcut": [], "orphans": []}
62583	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.78	25005	0.8030551671981812	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
62613	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.64	17000	-4.122855186462402	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
62721	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.0	-1	-0.9468968510627747	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
63163	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	1.59	6004	3.710024118423462	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
63359	work-pr103-on-mcp1k	0	1	1	0	0	0	1	0	0.0	-1	-0.05063006654381752	-15.0	{"stubs": [], "passthru": [], "shortcut": [{"seg": 3001, "len": 20.8, "sh": 0, "J": 3002, "dJ": 3.56, "Jdeg": 2, "link": [[3002, 3.75]]}], "orphans": []}
63427	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.63	18002	2.4103336334228516	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
63537	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-1.626124620437622	-15.0	{"stubs": [[2000, 0.34]], "passthru": [], "shortcut": [], "orphans": []}
63551	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.7	6000	0.9910961985588074	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
63559	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	2.38	11000	-0.15567760169506073	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
63603	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	0.33	13002	3.610793113708496	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
63669	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.49	5002	3.1255621910095215	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
64409	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.47	8017	0.09056438505649567	4.300936222076416	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
64503	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.7	9000	0.8414644002914429	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
64591	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.8	17002	-2.392833948135376	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
64613	work-pr103-on-mcp1k	0	1	0	0	1	0	0	0	0.0	-1	-2.2785139083862305	-15.0	{"stubs": [[20001, 0.02]], "passthru": [], "shortcut": [], "orphans": []}
64717	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.45	17024	-0.7062075138092041	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
64921	work-pr103-on-mcp1k	0	3	3	0	0	0	0	0	1.16	62024	0.5980057120323181	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
64959	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.49	19000	-2.7892093658447266	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
65025	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.49	16003	-1.117021918296814	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
65053	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.11	6000	2.755615711212158	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
65267	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.0	-1	-0.6227166652679443	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
65289	work-pr103-on-mcp1k	0	3	2	0	1	0	3	0	1.17	18034	2.112029790878296	-15.0	{"stubs": [[18028, 2.38]], "passthru": [], "shortcut": [{"seg": 18005, "len": 24.2, "sh": 0, "J": 18004, "dJ": 2.38, "Jdeg": 3, "link": [[18028, 2.38]]}, {"seg": 18007, "len": 38.0, "sh": 0, "J": 18004, "dJ": 2.38, "Jdeg": 3, "link": [[18028, 2.38]]}, {"seg": 18008, "len": 15.4, "sh": 0, "J": 18006, "dJ": 3.39, "Jdeg": 1, "link": []}], "orphans": []}
65295	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	1.58	13000	1.5399386882781982	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
65999	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.63	27000	-1.775212049484253	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
66118	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.55	9001	1.3857320547103882	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
66272	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	2.35	24018	-1.6970641613006592	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
66646	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.58	14001	2.528594970703125	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
66712	work-pr103-on-mcp1k	0	3	3	0	0	0	2	0	0.56	11008	2.7494916915893555	-15.0	{"stubs": [], "passthru": [], "shortcut": [{"seg": 11006, "len": 20.9, "sh": 0, "J": 11004, "dJ": 2.62, "Jdeg": 3, "link": [[11005, 3.24]]}, {"seg": 11007, "len": 33.5, "sh": 0, "J": 11004, "dJ": 2.62, "Jdeg": 3, "link": [[11005, 3.24]]}], "orphans": []}
67394	work-pr103-on-mcp1k	0	5	5	0	0	0	0	0	0.9	19007	1.3415799140930176	0.17862075567245483	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
67746	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.51	10002	3.9817302227020264	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
68648	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.43	15003	-1.2609357833862305	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
68714	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.38	5001	2.3186533451080322	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
68956	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.15	16009	3.258348226547241	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
68978	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.75	18002	1.2545619010925293	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
71046	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.39	19001	3.6985199451446533	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
71178	work-pr103-on-mcp1k	0	2	1	0	1	0	1	0	0.0	-1	-3.423217535018921	-15.0	{"stubs": [[81033, 2.48]], "passthru": [], "shortcut": [{"seg": 66021, "len": 3.7, "sh": 1, "J": 66021, "dJ": 3.93, "Jdeg": 1, "link": []}], "orphans": []}
71222	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	1.26	15001	2.8526785373687744	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
71266	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	0.23	15000	2.3331778049468994	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
71530	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	2.09	17002	-0.8356984257698059	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
71640	work-pr103-on-mcp1k	0	1	1	0	0	0	0	0	1.38	9001	2.753795862197876	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
72256	work-pr103-on-mcp1k	0	2	2	0	0	0	0	0	0.69	9001	3.411618947982788	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
72586	work-pr103-on-mcp1k	0	2	1	0	0	0	0	0	0.17	17004	0.9988880753517151	-15.0	{"stubs": [], "passthru": [], "shortcut": [], "orphans": []}
73004	work-pr103-on-mcp1k	0	3	2	0	1	0	0	0	2.36	15021	3.0696725845336914	-15.0	{"stubs": [[15020, 2.39]], "passthru": [], "shortcut": [], "orphans": []}
