event	truth	frac_wanted	keep_node	cand_node	conn1	conn2	mv1	mv2	len1	len2	gap	gap_exact	angle_fold	nstep	ngood	nbad	badrun	cont_frac	qmed	qfrac	dqdx_frag	dqdx_abs	t0_frag	t0_abs	walked	ax15_ang	ax100_ang	ax_d	jx15_ang	jx100_ang	jx_d
268784	DISTINCT	0.0	75109	37060	2	3	0	0	21.4	0.3	16.82	16.82	48.45	27	1	26	26	0.037	445.3	0.667	3599.6	5690.9	1.4	1.4	1	35.65	38.84	28.12	35.65	38.84	28.12
268784	DISTINCT	0.0	78124	37060	2	3	1	0	16.8	0.3	4.73	4.73	59.27	7	1	6	6	0.143	445.3	0.857	3599.6	8044.8	1.4	1.4	1	60.37	61.8	5.3	60.37	61.8	5.3
268784	DISTINCT	0.0	13027	39062	1	2	1	1	203.2	2.4	21.02	21.02	11.46	34	2	32	32	0.059	0.0	0.412	6931.7	4012.5	1.4	1.4	1	15.17	14.87	88.51	15.17	14.87	88.51
268784	DISTINCT	0.0	13027	42065	1	3	1	0	203.2	0.4	12.31	12.31	63.58	20	0	20	20	0.0	0.0	0.4	3800.8	4445.6	1.4	1.4	1	17.95	18.11	83.07	17.95	18.11	83.07
268784	DISTINCT	0.0	37060	57080	3	3	0	0	0.3	0.3	16.14	16.14	49.62	26	0	26	26	0.0	811.3	0.692	5287.3	3599.6	1.4	1.4	1	103.4	103.4	16.33	102.93	102.93	16.14
268784	DISTINCT	0.0	58081	57080	2	3	1	0	6.1	0.3	11.25	11.25	63.56	18	0	18	18	0.0	1501.6	0.722	5287.3	5687.6	1.4	1.4	1	28.74	28.74	27.15	28.32	28.32	26.97
268784	DISTINCT	0.0	75109	57080	2	3	0	0	21.4	0.3	27.69	27.69	83.1	45	0	45	45	0.0	0.0	0.111	5287.3	5690.9	1.4	1.4	1	40.07	40.54	38.43	40.09	40.61	38.38
268784	DISTINCT	0.0	78124	57080	2	3	1	0	16.8	0.3	7.82	7.82	63.53	12	0	12	12	0.0	1723.0	0.667	5287.3	7082.8	1.4	1.4	1	29.99	28.16	15.83	29.99	28.16	15.83
268784	DISTINCT	0.0	13027	58081	1	2	1	1	203.2	6.1	19.91	19.91	67.52	32	0	32	32	0.0	1476.7	0.625	6189.9	3712.7	1.4	1.4	1	53.55	53.88	30.19	53.55	53.88	30.19
268784	DISTINCT	0.0	75109	58081	2	2	0	1	21.4	6.1	12.45	12.45	21.61	20	1	19	19	0.05	321.8	0.65	6189.9	5690.9	1.4	1.4	1	56.57	60.67	20.53	56.57	60.67	20.53
268784	DISTINCT	0.0	78124	58081	2	2	1	1	16.8	6.1	6.8	6.8	9.52	10	0	10	10	0.0	2402.5	1.0	5687.6	6131.4	1.4	1.4	1	129.8	130.57	13.21	33.96	33.91	16.07
268784	DISTINCT	0.0	13027	75109	1	2	1	0	203.2	21.4	10.24	10.24	80.79	16	2	14	14	0.125	0.0	0.438	10796.9	12841.0	1.4	1.4	1	72.57	72.88	10.72	72.57	72.88	10.72
268784	DISTINCT	0.0	75109	78124	2	2	0	1	21.4	16.8	13.19	13.19	18.25	21	1	20	20	0.048	0.0	0.286	8044.8	5690.9	1.4	1.4	1	33.04	35.27	24.61	33.04	35.27	24.61
269774	UNKNOWN	0.0	87134	13237	1	2	1	1	239.4	196.4	27.39	27.39	86.15	45	5	40	40	0.111	0.0	0.489	3481.6	11427.9	0.7	0.7	1	87.08	88.5	27.39	87.08	88.5	27.39
269774	DISTINCT	0.0	13237	30042	2	2	1	1	196.4	2.2	24.15	24.15	31.92	39	0	39	39	0.0	0.0	0.385	5095.7	4462.2	0.7	0.7	1	38.0	38.68	57.07	38.0	38.68	57.07
269774	DISTINCT	0.0	13237	31043	2	3	1	0	196.4	1.8	6.03	6.03	74.94	9	1	8	8	0.111	2417.4	0.778	4846.0	3850.8	0.7	0.7	1	44.9	43.99	13.84	40.62	39.85	13.17
269774	DISTINCT	0.0	97197	31043	2	3	1	0	56.5	1.8	4.77	4.77	77.48	7	0	7	7	0.0	0.0	0.429	4846.0	8510.8	0.7	0.7	1	107.2	107.99	4.77	107.2	107.99	4.77
269774	UNKNOWN	0.0	87134	38050	1	3	1	0	239.4	0.8	14.68	14.68	10.53	23	0	23	23	0.0	0.0	0.13	5238.3	3987.4	0.7	0.7	1	4.6	6.02	178.25	4.6	6.02	178.25
269774	UNKNOWN	0.0	41053	39051	2	3	0	0	3.4	0.2	19.3	19.3	31.08	31	0	31	31	0.0	0.0	0.226	2542.2	5481.6	0.7	0.7	1	75.69	75.69	19.82	75.69	75.69	19.82
269774	UNKNOWN	0.0	87134	39051	1	3	1	0	239.4	0.2	13.7	13.7	68.78	22	0	22	22	0.0	0.0	0.273	2542.2	4663.4	0.7	0.7	1	5.35	6.48	140.25	5.35	6.48	140.25
269774	UNKNOWN	0.0	87134	41053	1	2	1	0	239.4	3.4	12.61	12.61	75.66	20	1	19	19	0.05	0.0	0.15	5481.6	4450.3	0.7	0.7	1	3.91	4.47	134.54	3.91	4.47	134.54
269774	UNKNOWN	0.0	87134	61073	1	3	1	0	239.4	0.9	13.45	13.45	82.64	21	2	19	19	0.095	1220.0	0.619	1618.8	4954.8	0.7	0.7	1	13.78	12.81	86.78	13.78	12.81	86.78
269774	DISTINCT	0.0	13237	84093	2	3	1	0	196.4	0.8	28.28	28.28	58.59	46	3	43	43	0.065	239.7	0.5	4013.7	3481.6	0.7	0.7	1	175.63	174.76	28.63	174.59	173.59	28.28
269774	UNKNOWN	0.0	87134	84093	1	3	1	0	239.4	0.8	3.43	3.43	37.4	5	1	4	4	0.2	13592.7	1.0	4013.7	11427.9	0.7	0.7	1	132.87	132.36	3.43	132.87	132.36	3.43
269774	DISTINCT	0.0	13237	97197	2	2	1	1	196.4	56.5	7.7	7.7	30.59	12	2	10	10	0.167	298.1	0.5	4185.4	7578.5	0.7	0.7	1	51.04	49.86	15.8	34.19	32.95	46.45
269774	UNKNOWN	0.0	19040	108232	3	3	0	0	3.0	0.4	21.53	21.53	56.62	35	0	35	35	0.0	0.0	0.086	2712.5	5228.0	0.7	0.7	1	26.24	26.24	24.06	26.24	26.24	24.06
269774	UNKNOWN	0.0	19040	109233	3	3	0	0	3.0	0.1	19.17	19.17	83.65	31	0	31	31	0.0	0.0	0.129	4514.4	5228.0	0.7	0.7	1	4.7	4.7	22.08	4.33	4.33	22.07
269774	UNKNOWN	0.0	108232	109233	3	3	0	0	0.4	0.1	10.52	10.52	73.63	17	0	17	17	0.0	0.0	0.118	4514.4	2712.5	0.7	0.7	1	41.85	41.85	10.82	41.27	41.27	10.78
271851	DISTINCT	0.0	23010	99023	1	3	1	0	335.8	0.6	18.82	18.82	80.57	30	1	29	29	0.033	0.0	0.267	2825.2	4985.2	0.8	0.8	1	112.49	114.68	18.82	112.49	114.68	18.82
271851	DISTINCT	0.0	23010	103027	1	3	1	0	335.8	0.4	28.18	28.18	53.47	46	0	46	46	0.0	0.0	0.065	5376.9	3568.5	0.8	0.8	1	45.95	46.35	46.53	45.95	46.35	46.53
271851	DISTINCT	0.0	23010	108032	1	3	1	0	335.8	0.8	24.1	24.1	85.71	39	0	39	39	0.0	0.0	0.308	4801.1	3939.9	0.8	0.8	1	21.46	19.12	116.76	21.46	19.12	116.76
271851	DISTINCT	0.0	23010	111035	1	3	1	0	335.8	0.4	10.01	10.01	61.16	16	1	15	15	0.062	8800.8	1.0	4639.7	4985.2	0.8	0.8	1	49.47	47.14	13.51	49.47	47.14	13.51
271851	DISTINCT	0.0	131064	111035	3	3	0	0	2.3	0.4	6.39	6.39	43.65	10	1	9	9	0.1	3651.3	1.0	4639.7	5296.7	0.8	0.8	1	105.19	105.19	6.43	105.19	105.19	6.43
271851	DISTINCT	0.0	23010	131064	1	3	1	0	335.8	2.3	12.78	12.78	62.3	20	15	5	3	0.75	11433.9	1.0	5296.7	4985.2	0.8	0.8	1	52.77	50.63	16.0	52.77	50.63	16.0
278794	DISTINCT	0.0	39015	31007	3	3	0	0	0.6	0.4	23.48	23.48	69.91	38	0	38	38	0.0	0.0	0.158	5635.3	1977.8	0.7	0.7	1	36.57	36.57	23.95	36.57	36.57	23.95
278794	DISTINCT	0.0	35011	32008	3	3	0	0	0.4	0.3	27.74	27.74	7.7	45	0	45	45	0.0	0.0	0.044	1776.8	3410.6	0.7	0.7	1	123.24	123.24	27.9	122.68	122.68	27.74
278794	DISTINCT	0.0	49030	32008	2	3	1	0	50.6	0.3	23.52	23.52	34.34	38	0	38	38	0.0	0.0	0.211	1776.8	11066.0	0.7	0.7	1	98.83	99.16	23.52	98.83	99.16	23.52
278794	DISTINCT	0.0	32008	33009	3	3	0	0	0.3	0.3	27.64	27.64	15.02	45	0	45	45	0.0	0.0	0.044	3580.1	1776.8	0.7	0.7	1	96.9	96.9	27.64	96.9	96.9	27.64
278794	DISTINCT	0.0	35011	33009	3	3	0	0	0.4	0.3	26.74	26.74	7.35	44	0	44	44	0.0	0.0	0.045	3580.1	3410.6	0.7	0.7	1	124.55	124.55	26.87	124.01	124.01	26.74
278794	DISTINCT	0.0	44022	34010	2	3	1	0	9.7	0.4	14.25	14.25	56.9	23	1	22	22	0.043	0.0	0.087	2564.2	5897.0	0.7	0.7	1	105.77	105.77	14.37	105.77	105.77	14.37
278794	DISTINCT	0.0	35011	36012	3	3	0	0	0.4	0.0	19.47	19.47	17.73	31	0	31	31	0.0	0.0	0.032	3799.6	3410.6	0.7	0.7	1	35.13	35.13	19.81	35.13	35.13	19.81
278794	DISTINCT	0.0	37013	38014	3	3	0	0	0.8	0.3	18.56	18.56	59.61	30	0	30	30	0.0	0.0	0.067	4127.7	1802.6	0.7	0.7	1	101.3	101.3	18.56	101.3	101.3	18.56
278794	DISTINCT	0.0	49030	39015	2	3	1	0	50.6	0.6	16.14	16.14	58.64	26	1	25	25	0.038	0.0	0.038	1977.8	11066.0	0.7	0.7	1	113.96	112.94	16.14	113.96	112.94	16.14
278794	DISTINCT	0.0	31007	40016	3	3	0	0	0.4	0.2	29.64	29.64	41.35	48	0	48	48	0.0	0.0	0.208	3751.5	5635.3	0.7	0.7	1	140.84	140.84	29.64	140.84	140.84	29.64
278794	DISTINCT	0.0	39015	40016	3	3	0	0	0.6	0.2	8.19	8.19	48.48	13	0	13	13	0.0	0.0	0.231	3751.5	1977.8	0.7	0.7	1	135.75	135.75	8.19	135.75	135.75	8.19
278794	DISTINCT	0.0	41017	40016	3	3	0	0	0.3	0.2	4.83	4.83	51.44	7	0	7	7	0.0	0.0	0.429	3751.5	3564.6	0.7	0.7	1	116.35	116.35	4.83	116.35	116.35	4.83
278794	DISTINCT	0.0	42018	40016	3	3	0	0	0.3	0.2	19.18	19.18	43.83	31	0	31	31	0.0	0.0	0.129	3751.5	3254.9	0.7	0.7	1	128.92	128.92	19.23	128.54	128.54	19.18
278794	DISTINCT	0.0	43019	40016	3	3	0	0	0.5	0.2	28.67	28.67	59.43	47	0	47	47	0.0	215.0	0.511	3751.5	6432.3	0.7	0.7	1	163.49	163.49	28.67	163.49	163.49	28.67
278794	DISTINCT	0.0	49030	40016	2	3	1	0	50.6	0.2	10.86	10.86	69.0	17	0	17	17	0.0	0.0	0.176	3751.5	11066.0	0.7	0.7	1	86.48	85.54	10.98	86.48	85.54	10.98
278794	DISTINCT	0.0	39015	41017	3	3	0	0	0.6	0.3	12.49	12.49	78.23	20	0	20	20	0.0	0.0	0.25	3564.6	1977.8	0.7	0.7	1	123.53	123.53	12.49	123.53	123.53	12.49
278794	DISTINCT	0.0	43019	41017	3	3	0	0	0.5	0.3	25.22	25.22	69.68	41	0	41	41	0.0	996.9	0.585	3564.6	6432.3	0.7	0.7	1	167.45	167.45	25.39	168.02	168.02	25.22
278794	DISTINCT	0.0	49030	41017	2	3	1	0	50.6	0.3	9.46	9.46	46.58	15	1	14	14	0.067	0.0	0.2	3564.6	3669.7	0.7	0.7	1	64.23	63.01	11.24	64.23	63.01	11.24
278794	DISTINCT	0.0	39015	42018	3	3	0	0	0.6	0.3	17.88	17.88	69.52	29	0	29	29	0.0	0.0	0.069	3254.9	1977.8	0.7	0.7	1	80.32	80.32	17.97	80.32	80.32	17.97
278794	DISTINCT	0.0	41017	42018	3	3	0	0	0.3	0.3	19.81	19.81	9.03	32	0	32	32	0.0	0.0	0.062	3254.9	3564.6	0.7	0.7	1	54.25	54.25	19.99	54.25	54.25	19.99
278794	DISTINCT	0.0	43019	42018	3	3	0	0	0.5	0.3	24.15	24.15	78.09	39	0	39	39	0.0	0.0	0.179	3254.9	6432.3	0.7	0.7	1	135.09	135.09	24.15	134.91	134.91	24.15
278794	DISTINCT	0.0	49030	42018	2	3	1	0	50.6	0.3	28.91	28.91	63.3	47	0	47	47	0.0	0.0	0.064	3254.9	6304.5	0.7	0.7	1	84.33	83.23	30.09	84.33	83.23	30.09
278794	DISTINCT	0.0	49030	43019	2	3	1	0	50.6	0.5	27.41	27.41	41.19	45	0	45	45	0.0	318.7	0.6	6432.3	3044.1	0.7	0.7	1	61.85	60.14	34.52	61.85	60.14	34.52
281165	DISTINCT	0.0	53020	46013	2	3	1	0	4.9	0.2	24.47	24.47	40.62	40	0	40	40	0.0	800.5	0.55	5451.6	3095.0	0.9	0.9	1	116.76	116.76	24.47	116.76	116.76	24.47
281165	DISTINCT	0.0	55036	46013	2	3	0	0	19.1	0.2	29.77	29.77	80.13	49	1	48	48	0.02	0.0	0.347	5451.6	6738.3	0.9	0.9	1	169.08	168.41	29.77	169.08	168.41	29.77
281165	DISTINCT	0.0	24010	47014	2	3	0	0	42.5	0.8	13.41	13.41	74.29	21	1	20	20	0.048	131.9	0.524	3663.6	10528.0	0.9	0.9	1	85.01	85.49	13.53	85.01	85.49	13.53
281165	DISTINCT	0.0	57026	47014	2	3	0	0	1.8	0.8	29.43	29.43	69.99	48	0	48	48	0.0	0.0	0.146	3663.6	5961.5	0.9	0.9	1	137.82	137.82	29.96	138.17	138.17	29.43
281165	DISTINCT	0.0	59028	47014	3	3	0	0	0.9	0.8	27.2	27.2	70.1	44	0	44	44	0.0	0.0	0.227	3663.6	3710.4	0.9	0.9	1	85.68	85.68	27.82	85.03	85.03	27.26
281165	DISTINCT	0.0	24010	48015	2	3	0	0	42.5	0.6	17.77	17.77	80.98	29	1	28	28	0.034	1991.3	0.862	4910.7	5042.4	0.9	0.9	1	86.73	91.39	18.47	86.41	90.97	18.28
281165	DISTINCT	0.0	47014	48015	3	3	0	0	0.8	0.6	14.76	14.76	29.39	24	0	24	24	0.0	477.8	0.542	4910.7	3663.6	0.9	0.9	1	162.7	162.7	15.32	162.58	162.58	14.76
281165	DISTINCT	0.0	55036	48015	2	3	0	0	19.1	0.6	27.86	27.86	71.1	45	1	44	44	0.022	0.0	0.222	4910.7	4881.5	0.9	0.9	1	80.76	80.36	30.44	80.76	80.36	30.44
281165	DISTINCT	0.0	24010	50017	2	3	0	0	42.5	0.5	27.18	27.18	85.67	44	1	43	43	0.023	712.1	0.568	3309.3	10528.0	0.9	0.9	1	125.57	130.87	27.18	125.57	130.87	27.18
281165	DISTINCT	0.0	47014	50017	3	3	0	0	0.8	0.5	28.31	28.31	70.59	46	0	46	46	0.0	272.6	0.543	3309.3	3663.6	0.9	0.9	1	157.03	157.03	28.31	157.03	157.03	28.31
281165	DISTINCT	0.0	48015	50017	3	3	0	0	0.6	0.5	18.62	18.62	42.12	30	0	30	30	0.0	846.5	0.667	3309.3	4910.7	0.9	0.9	1	123.47	123.47	18.62	123.47	123.47	18.62
281165	DISTINCT	0.0	53020	50017	2	3	1	0	4.9	0.5	28.79	28.79	40.77	47	0	47	47	0.0	1160.7	0.702	3309.3	3095.0	0.9	0.9	1	122.86	122.86	28.84	121.94	121.94	28.79
281165	DISTINCT	0.0	55036	50017	2	3	0	0	19.1	0.5	15.85	15.85	82.14	25	1	24	24	0.04	0.0	0.44	3309.3	4881.5	0.9	0.9	1	78.76	78.72	17.12	78.76	78.72	17.12
281165	DISTINCT	0.0	55036	53020	2	2	0	1	19.1	4.9	16.84	16.84	73.55	27	0	27	27	0.0	0.0	0.407	3095.0	6738.3	0.9	0.9	1	133.97	134.6	16.84	133.97	134.6	16.84
281165	DISTINCT	0.0	24010	57026	2	2	0	0	42.5	1.8	10.5	10.5	43.96	17	1	16	16	0.059	2596.7	1.0	5961.5	9652.8	0.9	0.9	1	31.3	26.27	29.67	29.79	24.81	31.21
281165	DISTINCT	0.0	24010	59028	2	3	0	0	42.5	0.9	17.69	17.69	52.93	28	0	28	28	0.0	0.0	0.179	3710.4	3126.6	0.9	0.9	1	38.06	35.09	32.53	38.06	35.09	32.53
281165	DISTINCT	0.0	57026	59028	2	3	0	0	1.8	0.9	11.05	11.05	78.98	17	0	17	17	0.0	0.0	0.412	3710.4	5961.5	0.9	0.9	1	77.33	77.33	11.29	77.33	77.33	11.29
281165	DISTINCT	0.0	24010	61030	2	3	0	0	42.5	0.2	19.54	19.54	79.97	32	1	31	31	0.031	0.0	0.406	6414.7	9652.8	0.9	0.9	1	53.23	47.92	46.55	53.23	47.92	46.55
281165	DISTINCT	0.0	57026	61030	2	3	0	0	1.8	0.2	25.11	25.11	38.15	41	0	41	41	0.0	0.0	0.146	6414.7	5961.5	0.9	0.9	1	88.99	88.99	25.15	88.99	88.99	25.15
281165	DISTINCT	0.0	24010	62031	2	3	0	0	42.5	0.4	18.96	18.96	23.86	31	0	31	31	0.0	0.0	0.29	5442.7	3126.6	0.9	0.9	1	40.36	38.32	40.79	40.36	38.32	40.79
281165	DISTINCT	0.0	57026	62031	2	3	0	0	1.8	0.4	19.05	19.05	83.37	31	0	31	31	0.0	0.0	0.258	5442.7	5961.5	0.9	0.9	1	61.66	61.66	19.82	61.66	61.66	19.82
281165	DISTINCT	0.0	59028	62031	3	3	0	0	0.9	0.4	9.07	9.07	38.01	14	0	14	14	0.0	0.0	0.214	5442.7	3710.4	0.9	0.9	1	59.34	59.34	9.48	59.34	59.34	9.48
281485	UNKNOWN	0.0	65044	62041	2	3	1	0	2.4	0.3	17.97	17.97	83.06	29	0	29	29	0.0	0.0	0.483	6714.5	6340.7	1.7	1.7	1	138.46	138.46	17.97	138.46	138.46	17.97
281485	UNKNOWN	0.0	66045	62041	3	3	0	0	0.5	0.3	6.72	6.72	6.04	10	0	10	10	0.0	0.0	0.2	6714.5	4010.2	1.7	1.7	1	11.36	11.36	7.24	11.36	11.36	7.24
281485	UNKNOWN	0.0	75054	62041	2	3	1	0	2.2	0.3	19.97	19.97	59.35	32	2	30	30	0.062	0.0	0.438	6714.5	1137.6	1.7	1.7	1	88.62	88.62	20.0	88.62	88.62	20.0
281485	UNKNOWN	0.0	78057	62041	3	3	0	0	1.0	0.3	3.92	3.92	33.81	6	0	6	6	0.0	291.2	0.5	6714.5	3788.8	1.7	1.7	1	40.62	40.62	4.81	42.08	42.08	4.59
281485	MERGE	1.0	88090	62041	3	3	0	0	11.0	0.3	9.7	9.7	66.57	15	0	15	15	0.0	2243.4	0.733	6714.5	7801.4	1.7	1.7	1	18.74	18.74	17.69	18.17	18.17	17.52
281485	UNKNOWN	0.0	89095	62041	2	3	1	0	10.6	0.3	18.9	18.9	36.75	30	0	30	30	0.0	0.0	0.133	6714.5	6515.8	1.7	1.7	1	113.25	113.25	18.9	113.25	113.25	18.9
281485	UNKNOWN	0.0	90104	62041	2	3	1	0	7.6	0.3	12.07	12.07	28.08	19	0	19	19	0.0	0.0	0.105	6714.5	7375.1	1.7	1.7	1	165.91	165.91	12.07	165.91	165.91	12.07
281485	UNKNOWN	0.0	91112	62041	2	3	1	0	19.4	0.3	26.92	26.92	39.32	44	0	44	44	0.0	0.0	0.273	6714.5	9394.3	1.7	1.7	1	118.37	118.37	26.92	118.37	118.37	26.92
281485	MERGE	1.0	88090	65044	3	2	0	1	11.0	2.4	25.09	25.09	55.35	41	0	41	41	0.0	0.0	0.415	6340.7	7801.4	1.7	1.7	1	4.7	4.7	34.32	4.7	4.7	34.32
281485	UNKNOWN	0.0	90104	65044	2	2	1	1	7.6	2.4	12.29	12.29	69.76	19	1	18	18	0.053	0.0	0.211	6340.7	7375.1	1.7	1.7	1	98.99	98.99	12.29	98.99	98.99	12.29
281485	UNKNOWN	0.0	15036	66045	2	3	1	0	45.3	0.5	29.5	29.5	41.08	48	7	41	34	0.146	0.0	0.312	4010.2	5804.4	1.7	1.7	1	108.99	103.49	29.63	109.9	104.37	29.5
281485	UNKNOWN	0.0	65044	66045	2	3	1	0	2.4	0.5	19.43	19.43	88.05	31	0	31	31	0.0	0.0	0.161	4010.2	6340.7	1.7	1.7	1	140.12	140.12	19.53	140.41	140.41	19.43
281485	UNKNOWN	0.0	75054	66045	2	3	1	0	2.2	0.5	18.75	18.75	61.82	30	3	27	27	0.1	0.0	0.267	4010.2	1137.6	1.7	1.7	1	79.1	79.1	19.23	79.87	79.87	19.1
281485	UNKNOWN	0.0	78057	66045	3	3	0	0	1.0	0.5	10.06	10.06	32.22	16	0	16	16	0.0	0.0	0.438	4010.2	3788.8	1.7	1.7	1	37.81	37.81	11.33	38.14	38.14	10.81
281485	DISTINCT	0.0	88090	66045	3	3	0	0	11.0	0.5	15.03	15.03	64.74	24	1	23	16	0.042	0.0	0.458	4010.2	7801.4	1.7	1.7	1	33.72	33.72	22.0	32.97	32.97	21.56
281485	UNKNOWN	0.0	89095	66045	2	3	1	0	10.6	0.5	17.05	17.02	41.0	27	0	27	27	0.0	240.3	0.63	4010.2	6515.8	1.7	1.7	1	95.21	95.21	17.07	96.77	96.77	17.02
281485	UNKNOWN	0.0	90104	66045	2	3	1	0	7.6	0.5	9.15	9.15	24.5	14	0	14	14	0.0	180.3	0.571	4010.2	7375.1	1.7	1.7	1	129.69	129.69	9.15	129.69	129.69	9.15
281485	UNKNOWN	0.0	91112	66045	2	3	1	0	19.4	0.5	25.34	25.34	34.85	41	0	41	41	0.0	0.0	0.488	4010.2	9394.3	1.7	1.7	1	105.47	105.47	25.39	106.53	106.53	25.34
281485	UNKNOWN	0.0	84070	68047	2	3	1	0	20.6	0.3	25.86	25.86	57.69	42	2	40	26	0.048	0.0	0.476	2486.9	3037.7	1.7	1.7	1	44.27	44.27	31.58	44.27	44.27	31.58
281485	UNKNOWN	0.0	87078	68047	2	3	1	0	31.3	0.3	9.52	9.52	44.83	15	0	15	15	0.0	0.0	0.067	2486.9	5262.4	1.7	1.7	1	20.52	20.52	32.07	20.52	20.52	32.07
281485	UNKNOWN	0.0	15036	75054	2	2	1	1	45.3	2.2	10.65	10.65	50.34	17	7	10	10	0.412	5397.3	0.941	1137.6	5804.4	1.7	1.7	1	106.08	99.99	10.67	106.08	99.99	10.67
281485	DISTINCT	0.0	88090	75054	3	2	0	1	11.0	2.2	15.83	15.83	68.33	25	0	25	25	0.0	3780.2	1.0	1137.6	11053.7	1.7	1.7	1	79.41	79.41	16.2	79.41	79.41	16.2
281485	UNKNOWN	0.0	89095	75054	2	2	1	1	10.6	2.2	17.73	17.73	83.19	29	0	29	29	0.0	0.0	0.31	1137.6	6515.8	1.7	1.7	1	131.04	131.04	17.73	131.04	131.04	17.73
281485	UNKNOWN	0.0	90104	75054	2	2	1	1	7.6	2.2	26.79	26.79	50.41	44	5	39	39	0.114	0.0	0.273	1137.6	7375.1	1.7	1.7	1	129.29	129.29	27.53	126.78	126.78	26.79
281485	UNKNOWN	0.0	91112	75054	2	2	1	1	19.4	2.2	18.96	18.96	87.38	31	0	31	31	0.0	0.0	0.161	1137.6	9394.3	1.7	1.7	1	131.74	131.74	18.96	131.74	131.74	18.96
281485	UNKNOWN	0.0	15036	78057	2	3	1	0	45.3	1.0	28.42	28.42	56.77	46	5	41	36	0.109	7306.3	1.0	3788.8	5804.4	1.7	1.7	1	126.22	119.87	28.42	126.22	119.87	28.42
281485	UNKNOWN	0.0	65044	78057	2	3	1	0	2.4	1.0	19.15	19.15	69.65	31	0	31	31	0.0	0.0	0.226	3788.8	6340.7	1.7	1.7	1	141.34	141.34	19.9	142.55	142.55	19.15
281485	UNKNOWN	0.0	75054	78057	2	3	1	0	2.2	1.0	18.83	18.83	38.89	30	0	30	30	0.0	587.1	0.533	3788.8	1137.6	1.7	1.7	1	91.27	91.27	18.83	91.27	91.27	18.83
281485	MERGE	1.0	88090	78057	3	3	0	0	11.0	1.0	5.95	5.95	53.06	9	1	8	8	0.111	12405.6	1.0	3788.8	7801.4	1.7	1.7	1	6.12	6.12	14.56	6.12	6.12	14.56
281485	UNKNOWN	0.0	89095	78057	2	3	1	0	10.6	1.0	20.59	20.59	45.98	33	1	32	28	0.03	0.0	0.333	3788.8	6515.8	1.7	1.7	1	126.35	126.35	20.59	126.35	126.35	20.59
281485	UNKNOWN	0.0	90104	78057	2	3	1	0	7.6	1.0	15.2	15.2	12.32	24	0	24	24	0.0	0.0	0.292	3788.8	7375.1	1.7	1.7	1	170.81	170.81	16.13	170.25	170.25	15.2
281485	UNKNOWN	0.0	91112	78057	2	3	1	0	19.4	1.0	27.62	27.62	58.53	45	1	44	40	0.022	0.0	0.378	3788.8	9394.3	1.7	1.7	1	128.38	128.38	27.62	128.38	128.38	27.62
281485	UNKNOWN	0.0	87078	84070	2	2	1	1	31.3	20.6	4.78	4.78	27.65	7	1	6	6	0.143	7839.6	1.0	3103.8	5257.9	1.7	1.7	1	65.42	65.42	5.96	42.75	42.75	7.75
281485	UNKNOWN	0.0	15036	88090	2	3	1	0	45.3	11.0	20.87	20.87	84.94	34	3	31	27	0.088	9089.4	1.0	11053.7	5804.4	1.7	1.7	1	155.83	149.46	20.87	155.83	149.46	20.87
281485	UNKNOWN	0.0	84070	88090	2	3	1	0	20.6	11.0	22.86	22.86	38.83	37	1	36	36	0.027	0.0	0.189	11053.7	4341.5	1.7	1.7	1	164.0	164.0	22.86	164.0	164.0	22.86
281485	UNKNOWN	0.0	87078	88090	2	3	1	0	31.3	11.0	19.08	19.08	62.72	31	0	31	31	0.0	0.0	0.258	11053.7	5257.9	1.7	1.7	1	170.05	170.05	19.08	170.05	170.05	19.08
281485	UNKNOWN	0.0	91112	88090	2	3	1	0	19.4	11.0	21.24	21.24	85.94	34	0	34	34	0.0	0.0	0.176	11053.7	9394.3	1.7	1.7	1	157.72	157.72	21.24	157.72	157.72	21.24
281485	UNKNOWN	0.0	15036	89095	2	2	1	1	45.3	10.6	23.5	23.5	70.62	38	4	34	28	0.105	0.0	0.184	6515.8	5804.4	1.7	1.7	1	117.88	115.68	23.5	117.88	115.68	23.5
281485	UNKNOWN	0.0	84070	89095	2	2	1	1	20.6	10.6	29.31	29.31	81.71	48	1	47	47	0.021	0.0	0.312	6515.8	4341.5	1.7	1.7	1	126.19	126.19	29.31	126.19	126.19	29.31
281485	UNKNOWN	0.0	87078	89095	2	2	1	1	31.3	10.6	24.64	24.64	81.56	40	0	40	40	0.0	0.0	0.3	6515.8	5257.9	1.7	1.7	1	130.33	130.33	24.64	130.33	130.33	24.64
281485	DISTINCT	0.0	88090	89095	3	2	0	1	11.0	10.6	17.92	17.92	35.44	29	0	29	29	0.0	0.0	0.448	6515.8	11053.7	1.7	1.7	1	81.0	81.0	18.78	81.0	81.0	18.78
281485	UNKNOWN	0.0	91112	89095	2	2	1	1	19.4	10.6	9.37	9.17	15.57	14	0	14	14	0.0	0.0	0.214	6515.8	9394.3	1.7	1.7	1	96.04	96.04	9.17	96.04	96.04	9.17
281485	MERGE	1.0	88090	90104	3	2	0	1	11.0	7.6	21.84	21.84	41.36	35	0	35	35	0.0	0.0	0.457	7375.1	7801.4	1.7	1.7	1	22.56	22.56	29.55	22.56	22.56	29.55
281485	UNKNOWN	0.0	89095	90104	2	2	1	1	10.6	7.6	23.86	23.86	13.75	39	0	39	39	0.0	4862.6	1.0	7375.1	9656.3	1.7	1.7	1	87.64	87.64	25.48	87.64	87.64	25.48
