54,-213.75,-135,76.0542,20.6,7.6,0,0
55,213.75,-135,76.0542,20.6,7.6,0,0
56,-213.75,0,76.0542,20.6,7.6,0,0
57,213.75,0,76.0542,20.6,7.6,0,0
58,-213.75,135,76.0542,20.6,7.6,0,0
59,213.75,135,76.0542,20.6,7.6,0,0
60,-213.4,-175,83.6742,-1,-1,1,0
61,213.4,-175,83.6742,-1,-1,1,0
62,-213.4,-95,83.6742,-1,-1,1,0
63,213.4,-95,83.6742,-1,-1,1,0
64,-213.4,-40,83.6742,-1,-1,1,0
65,213.4,-40,83.6742,-1,-1,1,0
66,-213.4,40,83.6742,-1,-1,1,0
67,213.4,40,83.6742,-1,-1,1,0
68,-213.4,95,83.6742,-1,-1,1,0
69,213.4,95,83.6742,-1,-1,1,0
70,-213.4,175,83.6742,-1,-1,1,0
71,213.4,175,83.6742,-1,-1,1,0
72,-213.75,-135,91.2942,20.6,7.6,0,0
73,213.75,-135,91.2942,20.6,7.6,0,0
74,-213.75,0,91.2942,20.6,7.6,0,0
75,213.75,0,91.2942,20.6,7.6,0,0
76,-213.75,135,91.2942,20.6,7.6,0,0
77,213.75,135,91.2942,20.6,7.6,0,0
78,-213.75,-135,149.338,20.6,7.6,0,0
79,213.75,-135,149.338,20.6,7.6,0,0
80,-213.75,0,149.338,20.6,7.6,0,0
81,213.75,0,149.338,20.6,7.6,0,0
82,-213.75,135,149.338,20.6,7.6,0,0
83,213.75,135,149.338,20.6,7.6,0,0
84,-213.4,-175,156.958,-1,-1,1,0
85,213.4,-175,156.958,-1,-1,1,0
86,-213.4,-95,156.958,-1,-1,1,0
87,213.4,-95,156.958,-1,-1,1,0
88,-213.4,-40,156.958,-1,-1,1,0
89,213.4,-40,156.958,-1,-1,1,0
90,-213.4,40,156.958,-1,-1,1,0
91,213.4,40,156.958,-1,-1,1,0
92,-213.4,95,156.958,-1,-1,1,0
93,213.4,95,156.958,-1,-1,1,0
94,-213.4,175,156.958,-1,-1,1,0
95,213.4,175,156.958,-1,-1,1,0
96,-213.75,-135,164.578,20.6,7.6,0,0
97,213.75,-135,164.578,20.6,7.6,0,0
98,-213.75,0,164.578,20.6,7.6,0,0
99,213.75,0,164.578,20.6,7.6,0,0
100,-213.75,135,164.578,20.6,7.6,0,0
101,213.75,135,164.578,20.6,7.6,0,0
102,-213.75,-175,179.338,20.6,7.6,0,0
103,213.75,-175,179.338,20.6,7.6,0,0
104,-213.75,-95,179.338,20.6,7.6,0,0
105,213.75,-95,179.338,20.6,7.6,0,0
106,-213.75,-40,179.338,20.6,7.6,0,0
107,213.75,-40,179.338,20.6,7.6,0,0
108,-213.75,40,179.338,20.6,7.6,0,0
109,213.75,40,179.338,20.6,7.6,0,0
110,-213.75,95,179.338,20.6,7.6,0,0
111,213.75,95,179.338,20.6,7.6,0,0
112,-213.75,175,179.338,20.6,7.6,0,0
113,213.75,175,179.338,20.6,7.6,0,0
114,-213.4,-135,186.958,-1,-1,1,0
115,213.4,-135,186.958,-1,-1,1,0
116,-213.4,0,186.958,-1,-1,1,0
117,213.4,0,186.958,-1,-1,1,0
118,-213.4,135,186.958,-1,-1,1,0
119,213.4,135,186.958,-1,-1,1,0
120,-213.75,-175,194.578,20.6,7.6,0,0
121,213.75,-175,194.578,20.6,7.6,0,0
122,-213.75,-95,194.578,20.6,7.6,0,0
123,213.75,-95,194.578,20.6,7.6,0,0
124,-213.75,-40,194.578,20.6,7.6,0,0
125,213.75,-40,194.578,20.6,7.6,0,0
126,-213.75,40,194.578,20.6,7.6,0,0
127,213.75,40,194.578,20.6,7.6,0,0
128,-213.75,95,194.578,20.6,7.6,0,0
129,213.75,95,194.578,20.6,7.6,0,0
130,-213.75,175,194.578,20.6,7.6,0,0
131,213.75,175,194.578,20.6,7.6,0,0
132,-213.75,-135,209.338,20.6,7.6,0,0
133,213.75,-135,209.338,20.6,7.6,0,0
134,-213.75,0,209.338,20.6,7.6,0,0
135,213.75,0,209.338,20.6,7.6,0,0
136,-213.75,135,209.338,20.6,7.6,0,0
137,213.75,135,209.338,20.6,7.6,0,0
138,-213.4,-175,216.958,-1,-1,1,0
139,213.4,-175,216.958,-1,-1,1,0
140,-213.4,-95,216.958,-1,-1,1,0
141,213.4,-95,216.958,-1,-1,1,0
142,-213.4,-40,216.958,-1,-1,1,0
143,213.4,-40,216.958,-1,-1,1,0
144,-213.4,40,216.958,-1,-1,1,0
145,213.4,40,216.958,-1,-1,1,0
146,-213.4,95,216.958,-1,-1,1,0
147,213.4,95,216.958,-1,-1,1,0
148,-213.4,175,216.958,-1,-1,1,0
149,213.4,175,216.958,-1,-1,1,0
150,-213.75,-135,224.578,20.6,7.6,0,0
151,213.75,-135,224.578,20.6,7.6,0,0
152,-213.75,0,224.578,20.6,7.6,0,0
153,213.75,0,224.578,20.6,7.6,0,0
154,-213.75,135,224.578,20.6,7.6,0,0
155,213.75,135,224.578,20.6,7.6,0,0
156,-213.75,-135,276.422,20.6,7.6,0,0
157,213.75,-135,276.422,20.6,7.6,0,0
158,-213.75,0,276.422,20.6,7.6,0,0
159,213.75,0,276.422,20.6,7.6,0,0
160,-213.75,135,276.422,20.6,7.6,0,0
161,213.75,135,276.422,20.6,7.6,0,0
162,-213.4,-175,284.042,-1,-1,1,0
163,213.4,-175,284.042,-1,-1,1,0
164,-213.4,-95,284.042,-1,-1,1,0
165,213.4,-95,284.042,-1,-1,1,0
166,-213.4,-40,284.042,-1,-1,1,0
167,213.4,-40,284.042,-1,-1,1,0
168,-213.4,40,284.042,-1,-1,1,0
169,213.4,40,284.042,-1,-1,1,0
170,-213.4,95,284.042,-1,-1,1,0
171,213.4,95,284.042,-1,-1,1,0
172,-213.4,175,284.042,-1,-1,1,0
173,213.4,175,284.042,-1,-1,1,0
174,-213.75,-135,291.662,20.6,7.6,0,0
175,213.75,-135,291.662,20.6,7.6,0,0
176,-213.75,0,291.662,20.6,7.6,0,0
177,213.75,0,291.662,20.6,7.6,0,0
178,-213.75,135,291.662,20.6,7.6,0,0
179,213.75,135,291.662,20.6,7.6,0,0
180,-213.75,-175,306.422,20.6,7.6,0,0
181,213.75,-175,306.422,20.6,7.6,0,0
182,-213.75,-95,306.422,20.6,7.6,0,0
183,213.75,-95,306.422,20.6,7.6,0,0
184,-213.75,-40,306.422,20.6,7.6,0,0
185,213.75,-40,306.422,20.6,7.6,0,0
186,-213.75,40,306.422,20.6,7.6,0,0
187,213.75,40,306.422,20.6,7.6,0,0
188,-213.75,95,306.422,20.6,7.6,0,0
189,213.75,95,306.422,20.6,7.6,0,0
190,-213.75,175,306.422,20.6,7.6,0,0
191,213.75,175,306.422,20.6,7.6,0,0
192,-213.4,-135,314.042,-1,-1,1,0
193,213.4,-135,314.042,-1,-1,1,0
194,-213.4,0,314.042,-1,-1,1,0
195,213.4,0,314.042,-1,-1,1,0
196,-213.4,135,314.042,-1,-1,1,0
197,213.4,135,314.042,-1,-1,1,0
198,-213.75,-175,321.662,20.6,7.6,0,0
199,213.75,-175,321.662,20.6,7.6,0,0
200,-213.75,-95,321.662,20.6,7.6,0,0
201,213.75,-95,321.662,20.6,7.6,0,0
202,-213.75,-40,321.662,20.6,7.6,0,0
203,213.75,-40,321.662,20.6,7.6,0,0
204,-213.75,40,321.662,20.6,7.6,0,0
205,213.75,40,321.662,20.6,7.6,0,0
206,-213.75,95,321.662,20.6,7.6,0,0
207,213.75,95,321.662,20.6,7.6,0,0
208,-213.75,175,321.662,20.6,7.6,0,0
209,213.75,175,321.662,20.6,7.6,0,0
210,-213.75,-135,336.422,20.6,7.6,0,0
211,213.75,-135,336.422,20.6,7.6,0,0
212,-213.75,0,336.422,20.6,7.6,0,0
213,213.75,0,336.422,20.6,7.6,0,0
214,-213.75,135,336.422,20.6,7.6,0,0
215,213.75,135,336.422,20.6,7.6,0,0
216,-213.4,-175,344.042,-1,-1,1,0
217,213.4,-175,344.042,-1,-1,1,0
218,-213.4,-95,344.042,-1,-1,1,0
219,213.4,-95,344.042,-1,-1,1,0
220,-213.4,-40,344.042,-1,-1,1,0
221,213.4,-40,344.042,-1,-1,1,0
222,-213.4,40,344.042,-1,-1,1,0
223,213.4,40,344.042,-1,-1,1,0
224,-213.4,95,344.042,-1,-1,1,0
225,213.4,95,344.042,-1,-1,1,0
226,-213.4,175,344.042,-1,-1,1,0
227,213.4,175,344.042,-1,-1,1,0
228,-213.75,-135,351.662,20.6,7.6,0,0
229,213.75,-135,351.662,20.6,7.6,0,0
230,-213.75,0,351.662,20.6,7.6,0,0
231,213.75,0,351.662,20.6,7.6,0,0
232,-213.75,135,351.662,20.6,7.6,0,0
233,213.75,135,351.662,20.6,7.6,0,0
234,-213.75,-135,409.706,20.6,7.6,0,0
235,213.75,-135,409.706,20.6,7.6,0,0
236,-213.75,0,409.706,20.6,7.6,0,0
237,213.75,0,409.706,20.6,7.6,0,0
238,-213.75,135,409.706,20.6,7.6,0,0
239,213.75,135,409.706,20.6,7.6,0,0
240,-213.4,-175,417.326,-1,-1,1,0
241,213.4,-175,417.326,-1,-1,1,0
242,-213.4,-95,417.326,-1,-1,1,0
243,213.4,-95,417.326,-1,-1,1,0
244,-213.4,-40,417.326,-1,-1,1,0
245,213.4,-40,417.326,-1,-1,1,0
246,-213.4,40,417.326,-1,-1,1,0
247,213.4,40,417.326,-1,-1,1,0
248,-213.4,95,417.326,-1,-1,1,0
249,213.4,95,417.326,-1,-1,1,0
250,-213.4,175,417.326,-1,-1,1,0
251,213.4,175,417.326,-1,-1,1,0
252,-213.75,-135,424.946,20.6,7.6,0,0
253,213.75,-135,424.946,20.6,7.6,0,0
254,-213.75,0,424.946,20.6,7.6,0,0
255,213.75,0,424.946,20.6,7.6,0,0
256,-213.75,135,424.946,20.6,7.6,0,0
257,213.75,135,424.946,20.6,7.6,0,0
258,-213.75,-175,439.706,20.6,7.6,0,0
259,213.75,-175,439.706,20.6,7.6,0,0
260,-213.75,-95,439.706,20.6,7.6,0,0
261,213.75,-95,439.706,20.6,7.6,0,0
262,-213.75,-40,439.706,20.6,7.6,0,0
263,213.75,-40,439.706,20.6,7.6,0,0
264,-213.75,40,439.706,20.6,7.6,0,0
265,213.75,40,439.706,20.6,7.6,0,0
266,-213.75,95,439.706,20.6,7.6,0,0
267,213.75,95,439.706,20.6,7.6,0,0
268,-213.75,175,439.706,20.6,7.6,0,0
269,213.75,175,439.706,20.6,7.6,0,0
270,-213.4,-135,447.326,-1,-1,1,0
271,213.4,-135,447.326,-1,-1,1,0
272,-213.4,0,447.326,-1,-1,1,0
273,213.4,0,447.326,-1,-1,1,0
274,-213.4,135,447.326,-1,-1,1,0
275,213.4,135,447.326,-1,-1,1,0
276,-213.75,-175,454.946,20.6,7.6,0,0
277,213.75,-175,454.946,20.6,7.6,0,0
278,-213.75,-95,454.946,20.6,7.6,0,0
279,213.75,-95,454.946,20.6,7.6,0,0
280,-213.75,-40,454.946,20.6,7.6,0,0
281,213.75,-40,454.946,20.6,7.6,0,0
282,-213.75,40,454.946,20.6,7.6,0,0
283,213.75,40,454.946,20.6,7.6,0,0
284,-213.75,95,454.946,20.6,7.6,0,0
285,213.75,95,454.946,20.6,7.6,0,0
286,-213.75,175,454.946,20.6,7.6,0,0
287,213.75,175,454.946,20.6,7.6,0,0
288,-213.75,-135,469.706,20.6,7.6,0,0
289,213.75,-135,469.706,20.6,7.6,0,0
290,-213.75,0,469.706,20.6,7.6,0,0
291,213.75,0,469.706,20.6,7.6,0,0
292,-213.75,135,469.706,20.6,7.6,0,0
293,213.75,135,469.706,20.6,7.6,0,0
294,-213.4,-175,477.326,-1,-1,1,0
295,213.4,-175,477.326,-1,-1,1,0
296,-213.4,-95,477.326,-1,-1,1,0
297,213.4,-95,477.326,-1,-1,1,0
298,-213.4,-40,477.326,-1,-1,1,0
299,213.4,-40,477.326,-1,-1,1,0
300,-213.4,40,477.326,-1,-1,1,0
301,213.4,40,477.326,-1,-1,1,0
302,-213.4,95,477.326,-1,-1,1,0
303,213.4,95,477.326,-1,-1,1,0
304,-213.4,175,477.326,-1,-1,1,0
305,213.4,175,477.326,-1,-1,1,0
306,-213.75,-135,484.946,20.6,7.6,0,0
307,213.75,-135,484.946,20.6,7.6,0,0
308,-213.75,0,484.946,20.6,7.6,0,0
309,213.75,0,484.946,20.6,7.6,0,0
310,-213.75,135,484.946,20.6,7.6,0,0
311,213.75,135,484.946,20.6,7.6,0,0
