bragg_valid	chain_coverage	cluster_id	comp_bwd0	comp_bwd1	comp_bwd2	comp_bwd3	comp_fwd0	comp_fwd1	comp_fwd2	comp_fwd3	cont_angle_deg	cont_len	cont_mip	contrast	contrast_expected	dead_ahead	dead_frac_cmp	delta_len	dots_charge_unfit	dots_ke_dqdx	entry_vtx_id	entry_x	entry_y	entry_z	event	ext_len	gid	has_pass	in_fv	is_stm	kink_num	ks_flat	ks_mu	michel_conn_type	michel_far_len	michel_found	michel_ke_best	michel_ke_dqdx	michel_ke_range	michel_kink_deg	michel_len	michel_mip	muon_len	n_body_hadron	n_body_other	n_chain_segs	n_cluster_pts	n_cmp_live	n_dead_pts	n_delta	n_dot_clusters_unfit	n_dots	n_ext	n_live_pts	n_michel_segs	n_plateau	n_profile_pts	n_stop_arms	n_tail	pass	plateau_med	ratio_flat	ratio_mu	reject_bits	short_track	stop_dis	stop_vtx_id	stop_x	stop_y	stop_z	t0_us	tagger_stop_x	tagger_stop_y	tagger_stop_z	tail_med
1	-1.0	41	0.0	1.123727178515516	2.4601657944178945	0.9962883516171531	0.0	0.3054366246688398	1.1483924836945154	0.19752098669721532	-1.0	0.0	0.0	1.4851251389611384	1.8974081839045474	0	0.017241379310344827	8.257140869295748	0.0	0.0	41020	-281.3904193077308	136.0354234710216	2.336929998126125	039253_12	0.0	111	1	1	1	113	0.10399876852950381	0.10151547471030525	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	62.95810654852833	0	8	8	0	57	8	2	0	0	0	89	0	33	97	0	5	0	53024.05960647857	0.9935087724269064	1.2939399104973723	0	0	0.8002743115336669	41021	-248.40316739642395	168.33843257969238	22.823213507671657	3294.1930382414434	-248.02464454507282	168.61327453023654	23.472537253523278	78747.36389135517
1	-1.0	69	0.0	0.1777803758401606	0.8694296303957545	0.022451366173428987	1.0	0.05148694511194506	0.7110655556257031	0.10035017655038629	-1.0	0.0	0.0	1.6804615081586596	1.6847728574176368	0	0.0	0.0	0.0	0.0	69000	339.702216428642	155.67820607694324	275.9249889469881	039253_12	0.0	101	1	1	1	60	0.059117674292708644	0.04566171704424116	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	38.74001325395081	0	0	1	0	58	0	0	0	0	0	65	0	16	65	0	4	0	65382.21892995244	0.807174675996386	1.0333006254874981	0	1	0.2810259721145843	69001	308.19076058919444	136.57664997056537	270.6442284314819	3082.837965736939	308.44911474918365	136.54694215001217	270.7507468356063	109872.30222978754
1	-1.0	88	0.0	1.1371842967067634	2.5167851746509005	0.9087167196122494	1.0	0.9561500025452377	2.249353947867717	0.7722286566690383	11.74885894371809	10.319460457738746	0.8940900496518589	1.6238609897830107	2.0539869107165503	0	0.0	0.0	0.0	0.0	88009	274.62396168966285	155.9081850708617	12.235632010140217	039253_12	0.0	141	1	0	0	70	0.07815102602458712	0.060288567842632146	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	40.7503455916919	0	0	2	0	57	0	0	0	0	0	67	0	30	67	1	4	0	27322.13850708164	1.5095185651449792	1.967855703097187	1120	0	0.4192354453743178	88010	234.93741641060268	150.5745819082795	1.9967309231537924	4099.290622961583	234.67532876308263	150.60641706293893	1.6710701385889029	44367.3548790981
1	-1.0	39	0.0	0.1577821306260372	0.7511884043600326	0.06467802278059252	0.0	0.112197910059597	0.5244282158635671	0.18380413800113268	-1.0	0.0	0.0	1.3066075833224695	1.9069093448486178	0	0.0	0.0	0.0	0.0	39001	-197.10514300278058	301.18773963822815	1.3645292514925231	039253_13	0.0	148	1	1	0	77	0.053200367767933465	0.07640393220342334	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	49.60154289726862	0	0	1	0	59	0	0	0	0	0	84	0	33	84	1	5	0	67054.77922045236	0.7113892426407323	0.9210148215668842	8	0	1.149849811125381	39004	-233.5964875978612	305.24749922660624	31.977130676961405	4638.769955107853	-233.62851310297566	306.392712622228	31.879073379140976	87614.283027457
1	-1.0	72	0.0	0.7157799341339153	1.8222414852341755	0.5353117825005187	1.0	0.08389754404853947	0.7254247635472483	0.18952877077574684	-1.0	0.0	0.0	2.39779272577399	2.053019348143966	0	0.0	5.036260813258212	0.0	2.047331681648927	72001	158.78795713260004	181.89787501093707	1.0738008068214189	039253_13	0.0	44	1	1	1	311	0.1586976779468905	0.0726619281064495	2	0.0	0	3.6367303787667606	0.0	0.0	-1.0	0.0	0.0	205.01540111984986	0	1	4	0	59	7	1	0	2	0	338	0	34	345	0	4	0	45652.27368030998	0.8074655339689926	1.0443584252460598	0	0	0.23944837448276055	72000	107.15104678677555	21.930867872510255	76.33292071112342	1308.0372294453698	107.32643947295362	22.00040570842513	76.1854845586575	109464.68974569066
1	-1.0	73	0.0	0.6024453408089919	1.6409391142207657	0.4570939125929152	0.0	0.33060286345843765	1.113275123478324	0.17560873817535347	-1.0	0.0	0.0	0.4349150481364605	1.8887760055359764	0	0.11475409836065574	0.0	0.0	0.0	73001	339.718385468719	-135.77625401203443	123.3359003861776	039253_13	0.0	183	1	1	0	215	0.08946128843737966	0.1946637590660265	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	137.8410969022613	0	1	4	0	54	13	0	0	0	0	221	0	33	234	0	4	0	54470.72788665816	0.9895168188045766	1.2782644315515037	12	0	0.20846805883313158	73009	224.84682296735363	-93.57852152519479	146.01128970108263	5516.290698108154	225.0312765140099	-93.66130428305358	146.06211130751993	23690.139240853976
1	-1.0	102	0.0	0.20777835950415396	0.9106771026605028	0.06350327820740873	1.0	0.08811504840941044	0.5159021551696743	0.20883229185817104	-1.0	0.0	0.0	1.847931244630844	1.9069093448486192	0	0.0	4.913729329762216	0.0	0.0	102001	339.6585858782075	-45.494878731457206	95.79522254177941	039253_13	0.0	164	1	1	1	975	0.09578513213672979	0.016905045067203472	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	625.1946983523608	0	0	6	0	59	8	1	0	0	0	1014	0	33	1022	0	5	0	61559.19277216216	0.7099236438825152	0.9191173537702416	0	0	0.09877484632940264	102000	-172.61179049149746	260.56298855158076	168.4076513537945	5067.083707442409	-172.55766115184238	260.4804148332333	168.40481130200388	113757.15571793167
1	-1.0	103	0.0	0.697324323355095	1.7892942694725074	0.5263397029612867	1.0	0.15248906608170174	0.4085695634655265	0.25558669551111857	-1.0	0.0	0.0	1.7503049274480391	1.9069093448486192	0	0.0	0.0	0.0	0.0	103001	75.09270101353563	19.223778986110453	8.769390554428037	039253_13	0.0	172	1	1	1	362	0.08869135586016041	0.01795541686066493	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	249.58946059052118	0	0	1	0	59	2	0	0	0	0	399	0	33	401	0	5	0	63008.811031931735	0.6595340424604728	0.8538794123160346	0	0	0.2604044622259477	103000	-147.1094690515868	42.370334197253705	81.4983429572978	5226.196350620942	-146.9293492938266	42.21767466400034	81.38851389138874	110284.63242183249
1	-1.0	47	0.0	0.12694879045750224	0.8300325558680327	0.05492647350821884	0.0	0.16036523062863092	0.8418568340852413	0.054206219461674005	-1.0	0.0	0.0	0.8732215092903837	1.9069093448486196	0	0.0	0.0	0.0	0.0	47001	-3.3483325594248528	61.722058624563864	48.6247078572108	039253_14	0.0	170	1	1	0	483	0.039369815355930426	0.12537266509851075	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	312.04185620750684	0	0	1	0	59	2	0	0	0	0	519	0	33	521	0	5	0	60414.03479419226	0.8586138027300156	1.1116221484889925	12	0	0.4813055531017354	47000	-271.3478946991828	192.4573024158211	62.05499999999863	5168.388299610211	-271.0211246669818	192.10392389731103	62.05506447927762	52754.83464530632
1	-1.0	49	0.0	0.7464568329979014	1.8851536652174796	0.581072353149992	1.0	0.09666412394777976	0.5065448184999937	0.21046397063843156	-1.0	0.0	0.0	1.7858752807152738	1.8774188440873905	0	0.0	0.0	0.0	0.0	49000	-3.7668743330728645	334.19727809595105	206.74803598339435	039253_14	0.0	118	1	1	1	402	0.08116231226000759	0.03150137941065989	1	2.5106646303045554	1	22.944600308712836	22.944600308712836	57.7723774993825	94.47953212437938	12.468177284853393	0.8745843885492729	269.21096959232284	0	0	1	0	59	0	0	0	0	0	449	2	33	449	1	4	0	64011.58580787025	0.6998662381401832	0.9129970922854574	0	0	0.19351610987046344	49002	-190.67815265543402	183.48423447381174	104.9033284719156	3709.3237880294487	-190.662185522264	183.6180539598288	105.04220208567953	114316.70877366012
1	-1.0	84	0.0	0.6210718344930766	1.6690789959471273	0.43632184096800736	0.0	0.5422887961631322	1.551327313997019	0.41645404782503054	-1.0	0.0	0.0	1.1546045984463746	1.9101957476801477	0	0.0	18.12640707525449	0.0	0.0	84001	285.39643127092273	18.001434240585017	7.4822966744311925	039253_14	0.0	72	1	1	1	217	0.10461638556939679	0.09761996131210215	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	143.50592682662884	0	0	8	0	61	6	4	0	0	0	241	0	34	247	0	5	0	43090.03789269678	1.1939427038869623	1.5397249335389516	0	0	1.3128192092461013	84000	197.04596195597827	96.45868998907729	53.872140520561075	2176.0233045592176	197.40645562237324	95.25716211063968	53.485010891119074	49751.955898136235
1	-1.0	110	0.0	0.3173879422806685	1.1532013955647127	0.18339083391445773	1.0	0.03375871139439921	0.7104234466531757	0.1394681008298099	-1.0	0.0	0.0	1.656291938654992	1.9737627306415546	0	0.0	8.724579331820399	0.0	0.0	110000	339.86949000702305	277.16844697625197	284.24234834585235	039253_14	0.0	97	1	1	1	584	0.09847124775918703	0.015075149396110377	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	380.65431773137686	0	0	4	0	59	6	2	0	0	0	631	0	33	637	0	4	0	56747.06816636693	0.8051644040506931	1.0343779657004517	0	0	0.2812716034128361	110001	52.063974162939374	271.42878222494954	60.04674096261666	3027.2682739108964	51.78524649380809	271.4362719191775	60.00974764122698	93989.71154625886
1	-1.0	30	0.0	0.1754476147579561	0.8032724412411287	0.04057770374202472	0.0	0.3713791788719063	1.2423759129469307	0.23587013459992548	-1.0	0.0	0.0	0.5890151869411959	1.9069093448486192	1	0.0	5.491918661280398	0.0	0.0	30004	-83.04144559210246	170.67797163052361	7.9949549510202	039253_15	0.0	105	1	1	0	481	0.06961073686583151	0.13819953113983108	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	314.2733495285332	0	0	3	0	59	3	1	0	0	0	522	0	33	525	0	5	0	56490.933767044036	1.0466340476187603	1.3550048955266936	2060	0	0.3556472542570866	30000	-330.6977996643059	5.787154350108432	41.093320217086735	3281.658755567494	-330.49451384323714	6.021947040369457	40.92002210107559	33274.01791327816
1	-1.0	36	0.0	0.29756457149470644	1.0837388342763106	0.18350956429238202	1.0	0.04855270550415163	0.5933999327637894	0.16080956750973763	-1.0	0.0	0.0	2.3344059479406463	1.9812342687821594	0	0.0	0.0	0.0	0.0	36000	-66.01947750872841	-168.45626869679478	282.64624841883864	039253_15	0.0	89	1	1	1	484	0.07582102716029715	0.025143879395849333	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	322.84634409759923	0	0	2	0	59	5	0	0	0	0	535	0	33	540	0	4	0	59371.36194324072	0.7500500482221923	0.9641855562519154	0	0	0.15164631147882043	36001	-318.7464650386663	-2.572037486456481	209.19519254129972	2804.5577022407538	-318.723170154822	-2.7218706385282845	209.1931978703896	138596.86045763807
1	-1.0	45	0.0	0.30330890058864696	1.1216255036289533	0.27422455672147705	0.0	0.0700126038278927	0.6748374623999221	0.12208929444686921	-1.0	0.0	0.0	1.345919235431688	1.8836528127278491	0	0.0	3.5931688928021557	0.0	0.0	45000	-220.93685077636164	228.093489802516	288.159888498771	039253_15	0.0	148	1	1	0	160	0.0655472717677722	0.07257455052307415	1	12.047322986593773	1	30.179145708254552	30.179145708254552	68.8014804580383	78.50698356904134	7.5048486600911275	0.9512810503576088	106.83069781306969	0	0	3	0	60	4	1	0	0	0	172	3	34	176	1	4	0	59308.86756556648	0.779464440963785	1.0148636178767385	8	0	1.2774549561744881	45002	-318.4824116159339	252.42548630812294	271.8353332781362	4554.931757342709	-319.3415981996139	252.62473023979265	270.91121670801533	79824.94568816647
1	-1.0	77	0.0	0.8205472991677083	2.007434287776342	0.6482870447346154	1.0	0.08276835649963155	0.7815608571731074	0.1367830413397855	-1.0	0.0	0.0	2.578013108678083	1.9054537807013086	0	0.017241379310344827	2.196420664014803	0.0	0.0	77000	153.4173000632092	-335.5674463663268	239.67255739303255	039253_15	0.0	54	1	1	1	282	0.11134023350474831	0.042937211369224154	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	192.8052466639934	0	0	5	0	57	10	1	0	0	0	313	0	34	323	0	4	0	48204.351683242545	0.8366134889549345	1.0759236034443669	0	0	0.4941407196219	77001	75.24854015416042	-200.29331150850567	164.91771466631369	1694.1064563073983	75.57585665388069	-200.6224383816437	165.08716808521606	124271.45053472769
0	-1.0	81	0.0	0.3285659461750117	1.1757082151580092	0.19588359840276112	0.0	0.26216626436978413	1.0353353559596377	0.16061461051110099	-1.0	0.0	0.0	0.0	0.0	0	0.017543859649122806	0.0	0.0	0.0	81001	278.3309034818175	-199.87124239885338	3.3599995678579644	039253_15	0.0	125	1	1	0	133	0.061556304563703645	0.14480760904336587	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	85.76364467566239	0	0	1	0	56	1	0	0	0	0	141	0	33	142	0	2	0	52616.97660390361	0.9772043130052315	1.2252641400079207	520	0	0.611198761534334	81000	210.06187550267381	-236.51334601013372	34.595462974984244	4063.3090737904217	210.66427358886395	-236.41000039071247	34.59506952611339	9537.171874269608
1	-1.0	99	0.0	0.34150740854215034	1.20837405185199	0.212558707259167	1.0	0.06884012928672996	0.7667805971578412	0.1454301883812494	-1.0	0.0	0.0	1.823106805613404	1.9252181435839235	0	0.0	0.0	0.0	0.0	99000	166.3454255493146	335.97940600504535	205.82903517972304	039253_15	0.0	170	1	1	1	167	0.11368036859854025	0.0281615833358837	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	104.92406394346976	0	0	1	0	59	0	0	0	0	0	176	0	33	176	0	5	0	52146.32642379361	0.8250073306316151	1.0713203697662548	0	0	0.10261534105765953	99001	90.73073361442407	286.7790617537968	158.6444307340991	5076.40209654967	90.78111687814803	286.84565760754924	158.58479494601946	95068.32259095622
1	-1.0	105	0.0	0.4434076980145275	1.3807935337240842	0.3173548137730497	0.0	0.11617107004730602	0.6283579815093324	0.11732399374054203	-1.0	0.0	0.0	1.1666901266857346	1.9069093448486192	0	0.0	6.906245156980385	0.0	0.0	105016	339.778189411007	-204.62615990589742	103.31074015789105	039253_15	0.0	126	1	1	0	861	0.023396601078810364	0.11685646439771258	1	8.65939447787504	1	20.705667261518887	20.705667261518887	27.636372629138283	62.04688360904029	0.573184123687799	1.6369362071958642	578.3196535858925	0	1	7	0	59	3	1	0	0	0	951	2	33	954	1	5	0	64196.43313892852	0.7578667777914916	0.981187925372676	8	0	0.298661337712697	105019	-180.43297052793483	-83.16964358886675	192.15969882687784	4071.162821505198	-180.31012802382864	-83.41356351866037	192.03882127859558	74897.3447116288
1	-1.0	51	0.0	0.1797187920980123	0.793977055196442	0.061008390167393796	1.0	0.06762012625936921	0.5523247559034715	0.18851030732533797	-1.0	0.0	0.0	1.5890247012351841	1.7514529723429548	0	0.0	0.0	0.0	0.987143175227783	51000	-84.7979978576996	323.93506289505024	77.38018965133875	039253_16	0.0	153	1	1	1	59	0.09172692437746832	0.012176715575114738	2	0.0	0	0.987143175227783	0.0	0.0	-1.0	0.0	0.0	38.58222021592901	0	0	1	0	59	0	0	0	1	0	65	0	17	65	0	4	0	71516.83014398937	0.7310490323018879	0.9397924668621879	0	1	0.06236019951774274	51001	-119.00752933966814	325.247025524666	61.5856796543727	5764.768435178839	-119.06105307674525	325.2696550321029	61.563054238434916	113642.00965284012
1	-1.0	98	0.0	0.5180962450102973	1.5080766133254135	0.37667277307572405	1.0	0.1286579110194553	0.8536111159375235	0.10679942248644125	-1.0	0.0	0.0	1.6450066666019203	1.9069093448486192	0	0.0	0.0	0.0	0.0	98001	339.4019719633667	-83.60906053358761	10.119946540684866	039253_16	0.0	146	1	1	1	455	0.07737870982465456	0.06045038984336548	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	267.33907563713245	0	0	2	0	59	0	0	0	0	0	448	0	33	448	0	5	0	53321.902750839254	0.867056679494464	1.122552893811841	0	0	0.5697055175114641	98000	95.00356246206893	-27.228024674522498	59.096685641588536	5503.143180496601	95.23689520239331	-27.73485286504709	58.98159700502832	87714.88550102984
1	-1.0	109	0.0	0.3274912594120186	1.1876644318679763	0.20566779439659041	0.0	0.3559388288132177	1.247921408763259	0.2585294160300002	-1.0	0.0	0.0	2.0233038358623654	1.907224296473408	0	0.0	0.718259631992624	0.0	0.0	109000	337.6228521444186	305.481831795628	297.86838581487814	039253_16	0.0	103	1	1	1	321	0.08325037110499944	0.04149109869763967	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	202.4686262887879	0	0	2	0	59	0	1	0	0	0	340	0	33	340	0	5	0	47070.042732048874	1.0526184270510475	1.3628742868485622	0	0	0.9204525744077608	109001	213.6232357560255	292.75130538574865	150.58747268630827	3666.9509972593396	214.11822536665358	292.01474814435085	150.8318119120756	95236.99801395995
1	-1.0	119	0.0	0.24757225171887637	1.0554645797289735	0.14359260169948382	0.0	0.13565359447290595	0.8195001651793413	0.02478770110754647	-1.0	0.0	0.0	0.976095630082909	1.9505535202423532	0	0.0	0.0	0.0	0.0	119000	114.70439228553286	-65.09442236875297	291.8526165183729	039253_16	0.0	31	1	1	0	456	0.020234051995077884	0.10373266579461204	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	307.41457495268975	0	0	1	0	58	3	0	0	0	0	486	0	34	489	0	4	0	61887.76877151407	0.8513622520235322	1.096868910550195	12	0	1.2743695481780866	119001	-77.44557182646668	92.3676845100783	150.24334244658468	1271.3736977468184	-78.28209591314389	93.30599289419516	150.034004026727	60408.38065345641
1	-1.0	44	0.0	0.432212988355863	1.3805946057884424	0.2410257079298845	1.0	0.04074459250060612	0.6105625037991214	0.18284552367753265	-1.0	0.0	0.0	1.9071969694059476	1.9069093448486192	0	0.0	0.0	0.0	0.0	44001	-80.0567059186952	169.86850718530854	7.994807807135932	039253_17	0.0	114	1	1	1	410	0.11261914201358236	0.025416768423926206	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	600.6274705726777	0	0	3	0	59	8	0	0	0	0	460	0	33	468	0	5	0	61600.285792123366	0.754112437910981	0.9763272914638551	0	0	0.2908211193295662	44000	-245.03486746716936	159.41209421703985	200.40729941453242	3562.3661385713945	-245.0477546106631	159.69329619711417	200.48034933844036	117483.87837727794
0	-1.0	77	0.0	0.2618168099160043	1.0711153417647776	0.14010725310179398	0.0	0.3287192174938498	1.110850365457365	0.23749967328647945	-1.0	0.0	0.0	0.0	0.0	0	0.034482758620689655	0.0	0.0	0.0	77000	269.9128695983342	336.36979140801805	134.01945063286166	039253_17	0.0	190	1	1	0	129	0.13583650055197538	0.20869166625695068	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	83.85909392525845	0	0	2	0	56	2	0	0	0	0	138	0	33	140	2	2	0	57453.77322785273	1.019421231732314	1.258981284150757	520	0	1.2436127106817025	77004	208.97419353139372	309.4459596958473	118.29200725390027	5959.034463488116	209.5755115061967	309.2564890390526	119.36396347388396	18448.604783009505
1	-1.0	115	0.0	0.48795854403223077	1.4354699697065278	0.3344195791291822	0.0	0.07810464263831929	0.6726777958203065	0.10090602462836604	-1.0	0.0	0.0	1.4871657079621068	1.9069093448486256	0	0.0	0.0	0.0	0.0	115001	339.7036515328617	334.180386580981	1.6763467155897196	039253_17	0.0	229	1	1	0	132	0.03456419858038354	0.08143079967944056	1	14.276059580163025	1	18.496406051987634	18.496406051987634	62.59967269066468	102.18187547775045	2.3228702725344457	0.9099962264747751	85.80000000000018	0	0	1	0	59	0	0	0	0	0	144	3	33	144	1	5	0	60887.546635534454	0.781113873181584	1.0112852590534267	8	0	0.37359146881473576	115003	320.7576747237122	301.49807991768597	75.2535397824003	7420.346912386708	320.7652210975659	301.65544583553753	74.91479267066126	90549.8713983104
1	-1.0	127	0.0	0.4126804343581018	1.3270782101760148	0.2861957027472256	1.0	0.10860056796097427	0.48324143173755124	0.22264712786119564	-1.0	0.0	0.0	1.6606292736863502	1.8683207495131073	0	0.0	6.701258732274647	0.0	0.0	127001	298.5397151712129	-252.5788220505358	1.0130635466888434	039253_17	0.0	88	1	1	1	1307	0.08339734212622307	0.024279042099861536	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	849.21174378102	0	3	10	0	59	41	1	0	0	0	1358	0	33	1399	0	4	0	64089.543714353626	0.6901334277287865	0.899119611839565	0	0	0.43233322924320666	127000	-321.30089535562513	150.4661878653356	244.19568036643062	2761.240217885157	-321.67654037335177	150.65049419600967	244.3044646402871	106428.97242925665
1	-1.0	36	0.0	0.866088225955306	2.0621308769744426	0.6719101069050966	1.0	0.07134603093695492	0.5682079389112212	0.19614490181147384	-1.0	0.0	0.0	1.6750157011077245	2.071773707500421	0	0.016666666666666666	4.924082146576891	0.0	3.963766690155975	36001	-131.43321177713648	-335.0858292882558	3.4618726165134666	039253_1	0.0	177	1	1	1	346	0.1061271771783	0.0422764309578606	2	0.0	0	3.963766690155975	0.0	0.0	-1.0	0.0	0.0	224.53592691197528	0	0	3	0	59	2	1	0	1	0	375	0	34	377	0	4	0	63089.25215089476	0.7361581682871631	0.9520855255838762	0	0	0.26263597039998915	36000	-233.39815790629746	-170.73734136965294	96.1912541045825	6016.918359249541	-233.26302801730986	-170.96103161333264	96.16517267569796	105675.487923893
1	-1.0	79	0.0	0.2343820016020417	1.0278420221345357	0.12358705404586487	1.0	0.07144186278970895	0.7296865228835507	0.10131946137082928	-1.0	0.0	0.0	1.506793391069027	2.0629960248696833	0	0.0	0.0	0.0	0.0	79001	253.84219942524365	-45.726996747494454	1.242253939646394	039253_1	0.0	112	1	1	0	102	0.058834516616319554	0.061913258830721074	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	61.970365498265174	0	0	1	0	59	0	0	0	0	0	104	0	33	104	0	4	0	59081.68457796037	0.8092191514326378	1.0476723398270869	8	0	2.4220159502303877	79002	214.72126133273264	-72.31571057859537	37.93489822627864	3892.8675238805663	213.14679978084442	-72.9433288864818	39.665021731812836	89023.89185529554
1	-1.0	98	1.0	0.11661170495436232	0.8246993930121688	0.09259312992067718	0.0	0.3075492321789326	0.21381102772300722	0.3647044794869552	-1.0	0.0	0.0	1.4300005738559198	1.9069093448486196	0	0.0	0.0	0.0	0.0	98001	267.38256319292543	188.33520356750893	1.3892367103591847	039253_1	0.0	139	1	1	0	150	0.08820946627454385	0.11329140633339807	1	0.0	1	3.1921094977159625	3.1921094977159625	17.551738646352106	48.99840930057667	6.599999999999977	0.36477361515679013	97.3285215180409	0	0	1	0	59	1	0	0	0	0	161	1	33	162	1	5	0	75465.84669187405	0.5541993693696953	0.717505695472382	24	0	0.25885255072818014	98009	276.1466935951247	131.14929942592764	68.45029169303368	5009.428334506134	276.1765992591377	130.8961479119915	68.49528730693407	107916.20407590276
1	-1.0	105	0.0	1.3306548398324307	2.9204819748390576	0.865707621686415	0.0	1.140882377542699	2.5461137270163623	0.7792064031620431	-1.0	0.0	0.0	1.1791033674424658	1.9693284191475091	0	0.38181818181818183	6.312398939691356	0.0	0.0	105001	174.20171279598122	335.41924615626124	51.80100214542322	039253_1	0.0	165	1	1	0	86	0.08058581773171758	0.19411698948760736	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	64.04878819474209	0	1	4	0	34	34	1	0	0	0	70	0	13	104	1	4	0	31200.53100733299	1.5422087859305644	2.144321557905152	1036	0	1.3568794778552615	105002	178.64591330773482	298.2714685072856	77.66868472950843	5667.14952571837	179.8516867389656	297.98932644606236	78.22332714336753	36788.6511767394
1	-1.0	116	0.0	0.3389758675061886	1.210409662821168	0.21905111994469406	0.0	0.7735959442043722	1.864222379123872	0.4119613409917923	-1.0	0.0	0.0	0.7587227044995065	1.9790591690046138	0	0.0	0.0	0.0	0.0	116000	339.3482366439472	151.6673852645992	212.15218264276638	039253_1	0.0	124	1	1	0	734	0.04308864107882765	0.17291297270006328	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	483.2692619897878	0	0	7	0	27	0	0	0	0	0	725	0	25	725	0	5	0	50828.838544976716	1.2411992177713886	1.7746453998964222	12	0	2.3267377747572047	116008	-69.53504772158621	-54.10190328878508	190.33235531763836	4452.48553367903	-71.33193105769155	-55.547545877498294	190.0240754859795	38564.9938474135
1	-1.0	13	0.0	0.7014343598126584	1.7970063184558878	0.5311411654729523	0.0	0.35767274894008033	1.22606237073522	0.20989721874419418	-1.0	0.0	0.0	0.6246803660426173	1.9638847372306414	0	0.05	7.027103202247825	0.0	0.0	13000	-326.0207163619424	-336.2867862860006	294.98242247756895	039253_2	0.0	185	1	1	0	392	0.051518104828369604	0.12444854616118706	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	252.9988016184202	0	0	3	0	57	4	1	0	0	0	420	0	31	424	0	5	0	56473.35191120146	1.0237237216402586	1.3459757209620404	12	0	0.15334551128910462	13001	-165.89472231333494	-174.82043305802364	221.9449999999988	6142.324690318134	-165.8087988539118	-174.69342122804989	221.94499998319037	35277.79414354287
1	-1.0	34	0.0	0.17765650787520662	0.7288863990178347	0.17521082471708724	1.0	0.079112032469037	0.7297444428349723	0.20429139021123588	-1.0	0.0	0.0	1.4063728659962023	1.8313159374276506	0	0.0	0.0	0.0	0.0	34001	-274.4070416686742	134.17154822215386	1.2704553164960846	039253_2	0.0	59	1	1	1	35	0.08531233412384359	0.07873280153976159	1	5.311574405870755	1	24.15972485668655	24.15972485668655	44.71185556063653	42.734616346020346	7.461217798449153	1.0343072190763314	22.434321870547546	0	0	1	0	38	0	0	0	0	0	38	2	17	38	1	4	0	71196.12404307399	0.7265522848099808	1.0357725661234771	0	1	0.5681372337492502	34004	-290.2693921928785	146.88119957276496	11.483899558660985	2289.4212275968707	-289.9197267522203	146.8351928666804	11.038481351829686	100128.29701827909
1	-1.0	75	0.0	1.455773358827562	3.072807112215329	1.23474161691115	1.0	2.0715028366411348	4.085060711399965	1.7461608372708821	-1.0	0.0	0.0	1.284467577690987	1.8962055553566586	0	0.16363636363636364	0.0	0.0	0.0	75000	278.9413240606906	288.8325645739461	288.04448523469404	039253_2	0.0	211	1	0	0	156	0.19663895889011662	0.10023596630230258	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	121.55146789585822	0	0	1	0	46	42	0	0	0	0	158	0	30	200	1	5	1	24611.563324193383	2.3548311903057857	3.0354368581001228	1088	0	0.2462288279289846	75002	280.33145931880887	334.94754657676583	210.55721545754582	6555.9475676751135	280.3210099712842	334.71773508674437	210.6449999999989	31612.755126215012
