bragg_valid	cluster_id	comp_bwd0	comp_bwd1	comp_bwd2	comp_bwd3	comp_fwd0	comp_fwd1	comp_fwd2	comp_fwd3	cont_angle_deg	cont_len	cont_mip	contrast	contrast_expected	delta_len	dots_charge_unfit	dots_ke_dqdx	entry_vtx_id	entry_x	entry_y	entry_z	event	gid	has_pass	in_fv	is_stm	kink_num	ks_flat	ks_mu	michel_conn_type	michel_far_len	michel_found	michel_ke_best	michel_ke_dqdx	michel_ke_range	michel_kink_deg	michel_len	michel_mip	muon_len	n_body_hadron	n_body_other	n_chain_segs	n_delta	n_dot_clusters_unfit	n_dots	n_michel_segs	n_plateau	n_profile_pts	n_stop_arms	n_tail	pass	plateau_med	ratio_flat	ratio_mu	reject_bits	short_track	stop_dis	stop_vtx_id	stop_x	stop_y	stop_z	t0_us	tagger_stop_x	tagger_stop_y	tagger_stop_z	tail_med
0	92	1.0	8.236331991243885	13.899559192989566	2.987730218465628	1.0	12.417095319998557	20.675806780393774	5.038500158456146	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92001	213.65889337565582	46.86198762437547	2.2786357857658373	029107_3	1000075	1	1	0	64	0.3414825435298697	0.23700814640916656	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	37.69608580217012	0	0	1	0	0	0	0	0	8	0	3	0	0.0	6.062980493104186	13.78487451843999	276	1	0.1428078610521021	92000	239.62199049454549	28.057150552921325	22.268469717960066	898.9597329666205	239.68130239371536	27.954763039111555	22.348425835993606	7167.142464783755
1	94	1.0	8.057957913713215	13.644719612069096	2.552952970626839	1.0	2.2945086970950648	4.334027507026017	1.35471715020962	-1.0	0.0	0.0	1.204668633788022	2.2618371796034715	0.0	0.0	0.0	94001	5.652574488527785	591.5969308533221	168.7462509529723	029107_3	1000037	1	1	0	178	0.1893780762082693	0.10642009598929558	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	106.8308949788375	0	0	1	0	0	0	0	7	21	0	3	0	20453.991597774144	2.086597163745483	3.3509586223380423	20	0	0.06411776298557101	94000	68.71850169487216	575.5886973160143	195.79363984000483	-1450.5520615171938	68.73955584779728	575.6451242102346	195.81563565286845	24640.282113602258
0	102	0.0	1.3879109069665148	2.9905624041374175	1.147358465481378	0.0	3.963373737860696	6.712816529053001	0.543686301378987	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102001	121.43264949259135	602.9413379644028	8.984942270699822	029107_3	1000080	1	1	0	159	0.0	0.0	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	93.87053220152819	0	2	4	0	0	0	0	2	72	0	0	0	25244.298610793976	0.0	0.0	20	0	1.5590977309727023	102006	132.26918770624835	550.3239644728892	70.29922337440082	1180.3013655327125	131.31099909743554	551.5457405935346	70.44037377534417	0.0
0	109	0.0	0.807478762179944	2.0329912475379857	0.4378100742788288	0.0	85.10363773110831	132.80043401493347	25.77956831066693	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109001	145.536335404415	592.8117480971981	222.8672490994717	029107_3	1000033	1	1	0	782	0.0	0.0	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	492.3492503372361	0	3	5	0	0	0	0	0	73	0	0	0	0.0	0.0	0.0	20	0	0.4106492751831584	109000	17.27720074711838	184.9686757567679	448.3070883444757	-1565.7177777243962	17.67285764097678	185.01420473363123	448.20701056564064	0.0
0	58	0.0	0.5515084325755432	1.5886698283433742	0.398028497599343	0.0	144.16808040550416	224.58340942607697	44.149527106948966	-1.0	0.0	0.0	0.0	0.0	12.032252409580474	0.0	0.0	58001	-57.62295985375461	605.6466262615047	257.9754200117151	029107_4	31	1	1	0	331	0.0	0.0	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	185.24087297663272	0	9	8	2	0	0	0	0	84	0	0	0	0.0	0.0	0.0	20	0	0.82355941723422	58031	-22.867437295290983	555.6349481486784	430.2472178287368	-2025.15366401378	-22.585684416130515	554.8699780892732	430.3642060205072	0.0
1	117	0.0	0.34859332428564027	1.2599235868990133	0.3043185883487718	0.0	0.1827523329498394	0.9186780711018878	0.03298437472323397	-1.0	0.0	0.0	0.7925360920735162	1.9449706063298964	0.0	0.0	0.0	117001	74.5034064906734	589.7084190390196	297.50030959390796	029107_4	1000091	1	1	0	111	0.03831131945792299	0.1290832088887271	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	70.56076605368972	0	0	2	0	0	0	0	33	114	1	5	0	67017.4900252138	0.877402871442541	1.1399739740908725	28	0	0.33374517555114014	117003	119.62518947392714	548.7335850713055	326.135963704258	-1698.9537171291863	119.5913029797462	548.4030739188532	326.1043421005585	53113.7796451588
0	27	0.0	24.795335391688038	42.68491037523659	14.759658236662915	1.0	11.575558320055148	19.42897948357934	10.979979776474538	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27000	-275.34823633260913	11.19223918584342	254.81318511584328	029107_5	75	1	1	0	62	0.32688144589083146	0.1996051409700974	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	35.52553878380333	0	1	2	0	0	0	0	0	13	0	0	0	0.0	10.08521892151682	12.587893247810577	20	1	1.3350503330702552	27003	-273.2021245437797	43.60692953559849	251.81248998483983	1306.5272326560498	-272.7534157354886	44.86317458628081	251.75893468791077	0.0
0	31	0.0	20.51351111393872	33.42063697259046	13.089629591919442	0.0	21.95838226529379	34.67609444063288	6.140413371335565	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31010	-127.49273194364898	406.8423465983519	10.207425497192546	029107_5	53	1	1	0	295	0.0	0.0	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	182.2720280873367	0	2	5	0	0	0	0	0	47	1	0	0	0.0	0.0	0.0	20	0	0.6866174806794152	31006	-154.83642392013022	391.369057012779	175.92342818024645	403.71538838129857	-154.81728453746237	390.80110146096035	175.53806635032032	0.0
0	33	1.0	6.3910901727007925	11.552706361857181	4.1769730088575985	0.0	3.2030271715742784	6.095357438907363	3.0547750260411033	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33001	-1.7112958147937065	379.7384904590741	160.4907032990661	029107_5	46	1	1	0	206	0.17581229658613617	0.24939429944860314	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	122.34101944032277	0	0	5	0	0	0	0	32	106	1	1	0	21213.13835023444	3.4163563155017753	4.205604201635654	28	0	0.2320083650169059	33014	-34.14538465532662	472.17103508320054	192.94535910081566	-107.51332751091707	-34.228421150430144	472.0480236180194	192.76703074818286	1707.0462245956096
0	38	0.0	2.9056470911988748	5.636738036415629	1.6762921855894333	1.0	2.01202258576279	3.910110769822837	1.944071590461047	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38004	-349.3365593316338	140.70373617713707	337.1928172340768	029107_5	81	1	1	0	79	0.20088939913316423	0.14833076800381817	0	0.0	0	0.0	0.0	0.0	-1.0	0.0	0.0	31.832773492122442	0	0	1	0	0	0	0	1	23	0	1	0	24459.441006297697	2.447550194306879	3.0227337462478445	20	1	0.057151893598711465	38001	-328.81831009883547	130.14723319201045	314.463171189974	1781.0891554494542	-328.81831009883547	130.20438508560915	314.463171189974	21059.046802746878
