run	idx	evt	gid	t	ch	pred	meas	cov	sat	r_cath	n_good_cath	predsum_cath	total_pe	gold	nbund	bary_x	bary_y	bary_z	qfrac_top
039253	10	49886	67	-49.15	13	0.0	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	14	0.004	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	15	0.013	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	16	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	17	0.0	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	18	0.006	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	19	0.168	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	20	0.004	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	21	0.006	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	22	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	23	0.011	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	24	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	25	0.002	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	26	0.003	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	27	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	28	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	29	0.0	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	30	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	31	0.003	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	32	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	33	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	34	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	35	0.001	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	36	0.003	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	37	0.001	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	38	0.001	0.0	1	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	67	-49.15	39	0.0	0.0	0	0	0.8924	8	285.5	254.8	0	1	-30.6	-201.6	262.5	0.0
039253	10	49886	79	343.39	0	47.745	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	1	22.69	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	2	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	3	36.01	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	4	2766.932	1392.48	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	5	1428.424	1358.52	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	6	1229.946	833.89	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	7	7631.607	9715.93	1	1	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	8	26396.111	9646.23	1	1	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	9	2498.129	1984.26	1	1	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	10	2646.114	1924.68	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	11	6055.815	3998.99	1	1	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	12	43.778	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	13	0.0	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	14	4.538	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	15	1.832	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	16	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	17	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	18	35.101	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	19	63.713	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	20	4.67	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	21	1.728	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	22	10.384	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	23	21.85	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	24	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	25	1.635	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	26	1.26	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	27	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	28	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	29	0.0	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	30	0.699	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	31	1.215	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	32	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	33	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	34	0.0	0.0	0	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	35	20.089	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	36	13.115	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	37	3.774	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	38	7.037	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	79	343.39	39	0.0	0.0	1	0	0.6826	4	8071.4	30855.0	1	3	-13.1	-0.5	81.7	0.484
039253	10	49886	81	410.28	0	141.728	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	1	1.073	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	2	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	3	2.08	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	4	635.666	546.63	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	5	39.481	56.16	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	6	1417.629	1620.21	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	7	127.742	243.98	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	8	222.459	333.01	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	9	33.792	65.59	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	10	378.666	474.17	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	11	53.09	41.61	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	12	4.83	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	13	0.0	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	14	1.002	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	15	0.063	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	16	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	17	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	18	2.164	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	19	0.189	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	20	0.344	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	21	0.034	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	22	0.15	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	23	0.007	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	24	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	25	0.103	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	26	0.032	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	27	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	28	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	29	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	30	0.144	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	31	0.016	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	32	0.0	0.0	1	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	33	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	34	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	35	0.013	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	36	0.004	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	37	0.013	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	38	0.029	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	81	410.28	39	0.0	0.0	0	0	1.1626	8	2908.5	3381.4	0	2	203.1	305.1	276.8	1.0
039253	10	49886	83	443.67	0	0.139	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	1	3.414	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	2	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	3	7.27	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	4	7.439	8.66	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	5	77.291	25.83	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	6	2.591	15.43	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	7	46.618	61.68	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	8	25.702	82.66	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	9	376.576	116.93	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	10	6.534	50.85	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	11	195.807	90.97	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	12	0.072	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	13	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	14	0.01	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	15	0.032	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	16	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	17	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	18	0.112	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	19	2.065	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	20	0.006	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	21	0.015	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	22	0.029	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	23	0.269	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	24	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	25	0.008	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	26	0.014	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	27	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	28	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	29	0.0	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	30	0.001	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	31	0.054	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	32	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	33	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	34	0.0	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	35	0.06	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	36	0.098	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	37	0.022	0.0	0	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	38	0.065	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	83	443.67	39	0.0	0.0	1	0	0.6134	8	738.6	453.0	0	1	22.7	-318.3	7.8	1.0
039253	10	49886	92	938.93	0	2.272	48.633	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	1	0.779	1.3	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	2	0.0	1.4	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	3	1.01	3.28	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	4	1646.849	903.74	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	5	212.554	146.12	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	6	1402.906	3076.45	1	1	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	7	971.097	511.94	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	8	2096.875	1077.9	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	9	281.622	183.8	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	10	2271.014	2300.86	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	11	528.922	254.84	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	12	222.973	1136.49	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	13	0.0	12.29	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	14	22.633	48.197	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	15	0.685	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	16	0.0	5.41	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	17	0.0	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	18	202.059	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	19	11.649	31.95	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	20	20.368	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	21	0.748	2.77	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	22	26.032	75.46	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	23	2.801	1.67	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	24	0.0	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	25	2.314	1.57	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	26	0.732	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	27	0.0	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	28	0.0	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	29	0.0	1.17	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	30	4.384	16.98	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	31	0.228	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	32	0.0	24.15	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	33	0.0	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	34	0.0	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	35	5.505	7.18	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	36	1.635	0.68	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	37	3.396	30.23	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	38	2.746	10.38	1	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	92	938.93	39	0.0	0.0	0	0	0.6716	7	8008.9	9916.8	0	1	-238.6	153.3	141.8	0.0
039253	10	49886	95	1024.73	0	240.268	0.0	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	1	3.161	0.0	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	2	0.0	0.0	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	3	5.862	0.0	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	4	1156.428	661.5	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	5	84.024	92.83	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	6	2370.843	2021.67	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	7	336.398	385.38	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	8	540.163	604.88	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	9	75.457	88.05	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	10	859.798	684.88	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	11	142.902	115.7	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	12	5.217	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	13	0.0	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	14	1.184	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	15	0.075	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	16	0.0	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	17	0.0	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	18	2.9	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	19	0.254	0.0	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	20	0.512	0.0	1	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	21	0.05	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	22	0.346	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
039253	10	49886	95	1024.73	23	0.034	0.0	0	0	0.8363	8	5566.0	4654.9	0	1	233.2	243.7	220.3	1.0
