run	idx	evt	gid	matched	dt	ch	meas	cov	sat
039253	10	49886	108	1	0.009	32	3.28	1.0	0
039253	10	49886	108	1	0.009	33	0.0	0.0	0
039253	10	49886	108	1	0.009	34	0.0	0.0	0
039253	10	49886	108	1	0.009	35	0.66	1.0	0
039253	10	49886	108	1	0.009	36	0.0	0.0	0
039253	10	49886	108	1	0.009	37	1.18	1.0	0
039253	10	49886	108	1	0.009	38	1.05	1.0	0
039253	10	49886	108	1	0.009	39	0.74	1.0	0
039253	10	49886	125	1	-0.009	0	5.14	1.0	0
039253	10	49886	125	1	-0.009	1	59.54	1.0	0
039253	10	49886	125	1	-0.009	2	1.46	0.0	0
039253	10	49886	125	1	-0.009	3	305.363	1.0	0
039253	10	49886	125	1	-0.009	4	634.26	1.0	0
039253	10	49886	125	1	-0.009	5	2407.24	1.0	0
039253	10	49886	125	1	-0.009	6	324.51	1.0	0
039253	10	49886	125	1	-0.009	7	6090.65	1.0	1
039253	10	49886	125	1	-0.009	8	1946.26	1.0	0
039253	10	49886	125	1	-0.009	9	8078.58	1.0	1
039253	10	49886	125	1	-0.009	10	429.43	1.0	0
039253	10	49886	125	1	-0.009	11	3570.98	1.0	0
039253	10	49886	125	1	-0.009	12	0.0	0.0	0
039253	10	49886	125	1	-0.009	13	52.55	1.0	0
039253	10	49886	125	1	-0.009	14	0.0	0.0	0
039253	10	49886	125	1	-0.009	15	4.57	1.0	0
039253	10	49886	125	1	-0.009	16	0.0	0.0	0
039253	10	49886	125	1	-0.009	17	0.65	1.0	0
039253	10	49886	125	1	-0.009	18	0.0	0.0	0
039253	10	49886	125	1	-0.009	19	0.0	0.0	0
039253	10	49886	125	1	-0.009	20	20.76	1.0	0
039253	10	49886	125	1	-0.009	21	14.42	1.0	0
039253	10	49886	125	1	-0.009	22	2.0	1.0	0
039253	10	49886	125	1	-0.009	23	5.0	1.0	0
039253	10	49886	125	1	-0.009	24	0.0	0.0	0
039253	10	49886	125	1	-0.009	25	5.25	1.0	0
039253	10	49886	125	1	-0.009	26	0.97	1.0	0
039253	10	49886	125	1	-0.009	27	0.0	0.0	0
039253	10	49886	125	1	-0.009	28	0.0	0.0	0
039253	10	49886	125	1	-0.009	29	4.21	1.0	0
039253	10	49886	125	1	-0.009	30	2.32	1.0	0
039253	10	49886	125	1	-0.009	31	0.0	1.0	0
039253	10	49886	125	1	-0.009	32	1.51	1.0	0
039253	10	49886	125	1	-0.009	33	0.0	0.0	0
039253	10	49886	125	1	-0.009	34	0.0	0.0	0
039253	10	49886	125	1	-0.009	35	3.04	1.0	0
039253	10	49886	125	1	-0.009	36	0.0	0.0	0
039253	10	49886	125	1	-0.009	37	0.0	1.0	0
039253	10	49886	125	1	-0.009	38	2.91	1.0	0
039253	10	49886	125	1	-0.009	39	1.9	1.0	0
039253	10	49886	126	1	0.002	0	150.53	1.0	0
039253	10	49886	126	1	0.002	1	0.0	0.0	0
039253	10	49886	126	1	0.002	2	0.0	0.0	0
039253	10	49886	126	1	0.002	3	149.29	0.0	0
039253	10	49886	126	1	0.002	4	3336.57	1.0	1
039253	10	49886	126	1	0.002	5	2609.58	1.0	0
039253	10	49886	126	1	0.002	6	1722.09	1.0	0
039253	10	49886	126	1	0.002	7	10833.83	1.0	1
039253	10	49886	126	1	0.002	8	12358.17	1.0	1
039253	10	49886	126	1	0.002	9	2073.16	1.0	1
039253	10	49886	126	1	0.002	10	1876.95	1.0	0
039253	10	49886	126	1	0.002	11	2563.38	1.0	0
039253	10	49886	126	1	0.002	12	32.65	1.0	0
039253	10	49886	126	1	0.002	13	0.0	1.0	0
039253	10	49886	126	1	0.002	14	0.0	0.0	0
039253	10	49886	126	1	0.002	15	30.17	1.0	0
039253	10	49886	126	1	0.002	16	0.0	0.0	0
039253	10	49886	126	1	0.002	17	0.0	1.0	0
039253	10	49886	126	1	0.002	18	62.44	1.0	0
039253	10	49886	126	1	0.002	19	69.9	1.0	0
039253	10	49886	126	1	0.002	20	0.0	1.0	0
039253	10	49886	126	1	0.002	21	0.0	1.0	0
039253	10	49886	126	1	0.002	22	0.0	0.0	0
039253	10	49886	126	1	0.002	23	0.0	0.0	0
039253	10	49886	126	1	0.002	24	0.0	0.0	0
039253	10	49886	126	1	0.002	25	0.0	1.0	0
039253	10	49886	126	1	0.002	26	0.0	1.0	0
039253	10	49886	126	1	0.002	27	0.0	0.0	0
039253	10	49886	126	1	0.002	28	0.0	0.0	0
039253	10	49886	126	1	0.002	29	0.0	1.0	0
039253	10	49886	126	1	0.002	30	0.0	1.0	0
039253	10	49886	126	1	0.002	31	0.0	1.0	0
039253	10	49886	126	1	0.002	32	0.0	1.0	0
039253	10	49886	126	1	0.002	33	0.0	0.0	0
039253	10	49886	126	1	0.002	34	0.0	0.0	0
039253	10	49886	126	1	0.002	35	0.0	1.0	0
039253	10	49886	126	1	0.002	36	0.0	0.0	0
039253	10	49886	126	1	0.002	37	0.19	1.0	0
039253	10	49886	126	1	0.002	38	0.0	0.0	0
039253	10	49886	126	1	0.002	39	0.0	0.0	0
039253	10	49886	131	1	0.004	0	0.0	0.0	0
039253	10	49886	131	1	0.004	1	0.0	1.0	0
039253	10	49886	131	1	0.004	2	0.0	0.0	0
039253	10	49886	131	1	0.004	3	16.95	1.0	0
039253	10	49886	131	1	0.004	4	3383.65	1.0	1
039253	10	49886	131	1	0.004	5	156.46	1.0	0
039253	10	49886	131	1	0.004	6	6437.05	1.0	1
039253	10	49886	131	1	0.004	7	610.13	1.0	0
039253	10	49886	131	1	0.004	8	1525.26	1.0	0
039253	10	49886	131	1	0.004	9	163.91	1.0	0
039253	10	49886	131	1	0.004	10	1888.57	1.0	0
039253	10	49886	131	1	0.004	11	179.51	1.0	0
039253	10	49886	131	1	0.004	12	52.03	0.0	0
039253	10	49886	131	1	0.004	13	0.0	1.0	0
039253	10	49886	131	1	0.004	14	0.0	0.0	0
039253	10	49886	131	1	0.004	15	0.0	0.0	0
039253	10	49886	131	1	0.004	16	0.0	0.0	0
039253	10	49886	131	1	0.004	17	0.0	0.0	0
039253	10	49886	131	1	0.004	18	88.68	1.0	0
039253	10	49886	131	1	0.004	19	0.0	1.0	0
039253	10	49886	131	1	0.004	20	0.0	1.0	0
039253	10	49886	131	1	0.004	21	0.0	1.0	0
039253	10	49886	131	1	0.004	22	0.0	0.0	0
039253	10	49886	131	1	0.004	23	0.0	0.0	0
039253	10	49886	131	1	0.004	24	0.0	0.0	0
039253	10	49886	131	1	0.004	25	0.0	0.0	0
039253	10	49886	131	1	0.004	26	0.0	0.0	0
039253	10	49886	131	1	0.004	27	0.0	0.0	0
039253	10	49886	131	1	0.004	28	0.0	0.0	0
039253	10	49886	131	1	0.004	29	0.0	0.0	0
039253	10	49886	131	1	0.004	30	1.22	1.0	0
039253	10	49886	131	1	0.004	31	0.0	0.0	0
039253	10	49886	131	1	0.004	32	0.94	1.0	0
039253	10	49886	131	1	0.004	33	0.0	0.0	0
039253	10	49886	131	1	0.004	34	0.0	0.0	0
039253	10	49886	131	1	0.004	35	1.14	1.0	0
039253	10	49886	131	1	0.004	36	0.0	0.0	0
039253	10	49886	131	1	0.004	37	0.0	0.0	0
039253	10	49886	131	1	0.004	38	0.0	0.0	0
039253	10	49886	131	1	0.004	39	0.0	0.0	0
039253	10	49886	134	1	0.064	0	0.0	0.0	0
039253	10	49886	134	1	0.064	1	0.0	1.0	0
039253	10	49886	134	1	0.064	2	0.0	0.0	0
039253	10	49886	134	1	0.064	3	0.0	0.0	0
039253	10	49886	134	1	0.064	4	113.58	1.0	0
039253	10	49886	134	1	0.064	5	25.13	1.0	0
039253	10	49886	134	1	0.064	6	97.42	1.0	0
039253	10	49886	134	1	0.064	7	69.97	1.0	0
039253	10	49886	134	1	0.064	8	55.81	1.0	0
039253	10	49886	134	1	0.064	9	21.0	1.0	0
039253	10	49886	134	1	0.064	10	33.62	1.0	0
039253	10	49886	134	1	0.064	11	14.14	1.0	0
039253	10	49886	134	1	0.064	12	37.82	1.0	0
039253	10	49886	134	1	0.064	13	0.0	0.0	0
039253	10	49886	134	1	0.064	14	0.0	0.0	0
039253	10	49886	134	1	0.064	15	0.0	0.0	0
039253	10	49886	134	1	0.064	16	0.0	0.0	0
039253	10	49886	134	1	0.064	17	0.0	0.0	0
039253	10	49886	134	1	0.064	18	44.45	1.0	0
039253	10	49886	134	1	0.064	19	0.0	1.0	0
039253	10	49886	134	1	0.064	20	0.12	1.0	0
039253	10	49886	134	1	0.064	21	0.0	1.0	0
039253	10	49886	134	1	0.064	22	0.0	0.0	0
039253	10	49886	134	1	0.064	23	0.0	0.0	0
039253	10	49886	134	1	0.064	24	0.0	0.0	0
039253	10	49886	134	1	0.064	25	0.0	1.0	0
039253	10	49886	134	1	0.064	26	0.0	0.0	0
039253	10	49886	134	1	0.064	27	0.0	0.0	0
039253	10	49886	134	1	0.064	28	0.0	0.0	0
039253	10	49886	134	1	0.064	29	0.0	0.0	0
039253	10	49886	134	1	0.064	30	0.0	0.0	0
039253	10	49886	134	1	0.064	31	0.0	0.0	0
039253	10	49886	134	1	0.064	32	0.0	0.0	0
039253	10	49886	134	1	0.064	33	0.0	0.0	0
039253	10	49886	134	1	0.064	34	0.0	0.0	0
039253	10	49886	134	1	0.064	35	0.0	0.0	0
039253	10	49886	134	1	0.064	36	0.0	0.0	0
039253	10	49886	134	1	0.064	37	0.0	0.0	0
039253	10	49886	134	1	0.064	38	0.0	0.0	0
039253	10	49886	134	1	0.064	39	0.0	0.0	0
039253	10	49886	137	1	0.016	0	0.0	0.0	0
039253	10	49886	137	1	0.016	1	0.0	0.0	0
039253	10	49886	137	1	0.016	2	0.0	0.0	0
039253	10	49886	137	1	0.016	3	0.0	0.0	0
039253	10	49886	137	1	0.016	4	30.0	1.0	0
039253	10	49886	137	1	0.016	5	46.21	1.0	0
039253	10	49886	137	1	0.016	6	30.56	1.0	0
039253	10	49886	137	1	0.016	7	22.02	1.0	0
039253	10	49886	137	1	0.016	8	22.37	1.0	0
039253	10	49886	137	1	0.016	9	3.4	1.0	0
039253	10	49886	137	1	0.016	10	4.84	1.0	0
039253	10	49886	137	1	0.016	11	4.39	1.0	0
039253	10	49886	137	1	0.016	12	21.99	1.0	0
039253	10	49886	137	1	0.016	13	0.0	1.0	0
039253	10	49886	137	1	0.016	14	0.0	0.0	0
039253	10	49886	137	1	0.016	15	0.0	0.0	0
039253	10	49886	137	1	0.016	16	0.0	0.0	0
039253	10	49886	137	1	0.016	17	0.0	0.0	0
039253	10	49886	137	1	0.016	18	25.22	1.0	0
039253	10	49886	137	1	0.016	19	0.0	0.0	0
039253	10	49886	137	1	0.016	20	19.2	1.0	0
039253	10	49886	137	1	0.016	21	0.0	0.0	0
039253	10	49886	137	1	0.016	22	0.0	0.0	0
039253	10	49886	137	1	0.016	23	0.0	0.0	0
039253	10	49886	137	1	0.016	24	0.0	0.0	0
039253	10	49886	137	1	0.016	25	0.0	0.0	0
039253	10	49886	137	1	0.016	26	0.0	0.0	0
039253	10	49886	137	1	0.016	27	0.0	0.0	0
039253	10	49886	137	1	0.016	28	0.0	0.0	0
039253	10	49886	137	1	0.016	29	0.0	0.0	0
039253	10	49886	137	1	0.016	30	0.91	1.0	0
039253	10	49886	137	1	0.016	31	0.0	0.0	0
039253	10	49886	137	1	0.016	32	0.0	0.0	0
039253	10	49886	137	1	0.016	33	0.0	0.0	0
039253	10	49886	137	1	0.016	34	0.0	0.0	0
039253	10	49886	137	1	0.016	35	0.0	0.0	0
039253	10	49886	137	1	0.016	36	0.0	0.0	0
039253	10	49886	137	1	0.016	37	0.0	0.0	0
039253	10	49886	137	1	0.016	38	0.0	0.0	0
039253	10	49886	137	1	0.016	39	0.0	0.0	0
039253	10	49886	141	1	0.0	0	0.0	0.0	0
039253	10	49886	141	1	0.0	1	0.0	0.571	0
039253	10	49886	141	1	0.0	2	0.0	0.0	0
039253	10	49886	141	1	0.0	3	0.0	0.0	0
039253	10	49886	141	1	0.0	4	2.71	1.0	0
039253	10	49886	141	1	0.0	5	0.0	1.0	0
039253	10	49886	141	1	0.0	6	6.39	1.0	0
039253	10	49886	141	1	0.0	7	1.35	1.0	0
039253	10	49886	141	1	0.0	8	3.44	1.0	0
039253	10	49886	141	1	0.0	9	0.0	1.0	0
039253	10	49886	141	1	0.0	10	48.28	1.0	0
039253	10	49886	141	1	0.0	11	1.8	1.0	0
039253	10	49886	141	1	0.0	12	0.0	0.0	0
039253	10	49886	141	1	0.0	13	0.0	0.0	0
039253	10	49886	141	1	0.0	14	0.0	0.0	0
039253	10	49886	141	1	0.0	15	0.0	0.0	0
039253	10	49886	141	1	0.0	16	0.0	0.0	0
039253	10	49886	141	1	0.0	17	0.0	0.0	0
039253	10	49886	141	1	0.0	18	0.0	0.0	0
039253	10	49886	141	1	0.0	19	0.0	0.0	0
039253	10	49886	141	1	0.0	20	0.0	0.0	0
039253	10	49886	141	1	0.0	21	0.0	0.0	0
039253	10	49886	141	1	0.0	22	0.0	0.0	0
039253	10	49886	141	1	0.0	23	0.0	0.0	0
039253	10	49886	141	1	0.0	24	0.0	0.0	0
039253	10	49886	141	1	0.0	25	0.0	0.0	0
039253	10	49886	141	1	0.0	26	0.0	0.0	0
039253	10	49886	141	1	0.0	27	0.0	0.0	0
039253	10	49886	141	1	0.0	28	0.0	0.0	0
039253	10	49886	141	1	0.0	29	0.0	0.0	0
039253	10	49886	141	1	0.0	30	0.0	0.0	0
039253	10	49886	141	1	0.0	31	0.0	0.0	0
039253	10	49886	141	1	0.0	32	0.0	0.0	0
039253	10	49886	141	1	0.0	33	0.0	0.0	0
039253	10	49886	141	1	0.0	34	0.0	0.0	0
039253	10	49886	141	1	0.0	35	0.0	0.0	0
039253	10	49886	141	1	0.0	36	0.0	0.0	0
039253	10	49886	141	1	0.0	37	0.0	0.0	0
039253	10	49886	141	1	0.0	38	0.0	0.0	0
039253	10	49886	141	1	0.0	39	0.0	0.0	0
039253	10	49886	162	1	-0.077	0	16.67	1.0	0
039253	10	49886	162	1	-0.077	1	0.0	0.0	0
039253	10	49886	162	1	-0.077	2	3.78	1.0	0
039253	10	49886	162	1	-0.077	3	0.0	0.0	0
039253	10	49886	162	1	-0.077	4	330.47	1.0	0
039253	10	49886	162	1	-0.077	5	1045.24	1.0	0
039253	10	49886	162	1	-0.077	6	115.69	1.0	0
039253	10	49886	162	1	-0.077	7	2046.96	1.0	1
039253	10	49886	162	1	-0.077	8	1033.72	1.0	0
039253	10	49886	162	1	-0.077	9	1597.32	1.0	0
039253	10	49886	162	1	-0.077	10	180.34	1.0	0
039253	10	49886	162	1	-0.077	11	1119.69	1.0	0
039253	10	49886	162	1	-0.077	12	0.0	0.0	0
039253	10	49886	162	1	-0.077	13	0.0	0.0	0
039253	10	49886	162	1	-0.077	14	0.0	0.0	0
039253	10	49886	162	1	-0.077	15	0.0	0.0	0
039253	10	49886	162	1	-0.077	16	0.0	0.0	0
039253	10	49886	162	1	-0.077	17	0.0	0.0	0
039253	10	49886	162	1	-0.077	18	4.07	0.0	0
039253	10	49886	162	1	-0.077	19	0.0	0.0	0
039253	10	49886	162	1	-0.077	20	0.0	1.0	0
039253	10	49886	162	1	-0.077	21	0.0	0.0	0
039253	10	49886	162	1	-0.077	22	0.0	0.0	0
039253	10	49886	162	1	-0.077	23	0.0	0.0	0
039253	10	49886	162	1	-0.077	24	0.0	0.0	0
039253	10	49886	162	1	-0.077	25	0.0	0.0	0
039253	10	49886	162	1	-0.077	26	0.0	0.0	0
039253	10	49886	162	1	-0.077	27	0.0	0.0	0
039253	10	49886	162	1	-0.077	28	0.0	0.0	0
039253	10	49886	162	1	-0.077	29	0.0	0.0	0
039253	10	49886	162	1	-0.077	30	0.0	0.0	0
039253	10	49886	162	1	-0.077	31	0.0	0.0	0
039253	10	49886	162	1	-0.077	32	0.0	0.0	0
039253	10	49886	162	1	-0.077	33	0.0	0.0	0
039253	10	49886	162	1	-0.077	34	0.0	0.0	0
039253	10	49886	162	1	-0.077	35	0.0	0.0	0
039253	10	49886	162	1	-0.077	36	0.0	0.0	0
039253	10	49886	162	1	-0.077	37	0.0	0.0	0
039253	10	49886	162	1	-0.077	38	0.0	0.0	0
039253	10	49886	162	1	-0.077	39	0.0	0.0	0
039253	0	49686	18	1	0.023	0	0.0	0.0	0
039253	0	49686	18	1	0.023	1	0.0	0.0	0
039253	0	49686	18	1	0.023	2	0.0	0.0	0
039253	0	49686	18	1	0.023	3	57.41	0.0	0
039253	0	49686	18	1	0.023	4	54.71	1.0	0
039253	0	49686	18	1	0.023	5	249.78	1.0	0
039253	0	49686	18	1	0.023	6	40.01	1.0	0
039253	0	49686	18	1	0.023	7	178.92	1.0	0
039253	0	49686	18	1	0.023	8	78.22	1.0	0
039253	0	49686	18	1	0.023	9	186.82	1.0	0
039253	0	49686	18	1	0.023	10	21.58	1.0	0
039253	0	49686	18	1	0.023	11	59.45	1.0	0
039253	0	49686	18	1	0.023	12	0.0	0.0	0
039253	0	49686	18	1	0.023	13	0.0	0.0	0
039253	0	49686	18	1	0.023	14	0.0	0.0	0
039253	0	49686	18	1	0.023	15	0.0	0.0	0
039253	0	49686	18	1	0.023	16	0.0	0.0	0
039253	0	49686	18	1	0.023	17	0.0	0.0	0
039253	0	49686	18	1	0.023	18	0.0	0.0	0
039253	0	49686	18	1	0.023	19	0.0	0.0	0
039253	0	49686	18	1	0.023	20	0.0	1.0	0
039253	0	49686	18	1	0.023	21	0.0	1.0	0
039253	0	49686	18	1	0.023	22	0.0	0.0	0
039253	0	49686	18	1	0.023	23	0.0	0.0	0
039253	0	49686	18	1	0.023	24	0.0	0.0	0
039253	0	49686	18	1	0.023	25	0.0	0.0	0
039253	0	49686	18	1	0.023	26	0.0	0.0	0
039253	0	49686	18	1	0.023	27	0.0	0.0	0
039253	0	49686	18	1	0.023	28	0.0	0.0	0
039253	0	49686	18	1	0.023	29	0.0	0.0	0
039253	0	49686	18	1	0.023	30	0.0	0.0	0
039253	0	49686	18	1	0.023	31	0.0	1.0	0
039253	0	49686	18	1	0.023	32	0.0	0.0	0
039253	0	49686	18	1	0.023	33	0.0	0.0	0
039253	0	49686	18	1	0.023	34	0.0	0.0	0
039253	0	49686	18	1	0.023	35	0.0	0.0	0
039253	0	49686	18	1	0.023	36	0.0	0.0	0
039253	0	49686	18	1	0.023	37	0.0	0.0	0
039253	0	49686	18	1	0.023	38	0.0	0.0	0
039253	0	49686	18	1	0.023	39	0.0	0.0	0
039253	0	49686	30	1	0.001	0	0.0	1.0	0
039253	0	49686	30	1	0.001	1	0.0	0.0	0
039253	0	49686	30	1	0.001	2	0.0	1.0	0
039253	0	49686	30	1	0.001	3	0.0	0.0	0
039253	0	49686	30	1	0.001	4	483.5	1.0	0
039253	0	49686	30	1	0.001	5	4085.98	1.0	1
039253	0	49686	30	1	0.001	6	167.35	1.0	0
039253	0	49686	30	1	0.001	7	7910.67	1.0	1
039253	0	49686	30	1	0.001	8	1391.32	1.0	0
039253	0	49686	30	1	0.001	9	12052.28	1.0	1
039253	0	49686	30	1	0.001	10	324.5	1.0	0
039253	0	49686	30	1	0.001	11	3683.97	1.0	0
039253	0	49686	30	1	0.001	12	33.34	1.0	0
039253	0	49686	30	1	0.001	13	30.6	1.0	0
039253	0	49686	30	1	0.001	14	0.0	0.0	0
039253	0	49686	30	1	0.001	15	0.0	0.0	0
039253	0	49686	30	1	0.001	16	0.0	0.0	0
039253	0	49686	30	1	0.001	17	0.0	0.0	0
039253	0	49686	30	1	0.001	18	31.94	1.0	0
039253	0	49686	30	1	0.001	19	0.0	0.0	0
039253	0	49686	30	1	0.001	20	0.0	1.0	0
039253	0	49686	30	1	0.001	21	0.0	1.0	0
039253	0	49686	30	1	0.001	22	0.0	1.0	0
039253	0	49686	30	1	0.001	23	0.0	1.0	0
039253	0	49686	30	1	0.001	24	0.0	0.0	0
039253	0	49686	30	1	0.001	25	0.0	1.0	0
039253	0	49686	30	1	0.001	26	0.0	0.0	0
039253	0	49686	30	1	0.001	27	0.0	0.0	0
039253	0	49686	30	1	0.001	28	0.0	0.0	0
039253	0	49686	30	1	0.001	29	0.0	1.0	0
039253	0	49686	30	1	0.001	30	0.0	1.0	0
039253	0	49686	30	1	0.001	31	0.0	1.0	0
039253	0	49686	30	1	0.001	32	0.0	1.0	0
039253	0	49686	30	1	0.001	33	0.0	0.0	0
039253	0	49686	30	1	0.001	34	0.0	0.0	0
039253	0	49686	30	1	0.001	35	0.0	1.0	0
039253	0	49686	30	1	0.001	36	0.0	0.0	0
039253	0	49686	30	1	0.001	37	0.0	0.0	0
039253	0	49686	30	1	0.001	38	0.85	1.0	0
039253	0	49686	30	1	0.001	39	0.0	1.0	0
039253	0	49686	38	1	0.0	0	0.0	0.0	0
039253	0	49686	38	1	0.0	1	0.0	0.0	0
039253	0	49686	38	1	0.0	2	0.0	0.0	0
039253	0	49686	38	1	0.0	3	0.0	0.0	0
039253	0	49686	38	1	0.0	4	32.73	1.0	0
039253	0	49686	38	1	0.0	5	3.22	1.0	0
039253	0	49686	38	1	0.0	6	3.59	1.0	0
039253	0	49686	38	1	0.0	7	20.93	1.0	0
039253	0	49686	38	1	0.0	8	75.0	1.0	0
039253	0	49686	38	1	0.0	9	4.49	1.0	0
039253	0	49686	38	1	0.0	10	12.05	1.0	0
039253	0	49686	38	1	0.0	11	0.97	1.0	0
039253	0	49686	38	1	0.0	12	0.0	0.0	0
039253	0	49686	38	1	0.0	13	0.0	1.0	0
039253	0	49686	38	1	0.0	14	0.0	0.0	0
039253	0	49686	38	1	0.0	15	0.0	0.0	0
039253	0	49686	38	1	0.0	16	0.0	0.0	0
039253	0	49686	38	1	0.0	17	0.0	0.0	0
039253	0	49686	38	1	0.0	18	0.0	0.0	0
039253	0	49686	38	1	0.0	19	0.0	0.0	0
039253	0	49686	38	1	0.0	20	0.0	0.0	0
039253	0	49686	38	1	0.0	21	0.0	0.0	0
039253	0	49686	38	1	0.0	22	0.0	0.0	0
039253	0	49686	38	1	0.0	23	0.0	0.0	0
039253	0	49686	38	1	0.0	24	0.0	0.0	0
039253	0	49686	38	1	0.0	25	0.0	0.0	0
039253	0	49686	38	1	0.0	26	0.0	0.0	0
039253	0	49686	38	1	0.0	27	0.0	0.0	0
039253	0	49686	38	1	0.0	28	0.0	0.0	0
039253	0	49686	38	1	0.0	29	0.0	0.0	0
039253	0	49686	38	1	0.0	30	0.0	0.0	0
039253	0	49686	38	1	0.0	31	0.0	0.0	0
039253	0	49686	38	1	0.0	32	0.0	0.0	0
039253	0	49686	38	1	0.0	33	0.0	0.0	0
039253	0	49686	38	1	0.0	34	0.0	0.0	0
039253	0	49686	38	1	0.0	35	0.0	0.0	0
039253	0	49686	38	1	0.0	36	0.0	0.0	0
039253	0	49686	38	1	0.0	37	0.0	0.0	0
039253	0	49686	38	1	0.0	38	0.0	0.0	0
039253	0	49686	38	1	0.0	39	0.0	0.0	0
039253	0	49686	46	1	-0.269	0	521.107	0.0	0
039253	0	49686	46	1	-0.269	1	0.0	0.0	0
039253	0	49686	46	1	-0.269	2	0.0	1.0	0
039253	0	49686	46	1	-0.269	3	0.0	1.0	0
039253	0	49686	46	1	-0.269	4	968.06	1.0	0
039253	0	49686	46	1	-0.269	5	91.27	1.0	0
039253	0	49686	46	1	-0.269	6	2511.83	1.0	1
039253	0	49686	46	1	-0.269	7	348.69	1.0	0
039253	0	49686	46	1	-0.269	8	493.6	1.0	0
039253	0	49686	46	1	-0.269	9	83.61	1.0	0
039253	0	49686	46	1	-0.269	10	932.8	1.0	0
039253	0	49686	46	1	-0.269	11	81.85	1.0	0
039253	0	49686	46	1	-0.269	12	54.01	0.0	0
039253	0	49686	46	1	-0.269	13	2.63	1.0	0
039253	0	49686	46	1	-0.269	14	40.8	0.812	0
039253	0	49686	46	1	-0.269	15	0.0	0.0	0
039253	0	49686	46	1	-0.269	16	0.0	0.0	0
039253	0	49686	46	1	-0.269	17	0.0	0.0	0
039253	0	49686	46	1	-0.269	18	80.28	1.0	0
039253	0	49686	46	1	-0.269	19	0.0	1.0	0
039253	0	49686	46	1	-0.269	20	0.0	0.0	0
039253	0	49686	46	1	-0.269	21	2.76	1.0	0
039253	0	49686	46	1	-0.269	22	0.0	0.0	0
039253	0	49686	46	1	-0.269	23	0.0	0.0	0
039253	0	49686	46	1	-0.269	24	0.0	0.0	0
039253	0	49686	46	1	-0.269	25	3.42	1.0	0
039253	0	49686	46	1	-0.269	26	0.0	0.0	0
039253	0	49686	46	1	-0.269	27	0.0	0.0	0
039253	0	49686	46	1	-0.269	28	0.0	0.0	0
039253	0	49686	46	1	-0.269	29	0.59	1.0	0
039253	0	49686	46	1	-0.269	30	2.457	1.0	0
039253	0	49686	46	1	-0.269	31	0.0	0.0	0
039253	0	49686	46	1	-0.269	32	1.18	1.0	0
039253	0	49686	46	1	-0.269	33	0.0	0.0	0
039253	0	49686	46	1	-0.269	34	0.0	0.0	0
039253	0	49686	46	1	-0.269	35	0.84	1.0	0
039253	0	49686	46	1	-0.269	36	0.0	0.0	0
039253	0	49686	46	1	-0.269	37	0.0	1.0	0
039253	0	49686	46	1	-0.269	38	0.0	0.0	0
039253	0	49686	46	1	-0.269	39	0.0	0.0	0
039253	0	49686	82	1	0.007	0	0.0	0.0	0
039253	0	49686	82	1	0.007	1	0.0	0.0	0
039253	0	49686	82	1	0.007	2	0.0	0.0	0
039253	0	49686	82	1	0.007	3	23.05	1.0	0
039253	0	49686	82	1	0.007	4	5.62	1.0	0
039253	0	49686	82	1	0.007	5	26.68	1.0	0
039253	0	49686	82	1	0.007	6	4.51	1.0	0
039253	0	49686	82	1	0.007	7	18.89	1.0	0
039253	0	49686	82	1	0.007	8	15.66	1.0	0
039253	0	49686	82	1	0.007	9	54.11	1.0	0
039253	0	49686	82	1	0.007	10	5.59	1.0	0
039253	0	49686	82	1	0.007	11	23.23	1.0	0
039253	0	49686	82	1	0.007	12	0.0	0.0	0
039253	0	49686	82	1	0.007	13	0.0	0.0	0
039253	0	49686	82	1	0.007	14	0.0	0.0	0
039253	0	49686	82	1	0.007	15	0.0	0.0	0
039253	0	49686	82	1	0.007	16	0.0	0.0	0
039253	0	49686	82	1	0.007	17	0.0	0.0	0
039253	0	49686	82	1	0.007	18	0.0	0.0	0
039253	0	49686	82	1	0.007	19	0.0	0.0	0
039253	0	49686	82	1	0.007	20	0.0	0.0	0
039253	0	49686	82	1	0.007	21	0.0	0.0	0
039253	0	49686	82	1	0.007	22	0.0	1.0	0
039253	0	49686	82	1	0.007	23	0.0	0.0	0
039253	0	49686	82	1	0.007	24	0.0	0.0	0
039253	0	49686	82	1	0.007	25	0.0	0.0	0
039253	0	49686	82	1	0.007	26	0.0	0.0	0
039253	0	49686	82	1	0.007	27	0.0	0.0	0
039253	0	49686	82	1	0.007	28	0.0	0.0	0
039253	0	49686	82	1	0.007	29	0.0	0.0	0
039253	0	49686	82	1	0.007	30	0.0	0.0	0
039253	0	49686	82	1	0.007	31	0.0	0.0	0
039253	0	49686	82	1	0.007	32	0.0	0.0	0
039253	0	49686	82	1	0.007	33	0.0	0.0	0
039253	0	49686	82	1	0.007	34	0.0	0.0	0
039253	0	49686	82	1	0.007	35	0.0	0.0	0
039253	0	49686	82	1	0.007	36	0.0	0.0	0
039253	0	49686	82	1	0.007	37	0.0	1.0	0
039253	0	49686	82	1	0.007	38	0.0	0.0	0
039253	0	49686	82	1	0.007	39	0.0	0.0	0
039253	0	49686	86	1	0.001	0	6.82	1.0	0
039253	0	49686	86	1	0.001	1	0.0	0.0	0
039253	0	49686	86	1	0.001	2	0.0	0.755	0
039253	0	49686	86	1	0.001	3	0.0	0.0	0
039253	0	49686	86	1	0.001	4	213.33	1.0	0
