run	idx	evt	gid	ch	exp	meas	cov	gold	r_cath	nhit	avail	pe_here	pe_other	pe_none	peak	wmax_ns	dt_main
039349	30	22817	70	12	10.41	0.0	1	0	0.8763	2	27.86	0.0	0.0	27.86	35.0	3568.0	0.72
039349	30	22817	70	19	229.05	0.0	1	0	0.8763	2	632.64	0.0	0.0	632.64	610.0	6080.0	0.72
039349	30	22817	78	1	24.55	0.0	0	0	1.1261	1	23.68	0.0	0.0	23.68	35.0	4096.0	0.78
039349	30	22817	78	3	33.48	0.0	0	0	1.1261	2	87.99	0.0	0.0	87.99	74.0	8800.0	0.76
039349	30	22817	81	1	11.38	0.0	1	0	0.6742	1	25.68	0.0	0.0	25.68	61.0	2560.0	0.73
039349	30	22817	81	3	15.24	0.0	1	0	0.6742	2	87.36	0.0	0.0	87.36	63.0	10048.0	0.76
039349	30	22817	97	12	24.77	0.0	0	0	0.7853	1	46.53	0.0	0.0	46.53	92.0	4256.0	0.69
039349	30	22817	97	18	18.03	0.0	0	0	0.7853	3	33.65	0.0	0.0	33.65	79.0	2512.0	0.65
039349	30	22817	97	19	196.25	0.0	0	0	0.7853	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	30	22817	116	1	51.4	0.0	1	0	1.2577	1	24.44	0.0	0.0	24.44	42.0	4000.0	0.74
039349	30	22817	116	3	81.2	0.0	1	0	1.2577	2	103.85	0.0	0.0	103.85	90.0	7280.0	0.77
039349	30	22817	128	0	60.16	81.86	1	0	0.8306	3	89.07	81.86	0.0	7.21	85.0	5184.0	0.66
039349	30	22817	128	1	27.19	0.0	1	0	0.8306	1	37.97	0.0	0.0	37.97	58.0	3696.0	0.71
039349	30	22817	128	3	38.4	656.31	0	0	0.8306	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	30	22817	142	12	48.5	0.0	1	0	1.1975	2	43.76	0.0	0.0	43.76	49.0	3712.0	0.76
039349	30	22817	142	18	30.97	0.0	1	0	1.1975	4	47.39	0.0	0.0	47.39	57.0	4352.0	0.74
039349	30	22817	161	0	36.89	0.0	0	0	0.9791	5	32.28	0.0	3.4	28.88	33.0	2000.0	0.67
039349	32	22857	50	0	206.49	0.0	1	0	1.793	2	8.76	0.0	0.0	8.76	10.0	1952.0	0.65
039349	32	22857	57	0	85.67	0.0	0	0	0.6902	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	32	22857	86	12	26.81	97.12	1	0	1.1972	2	97.12	97.12	0.0	0.0	103.0	4320.0	0.7
039349	32	22857	86	18	20.74	44.44	0	0	1.1972	1	44.44	44.44	0.0	0.0	99.0	4288.0	0.62
039349	32	22857	86	19	44.21	124.94	0	0	1.1972	1	124.94	124.94	0.0	0.0	216.3	4704.0	0.69
039349	32	22857	88	0	27.43	19.25	0	0	1.0384	2	19.82	19.25	0.0	0.57	39.0	2656.0	0.65
039349	32	22857	88	1	74.96	0.0	0	0	1.0384	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	32	22857	88	3	101.65	332.61	1	0	1.0384	2	332.61	332.61	0.0	0.0	291.0	6784.0	0.73
039349	32	22857	115	12	17.97	42.93	1	0	1.6317	2	42.93	42.93	0.0	0.0	43.0	3984.0	0.72
039349	32	22857	115	18	12.4	52.39	1	0	1.6317	3	52.88	52.39	0.0	0.49	68.0	3584.0	0.71
039349	32	22857	115	19	52.98	0.0	0	0	1.6317	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	32	22857	118	1	63.23	0.0	1	0	0.7898	1	55.85	0.0	0.0	55.85	27.3	15968.0	0.69
039349	32	22857	118	3	92.13	0.0	0	0	0.7898	1	53.96	0.0	0.0	53.96	94.0	5648.0	0.72
039349	32	22857	119	0	62.95	108.31	0	0	0.8812	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	32	22857	137	1	22.18	0.0	0	0	1.6446	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	32	22857	137	3	31.67	0.0	0	0	1.6446	1	69.16	0.0	0.0	69.16	89.0	7824.0	0.76
039349	32	22857	140	1	673.72	0.0	0	0	1.4348	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	32	22857	140	3	838.78	676.78	0	0	1.4348	1	676.78	676.78	0.0	0.0	1073.7	5824.0	0.68
039349	34	22897	27	0	29.4	7.57	1	0	0.7304	2	7.57	7.57	0.0	0.0	10.0	1728.0	0.66
039349	34	22897	27	1	11.51	0.0	0	0	0.7304	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	34	22897	27	3	25.29	0.0	0	0	0.7304	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	34	22897	65	1	17.27	0.0	0	0	0.5088	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	34	22897	65	3	36.92	0.0	0	0	0.5088	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	34	22897	65	19	126.04	338.86	0	0	0.5088	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	34	22897	71	1	51.77	31.72	1	0	1.1792	1	31.72	31.72	0.0	0.0	36.0	5296.0	0.62
039349	34	22897	71	3	91.69	52.92	0	0	1.1792	1	52.92	52.92	0.0	0.0	44.0	15888.0	0.66
039349	34	22897	79	12	260.12	0.0	0	1	0.5669	1	446.33	0.0	0.0	446.33	739.0	5680.0	0.68
039349	34	22897	79	18	171.88	0.0	0	1	0.5669	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	34	22897	82	1	23.18	0.0	1	0	0.5849	1	11.33	0.0	0.0	11.33	18.0	1968.0	0.71
039349	34	22897	82	3	35.94	0.0	0	0	0.5849	1	26.82	0.0	0.0	26.82	34.0	6800.0	0.73
039349	34	22897	82	19	220.92	0.0	0	0	0.5849	2	0.0	0.0	0.0	0.0	34.0	32.0	1.29
039349	34	22897	108	0	526.83	75.65	1	0	0.8883	3	77.15	75.65	0.0	1.5	87.0	4240.0	0.54
039349	34	22897	108	1	17.46	18.31	1	0	0.8883	1	18.31	18.31	0.0	0.0	52.0	2160.0	0.6
039349	34	22897	108	3	22.8	183.187	1	0	0.8883	1	47.59	47.59	0.0	0.0	73.0	4768.0	0.6
039349	34	22897	112	12	48.31	3.56	1	0	0.9293	4	8.3	3.56	0.0	4.74	9.0	1376.0	0.71
039349	34	22897	112	18	36.69	3.2	1	0	0.9293	2	5.71	3.2	0.0	2.51	9.0	1328.0	0.66
039349	34	22897	134	0	174.15	0.0	0	0	1.9139	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	61	1	244.55	0.0	0	0	1.7673	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	61	3	457.35	1929.72	1	0	1.7673	2	1929.72	1929.72	0.0	0.0	1375.0	7664.0	0.49
039349	31	22837	63	12	288.28	480.56	1	0	1.2605	2	27.02	0.0	0.0	27.02	38.0	3648.0	0.56
039349	31	22837	63	18	204.84	90.92	1	0	1.2605	1	15.82	15.82	0.0	0.0	33.0	2320.0	0.5
039349	31	22837	77	19	264.89	0.0	0	0	0.7374	3	27.51	0.0	0.0	27.51	36.0	2528.0	4.18
039349	31	22837	82	1	312.18	0.0	0	0	1.5028	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	82	3	310.02	0.0	0	0	1.5028	1	0.0	0.0	0.0	0.0	4.3	32.0	5.61
039349	31	22837	92	12	87.03	206.617	1	0	0.6343	4	209.15	206.62	0.0	2.53	218.3	4352.0	0.78
039349	31	22837	92	18	47.02	153.08	1	0	0.6343	2	153.08	153.08	0.0	0.0	150.0	5456.0	0.73
039349	31	22837	106	1	15.55	0.0	0	0	0.8359	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	106	3	28.05	0.0	0	0	0.8359	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	111	1	220.41	0.0	0	1	0.8123	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	111	3	293.19	0.0	0	1	0.8123	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	111	12	14.31	0.0	1	1	0.8123	2	54.25	0.0	0.0	54.25	57.0	4112.0	0.7
039349	31	22837	111	18	10.9	0.0	1	1	0.8123	3	56.62	0.0	0.0	56.62	51.0	4272.0	0.62
039349	31	22837	111	19	81.02	0.0	0	1	0.8123	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	136	0	17.75	31.74	1	0	1.2033	3	34.33	31.74	0.0	2.59	41.0	1824.0	0.65
039349	31	22837	136	1	54.58	68.75	1	0	1.2033	2	71.19	68.75	0.0	2.44	139.0	2720.0	0.71
039349	31	22837	136	3	80.75	0.0	0	0	1.2033	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	142	19	108.78	0.0	0	0	1.1067	2	129.87	0.0	0.0	129.87	229.7	3632.0	0.79
039349	31	22837	149	1	248.04	0.0	1	0	1.6897	1	133.08	0.0	0.0	133.08	253.0	4032.0	0.75
039349	31	22837	149	3	247.0	0.0	1	0	1.6897	2	345.42	0.0	0.0	345.42	380.0	5616.0	0.75
039349	31	22837	154	1	48.26	0.0	1	0	1.127	1	1013.99	0.0	0.0	1013.99	739.3	15616.0	9.54
039349	31	22837	154	3	48.01	62.357	1	0	1.127	3	64.33	62.36	0.0	1.98	112.7	2112.0	0.66
039349	31	22837	159	12	10.9	33.9	1	0	1.0827	4	266.18	33.9	232.28	0.0	228.0	4944.0	4.29
039349	31	22837	159	19	209.59	0.0	0	0	1.0827	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	31	22837	160	12	153.88	232.28	1	0	1.7158	2	232.28	232.28	0.0	0.0	228.0	4944.0	0.73
039349	31	22837	160	18	151.72	336.72	1	0	1.7158	1	131.26	131.26	0.0	0.0	280.0	6320.0	0.65
039349	31	22837	160	19	16.22	0.0	0	0	1.7158	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	40	3	14.12	0.0	0	0	0.709	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	40	19	104.46	0.0	0	0	0.709	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	51	1	24.15	0.0	1	0	0.5869	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	51	3	48.23	0.0	0	0	0.5869	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	53	0	13.38	0.0	1	1	0.8186	3	46.47	0.0	0.0	46.47	47.0	5296.0	0.56
039349	33	22877	53	12	173.27	0.0	0	1	0.8186	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	53	18	111.13	0.0	0	1	0.8186	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	62	12	25.45	32.47	1	0	0.6374	2	41.48	32.47	0.0	9.01	71.0	2928.0	0.72
039349	33	22877	62	18	22.38	0.0	0	0	0.6374	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	62	19	46.19	0.0	0	0	0.6374	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	78	12	20.44	15.32	0	0	1.5783	1	15.32	15.32	0.0	0.0	39.3	1808.0	0.69
039349	33	22877	78	18	14.66	35.16	1	0	1.5783	2	35.16	35.16	0.0	0.0	56.0	3248.0	0.69
039349	33	22877	78	19	77.52	0.0	1	0	1.5783	1	38.76	0.0	0.0	38.76	116.0	1248.0	0.75
039349	33	22877	92	0	15.76	0.0	0	0	0.7734	4	26.81	0.0	0.0	26.81	29.0	2176.0	0.7
039349	33	22877	106	1	83.76	0.0	0	0	0.8621	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	106	3	166.46	0.0	0	0	0.8621	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	107	12	321.0	0.0	0	0	0.6836	1	406.07	0.0	0.0	406.07	817.3	4064.0	0.79
039349	33	22877	107	18	189.6	0.0	0	0	0.6836	1	294.19	0.0	0.0	294.19	572.7	4112.0	0.77
039349	33	22877	117	12	35.04	0.0	0	0	1.0923	1	31.66	0.0	0.0	31.66	62.0	5136.0	0.71
039349	33	22877	117	18	30.33	45.77	0	0	1.0923	1	45.77	45.77	0.0	0.0	95.0	4816.0	0.69
039349	33	22877	117	19	99.82	0.0	0	0	1.0923	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	132	19	73.88	0.0	0	0	1.6445	2	1.91	0.0	0.0	1.91	4.0	784.0	0.82
039349	33	22877	137	0	271.8	2.63	1	0	0.9334	3	405.05	2.63	0.0	402.42	392.3	7632.0	0.71
039349	33	22877	139	0	113.13	11.333	1	0	0.5959	3	13.13	11.33	0.0	1.79	19.3	1248.0	0.66
039349	33	22877	140	12	132.9	0.0	0	0	0.793	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	140	18	91.66	0.0	0	0	0.793	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	140	19	16.47	72.34	1	0	0.793	3	73.54	72.34	0.0	1.2	74.0	6608.0	0.79
039349	33	22877	146	1	144.5	0.0	1	0	0.6608	1	192.18	0.0	0.0	192.18	352.0	3920.0	0.74
039349	33	22877	146	3	170.66	0.0	0	0	0.6608	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	146	19	186.43	0.0	1	0	0.6608	2	98.82	0.0	0.0	98.82	78.0	6112.0	0.82
039349	33	22877	151	19	323.39	0.0	1	0	1.0254	2	87.45	0.0	0.0	87.45	74.0	6256.0	0.79
039349	33	22877	152	19	287.13	0.0	0	0	0.8947	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	33	22877	179	0	22.32	0.0	1	0	1.2834	2	25.41	0.0	0.0	25.41	33.0	2880.0	0.72
039349	33	22877	179	1	17.46	0.94	1	0	1.2834	2	24.45	0.94	0.0	23.51	59.0	3744.0	0.72
039349	33	22877	179	3	22.89	0.0	0	0	1.2834	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	30	0	11.48	128.47	0	0	0.5785	1	128.47	128.47	0.0	0.0	253.0	6432.0	0.63
039349	36	22937	63	0	15.3	0.0	0	1	0.7663	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	63	1	38.91	0.0	0	1	0.7663	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	63	3	50.29	276.067	0	1	0.7663	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	63	12	42.65	0.0	0	1	0.7663	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	63	18	32.23	0.0	0	1	0.7663	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	63	19	10.7	162.58	0	1	0.7663	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	70	0	92.94	84.74	1	0	0.841	2	158.59	84.74	0.0	73.85	158.0	6800.0	0.67
039349	36	22937	75	1	98.49	0.0	1	0	1.2431	2	78.05	0.0	0.0	78.05	152.0	3296.0	0.75
039349	36	22937	75	3	115.8	0.0	0	0	1.2431	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	36	22937	77	12	468.32	0.0	0	0	0.7805	3	19.01	0.0	0.0	19.01	25.0	1808.0	0.83
039349	36	22937	77	18	309.11	0.0	0	0	0.7805	2	8.44	0.0	0.0	8.44	14.0	1360.0	0.83
039349	35	22917	52	12	28.9	0.0	1	0	1.7421	1	42.81	0.0	0.0	42.81	58.0	4832.0	0.9
039349	35	22917	52	18	23.94	0.0	1	0	1.7421	2	83.63	0.0	0.0	83.63	93.0	4272.0	0.81
039349	35	22917	52	19	16.16	0.0	1	0	1.7421	3	82.73	0.0	0.0	82.73	84.0	4144.0	0.81
039349	35	22917	66	19	95.99	0.0	0	0	0.8092	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	35	22917	70	0	172.57	0.0	0	0	0.8377	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	35	22917	70	3	13.7	0.0	0	0	0.8377	2	309.07	0.0	0.0	309.07	81.3	16320.0	0.79
039349	35	22917	74	19	190.84	33.9	1	0	0.5395	3	35.6	33.9	0.0	1.7	39.0	4080.0	0.59
039349	35	22917	93	0	90.65	0.0	0	0	0.8631	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	35	22917	93	12	186.66	0.0	0	0	0.8631	1	272.54	0.0	0.0	272.54	466.0	4224.0	0.67
039349	35	22917	93	18	99.88	0.0	0	0	0.8631	1	194.1	0.0	0.0	194.1	396.3	6192.0	0.64
039349	35	22917	123	0	35.98	0.0	1	0	0.8638	4	93.72	0.0	83.95	9.77	85.0	3520.0	0.69
039349	35	22917	128	0	95.13	56.86	0	0	1.0247	2	65.29	56.86	0.0	8.43	113.0	3616.0	0.68
039349	35	22917	129	12	122.21	166.32	1	0	0.9997	3	167.33	166.32	0.0	1.01	158.0	5232.0	0.59
039349	35	22917	129	18	154.89	84.67	0	0	0.9997	1	84.67	84.67	0.0	0.0	166.0	6544.0	0.52
039349	35	22917	130	1	39.52	0.0	0	0	0.7807	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	35	22917	130	3	61.9	0.0	0	0	0.7807	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	35	22917	136	0	284.04	127.49	0	0	1.1068	2	137.37	127.49	0.0	9.88	251.0	4512.0	0.66
039349	35	22917	136	1	11.17	23.4	1	0	1.1068	1	23.4	23.4	0.0	0.0	35.0	3728.0	0.75
039349	35	22917	136	3	17.79	81.03	1	0	1.1068	2	81.03	81.03	0.0	0.0	84.0	6288.0	0.75
039349	35	22917	156	0	15.56	0.0	0	0	0.5353	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	39	22997	43	0	19.64	0.0	0	0	1.0409	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	39	22997	71	0	25.33	0.0	1	0	0.7795	8	70.04	0.0	2.21	67.83	53.0	2176.0	0.62
039349	39	22997	71	1	20.63	0.0	1	0	0.7795	3	153.71	0.0	0.96	152.75	258.0	3648.0	5.58
039349	39	22997	71	3	31.32	0.0	0	0	0.7795	2	289.11	0.0	0.0	289.11	429.0	5760.0	5.58
039349	39	22997	82	0	13.5	0.0	1	0	0.7557	2	25.3	0.0	0.0	25.3	35.3	3040.0	0.7
039349	39	22997	87	0	33.19	42.45	1	0	0.9305	4	56.26	42.45	0.0	13.81	44.0	6288.0	0.67
039349	39	22997	87	1	13.42	17.25	1	0	0.9305	1	17.25	17.25	0.0	0.0	28.0	3648.0	0.7
039349	39	22997	87	3	17.11	55.55	1	0	0.9305	3	57.37	55.55	0.0	1.82	44.0	7648.0	0.73
039349	39	22997	112	12	31.93	0.0	1	0	1.3525	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	39	22997	112	18	15.99	0.0	0	0	1.3525	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	39	22997	113	0	47.14	43.42	1	0	1.1753	4	51.5	43.42	0.0	8.08	43.0	4544.0	0.56
039349	39	22997	121	0	54.27	34.67	1	0	0.6544	4	51.87	34.67	0.0	17.2	36.0	8640.0	0.62
039349	39	22997	135	12	188.06	0.0	0	0	1.0823	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	39	22997	135	18	159.0	0.0	0	0	1.0823	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	39	22997	135	19	33.58	0.0	0	0	1.0823	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	39	22997	139	19	12.82	0.0	0	0	1.1573	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	22	12	18.25	24.08	1	0	0.6408	4	26.19	24.08	0.0	2.11	41.0	1568.0	0.74
039349	38	22977	28	0	71.76	0.0	0	0	1.5202	5	28.22	0.0	0.0	28.22	26.0	2208.0	0.68
039349	38	22977	28	12	13.18	0.0	1	0	1.5202	3	720.77	0.0	0.0	720.77	788.3	6000.0	0.81
039349	38	22977	44	0	33.63	0.0	1	1	1.1766	3	85.28	0.0	0.0	85.28	79.0	5888.0	0.57
039349	38	22977	44	3	13.69	0.0	0	1	1.1766	1	49.83	0.0	0.0	49.83	89.0	5744.0	0.65
039349	38	22977	44	12	109.06	0.0	0	1	1.1766	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	44	18	78.9	0.0	0	1	1.1766	1	148.64	0.0	0.0	148.64	275.0	6080.0	0.63
039349	38	22977	44	19	15.33	0.0	1	1	1.1766	2	64.8	0.0	0.0	64.8	57.0	5360.0	0.7
039349	38	22977	58	1	319.06	0.0	0	0	1.7786	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	58	3	468.97	0.0	0	0	1.7786	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	58	19	10.81	0.0	1	0	1.7786	2	92.09	0.0	0.0	92.09	57.0	15760.0	0.83
039349	38	22977	64	0	22.02	0.0	0	0	1.638	4	51.74	0.0	0.0	51.74	56.0	3232.0	0.69
039349	38	22977	100	0	84.5	62.02	1	1	0.7144	4	129.53	62.02	0.0	67.51	109.0	6416.0	0.56
039349	38	22977	100	1	15.12	0.0	0	1	0.7144	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	100	3	23.85	0.0	0	1	0.7144	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	100	12	20.45	0.0	1	1	0.7144	3	59.88	0.0	0.0	59.88	53.0	4144.0	0.75
039349	38	22977	100	18	14.11	0.0	1	1	0.7144	3	67.64	0.0	0.0	67.64	67.0	4896.0	0.66
039349	38	22977	100	19	100.74	0.0	1	1	0.7144	2	333.68	0.0	0.0	333.68	332.3	5984.0	0.71
039349	38	22977	103	0	15.27	0.0	1	1	1.03	3	95.74	0.0	0.0	95.74	90.0	4848.0	0.61
039349	38	22977	103	1	40.84	0.0	0	1	1.03	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	103	3	72.68	0.0	0	1	1.03	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	103	19	38.51	0.0	1	1	1.03	2	102.76	0.0	0.0	102.76	95.0	6896.0	0.72
039349	38	22977	108	12	146.52	0.0	0	0	1.1547	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	108	18	128.06	0.0	0	0	1.1547	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	108	19	11.44	0.0	0	0	1.1547	4	37.85	0.0	0.0	37.85	33.0	4016.0	0.86
039349	38	22977	114	12	438.36	0.0	0	0	1.0447	1	419.29	0.0	0.0	419.29	807.7	4928.0	0.77
039349	38	22977	114	18	534.02	0.0	0	0	1.0447	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	114	19	13.03	0.0	1	0	1.0447	3	59.08	0.0	0.0	59.08	49.0	5936.0	0.8
039349	38	22977	116	0	113.0	0.0	0	0	1.3594	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	116	1	151.85	0.0	0	0	1.3594	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	116	3	167.63	300.307	0	0	1.3594	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	126	19	237.41	0.0	1	0	1.2805	3	164.52	0.0	0.0	164.52	176.0	5600.0	0.65
039349	38	22977	127	19	211.81	0.0	0	0	1.1396	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	132	1	17.42	27.29	1	0	1.295	1	27.29	27.29	0.0	0.0	47.0	5232.0	0.75
039349	38	22977	132	3	21.56	89.93	1	0	1.295	3	90.49	89.93	0.0	0.56	67.0	8560.0	0.76
039349	38	22977	140	1	36.31	0.0	1	0	0.5368	1	21.64	0.0	0.0	21.64	40.7	3632.0	0.75
039349	38	22977	140	3	47.35	0.0	0	0	0.5368	2	84.29	0.0	0.0	84.29	59.0	11216.0	0.76
039349	38	22977	144	0	17.68	21.91	1	0	0.8648	6	55.59	21.91	30.48	3.2	31.0	4096.0	3.5
039349	38	22977	144	1	38.9	57.72	1	0	0.8648	1	57.72	57.72	0.0	0.0	94.0	5120.0	0.74
039349	38	22977	144	3	48.85	0.0	0	0	0.8648	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	148	12	12.35	0.0	0	0	0.6411	3	13.02	0.0	0.0	13.02	23.0	1280.0	0.73
039349	38	22977	148	18	10.65	0.0	1	0	0.6411	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	148	19	16.47	0.0	0	0	0.6411	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	38	22977	162	12	13.7	0.0	1	0	0.6098	3	134.51	0.0	0.0	134.51	155.0	4320.0	5.69
039349	38	22977	162	18	12.73	0.0	1	0	0.6098	2	170.58	0.0	0.0	170.58	233.0	4816.0	5.64
039349	40	23017	57	1	178.8	201.29	1	1	0.7809	1	201.29	201.29	0.0	0.0	373.0	5152.0	0.57
039349	40	23017	57	3	239.51	699.727	1	1	0.7809	2	699.73	699.73	0.0	0.0	633.7	6320.0	0.55
039349	40	23017	57	19	22.18	88.51	1	1	0.7809	4	93.6	88.51	0.0	5.09	86.0	3264.0	0.63
039349	40	23017	60	0	17.67	0.0	1	0	1.1092	5	34.75	0.0	0.0	34.75	40.0	1792.0	0.54
039349	40	23017	60	1	28.65	0.0	1	0	1.1092	2	42.37	0.0	0.0	42.37	75.0	2624.0	0.64
039349	40	23017	60	3	44.36	0.0	0	0	1.1092	1	109.08	0.0	0.0	109.08	136.0	8272.0	0.62
039349	40	23017	65	0	12.39	0.0	1	0	0.8889	4	19.68	0.0	0.0	19.68	25.0	1056.0	0.73
039349	40	23017	70	12	12.27	16.267	1	0	1.2499	2	16.27	16.27	0.0	0.0	13.0	2272.0	0.71
039349	40	23017	70	18	11.73	4.38	1	0	1.2499	2	77.77	4.38	73.39	0.0	85.0	15728.0	12.15
039349	40	23017	70	19	21.56	71.55	1	0	1.2499	2	71.55	71.55	0.0	0.0	56.0	8800.0	0.67
039349	40	23017	77	12	123.72	0.0	0	0	0.7315	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	40	23017	77	18	81.39	0.0	0	0	0.7315	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	40	23017	77	19	11.56	0.0	0	0	0.7315	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	40	23017	83	1	13.24	0.0	1	0	1.9852	1	20.84	0.0	0.0	20.84	39.0	2672.0	0.66
039349	40	23017	83	3	33.92	0.0	0	0	1.9852	1	72.12	0.0	0.0	72.12	78.0	8544.0	0.71
039349	40	23017	87	0	26.15	0.0	0	0	0.5887	2	8.05	0.0	0.0	8.05	12.0	1376.0	0.69
039349	40	23017	87	12	41.93	0.0	0	0	0.5887	2	1602.72	0.0	777.08	825.63	2131.3	2880.0	1.91
039349	40	23017	87	18	16.11	0.0	0	0	0.5887	2	0.0	0.0	0.0	0.0	22.3	32.0	1.84
039349	40	23017	89	12	233.44	0.0	0	0	1.044	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	40	23017	89	18	159.53	0.0	0	0	1.044	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	40	23017	89	19	16.07	0.0	1	0	1.044	2	27.2	0.0	0.0	27.2	35.0	2224.0	0.84
039349	40	23017	106	0	140.79	0.0	0	0	0.7169	0	0.0	0.0	0.0	0.0	0.0	0.0	
039349	40	23017	106	1	13.37	15.03	1	0	0.7169	2	16.15	15.03	0.0	1.12	59.3	816.0	0.7
039349	40	23017	106	3	16.99	124.86	1	0	0.7169	2	124.86	124.86	0.0	0.0	95.0	8880.0	0.68
039349	40	23017	106	12	401.57	5.4	1	0	0.7169	2	15.38	5.4	0.0	9.98	20.0	1456.0	0.82
039349	40	23017	106	18	572.43	24.1	1	0	0.7169	2	24.1	24.1	0.0	0.0	25.0	4416.0	0.71
039349	40	23017	110	1	166.07	0.0	0	0	1.6405	1	-0.0	0.0	0.0	-0.0	18.3	32.0	1.07
