run	idx	evt	uid_t	uid_b	n_t	n_b	len_t	len_b	drift_cos_t	drift_cos_b	end_y	end_z	d_yz	d_perp	ang	R	R_q	t0src	gid	pe	t_us	pen_t	pen_b	npast_t	npast_b	qfpast_t	qfpast_b	yzrms_t	yzrms_b	driftext_t	driftext_b
039253	10	49886	4000147	88	601	2320	113.9	227.9	0.756	0.736	134.4	57.7	1.83	1.69	1.77	1.21	-3.53	geo	69	20375.0	-7.96	-1.27	-0.06	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	10	49886	4000059	37	324	407	49.3	50.8	0.971	0.967	-47.9	183.5	2.95	2.79	4.44	0.03	-0.27	pin	23	17260.0	-1895.08	-1.7	-1.67	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	5	49786	4000385	92	2356	561	276.6	68.9	0.564	0.648	244.4	63.6	14.62	4.14	7.51	-1.9	1.06	pin	147	298.0	1558.01	1.25	-0.65	13	0	0.0043	0.0	0.83	0.0	1.18	0.0
039253	5	49786	4000213	143	1591	1495	323.9	182.3	0.976	0.959	197.4	56.9	9.11	2.42	4.42	-19.38	-20.56	geo	93	17241.0	-153.27	-1.22	-20.6	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	5	49786	4000382	53	1532	4417	207.1	547.8	0.515	0.515	145.6	165.8	11.62	5.95	0.66	-1.31	-5.16	pin	164	40132.0	2121.33	1.95	0.64	11	6	0.002	0.0002	0.72	0.53	1.78	0.59
039253	5	49786	4000050	51	1616	1061	211.7	112.2	0.363	0.367	-195.7	192.8	14.03	1.24	4.34	-0.42	0.76	pin	73	25082.0	-740.51	-0.45	-0.87	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	5	49786	4000398	214	1109	1843	170.0	215.3	0.911	0.927	237.1	225.7	5.74	0.77	2.45	-3.38	-6.05	geo	68	20045.0	-831.55	0.0	-3.38	2	0	0.0	0.0	0.29	0.0	0.0	0.0
039253	5	49786	4000102	172	785	1069	125.3	124.8	0.648	0.633	5.9	167.9	9.1	2.98	1.62	1.95	1.95	pin	33	30029.0	-1715.72	-3.23	-1.28	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	5	49786	4000397	156	1020	3536	118.9	268.0	0.67	0.664	102.4	203.0	10.69	3.73	1.03	0.47	-0.42	pin	79	32417.0	-483.13	-0.95	-0.48	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	5	49786	4000391	94	1531	4920	106.5	243.3	0.175	0.209	253.5	203.9	26.14	3.04	3.84	-2.2	-4.27	pin	100	26398.0	153.39	1.35	-0.85	9	0	0.0011	0.0	0.77	0.0	1.18	0.0
039253	5	49786	4000202	85	436	607	78.6	69.1	0.95	0.973	-227.4	245.7	4.82	2.3	5.08	1.06	0.76	pin	28	2798.0	-1776.02	-2.0	-0.94	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	5	49786	4000176	81	385	439	47.6	43.3	0.874	0.891	-248.5	175.3	6.25	2.95	2.09	1.65	0.76	pin	21	27662.0	-1998.99	-2.45	-0.8	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000364	189	2646	810	378.5	110.6	0.86	0.872	149.4	255.8	6.2	6.49	1.45	-1.5	4.13	pin	103	64.0	559.17	1.86	0.36	12	2	0.0032	0.0002	0.49	0.06	1.78	0.3
039253	8	49846	4000286	52	2886	3033	364.5	351.8	0.893	0.891	36.2	190.1	7.53	7.14	3.36	2.65	0.57	pin	173	36802.0	2556.95	-2.25	0.4	0	2	0.0	0.0003	0.0	0.0	0.0	0.3
039253	8	49846	4000018	140	2696	1987	348.1	321.5	0.923	0.937	-48.2	103.8	1.11	5.55	7.13	-1.8	-2.39	pin	115	28974.0	849.48	-1.44	-3.24	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000239	122	2231	1070	294.2	119.2	0.749	0.81	163.7	87.6	6.04	3.33	10.93	-10.68	-0.91	pin	150	1906.0	1788.88	10.2	-0.48	24	0	0.0118	0.0	7.32	0.0	10.07	0.0
039253	8	49846	4000135	44	1551	2937	260.5	350.3	0.859	0.865	-119.6	255.7	29.94	6.58	8.89	1.17	0.57	geo	177	44101.0	2713.06	-1.38	-0.21	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000297	143	3204	2159	222.6	212.0	0.719	0.739	135.8	156.6	10.35	4.62	1.91	-0.91	-0.02	pin	177	44101.0	2713.06	-1.08	-1.99	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000175	9	1505	1891	219.0	215.0	0.854	0.856	-161.2	168.7	6.67	0.7	1.2	-0.32	-0.91	pin	62	35995.0	-981.35	-1.91	-2.22	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000068	24	1627	1431	202.7	170.4	0.956	0.975	-232.7	69.5	6.7	0.98	4.55	-0.32	1.17	pin	66	18779.0	-898.84	-1.69	-2.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000176	57	1364	1295	187.7	134.5	0.505	0.526	-184.5	185.7	6.28	0.88	3.43	1.17	0.57	pin	33	28622.0	-1641.16	-0.75	0.41	0	2	0.0	0.0005	0.0	0.0	0.0	0.3
039253	8	49846	4000382	169	871	1393	138.2	215.2	0.985	0.996	278.5	260.4	26.73	1.4	5.02	-7.72	-7.72	cosel	198	16773.0	3385.07	-101.18	-108.9	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000358	157	721	2611	116.7	358.7	0.844	0.899	272.5	277.5	3.08	5.7	12.82	-1.2	-6.83	pin	122	9623.0	1112.87	-1.35	-2.55	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	8	49846	4000178	55	329	366	49.9	48.4	0.89	0.884	-31.3	242.7	7.03	6.68	3.19	1.17	2.05	pin	22	22364.0	-1970.95	-2.26	-1.1	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	9	49866	4000098	20	2629	1889	398.1	240.7	0.816	0.812	-208.1	164.0	5.52	2.41	0.4	-0.41	5.21	pin	143	87.0	2047.37	1.34	0.93	4	9	0.0	0.0014	0.0	0.65	1.18	0.89
039253	9	49866	4000260	124	2359	1120	314.9	127.8	0.77	0.784	47.0	95.5	8.14	2.83	2.46	1.07	0.18	pin	96	13967.0	390.71	-1.82	-0.75	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	9	49866	4000128	19	2290	2470	318.2	329.4	0.926	0.924	-135.7	138.8	24.64	0.63	0.47	0.18	-2.19	pin	170	38.0	2698.73	1.73	1.91	12	17	0.0072	0.0051	0.69	0.6	1.48	1.78
039253	9	49866	4000024	31	1974	1412	296.6	174.9	0.764	0.758	-176.7	112.3	4.93	1.16	1.8	-0.41	0.47	pin	66	31064.0	-536.08	-0.81	-1.23	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	9	49866	4000354	145	2049	116	266.7	12.1	0.953	1.0	239.4	283.5	6.5	6.0	17.58	7.88	19.43	cosel	68	9668.0	-423.06	-6.0	1.88	0	18	0.0	0.0576	0.0	0.66	0.0	1.78
039253	9	49866	4000251	122	1431	1202	172.5	173.3	0.865	0.885	97.0	35.9	2.57	3.54	7.14	1.66	2.84	pin	47	14983.0	-1207.11	-0.96	0.7	0	4	0.0	0.0011	0.0	0.72	0.0	0.59
039253	9	49866	4000293	70	1647	428	156.1	41.7	0.655	0.712	26.3	150.5	14.76	2.6	10.02	1.36	2.84	geo	166	53726.0	2512.62	-2.69	-1.33	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	9	49866	4000136	52	975	1489	147.0	182.1	0.912	0.911	-211.5	232.6	6.05	6.08	11.56	1.36	0.18	pin	94	16820.0	336.99	-1.56	-0.2	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	9	49866	4000393	8	509	3463	65.4	409.6	0.799	0.791	40.1	259.4	11.8	1.43	0.95	3.44	-2.19	geo	155	25218.0	2340.8	-2.42	1.01	0	10	0.0	0.0003	0.0	0.65	0.0	0.89
039253	9	49866	4000156	102	213	419	29.5	49.3	0.686	0.727	-320.7	284.8	4.66	0.96	15.12	4.03	3.14	geo	71	8340.0	-303.23	-3.9	0.13	0	2	0.0	0.0001	0.0	0.44	0.0	0.0
039253	12	49926	4000114	143	2182	735	306.0	88.6	0.62	0.494	-84.5	266.0	14.36	4.05	9.33	3.01	5.08	geo	171	26043.0	2638.7	-2.28	0.73	0	3	0.0	0.0059	0.0	0.22	0.0	0.59
039253	12	49926	4000035	33	2528	386	306.6	54.1	0.949	0.911	-306.8	86.6	21.88	5.51	5.93	1.53	9.23	pin	174	24943.0	2703.9	-0.68	0.85	0	3	0.0	0.0147	0.0	0.13	0.0	0.59
039253	12	49926	4000018	15	2099	3954	254.8	454.2	0.725	0.714	-20.1	99.8	9.98	6.64	1.11	-0.25	-3.21	pin	132	43708.0	1347.42	-1.2	-1.45	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	12	49926	4000196	105	1513	1996	340.7	310.2	0.961	0.957	53.9	120.0	6.94	5.16	1.01	0.64	-3.21	pin	159	18052.0	2115.01	-1.73	-1.09	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	12	49926	4000167	5	1569	2483	216.0	326.6	0.838	0.866	136.7	43.0	7.34	7.79	12.95	1.23	0.05	pin	140	21642.0	1528.4	-1.64	-0.41	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	12	49926	4000202	1	1456	2679	210.0	402.8	0.796	0.811	40.8	53.1	8.12	3.47	6.91	3.9	-0.25	cosel	174	24943.0	2703.9	-3.05	0.85	0	3	0.0	0.0005	0.0	0.0	0.0	0.59
039253	12	49926	4000251	120	1054	1087	136.7	131.2	0.919	0.891	202.9	263.8	1.39	1.59	5.89	-2.32	-1.14	pin	38	14988.0	-1438.87	0.62	-1.7	5	0	0.0004	0.0	0.43	0.0	0.59	0.0
039253	12	49926	4000060	31	509	1207	67.1	123.5	0.873	0.9	-186.0	40.3	8.35	2.15	3.67	-0.84	-2.62	pin	34	25473.0	-1492.33	-0.65	-1.49	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	12	49926	4000279	134	373	701	52.5	86.9	0.713	0.762	137.2	267.2	7.27	1.61	4.65	0.05	-1.14	pin	25	24883.0	-1804.76	-0.88	-0.83	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	12	49926	4000267	4	175	3728	31.5	480.9	0.627	0.6	166.0	267.5	14.13	5.15	6.14	-1.73	-7.95	pin	122	25583.0	957.47	-0.32	-2.05	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000024	87	2675	1423	379.4	200.6	0.863	0.824	151.0	128.4	2.5	5.1	6.97	-1.16	2.4	geo	171	19771.0	2565.18	-0.55	-1.71	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000298	111	2482	2845	358.2	356.8	0.905	0.9	145.6	193.0	6.08	4.77	3.52	-2.05	-0.27	pin	107	25037.0	576.61	0.12	-1.92	2	0	0.0	0.0	0.44	0.0	0.0	0.0
039253	13	49946	4000147	13	2576	2212	350.1	311.4	0.848	0.846	-72.4	149.3	6.54	1.79	2.83	2.69	2.4	pin	85	17826.0	-151.3	-2.55	0.14	0	2	0.0	0.0	0.0	0.44	0.0	0.0
039253	13	49946	4000042	1	3266	539	361.7	66.4	0.875	0.846	-83.5	34.1	21.7	5.69	4.74	0.03	5.36	pin	178	355.0	2716.17	-0.7	-0.67	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000254	84	2948	1846	317.3	273.4	0.791	0.791	101.9	84.7	9.56	3.99	4.8	2.69	-0.27	pin	73	36557.0	-475.35	-1.95	0.74	0	6	0.0	0.0004	0.0	0.44	0.0	0.59
039253	13	49946	4000253	110	2741	2601	342.9	338.2	0.937	0.946	121.9	177.7	5.68	5.77	4.43	-0.57	1.21	pin	112	23183.0	893.15	-1.44	-2.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000005	34	1497	1440	250.2	247.0	0.88	0.876	-83.8	165.8	6.14	1.67	0.45	0.62	0.03	pin	59	33090.0	-738.03	-2.45	-1.83	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000255	65	2455	2608	230.2	338.6	0.929	0.933	190.2	51.6	4.67	7.64	5.06	-2.64	-5.9	pin	91	21700.0	-34.37	0.27	-2.37	1	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000007	5	1626	746	353.9	78.4	0.997	1.0	-86.4	20.5	9.64	4.91	4.33	6.25	12.17	geo	129	17627.0	1265.27	-5.3	0.94	0	18	0.0	0.0128	0.0	3.25	0.0	0.89
039253	13	49946	4000028	4	1405	2933	181.7	363.4	0.87	0.876	-4.0	90.7	5.06	2.32	1.43	1.21	-2.34	pin	141	69.0	1690.58	1.02	2.23	6	21	0.0086	0.0047	0.71	0.64	0.89	2.07
039253	13	49946	4000270	78	1247	1353	149.2	143.7	0.875	0.872	206.7	187.2	2.29	1.99	2.17	-2.94	-2.34	pin	40	892.0	-1359.64	-2.8	-5.74	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000394	96	1502	1390	143.3	180.3	0.851	0.876	297.0	219.3	5.62	6.47	3.07	-3.82	-3.53	geo	85	17826.0	-151.3	-0.48	-4.31	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	13	49946	4000347	91	591	1083	71.8	150.3	0.95	0.946	21.5	33.3	5.53	2.61	6.0	-0.86	-2.34	pin	178	355.0	2716.17	-1.29	-2.15	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000006	176	3085	805	465.7	98.2	0.689	0.68	79.9	245.8	3.99	5.95	2.15	-1.18	5.33	geo	126	28831.0	1425.79	-0.32	-1.51	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000001	21	3180	2736	372.1	366.6	0.89	0.894	-48.3	176.1	6.7	4.2	0.62	0.59	0.0	geo	119	20922.0	1224.09	-1.85	-1.25	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000016	6	2512	2771	345.6	334.2	0.947	0.933	-99.4	124.4	1.78	1.44	2.48	0.0	-2.66	pin	171	9091.0	2658.98	0.09	0.1	1	1	0.0	0.0001	0.0	0.0	0.0	0.0
039253	11	49906	4000186	138	2516	311	288.1	37.9	0.708	0.727	150.9	40.0	10.03	2.98	7.21	-1.18	3.85	pin	43	17355.0	-864.39	0.89	-0.29	1	0	0.0001	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000298	59	1765	2180	197.2	291.3	0.757	0.737	89.2	119.7	4.9	6.17	2.96	-0.89	-0.59	pin	47	30106.0	-745.79	-0.68	-1.57	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000031	94	1511	1641	222.6	225.0	0.988	0.975	-203.4	154.8	2.59	2.48	4.34	-0.59	1.48	pin	50	1528.0	-698.56	2.69	2.1	6	17	0.0012	0.0074	0.15	0.61	1.48	2.07
039253	11	49906	4000244	120	1035	1074	355.2	118.3	0.994	0.967	115.8	37.6	3.46	3.74	9.47	1.48	-1.48	pin	82	15020.0	280.22	-1.27	0.21	0	1	0.0	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000126	57	621	480	73.5	70.5	0.969	0.978	-66.3	168.0	3.38	3.04	2.56	-0.29	0.0	geo	22	21950.0	-1766.29	-1.79	-2.09	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000131	170	327	412	43.3	46.4	0.576	0.601	-0.0	201.5	8.99	1.24	2.91	3.26	3.56	pin	11	25454.0	-2079.35	-4.0	-0.74	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	11	49906	4000129	49	266	356	35.7	37.5	0.905	0.901	-43.1	263.1	3.15	1.21	0.59	3.85	2.67	pin	13	20760.0	-2044.97	-2.87	0.98	0	10	0.0	0.009	0.0	0.9	0.0	0.89
039253	11	49906	4000136	4	259	2312	32.7	251.6	0.387	0.379	-191.5	249.5	18.37	2.09	3.33	3.56	-0.29	geo	60	32995.0	-237.93	-0.96	2.6	0	23	0.0	0.0033	0.0	0.82	0.0	2.37
039253	14	49966	4000009	23	3282	253	451.9	87.2	0.712	0.755	-156.8	74.8	14.36	6.51	7.17	-9.13	0.34	pin	88	36954.0	-29.99	7.6	-1.54	5	0	0.0004	0.0	0.0	0.0	1.18	0.0
039253	14	49966	4000307	89	2336	1127	325.1	117.2	0.846	0.836	125.0	233.3	1.77	1.16	1.62	-2.03	1.82	geo	76	17207.0	-345.25	-0.51	-2.53	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	14	49966	4000209	136	2307	2107	341.3	295.5	0.931	0.936	243.0	199.0	0.98	4.33	4.35	-2.91	-1.73	geo	182	18454.0	2626.53	-1.07	-3.98	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	14	49966	4000321	92	1565	2783	261.2	300.3	0.811	0.863	74.5	142.8	6.61	6.39	8.83	-0.54	-1.73	pin	107	26059.0	660.95	-0.84	-1.38	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	14	49966	4000306	97	1200	1026	147.1	154.6	0.505	0.486	141.8	95.0	8.73	3.92	3.19	0.34	-0.25	pin	32	13940.0	-1610.96	-20.39	-20.05	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	14	49966	4000235	77	930	885	121.6	121.5	0.836	0.817	188.2	123.0	3.02	2.96	2.2	-2.03	-2.62	pin	35	23051.0	-1566.12	-0.38	-2.41	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	14	49966	4000031	11	1207	3791	124.1	298.3	0.264	0.213	-8.7	89.6	23.25	1.55	6.21	3.6	0.94	geo	101	30348.0	467.57	-2.11	1.49	0	7	0.0	0.0017	0.0	2.45	0.0	1.48
039253	14	49966	4000016	101	985	900	121.1	129.0	0.683	0.741	98.0	53.7	4.0	3.59	5.39	0.94	0.34	pin	32	13940.0	-1610.96	-1.14	-0.21	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	14	49966	4000318	100	1021	1013	129.0	129.6	0.99	0.986	101.4	48.5	1.49	1.42	6.17	-0.25	-3.51	pin	43	17335.0	-1367.04	-1.73	-1.97	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	16	50006	4000006	27	3037	373	448.0	60.4	0.716	0.763	-283.6	126.9	1.61	1.46	5.11	0.62	7.13	pin	71	67.0	161.69	-0.03	0.58	0	2	0.0	0.0002	0.0	0.01	0.0	0.3
039253	16	50006	4000211	94	2344	1383	341.0	171.1	0.975	0.949	224.6	262.6	1.48	0.94	5.53	-2.64	0.03	geo	67	12458.0	-22.36	0.56	-2.07	5	0	0.0002	0.0	0.73	0.0	0.3	0.0
039253	16	50006	4000201	9	2140	2131	285.4	283.7	0.972	0.955	-9.6	117.7	28.03	6.81	6.93	0.62	3.58	none	-1	-1	nan	nan	nan	-1	-1	nan	nan	nan	nan	nan	nan
039253	16	50006	4000176	78	1657	2314	258.8	316.8	0.932	0.986	306.3	140.3	12.38	7.1	23.03	-0.27	-1.75	pin	141	154.0	2715.19	-0.55	-0.82	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	16	50006	4000088	41	911	959	152.3	113.7	0.702	0.604	21.4	216.2	9.91	6.32	7.46	1.21	2.1	cosel	32	21685.0	-1230.74	-2.05	-0.83	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	0	19409	4000002	24	2737	577	402.6	67.8	0.798	0.81	-286.3	163.6	2.73	1.23	1.21	0.87	5.91	geo	85	24487.0	283.62	-1.46	-0.59	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	0	19409	4000025	68	2064	2573	265.1	322.4	0.848	0.855	115.4	204.1	7.24	3.91	2.46	-0.31	-1.79	pin	61	25086.0	-317.72	-1.26	-1.58	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	0	19409	4000106	82	1599	2321	314.7	329.9	0.984	0.986	149.0	159.5	7.68	5.32	2.48	-1.79	-5.64	pin	82	20205.0	204.65	-1.02	-2.82	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	0	19409	4000119	85	645	535	94.0	80.2	0.965	0.971	151.3	86.4	5.45	4.53	2.13	-0.91	-0.91	pin	12	22505.0	-1729.82	-1.55	-2.45	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	0	19409	4000091	66	201	279	41.5	45.9	0.842	0.726	319.4	8.5	5.59	0.45	11.2	-0.61	-0.02	pin	42	852.0	-847.12	-1.35	-1.96	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	0	19409	4000114	78	217	316	30.2	34.3	0.593	0.477	99.0	25.2	20.38	5.57	15.08	-6.53	-6.24	geo	3	28009.0	-2057.28	4.59	-1.94	16	0	0.0209	0.0	0.43	0.0	2.37	0.0
039349	1	19429	4000028	24	706	438	46.6	56.3	0.616	0.722	-181.8	166.6	7.12	4.36	8.89	-1.91	-0.13	pin	2	37662.0	-2050.73	0.48	-1.43	2	0	0.0003	0.0	0.0	0.0	0.3	0.0
039349	2	19449	4000132	66	1223	629	157.1	76.4	0.933	0.913	81.5	38.9	2.48	0.25	3.15	1.58	3.66	pin	17	16359.0	-1238.81	-1.81	-0.23	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	2	19449	4000126	35	966	925	115.9	114.1	0.93	0.946	181.4	53.4	4.26	2.07	3.23	-0.49	-0.19	pin	12	19751.0	-1495.53	-1.12	-1.61	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	2	19449	4000102	18	773	796	113.4	116.1	0.881	0.883	-146.7	180.4	3.93	3.47	0.65	0.99	0.69	pin	9	44459.0	-1551.47	-2.01	-1.02	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	15	49986	4000176	8	2918	2729	360.3	365.2	0.903	0.913	-119.5	163.0	5.55	0.68	1.99	0.99	1.58	pin	181	55.0	2663.1	1.16	2.15	6	21	0.0005	0.0032	0.44	0.59	0.89	2.07
039253	15	49986	4000005	39	2507	1601	334.0	175.6	0.963	0.946	-129.7	158.9	3.67	3.76	3.56	-16.49	-15.01	pin	131	1541.0	1560.59	-0.24	-16.73	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	15	49986	4000036	1	2287	491	260.7	105.1	0.834	0.842	-140.2	35.1	3.7	4.18	1.28	-0.5	0.1	pin	61	29484.0	-749.85	-1.36	-1.85	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	15	49986	4000094	23	1595	604	180.8	92.8	0.986	0.974	-307.4	141.4	5.87	2.06	5.99	1.87	1.87	pin	47	12040.0	-951.21	-2.64	-0.76	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	15	49986	4000308	88	960	2356	142.7	150.3	0.71	0.706	184.4	235.5	8.84	0.54	0.82	0.1	-1.38	pin	32	28366.0	-1502.65	-0.06	0.04	0	2	0.0	0.0002	0.0	0.29	0.0	0.0
039253	15	49986	4000332	48	794	945	133.1	128.1	0.817	0.816	40.4	257.6	6.18	7.03	0.15	2.17	1.87	pin	32	28366.0	-1502.65	-6.57	-4.4	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039253	15	49986	4000025	5	970	2618	114.5	362.7	0.874	0.908	-54.3	44.2	5.75	1.5	5.21	1.58	-2.86	pin	183	18389.0	2678.5	-0.82	0.76	0	3	0.0	0.0003	0.0	0.0	0.0	0.59
039253	15	49986	4000063	25	598	1892	79.8	227.1	0.815	0.831	-236.9	36.9	4.47	2.83	1.57	-1.98	-1.09	pin	91	7440.0	160.8	0.62	-1.36	3	0	0.0022	0.0	0.0	0.0	0.59	0.0
039253	15	49986	4000018	4	330	323	49.1	48.2	0.741	0.723	-7.5	99.6	9.48	0.16	1.49	0.39	0.69	pin	12	40417.0	-2029.41	-1.72	-1.33	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	3	19469	4000013	78	3243	2887	331.9	349.4	0.91	0.92	6.0	151.8	1.64	2.6	1.47	4.28	21.76	pin	56	36961.0	124.38	-5.28	-1.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	3	19469	4000065	3	2418	3139	303.4	403.5	0.443	0.428	46.4	49.3	15.53	7.15	6.24	4.28	2.51	pin	85	29985.0	868.21	-1.7	2.58	0	10	0.0	0.0007	0.0	1.26	0.0	2.37
039349	3	19469	4000004	5	2309	150	340.1	17.6	0.952	1.0	-65.8	132.1	2.04	2.53	17.73	4.58	17.02	pin	80	20473.0	769.52	-5.75	-1.17	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	3	19469	4000025	2	2844	1533	196.9	204.9	0.957	0.958	-154.8	53.1	6.41	4.57	4.82	-1.05	3.1	pin	33	32236.0	-886.63	-0.99	-2.03	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	3	19469	4000035	14	1042	2095	125.0	236.9	0.607	0.663	-268.7	159.0	12.41	2.24	4.23	0.14	-1.64	geo	48	19536.0	-166.29	-2.22	-2.08	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	4	19489	4000090	40	1869	1967	266.5	262.8	0.945	0.95	-124.5	209.8	7.94	2.78	3.21	-0.47	1.31	pin	50	30400.0	-505.82	-1.09	-1.56	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	4	19489	4000132	117	2100	478	236.7	54.6	0.363	0.346	133.5	55.5	12.84	4.11	5.33	-2.84	1.9	pin	17	38727.0	-1664.6	2.58	-0.26	11	0	0.0009	0.0	0.45	0.0	1.48	0.0
039349	4	19489	4000010	22	1958	1801	220.1	226.7	0.957	0.941	-184.2	87.7	2.24	1.89	3.22	1.6	1.6	pin	40	28060.0	-778.48	-1.29	0.31	0	4	0.0	0.0002	0.0	0.44	0.0	0.3
039349	4	19489	4000001	9	1663	2408	185.5	226.0	0.653	0.684	-171.0	60.3	7.33	3.63	2.32	0.42	-2.54	pin	80	20378.0	306.04	-1.66	-1.25	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	4	19489	4000075	1	1781	886	199.3	93.3	0.436	0.45	-138.6	101.6	13.22	4.73	1.45	-1.36	-0.47	pin	26	25883.0	-1206.11	-0.16	-1.52	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	4	19489	4000082	37	2623	2269	179.9	192.3	0.952	0.963	-144.6	225.0	6.16	2.43	2.12	1.01	3.38	geo	32	38871.0	-985.59	-2.31	-1.3	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	4	19489	4000148	133	542	2505	85.7	367.7	0.826	0.894	277.6	284.8	4.42	3.21	8.69	1.01	-4.62	pin	84	8959.0	408.16	-0.2	0.81	0	3	0.0	0.0011	0.0	0.0	0.0	0.59
039349	6	19529	4000003	15	1412	2824	260.9	334.6	0.798	0.841	-195.3	144.2	4.49	3.87	6.3	-1.59	-1.29	pin	64	22290.0	160.72	-0.06	-1.64	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	6	19529	4000017	20	914	966	112.5	114.3	0.975	0.969	-116.7	177.3	6.03	4.69	1.39	-0.4	0.19	pin	13	35737.0	-1494.43	-1.37	-1.77	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	5	19509	4000006	1	2189	2197	301.0	297.5	0.815	0.819	-112.3	93.1	3.29	2.49	2.63	-0.44	-3.11	pin	58	140.0	-537.23	-8.02	-8.46	0	0	0.0	0.0	0.0	0.0	0.0	0.0
039349	5	19509	4000050	33	1606	1962	254.5	243.8	0.82	0.826	-158.4	197.2	5.48	4.29	3.08	0.15	-1.04	pin	46	36507.0	-840.02	-1.09	-0.94	0	0	0.0	0.0	0.0	0.0	0.0	0.0
