sample	event	cluster	status_A	status_B	verdict_A	verdict_B	margin_A	margin_B	ks1_A	ks1_B	ks2_A	ks2_B	ratio2_A	ratio2_B
mcp2k	72236	2	0	0	1	1	0.09202	0.09289	0.02403	0.02533	0.11605	0.11823	0.68092	0.64926
mcp2k	72275	15	4	4	1	1	0.01067	0.01895	0.06513	0.04107	0.07579	0.06001	0.88901	0.89199
mcp2k	72298	15	0	0	1	1	0.01860	0.01838	0.02805	0.03588	0.04665	0.05426	0.60065	0.59327
mcp2k	72742	16	3	3	0	0	-0.01729	-0.00744	0.05854	0.04191	0.04125	0.05417	0.92715	0.94590
mcp2k	72764	6	3	3	0	0	-0.01377	-0.01277	0.01500	0.07940	0.03181	0.06663	1.06262	1.32392
mcp2k	72786	9	3	3	0	0	-0.02560	-0.06622	0.07228	0.09318	0.04668	0.02696	1.06048	1.14729
mcp2k	72786	17	3	3	0	0	-0.00934	-0.09332	0.07976	0.10935	0.07042	0.01604	1.02522	1.08978
mcp2k	72840	21	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73038	18	0	0	1	1	0.09943	0.09465	0.02451	0.01866	0.12394	0.11331	0.75577	0.74491
mcp2k	73054	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73068	15	0	0	1	1	0.08917	0.09352	0.01018	0.01512	0.09934	0.10864	0.74091	0.72967
mcp2k	73688	16	4	4	1	1	0.09305	0.07762	0.01170	0.01447	0.10475	0.09209	0.69532	0.70552
mcp2k	73698	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73838	13	3	3	0	0	-0.03748	-0.03017	0.06045	0.06411	0.04465	0.05332	1.01306	1.00741
mcp2k	73926	7	0	0	1	1	0.07537	0.07934	0.02086	0.02297	0.09622	0.10231	0.72714	0.72652
mcp2k	74270	22	3	3	0	0	-0.01095	0.02701	0.01208	0.00339	0.00113	0.03040	0.54631	0.53533
mcp2k	74326	10	4	7	1	1	0.04734	0.07460	0.04190	0.16398	0.08924	0.23858	0.89890	0.69247
mcp2k	74336	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	74849	15	0	0	1	1	0.10169	0.08656	0.01646	0.01087	0.11815	0.09743	0.73039	0.76101
mcp2k	74854	15	3	3	0	0	0.00152	-0.01310	0.03950	0.04244	0.04938	0.02934	1.06982	1.08182
mcp2k	75040	24	3	3	0	0	0.03622	-0.00101	0.09571	0.00582	0.13193	0.00481	1.01799	0.86013
mcp2k	75206	10	3	3	0	0	-0.00730	-0.00866	0.06413	0.06408	0.05683	0.05543	0.91700	0.91702
mcp2k	75206	20	3	3	0	0	0.08315	-0.04311	0.70711	2.95534	0.79026	2.91223	4.59090	-16.58824
mcp2k	75316	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75334	21	0	0	1	1	0.09262	0.09120	0.01188	0.01058	0.10450	0.10178	0.77582	0.77430
mcp2k	75377	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75554	4	3	3	0	0	0.04651	0.04368	0.05376	0.05977	0.12946	0.12721	0.98346	0.98903
mcp2k	75668	14	3	3	0	0	-0.03862	-0.05707	0.04490	0.07416	0.03164	0.01911	1.03253	1.01898
mcp2k	75678	15	3	3	0	0	0.10274	0.10384	0.06392	0.07499	0.16667	0.17884	0.82148	0.82243
mcp2k	75678	28	2	3	1	1	0.09815	0.10143	0.06449	0.16648	0.16264	0.26792	1.15521	1.48712
mcp2k	75795	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75954	21	2	4	0	1	nan	0.05137	nan	0.18569	nan	0.23707	nan	0.54383
mcp2k	76038	18	3	3	0	0	0.02777	0.00310	0.02510	0.04119	0.06007	0.04429	0.90574	0.87789
mcp2k	76059	9	3	4	0	1	0.03343	0.07049	0.10614	0.12755	0.13957	0.19804	0.97010	0.82454
mcp2k	76147	5	0	0	1	1	0.02587	0.02841	0.03249	0.02330	0.05836	0.05171	0.90488	0.89311
mcp2k	76170	23	3	3	0	0	-0.01455	-0.01862	0.08264	0.07999	0.06809	0.06137	0.90002	0.90420
mcp2k	76250	16	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	76631	5	0	0	1	1	0.09921	0.09704	0.01310	0.01527	0.11231	0.11230	0.70633	0.69842
mcp2k	76866	9	7	3	1	0	0.05999	0.01210	0.06181	0.07268	0.12897	0.08535	0.93598	0.95582
mcp2k	76866	17	3	7	0	1	0.06246	0.09743	0.00381	0.25857	0.06628	0.35599	1.17145	1.90097
mcp2k	76888	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	76910	10	0	0	1	1	0.08245	0.07995	0.01472	0.01688	0.09718	0.09683	0.70997	0.70512
mcp2k	77328	16	3	3	0	0	0.00220	0.03006	0.07308	0.03218	0.07528	0.06224	1.08429	1.12073
mcp2k	77702	21	3	4	0	1	-0.04631	0.02311	0.08674	0.06793	0.04043	0.09104	0.99804	0.88685
mcp2k	77702	28	7	7	1	1	0.07290	0.08177	0.31632	0.49561	0.38922	0.57737	-0.44276	-1.28223
mcp2k	77731	13	0	0	1	1	0.03321	0.03892	0.13424	0.02449	0.16745	0.06341	0.45743	0.30009
mcp2k	77731	19	7	3	1	0	0.08730	-0.04898	0.04239	0.19918	0.12969	0.15020	1.18727	1.50658
mcp2k	77846	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	77878	8	3	7	0	1	-0.05037	0.07260	0.12766	0.07985	0.07729	0.15245	1.09205	0.92520
mcp2k	77885	11	0	0	1	1	0.07475	0.05888	0.01663	0.02135	0.09139	0.08023	0.77308	0.78790
mcp2k	77922	17	0	0	1	1	0.08501	0.08029	0.01486	0.01711	0.09986	0.09740	0.74785	0.75653
mcp2k	77978	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	78032	13	0	0	1	1	0.05348	0.08196	0.03422	0.01722	0.08770	0.09919	0.80101	0.73920
mcp2k	78523	13	0	0	1	1	0.09081	0.09194	0.03300	0.03268	0.12382	0.12462	0.41170	0.41383
mcp2k	78714	20		7		1		0.02944		0.48586		0.51531		-4.91829
mcp2k	79220	12	0	5	1	1	0.06056	0.07639	0.04440	0.04138	0.10495	0.11846	0.87729	0.89188
mcp2k	79220	18	0	0	1	1	0.06886	0.06011	0.02543	0.02668	0.09430	0.08679	0.36539	0.37276
mcp2k	79330	12	0	0	1	1	0.08565	0.08445	0.06309	0.01398	0.14874	0.09843	0.76357	0.74903
mcp2k	79491	6	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	79616	18	5	5	1	1	0.00525	0.02395	0.04198	0.04760	0.04723	0.07155	0.91835	0.86016
mcp2k	79616	23	0	0	1	1	0.09792	0.09944	0.09740	0.11718	0.19532	0.21662	0.49761	0.53830
mcp2k	79711	16	0	0	1	1	0.07991	0.07869	0.01678	0.01643	0.09670	0.09512	0.76279	0.76759
mcp2k	79755	6	0	0	1	1	0.07846	0.10005	0.01618	0.02256	0.09464	0.12261	0.72193	0.70219
mcp2k	80078	13	0	0	1	1	0.04760	0.09357	0.02978	0.01348	0.07737	0.10705	0.80445	0.71677
mcp2k	80672	2	3	0	0	1	-0.04550	0.02563	0.11005	0.07516	0.06454	0.10079	0.91788	0.71411
mcp2k	81310	17	0	0	1	1	0.06928	0.06186	0.03431	0.03513	0.10359	0.09700	0.72422	0.71248
mcp2k	81420	15	3	3	0	0	-0.02424	-0.00361	0.01666	0.03481	0.04685	0.07723	1.03710	0.97769
mcp2k	82102	10	0	0	1	1	0.06756	0.07457	0.01700	0.01878	0.08456	0.09335	0.76084	0.75432
mcp2k	82608	14	0	0	1	1	0.09781	0.10693	0.05459	0.04060	0.15240	0.14753	1.59546	1.60465
mcp2k	83048	9	3	3	0	0	0.04658	0.06495	0.03793	0.08594	0.08451	0.15089	1.13812	0.95317
mcp2k	90179	25	7	7	1	1	0.02559	0.08330	0.11120	0.35416	0.13679	0.43746	1.92078	-0.48896
mcp2k	90751	30	3	3	0	0	0.02238	0.00307	0.03125	0.02847	0.06662	0.05959	0.91706	0.93651
mcp2k	91367	7	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	91653	13	3	0	0	1	0.00000	0.08973	0.00000	0.08974	0.00000	0.17948	0.60929	1.20334
mcp2k	91697	2	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	91807	24		7		1		0.07896		0.03743		0.11639		1.13814
mcp2k	92159	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	92225	21	7	7	1	1	0.10153	0.10036	0.34278	0.24527	0.44431	0.34563	1.51614	1.31703
mcp2k	92310	6	0	0	1	1	0.06547	0.03515	0.05437	0.04240	0.11985	0.07755	0.88559	0.83370
mcp2k	92552	3	0	0	1	1	0.09210	0.09516	0.08547	0.09000	0.17758	0.18516	0.88309	0.81728
mcp2k	92904	20	7	7	1	1	0.08732	0.10059	0.50261	0.08136	0.58993	0.18195	1.14724	1.13335
mcp2k	93105	9	4	2	1	0	0.07059	nan	0.05870	nan	0.14790	nan	0.95500	nan
mcp2k	93325	4	0	0	1	1	0.09356	0.08561	0.02121	0.01352	0.11477	0.09913	0.71265	0.73766
mcp2k	93655	6	0	0	1	1	0.03435	0.03960	0.02803	0.02455	0.07048	0.06415	1.09507	1.11382
mcp2k	93776	9	3	3	0	0	-0.02199	0.03882	0.05448	0.02481	0.05447	0.12153	0.97037	0.98228
mcp2k	93776	22	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.55711	0.62923
mcp2k	93875	8	0	0	1	1	0.08633	0.08177	0.02090	0.02133	0.10723	0.10309	0.74035	0.75442
mcp2k	93919	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	94007	20	0	0	1	1	0.08872	0.09830	0.02502	0.02151	0.11374	0.11981	0.71535	0.74288
mcp2k	94029	10	3	3	0	0	-0.01248	-0.00848	0.07693	0.07072	0.06445	0.06224	0.87094	0.86335
mcp2k	94092	13	3	7	0	1	0.03122	0.07097	0.04018	0.12066	0.11081	0.19163	1.03158	0.88362
mcp2k	94224	24	3	3	0	0	-0.00125	0.00000	0.00578	0.00000	0.00453	0.00000	0.71042	0.67203
mcp2k	94392	12	7	3	1	0	0.09991	0.10298	0.32410	0.48572	0.42400	0.58870	1.67136	4.00910
mcp2k	94678	8	3	3	0	0	-0.02655	-0.00462	0.05151	0.03866	0.02496	0.04099	1.06119	0.93202
mcp2k	94942	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95151	6	3	2	0	0	-0.03981	nan	1.90394	nan	1.86413	nan	-3.69806	nan
mcp2k	95170	15	7	7	1	1	0.07052	0.08186	0.09157	0.07848	0.16209	0.16034	0.79391	0.77229
mcp2k	95173	12	0	0	1	1	0.03943	0.03617	0.03243	0.03292	0.07186	0.06909	0.75297	0.76163
mcp2k	95305	14	0	0	1	1	0.08564	0.09789	0.01155	0.01482	0.09719	0.11271	0.73514	0.72517
mcp2k	95327	7	0	0	1	1	0.09473	0.08989	0.02439	0.01691	0.11912	0.10680	0.75160	0.73999
mcp2k	95371	9	0	0	1	1	0.00813	0.00281	0.04883	0.01885	0.05697	0.04325	0.89029	0.92489
mcp2k	95405	17	2	5	0	1	nan	0.07328	nan	0.10199	nan	0.17527	nan	0.46015
mcp2k	95412	12	3	3	0	0	-0.03372	-0.05240	0.04818	0.07898	0.03182	0.03074	0.96107	0.99265
mcp2k	95500	15	0	0	1	1	0.09124	0.01012	0.01630	0.04885	0.10754	0.05898	0.73308	0.80092
mcp2k	95503	13	0	0	1	1	0.07361	0.05187	0.02879	0.02857	0.10240	0.08043	0.71588	0.72452
mcp2k	95800	20	0	0	1	1	0.06820	0.08377	0.02127	0.01352	0.08947	0.09729	0.40614	0.39594
mcp2k	95899	16	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95933	18	0	0	1	1	0.07926	0.09576	0.03267	0.02678	0.11194	0.12254	0.70560	0.67995
mcp2k	96042	11	0	0	1	1	0.09422	0.09335	0.01386	0.01422	0.10808	0.10758	0.72032	0.70766
mcp2k	96218	6	0	0	1	1	0.08258	0.05950	0.02403	0.03064	0.10662	0.09014	0.67599	0.68983
mcp2k	96251	25	3	3	0	0	-0.00291	0.05712	0.05524	0.04876	0.05233	0.10587	3.05608	2.34758
mcp2k	96306	11	3	3	0	0	-0.04554	-0.01239	0.05616	0.03939	0.03294	0.06360	1.01984	0.96710
mcp2k	96864	21	3	3	0	0	0.00840	-0.04379	0.06012	0.09838	0.06852	0.05458	0.86829	0.91379
mcp2k	96944	12	0	0	1	1	0.04066	0.03433	0.03415	0.03453	0.07481	0.06887	0.34507	0.35025
mcp2k	96977	17	0	0	1	1	0.06966	0.09803	0.02602	0.02192	0.09568	0.11995	0.76247	0.72138
mcp2k	97010	21	5	5	1	1	0.10004	0.10073	0.21296	0.21055	0.31299	0.31128	0.67979	0.58772
mcp2k	97033	32	3	2	0	0	0.10192	nan	0.61701	nan	0.71894	nan	5.18642	nan
mcp2k	97304	21	0	0	1	1	0.00860	0.02840	0.03624	0.02543	0.04485	0.05383	0.88908	0.88296
mcp2k	97407	11	0	0	1	1	0.08564	0.09364	0.01318	0.01008	0.09882	0.10372	0.70424	0.70472
mcp2k	98111	10	0	0	1	1	0.09528	0.09434	0.01083	0.01275	0.10610	0.10709	0.66296	0.66295
mcp2k	98353	13	3	3	0	0	-0.03402	0.10433	0.41617	0.26806	0.38215	0.37239	1.72299	2.58742
mcp2k	98441	13	0	0	1	1	0.09843	0.09927	0.01514	0.01596	0.11357	0.11523	0.71809	0.72532
mcp2k	98452	6	5	3	1	0	0.05714	0.07264	0.15161	0.20029	0.20875	0.27293	0.82601	0.77092
mcp2k	98470	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	98529	16	2	3	0	0	nan	-0.00138	nan	0.04672	nan	0.06650	nan	1.04903
mcp2k	98660	23	0	5	1	1	0.10713	0.08881	0.10073	0.05912	0.20786	0.14793	0.60774	0.70830
mcp2k	98756	9	0	0	1	1	0.03678	0.07453	0.04226	0.01880	0.07904	0.09333	0.75750	0.72687
mcp2k	98778	8	3	2	0	0	-0.00911	nan	0.04953	nan	0.04644	nan	0.94125	nan
mcp2k	98844	6	3	2	1	0	0.10888	nan	0.06807	nan	0.17695	nan	1.28660	nan
mcp2k	98870	10	0	7	1	1	0.06419	0.02585	0.04217	0.03276	0.13737	0.10746	0.94443	0.97719
mcp2k	98947	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	99078	22	0	0	1	1	0.08767	0.08795	0.01598	0.01539	0.10365	0.10334	0.66842	0.65031
mcp2k	99218	15	0	5	1	1	0.09044	0.10590	0.04199	0.08934	0.13243	0.19525	0.83708	0.98586
mcp2k	99376	6	0	0	1	1	0.09306	0.06095	0.01956	0.02337	0.11262	0.08432	0.41245	0.39507
mcp2k	99563	16	7	7	1	1	0.03296	0.02165	0.04844	0.05666	0.08140	0.07831	0.74952	0.75774
mcp2k	99636	21	0	3	1	0	0.09285	-0.00414	0.11124	0.11412	0.20409	0.10998	0.55034	0.60310
mcp2k	99782	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100032	9	0	0	1	1	0.09016	0.09252	0.01712	0.01747	0.10728	0.10999	0.75996	0.74535
mcp2k	100080	17	3	3	0	0	-0.00732	-0.00375	0.04756	0.03894	0.06318	0.07555	0.95655	0.97294
mcp2k	100135	14	3	3	0	0	-0.04434	-0.03554	0.08347	0.06970	0.03913	0.03415	0.95738	0.95217
mcp2k	100157	5	2	0	0	1	nan	0.08578	nan	0.01999	nan	0.10577	nan	0.75589
mcp2k	100190	22	0	0	1	1	0.02641	0.01165	0.02064	0.04816	0.04705	0.05981	0.84539	0.80768
mcp2k	100200	3	0	0	1	1	0.06464	0.02454	0.02306	0.04269	0.08770	0.06723	0.75581	0.79944
mcp2k	100420	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100421	7	3	3	0	0	-0.04960	0.06540	0.09947	0.06447	0.04986	0.12986	1.07196	0.92569
mcp2k	100728	9	0	3	1	0	0.03051	-0.03102	0.05507	0.05553	0.08558	0.04009	0.88990	0.96537
mcp2k	100728	25		7		1		0.09537		0.50714		0.60251		1.56035
mcp2k	101004	2	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.44249	0.47506
mcp2k	101224	12	3	3	0	0	-0.04054	-0.04449	0.05030	0.03843	0.01607	0.02421	1.04038	1.03122
mcp2k	101828	18	7	3	1	0	0.01582	0.00291	0.03169	0.03925	0.04751	0.04216	0.88622	0.88577
mcp2k	101828	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	101873	7	0	5	1	1	0.05816	0.06596	0.04091	0.03862	0.09907	0.10458	0.73369	0.74687
mcp2k	102082	3	0	0	1	1	0.09764	0.08995	0.01669	0.01021	0.11433	0.10016	0.72484	0.74010
mcp2k	102940	17	0	0	1	1	0.08665	0.08328	0.02437	0.02297	0.11101	0.10626	0.72119	0.72853
mcp2k	103204	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	103545	18	2	2	0	1	-0.04971	0.08197	0.27879	0.12243	0.22908	0.20440	1.92522	1.57743
mcp2k	103567	11	0	0	1	1	0.09520	0.08586	0.02367	0.02032	0.11887	0.10617	0.68910	0.69338
mcp2k	103952	15	3	3	0	0	-0.03435	-0.02787	0.07948	0.04196	0.04963	0.03654	0.99849	1.04261
mcp2k	104172	24	7	7	1	1	0.02357	0.10516	0.56014	0.11980	0.58372	0.22496	-4.85574	0.90449
mcp2k	104172	25	3	3	0	0	0.06802	0.00000	0.08304	0.00000	0.15106	0.00000	0.79238	0.58174
mcp2k	104216	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	104260	4	0	0	1	1	0.02514	0.08712	0.02939	0.02448	0.09750	0.12331	0.95095	0.88135
mcp2k	104260	10	3	7	0	1	0.04921	0.04686	0.11148	0.08929	0.16068	0.13615	0.95111	0.93689
mcp2k	104920	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	105074	23	0	0	1	1	0.09265	0.06066	0.00837	0.02482	0.10102	0.08548	0.71640	0.72608
mcp2k	105140	6	3	3	0	0	-0.02386	-0.03284	0.07593	0.07752	0.05206	0.04468	1.08040	1.05848
mcp2k	105404	4	0	4	1	1	0.02471	0.00484	0.06125	0.03932	0.08595	0.06022	0.87574	0.93468
mcp2k	105492	19		3		0		0.00000		0.00000		0.00000		1.66108
mcp2k	155829	2	0	0	1	1	0.08542	0.02835	0.03718	0.04314	0.12260	0.07148	0.53894	0.55579
mcp2k	156093	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	157215	18	0	5	1	1	0.02989	0.03215	0.03410	0.03685	0.08087	0.07439	0.91981	0.91080
mcp2k	157413	12	0	0	1	1	0.09205	0.08089	0.01366	0.01577	0.10570	0.09666	0.72980	0.73492
mcp2k	158579	9	0	0	1	1	0.03764	0.02317	0.04085	0.04626	0.07849	0.06944	0.53601	0.56500
mcp2k	158689	8	0	3	1	0	0.02231	0.00964	0.03695	0.07415	0.09743	0.09353	0.95747	0.99564
mcp2k	159371	3	0	0	1	1	0.03464	0.06261	0.01815	0.02740	0.05279	0.09001	0.49034	0.48577
mcp2k	159569	12	3	3	0	0	-0.04196	-0.02929	0.11189	0.08702	0.06993	0.05773	1.27645	1.16399
mcp2k	159635	9	0	0	1	1	0.08259	0.08193	0.02196	0.02185	0.10455	0.10379	0.77283	0.77037
mcp2k	159635	19	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.76037	0.74152
mcp2k	160031	15	7	0	1	1	0.09829	0.07583	0.01893	0.01946	0.11722	0.09529	0.72561	0.75018
mcp2k	160119	6	0	0	1	1	0.07812	0.06722	0.01674	0.01647	0.09486	0.08369	0.39369	0.39689
mcp2k	160537	13	3	2	0	0	0.03701	nan	0.01751	nan	0.05452	nan	1.12633	nan
mcp2k	162143	8	7	7	1	1	0.05856	0.02056	0.06736	0.05882	0.12592	0.07938	0.89139	0.85357
mcp2k	162143	14	0	0	1	1	0.09381	0.03851	0.03923	0.03719	0.13304	0.07570	0.49825	0.54975
mcp2k	162363	12	0	0	1	1	0.05016	0.02821	0.02938	0.04488	0.07954	0.07309	0.77165	0.78185
mcp2k	162891	18	0	0	1	1	0.05897	0.06985	0.02148	0.01617	0.08045	0.08602	0.70414	0.69220
mcp2k	164466	6	7	2	1	0	0.02232	nan	0.04629	nan	0.06861	nan	0.79101	nan
mcp2k	164576	24	7	3	1	0	0.07108	0.09254	1.26378	1.03334	1.33486	1.12588	-2.81827	3.63512
mcp2k	164774	24	3	3	0	0	-0.02765	-0.04164	0.07889	0.02561	0.05124	0.03763	0.89531	1.01946
mcp2k	164849	5	0	0	1	1	0.08520	0.07241	0.01711	0.02583	0.10231	0.09824	0.55325	0.56007
mcp2k	165547	11	0	0	1	1	0.08894	0.09351	0.01520	0.00921	0.10414	0.10272	0.69700	0.70571
mcp2k	166185	8	0	0	1	1	0.00803	0.06222	0.06392	0.02795	0.07195	0.09017	0.83490	0.74311
mcp2k	166185	12	3	3	0	0	-0.04166	-0.01091	0.03211	0.03223	0.04234	0.07236	0.99988	1.01030
mcp2k	166251	7	0	0	1	1	0.09467	0.10364	0.05059	0.07547	0.14526	0.17910	1.10849	1.35827
mcp2k	166295	13	0	0	1	1	0.06848	0.08828	0.02257	0.01401	0.09105	0.10229	0.74711	0.72548
mcp2k	166295	25	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	166908	9	0	0	1	1	0.07471	0.02292	0.02193	0.04684	0.09663	0.06976	0.73247	0.74430
mcp2k	167109	17	0	0	1	1	0.08741	0.10769	0.07582	0.05803	0.16324	0.16573	0.53821	0.49568
mcp2k	167329	18	0	0	1	1	0.09590	0.09207	0.01607	0.01627	0.11197	0.10834	0.68984	0.70143
mcp2k	167329	30	7	7	1	1	0.08739	0.07967	0.09945	0.06825	0.18684	0.14792	0.91595	0.74502
mcp2k	167351	13	3	3	0	0	0.02228	0.02172	0.04702	0.02608	0.06930	0.05842	1.08622	1.08811
mcp2k	167351	19	7	7	1	1	0.10367	0.10327	0.17981	0.15666	0.28348	0.25993	1.48354	1.23985
mcp2k	167461	6	0	0	1	1	0.08890	0.08952	0.02159	0.01896	0.11049	0.10848	0.71684	0.69513
mcp2k	167612	14	0	0	1	1	0.09072	0.09320	0.02140	0.03045	0.11212	0.12364	0.67501	0.67580
mcp2k	167612	27	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	167744	13	3	0	0	1	0.00562	0.03355	0.04439	0.06126	0.07416	0.09481	0.94967	0.88817
mcp2k	168077	9	0	0	1	1	0.08350	0.08477	0.01556	0.01401	0.09906	0.09878	0.72908	0.73254
mcp2k	168209	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	168209	17	3	3	0	0	0.04584	0.07975	0.07209	0.10368	0.11793	0.18343	2.28527	2.25261
mcp2k	168822	6	0	0	1	1	0.07527	0.09586	0.02137	0.01213	0.09664	0.10799	0.69703	0.65295
mcp2k	169152	22	2	3	0	0	nan	-0.04498	nan	0.16476	nan	0.11978	nan	-0.13771
mcp2k	169160	10	0	0	1	1	0.08862	0.08815	0.03078	0.03219	0.11940	0.12034	0.77863	0.78446
mcp2k	169221	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	169240	19	3	3	0	0	0.00398	-0.03330	0.07075	0.05851	0.08424	0.05035	0.97461	1.00592
mcp2k	169306	22	0	0	1	1	0.05124	0.07268	0.07258	0.15898	0.12382	0.23166	0.83335	1.15204
mcp2k	169793	11	3	2	0	0	0.01138	nan	0.05175	nan	0.09468	nan	0.98841	nan
mcp2k	169900	15	0	0	1	1	0.06091	0.06491	0.02556	0.03578	0.08646	0.10068	0.82672	0.81453
mcp2k	169900	21	7	7	1	1	0.09790	0.09772	0.46845	0.38375	0.56635	0.48147	1.80493	1.62862
mcp2k	170076	10	3	7	0	1	-0.00165	0.01830	0.04822	0.03869	0.07123	0.09947	1.04133	0.97608
mcp2k	170274	7	0	0	1	1	0.10560	0.07781	0.01231	0.03431	0.11791	0.11212	0.54541	0.54349
mcp2k	170326	8	3	3	0	0	0.01712	0.03031	0.06507	0.06995	0.08220	0.10027	0.90592	0.92483
mcp2k	170365	12	3	3	0	0	0.01962	-0.03104	0.03526	0.04507	0.08126	0.05055	1.06430	0.98421
mcp2k	170585	11	3	2	0	0	-0.01656	nan	0.05911	nan	0.04255	nan	0.86192	nan
mcp2k	170739	15	0	0	1	1	0.10206	0.09668	0.02155	0.03898	0.12361	0.13567	0.72512	0.74026
mcp2k	170761	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171143	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171352	13	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171421	25		3		0		0.00000		0.00000		0.00000		2.50053
mcp2k	171426	18	0	0	1	1	0.09029	0.09115	0.02146	0.02486	0.11174	0.11601	0.76186	0.74468
mcp2k	171528	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171536	15	3	3	0	0	0.06826	0.05927	0.05852	0.02804	0.14484	0.08730	0.95305	0.82361
mcp2k	171729	9		2		0		nan		nan		nan		nan
mcp2k	171770	24	3	2	0	0	0.10359	nan	5.48149	nan	5.58508	nan	28.62549	nan
mcp2k	171778	1	0	0	1	1	0.02793	0.09368	0.05251	0.00942	0.08044	0.10310	0.40093	0.38780
mcp2k	171792	12	0	0	1	1	0.07366	0.07481	0.02199	0.01897	0.09565	0.09379	0.40248	0.40037
mcp2k	171866	15	3	3	0	0	0.02999	0.01544	0.10671	0.06293	0.13670	0.07837	1.00025	0.90601
mcp2k	172012	24	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172177	7	3	3	0	0	0.08475	-0.04801	0.25516	0.07280	0.33991	0.02479	0.65367	1.06240
mcp2k	172262	30	7	7	1	1	0.07398	0.04399	0.22530	0.07480	0.29928	0.11879	1.34639	0.93569
mcp2k	172262	31	0	0	1	1	0.01876	0.09244	0.04669	0.01499	0.06545	0.10743	0.78438	0.72065
mcp2k	172298	5	0	0	1	1	0.07070	0.02691	0.01483	0.01790	0.08553	0.04482	0.76202	0.83681
mcp2k	172344	6	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172397	14	0	0	1	1	0.09249	0.09363	0.01280	0.00984	0.10529	0.10346	0.73866	0.73831
mcp2k	172397	20	7	7	1	1	0.08965	0.09672	0.11935	0.26599	0.20900	0.36271	0.90619	1.13133
mcp2k	172463	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172498	5	3	7	0	1	0.03776	0.03723	0.05725	0.05297	0.09500	0.09021	1.24137	1.26553
mcp2k	172617	17	3	3	0	0	0.09658	0.07900	0.12592	0.10225	0.22250	0.18125	0.84052	0.93434
mcp2k	172850	12	7	3	1	0	0.03747	0.00060	0.04727	0.06175	0.08474	0.06236	0.81261	0.83833
mcp2k	173048	17	0	3	1	0	0.00830	0.08325	0.06467	0.07518	0.07962	0.16710	0.95330	1.00705
mcp2k	173049	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
