sample	event	cluster	status_A	status_B	verdict_A	verdict_B	margin_A	margin_B	ks1_A	ks1_B	ks2_A	ks2_B	ratio2_A	ratio2_B
mcp1k	289656	19	7	7	1	1	0.09091	0.08956	0.16862	0.18409	0.25953	0.27365	1.50896	1.21745
mcp1k	289832	10	7	7	1	1	0.06362	0.00811	0.07190	0.02315	0.13552	0.06538	1.24391	0.94978
mcp1k	290052	16		3		0		-0.03542		0.68968		0.65426		-5.58497
mcp1k	290201	9	0	5	1	1	0.04819	0.09901	0.01231	0.05523	0.06050	0.15425	0.84405	0.70111
mcp1k	290294	13	7	0	1	1	0.06883	0.02560	0.10432	0.02910	0.17316	0.05726	0.79600	0.90655
mcp1k	290316	10	0	0	1	1	0.08654	0.07414	0.01338	0.01905	0.09992	0.09320	0.76149	0.77474
mcp1k	290729	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	290844	3	0	0	1	1	0.08991	0.08427	0.03602	0.03730	0.12592	0.12157	0.71895	0.70503
mcp1k	291301	18	0	0	1	1	0.04713	0.10570	0.04748	0.05016	0.09461	0.15586	0.71570	0.55250
mcp1k	291345	12	0	0	1	1	0.06852	0.03165	0.01934	0.04364	0.08786	0.07529	0.39237	0.40663
mcp1k	291499	12	3	3	0	0	0.04991	0.01281	0.06024	0.05583	0.12727	0.09607	0.95836	0.98806
mcp1k	291570	26	7	7	1	1	0.07652	0.06766	0.02099	0.02078	0.09752	0.08844	0.76235	0.73457
mcp1k	291724	23		3		0		0.09479		0.19902		0.29381		3.48372
mcp1k	291768	18	0	0	1	1	0.09145	0.07102	0.01468	0.02708	0.10613	0.09810	0.62315	0.58010
mcp1k	292005	18	3	3	0	0	-0.00624	-0.04429	0.03623	0.04149	0.05465	0.03462	0.94468	0.98055
mcp1k	292027	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	292406	6	3	3	0	0	0.01558	0.02488	0.04951	0.03603	0.06509	0.06091	0.88730	0.89225
mcp1k	292450	8	0	0	1	1	0.06722	0.04688	0.03400	0.03541	0.10122	0.08229	0.77786	0.80044
mcp1k	292577	12	3	3	0	0	0.01137	-0.01775	0.06360	0.06974	0.08691	0.05996	0.96074	0.97182
mcp1k	292687	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	292797	27	0	0	1	1	0.02398	0.03478	0.04265	0.03691	0.06663	0.07169	0.72403	0.72582
mcp1k	313847	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	314507	23	0	0	1	1	0.07373	0.08725	0.06189	0.04761	0.13562	0.13487	0.83019	0.81806
mcp1k	315167	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	315409	16	0	0	1	1	0.00106	0.03357	0.05748	0.02392	0.05854	0.05749	0.78095	0.77611
mcp1k	315497	14	3	3	1	1	0.04110	0.02089	0.03655	0.05487	0.10179	0.09177	0.92727	0.94921
mcp1k	315849	11	3	2	0	0	0.03834	-0.01645	0.04881	0.05629	0.08716	0.05113	1.10030	0.95585
mcp1k	315849	17	0	0	1	1	0.08896	0.07921	0.02137	0.02341	0.11033	0.10262	0.30256	0.31472
mcp1k	316311	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	316553	11	3	3	0	0	-0.02025	-0.00216	0.02496	0.06652	0.05319	0.06982	0.96486	0.95732
mcp1k	316729	14	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.14530	1.30432
mcp1k	317543	15	0	3	1	0	0.04626	0.10607	0.06068	0.08066	0.10694	0.18674	0.81827	0.78045
mcp1k	317939	26	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	317939	30	3	3	0	0	0.10809	0.10641	0.12544	0.04563	0.23353	0.15203	0.64054	0.65417
mcp1k	318335	6	0	0	1	1	0.09536	0.08452	0.01511	0.01619	0.11047	0.10071	0.50879	0.52160
mcp1k	319039	26	3		0		-0.02000		0.04227		0.03230		1.05525	
mcp1k	319611	2	7	7	1	1	0.04995	0.06850	0.09064	0.14305	0.14059	0.21155	0.78858	0.66967
mcp1k	319809	20	0	0	1	1	0.09997	0.09646	0.05005	0.03395	0.15001	0.13041	0.72120	0.77213
mcp1k	321107	13	3	3	0	0	0.00344	-0.01402	0.04083	0.06510	0.04434	0.06469	0.92464	0.97331
mcp1k	321371	18	7	0	1	1	0.03595	0.03156	0.06006	0.04451	0.09602	0.07608	0.90518	0.89457
mcp1k	321525	5	0	3	1	0	0.02080	0.00832	0.03368	0.03420	0.05448	0.04251	0.82730	0.79535
mcp1k	321767	15	4	7	1	1	0.07638	0.07434	0.27817	0.34628	0.35454	0.42062	1.68710	1.43667
mcp1k	321789	7	7	7	1	1	0.06102	0.06111	0.05881	0.09678	0.11983	0.15789	0.89553	0.85841
mcp1k	346293	5	0	0	1	1	0.01541	0.01882	0.04046	0.03664	0.06057	0.06024	0.92117	0.91668
mcp1k	346293	9	0	3	1	0	0.09255	0.10207	0.02735	0.07109	0.11990	0.17317	1.76538	2.28966
mcp1k	347085	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348471	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348691	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348713	7	3	2	0	0	-0.03396	nan	0.05807	nan	0.02410	nan	1.06346	nan
mcp1k	348845	7	3	3	0	0	-0.02477	-0.02422	0.05020	0.07902	0.05804	0.05959	0.98822	0.99521
mcp1k	349241	15	4	4	1	1	0.08966	0.09219	0.11217	0.09536	0.20183	0.18755	0.85505	0.82769
mcp1k	349879	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	349945	18	3	3	0	0	0.01260	-0.01848	0.07642	0.06903	0.08902	0.05055	0.91885	0.95603
mcp1k	349945	26	3	3	0	0	0.03093	0.02816	0.04918	0.04464	0.08600	0.07615	0.92375	0.91765
mcp1k	350099	15	7	7	1	1	0.03231	0.04659	0.03834	0.02797	0.07065	0.07456	0.75851	0.76331
mcp1k	350121	2	3	3	0	0	-0.01668	-0.02380	0.07007	0.06041	0.05340	0.04662	0.90713	1.03809
mcp1k	350781	8	0	0	1	1	0.09599	0.09007	0.01599	0.01309	0.11198	0.10316	0.70853	0.73445
mcp1k	351617	20	0	0	1	1	0.08146	0.06088	0.01586	0.02434	0.09732	0.08522	0.71307	0.70913
mcp1k	351815	25	0	0	1	1	0.09949	0.09757	0.03033	0.03088	0.12982	0.12844	0.74518	0.74635
mcp1k	352123	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	353223	15	2	3	1	0	0.02408	0.02037	0.06365	0.01625	0.08773	0.04767	0.81314	1.09284
mcp1k	353487	3	0	0	1	1	0.05749	0.05686	0.02485	0.02279	0.08234	0.07966	0.75285	0.75986
mcp1k	353729	23	0	0	1	1	0.08950	0.08789	0.00856	0.01205	0.09806	0.09994	0.66755	0.66591
mcp1k	386354	4	0	0	1	1	0.07971	0.08340	0.02307	0.01524	0.10278	0.09864	0.72817	0.73437
mcp1k	386794	15	0	0	1	1	0.03957	0.03198	0.03918	0.03975	0.07875	0.07172	0.74324	0.74752
mcp1k	386838	16	0	0	1	1	0.08573	0.08791	0.01635	0.01402	0.10208	0.10192	0.40159	0.39579
mcp1k	387168	15	0	0	1	1	0.08638	0.08885	0.01270	0.03061	0.09908	0.11946	0.71378	0.70917
mcp1k	387850	15	7	4	1	1	0.08717	0.07669	0.03760	0.01873	0.12477	0.09543	0.68177	0.67799
mcp1k	388884	2	0	0	1	1	0.08867	0.09197	0.02976	0.02759	0.11843	0.11956	0.72859	0.73086
mcp1k	389544	13	0	0	1	1	0.03885	0.08599	0.03866	0.01580	0.07751	0.10179	0.41939	0.39473
mcp1k	389962	5	0	7	1	1	0.08988	0.08417	0.01694	0.09339	0.10682	0.17755	0.38770	0.54331
mcp1k	390006	4	0	0	1	1	0.08332	0.08620	0.03429	0.03487	0.11761	0.12106	0.70712	0.69676
mcp1k	390028	5	0	0	1	1	0.01487	0.03541	0.05059	0.05101	0.06545	0.08642	0.71153	0.68590
mcp1k	390182	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	390864	16	5	5	1	1	0.05112	0.00841	0.02984	0.05855	0.10961	0.06696	0.92100	0.88514
mcp1k	391238	25		7		1		0.09889		0.20168		0.30058		1.15406
mcp1k	391766	17	5	7	1	1	0.01773	0.02580	0.03981	0.02104	0.05754	0.04684	0.89504	0.88224
mcp1k	391766	25	7	2	1	0	0.09854	nan	0.09658	nan	0.19512	nan	1.46225	nan
mcp1k	392112	7	0	0	1	1	0.08421	0.07410	0.01822	0.01781	0.10244	0.09191	0.72622	0.72178
mcp1k	392184	18	0	0	1	1	0.06734	0.07004	0.02480	0.02494	0.09213	0.09498	0.70477	0.69344
mcp1k	392200	6	0	0	1	1	0.07525	0.06735	0.04252	0.03693	0.11778	0.10428	0.62639	0.62515
mcp1k	392338	14	0	0	1	1	0.06961	0.08502	0.01659	0.01410	0.08620	0.09912	0.75931	0.72256
mcp1k	392558	2	0	0	1	1	0.08316	0.05534	0.01468	0.02758	0.09785	0.08292	0.48505	0.49112
mcp1k	393542	22	0	0	1	1	0.03364	0.04808	0.04261	0.02284	0.07625	0.07093	0.72290	0.73473
mcp1k	393608	9	3	0	0	1	0.02781	0.02602	0.02578	0.04541	0.05359	0.07144	0.90037	0.85997
mcp1k	394488	2	0	0	1	1	0.10570	0.10044	0.01673	0.01861	0.12243	0.11905	0.62052	0.62549
mcp1k	394532	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	394642	13	3	3	0	0	-0.01359	-0.01778	0.07442	0.02127	0.06843	0.05947	0.98341	0.97087
mcp1k	394796	24	0	0	1	1	0.08489	0.07688	0.08855	0.06918	0.17344	0.14607	0.55362	0.59959
mcp1k	394906	16	0	0	1	1	0.05681	0.04604	0.02167	0.03019	0.07848	0.07623	0.77124	0.77138
mcp1k	395148	10	0	0	1	1	0.06854	0.04616	0.01495	0.02819	0.08349	0.07435	0.74747	0.75697
mcp1k	395610	22	3	3	0	0	-0.00520	-0.00744	0.10288	0.06478	0.09768	0.06469	1.19912	1.04094
mcp1k	395610	28	3	3	0	0	-0.05009	-0.04953	0.03751	0.03944	0.03386	0.02656	0.99831	0.97804
mcp1k	397194	13	0	0	1	1	0.09385	0.09615	0.00931	0.01136	0.10316	0.10751	0.70075	0.69506
mcp1k	397392	13	0	5	1	1	0.08728	0.09616	0.04693	0.03995	0.13422	0.13611	0.76969	0.74570
mcp1k	397568	19	0	0	1	1	0.03877	0.04926	0.03831	0.03272	0.07708	0.08197	0.83160	0.81908
mcp1k	397722	18	3	3	0	0	-0.03217	-0.03925	0.06179	0.06569	0.03831	0.04261	1.03490	1.01366
mcp1k	397920	8	3	3	0	0	-0.01542	-0.02184	0.05348	0.05967	0.03806	0.03972	1.07115	1.04782
mcp1k	398238	13	0	0	1	1	0.10392	0.09729	0.02085	0.02391	0.12477	0.12120	0.69159	0.69686
mcp1k	398260	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	398414	18	3	3	0	0	-0.02064	0.00122	0.06928	0.04149	0.04863	0.04271	1.24739	1.14231
mcp1k	398690	18	3	3	0	0	0.01259	-0.00156	0.04996	0.05330	0.07105	0.07247	1.06543	1.03930
mcp1k	398722	10	0	0	1	1	0.09737	0.07585	0.01273	0.02164	0.11010	0.09749	0.57000	0.59101
mcp1k	399042	14	0	0	1	1	0.04473	0.04290	0.04009	0.03842	0.08482	0.08132	0.67922	0.67279
mcp1k	399052	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	399052	19	3	3	0	0	-0.03914	-0.03657	0.05322	0.04519	0.01408	0.00861	0.66576	0.67416
mcp1k	399284	6	0	0	1	1	0.09190	0.09320	0.00869	0.00829	0.10059	0.10149	0.73588	0.73120
mcp1k	400174	8	0	0	1	1	0.09966	0.09341	0.01922	0.01537	0.11888	0.10877	0.71028	0.70518
mcp1k	400504	6	7	2	1	0	0.06602	nan	0.29476	nan	0.36078	nan	1.43356	nan
mcp1k	400636	6	3	3	0	0	0.00151	0.05238	0.04473	0.06899	0.05256	0.12137	1.06746	0.92600
mcp1k	401252	25	2	2	0	0	-0.04414	-0.05091	0.05663	0.06432	0.01248	0.01342	1.19002	1.18333
mcp1k	401450	17	0	0	1	1	0.10231	0.09953	0.02275	0.02128	0.12506	0.12082	0.73482	0.73405
mcp1k	401450	23	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	401824	3	0	0	1	1	0.07560	0.06937	0.03811	0.05094	0.11371	0.12031	0.47243	0.47672
mcp1k	402330	1	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	402484	21	0	0	1	1	0.09491	0.00459	0.01005	0.04879	0.10496	0.05338	0.69023	0.76268
mcp1k	402968	19	0	0	1	1	0.05716	0.09659	0.03100	0.02670	0.08816	0.12330	0.83091	0.83203
mcp1k	403958	3	0	0	1	1	0.02772	0.04616	0.02499	0.01419	0.05271	0.06035	0.88774	0.86550
mcp1k	404684	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	404816	5	0	0	1	1	0.05723	0.09232	0.02688	0.01388	0.08411	0.10620	0.72511	0.69879
mcp1k	405432	15	4	4	1	1	0.07007	0.06946	0.05056	0.04979	0.12063	0.11925	0.87288	0.86019
mcp1k	405740	14	3	5	0	1	0.01273	0.01842	0.03429	0.05439	0.04702	0.07282	0.89301	0.84158
mcp1k	406752	7	7	0	1	1	0.08816	0.09010	0.01892	0.05836	0.10708	0.14847	1.68225	0.87247
mcp1k	407148	15	4	4	1	1	0.00467	0.00649	0.03906	0.03528	0.05658	0.05444	0.93172	0.92772
mcp1k	407918	17	7	7	1	1	0.08295	0.07261	0.29625	0.17041	0.37921	0.24302	1.27776	1.12719
mcp1k	408028	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	408534	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	409084	12	0	0	1	1	0.07957	0.06937	0.01699	0.02579	0.09656	0.09516	0.41471	0.42370
mcp1k	409458	8	0	7	1	1	0.09954	0.09766	0.09286	0.12197	0.19240	0.21963	0.60261	0.61038
mcp1k	409546	9	3	3	0	0	-0.04430	-0.04811	0.07570	0.09629	0.03140	0.04818	0.53392	0.50703
mcp1k	409942	17	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.30639	0.30354
mcp1k	409942	23	3	3	0	0	-0.00874	-0.00385	0.04729	0.04383	0.06615	0.05475	1.03589	1.05853
mcp1k	410008	35		7		1		0.07012		0.23278		0.30290		-0.51195
mcp1k	411460	6	3	3	0	0	-0.02137	0.03379	0.00000	0.04653	0.00000	0.08032	1.06263	1.13277
mcp1k	411790	13	0	0	1	1	0.00885	0.02712	0.05675	0.04558	0.06561	0.07270	0.56699	0.56189
mcp1k	411790	19	7	7	1	1	0.09283	0.09563	0.23359	0.39339	0.32642	0.48901	1.07915	1.34184
mcp1k	412692	13	0	3	1	0	0.00484	0.01069	0.02777	0.02582	0.03260	0.03651	0.55312	0.54826
mcp1k	486049	13	0	0	1	1	0.08251	0.03055	0.01213	0.03677	0.09464	0.06731	0.75367	0.79734
mcp1k	486687	20	4	7	1	1	0.07851	0.03020	0.15913	0.05355	0.23764	0.11315	0.72147	1.01549
mcp1k	486907	16	0	0	1	1	0.06735	0.07720	0.03037	0.01549	0.09772	0.09269	0.81346	0.78921
mcp1k	487633	3	0	0	1	1	0.08168	0.07514	0.06682	0.03835	0.14851	0.11349	0.79359	0.73892
mcp1k	488139	14	3	3	0	0	-0.04505	-0.05232	0.08305	0.09932	0.03801	0.04700	1.10202	1.13551
mcp1k	489327	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	489327	27	0		1		0.07135		0.01002		0.08137		0.32540	
mcp1k	489811	4	0	0	1	1	0.09124	0.08872	0.02340	0.02233	0.11464	0.11105	0.76713	0.77032
mcp1k	490361	20	4	3	1	0	0.01174	-0.00236	0.03596	0.04467	0.04770	0.04231	0.68156	0.70238
mcp1k	490581	6	3	3	0	0	-0.01383	0.03431	0.04693	0.05842	0.03311	0.10063	1.08361	0.93779
mcp1k	490977	17	3	3	0	0	-0.02918	-0.05042	0.06852	0.07751	0.04998	0.03358	0.97748	1.00033
mcp1k	490977	23	7	7	1	1	0.09881	0.09019	0.31782	0.26891	0.41663	0.35910	1.11699	1.02265
mcp1k	492649	20	3	3	0	0	0.00315	-0.01010	0.04520	0.04810	0.08519	0.07212	0.98160	0.98386
mcp1k	492891	13	0	5	1	1	0.09332	0.09988	0.02575	0.03855	0.11907	0.13843	0.72643	0.65974
mcp1k	492913	15	3	3	0	0	0.03899	0.01547	0.02970	0.05535	0.06868	0.07082	1.11574	1.12581
mcp1k	493243	13	3	3	0	0	0.03677	0.03022	0.02299	0.02153	0.05976	0.05176	1.18399	1.15534
mcp2k	47036	12	0	0	1	1	0.09078	0.05570	0.00942	0.02355	0.10020	0.07924	0.68810	0.70901
mcp2k	47058	24	0	0	1	1	0.07143	0.10418	0.02415	0.01767	0.09559	0.12185	0.78951	0.73756
mcp2k	47212	1	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	47784	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	47784	23	7	7	1	1	0.07987	0.02460	0.12161	0.00472	0.20148	0.02931	0.72838	0.52213
mcp2k	47916	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	49657	19		3		0		0.00342		0.05033		0.05375		2.53640
mcp2k	49767	21	0	0	1	1	0.08202	0.09040	0.06227	0.09368	0.14429	0.18408	0.76816	0.80981
mcp2k	49789	16	0	0	1	1	0.09708	0.08741	0.04415	0.04156	0.14123	0.12897	0.72108	0.74905
mcp2k	49877	21	0	0	1	1	0.04318	0.00770	0.04167	0.06508	0.08485	0.07278	0.60969	0.60353
mcp2k	49984	4	3	3	0	0	-0.01512	0.00200	0.07415	0.07054	0.05903	0.07254	0.94891	0.93645
mcp2k	49987	8	3	3	0	0	0.00533	-0.00809	0.01752	0.06159	0.05777	0.07552	1.06814	0.99233
mcp2k	50270	18	0	0	1	1	0.04860	0.05772	0.02789	0.02684	0.07649	0.08455	0.29762	0.28097
mcp2k	50273	11	0	0	1	1	0.07440	0.07841	0.02055	0.02057	0.09495	0.09898	0.74318	0.72586
mcp2k	51153	19	0	0	1	1	0.07890	0.08157	0.01778	0.01428	0.09667	0.09585	0.81959	0.78691
mcp2k	51260	7	3	3	0	0	0.04584	-0.02482	0.06377	0.04368	0.12132	0.05687	0.95375	1.01638
mcp2k	51417	15	0	0	1	1	0.08699	0.00965	0.01351	0.04786	0.10050	0.05751	0.71693	0.75840
mcp2k	51546	16	2	3	0	0	nan	0.10120	nan	0.56387	nan	0.66507	nan	4.77972
mcp2k	51964	7	3	2	0	0	-0.04216	nan	0.11004	nan	0.06788	nan	1.02860	nan
mcp2k	52121	11	3	5	0	1	0.10938	0.08288	0.12068	0.07116	0.23007	0.15404	0.68888	0.73169
mcp2k	52220	14	3	3	0	0	-0.01006	-0.01487	0.04458	0.05015	0.06284	0.06320	0.96105	0.97200
mcp2k	52338	1	7	3	1	0	0.01242	0.03943	0.13037	0.15071	0.14279	0.19014	0.94120	0.96286
mcp2k	52352	24	7	3	1	0	0.09603	0.09575	0.11310	0.13551	0.20913	0.23126	1.19134	1.02511
mcp2k	52693	18	3	3	0	0	-0.08174	-0.07699	0.16785	0.15795	0.08611	0.08095	1.18987	1.23996
mcp2k	52693	29	3	7	0	1	-0.02762	0.00020	0.19420	0.02784	0.16658	0.06915	1.40318	0.96747
mcp2k	53111	25	0	0	1	1	0.05361	0.07386	0.03189	0.01894	0.08550	0.09280	0.73359	0.71195
mcp2k	53130	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	53658	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	54453	24	7	7	1	1	0.06199	0.06793	0.29979	0.50733	0.36178	0.57526	1.46797	1.80575
mcp2k	54475	20	3	3	0	0	-0.03188	0.09352	0.07900	1.33574	0.04712	1.42926	0.91137	3.40738
mcp2k	54629	15	5	0	1	1	0.10112	0.09666	0.08861	0.06146	0.18973	0.15811	0.62090	0.64801
mcp2k	54629	20	3	3	0	0	-0.01981	-0.00838	0.04265	0.07611	0.06379	0.07473	0.99285	0.98844
mcp2k	54692	7	0	0	1	1	0.08201	0.08455	0.03080	0.03573	0.11281	0.12028	0.72906	0.72514
mcp2k	54882	2	0	0	1	1	0.05725	0.08956	0.03419	0.01461	0.09144	0.10417	0.76396	0.73924
mcp2k	55220	17	2	4	0	1	nan	0.07895	nan	0.14756	nan	0.22651	nan	0.78724
mcp2k	55278	13	3	3	0	0	-0.05396	-0.04495	0.08560	0.07583	0.03164	0.03088	1.11720	1.11956
mcp2k	55278	21	3	3	0	0	-0.02482	-0.04929	0.04444	0.06864	0.01962	0.01935	0.57502	0.52604
mcp2k	55322	18	7	7	1	1	0.04810	0.04516	0.07261	0.06574	0.13161	0.11168	1.01129	0.93513
mcp2k	55322	25	2	0	0	1	nan	0.07124	nan	0.03848	nan	0.10972	nan	0.78043
mcp2k	55740	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	55770	10	0	0	1	1	0.08844	0.08221	0.02549	0.02926	0.11393	0.11147	0.71405	0.70834
mcp2k	56180	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56180	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56257	13	0	0	1	1	0.08774	0.08353	0.05818	0.05961	0.14593	0.14315	0.83561	0.85022
mcp2k	56466	17	3	7	0	1	0.09783	0.09492	0.49967	0.82814	0.59750	0.92306	2.35108	-5.44715
mcp2k	56466	21	3	3	0	0	0.01417	0.00000	0.03794	0.00000	0.05211	0.00000	1.28894	0.76818
mcp2k	56862	8	0	0	1	1	0.02015	0.02136	0.05547	0.03006	0.07562	0.05142	0.69141	0.66114
mcp2k	56939	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56972	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	57764	7	0	0	1	1	0.10588	0.10835	0.02317	0.02917	0.12905	0.13752	0.60074	0.60299
mcp2k	58072	15	3	3	0	0	0.00171	0.06698	0.10848	0.07044	0.11018	0.14839	1.33029	1.02784
mcp2k	58787	11	0	0	1	1	0.10506	0.10124	0.02419	0.03600	0.12924	0.13724	0.62192	0.64509
mcp2k	66366	22	3	7	0	1	0.03405	0.04518	0.06054	0.07785	0.11784	0.12303	0.99301	0.94360
mcp2k	66718	11	0	3	1	0	0.01450	0.00035	0.03362	0.05007	0.08479	0.08397	0.94986	0.99202
mcp2k	67026	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67868	24	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50107	0.67085
mcp2k	67898	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67928	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67942	22	3	5	0	1	0.01282	0.03275	0.04349	0.03580	0.09493	0.10496	1.01904	0.94886
mcp2k	68308	6	3	3	0	0	-0.04043	-0.03454	0.08425	0.08133	0.04382	0.04679	0.99275	0.97684
mcp2k	68748	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	68748	13	7	5	1	1	0.05488	0.06620	0.13283	0.14008	0.18771	0.20628	0.94115	0.87616
mcp2k	68830	11	7	7	1	1	0.05921	0.04850	0.07018	0.07651	0.12940	0.12501	0.80468	0.78387
mcp2k	69072	10	0	0	1	1	0.09901	0.09994	0.13912	0.15395	0.23813	0.25389	0.91442	0.97265
mcp2k	69144	13	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	69152	5	3	3	0	0	-0.03344	-0.03861	0.06776	0.06075	0.03432	0.02214	1.18724	1.06127
mcp2k	69232	20	7	0	1	1	0.09675	0.09869	0.14436	0.04369	0.24111	0.14239	0.71123	0.77302
mcp2k	69556	18	3	3	0	0	0.02058	-0.01381	0.02174	0.01401	0.04232	0.00020	0.23586	0.20707
mcp2k	69618	12	0	0	1	1	0.09957	0.09430	0.01947	0.01509	0.11904	0.10940	0.70832	0.71311
mcp2k	69922	9	0	0	1	1	0.03177	0.05291	0.03488	0.03744	0.06665	0.09034	0.81204	0.76725
mcp2k	69922	14	3	7	0	1	0.10308	0.09717	0.28405	0.24719	0.38713	0.34436	2.60531	1.99179
mcp2k	69926	4	0	0	1	1	0.06399	0.06857	0.02365	0.02215	0.08765	0.09072	0.75735	0.74497
mcp2k	70010	8	7	5	1	1	0.00102	0.02495	0.05465	0.04822	0.05567	0.09064	0.89565	0.93954
mcp2k	70084	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	70124	18	0	2	1	0	0.06862	nan	0.08222	nan	0.15084	nan	0.90894	nan
mcp2k	70178	22		3		0		-0.04150		0.84241		0.80092		-8.47938
mcp2k	70178	23	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.27491	0.25261
mcp2k	70222	12	3	3	0	0	-0.03738	-0.04377	0.05955	0.06309	0.02217	0.01932	0.58596	0.57011
mcp2k	70442	14	0	0	1	1	0.09800	0.09222	0.02183	0.02548	0.11983	0.11771	0.72223	0.73286
mcp2k	70472	16	5	3	1	0	0.04380	0.00989	0.04074	0.05349	0.08455	0.08564	1.12546	0.96151
mcp2k	70574	15	0	0	1	1	0.07473	0.08549	0.01856	0.02124	0.09329	0.10673	0.40797	0.38940
mcp2k	70713	25	2	2	0	0	-0.04246	-0.04485	0.11709	0.12115	0.07463	0.07631	0.98419	0.96256
mcp2k	70744	18	0	0	1	1	0.05751	0.08136	0.05665	0.05625	0.11416	0.13762	0.62345	0.57113
mcp2k	70766	21	3	7	0	1	-0.01234	0.03680	0.04583	0.05158	0.03349	0.08838	0.81744	0.76053
mcp2k	70766	27	7	7	1	1	0.08332	0.08898	0.03385	0.03225	0.11717	0.12124	0.73367	0.71978
mcp2k	70816	9	0	0	1	1	0.02075	0.00209	0.03208	0.05560	0.05283	0.05769	0.76697	0.75213
mcp2k	71022	16	3	3	0	0	0.00298	-0.00461	0.07255	0.04348	0.08552	0.04584	1.01587	1.06482
mcp2k	71022	28	7	3	1	0	0.09519	-0.03221	0.46738	0.14710	0.56257	0.11489	-2.77341	1.01545
mcp2k	71092	4	7	3	1	0	0.02742	0.02276	0.05976	0.06703	0.08718	0.08979	0.81381	0.83498
mcp2k	71466	9	0	0	1	1	0.03028	0.05794	0.04249	0.02337	0.07277	0.08130	0.79725	0.76949
mcp2k	71558	14	0	0	1	1	0.08691	0.09800	0.01532	0.01966	0.10223	0.11767	0.75446	0.72468
mcp2k	71681	12	0	0	1	1	0.01815	0.03568	0.04804	0.01634	0.06619	0.05202	0.68344	0.67225
mcp2k	71778	21	7	7	1	1	0.03382	0.02854	0.07094	0.05083	0.10476	0.07937	0.87706	0.90695
mcp2k	72055	14	4	2	1	0	0.01910	nan	0.08665	nan	0.10576	nan	0.87283	nan
mcp2k	72092	23	0	0	1	1	0.07863	0.05903	0.00987	0.02037	0.08850	0.07940	0.70148	0.71403
mcp2k	72099	12	5	0	1	1	0.09723	0.09501	0.04027	0.04023	0.13750	0.13524	0.72363	0.70863
