sample	event	cluster	status_A	status_B	verdict_A	verdict_B	margin_A	margin_B	ks1_A	ks1_B	ks2_A	ks2_B	ratio2_A	ratio2_B
mcp1k	290729	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	290844	3	0	0	1	1	0.08991	0.08538	0.03602	0.03944	0.12592	0.12482	0.71895	0.71350
mcp1k	291301	18	0	0	1	1	0.04713	0.10381	0.04748	0.04828	0.09461	0.15208	0.71570	0.56063
mcp1k	291345	12	0	0	1	1	0.06852	0.05006	0.01934	0.03298	0.08786	0.08303	0.39237	0.39648
mcp1k	291499	12	3	3	0	0	0.04991	0.00473	0.06024	0.07342	0.12727	0.08868	0.95836	1.00287
mcp1k	291570	26	7	7	1	1	0.07652	0.08844	0.02099	0.01374	0.09752	0.10218	0.76235	0.76838
mcp1k	291768	18	0	0	1	1	0.09145	0.09145	0.01468	0.01468	0.10613	0.10613	0.62315	0.62315
mcp1k	292005	18	3	3	0	0	-0.00624	-0.02445	0.03623	0.04869	0.05465	0.02424	0.94468	1.06169
mcp1k	292027	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	292406	6	3	3	0	0	0.01558	0.01759	0.04951	0.05378	0.06509	0.07137	0.88730	0.89638
mcp1k	292450	8	0	0	1	1	0.06722	0.05472	0.03400	0.03686	0.10122	0.09158	0.77786	0.77221
mcp1k	292577	12	3	3	0	0	0.01137	0.02005	0.06360	0.05373	0.08691	0.09290	0.96074	0.95313
mcp1k	292687	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	292797	27	0	0	1	1	0.02398	0.03054	0.04265	0.03997	0.06663	0.07052	0.72403	0.72385
mcp1k	313847	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	314507	23	0	0	1	1	0.07373	0.07944	0.06189	0.05786	0.13562	0.13730	0.83019	0.82906
mcp1k	315167	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	315409	16	0	0	1	1	0.00106	0.03745	0.05748	0.02186	0.05854	0.05931	0.78095	0.77986
mcp1k	315497	14	3	3	1	1	0.04110	0.04115	0.03655	0.03660	0.10179	0.10170	0.92727	0.92708
mcp1k	315849	11	3	2	0	0	0.03834	-0.02220	0.04881	0.05852	0.08716	0.04938	1.10030	0.96285
mcp1k	315849	17	0	0	1	1	0.08896	0.08455	0.02137	0.02165	0.11033	0.10620	0.30256	0.31644
mcp1k	316311	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	316553	11	3	3	0	0	-0.02025	-0.00770	0.02496	0.02445	0.05319	0.06279	0.96486	0.95665
mcp1k	316729	14	3	3	0	0	0.00000	0.10936	0.00000	2.44069	0.00000	2.55005	1.14530	22.88443
mcp1k	317543	15	0	5	1	1	0.04626	0.04793	0.06068	0.07674	0.10694	0.12466	0.81827	0.83861
mcp1k	317939	26	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	317939	30	3	3	0	0	0.10809	0.10926	0.12544	0.10240	0.23353	0.21166	0.64054	0.62634
mcp1k	318335	6	0	0	1	1	0.09536	0.08612	0.01511	0.01787	0.11047	0.10400	0.50879	0.52328
mcp1k	319039	26	3	3	0	0	-0.02000	0.00563	0.04227	0.04985	0.03230	0.07851	1.05525	1.04324
mcp1k	319611	2	7	7	1	1	0.04995	0.05511	0.09064	0.06322	0.14059	0.11833	0.78858	0.77410
mcp1k	319809	20	0	0	1	1	0.09997	0.09874	0.05005	0.05862	0.15001	0.15736	0.72120	0.72858
mcp1k	321107	13	3	3	0	0	0.00344	-0.00563	0.04083	0.05979	0.04434	0.07058	0.92464	0.96595
mcp1k	321371	18	7	0	1	1	0.03595	0.03173	0.06006	0.04329	0.09602	0.07502	0.90518	0.87948
mcp1k	321525	5	0	3	1	0	0.02080	0.00888	0.03368	0.02819	0.05448	0.03708	0.82730	0.83774
mcp1k	321767	15	4	4	1	1	0.07638	0.07040	0.27817	0.27852	0.35454	0.34893	1.68710	1.41271
mcp1k	321789	7	7	7	1	1	0.06102	0.06653	0.05881	0.06138	0.11983	0.12790	0.89553	0.89113
mcp1k	346293	5	0	0	1	1	0.01541	0.01575	0.04046	0.03198	0.06057	0.06062	0.92117	0.92078
mcp1k	346293	9	0	7	1	1	0.09255	0.10468	0.02735	0.03590	0.11990	0.14058	1.76538	1.99377
mcp1k	347085	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348471	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348691	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	348713	7	3	3	0	0	-0.03396	-0.04610	0.05807	0.06558	0.02410	0.01948	1.06346	1.05438
mcp1k	348845	7	3	3	0	0	-0.02477	-0.02123	0.05020	0.09337	0.05804	0.07214	0.98822	0.95712
mcp1k	349241	15	4	4	1	1	0.08966	0.09027	0.11217	0.13905	0.20183	0.22932	0.85505	0.91313
mcp1k	349879	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	349945	18	3	3	0	0	0.01260	0.06775	0.07642	0.18082	0.08902	0.24857	0.91885	1.02085
mcp1k	349945	26	3	3	0	0	0.03093	0.04430	0.04918	0.02999	0.08600	0.07665	0.92375	0.89711
mcp1k	350099	15	7	7	1	1	0.03231	0.04643	0.03834	0.02959	0.07065	0.07602	0.75851	0.75410
mcp1k	350121	2	3	7	0	1	-0.01668	0.06036	0.07007	0.08281	0.05340	0.14317	0.90713	0.83980
mcp1k	350781	8	0	0	1	1	0.09599	0.09208	0.01599	0.01516	0.11198	0.10725	0.70853	0.70420
mcp1k	351617	20	0	0	1	1	0.08146	0.06455	0.01586	0.02370	0.09732	0.08825	0.71307	0.71763
mcp1k	351815	25	0	0	1	1	0.09949	0.09476	0.03033	0.03057	0.12982	0.12532	0.74518	0.75607
mcp1k	352123	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	353223	15	2	2	1	0	0.02408	nan	0.06365	nan	0.08773	nan	0.81314	nan
mcp1k	353487	3	0	0	1	1	0.05749	0.07112	0.02485	0.01929	0.08234	0.09041	0.75285	0.74053
mcp1k	353729	23	0	0	1	1	0.08950	0.07553	0.00856	0.01516	0.09806	0.09068	0.66755	0.67770
mcp1k	386354	4	0	0	1	1	0.07971	0.08580	0.02307	0.02043	0.10278	0.10623	0.72817	0.72396
mcp1k	386794	15	0	0	1	1	0.03957	0.00693	0.03918	0.05108	0.07875	0.05801	0.74324	0.76049
mcp1k	386838	16	0	0	1	1	0.08573	0.08303	0.01635	0.00939	0.10208	0.09242	0.40159	0.40649
mcp1k	387168	15	0	0	1	1	0.08638	0.08655	0.01270	0.01627	0.09908	0.10282	0.71378	0.70951
mcp1k	387850	15	7	4	1	1	0.08717	0.09813	0.03760	0.03457	0.12477	0.13270	0.68177	0.62794
mcp1k	388884	2	0	0	1	1	0.08867	0.09194	0.02976	0.02420	0.11843	0.11614	0.72859	0.73332
mcp1k	389544	13	0	7	1	1	0.03885	0.03277	0.03866	0.04394	0.07751	0.07671	0.41939	0.41766
mcp1k	389962	5	0	0	1	1	0.08988	0.08284	0.01694	0.01546	0.10682	0.09830	0.38770	0.39452
mcp1k	390006	4	0	0	1	1	0.08332	0.08375	0.03429	0.03245	0.11761	0.11620	0.70712	0.70677
mcp1k	390028	5	0	0	1	1	0.01487	0.05684	0.05059	0.04013	0.06545	0.09698	0.71153	0.65608
mcp1k	390182	4	2	2	0	0	nan	0.08875	nan	0.09919	nan	0.18794	nan	0.89309
mcp1k	390864	16	5	5	1	1	0.05112	0.09357	0.02984	0.05079	0.10961	0.14435	0.92100	0.85776
mcp1k	391766	17	5	5	1	1	0.01773	0.01967	0.03981	0.04202	0.05754	0.06169	0.89504	0.90358
mcp1k	391766	25	7	7	1	1	0.09854	0.09802	0.09658	0.09829	0.19512	0.19631	1.46225	1.59243
mcp1k	392112	7	0	0	1	1	0.08421	0.09050	0.01822	0.01928	0.10244	0.10978	0.72622	0.72128
mcp1k	392184	18	0	0	1	1	0.06734	0.05847	0.02480	0.02873	0.09213	0.08721	0.70477	0.71587
mcp1k	392200	6	0	0	1	1	0.07525	0.04983	0.04252	0.03685	0.11778	0.08668	0.62639	0.62384
mcp1k	392338	14	0	0	1	1	0.06961	0.07155	0.01659	0.02397	0.08620	0.09551	0.75931	0.75918
mcp1k	392558	2	0	0	1	1	0.08316	0.09591	0.01468	0.00959	0.09785	0.10550	0.48505	0.49481
mcp1k	393542	22	0	0	1	1	0.03364	0.03451	0.04261	0.04266	0.07625	0.07717	0.72290	0.71946
mcp1k	393608	9	3	3	0	0	0.02781	0.02591	0.02578	0.03270	0.05359	0.05861	0.90037	0.87603
mcp1k	394488	2	0	0	1	1	0.10570	0.10849	0.01673	0.02196	0.12243	0.13046	0.62052	0.61225
mcp1k	394532	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	394642	13	3	3	0	0	-0.01359	-0.01313	0.07442	0.06717	0.06843	0.06359	0.98341	0.96873
mcp1k	394796	24	0	0	1	1	0.08489	0.07930	0.08855	0.07142	0.17344	0.15072	0.55362	0.56513
mcp1k	394906	16	0	0	1	1	0.05681	0.07101	0.02167	0.01572	0.07848	0.08673	0.77124	0.74610
mcp1k	395148	10	0	0	1	1	0.06854	0.08680	0.01495	0.00879	0.08349	0.09559	0.74747	0.73396
mcp1k	395610	22	3	3	0	0	-0.00520	0.00979	0.10288	0.05730	0.09768	0.09379	1.19912	0.99946
mcp1k	395610	28	3	3	0	0	-0.05009	0.00343	0.03751	0.03809	0.03386	0.04847	0.99831	1.07277
mcp1k	397194	13	0	0	1	1	0.09385	0.07893	0.00931	0.01657	0.10316	0.09550	0.70075	0.71886
mcp1k	397392	13	0	0	1	1	0.08728	0.09243	0.04693	0.05013	0.13422	0.14255	0.76969	0.77014
mcp1k	397568	19	0	0	1	1	0.03877	0.09377	0.03831	0.01484	0.07708	0.10861	0.83160	0.77093
mcp1k	397722	18	3	3	0	0	-0.03217	-0.02445	0.06179	0.05579	0.03831	0.04924	1.03490	1.03349
mcp1k	397920	8	3	3	0	0	-0.01542	-0.01566	0.05348	0.05430	0.03806	0.03864	1.07115	1.07053
mcp1k	398238	13	0	0	1	1	0.10392	0.10015	0.02085	0.01841	0.12477	0.11856	0.69159	0.70576
mcp1k	398260	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	398414	18	3	3	0	0	-0.02064	0.00027	0.06928	0.03917	0.04863	0.03944	1.24739	1.15391
mcp1k	398690	18	3	7	0	1	0.01259	0.08121	0.04996	0.05354	0.07105	0.14959	1.06543	0.92988
mcp1k	398722	10	0	0	1	1	0.09737	0.08746	0.01273	0.01596	0.11010	0.10342	0.57000	0.59663
mcp1k	399042	14	0	0	1	1	0.04473	0.03956	0.04009	0.04031	0.08482	0.07987	0.67922	0.68376
mcp1k	399052	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	399052	19	3	3	0	0	-0.03914	-0.03797	0.05322	0.04658	0.01408	0.00860	0.66576	0.67415
mcp1k	399284	6	0	0	1	1	0.09190	0.08091	0.00869	0.01186	0.10059	0.09277	0.73588	0.74493
mcp1k	400174	8	0	0	1	1	0.09966	0.09103	0.01922	0.01710	0.11888	0.10813	0.71028	0.71280
mcp1k	400504	6	7	7	1	1	0.06602	0.07019	0.29476	0.29071	0.36078	0.36091	1.43356	1.45118
mcp1k	400636	6	3	3	0	0	0.00151	0.01134	0.04473	0.06803	0.05256	0.07992	1.06746	1.05199
mcp1k	401252	25	2	2	0	0	-0.04414	-0.04976	0.05663	0.06731	0.01248	0.01755	1.19002	1.18417
mcp1k	401450	17	0	0	1	1	0.10231	0.09830	0.02275	0.01874	0.12506	0.11704	0.73482	0.74176
mcp1k	401450	23	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	401824	3	0	0	1	1	0.07560	0.00205	0.03811	0.07088	0.11371	0.07293	0.47243	0.50594
mcp1k	402330	1	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	402484	21	0	0	1	1	0.09491	0.09256	0.01005	0.01006	0.10496	0.10263	0.69023	0.70006
mcp1k	402968	19	0	0	1	1	0.05716	0.09477	0.03100	0.01277	0.08816	0.10754	0.83091	0.77550
mcp1k	403958	3	0	0	1	1	0.02772	0.02943	0.02499	0.02364	0.05271	0.05307	0.88774	0.89274
mcp1k	404684	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	404816	5	0	0	1	1	0.05723	0.09720	0.02688	0.01316	0.08411	0.11036	0.72511	0.69988
mcp1k	405432	15	4	4	1	1	0.07007	0.03549	0.05056	0.05878	0.12063	0.09427	0.87288	0.90320
mcp1k	405740	14	3	3	0	0	0.01273	-0.01079	0.03429	0.04858	0.04702	0.03779	0.89301	0.89951
mcp1k	406752	7	7	0	1	1	0.08816	0.07214	0.01892	0.04805	0.10708	0.12878	1.68225	0.91170
mcp1k	407148	15	4	4	1	1	0.00467	0.00700	0.03906	0.03990	0.05658	0.05182	0.93172	0.92520
mcp1k	407918	17	7	7	1	1	0.08295	0.06872	0.29625	0.27719	0.37921	0.34591	1.27776	1.19554
mcp1k	408028	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	408534	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	409084	12	0	0	1	1	0.07957	0.07288	0.01699	0.02144	0.09656	0.09432	0.41471	0.41599
mcp1k	409458	8	0	0	1	1	0.09954	0.10059	0.09286	0.09535	0.19240	0.19595	0.60261	0.57843
mcp1k	409546	9	3	0	0	1	-0.04430	0.02514	0.07570	0.04084	0.03140	0.06598	0.53392	0.51408
mcp1k	409942	17	3	7	0	1	0.00000	0.00710	0.00000	0.02757	0.00000	0.03468	0.30639	0.32122
mcp1k	409942	23	3	3	0	0	-0.00874	0.02048	0.04729	0.06590	0.06615	0.08638	1.03589	1.06858
mcp1k	411460	6	3	3	0	0	-0.02137	-0.04242	0.00000	0.00000	0.00000	0.00000	1.06263	0.95842
mcp1k	411790	13	0	0	1	1	0.00885	0.03643	0.05675	0.01842	0.06561	0.05485	0.56699	0.57625
mcp1k	411790	19	7	7	1	1	0.09283	0.09707	0.23359	0.41063	0.32642	0.50771	1.07915	1.38217
mcp1k	412692	13	0	3	1	0	0.00484	0.00766	0.02777	0.02823	0.03260	0.03589	0.55312	0.55299
mcp1k	486049	13	0	0	1	1	0.08251	0.03679	0.01213	0.03253	0.09464	0.06932	0.75367	0.78190
mcp1k	486687	20	4	4	1	1	0.07851	0.07688	0.15913	0.21739	0.23764	0.29427	0.72147	0.80771
mcp1k	486907	16	0	0	1	1	0.06735	0.07491	0.03037	0.02311	0.09772	0.09803	0.81346	0.82140
mcp1k	487633	3	0	0	1	1	0.08168	0.07831	0.06682	0.04732	0.14851	0.12563	0.79359	0.74097
mcp1k	488139	14	3	3	0	0	-0.04505	-0.03062	0.08305	0.06063	0.03801	0.03001	1.10202	1.11750
mcp1k	489327	19	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp1k	489327	27	0	5	1	1	0.07135	0.10310	0.01002	0.24270	0.08137	0.34580	0.32540	0.84519
mcp1k	489811	4	0	0	1	1	0.09124	0.08944	0.02340	0.02665	0.11464	0.11609	0.76713	0.75824
mcp1k	490361	20	4	4	1	1	0.01174	0.00280	0.03596	0.03727	0.04770	0.04007	0.68156	0.71237
mcp1k	490581	6	3	3	0	0	-0.01383	-0.00886	0.04693	0.03624	0.03311	0.04313	1.08361	1.06152
mcp1k	490977	17	3	3	0	0	-0.02918	-0.04937	0.06852	0.08126	0.04998	0.03462	0.97748	1.00074
mcp1k	490977	23	7	7	1	1	0.09881	0.09516	0.31782	0.21675	0.41663	0.31191	1.11699	0.98005
mcp1k	492649	20	3	3	0	0	0.00315	0.01688	0.04520	0.03626	0.08519	0.09272	0.98160	0.96025
mcp1k	492891	13	0	0	1	1	0.09332	0.08692	0.02575	0.02113	0.11907	0.10804	0.72643	0.71948
mcp1k	492913	15	3	3	0	0	0.03899	0.00089	0.02970	0.04402	0.06868	0.04491	1.11574	1.07529
mcp1k	493243	13	3	3	0	0	0.03677	0.04074	0.02299	0.01800	0.05976	0.05874	1.18399	1.14538
mcp2k	47036	12	0	0	1	1	0.09078	0.09640	0.00942	0.00768	0.10020	0.10408	0.68810	0.68471
mcp2k	47058	24	0	0	1	1	0.07143	0.09321	0.02415	0.01648	0.09559	0.10969	0.78951	0.76798
mcp2k	47212	1	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	47784	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	47784	23	7	7	1	1	0.07987	0.07460	0.12161	0.09539	0.20148	0.16999	0.72838	0.68080
mcp2k	47916	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	49767	21	0	0	1	1	0.08202	0.09062	0.06227	0.08096	0.14429	0.17157	0.76816	0.81874
mcp2k	49789	16	0	0	1	1	0.09708	0.09307	0.04415	0.04815	0.14123	0.14123	0.72108	0.73034
mcp2k	49877	21	0	0	1	1	0.04318	0.08041	0.04167	0.03949	0.08485	0.11989	0.60969	0.60976
mcp2k	49984	4	3	3	0	0	-0.01512	-0.01389	0.07415	0.06765	0.05903	0.05946	0.94891	0.96285
mcp2k	49987	8	3	3	0	0	0.00533	0.00408	0.01752	0.06039	0.05777	0.07254	1.06814	1.04996
mcp2k	50270	18	0	0	1	1	0.04860	0.05826	0.02789	0.02505	0.07649	0.08331	0.29762	0.28689
mcp2k	50273	11	0	0	1	1	0.07440	0.07410	0.02055	0.02147	0.09495	0.09557	0.74318	0.73807
mcp2k	51153	19	0	0	1	1	0.07890	0.07438	0.01778	0.01998	0.09667	0.09436	0.81959	0.83414
mcp2k	51260	7	3	3	0	0	0.04584	0.02649	0.06377	0.06703	0.12132	0.09828	0.95375	0.94952
mcp2k	51417	15	0	0	1	1	0.08699	0.05242	0.01351	0.02700	0.10050	0.07941	0.71693	0.73334
mcp2k	51546	16	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	51964	7	3	3	0	0	-0.04216	-0.00150	0.11004	0.03773	0.06788	0.03623	1.02860	1.11902
mcp2k	52121	11	3	7	0	1	0.10938	0.08943	0.12068	0.09901	0.23007	0.18844	0.68888	0.74420
mcp2k	52220	14	3	3	0	0	-0.01006	-0.04855	0.04458	0.04892	0.06284	0.03543	0.96105	0.99863
mcp2k	52338	1	7	7	1	1	0.01242	0.03736	0.13037	0.15489	0.14279	0.19225	0.94120	0.89173
mcp2k	52352	24	7	3	1	0	0.09603	0.09595	0.11310	0.13817	0.20913	0.23411	1.19134	1.07425
mcp2k	52693	18	3	3	0	0	-0.08174	-0.09306	0.16785	0.14636	0.08611	0.05330	1.18987	1.09574
mcp2k	52693	29	3	3	0	0	-0.02762	-0.04331	0.19420	0.22797	0.16658	0.18465	1.40318	1.51827
mcp2k	53111	25	0	0	1	1	0.05361	0.02711	0.03189	0.03043	0.08550	0.05754	0.73359	0.77910
mcp2k	53130	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	53658	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	54453	24	7	7	1	1	0.06199	0.06422	0.29979	0.24028	0.36178	0.30450	1.46797	1.30025
mcp2k	54475	20	3	3	0	0	-0.03188	-0.00111	0.07900	0.06364	0.04712	0.06253	0.91137	0.92289
mcp2k	54629	15	5	5	1	1	0.10112	0.10027	0.08861	0.10226	0.18973	0.20252	0.62090	0.63843
mcp2k	54629	20	3	3	0	0	-0.01981	-0.01394	0.04265	0.06197	0.06379	0.06764	0.99285	0.98176
mcp2k	54692	7	0	0	1	1	0.08201	0.08321	0.03080	0.01587	0.11281	0.09908	0.72906	0.75469
mcp2k	54882	2	0	0	1	1	0.05725	0.06825	0.03419	0.03100	0.09144	0.09924	0.76396	0.77114
mcp2k	55220	17	2	3	0	0	nan	0.02012	nan	0.05877	nan	0.08208	nan	0.93593
mcp2k	55278	13	3	3	0	0	-0.05396	-0.04915	0.08560	0.07897	0.03164	0.02982	1.11720	1.11924
mcp2k	55278	21	3	3	0	0	-0.02482	-0.04810	0.04444	0.07614	0.01962	0.02804	0.57502	0.53808
mcp2k	55322	18	7	3	1	0	0.04810	0.00797	0.07261	0.05927	0.13161	0.08164	1.01129	1.04235
mcp2k	55322	25	2	0	0	1	nan	0.08772	nan	0.18675	nan	0.27447	nan	1.02732
mcp2k	55740	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	55770	10	0	0	1	1	0.08844	0.04957	0.02549	0.03607	0.11393	0.08564	0.71405	0.78000
mcp2k	56180	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56180	22	2	7	0	1	nan	0.08368	nan	0.62169	nan	0.70537	nan	-2.08569
mcp2k	56257	13	0	0	1	1	0.08774	0.08481	0.05818	0.05592	0.14593	0.14072	0.83561	0.82076
mcp2k	56466	17	3	3	0	0	0.09783	0.10418	0.49967	0.86989	0.59750	0.97407	2.35108	5.58735
mcp2k	56466	21	3	3	0	0	0.01417	0.00000	0.03794	0.00000	0.05211	0.00000	1.28894	0.64040
mcp2k	56862	8	0	0	1	1	0.02015	0.01691	0.05547	0.05261	0.07562	0.06952	0.69141	0.67917
mcp2k	56939	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	56972	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	57764	7	0	0	1	1	0.10588	0.10132	0.02317	0.02984	0.12905	0.13116	0.60074	0.61330
mcp2k	58072	15	3	7	0	1	0.00171	0.08918	0.10848	0.08973	0.11018	0.17892	1.33029	0.85778
mcp2k	58787	11	0	0	1	1	0.10506	0.10176	0.02419	0.02728	0.12924	0.12904	0.62192	0.64803
mcp2k	66366	22	3	7	0	1	0.03405	0.05766	0.06054	0.10428	0.11784	0.16193	0.99301	0.89691
mcp2k	66718	11	0	3	1	0	0.01450	-0.00809	0.03362	0.05995	0.08479	0.07205	0.94986	1.02391
mcp2k	67026	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67868	24	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.50107	0.47928
mcp2k	67898	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67928	9	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	67942	22	3	3	0	0	0.01282	0.02189	0.04349	0.06132	0.09493	0.08411	1.01904	1.06432
mcp2k	68308	6	3	3	0	0	-0.04043	-0.03880	0.08425	0.09308	0.04382	0.05428	0.99275	0.97225
mcp2k	68748	11	2	3	0	0	nan	0.09395	nan	0.07958	nan	0.17353	nan	2.72079
mcp2k	68748	13	7	7	1	1	0.05488	0.05405	0.13283	0.12750	0.18771	0.18155	0.94115	0.89660
mcp2k	68830	11	7	3	1	0	0.05921	-0.01285	0.07018	0.05808	0.12940	0.04523	0.80468	0.92104
mcp2k	69072	10	0	5	1	1	0.09901	0.09422	0.13912	0.15445	0.23813	0.24866	0.91442	0.86200
mcp2k	69144	13	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	69152	5	3	3	0	0	-0.03344	-0.02319	0.06776	0.04887	0.03432	0.02568	1.18724	1.09382
mcp2k	69232	20	7	0	1	1	0.09675	0.02501	0.14436	0.04509	0.24111	0.07010	0.71123	0.90259
mcp2k	69556	18	3	3	0	0	0.02058	0.00000	0.02174	0.00000	0.04232	0.00000	0.23586	0.17129
mcp2k	69618	12	0	0	1	1	0.09957	0.09493	0.01947	0.01790	0.11904	0.11283	0.70832	0.72750
mcp2k	69922	9	0	3	1	0	0.03177	0.03678	0.03488	0.03508	0.06665	0.08477	0.81204	0.91397
mcp2k	69922	14	3	3	0	0	0.10308	0.10111	0.28405	0.23195	0.38713	0.33305	2.60531	2.69980
mcp2k	69926	4	0	0	1	1	0.06399	0.09162	0.02365	0.01151	0.08765	0.10313	0.75735	0.71140
mcp2k	70010	8	7	7	1	1	0.00102	0.05427	0.05465	0.06513	0.05567	0.11940	0.89565	0.87963
mcp2k	70084	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	70124	18	0	0	1	1	0.06862	0.03177	0.08222	0.09582	0.15084	0.12760	0.90894	0.89810
mcp2k	70178	23	3	0	0	1	0.00000	0.00996	0.00000	0.01684	0.00000	0.02680	0.27491	0.25985
mcp2k	70222	12	3	3	0	0	-0.03738	-0.04116	0.05955	0.06928	0.02217	0.02812	0.58596	0.59632
mcp2k	70442	14	0	0	1	1	0.09800	0.09336	0.02183	0.02468	0.11983	0.11805	0.72223	0.72754
mcp2k	70472	16	5	0	1	1	0.04380	0.04898	0.04074	0.03924	0.08455	0.08868	1.12546	0.90091
mcp2k	70574	15	0	0	1	1	0.07473	0.08293	0.01856	0.01401	0.09329	0.09694	0.40797	0.40462
mcp2k	70713	25	2	2	0	0	-0.04246	-0.04202	0.11709	0.09199	0.07463	0.04997	0.98419	0.99863
mcp2k	70744	18	0	0	1	1	0.05751	0.05999	0.05665	0.06115	0.11416	0.12114	0.62345	0.63206
mcp2k	70766	21	3	3	0	0	-0.01234	-0.01915	0.04583	0.05522	0.03349	0.03607	0.81744	0.82059
mcp2k	70766	27	7	2	1	0	0.08332	nan	0.03385	nan	0.11717	nan	0.73367	nan
mcp2k	70816	9	0	3	1	0	0.02075	-0.00805	0.03208	0.04615	0.05283	0.03810	0.76697	0.82135
mcp2k	71022	16	3	3	0	0	0.00298	0.06388	0.07255	0.06438	0.08552	0.13458	1.01587	0.93870
mcp2k	71022	28	7	7	1	1	0.09519	0.09448	0.46738	0.47967	0.56257	0.57415	-2.77341	-5.11906
mcp2k	71092	4	7	7	1	1	0.02742	0.05220	0.05976	0.04796	0.08718	0.10016	0.81381	0.77939
mcp2k	71466	9	0	0	1	1	0.03028	0.03720	0.04249	0.03671	0.07277	0.07391	0.79725	0.79185
mcp2k	71558	14	0	0	1	1	0.08691	0.08885	0.01532	0.01961	0.10223	0.10846	0.75446	0.74685
mcp2k	71681	12	0	0	1	1	0.01815	0.03519	0.04804	0.01872	0.06619	0.05391	0.68344	0.66403
mcp2k	71778	21	7	7	1	1	0.03382	0.04098	0.07094	0.06581	0.10476	0.10679	0.87706	0.86790
mcp2k	72055	14	4	3	1	0	0.01910	0.00616	0.08665	0.05119	0.10576	0.08663	0.87283	0.97502
mcp2k	72092	23	0	0	1	1	0.07863	0.08935	0.00987	0.00876	0.08850	0.09810	0.70148	0.70031
mcp2k	72099	12	5	0	1	1	0.09723	0.09449	0.04027	0.03650	0.13750	0.13099	0.72363	0.72817
mcp2k	72196	8	3	3	0	0	0.02442	-0.04229	0.07510	0.09621	0.10502	0.05392	0.97306	1.02246
mcp2k	72236	2	0	0	1	1	0.09202	0.09100	0.02403	0.01565	0.11605	0.10665	0.68092	0.66787
mcp2k	72275	15	4	4	1	1	0.01067	0.01151	0.06513	0.07953	0.07579	0.09104	0.88901	0.86945
mcp2k	72298	15	0	3	1	0	0.01860	-0.03664	0.02805	0.14356	0.04665	0.10693	0.60065	0.80147
mcp2k	72742	16	3	3	0	0	-0.01729	0.00515	0.05854	0.04307	0.04125	0.05553	0.92715	0.93026
mcp2k	72764	6	3	0	0	1	-0.01377	0.05650	0.01500	0.08424	0.03181	0.14074	1.06262	1.88549
mcp2k	72786	9	3	3	0	0	-0.02560	-0.02923	0.07228	0.07442	0.04668	0.04519	1.06048	1.03785
