sample	event	cluster	status_A	status_B	verdict_A	verdict_B	margin_A	margin_B	ks1_A	ks1_B	ks2_A	ks2_B	ratio2_A	ratio2_B
mcp2k	72099	12	5	0	1	1	0.09723	0.09445	0.04027	0.03695	0.13750	0.13140	0.72363	0.71911
mcp2k	72196	8	3	3	0	0	0.02442	0.06165	0.07510	0.09262	0.10502	0.15427	0.97306	0.94474
mcp2k	72236	2	0	0	1	1	0.09202	0.08200	0.02403	0.02207	0.11605	0.10407	0.68092	0.66470
mcp2k	72275	15	4	4	1	1	0.01067	0.03815	0.06513	0.04090	0.07579	0.07905	0.88901	0.89591
mcp2k	72298	15	0	0	1	1	0.01860	0.01769	0.02805	0.02201	0.04665	0.03970	0.60065	0.60394
mcp2k	72742	16	3	3	0	0	-0.01729	0.00132	0.05854	0.04943	0.04125	0.05075	0.92715	0.92358
mcp2k	72764	6	3	3	0	0	-0.01377	-0.01400	0.01500	0.01321	0.03181	0.06648	1.06262	1.02191
mcp2k	72786	9	3	3	0	0	-0.02560	-0.06976	0.07228	0.09340	0.04668	0.02365	1.06048	1.11896
mcp2k	72786	17	3	3	0	0	-0.00934	-0.09111	0.07976	0.11588	0.07042	0.02477	1.02522	1.05372
mcp2k	72840	21	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73038	18	0	0	1	1	0.09943	0.09028	0.02451	0.01406	0.12394	0.10434	0.75577	0.76834
mcp2k	73054	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73068	15	0	0	1	1	0.08917	0.09495	0.01018	0.02285	0.09934	0.11780	0.74091	0.72842
mcp2k	73688	16	4	4	1	1	0.09305	0.06700	0.01170	0.02107	0.10475	0.08806	0.69532	0.70734
mcp2k	73698	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	73838	13	3	7	0	1	-0.03748	0.04592	0.06045	0.07019	0.04465	0.11612	1.01306	0.88367
mcp2k	73926	7	0	0	1	1	0.07537	0.07696	0.02086	0.02435	0.09622	0.10131	0.72714	0.72537
mcp2k	74270	22	3	3	0	0	-0.01095	0.02769	0.01208	0.00234	0.00113	0.03003	0.54631	0.53623
mcp2k	74326	10	4	7	1	1	0.04734	0.03026	0.04190	0.03498	0.08924	0.06524	0.89890	0.89667
mcp2k	74336	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	74849	15	0	0	1	1	0.10169	0.08594	0.01646	0.01120	0.11815	0.09714	0.73039	0.75813
mcp2k	74854	15	3	3	0	0	0.00152	-0.00513	0.03950	0.03940	0.04938	0.03427	1.06982	1.07631
mcp2k	75040	24	3	3	0	0	0.03622	-0.00433	0.09571	0.07472	0.13193	0.07899	1.01799	0.98967
mcp2k	75206	10	3	3	0	0	-0.00730	-0.01537	0.06413	0.06711	0.05683	0.05174	0.91700	0.90719
mcp2k	75206	20	3	3	0	0	0.08315	-0.02298	0.70711	0.00000	0.79026	0.00000	4.59090	0.93898
mcp2k	75316	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75334	21	0	0	1	1	0.09262	0.09684	0.01188	0.02051	0.10450	0.11735	0.77582	0.75550
mcp2k	75377	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75554	4	3	3	0	0	0.04651	0.04976	0.05376	0.06162	0.12946	0.13301	0.98346	0.98577
mcp2k	75668	14	3	3	0	0	-0.03862	-0.00207	0.04490	0.00000	0.03164	0.00000	1.03253	0.91807
mcp2k	75678	15	3	3	0	0	0.10274	0.10328	0.06392	0.08948	0.16667	0.19276	0.82148	0.86846
mcp2k	75678	28	2	3	1	1	0.09815	0.10391	0.06449	0.11607	0.16264	0.21998	1.15521	1.66746
mcp2k	75795	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	75954	21	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	76038	18	3	3	0	0	0.02777	-0.02672	0.02510	0.05734	0.06007	0.03061	0.90574	0.95028
mcp2k	76059	9	3	7	0	1	0.03343	0.03038	0.10614	0.10493	0.13957	0.13530	0.97010	0.87596
mcp2k	76147	5	0	3	1	0	0.02587	0.01564	0.03249	0.06467	0.05836	0.09960	0.90488	0.99735
mcp2k	76170	23	3	3	0	0	-0.01455	-0.01918	0.08264	0.09176	0.06809	0.07258	0.90002	0.86408
mcp2k	76250	16	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	76631	5	0	0	1	1	0.09921	0.08755	0.01310	0.02033	0.11231	0.10788	0.70633	0.71294
mcp2k	76866	9	7	3	1	0	0.05999	0.01033	0.06181	0.07116	0.12897	0.08325	0.93598	0.95566
mcp2k	76866	17	3	7	0	1	0.06246	0.06175	0.00381	0.13990	0.06628	0.20165	1.17145	1.47205
mcp2k	76888	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	76910	10	0	0	1	1	0.08245	0.04401	0.01472	0.03126	0.09718	0.07528	0.70997	0.73275
mcp2k	77328	16	3	0	0	1	0.00220	0.04797	0.07308	0.02476	0.07528	0.09468	1.08429	0.90806
mcp2k	77702	21	3	7	0	1	-0.04631	0.03569	0.08674	0.05901	0.04043	0.09470	0.99804	0.89165
mcp2k	77702	28	7	7	1	1	0.07290	0.07328	0.31632	0.43571	0.38922	0.50899	-0.44276	-0.95847
mcp2k	77731	13	0	0	1	1	0.03321	0.06145	0.13424	0.01041	0.16745	0.07185	0.45743	0.35891
mcp2k	77731	19	7	7	1	1	0.08730	0.02709	0.04239	0.07719	0.12969	0.10428	1.18727	1.20906
mcp2k	77846	12	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	77878	8	3	7	0	1	-0.05037	0.06283	0.12766	0.08720	0.07729	0.15003	1.09205	0.95222
mcp2k	77885	11	0	0	1	1	0.07475	0.05479	0.01663	0.02675	0.09139	0.08155	0.77308	0.79030
mcp2k	77922	17	0	0	1	1	0.08501	0.08583	0.01486	0.01346	0.09986	0.09930	0.74785	0.75503
mcp2k	77978	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	78032	13	0	0	1	1	0.05348	0.04517	0.03422	0.03207	0.08770	0.07724	0.80101	0.78774
mcp2k	78523	13	0	0	1	1	0.09081	0.08920	0.03300	0.03654	0.12382	0.12574	0.41170	0.41330
mcp2k	78714	20		3		0		0.00000		0.00000		0.00000		1.67444
mcp2k	79220	12	0	5	1	1	0.06056	0.04622	0.04440	0.05493	0.10495	0.10115	0.87729	0.88710
mcp2k	79220	18	0	0	1	1	0.06886	0.06736	0.02543	0.02537	0.09430	0.09273	0.36539	0.37500
mcp2k	79330	12	0	0	1	1	0.08565	0.08380	0.06309	0.01062	0.14874	0.09443	0.76357	0.77087
mcp2k	79491	6	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	79616	18	5	5	1	1	0.00525	0.02059	0.04198	0.04458	0.04723	0.06516	0.91835	0.86849
mcp2k	79616	23	0	0	1	1	0.09792	0.10638	0.09740	0.08697	0.19532	0.19335	0.49761	0.58801
mcp2k	79711	16	0	0	1	1	0.07991	0.09045	0.01678	0.00978	0.09670	0.10023	0.76279	0.75525
mcp2k	79755	6	0	0	1	1	0.07846	0.09756	0.01618	0.01695	0.09464	0.11451	0.72193	0.71786
mcp2k	80078	13	0	0	1	1	0.04760	0.07531	0.02978	0.01371	0.07737	0.08902	0.80445	0.72539
mcp2k	80672	2	3	0	0	1	-0.04550	0.01369	0.11005	0.06480	0.06454	0.07849	0.91788	0.68068
mcp2k	81310	17	0	0	1	1	0.06928	0.05990	0.03431	0.03571	0.10359	0.09562	0.72422	0.71950
mcp2k	81420	15	3	3	0	0	-0.02424	-0.01214	0.01666	0.04785	0.04685	0.06960	1.03710	0.98212
mcp2k	82102	10	0	0	1	1	0.06756	0.07279	0.01700	0.01953	0.08456	0.09232	0.76084	0.75676
mcp2k	82608	14	0	0	1	1	0.09781	0.09494	0.05459	0.07783	0.15240	0.17277	1.59546	1.58136
mcp2k	83048	9	3	0	0	1	0.04658	0.05072	0.03793	0.06631	0.08451	0.11703	1.13812	1.13007
mcp2k	90179	25	7	7	1	1	0.02559	0.08465	0.11120	0.71426	0.13679	0.79891	1.92078	-2.88313
mcp2k	90751	30	3	3	0	0	0.02238	-0.00127	0.03125	0.03225	0.06662	0.06423	0.91706	0.94786
mcp2k	91367	7	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	91653	13	3	0	0	1	0.00000	0.06791	0.00000	0.10031	0.00000	0.16822	0.60929	1.18559
mcp2k	91697	2	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	91807	24		7		1		0.05402		0.04398		0.09800		1.25353
mcp2k	92159	4	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	92225	21	7	7	1	1	0.10153	0.09131	0.34278	0.27868	0.44431	0.36999	1.51614	1.25035
mcp2k	92310	6	0	0	1	1	0.06547	0.05300	0.05437	0.03701	0.11985	0.09001	0.88559	0.84334
mcp2k	92552	3	0	5	1	1	0.09210	0.06385	0.08547	0.04967	0.17758	0.12438	0.88309	0.92007
mcp2k	92904	20	7	7	1	1	0.08732	0.10048	0.50261	0.25704	0.58993	0.35752	1.14724	1.59870
mcp2k	93105	9	4	2	1	0	0.07059	nan	0.05870	nan	0.14790	nan	0.95500	nan
mcp2k	93325	4	0	0	1	1	0.09356	0.09067	0.02121	0.01241	0.11477	0.10308	0.71265	0.72710
mcp2k	93655	6	0	3	1	0	0.03435	0.03036	0.02803	0.02497	0.07048	0.05533	1.09507	1.18839
mcp2k	93776	9	3	0	0	1	-0.02199	0.02260	0.05448	0.03997	0.05447	0.09800	0.97037	0.95806
mcp2k	93776	22	3	3	0	0	0.00000	-0.00325	0.00000	0.00789	0.00000	0.00464	0.55711	0.80035
mcp2k	93875	8	0	0	1	1	0.08633	0.08535	0.02090	0.02068	0.10723	0.10603	0.74035	0.74326
mcp2k	93919	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	94007	20	0	0	1	1	0.08872	0.09832	0.02502	0.02376	0.11374	0.12208	0.71535	0.74820
mcp2k	94029	10	3	3	0	0	-0.01248	-0.01170	0.07693	0.04308	0.06445	0.06369	0.87094	0.96578
mcp2k	94092	13	3	3	0	0	0.03122	0.02355	0.04018	0.04756	0.11081	0.10333	1.03158	0.97017
mcp2k	94224	24	3	3	0	0	-0.00125	0.00000	0.00578	0.00000	0.00453	0.00000	0.71042	0.67203
mcp2k	94392	12	7	3	1	0	0.09991	0.09544	0.32410	0.78913	0.42400	0.88457	1.67136	6.12077
mcp2k	94678	8	3	3	0	0	-0.02655	-0.03044	0.05151	0.05340	0.02496	0.03780	1.06119	0.96205
mcp2k	94942	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95151	6	3	3	0	0	-0.03981	0.08182	1.90394	1.34840	1.86413	1.43021	-3.69806	5.44400
mcp2k	95170	15	7	7	1	1	0.07052	0.08755	0.09157	0.04906	0.16209	0.13661	0.79391	0.83251
mcp2k	95173	12	0	0	1	1	0.03943	0.03193	0.03243	0.03794	0.07186	0.06987	0.75297	0.76730
mcp2k	95305	14	0	0	1	1	0.08564	0.09554	0.01155	0.01485	0.09719	0.11039	0.73514	0.72770
mcp2k	95327	7	0	0	1	1	0.09473	0.08894	0.02439	0.01703	0.11912	0.10597	0.75160	0.73926
mcp2k	95371	9	0	0	1	1	0.00813	0.03702	0.04883	0.01637	0.05697	0.05340	0.89029	0.88857
mcp2k	95405	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95412	12	3	3	0	0	-0.03372	-0.05105	0.04818	0.08437	0.03182	0.03331	0.96107	0.99944
mcp2k	95500	15	0	7	1	1	0.09124	0.06347	0.01630	0.02776	0.10754	0.09122	0.73308	0.75899
mcp2k	95503	13	0	0	1	1	0.07361	0.04779	0.02879	0.02857	0.10240	0.07637	0.71588	0.71857
mcp2k	95800	20	0	0	1	1	0.06820	0.08792	0.02127	0.01401	0.08947	0.10193	0.40614	0.39629
mcp2k	95899	16	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	95933	18	0	0	1	1	0.07926	0.08619	0.03267	0.02369	0.11194	0.10989	0.70560	0.66532
mcp2k	96042	11	0	0	1	1	0.09422	0.09898	0.01386	0.01229	0.10808	0.11127	0.72032	0.71887
mcp2k	96218	6	0	0	1	1	0.08258	0.07579	0.02403	0.02961	0.10662	0.10540	0.67599	0.66846
mcp2k	96251	25	3	3	0	0	-0.00291	-0.00701	0.05524	0.07010	0.05233	0.06309	3.05608	2.69461
mcp2k	96306	11	3	3	0	0	-0.04554	-0.01725	0.05616	0.03934	0.03294	0.06120	1.01984	0.97336
mcp2k	96864	21	3	4	0	1	0.00840	0.09884	0.06012	0.11994	0.06852	0.21878	0.86829	1.27141
mcp2k	96944	12	0	0	1	1	0.04066	0.03426	0.03415	0.03458	0.07481	0.06885	0.34507	0.35023
mcp2k	96977	17	0	0	1	1	0.06966	0.09668	0.02602	0.01921	0.09568	0.11589	0.76247	0.72499
mcp2k	97010	21	5	0	1	1	0.10004	0.10378	0.21296	0.20793	0.31299	0.31171	0.67979	0.62119
mcp2k	97033	32	3	2	0	0	0.10192	nan	0.61701	nan	0.71894	nan	5.18642	nan
mcp2k	97304	21	0	0	1	1	0.00860	0.02819	0.03624	0.02560	0.04485	0.05379	0.88908	0.88283
mcp2k	97407	11	0	0	1	1	0.08564	0.09345	0.01318	0.01154	0.09882	0.10498	0.70424	0.69803
mcp2k	98111	10	0	0	1	1	0.09528	0.08102	0.01083	0.01687	0.10610	0.09789	0.66296	0.67553
mcp2k	98353	13	3	7	0	1	-0.03402	0.10588	0.41617	0.24616	0.38215	0.35204	1.72299	0.63094
mcp2k	98441	13	0	0	1	1	0.09843	0.08586	0.01514	0.01178	0.11357	0.09764	0.71809	0.75189
mcp2k	98452	6	5	5	1	1	0.05714	0.05566	0.15161	0.16477	0.20875	0.22043	0.82601	0.81228
mcp2k	98470	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	98529	16	2	3	0	0	nan	-0.01889	nan	0.06969	nan	0.06107	nan	0.97743
mcp2k	98660	23	0	0	1	1	0.10713	0.10337	0.10073	0.11051	0.20786	0.21388	0.60774	0.62172
mcp2k	98756	9	0	0	1	1	0.03678	0.06414	0.04226	0.02534	0.07904	0.08948	0.75750	0.73465
mcp2k	98778	8	3	2	0	0	-0.00911	nan	0.04953	nan	0.04644	nan	0.94125	nan
mcp2k	98844	6	3	3	1	1	0.10888	0.07323	0.06807	0.07689	0.17695	0.15012	1.28660	1.70452
mcp2k	98870	10	0	0	1	1	0.06419	0.05186	0.04217	0.03549	0.13737	0.12744	0.94443	0.95291
mcp2k	98947	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	99078	22	0	0	1	1	0.08767	0.07499	0.01598	0.02192	0.10365	0.09690	0.66842	0.70058
mcp2k	99218	15	0	5	1	1	0.09044	0.05261	0.04199	0.04833	0.13243	0.10094	0.83708	0.79302
mcp2k	99376	6	0	0	1	1	0.09306	0.09032	0.01956	0.01054	0.11262	0.10086	0.41245	0.38922
mcp2k	99563	16	7	7	1	1	0.03296	0.03822	0.04844	0.04637	0.08140	0.08459	0.74952	0.75104
mcp2k	99636	21	0	0	1	1	0.09285	0.08885	0.11124	0.13399	0.20409	0.22284	0.55034	0.51911
mcp2k	99782	18	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100032	9	0	0	1	1	0.09016	0.07993	0.01712	0.01303	0.10728	0.09296	0.75996	0.78443
mcp2k	100080	17	3	3	0	0	-0.00732	-0.00396	0.04756	0.03900	0.06318	0.07553	0.95655	0.97351
mcp2k	100135	14	3	3	0	0	-0.04434	-0.02600	0.08347	0.06541	0.03913	0.04093	0.95738	0.95891
mcp2k	100157	5	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100190	22	0	4	1	1	0.02641	0.02598	0.02064	0.02022	0.04705	0.04620	0.84539	0.84655
mcp2k	100200	3	0	0	1	1	0.06464	0.02589	0.02306	0.04181	0.08770	0.06770	0.75581	0.79789
mcp2k	100420	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	100421	7	3	3	0	0	-0.04960	0.04955	0.09947	0.07264	0.04986	0.12219	1.07196	0.93031
mcp2k	100728	9	0	0	1	1	0.03051	0.02731	0.05507	0.05553	0.08558	0.08284	0.88990	0.88261
mcp2k	100728	25		7		1		0.09281		0.26336		0.35617		1.15855
mcp2k	101004	2	3	3	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.44249	0.49216
mcp2k	101224	12	3	3	0	0	-0.04054	-0.02851	0.05030	0.04702	0.01607	0.01852	1.04038	1.06236
mcp2k	101828	18	7	3	1	0	0.01582	0.00286	0.03169	0.04301	0.04751	0.04587	0.88622	0.88643
mcp2k	101828	22	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	101873	7	0	0	1	1	0.05816	0.05402	0.04091	0.04462	0.09907	0.09864	0.73369	0.73539
mcp2k	102082	3	0	0	1	1	0.09764	0.08988	0.01669	0.01080	0.11433	0.10068	0.72484	0.73347
mcp2k	102940	17	0	0	1	1	0.08665	0.07387	0.02437	0.02721	0.11101	0.10108	0.72119	0.73699
mcp2k	103204	20	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	103545	18	2	2	0	1	-0.04971	0.08617	0.27879	0.14989	0.22908	0.23606	1.92522	1.32622
mcp2k	103567	11	0	0	1	1	0.09520	0.08218	0.02367	0.02403	0.11887	0.10621	0.68910	0.68145
mcp2k	103952	15	3	3	0	0	-0.03435	-0.02787	0.07948	0.04196	0.04963	0.03654	0.99849	1.04261
mcp2k	104172	24	7	7	1	1	0.02357	0.07915	0.56014	0.19044	0.58372	0.26959	-4.85574	0.87428
mcp2k	104172	25	3	3	0	0	0.06802	0.09971	0.08304	0.09190	0.15106	0.19161	0.79238	0.78330
mcp2k	104216	10	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	104260	4	0	0	1	1	0.02514	0.03072	0.02939	0.03703	0.09750	0.09028	0.95095	0.92921
mcp2k	104260	10	3	7	0	1	0.04921	0.04393	0.11148	0.09013	0.16068	0.13406	0.95111	0.94061
mcp2k	104920	9	2	3	0	0	nan	0.00427	nan	0.03068	nan	0.03495	nan	1.08149
mcp2k	105074	23	0	0	1	1	0.09265	0.09697	0.00837	0.01039	0.10102	0.10736	0.71640	0.69585
mcp2k	105140	6	3	3	0	0	-0.02386	0.05892	0.07593	0.07029	0.05206	0.13432	1.08040	0.95118
mcp2k	105404	4	0	3	1	0	0.02471	-0.01472	0.06125	0.07296	0.08595	0.05823	0.87574	1.04773
mcp2k	105492	19		3		0		0.10244		0.43159		0.53403		11.69540
mcp2k	155829	2	0	0	1	1	0.08542	0.07984	0.03718	0.02163	0.12260	0.10147	0.53894	0.51176
mcp2k	156093	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	157215	18	0	5	1	1	0.02989	0.00714	0.03410	0.03976	0.08087	0.05919	0.91981	0.93069
mcp2k	157413	12	0	0	1	1	0.09205	0.06168	0.01366	0.02012	0.10570	0.08181	0.72980	0.76328
mcp2k	158579	9	0	0	1	1	0.03764	0.05836	0.04085	0.03234	0.07849	0.09070	0.53601	0.54247
mcp2k	158689	8	0	3	1	0	0.02231	0.00381	0.03695	0.05988	0.09743	0.07432	0.95747	0.95323
mcp2k	159371	3	0	0	1	1	0.03464	0.06276	0.01815	0.02693	0.05279	0.08969	0.49034	0.48327
mcp2k	159569	12	3	4	0	1	-0.04196	0.07041	0.11189	0.07428	0.06993	0.14469	1.27645	1.10895
mcp2k	159635	9	0	0	1	1	0.08259	0.09797	0.02196	0.01170	0.10455	0.10966	0.77283	0.75301
mcp2k	159635	19	3	3	0	0	0.00000	-0.04478	0.00000	0.03516	0.00000	0.02778	0.76037	0.97231
mcp2k	160031	15	7	0	1	1	0.09829	0.09866	0.01893	0.01883	0.11722	0.11750	0.72561	0.71917
mcp2k	160119	6	0	0	1	1	0.07812	0.07606	0.01674	0.01679	0.09486	0.09286	0.39369	0.40097
mcp2k	160537	13	3	3	0	0	0.03701	0.00825	0.01751	0.03879	0.05452	0.08850	1.12633	1.02601
mcp2k	162143	8	7	3	1	0	0.05856	0.05513	0.06736	0.06400	0.12592	0.12725	0.89139	0.94374
mcp2k	162143	14	0	0	1	1	0.09381	0.01984	0.03923	0.04190	0.13304	0.06175	0.49825	0.57060
mcp2k	162363	12	0	0	1	1	0.05016	0.03617	0.02938	0.04007	0.07954	0.07625	0.77165	0.80765
mcp2k	162891	18	0	0	1	1	0.05897	0.07091	0.02148	0.01623	0.08045	0.08713	0.70414	0.69033
mcp2k	164466	6	7	2	1	0	0.02232	nan	0.04629	nan	0.06861	nan	0.79101	nan
mcp2k	164576	24	7	3	1	0	0.07108	-0.04708	1.26378	1.11258	1.33486	1.06551	-2.81827	-2.40996
mcp2k	164774	24	3	3	0	0	-0.02765	-0.04087	0.07889	0.02530	0.05124	0.03812	0.89531	1.02017
mcp2k	164849	5	0	0	1	1	0.08520	0.07879	0.01711	0.02746	0.10231	0.10626	0.55325	0.55581
mcp2k	165547	11	0	0	1	1	0.08894	0.09569	0.01520	0.00929	0.10414	0.10498	0.69700	0.70148
mcp2k	166185	8	0	3	1	0	0.00803	0.03630	0.06392	0.02564	0.07195	0.06194	0.83490	1.46747
mcp2k	166185	12	3	3	0	0	-0.04166	-0.02825	0.03211	0.05214	0.04234	0.04900	0.99988	0.97340
mcp2k	166251	7	0	0	1	1	0.09467	0.06855	0.05059	0.04764	0.14526	0.11619	1.10849	1.32931
mcp2k	166295	13	0	0	1	1	0.06848	0.07606	0.02257	0.01867	0.09105	0.09473	0.74711	0.74092
mcp2k	166295	25	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	166908	9	0	0	1	1	0.07471	0.03921	0.02193	0.03403	0.09663	0.07324	0.73247	0.74057
mcp2k	167109	17	0	0	1	1	0.08741	0.05523	0.07582	0.04440	0.16324	0.09963	0.53821	0.61270
mcp2k	167329	18	0	0	1	1	0.09590	0.10065	0.01607	0.01690	0.11197	0.11755	0.68984	0.68794
mcp2k	167329	30	7	7	1	1	0.08739	0.07612	0.09945	0.06182	0.18684	0.13794	0.91595	0.74474
mcp2k	167351	13	3	3	0	0	0.02228	0.01506	0.04702	0.02749	0.06930	0.04846	1.08622	1.08640
mcp2k	167351	19	7	7	1	1	0.10367	0.10372	0.17981	0.18006	0.28348	0.28378	1.48354	1.25886
mcp2k	167461	6	0	0	1	1	0.08890	0.08534	0.02159	0.01674	0.11049	0.10208	0.71684	0.70086
mcp2k	167612	14	0	0	1	1	0.09072	0.08232	0.02140	0.01294	0.11212	0.09526	0.67501	0.69993
mcp2k	167612	27	2	4	0	1	nan	0.05073	nan	0.10680	nan	0.15754	nan	1.26857
mcp2k	167744	13	3	3	0	0	0.00562	0.01329	0.04439	0.05137	0.07416	0.07448	0.94967	0.93741
mcp2k	168077	9	0	0	1	1	0.08350	0.08519	0.01556	0.01346	0.09906	0.09864	0.72908	0.73216
mcp2k	168209	11	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	168209	17	3	3	0	0	0.04584	0.08224	0.07209	0.06451	0.11793	0.14675	2.28527	2.15393
mcp2k	168822	6	0	0	1	1	0.07527	0.08666	0.02137	0.01054	0.09664	0.09720	0.69703	0.66453
mcp2k	169152	22	2	3	0	0	nan	-0.04869	nan	0.24759	nan	0.19890	nan	-0.31306
mcp2k	169160	10	0	5	1	1	0.08862	0.09449	0.03078	0.04841	0.11940	0.14290	0.77863	0.79803
mcp2k	169221	15	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	169240	19	3	3	0	0	0.00398	-0.02294	0.07075	0.05679	0.08424	0.06056	0.97461	1.00784
mcp2k	169306	22	0	7	1	1	0.05124	0.09212	0.07258	0.16229	0.12382	0.25441	0.83335	1.14495
mcp2k	169793	11	3	2	0	0	0.01138	nan	0.05175	nan	0.09468	nan	0.98841	nan
mcp2k	169900	15	0	0	1	1	0.06091	0.06731	0.02556	0.02611	0.08646	0.09343	0.82672	0.80740
mcp2k	169900	21	7	3	1	0	0.09790	0.00000	0.46845	0.00000	0.56635	0.00000	1.80493	0.79841
mcp2k	170076	10	3	7	0	1	-0.00165	0.06584	0.04822	0.06222	0.07123	0.12983	1.04133	0.92518
mcp2k	170274	7	0	0	1	1	0.10560	0.07727	0.01231	0.02021	0.11791	0.09748	0.54541	0.55575
mcp2k	170326	8	3	3	0	0	0.01712	0.00830	0.06507	0.05374	0.08220	0.07133	0.90592	0.94143
mcp2k	170365	12	3	3	0	0	0.01962	-0.01874	0.03526	0.05936	0.08126	0.04061	1.06430	1.09311
mcp2k	170585	11	3	3	0	0	-0.01656	-0.03609	0.05911	0.06956	0.04255	0.03347	0.86192	0.87772
mcp2k	170739	15	0	2	1	0	0.10206	nan	0.02155	nan	0.12361	nan	0.72512	nan
mcp2k	170761	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171143	8	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171352	13	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171421	25		3		0		0.00000		0.00000		0.00000		3.11677
mcp2k	171426	18	0	0	1	1	0.09029	0.08965	0.02146	0.02282	0.11174	0.11247	0.76186	0.73814
mcp2k	171528	17	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	171536	15	3	3	0	0	0.06826	0.05929	0.05852	0.02804	0.14484	0.08733	0.95305	0.82363
mcp2k	171770	24	3	3	0	0	0.10359	0.11020	5.48149	1.19434	5.58508	1.30454	28.62549	7.11057
mcp2k	171778	1	0	0	1	1	0.02793	0.03916	0.05251	0.04056	0.08044	0.07972	0.40093	0.40620
mcp2k	171792	12	0	0	1	1	0.07366	0.08114	0.02199	0.01316	0.09565	0.09430	0.40248	0.39959
mcp2k	171866	15	3	3	0	0	0.02999	-0.02735	0.10671	0.04764	0.13670	0.04715	1.00025	0.96859
mcp2k	172012	24	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172177	7	3	3	0	0	0.08475	-0.04425	0.25516	0.08947	0.33991	0.04522	0.65367	1.04123
mcp2k	172262	30	7	0	1	1	0.07398	0.09923	0.22530	0.02469	0.29928	0.12392	1.34639	0.71321
mcp2k	172262	31	0	0	1	1	0.01876	0.06111	0.04669	0.02572	0.06545	0.08683	0.78438	0.74218
mcp2k	172298	5	0	0	1	1	0.07070	0.02277	0.01483	0.04305	0.08553	0.06582	0.76202	0.88051
mcp2k	172344	6	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172397	14	0	0	1	1	0.09249	0.09210	0.01280	0.01113	0.10529	0.10323	0.73866	0.74163
mcp2k	172397	20	7	7	1	1	0.08965	0.09302	0.11935	0.14497	0.20900	0.23799	0.90619	0.91286
mcp2k	172463	14	2	2	0	0	nan	nan	nan	nan	nan	nan	nan	nan
mcp2k	172498	5	3	3	0	0	0.03776	0.09256	0.05725	0.04225	0.09500	0.13481	1.24137	1.42245
mcp2k	172617	17	3	3	0	0	0.09658	0.07683	0.12592	0.06792	0.22250	0.14482	0.84052	0.93006
mcp2k	172850	12	7	4	1	1	0.03747	0.00327	0.04727	0.04636	0.08474	0.04963	0.81261	0.83329
