tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d119vnu	039349_31	nu	1	28	21.566	1.21	1.2607192993164062	0.050719299316406286	219	33	4	19	19	7735	916	0.2950401306152344	0.22388839721679688	0.14818572998046875	318.0	70.8	58.2	4.8	8308.8	0.2	390.5	5363.4	66.6	1.8	5.5	5540.0	0.0	200.6	254.3	78.4	604.5	0.295	0.000	0.000	0.000	0.224	0.000	0.000	0.148	0.000	0.000	0.000	0.154	0.000	0.185	0.064	0.001	0.047
d119vnu	039349_32	nu	1	16	11.399	0.66	0.9690093994140625	0.30900939941406247	230	23	4	12	12	3367	488	0.18576431274414062	0.19419479370117188	0.049884796142578125	211.7	49.6	40.0	3.9	6219.5	0.2	569.4	1658.6	45.1	1.8	10.8	1535.1	0.0	185.7	192.6	44.6	411.6	0.186	0.003	0.000	0.000	0.194	0.000	0.000	0.050	0.000	0.000	0.000	0.122	0.000	0.186	0.053	0.000	0.032
d119vnu	039349_33	nu	1	43	36.794	1.5	1.5	0.0	304	41	5	17	17	5439	732	0.37944793701171875	0.525054931640625	0.000820159912109375	449.3	95.2	76.6	7.3	14643.9	0.2	1607.9	4398.1	97.1	3912.0	4723.9	4948.5	0.0	188.4	365.3	70.4	797.5	0.379	0.000	0.000	0.000	0.525	0.000	0.000	0.001	0.000	0.000	0.155	0.000	0.000	0.151	0.106	0.000	0.031
d119vnu	039349_34	nu	1	15	10.902	0.71	0.9773540496826172	0.2673540496826172	193	30	5	12	12	3952	943	0.17609405517578125	0.19388961791992188	0.050861358642578125	212.8	47.8	38.7	3.5	5775.9	0.2	322.4	1908.5	48.8	2.2	8.5	1527.4	0.0	192.5	167.0	49.1	407.3	0.176	0.000	0.000	0.000	0.194	0.000	0.000	0.051	0.000	0.000	0.000	0.148	0.000	0.184	0.042	0.001	0.037
d119vnu	039349_35	nu	1	11	9.89	0.62	0.8873443603515625	0.2673443603515625	211	43	3	9	9	1765	431	0.17556381225585938	0.17725372314453125	0.036769866943359375	215.8	49.9	39.8	3.9	6124.6	0.2	546.8	883.1	44.6	8.7	13.9	1006.8	0.0	180.8	152.8	33.6	390.7	0.176	0.004	0.000	0.000	0.177	0.000	0.000	0.037	0.000	0.000	0.000	0.085	0.000	0.185	0.041	0.000	0.035
d119vnu	039349_36	nu	1	16	14.344	0.8	1.1056709289550781	0.3056709289550781	230	31	7	10	10	3087	517	0.19589996337890625	0.18886184692382812	0.0543060302734375	244.3	51.9	41.8	4.0	5602.4	0.2	298.4	1792.0	59.0	17.9	156.3	4784.4	0.0	211.9	301.4	45.3	482.7	0.196	0.002	0.000	0.000	0.189	0.000	0.000	0.054	0.000	0.000	0.000	0.238	0.000	0.188	0.087	0.001	0.004
d119vnu	039349_37	nu	1	35	32.537	1.81	1.8139362335205078	0.003936233520507759	347	35	4	19	19	6810	1022	0.4750099182128906	0.40020751953125	0.15737152099609375	489.7	107.4	87.6	7.9	18429.9	0.2	2102.2	5092.3	114.5	12.2	60.8	3848.5	0.0	205.5	394.7	75.4	964.0	0.475	0.000	0.000	0.000	0.400	0.000	0.000	0.157	0.000	0.000	0.000	0.259	0.000	0.174	0.107	0.001	0.081
d119vnu	039349_38	nu	1	25	22.067	1.34	1.4800453186035156	0.14004531860351555	242	34	5	17	17	4886	583	0.36479949951171875	0.4203338623046875	0.0019989013671875	437.5	85.0	70.2	6.2	13278.1	0.2	1533.8	3092.2	78.5	1.9	10.9	1754.1	0.0	203.2	328.7	58.0	731.7	0.365	0.000	0.000	0.000	0.420	0.000	0.000	0.002	0.000	0.000	0.000	0.221	0.000	0.184	0.098	0.000	0.044
d119vnu	039349_39	nu	1	12	8.515	0.51	0.8324050903320312	0.32240509033203124	204	30	2	10	10	2615	590	0.16315078735351562	0.16448211669921875	0.045013427734375	202.0	47.2	38.0	3.7	5120.7	0.2	348.1	1289.7	38.3	1.6	17.1	494.3	0.0	189.3	153.1	41.6	355.3	0.163	0.004	0.000	0.000	0.164	0.000	0.000	0.045	0.000	0.000	0.000	0.052	0.000	0.184	0.045	-0.001	0.029
d119vnu	039349_3	nu	1	14	11.946	0.79	1.0620975494384766	0.2720975494384765	210	32	4	14	14	5112	1123	0.22856521606445312	0.21532058715820312	0.058071136474609375	270.7	59.0	46.5	4.0	6072.1	0.2	415.7	2340.2	44.4	2.1	4.6	1555.5	0.0	187.1	158.1	65.4	473.6	0.229	0.001	0.000	0.000	0.215	0.000	0.000	0.058	0.000	0.000	0.000	0.141	0.000	0.181	0.041	0.001	0.052
d119vnu	039349_40	nu	1	10	6.277	0.43	0.7534866333007812	0.32348663330078126	221	38	3	7	7	1608	706	0.11828231811523438	0.15062332153320312	0.010311126708984375	153.5	39.7	27.4	2.8	3402.3	0.2	245.0	675.0	34.0	1.9	7.0	923.0	0.0	182.3	133.1	30.1	284.3	0.118	0.003	0.000	0.000	0.151	0.000	0.000	0.010	0.000	0.000	0.000	0.082	0.000	0.183	0.036	0.000	0.019
d119vnu	039349_41	nu	1	18	13.75	0.64	0.8980941772460938	0.25809417724609374	196	36	1	11	11	3742	698	0.20362091064453125	0.18492889404296875	0.07501983642578125	243.7	52.3	43.4	3.7	6828.3	0.2	574.2	1914.6	44.6	2.4	21.2	3025.2	0.0	174.9	120.2	55.0	414.9	0.204	0.000	0.000	0.000	0.185	0.000	0.000	0.075	0.000	0.000	0.000	0.035	0.000	0.171	0.025	0.001	0.058
d119vnu	039349_42	nu	1	15	10.057	0.8	0.8323707580566406	0.03237075805664058	220	34	2	11	11	2685	511	0.14731979370117188	0.18227767944335938	0.053630828857421875	192.5	45.0	35.2	3.8	6085.6	0.2	787.0	1224.0	40.6	1.4	9.9	738.0	0.0	184.1	128.2	41.4	341.8	0.147	0.004	0.000	0.000	0.182	0.000	0.000	0.054	0.000	0.000	0.000	0.046	0.000	0.182	0.031	0.001	0.039
d119vnu	039349_43	nu	1	11	8.085	0.53	0.9085807800292969	0.37858078002929685	221	25	4	10	10	1876	729	0.1767730712890625	0.164215087890625	0.051624298095703125	228.6	49.2	40.2	3.9	5246.2	0.2	351.8	789.9	40.7	19.3	9.4	443.5	0.0	179.8	108.7	34.3	393.6	0.177	0.001	0.000	0.000	0.164	0.000	0.000	0.052	0.000	0.000	0.000	0.109	0.000	0.184	0.029	0.000	0.049
d119vnu	039349_44	nu	1	33	29.557	1.52	1.5576362609863281	0.03763626098632811	415	48	6	20	20	6241	1118	0.36005401611328125	0.25742340087890625	0.14595413208007812	420.6	84.6	69.4	7.6	10702.0	0.2	602.2	4486.1	84.2	18.4	20.7	11241.4	0.0	206.4	337.1	77.7	793.2	0.360	0.002	0.000	0.000	0.257	0.000	0.000	0.146	0.000	0.000	0.000	0.337	0.000	0.170	0.091	0.001	0.047
d119vnu	039349_45	nu	1	19	13.474	1.04	1.04	0.0	202	31	4	13	13	3745	617	0.220947265625	0.20242691040039062	0.060546875	261.4	56.1	45.6	4.0	6919.4	0.2	556.7	2031.9	54.2	9.5	109.8	2280.1	0.0	236.5	179.0	47.4	480.6	0.221	0.001	0.000	0.000	0.202	0.000	0.000	0.061	0.000	0.000	0.000	0.133	0.000	0.184	0.049	0.001	0.042
d119vnu	039349_46	nu	1	19	13.781	0.93	0.9686088562011719	0.038608856201171826	229	34	2	10	10	3496	952	0.21595382690429688	0.21831512451171875	0.053119659423828125	258.0	55.4	44.9	3.8	6266.0	0.2	507.1	1864.3	50.3	1.7	11.2	3626.3	0.0	185.8	181.2	48.5	431.7	0.216	0.000	0.000	0.000	0.218	0.000	0.000	0.053	0.000	0.000	0.000	0.061	0.000	0.183	0.047	0.001	0.043
d119vnu	039349_47	nu	1	19	14.685	1.13	1.13	0.0	257	46	4	17	17	4771	603	0.2528495788574219	0.2530670166015625	0.054187774658203125	293.1	63.7	50.8	4.7	8037.3	0.2	746.4	3135.1	64.4	3.8	16.4	1035.9	0.0	188.8	187.3	57.1	526.5	0.253	0.000	0.000	0.000	0.253	0.000	0.000	0.054	0.000	0.000	0.000	0.135	0.000	0.186	0.055	0.001	0.041
d119vnu	039349_48	nu	1	29	25.19	1.58	1.5827083587646484	0.0027083587646483664	290	38	7	22	22	6382	752	0.3519935607910156	0.2513275146484375	0.1512603759765625	408.1	82.6	69.5	6.6	10664.3	0.2	830.9	5553.9	83.2	40.9	187.3	5393.9	0.0	217.7	371.4	76.1	799.0	0.352	0.000	0.000	0.000	0.251	0.000	0.001	0.151	0.000	0.000	0.000	0.345	0.000	0.187	0.102	0.001	0.044
d119vnu	039349_49	nu	1	14	11.349	0.62	0.9953975677490234	0.37539756774902344	200	37	3	11	11	2356	451	0.2195587158203125	0.2346038818359375	0.024494171142578125	254.9	56.6	46.1	3.8	7160.7	0.2	833.4	1228.9	52.7	1.3	8.1	555.8	0.0	199.4	193.6	40.2	460.4	0.220	0.001	0.000	0.000	0.235	0.000	-0.001	0.024	0.000	0.000	0.000	0.095	0.000	0.185	0.044	0.000	0.047
d119vnu	039349_4	nu	1	21	15.194	1.01	1.0718059539794922	0.06180595397949218	309	35	1	16	16	4924	668	0.2776603698730469	0.2178192138671875	0.12599945068359375	333.1	67.4	55.1	5.8	9265.0	0.2	706.9	2974.1	63.7	7.0	12.4	534.7	0.0	189.9	136.5	72.1	509.3	0.278	0.000	0.000	0.000	0.218	0.000	0.000	0.126	0.000	0.000	0.000	0.017	0.000	0.181	0.039	0.003	0.067
d119vnu	039349_50	nu	1	23	17.644	1.18	1.2012290954589844	0.021229095458984437	284	35	6	13	13	3880	915	0.23097991943359375	0.3859596252441406	0.00151824951171875	268.3	60.9	48.1	4.8	9659.8	0.2	1228.9	1963.8	61.2	22.5	175.9	2662.6	0.0	208.9	302.9	51.5	565.1	0.231	0.003	0.000	0.000	0.386	0.000	0.000	0.002	0.000	0.000	0.000	0.150	0.000	0.183	0.092	0.001	0.010
d119vnu	039349_51	nu	1	20	14.356	0.95	1.2437248229980469	0.2937248229980469	265	28	7	13	13	1875	469	0.25807952880859375	0.22629547119140625	0.0455169677734375	324.8	65.6	59.9	4.9	7939.1	0.2	731.0	889.1	55.7	5.1	47.9	2883.5	0.0	221.8	194.3	33.0	606.1	0.258	0.000	0.000	0.000	0.226	0.000	0.000	0.046	0.000	0.000	0.000	0.275	0.000	0.186	0.063	0.000	0.042
d119vnu	039349_52	nu	1	24	20.183	1.26	1.2963390350341797	0.03633903503417968	232	29	5	15	15	5347	1042	0.3023185729980469	0.241851806640625	0.09660720825195312	341.8	74.0	60.0	5.0	9464.0	0.2	652.0	3182.2	71.4	33.3	358.9	4425.5	0.0	201.6	266.0	68.7	632.9	0.302	0.000	0.000	0.000	0.242	0.000	0.000	0.097	0.000	0.000	0.002	0.218	0.000	0.176	0.075	0.001	0.039
d119vnu	039349_53	nu	1	23	18.701	1.21	1.2835121154785156	0.07351211547851566	253	31	2	14	14	5050	629	0.3431205749511719	0.3534736633300781	0.0335540771484375	377.1	81.2	65.0	5.6	10794.4	0.2	1104.8	2856.2	74.3	1.4	17.9	1779.2	0.0	193.2	274.6	68.3	629.8	0.343	0.000	0.000	0.000	0.353	0.000	0.000	0.034	0.000	0.000	0.000	0.088	0.000	0.183	0.070	0.001	0.068
d119vnu	039349_54	nu	1	27	21.175	1.33	1.3311195373535156	0.001119537353515554	269	44	7	24	24	7247	844	0.2530517578125	0.23418807983398438	0.12442779541015625	286.7	65.0	51.9	5.1	8758.6	0.2	838.8	5328.2	66.3	44.0	82.7	4122.7	0.0	211.4	320.3	76.7	598.0	0.253	0.000	0.000	0.000	0.234	0.000	0.000	0.124	0.000	0.000	0.000	0.270	0.000	0.186	0.110	0.001	0.006
d119vnu	039349_55	nu	1	16	10.371	0.61	0.9184989929199219	0.3084989929199219	238	35	1	11	11	2574	464	0.22863006591796875	0.22132492065429688	0.028594970703125	263.8	59.8	47.8	4.6	6946.6	0.2	458.8	1431.7	71.1	2.0	10.6	100.4	0.0	182.0	111.7	39.6	436.2	0.229	0.000	0.000	0.000	0.221	0.000	0.000	0.029	0.000	0.000	0.000	0.027	0.000	0.181	0.025	0.000	0.062
d119vnu	039349_56	nu	1	29	22.222	1.35	1.3796329498291016	0.029632949829101474	256	38	5	25	25	9251	1094	0.30390167236328125	0.24338531494140625	0.15604400634765625	338.5	72.0	58.9	5.4	9430.1	0.2	424.7	6698.9	65.9	31.0	16.1	3524.2	0.0	220.2	280.4	94.5	669.6	0.304	0.000	0.000	0.000	0.243	0.000	0.000	0.156	0.000	0.000	0.000	0.227	0.000	0.185	0.083	0.001	0.032
d119vnu	039349_57	nu	1	24	18.128	0.9	1.2073898315429688	0.30738983154296873	263	39	4	14	14	4426	610	0.2646331787109375	0.3214225769042969	0.02657318115234375	311.6	70.6	54.9	5.3	10709.5	0.2	1225.1	2518.6	68.6	36.4	140.6	1578.9	0.0	190.0	272.1	60.6	566.3	0.265	0.000	0.000	0.000	0.321	0.000	0.000	0.027	0.000	0.000	0.000	0.147	0.000	0.186	0.070	0.001	0.045
d119vnu	039349_58	nu	1	19	14.324	0.82	0.9833335876464844	0.16333358764648442	271	38	3	6	6	1100	369	0.23069381713867188	0.43891143798828125	0.0	270.5	62.4	51.0	7.3	11008.3	0.3	577.2	704.0	44.2	3.1	31.9	493.4	0.0	178.8	171.3	29.8	461.9	0.231	0.001	0.000	0.000	0.439	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.154	0.000	0.000	0.011
d119vnu	039349_59	nu	1	11	9.14	0.87	0.9068641662597656	0.03686416625976563	188	26	3	7	7	1934	556	0.18830108642578125	0.15051651000976562	0.049106597900390625	279.8	70.7	49.1	3.2	4618.7	0.2	243.7	947.3	39.2	5.9	5.9	1870.8	0.0	189.3	156.3	35.0	405.8	0.188	0.002	0.000	0.000	0.151	0.000	0.000	0.049	0.000	0.000	0.000	0.106	0.000	0.185	0.040	0.000	0.039
d119vnu	039349_5	nu	1	21	17.436	1.27	1.3007259368896484	0.03072593688964842	275	36	6	15	15	4844	703	0.2692832946777344	0.2815704345703125	0.059238433837890625	316.7	66.1	53.3	5.3	9652.1	0.2	1092.6	2482.4	86.1	3.3	19.2	2147.1	0.0	196.3	297.9	59.6	595.8	0.269	0.000	0.000	0.000	0.282	0.000	0.000	0.059	0.000	0.000	0.000	0.250	0.000	0.185	0.080	0.001	0.030
d119vnu	039349_60	nu	1	17	13.287	0.94	0.9837722778320312	0.0437722778320313	237	30	3	15	15	5117	666	0.19957351684570312	0.1868743896484375	0.0860595703125	256.2	56.1	44.2	4.2	7110.8	0.2	619.3	2919.6	47.2	2.0	7.4	1086.7	0.0	191.4	193.2	66.3	455.4	0.200	0.001	0.000	0.000	0.187	0.000	0.000	0.086	0.000	0.000	0.000	0.089	0.000	0.185	0.049	0.001	0.038
d119vnu	039349_61	nu	1	20	13.418	0.76	1.0297775268554688	0.26977752685546874	195	32	7	16	16	5178	804	0.16469955444335938	0.16328811645507812	0.08855438232421875	218.6	49.3	36.9	3.4	5258.3	0.2	361.4	2998.5	46.4	2.5	7.2	3329.4	0.0	198.7	223.4	61.5	425.2	0.165	0.004	0.000	0.000	0.163	0.000	0.000	0.089	0.000	0.000	0.000	0.200	0.000	0.188	0.072	0.001	0.005
d119vnu	039349_62	nu	1	19	12.326	1.08	1.08	0.0	267	33	4	10	10	2759	522	0.2374420166015625	0.22838592529296875	0.040042877197265625	274.4	60.9	49.4	4.8	6796.7	0.2	525.7	1443.6	55.8	23.3	220.6	1704.7	0.0	192.8	191.0	41.5	503.2	0.237	0.001	0.000	0.000	0.228	0.000	0.000	0.040	0.000	0.000	0.001	0.147	0.000	0.184	0.054	0.001	0.040
d119vnu	039349_63	nu	1	29	22.995	1.4	1.4001274108886719	0.00012741088867196382	281	27	4	13	13	4088	1033	0.3361930847167969	0.4114532470703125	0.011043548583984375	410.4	81.9	65.8	6.2	14373.3	0.2	1747.9	2129.6	82.6	42.6	181.2	2224.9	0.0	208.9	265.8	58.2	682.1	0.336	0.000	0.000	0.000	0.411	0.000	0.000	0.011	0.000	0.000	0.000	0.172	0.000	0.185	0.071	0.001	0.065
d119vnu	039349_64	nu	1	21	16.338	1.27	1.290597915649414	0.020597915649414045	325	44	8	16	16	3367	438	0.2585105895996094	0.21841812133789062	0.06986236572265625	318.1	63.7	52.7	5.5	8054.5	0.2	608.3	2020.0	57.2	6.7	13.5	3715.5	0.0	204.1	278.6	46.3	592.7	0.259	0.000	0.000	0.000	0.218	0.000	0.000	0.070	0.000	0.000	0.000	0.303	0.000	0.188	0.090	0.001	0.017
d119vnu	039349_65	nu	1	13	8.058	0.82	0.8475112915039062	0.0275112915039063	182	21	3	8	8	1243	423	0.15712738037109375	0.18883132934570312	0.0010986328125	221.0	44.8	35.2	3.5	5010.3	0.2	341.2	507.5	39.2	1.6	5.3	944.0	0.0	184.6	170.5	29.4	351.0	0.157	0.004	0.000	0.000	0.189	0.000	0.000	0.001	0.000	0.000	0.000	0.093	0.000	0.184	0.043	0.000	0.030
d119vnu	039349_66	nu	1	21	16.316	1.01	1.040353775024414	0.030353775024414054	258	34	4	12	12	3256	579	0.2072906494140625	0.3337860107421875	0.0	254.1	56.1	44.8	4.7	7829.0	0.2	1296.3	1757.4	51.9	22.8	138.9	3691.1	0.0	193.9	190.2	47.9	469.9	0.207	0.000	0.000	0.000	0.334	0.000	0.000	0.000	0.000	0.000	0.000	0.077	0.000	0.184	0.058	0.001	0.033
d119vnu	039349_67	nu	1	13	8.629	0.91	0.91	0.0	247	37	4	11	11	2234	426	0.16851425170898438	0.15891647338867188	0.053516387939453125	205.2	47.1	42.9	4.9	4998.7	0.2	327.7	1083.5	38.7	1.6	17.9	932.4	0.0	182.8	167.5	36.3	372.0	0.169	0.003	0.000	0.000	0.159	0.000	0.000	0.054	0.000	0.000	0.000	0.115	0.000	0.186	0.050	0.000	0.026
d119vnu	039349_68	nu	1	21	16.008	1.25	1.2528038024902344	0.002803802490234375	239	39	6	20	20	6239	576	0.26261138916015625	0.3064613342285156	0.0374603271484375	296.2	63.8	56.1	4.6	7785.3	0.2	789.6	3681.0	57.7	3.9	26.8	1925.3	0.0	196.9	186.4	74.0	571.8	0.263	0.000	0.000	0.000	0.306	0.000	0.000	0.037	0.000	0.000	0.000	0.202	0.000	0.189	0.058	0.001	0.053
d119vnu	039349_69	nu	1	26	22.247	1.4	1.4	0.0	238	25	4	10	10	3265	1053	0.3297233581542969	0.3727264404296875	0.031719207763671875	356.2	76.1	62.5	5.7	11748.1	0.2	2160.5	1562.2	82.5	21.6	279.9	4067.0	0.0	216.3	370.0	44.9	715.5	0.330	0.000	0.000	0.000	0.373	0.000	0.000	0.032	0.000	0.000	0.004	0.206	0.000	0.175	0.099	0.001	0.033
d119vnu	039349_6	nu	1	16	10.832	0.68	0.95355224609375	0.27355224609374995	254	34	2	12	12	3731	633	0.21302032470703125	0.18354415893554688	0.078094482421875	259.4	55.9	45.1	4.8	6097.4	0.2	272.2	2058.3	51.2	2.9	9.7	963.0	0.0	185.3	154.9	55.5	431.7	0.213	0.002	0.000	0.000	0.184	0.000	0.000	0.078	0.000	0.000	0.000	0.063	0.000	0.182	0.038	0.001	0.047
d119vnu	039349_70	nu	1	19	14.778	1.05	1.1624526977539062	0.1124526977539062	244	41	4	18	18	6085	1039	0.2595672607421875	0.21428298950195312	0.10630416870117188	308.7	64.5	51.8	4.8	6782.6	0.2	300.0	3472.3	60.5	15.6	167.5	2191.7	0.0	210.6	268.1	82.8	546.5	0.260	0.000	0.000	0.000	0.214	0.000	0.000	0.106	0.000	0.000	0.000	0.150	0.000	0.185	0.072	0.001	0.030
d119vnu	039349_71	nu	1	28	21.514	1.32	1.3777351379394531	0.05773513793945306	288	38	4	12	12	4387	981	0.3378791809082031	0.2863349914550781	0.089874267578125	358.7	80.6	64.4	6.1	10728.8	0.2	1191.6	2679.2	74.7	28.3	159.5	4444.5	0.0	203.0	328.9	53.5	677.9	0.338	0.000	0.000	0.000	0.286	0.000	0.000	0.090	0.000	0.000	0.000	0.195	0.000	0.183	0.083	0.001	0.055
d119vnu	039349_72	nu	1	34	27.665	1.65	1.6508674621582031	0.0008674621582032138	288	47	7	25	25	9167	766	0.3749427795410156	0.2890777587890625	0.15657424926757812	419.7	88.5	72.4	6.3	11368.1	0.2	751.8	7022.3	77.2	57.3	484.4	5481.9	0.0	206.2	314.0	98.2	830.6	0.375	0.000	0.000	0.000	0.289	0.000	0.000	0.157	0.000	0.000	0.000	0.350	0.000	0.187	0.089	0.001	0.057
d119vnu	039349_73	nu	1	19	12.346	0.99	1.0663986206054688	0.07639862060546876	252	38	2	12	12	3139	794	0.2756843566894531	0.22449493408203125	0.060314178466796875	308.9	68.4	55.6	5.0	7953.3	0.2	588.8	1764.8	59.5	2.0	14.4	354.8	0.0	192.4	140.9	43.7	545.4	0.276	0.000	0.000	0.000	0.224	0.000	0.000	0.060	0.000	0.000	0.000	0.069	0.000	0.183	0.033	0.001	0.072
d119vnu	039349_74	nu	1	16	10.629	0.88	0.8841590881347656	0.0041590881347656206	227	39	2	14	14	3866	757	0.17758941650390625	0.17885589599609375	0.07126617431640625	215.4	47.7	37.7	3.7	5652.3	0.2	409.0	2301.3	46.6	29.6	396.1	508.4	0.0	218.9	117.0	60.0	403.1	0.178	0.003	0.000	0.000	0.179	0.000	0.000	0.071	0.000	0.000	0.008	0.036	0.000	0.183	0.030	0.001	0.050
d119vnu	039349_75	nu	1	26	20.761	1.3	1.3	0.0	397	43	1	16	16	5695	897	0.3865928649902344	0.351837158203125	0.07047653198242188	436.4	90.9	74.6	7.2	13299.6	0.2	1301.5	3710.2	85.9	2.5	17.4	285.1	0.0	183.9	175.6	73.4	672.1	0.387	0.000	0.000	0.000	0.352	0.000	0.000	0.070	0.000	0.000	0.000	0.023	0.000	0.181	0.044	0.001	0.093
d119vnu	039349_76	nu	1	19	12.743	0.99	0.99	0.0	252	36	2	12	12	3815	830	0.22554397583007812	0.21305084228515625	0.07767486572265625	261.6	58.6	47.1	4.6	7889.2	0.2	749.5	2084.8	49.5	7.7	26.4	460.5	0.0	200.3	148.6	56.4	526.1	0.226	0.001	0.000	0.000	0.213	0.000	0.001	0.078	0.000	0.000	0.000	0.053	0.000	0.183	0.039	0.001	0.050
d119vnu	039349_77	nu	1	32	24.458	1.58	1.58	0.0	293	36	7	20	20	6286	966	0.3504219055175781	0.2585563659667969	0.15704727172851562	388.7	83.2	67.8	6.4	12634.9	0.2	1059.9	3952.6	84.0	23.0	214.5	4133.4	0.0	199.2	346.9	74.7	772.8	0.350	0.000	0.000	0.000	0.259	0.000	0.003	0.157	0.000	0.000	-0.001	0.352	0.000	0.178	0.102	0.001	0.032
d119vnu	039349_78	nu	1	17	10.821	0.63	0.8981094360351562	0.26810943603515625	201	25	1	10	10	3572	637	0.2080078125	0.19111251831054688	0.0546417236328125	317.1	56.0	45.4	4.4	6629.3	0.3	445.8	1563.6	45.0	66.9	7.8	635.2	0.0	201.2	133.8	47.2	434.4	0.208	0.001	0.000	0.000	0.191	0.000	0.000	0.055	0.000	0.000	0.000	0.029	0.000	0.183	0.030	0.001	0.056
d119vnu	039349_79	nu	1	30	23.894	1.39	1.3938522338867188	0.0038522338867188477	322	41	4	18	18	6607	1031	0.3311004638671875	0.36338043212890625	0.05930328369140625	399.9	107.1	77.2	6.3	12258.3	0.2	1085.9	4161.2	78.8	2.9	12.9	4139.0	0.0	194.9	285.8	80.2	645.8	0.331	0.000	0.000	0.000	0.363	0.000	0.000	0.059	0.000	0.000	0.000	0.179	0.000	0.182	0.084	0.002	0.043
d119vnu	039349_7	nu	1	31	25.576	1.61	1.6633987426757812	0.05339874267578115	313	37	6	17	17	4600	682	0.4189949035644531	0.30841827392578125	0.12282943725585938	463.0	98.4	81.0	7.0	13799.0	0.2	1460.9	3330.6	88.1	185.4	394.7	3920.6	0.0	194.6	314.1	55.5	832.0	0.419	0.000	0.000	0.000	0.308	0.000	0.000	0.123	0.000	0.000	0.000	0.329	0.000	0.184	0.096	0.000	0.059
d119vnu	039349_80	nu	1	24	17.258	0.69	0.9048233032226562	0.2148233032226563	210	31	2	10	10	3716	596	0.17918014526367188	0.19605255126953125	0.058734893798828125	233.9	50.5	39.6	3.8	6159.5	0.2	354.7	1889.7	46.0	9.2	8.6	7450.9	0.0	181.3	136.7	49.2	438.1	0.179	0.004	0.000	0.000	0.196	0.000	0.000	0.059	0.000	0.000	0.000	0.104	0.000	0.150	0.031	0.000	0.035
d119vnu	039349_81	nu	1	23	16.248	1.16	1.1928939819335938	0.03289398193359383	311	37	6	19	19	4591	685	0.24674224853515625	0.28711700439453125	0.023956298828125	302.2	75.7	51.5	5.5	8849.3	0.2	658.8	3596.3	58.0	10.1	43.9	1278.7	0.0	191.7	212.8	60.3	582.4	0.247	0.000	0.000	0.000	0.287	0.000	0.000	0.024	0.000	0.000	0.000	0.207	0.000	0.186	0.063	0.001	0.033
d119vnu	039349_82	nu	1	19	14.028	0.79	1.0630989074707031	0.2730989074707031	243	33	4	19	19	5945	1119	0.21470260620117188	0.22208023071289062	0.07977294921875	254.8	56.5	45.4	4.5	6543.3	0.2	344.6	3597.9	47.6	13.6	8.5	1968.9	0.0	193.3	173.4	73.9	474.2	0.215	0.001	0.000	0.000	0.222	0.000	0.000	0.080	0.000	0.000	0.000	0.129	0.000	0.181	0.044	0.000	0.045
d119vnu	039349_83	nu	1	24	18.324	0.83	1.167612075805664	0.3376120758056641	280	45	2	17	17	5044	608	0.2882804870605469	0.3212852478027344	0.034069061279296875	319.8	72.5	59.0	6.1	10600.6	0.2	1232.3	3429.4	61.4	6.3	15.8	1251.3	0.0	188.8	214.2	62.7	532.7	0.288	0.000	0.000	0.000	0.321	0.000	0.000	0.034	0.000	0.000	0.000	0.077	0.000	0.184	0.062	0.001	0.053
d119vnu	039349_8	nu	1	12	8.044	0.71	0.7403984069824219	0.03039840698242191	187	27	2	9	9	2932	610	0.11258316040039062	0.19279861450195312	0.0042266845703125	148.6	35.6	27.9	3.1	4743.9	0.2	310.8	1476.2	38.5	2.0	11.3	436.5	0.0	189.9	126.8	43.2	298.1	0.113	0.003	0.000	0.000	0.193	0.000	0.000	0.004	0.000	0.000	0.000	0.037	0.000	0.184	0.029	0.001	0.031
d119vnu	039349_9	nu	1	17	12.498	0.7	1.0524845123291016	0.3524845123291016	188	32	4	14	14	4389	613	0.22811126708984375	0.22452926635742188	0.055755615234375	269.0	67.6	47.5	3.9	7023.4	0.2	396.1	2476.8	61.9	10.4	16.0	1068.3	0.0	180.0	149.2	53.8	459.8	0.228	0.002	0.000	0.000	0.225	0.000	0.000	0.056	0.000	0.000	0.000	0.126	0.000	0.185	0.047	0.001	0.039
