evt	tag	arm	runNo	subRunNo	n_cloud	n_vtx_points	n_seg_points	n_invalid_fit	truth_x	truth_y	truth_z	pick_kind	not_a_candidate	dis_to_main	corrective	label_source	sample	numu_score	prod_x	prod_y	prod_z	lockbox	label_saved_utc	label_mtime	npz
317191	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	380	30	350	-1	-126.017258	-138.549774	288.102203	candidate	0	0.0000	0	human	mcp1k	1.4316	-126.017258	-138.549774	288.102203	0	2026-08-16T15:44:25+00:00	1786895072	evt317191.npz
317741	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	54	38	16	-1	35.352070	49.416744	17.040943	candidate	0	0.0000	0	human	mcp1k	-1.3213	35.352070	49.416744	17.040943	0	2026-08-16T15:44:25+00:00	1786895072	evt317741.npz
317939	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	546	65	481	-1	-130.466614	83.214043	138.519409	candidate	0	0.0000	0	human	mcp1k	2.1044	-130.466614	83.214043	138.519409	0	2026-08-16T15:44:25+00:00	1786895072	evt317939.npz
318731	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	172	19	153	-1	-94.301834	-124.943489	482.544647	candidate	0	0.0000	0	human	mcp1k	3.5912	-94.301834	-124.943489	482.544647	0	2026-08-16T15:44:25+00:00	1786895072	evt318731.npz
319039	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	321	22	299	-1	60.633816	177.559174	220.973312	candidate	0	0.0000	0	human	mcp1k	0.0693	60.633816	177.559174	220.973312	0	2026-08-16T15:44:25+00:00	1786895072	evt319039.npz
319611	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	193	3	190	-1	-197.028198	-151.573517	404.303589	candidate	0	0.0000	0	human	mcp1k	1.9220	-197.028198	-151.573517	404.303589	0	2026-08-16T15:44:25+00:00	1786895072	evt319611.npz
320029	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	388	11	377	-1	72.526009	60.748741	15.678047	candidate	0	0.0000	0	human	mcp1k	2.5214	72.526009	60.748741	15.678047	0	2026-08-16T15:44:25+00:00	1786895072	evt320029.npz
320667	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	427	36	391	-1	-6.952524	69.097153	424.486481	candidate	0	133.8633	1	human	mcp1k	1.0348	-116.855194	-7.188068	419.866974	0	2026-08-16T15:44:25+00:00	1786895072	evt320667.npz
321107	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	413	12	401	-1	-132.321320	155.724182	35.513123	candidate	0	0.0000	0	human	mcp1k	2.0007	-132.321320	155.724182	35.513123	0	2026-08-16T15:44:25+00:00	1786895072	evt321107.npz
321173	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	291	19	272	-1	177.637009	113.312614	398.014832	candidate	0	22.3986	1	human	mcp1k	3.0502	172.082886	95.227890	410.006226	0	2026-08-16T15:44:25+00:00	1786895072	evt321173.npz
321371	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	773	23	750	-1	39.305901	-106.820427	143.577332	candidate	0	0.0000	0	human	mcp1k	3.1580	39.305901	-106.820427	143.577332	0	2026-08-16T15:44:25+00:00	1786895072	evt321371.npz
321767	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	692	46	646	-1	-16.904116	93.139076	206.753448	candidate	0	30.5134	1	human	mcp1k	0.0282	4.998923	104.741440	224.549850	0	2026-08-16T15:44:25+00:00	1786895073	evt321767.npz
321789	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	55	6	49	-1	98.039932	-151.512741	486.520264	candidate	0	0.0000	0	human	mcp1k	-1.3516	98.039932	-151.512741	486.520264	0	2026-08-16T15:44:25+00:00	1786895073	evt321789.npz
345633	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	458	21	437	-1	80.851906	-115.923660	187.467957	candidate	0	0.0000	0	human	mcp1k	4.3010	80.851906	-115.923660	187.467957	0	2026-08-16T15:44:25+00:00	1786895073	evt345633.npz
346623	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	53	23	30	-1	-182.485870	156.239044	346.921844	candidate	0	0.0000	0	human	mcp1k	-1.9785	-182.485870	156.239044	346.921844	0	2026-08-16T15:44:25+00:00	1786895073	evt346623.npz
347085	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	281	62	219	-1	-73.500969	173.495239	286.053314	candidate	0	0.0000	0	human	mcp1k	0.6194	-73.500969	173.495239	286.053314	0	2026-08-16T15:44:25+00:00	1786895073	evt347085.npz
348471	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	403	47	356	-1	-159.848969	40.165234	157.061340	candidate	0	0.0000	0	human	mcp1k	2.6364	-159.848969	40.165234	157.061340	0	2026-08-16T15:44:25+00:00	1786895073	evt348471.npz
348515	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	107	20	87	-1	-23.937290	-70.447548	295.473541	candidate	0	56.1810	1	human	mcp1k	-0.7122	-57.117779	-84.458183	252.356659	0	2026-08-16T15:44:25+00:00	1786895073	evt348515.npz
348691	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	1079	85	994	-1	60.874393	-147.987000	176.943756	candidate	0	0.0000	0	human	mcp1k	3.2798	60.874393	-147.987000	176.943756	0	2026-08-16T15:44:25+00:00	1786895073	evt348691.npz
348713	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	235	21	214	-1	201.157471	88.200768	65.995979	candidate	0	0.0000	0	human	mcp1k	-1.6613	201.157471	88.200768	65.995979	0	2026-08-16T15:44:25+00:00	1786895073	evt348713.npz
348845	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	177	5	172	-1	165.099915	70.602440	436.518158	candidate	0	0.0000	0	human	mcp1k	1.7179	165.099915	70.602440	436.518158	0	2026-08-16T15:44:25+00:00	1786895073	evt348845.npz
349087	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	62	6	56	-1	-67.143623	-34.582264	263.250916	candidate	0	0.0000	0	human	mcp1k	-2.6791	-67.143623	-34.582264	263.250916	0	2026-08-16T15:44:25+00:00	1786895073	evt349087.npz
349241	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	143	41	102	-1	-118.527473	-146.518250	4.234230	candidate	0	0.0000	0	human	mcp1k	2.0301	-118.527473	-146.518250	4.234230	0	2026-08-16T15:44:25+00:00	1786895073	evt349241.npz
349461	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	429	23	406	-1	-141.587936	17.516001	207.563797	candidate	0	0.0000	0	human	mcp1k	3.3476	-141.587936	17.516001	207.563797	0	2026-08-16T15:44:25+00:00	1786895073	evt349461.npz
349549	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	533	90	443	-1	1.753904	-79.028999	110.213318	candidate	0	0.0000	0	human	mcp1k	-0.8928	1.753904	-79.028999	110.213318	0	2026-08-16T15:44:25+00:00	1786895073	evt349549.npz
349835	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	140	10	130	-1	-86.542419	119.123497	222.625198	candidate	0	0.0000	0	human	mcp1k	2.4647	-86.542419	119.123497	222.625198	0	2026-08-16T15:44:25+00:00	1786895073	evt349835.npz
349879	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	519	5	514	-1	36.349052	-149.285843	255.726929	candidate	0	0.0000	0	human	mcp1k	2.5899	36.349052	-149.285843	255.726929	0	2026-08-16T15:44:25+00:00	1786895073	evt349879.npz
350121	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	581	53	528	-1	-43.579792	-23.150347	334.635651	candidate	0	0.0000	0	human	mcp1k	2.7191	-43.579792	-23.150347	334.635651	0	2026-08-16T15:44:25+00:00	1786895073	evt350121.npz
350297	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	440	11	429	-1	-119.984467	76.473511	218.836075	candidate	0	0.0000	0	human	mcp1k	3.9124	-119.984467	76.473511	218.836075	0	2026-08-16T15:44:25+00:00	1786895073	evt350297.npz
350935	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	858	21	837	-1	-91.795227	-45.276779	29.205820	candidate	0	0.0000	0	human	mcp1k	2.0114	-91.795227	-45.276779	29.205820	0	2026-08-16T15:44:25+00:00	1786895073	evt350935.npz
351705	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	202	2	200	-1	-132.500473	-24.722334	168.692200	candidate	0	0.0000	0	human	mcp1k	0.6445	-132.500473	-24.722334	168.692200	0	2026-08-16T15:44:25+00:00	1786895073	evt351705.npz
351749	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	63	46	17	-1	-132.251434	-6.929006	468.721771	candidate	0	7.0358	1	human	mcp1k	-1.9312	-132.184784	-8.054020	461.776764	0	2026-08-16T15:44:25+00:00	1786895073	evt351749.npz
352123	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	126	3	123	-1	187.309311	-58.792454	412.197937	candidate	0	0.0000	0	human	mcp1k	1.0160	187.309311	-58.792454	412.197937	0	2026-08-16T15:44:25+00:00	1786895073	evt352123.npz
352233	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	242	26	216	-1	67.645142	90.951614	406.844238	candidate	0	0.0000	0	human	mcp1k	0.7328	67.645142	90.951614	406.844238	0	2026-08-16T15:44:25+00:00	1786895073	evt352233.npz
353223	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	127	8	119	-1	-12.313123	-152.954712	480.761169	candidate	0	0.0000	0	human	mcp1k	1.1604	-12.313123	-152.954712	480.761169	0	2026-08-16T15:44:25+00:00	1786895073	evt353223.npz
353751	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	289	8	281	-1	50.104122	-62.491879	144.425232	candidate	0	0.0000	0	human	mcp1k	4.0043	50.104122	-62.491879	144.425232	0	2026-08-16T15:44:25+00:00	1786895073	evt353751.npz
386332	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	77	19	58	-1	-157.109726	-60.876453	419.386047	candidate	0	0.0000	0	human	mcp1k	0.5094	-157.109726	-60.876453	419.386047	0	2026-08-16T15:44:25+00:00	1786895073	evt386332.npz
386442	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	110	44	66	-1	18.513397	-34.019558	92.622124	candidate	0	0.0000	0	human	mcp1k	-0.9898	18.513397	-34.019558	92.622124	0	2026-08-16T15:44:25+00:00	1786895073	evt386442.npz
386948	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	491	82	409	-1	-16.918615	150.480850	363.869598	candidate	0	49.5815	1	human	mcp1k	0.3078	-53.792572	151.248077	330.732788	0	2026-08-16T15:44:25+00:00	1786895073	evt386948.npz
387850	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	211	6	205	-1	196.036270	199.915527	82.448151	candidate	0	0.0000	0	human	mcp1k	-0.7458	196.036270	199.915527	82.448151	0	2026-08-16T15:44:25+00:00	1786895073	evt387850.npz
388026	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	538	15	523	-1	-130.176208	99.832825	118.582397	candidate	0	0.0000	0	human	mcp1k	4.3010	-130.176208	99.832825	118.582397	0	2026-08-16T15:44:25+00:00	1786895073	evt388026.npz
388224	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	459	19	440	-1	-66.767799	-0.619346	344.339996	candidate	0	0.0000	0	human	mcp1k	2.9109	-66.767799	-0.619346	344.339996	0	2026-08-16T15:44:25+00:00	1786895073	evt388224.npz
389874	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	31	4	27	-1	31.750347	-26.297468	50.232464	candidate	0	0.0000	0	human	mcp1k	-2.3713	31.750347	-26.297468	50.232464	0	2026-08-16T15:44:25+00:00	1786895073	evt389874.npz
390182	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	356	21	335	-1	-186.443649	-50.272182	488.853302	candidate	0	0.0000	0	human	mcp1k	2.8984	-186.443649	-50.272182	488.853302	0	2026-08-16T15:44:25+00:00	1786895073	evt390182.npz
390864	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	333	20	313	-1	-201.379822	-57.048889	289.356842	candidate	0	93.1137	1	human	mcp1k	-1.4781	-146.993301	-130.262329	270.593658	0	2026-08-16T15:44:25+00:00	1786895073	evt390864.npz
391260	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	226	13	213	-1	-49.251850	189.756897	126.720459	candidate	0	0.0000	0	human	mcp1k	2.2187	-49.251850	189.756897	126.720459	0	2026-08-16T15:44:25+00:00	1786895073	evt391260.npz
391766	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	575	13	562	-1	9.797403	-2.228120	1.880000	candidate	0	115.5174	1	human	mcp1k	0.2109	122.909981	-25.606392	0.072191	0	2026-08-16T15:44:25+00:00	1786895073	evt391766.npz
392552	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	421	18	403	-1	20.872044	-39.191647	184.831238	candidate	0	0.0000	0	human	mcp1k	2.4448	20.872044	-39.191647	184.831238	0	2026-08-16T15:44:25+00:00	1786895073	evt392552.npz
393042	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	728	15	713	-1	-4.132622	-151.279053	19.150581	candidate	0	0.0000	0	human	mcp1k	4.0421	-4.132622	-151.279053	19.150581	0	2026-08-16T15:44:25+00:00	1786895073	evt393042.npz
393212	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	214	66	148	-1	34.969303	181.381897	205.124130	candidate	0	0.0000	0	human	mcp1k	-1.2541	34.969303	181.381897	205.124130	0	2026-08-16T15:44:25+00:00	1786895073	evt393212.npz
393608	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	85	4	81	-1	101.660721	88.511894	455.482605	candidate	0	0.0000	0	human	mcp1k	0.5874	101.660721	88.511894	455.482605	0	2026-08-16T15:44:25+00:00	1786895073	evt393608.npz
394532	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	91	32	59	-1	201.182892	-191.203156	17.051979	candidate	0	7.4092	1	human	mcp1k	-2.1856	200.120789	-186.753311	22.880079	0	2026-08-16T15:44:25+00:00	1786895073	evt394532.npz
394642	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	560	10	550	-1	19.057079	121.457611	1.570787	candidate	0	0.0000	0	human	mcp1k	2.6409	19.057079	121.457611	1.570787	0	2026-08-16T15:44:25+00:00	1786895073	evt394642.npz
394796	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	394	21	373	-1	36.985508	138.227203	253.148331	candidate	0	0.0000	0	human	mcp1k	2.3612	36.985508	138.227203	253.148331	0	2026-08-16T15:44:25+00:00	1786895073	evt394796.npz
395060	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	306	20	286	-1	8.384750	69.806267	0.774179	candidate	0	0.0000	0	human	mcp1k	-2.1953	8.384750	69.806267	0.774179	0	2026-08-16T15:44:25+00:00	1786895073	evt395060.npz
395610	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	681	18	663	-1	8.338095	101.072586	184.107361	candidate	0	0.0000	0	human	mcp1k	0.2756	8.338095	101.072586	184.107361	0	2026-08-16T15:44:25+00:00	1786895073	evt395610.npz
395654	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	368	3	365	-1	20.869799	152.706146	136.234360	candidate	0	0.0000	0	human	mcp1k	2.5953	20.869799	152.706146	136.234360	0	2026-08-16T15:44:25+00:00	1786895073	evt395654.npz
395962	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	141	38	103	-1	-36.031551	29.478806	225.128204	candidate	0	0.0000	0	human	mcp1k	0.2936	-36.031551	29.478806	225.128204	0	2026-08-16T15:44:25+00:00	1786895073	evt395962.npz
397722	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	123	7	116	-1	143.891785	-97.430710	86.292000	candidate	0	0.0000	0	human	mcp1k	-0.4116	143.891785	-97.430710	86.292000	0	2026-08-16T15:44:25+00:00	1786895073	evt397722.npz
397920	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	481	11	470	-1	40.573437	9.643734	270.806732	candidate	0	0.0000	0	human	mcp1k	2.1257	40.573437	9.643734	270.806732	0	2026-08-16T15:44:25+00:00	1786895073	evt397920.npz
398260	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	340	16	324	-1	-105.766670	-10.955805	423.238403	candidate	0	0.0000	0	human	mcp1k	3.1901	-105.766670	-10.955805	423.238403	0	2026-08-16T15:44:25+00:00	1786895073	evt398260.npz
398414	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	29	4	25	-1	33.289574	-183.300308	342.097839	candidate	0	0.0000	0	human	mcp1k	-0.6258	33.289574	-183.300308	342.097839	0	2026-08-16T15:44:25+00:00	1786895073	evt398414.npz
399052	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	372	48	324	-1	-114.165138	-99.896034	446.275116	candidate	0	0.0000	0	human	mcp1k	0.4864	-114.165138	-99.896034	446.275116	0	2026-08-16T15:44:25+00:00	1786895073	evt399052.npz
399118	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	564	42	522	-1	5.114561	68.596329	279.582764	candidate	0	10.3739	1	human	mcp1k	1.9129	-0.700857	64.188324	286.956238	0	2026-08-16T15:44:25+00:00	1786895073	evt399118.npz
399328	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	34	6	28	-1	10.324758	-122.087021	63.772446	candidate	0	0.0000	0	human	mcp1k	-1.1360	10.324758	-122.087021	63.772446	0	2026-08-16T15:44:25+00:00	1786895073	evt399328.npz
399702	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	388	5	383	-1	26.894266	3.361991	128.210785	candidate	0	206.1073	1	human	mcp1k	2.7012	10.680801	152.957886	269.059692	0	2026-08-16T15:44:25+00:00	1786895073	evt399702.npz
399856	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	110	5	105	-1	-134.557007	118.297646	164.621780	candidate	0	0.0000	0	human	mcp1k	0.7442	-134.557007	118.297646	164.621780	0	2026-08-16T15:44:25+00:00	1786895073	evt399856.npz
399998	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	97	10	87	-1	-118.149681	129.623550	435.100891	candidate	0	0.0000	0	human	mcp1k	0.5446	-118.149681	129.623550	435.100891	0	2026-08-16T15:44:25+00:00	1786895073	evt399998.npz
400054	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	21	12	9	-1	-163.661072	-98.048912	245.931686	candidate	0	0.0000	0	human	mcp1k	-1.1078	-163.661072	-98.048912	245.931686	0	2026-08-16T15:44:25+00:00	1786895073	evt400054.npz
400460	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	304	12	292	-1	123.327805	-63.111904	163.694351	candidate	0	0.0000	0	human	mcp1k	-0.0830	123.327805	-63.111904	163.694351	0	2026-08-16T15:44:25+00:00	1786895073	evt400460.npz
400504	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	232	18	214	-1	49.734421	61.247524	457.287872	candidate	0	0.0000	0	human	mcp1k	0.4651	49.734421	61.247524	457.287872	0	2026-08-16T15:44:25+00:00	1786895073	evt400504.npz
400592	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	421	5	416	-1	117.285927	-47.233273	256.553772	candidate	0	0.0000	0	human	mcp1k	4.3010	117.285927	-47.233273	256.553772	0	2026-08-16T15:44:25+00:00	1786895073	evt400592.npz
400636	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	475	12	463	-1	58.028046	32.685558	133.496262	candidate	0	0.0000	0	human	mcp1k	4.2244	58.028046	32.685558	133.496262	0	2026-08-16T15:44:25+00:00	1786895073	evt400636.npz
400856	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	166	7	159	-1	-101.188957	-86.812828	409.415833	candidate	0	6.1222	1	human	mcp1k	1.5813	-101.233994	-92.931007	409.199310	0	2026-08-16T15:44:25+00:00	1786895073	evt400856.npz
401516	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	340	9	331	-1	56.799217	150.196930	418.290375	candidate	0	0.0000	0	human	mcp1k	2.6375	56.799217	150.196930	418.290375	0	2026-08-16T15:44:25+00:00	1786895073	evt401516.npz
401626	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	257	24	233	-1	-142.191772	-165.037872	375.123260	candidate	0	0.0000	0	human	mcp1k	-0.7864	-142.191772	-165.037872	375.123260	0	2026-08-16T15:44:25+00:00	1786895073	evt401626.npz
401780	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	279	7	272	-1	-153.782013	-60.598877	176.212997	candidate	0	63.4485	1	human	mcp1k	0.8929	-187.966553	-89.853889	131.477402	0	2026-08-16T15:44:25+00:00	1786895073	evt401780.npz
402330	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	73	7	66	-1	-68.030190	-175.399231	78.286606	candidate	0	0.0000	0	human	mcp1k	-1.3588	-68.030190	-175.399231	78.286606	0	2026-08-16T15:44:25+00:00	1786895073	evt402330.npz
402880	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	159	38	121	-1	167.643906	36.701927	68.733833	candidate	0	5.1767	1	human	mcp1k	-0.5759	167.394241	36.199680	73.880058	0	2026-08-16T15:44:25+00:00	1786895073	evt402880.npz
404244	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	303	43	260	-1	29.585949	75.321678	300.762848	candidate	0	0.0000	0	human	mcp1k	1.6071	29.585949	75.321678	300.762848	0	2026-08-16T15:44:25+00:00	1786895073	evt404244.npz
404684	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	156	4	152	-1	12.516109	197.160736	301.485748	candidate	0	55.0472	1	human	mcp1k	0.2008	-4.828001	155.226791	332.645325	0	2026-08-16T15:44:25+00:00	1786895073	evt404684.npz
405234	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	67	13	54	-1	-13.142318	164.849548	475.633057	candidate	0	0.0000	0	human	mcp1k	-0.8033	-13.142318	164.849548	475.633057	0	2026-08-16T15:44:25+00:00	1786895073	evt405234.npz
405432	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	202	15	187	-1	162.207809	112.527550	45.945023	candidate	0	0.0000	0	human	mcp1k	2.6958	162.207809	112.527550	45.945023	0	2026-08-16T15:44:25+00:00	1786895073	evt405432.npz
405674	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	312	7	305	-1	27.963421	-181.216919	296.427765	candidate	0	0.0000	0	human	mcp1k	4.3010	27.963421	-181.216919	296.427765	0	2026-08-16T15:44:25+00:00	1786895073	evt405674.npz
405740	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	52	10	42	-1	-21.977079	59.445305	476.326080	candidate	0	0.0000	0	human	mcp1k	-1.2300	-21.977079	59.445305	476.326080	0	2026-08-16T15:44:25+00:00	1786895073	evt405740.npz
406752	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	61	7	54	-1	-174.522064	198.807602	320.022461	candidate	0	6.7092	1	human	mcp1k	-2.0420	-173.610596	195.502716	325.789673	0	2026-08-16T15:44:25+00:00	1786895073	evt406752.npz
407148	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	406	12	394	-1	140.766953	101.446129	103.458504	candidate	0	0.0000	0	human	mcp1k	2.4795	140.766953	101.446129	103.458504	0	2026-08-16T15:44:25+00:00	1786895073	evt407148.npz
407280	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	636	12	624	-1	-93.412727	-157.789825	51.315205	candidate	0	0.0000	0	human	mcp1k	-0.4439	-93.412727	-157.789825	51.315205	0	2026-08-16T15:44:25+00:00	1786895073	evt407280.npz
407918	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	263	36	227	-1	-102.819611	-174.351746	198.067551	candidate	0	0.0000	0	human	mcp1k	1.6312	-102.819611	-174.351746	198.067551	0	2026-08-16T15:44:25+00:00	1786895073	evt407918.npz
408534	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	418	14	404	-1	93.879410	108.491463	251.457397	candidate	0	132.0719	1	human	mcp1k	-0.3499	201.402985	31.870689	254.760635	0	2026-08-16T15:44:25+00:00	1786895073	evt408534.npz
409634	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	144	38	106	-1	-1.289473	183.825012	199.621307	candidate	0	1.3683	1	human	mcp1k	-0.9063	-1.116490	184.622131	198.522690	0	2026-08-16T15:44:25+00:00	1786895073	evt409634.npz
409920	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	34	22	12	-1	-43.819145	-21.973759	227.728912	candidate	0	0.0000	0	human	mcp1k	-2.0399	-43.819145	-21.973759	227.728912	0	2026-08-16T15:44:25+00:00	1786895073	evt409920.npz
409942	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	151	19	132	-1	105.014725	3.680258	1.065564	candidate	0	0.0000	0	human	mcp1k	-1.7546	105.014725	3.680258	1.065564	0	2026-08-16T15:44:25+00:00	1786895073	evt409942.npz
409964	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	383	28	355	-1	98.407249	-136.041321	180.125153	candidate	0	0.0000	0	human	mcp1k	4.3010	98.407249	-136.041321	180.125153	0	2026-08-16T15:44:25+00:00	1786895073	evt409964.npz
410008	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	286	50	236	-1	-167.535553	-48.863518	455.831024	candidate	0	0.0000	0	human	mcp1k	-0.8939	-167.535553	-48.863518	455.831024	0	2026-08-16T15:44:25+00:00	1786895073	evt410008.npz
411460	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	50	17	33	-1	-25.193289	195.411697	367.919098	candidate	0	2.9413	1	human	mcp1k	-1.1411	-28.026772	196.000961	368.443787	0	2026-08-16T15:44:25+00:00	1786895073	evt411460.npz
412208	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	158	12	146	-1	-172.825272	-7.505064	151.438950	candidate	0	0.0000	0	human	mcp1k	-0.5853	-172.825272	-7.505064	151.438950	0	2026-08-16T15:44:25+00:00	1786895073	evt412208.npz
48367	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	526	64	462	-1	-161.645111	-91.048126	172.399429	candidate	0	0.0000	0	human	mcp1k	-0.4652	-161.645111	-91.048126	172.399429	0	2026-08-16T15:44:25+00:00	1786895073	evt48367.npz
486247	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	123	18	105	-1	7.177540	-28.921637	380.201630	candidate	0	14.3790	1	human	mcp1k	0.6852	-3.078991	-20.157797	385.177002	0	2026-08-16T15:44:25+00:00	1786895073	evt486247.npz
486687	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	705	72	633	-1	-135.646866	150.321198	148.966064	candidate	0	0.0000	0	human	mcp1k	4.0108	-135.646866	150.321198	148.966064	0	2026-08-16T15:44:25+00:00	1786895073	evt486687.npz
487303	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	222	11	211	-1	132.090439	72.164711	375.899963	candidate	0	0.0000	0	human	mcp1k	4.3010	132.090439	72.164711	375.899963	0	2026-08-16T15:44:25+00:00	1786895073	evt487303.npz
487853	vtxscan-harv3-mcp1k	work-mcp1k-harv3	18255	1	129	27	102	-1	10.091021	117.212410	157.819336	candidate	0	5.1919	1	human	mcp1k	-0.0338	9.612680	112.664627	155.360825	0	2026-08-16T15:44:25+00:00	1786895073	evt487853.npz
