arm	evt	hit_base	hit_arm	moved	d_base	d_arm	adverse	rescued	nue_b	nue_a	numu_b	numu_a	agree	transferred	dual_d	has_vertex	off_ms	route
work-pr112i-uniW0-mcp2k	77878	0	0	0	1.9582726822104808	1.9582726822104808	0	0	-15.0	-15.0	2.8011019229888916	2.8011019229888916	False	False	-1.0	False	3584.868136	dl-rerank-accept
work-pr112i-uniW0-mcp2k	77978	1	1	0	1.1531992993621936	1.1531992993621936	0	0	-15.0	-15.0	0.13212013244628906	0.13212013244628906	False	False	-1.0	False	1538.891119	dl-rerank-accept
work-pr112i-uniW0-mcp2k	78242	1	1	0	0.2515737913031525	0.2515737913031525	0	0	-15.0	-15.0	3.9827613830566406	3.9827613830566406	False	False	-1.0	False	3579.760725	dl-rerank-accept
work-pr112i-uniW0-mcp2k	79491	1	1	0	0.19814227592049233	0.19814227592049233	0	0	-15.0	-15.0	3.351590394973755	3.351590394973755	False	False	-1.0	False	1508.430465	dl-rerank-accept
work-pr112i-uniW0-mcp2k	81420	1	1	0	0.7781800019293522	0.7781800019293522	0	0	-15.0	-15.0	2.1524789333343506	2.1524789333343506	False	False	-1.0	False	1357.337588	dl-rerank-accept
work-pr112i-uniW0-mcp2k	90179	1	1	0	0.13206647763529883	0.13206647763529883	0	0	-15.0	-15.0	-1.719286322593689	-1.719286322593689	False	False	-1.0	False	1683.226715	dl-rerank-reject
work-pr112i-uniW0-mcp2k	91235	1	1	0	0.2558080268373604	0.2558080268373604	0	0	-15.0	-15.0	3.826467514038086	3.826467514038086	False	False	-1.0	False	1823.041065	dl-rerank-accept
work-pr112i-uniW0-mcp2k	91367	1	1	0	0.08769722409827256	0.08769722409827256	0	0	-15.0	-15.0	3.8568942546844482	3.8568942546844482	False	False	-1.0	False	2015.133323	dl-rerank-accept
work-pr112i-uniW0-mcp2k	91697	1	1	0	2.539048596049736	2.539048596049736	0	0	-15.0	-15.0	2.7506167888641357	2.7506167888641357	False	False	-1.0	False	1421.111529	dl-rerank-accept
work-pr112i-uniW0-mcp2k	91917	1	1	0	0.26925557992049987	0.26925557992049987	0	0	-15.0	-15.0	4.243839740753174	4.243839740753174	False	False	-1.0	False	3378.969259	dl-rerank-accept
work-pr112i-uniW0-mcp2k	92134	1	1	0	0.24075729743722885	0.24075729743722885	0	0	-15.0	-15.0	4.301008224487305	4.301008224487305	False	False	-1.0	False	2612.50641	dl-rerank-accept
