sample	event	cls	apa	plane	comp	ncell	Q	Qfrac	d_bundle	main	main_gid	n_union	f_own	f_companion	f_other	f_unmatched	bclass	dom_cluster	dom_npts	dom_gid	dom_t0	dom_in_union
mcp2k	75954	BUNDLE	1	0	4	820	6087764.1	0.31033036426539923	1.0	21	1000003	11	0.001	0.0	0.992	0.007	OTHER	19	3067	2	-697968.0	0
mcp2k	75954	BUNDLE	1	1	38	294	2987711.5	0.14133873068563205	21.0	21	1000003	11	0.0	0.0	0.0	1.0	UNMATCHED	18	1574	1000006	36464.9	0
mcp2k	75954	BUNDLE	1	1	42	303	2093314.6	0.09902777710957085	23.77	21	1000003	11	0.0	0.0	0.0	1.0	UNMATCHED	15	4325	1000000	259453.6	0
mcp2k	75954	BUNDLE	1	0	2	263	2068975.6	0.10546827062570031	1.0	21	1000003	11	0.0	0.0	1.0	0.0	OTHER	19	3067	2	-697968.0	0
mcp2k	75954	BUNDLE	0	1	42	171	1419626.1	11.445773059228932	9.22	21	1000003	11	0.0	0.0	1.0	0.0	OTHER	8	19923	0	369963.0	0
mcp2k	75954	BUNDLE	1	1	46	156	1223692.7	0.05788884668659404	1.0	21	1000003	11	0.0	0.0	0.0	1.0	UNMATCHED	22	8712	1000002	-172363.2	0
mcp2k	75954	BUNDLE	1	1	50	130	798012.8	0.03775134119304597	1.0	21	1000003	11	0.0	0.0	0.0	1.0	UNMATCHED	22	8712	1000002	-172363.2	0
mcp2k	75954	BUNDLE	0	1	37	92	770726.5	6.214002834784319	1.0	21	1000003	11	0.0	0.0	1.0	0.0	OTHER	8	19923	0	369963.0	0
mcp2k	76038	BUNDLE	1	2	51	672	8101540.0	0.29532413956261333	1.0	18	1000002	3	0.0	0.0	0.0	1.0	UNMATCHED	21	6328	1000005	-244306.1	0
mcp2k	76038	BUNDLE	1	1	97	505	5554951.4	0.2561061248151934	1.0	18	1000002	3	0.0	0.0	0.0	1.0	UNMATCHED	21	6328	1000005	-244306.1	0
mcp2k	76038	BUNDLE	1	0	43	212	1529190.8	0.09442026589702121	1.0	18	1000002	3	0.0	0.0	0.0	1.0	UNMATCHED	21	6328	1000005	-244306.1	0
mcp2k	76038	BUNDLE	1	0	48	223	1331194.1	0.08219491046018969	1.0	18	1000002	3	0.0	0.0	0.0	1.0	UNMATCHED	21	6328	1000005	-244306.1	0
mcp2k	76170	BUNDLE	0	2	31	711	16149460.0	0.3591048965578767	1.0	23	-1	14	0.0	0.0	1.0	0.0	OTHER	18	10920	5	1250.8	0
mcp2k	76170	BUNDLE	0	1	2	1476	11108983.7	0.27898347964593034	1.0	23	-1	14	0.0	0.0	1.0	0.0	OTHER	19	6081	4	-95748.7	0
mcp2k	76170	BUNDLE	0	0	30	760	9395181.0	0.29735261041239025	1.0	23	-1	14	0.0	0.0	1.0	0.0	OTHER	18	10920	5	1250.8	0
mcp2k	76170	BUNDLE	0	0	40	315	6366680.8	0.20150214833992502	1.0	23	-1	14	0.0	0.0	1.0	0.0	OTHER	19	6081	4	-95748.7	0
mcp2k	76170	BUNDLE	0	2	25	456	3422677.0	0.07610781227582988	1.0	23	-1	14	0.0	0.0	1.0	0.0	OTHER	19	6081	4	-95748.7	0
mcp2k	76170	BUNDLE	0	1	49	355	2621685.8	0.06583923847348203	20.25	23	-1	14	0.0	0.0	1.0	0.0	OTHER	18	10920	5	1250.8	0
mcp2k	76170	BUNDLE	0	0	51	307	2310325.9	0.07312061760900135	1.0	23	-1	14	0.0	0.0	1.0	0.0	OTHER	18	10920	5	1250.8	0
mcp2k	76170	BUNDLE	0	1	41	259	1849299.7	0.04644205799079309	13.93	23	-1	14	0.0	0.0	1.0	0.0	OTHER	18	10920	5	1250.8	0
mcp2k	76170	BUNDLE	0	0	47	156	1208111.8	0.03823611247085198	1.0	23	-1	14	0.0	0.0	1.0	0.0	OTHER	18	10920	5	1250.8	0
mcp2k	76280	BUNDLE	1	0	23	2300	22938100.9	1.1358492112681529	1.0	15	1000000	14	0.014	0.0	0.0	0.986	UNMATCHED	13	4513	1000003	-426463.6	0
mcp2k	76280	BUNDLE	1	1	53	389	4776434.3	0.4152908264320262	9.85	15	1000000	14	0.009	0.0	0.0	0.991	UNMATCHED	12	4825	1000004	154942.7	0
mcp2k	76280	BUNDLE	1	2	17	162	1955162.0	0.10564132506146547	1.0	15	1000000	14	0.0	0.0	0.0	1.0	UNMATCHED	12	4825	1000004	154942.7	0
mcp2k	76866	BUNDLE	1	0	1	1993	14855156.5	6.229778438198628	9.22	9	1000006	11	0.001	0.0	0.0	0.999	UNMATCHED	6	7601	1000001	-183736.2	0
mcp2k	76866	BUNDLE	1	2	16	33	409580.0	0.19902977963275853	17.0	9	1000006	11	0.0	0.0	0.0	1.0	UNMATCHED	6	7601	1000001	-183736.2	0
mcp2k	76998	BUNDLE	0	0	12	1287	18993186.3	0.8731844299001769	1.0	17	6	5	0.0	0.0	1.0	0.0	OTHER	8	15499	0	832318.7	0
mcp2k	76998	BUNDLE	1	1	8	674	9447027.5	1.5403812115259443	1.0	17	6	5	0.0	0.0	0.0	1.0	UNMATCHED	16	3017	1000001	812477.4	0
mcp2k	76998	BUNDLE	0	1	30	277	2792231.4	0.17534831717527624	1.0	17	6	5	0.0	0.0	1.0	0.0	OTHER	8	15499	0	832318.7	0
mcp2k	76998	BUNDLE	1	0	35	282	1896582.2	0.25520127510873575	21.0	17	6	5	0.0	0.0	0.0	1.0	UNMATCHED	16	3017	1000001	812477.4	0
mcp2k	76998	BUNDLE	1	0	38	237	1527022.2	0.2054738321172406	2.0	17	6	5	0.0	0.0	0.0	1.0	UNMATCHED	15	11936	1000002	-44031.8	0
mcp2k	76998	BUNDLE	1	0	33	206	1469812.0	0.19777571284288184	1.0	17	6	5	0.0	0.0	0.0	1.0	UNMATCHED	15	11936	1000002	-44031.8	0
mcp2k	76998	BUNDLE	1	0	32	201	1357718.3	0.18269255157960726	18.6	17	6	5	0.0	0.0	0.0	1.0	UNMATCHED	16	3017	1000001	812477.4	0
mcp2k	76998	BUNDLE	0	2	26	91	704090.0	0.05667428693501892	1.0	17	6	5	0.0	0.0	1.0	0.0	OTHER	8	15499	0	832318.7	0
mcp2k	77702	BUNDLE	1	2	25	703	9941696.0	0.48249635386710427	24.0	21	6	7	0.0	0.0	0.0	1.0	UNMATCHED	18	16791	1000000	310107.7	0
mcp2k	77702	BUNDLE	1	2	29	516	7084449.0	0.34382672852373003	1.0	21	6	7	0.0	0.0	1.0	0.0	OTHER	17	10620	5	-507512.1	0
mcp2k	77702	BUNDLE	1	0	35	641	3973840.0	0.34946928656886034	13.0	21	6	7	0.0	0.0	0.0	1.0	UNMATCHED	18	16791	1000000	310107.7	0
mcp2k	77702	BUNDLE	0	2	22	178	1575269.0	0.11331215656993979	13.93	21	6	7	0.0	0.0	1.0	0.0	OTHER	8	1835	4	380258.6	0
mcp2k	77702	BUNDLE	1	0	53	227	1335182.3	0.11741922317465475	20.25	21	6	7	0.0	0.0	1.0	0.0	OTHER	17	10620	5	-507512.1	0
mcp2k	77702	BUNDLE	0	1	66	159	1138579.2	0.08127716353878668	1.0	21	6	7	0.0	0.0	1.0	0.0	OTHER	8	1835	4	380258.6	0
mcp2k	78242	BUNDLE	1	2	12	761	14415358.0	0.31163063777760625	1.0	17	2	9	0.0	0.0	0.0	1.0	UNMATCHED	23	4380	1000000	-333814.7	0
mcp2k	78242	BUNDLE	1	1	20	1249	10049384.2	0.4081685883595484	17.46	17	2	9	0.017	0.0	0.0	0.983	UNMATCHED	23	4380	1000000	-333814.7	0
mcp2k	78242	BUNDLE	1	0	36	693	6993371.5	0.3152917296925458	1.0	17	2	9	0.0	0.0	0.0	1.0	UNMATCHED	22	9220	1000001	14491.8	0
mcp2k	78242	BUNDLE	1	2	5	679	6874603.0	0.148614895124897	1.0	17	2	9	0.0	0.0	0.0	1.0	UNMATCHED	14	5399	1000002	3953.7	0
mcp2k	78242	BUNDLE	1	1	24	290	4090091.8	0.166124308021477	1.0	17	2	9	0.0	0.0	0.0	1.0	UNMATCHED	14	5399	1000002	3953.7	0
mcp2k	78242	BUNDLE	1	1	23	326	2799698.0	0.1137133139454506	1.0	17	2	9	0.0	0.0	0.0	1.0	UNMATCHED	22	9220	1000001	14491.8	0
mcp2k	78242	BUNDLE	1	0	35	440	2729786.5	0.12307069734195598	1.0	17	2	9	0.0	0.0	0.0	1.0	UNMATCHED	14	5399	1000002	3953.7	0
mcp2k	78242	BUNDLE	1	1	16	201	1312325.2	0.05330176592837022	1.0	17	2	9	0.0	0.0	0.0	1.0	UNMATCHED	22	9220	1000001	14491.8	0
mcp2k	79491	BUNDLE	0	2	36	626	9918744.0	0.5240756884370723	1.0	6	7	2	0.0	0.0	1.0	0.0	OTHER	13	20407	1	976921.5	0
mcp2k	79491	BUNDLE	0	1	43	361	3477287.7	0.22021247067005612	1.0	6	7	2	0.0	0.0	1.0	0.0	OTHER	13	20407	1	976921.5	0
mcp2k	79491	BUNDLE	0	0	40	360	2188322.6	0.17604636937697832	1.0	6	7	2	0.0	0.0	1.0	0.0	OTHER	13	20407	1	976921.5	0
mcp2k	79491	BUNDLE	0	0	11	244	1488784.5	0.11976986665938559	18.0	6	7	2	0.0	0.0	1.0	0.0	OTHER	13	20407	1	976921.5	0
mcp2k	79491	BUNDLE	0	2	9	76	1074193.0	0.05675702850978753	3.0	6	7	2	0.0	0.0	1.0	0.0	OTHER	13	20407	1	976921.5	0
mcp2k	79491	BUNDLE	0	1	60	65	593478.9	0.037584308844950384	1.0	6	7	2	0.0	0.0	1.0	0.0	OTHER	13	20407	1	976921.5	0
mcp2k	79616	BUNDLE	1	2	5	1094	10308307.0	0.34279849791688277	1.0	18	1000001	4	0.0	0.0	0.411	0.589	UNMATCHED	15	6226	1000004	-461188.3	0
mcp2k	79616	BUNDLE	1	2	17	659	5622989.0	0.1869901801530702	1.0	18	1000001	4	0.0	0.0	0.643	0.357	OTHER	14	7029	4	-525752.0	0
mcp2k	79616	BUNDLE	1	2	22	372	3455752.0	0.11491960753334796	1.0	18	1000001	4	0.0	0.0	0.278	0.722	UNMATCHED	15	6226	1000004	-461188.3	0
mcp2k	79616	BUNDLE	1	1	22	77	917535.4	0.03176712042028671	9.06	18	1000001	4	0.0	0.0	0.0	1.0	UNMATCHED	15	6226	1000004	-461188.3	0
mcp2k	81420	BUNDLE	1	2	31	230	3261092.0	0.3355722709256491	1.0	15	1000007	6	0.0	0.0	0.0	1.0	UNMATCHED	27	2993	1000004	927371.2	0
mcp2k	81420	BUNDLE	1	1	50	298	2413703.8	0.31341866863927376	24.52	15	1000007	6	0.004	0.0	0.0	0.996	UNMATCHED	22	5219	1000006	-37171.9	0
mcp2k	82322	BUNDLE	0	0	25	663	5136458.8	0.1971164077030448	1.0	11	1	5	0.0	0.0	1.0	0.0	OTHER	9	1605	2	444212.7	0
mcp2k	82322	BUNDLE	0	1	3	340	2901339.9	0.0977236647532194	1.0	11	1	5	0.0	0.0	1.0	0.0	OTHER	9	1605	2	444212.7	0
mcp2k	82322	BUNDLE	0	2	10	267	2560867.0	0.07701577687421807	1.0	11	1	5	0.0	0.0	1.0	0.0	OTHER	9	1605	2	444212.7	0
mcp2k	82322	BUNDLE	0	0	22	386	2370940.2	0.09098704638743305	4.0	11	1	5	0.0	0.0	1.0	0.0	OTHER	10	6396	0	-227830.2	0
mcp2k	82322	BUNDLE	0	2	17	263	1896378.0	0.05703186651910307	1.0	11	1	5	0.0	0.0	1.0	0.0	OTHER	10	6396	0	-227830.2	0
mcp2k	82322	BUNDLE	0	0	23	207	1850722.1	0.07102319053131222	5.0	11	1	5	0.006	0.0	0.994	0.0	OTHER	9	1605	2	444212.7	0
mcp2k	90135	BUNDLE	0	0	33	873	7034189.9	3.025555620073766	1.0	9	9	10	0.0	0.0	0.831	0.169	OTHER	15	11415	0	916864.3	0
mcp2k	90135	BUNDLE	0	0	24	610	5274203.6	2.2685478456294286	18.0	9	9	10	0.0	0.0	1.0	0.0	OTHER	15	11415	0	916864.3	0
mcp2k	90135	BUNDLE	0	1	9	237	1601827.3	0.5779519108764128	1.0	9	9	10	0.0	0.0	1.0	0.0	OTHER	15	11415	0	916864.3	0
mcp2k	90135	BUNDLE	0	1	18	62	476215.3	0.1718222324114367	1.0	9	9	10	0.0	0.0	1.0	0.0	OTHER	15	11415	0	916864.3	0
mcp2k	90751	BUNDLE	1	2	35	2478	29323687.0	13.61947051444193	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	1	1	72	1879	16688396.4	8.63127126120266	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	0	1	14	1572	13686281.8	0.21264825312722874	1.0	30	-1	23	0.0	0.0	0.169	0.831	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	0	2	19	940	11007085.0	0.35583092862944016	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	1	1	30	1211	9708529.2	5.021270292483395	21.95	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	15	2863	1000008	550161.8	0
mcp2k	90751	BUNDLE	1	0	43	898	8491587.9	5.139579088475744	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	0	1	13	956	6509769.7	0.10114442879333113	18.97	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	18	5758	1000009	-30438.2	0
mcp2k	90751	BUNDLE	0	2	36	362	6212397.0	0.20083091876956963	1.0	30	-1	23	0.0	0.0	1.0	0.0	OTHER	4	2517	4	-721798.3	0
mcp2k	90751	BUNDLE	1	0	42	690	5796244.8	3.508208231085528	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	0	0	38	509	4631813.0	0.08146515394542207	1.0	30	-1	23	0.0	0.0	1.0	0.0	OTHER	4	2517	4	-721798.3	0
mcp2k	90751	BUNDLE	0	1	48	672	4357672.7	0.06770659123467809	1.0	30	-1	23	0.0	0.0	0.447	0.553	UNMATCHED	20	7340	1000005	-575276.6	0
mcp2k	90751	BUNDLE	1	0	23	501	3456376.5	2.0919904016184043	11.66	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	18	5758	1000009	-30438.2	0
mcp2k	90751	BUNDLE	1	2	34	304	2706495.0	1.257039363773884	11.05	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	17	3983	1000007	152946.0	0
mcp2k	90751	BUNDLE	1	0	40	322	2191782.7	1.3265882263790625	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	18	5758	1000009	-30438.2	0
mcp2k	90751	BUNDLE	0	2	34	234	2120193.0	0.06854042137983296	1.0	30	-1	23	0.0	0.0	1.0	0.0	OTHER	14	7855	2	-971732.1	0
mcp2k	90751	BUNDLE	1	1	55	154	1969234.9	1.018492142176542	18.25	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	1	1	56	189	1886058.9	0.9754733522811994	5.39	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	1	1	40	217	1614564.4	0.8350558658278823	6.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	17	3983	1000007	152946.0	0
mcp2k	90751	BUNDLE	1	1	58	49	464553.9	0.24026818576466785	20.22	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	15	2863	1000008	550161.8	0
mcp2k	90751	BUNDLE	1	0	44	48	386101.0	0.23368969961902808	15.81	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	1	0	35	47	312383.2	0.18907160606688606	16.12	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	18	5758	1000009	-30438.2	0
mcp2k	90751	BUNDLE	1	1	80	26	285761.0	0.14779614815912048	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	21	9688	1000002	228.5	0
mcp2k	90751	BUNDLE	1	2	38	24	210064.0	0.09756482717012119	1.0	30	-1	23	0.0	0.0	0.0	1.0	UNMATCHED	20	7340	1000005	-575276.6	0
mcp2k	91235	BUNDLE	0	2	6	658	6144717.0	0.21523745392454097	19.03	13	1	7	0.0	0.0	0.0	1.0	UNMATCHED	8	5195	1000003	-154901.1	0
mcp2k	91235	BUNDLE	0	0	3	280	3409201.2	0.10501915027782288	1.0	13	1	7	0.0	0.0	0.0	1.0	UNMATCHED	8	5195	1000003	-154901.1	0
mcp2k	91235	BUNDLE	0	2	3	229	1774526.0	0.062158185342449455	13.04	13	1	7	0.0	0.0	0.0	1.0	UNMATCHED	8	5195	1000003	-154901.1	0
mcp2k	91235	BUNDLE	0	0	11	146	1772174.5	0.054591163505992434	13.6	13	1	7	0.0	0.0	0.0	1.0	UNMATCHED	8	5195	1000003	-154901.1	0
mcp2k	91367	BUNDLE	0	2	7	1322	14330316.0	0.2953495467247004	1.0	7	4	4	0.0	0.0	1.0	0.0	OTHER	2	4496	0	-486782.6	0
mcp2k	91367	BUNDLE	0	2	17	512	5570553.0	0.11480977136553862	1.0	7	4	4	0.0	0.0	1.0	0.0	OTHER	16	5483	6	-731089.1	0
mcp2k	91367	BUNDLE	0	0	27	270	1948050.1	0.056778568537294204	1.0	7	4	4	0.0	0.0	1.0	0.0	OTHER	16	5483	6	-731089.1	0
mcp2k	91609	BUNDLE	0	2	16	591	4067327.0	4.146724330761082	7.07	42	-1	8	0.0	0.0	0.992	0.008	OTHER	16	5451	3	1213.7	0
mcp2k	91609	BUNDLE	0	1	61	122	1433710.0	0.9278707065812025	1.0	42	-1	8	0.0	0.0	1.0	0.0	OTHER	16	5451	3	1213.7	0
mcp2k	91609	BUNDLE	0	1	51	81	876590.3	0.5673130975184858	12.37	42	-1	8	0.0	0.0	1.0	0.0	OTHER	16	5451	3	1213.7	0
mcp2k	91609	BUNDLE	0	1	57	14	154235.4	0.09981831024254166	1.0	42	-1	8	0.0	0.0	1.0	0.0	OTHER	16	5451	3	1213.7	0
mcp2k	91697	BUNDLE	0	2	14	1127	12849821.0	1.22316749584617	1.0	2	2	5	0.0	0.0	1.0	0.0	OTHER	10	4670	7	-576803.7	0
mcp2k	91697	BUNDLE	0	0	20	1348	12009838.4	1.2134284098774644	1.0	2	2	5	0.004	0.001	0.995	0.0	OTHER	14	3044	0	332165.2	0
mcp2k	91697	BUNDLE	0	1	32	192	1329061.2	0.1276140018010893	1.0	2	2	5	0.0	0.0	1.0	0.0	OTHER	10	4670	7	-576803.7	0
mcp2k	91697	BUNDLE	0	1	36	146	1008397.2	0.0968244367505525	1.0	2	2	5	0.0	0.0	1.0	0.0	OTHER	10	4670	7	-576803.7	0
mcp2k	91917	BUNDLE	1	0	35	1806	21012940.3	0.3759438313809425	19.7	17	1000000	19	0.011	0.0	0.565	0.425	OTHER	16	4482	6	-799138.5	0
mcp2k	91917	BUNDLE	1	2	9	783	11927068.0	0.11359617721660742	1.0	17	1000000	19	0.0	0.0	0.0	1.0	UNMATCHED	14	4404	1000003	300633.1	0
mcp2k	91917	BUNDLE	1	2	4	489	7930075.0	0.07552788372137964	1.0	17	1000000	19	0.0	0.0	0.0	1.0	UNMATCHED	13	10127	1000001	-397509.3	0
mcp2k	91917	BUNDLE	1	1	1	772	6269770.8	0.06856279873497471	20.52	17	1000000	19	0.008	0.0	0.024	0.969	UNMATCHED	15	2012	1000006	-896464.7	0
mcp2k	91917	BUNDLE	1	0	2	525	5544307.1	0.09919354568035212	1.0	17	1000000	19	0.0	0.0	0.0	1.0	UNMATCHED	13	10127	1000001	-397509.3	0
mcp2k	91917	BUNDLE	1	2	6	456	4182658.0	0.039836610255300026	1.0	17	1000000	19	0.0	0.0	0.0	1.0	UNMATCHED	15	2012	1000006	-896464.7	0
mcp2k	91917	BUNDLE	1	1	21	312	2951720.9	0.03227841215320318	1.0	17	1000000	19	0.0	0.0	0.0	1.0	UNMATCHED	13	10127	1000001	-397509.3	0
mcp2k	92134	BUNDLE	0	2	40	328	5877255.0	0.11336362597413119	1.0	18	7	5	0.0	0.0	1.0	0.0	OTHER	15	5193	0	94704.2	0
mcp2k	92134	BUNDLE	0	2	43	293	5769975.0	0.11129435217292555	1.0	18	7	5	0.0	0.0	1.0	0.0	OTHER	3	2463	2	84079.0	0
mcp2k	92134	BUNDLE	0	1	57	214	3042279.2	0.144358285831028	1.0	18	7	5	0.0	0.0	1.0	0.0	OTHER	3	2463	2	84079.0	0
mcp2k	92134	BUNDLE	0	1	59	400	3026056.4	0.14358850257136543	1.0	18	7	5	0.0	0.0	1.0	0.0	OTHER	15	5193	0	94704.2	0
mcp2k	92134	BUNDLE	0	0	24	222	1546609.5	0.03691742290625564	1.0	18	7	5	0.0	0.0	1.0	0.0	OTHER	19	3930	3	259277.6	0
mcp2k	92134	BUNDLE	0	0	28	219	1504560.9	0.0359137267898048	1.0	18	7	5	0.0	0.0	1.0	0.0	OTHER	5	3123	1	-69598.4	0
mcp2k	92134	BUNDLE	0	0	29	232	1478852.5	0.035300069706330796	1.0	18	7	5	0.0	0.0	1.0	0.0	OTHER	15	5193	0	94704.2	0
mcp2k	92225	BUNDLE	0	0	14	333	4243534.1	0.36310041435384	23.09	14	1	9	0.0	0.0	1.0	0.0	OTHER	6	35200	0	-576653.8	0
mcp2k	92225	BUNDLE	0	1	112	65	409014.5	0.0377724790645376	21.21	14	1	9	0.0	0.0	1.0	0.0	OTHER	6	35200	0	-576653.8	0
mcp2k	92225	BUNDLE	0	1	110	48	338168.3	0.031229834228469335	21.0	14	1	9	0.0	0.0	1.0	0.0	OTHER	6	35200	0	-576653.8	0
mcp2k	92684	BUNDLE	1	0	40	1005	7891386.5	31.52753640211361	1.0	19	13	3	0.0	0.0	0.316	0.684	UNMATCHED	20	3880	1000000	-110467.2	0
mcp2k	92684	BUNDLE	1	1	7	255	1887097.1	10.596513718606566	1.0	19	13	3	0.0	0.0	0.0	1.0	UNMATCHED	10	2157	1000003	330353.4	0
mcp2k	92904	BUNDLE	1	0	37	521	3815060.7	1.1259008982155743	1.0	15	1000004	7	0.001	0.0	0.0	0.999	UNMATCHED	11	5340	1000001	129717.7	0
mcp2k	92904	BUNDLE	1	1	20	86	1452227.9	0.4628390592710727	13.34	15	1000004	7	0.0	0.0	0.0	1.0	UNMATCHED	11	5340	1000001	129717.7	0
mcp2k	94092	BUNDLE	1	2	5	1209	19068658.0	0.3764555289543795	1.0	13	1000004	5	0.0	0.0	0.0	1.0	UNMATCHED	5	6506	1000000	147332.6	0
mcp2k	94092	BUNDLE	1	0	25	521	3820111.4	0.11946197695888335	1.0	13	1000004	5	0.0	0.0	0.0	1.0	UNMATCHED	5	6506	1000000	147332.6	0
mcp2k	94092	BUNDLE	1	0	17	419	2798960.3	0.08752868590885313	1.0	13	1000004	5	0.0	0.0	0.0	1.0	UNMATCHED	7	2689	1000001	206632.1	0
mcp2k	94092	BUNDLE	1	0	16	404	2608363.1	0.08156835754910224	1.0	13	1000004	5	0.0	0.0	0.0	1.0	UNMATCHED	5	6506	1000000	147332.6	0
mcp2k	94092	BUNDLE	1	0	24	158	1141986.0	0.03571202274869978	1.0	13	1000004	5	0.0	0.0	0.0	1.0	UNMATCHED	7	2689	1000001	206632.1	0
mcp2k	94224	BUNDLE	0	2	16	350	3118121.0	0.22929727451275117	1.0	17	2	7	0.0	0.0	1.0	0.0	OTHER	16	2500	0	1125909.7	0
mcp2k	94293	BUNDLE	0	2	31	1097	17832713.0	0.3274934385937533	1.0	16	1	13	0.012	0.0	0.988	0.0	OTHER	5	2591	5	-345250.6	0
mcp2k	94293	BUNDLE	0	2	19	367	6579455.0	0.12083009141810687	1.0	16	1	13	0.0	0.0	1.0	0.0	OTHER	17	3937	2	540688.6	0
mcp2k	94293	BUNDLE	0	0	7	578	4377152.6	0.11324547193340394	23.09	16	1	13	0.0	0.0	1.0	0.0	OTHER	17	3937	2	540688.6	0
mcp2k	94392	BUNDLE	0	1	29	534	6400390.9	0.21541426850623704	15.0	5	1	11	0.0	0.0	1.0	0.0	OTHER	7	12003	2	-60308.3	0
mcp2k	94392	BUNDLE	0	2	20	322	5865740.0	0.2846164032004413	12.65	5	1	11	0.008	0.0	0.992	0.0	OTHER	7	12003	2	-60308.3	0
mcp2k	94392	BUNDLE	0	0	29	303	1984403.4	0.07250920006400997	1.0	5	1	11	0.0	0.0	1.0	0.0	OTHER	7	12003	2	-60308.3	0
mcp2k	94392	BUNDLE	0	0	18	235	1520058.3	0.05554224074785344	1.0	5	1	11	0.0	0.0	1.0	0.0	OTHER	7	12003	2	-60308.3	0
mcp2k	94678	BUNDLE	1	1	29	1175	11201466.9	1.4212040000333939	1.0	8	1000007	4	0.0	0.0	0.695	0.305	OTHER	6	4750	0	237435.1	0
mcp2k	94678	BUNDLE	1	2	33	792	8521518.0	0.9402513797551612	1.0	8	1000007	4	0.0	0.0	0.673	0.327	OTHER	6	4750	0	237435.1	0
mcp2k	94678	BUNDLE	1	2	38	212	3007217.0	0.33181176563532183	1.0	8	1000007	4	0.0	0.0	1.0	0.0	OTHER	6	4750	0	237435.1	0
mcp2k	94678	BUNDLE	1	1	28	152	1768070.0	0.22432670459786322	1.0	8	1000007	4	0.0	0.0	1.0	0.0	OTHER	6	4750	0	237435.1	0
mcp2k	94678	BUNDLE	1	2	37	113	1464950.0	0.16164036252371036	1.0	8	1000007	4	0.0	0.0	1.0	0.0	OTHER	6	4750	0	237435.1	0
mcp2k	95412	BUNDLE	0	1	9	372	3140139.8	0.1625405892756446	1.0	12	4	12	0.0	0.0	1.0	0.0	OTHER	3	2640	3	540710.7	0
mcp2k	95412	BUNDLE	0	0	34	132	975305.4	0.03444098951561416	20.62	12	4	12	0.0	0.0	1.0	0.0	OTHER	3	2640	3	540710.7	0
mcp2k	95911	BUNDLE	1	2	6	730	11539172.0	4.057265698947567	1.0	5	1000010	1	0.0	0.0	0.0	1.0	UNMATCHED	12	15794	1000000	720938.1	0
mcp2k	95911	BUNDLE	1	1	5	326	1983176.2	1.7681185288421108	1.0	5	1000010	1	0.0	0.0	0.0	1.0	UNMATCHED	12	15794	1000000	720938.1	0
mcp2k	95911	BUNDLE	1	0	48	291	1921763.8	2.1109649437889253	1.0	5	1000010	1	0.0	0.0	0.954	0.046	OTHER	10	4718	3	-85066.3	0
mcp2k	95911	BUNDLE	1	0	40	142	1399674.9	1.5374754413634335	14.0	5	1000010	1	0.0	0.0	0.0	1.0	UNMATCHED	12	15794	1000000	720938.1	0
mcp2k	95911	BUNDLE	1	2	23	43	768523.0	0.27021886897537195	17.03	5	1000010	1	0.0	0.0	0.0	1.0	UNMATCHED	12	15794	1000000	720938.1	0
mcp2k	95911	BUNDLE	1	2	16	26	507112.0	0.17830465852529961	1.0	5	1000010	1	0.0	0.0	0.0	1.0	UNMATCHED	12	15794	1000000	720938.1	0
mcp2k	95911	BUNDLE	1	0	42	35	471108.5	0.5174899892593381	1.0	5	1000010	1	0.0	0.0	0.0	1.0	UNMATCHED	12	15794	1000000	720938.1	0
mcp2k	95911	BUNDLE	1	1	18	41	262030.7	0.23361582082089757	19.0	5	1000010	1	0.0	0.0	0.0	1.0	UNMATCHED	12	15794	1000000	720938.1	0
mcp2k	95911	BUNDLE	1	0	43	40	260363.8	0.28599708998143836	5.0	5	1000010	1	0.0	0.0	1.0	0.0	OTHER	10	4718	3	-85066.3	0
