sample	event	nflash	nclus	n_noflash	n_correct	n_wrong	n_oob	note
mcp2k	72082	18	23	0	12	11	0	
mcp2k	72092	15	24	0	9	15	0	
mcp2k	72099	17	15	0	6	9	0	
mcp2k	72170	16	15	0	9	6	0	
mcp2k	72174	12	8	0	3	5	0	
mcp2k	72196	9	11	0	9	2	0	
mcp2k	72202	10	12	0	10	2	0	
mcp2k	72236	11	15	0	11	4	0	
mcp2k	72254	19	23	0	15	8	0	
mcp2k	72275	15	16	0	9	7	0	
mcp2k	72280	10	12	0	5	6	1	
mcp2k	72298	18	21	0	14	7	0	
mcp2k	72320	20	27	0	11	16	0	
mcp2k	72378	15	19	0	10	9	0	
mcp2k	72386	16	13	0	10	3	0	
mcp2k	72488	20	23	0	9	14	0	
mcp2k	72504	18	19	0	16	3	0	
mcp2k	72570	18	17	0	8	9	0	
mcp2k	72649	9	13	0	5	8	0	
mcp2k	72742	19	21	0	12	9	0	
mcp2k	72759	13	15	0	7	8	0	
mcp2k	72760	16	18	0	12	6	0	
mcp2k	72764	14	15	0	9	6	0	
mcp2k	72768	28	19	0	12	7	0	
mcp2k	72786	13	12	0	6	6	0	
mcp2k	72818	17	21	0	10	11	0	
mcp2k	72840	15	22	0	10	12	0	
mcp2k	72848	19	26	0	12	14	0	
mcp2k	72940	13	18	0	7	10	1	
mcp2k	73038	16	20	0	12	8	0	
mcp2k	73054	14	19	0	12	7	0	
mcp2k	73068	19	17	0	10	7	0	
mcp2k	73199	12	13	0	9	4	0	
mcp2k	73270	20	13	0	7	6	0	
mcp2k	73324	9	14	0	6	8	0	
mcp2k	73336	13	14	0	7	7	0	
mcp2k	73380	11	19	1	8	10	0	
mcp2k	73412	15	17	0	8	8	1	
mcp2k	73450	9	17	0	7	9	1	
mcp2k	73472	10	13	0	4	9	0	
mcp2k	73500	11	14	0	6	8	0	
mcp2k	73507	10	14	0	10	4	0	
mcp2k	73534	15	21	0	13	8	0	
mcp2k	73538	16	16	0	9	7	0	
mcp2k	73640	12	10	0	2	8	0	
mcp2k	73662	19	26	0	12	13	1	
mcp2k	73688	11	16	0	4	12	0	
mcp2k	73698	14	18	0	8	9	1	
mcp2k	73705	18	13	0	8	5	0	
mcp2k	73727	23	16	0	9	7	0	
mcp2k	73732	14	18	0	12	5	1	
mcp2k	73754	16	15	0	6	9	0	
mcp2k	73793	12	14	0	10	4	0	
mcp2k	73838	12	16	0	6	10	0	
mcp2k	73852	5	13	0	5	6	2	
mcp2k	73926	11	12	0	5	7	0	
mcp2k	73991	14	16	0	8	8	0	
mcp2k	73992	16	20	0	12	8	0	
mcp2k	73996	15	17	0	8	8	1	
mcp2k	74094	14	16	0	8	8	0	
mcp2k	74123	20	26	0	16	10	0	
mcp2k	74128	9	13	0	6	7	0	
mcp2k	74146	12	15	0	9	6	0	
mcp2k	74160	14	20	0	6	14	0	
mcp2k	74190	11	7	0	5	2	0	
mcp2k	74270	18	23	1	10	12	0	
mcp2k	74326	13	18	0	6	12	0	
mcp2k	74336	22	22	0	9	13	0	
mcp2k	74380	12	13	0	7	6	0	
mcp2k	74414	15	21	0	5	15	1	
mcp2k	74732	12	12	0	3	9	0	
mcp2k	74783	19	20	0	11	9	0	
mcp2k	74784	10	12	0	4	8	0	
mcp2k	74810	18	18	0	11	7	0	
mcp2k	74849	12	15	0	8	7	0	
mcp2k	74854	14	18	0	14	4	0	
mcp2k	74938	15	18	0	8	10	0	
mcp2k	75004	12	14	0	4	10	0	
mcp2k	75040	25	19	0	9	10	0	
mcp2k	75052	8	11	0	4	7	0	
mcp2k	75113	12	16	0	11	4	1	
mcp2k	75128	11	15	0	10	5	0	
mcp2k	75135	14	17	0	5	11	1	
mcp2k	75158	16	18	0	10	8	0	
mcp2k	75206	9	12	0	8	4	0	
mcp2k	75289	11	16	0	8	8	0	
mcp2k	75316	15	16	0	6	10	0	
mcp2k	75334	17	24	0	11	13	0	
mcp2k	75338	17	26	0	12	14	0	
mcp2k	75355	8	9	0	2	5	2	
mcp2k	75377	20	24	0	11	13	0	
mcp2k	75399	19	21	0	11	10	0	
mcp2k	75488	18	24	0	15	9	0	
mcp2k	75554	4	7	0	4	3	0	
mcp2k	75590	12	11	0	4	7	0	
mcp2k	75668	9	11	0	5	6	0	
mcp2k	75678	14	16	0	6	10	0	
mcp2k	75700	15	21	0	10	10	1	
mcp2k	75729	17	20	0	10	10	0	
mcp2k	75730	11	15	0	5	10	0	
mcp2k	75795	15	16	0	5	11	0	
mcp2k	75862	11	12	0	6	6	0	
mcp2k	75954	20	25	0	14	11	0	
mcp2k	75976	12	11	0	3	7	1	
mcp2k	76038	20	22	0	8	13	1	
mcp2k	76059	9	13	0	6	7	0	
mcp2k	76147	14	13	0	5	8	0	
mcp2k	76170	12	19	0	12	5	2	
mcp2k	76206	16	21	0	11	9	1	
mcp2k	76228	18	21	0	14	7	0	
mcp2k	76250	8	17	0	8	7	2	
mcp2k	76257	15	17	0	10	7	0	
mcp2k	76280	15	18	0	6	12	0	
mcp2k	76346	16	16	0	7	9	0	
mcp2k	76350	16	23	0	15	8	0	
mcp2k	76631	13	15	0	8	7	0	
mcp2k	76712	14	14	1	4	9	0	
mcp2k	76822	13	14	0	3	11	0	
mcp2k	76829	15	11	0	5	6	0	
mcp2k	76866	10	10	0	5	4	1	
mcp2k	76873	10	18	0	5	11	2	
mcp2k	76888	17	19	0	10	9	0	
mcp2k	76910	10	13	0	11	2	0	
mcp2k	76922	12	14	0	4	10	0	
mcp2k	76944	18	15	0	9	6	0	
mcp2k	76998	16	19	0	12	7	0	
mcp2k	77020	17	19	0	15	4	0	
mcp2k	77054	11	13	0	8	5	0	
mcp2k	77098	21	22	1	12	9	0	
mcp2k	77130	14	19	0	12	7	0	
mcp2k	77328	13	18	1	8	9	0	
mcp2k	77335	13	15	0	9	6	0	
mcp2k	77379	21	27	0	15	12	0	
mcp2k	77394	13	11	0	4	6	1	
mcp2k	77406	11	13	0	9	4	0	
mcp2k	77489	14	20	0	10	9	1	
mcp2k	77604	17	16	1	6	9	0	
mcp2k	77702	15	21	0	13	8	0	
mcp2k	77731	16	14	0	3	11	0	
mcp2k	77846	12	17	1	9	6	1	
mcp2k	77878	13	14	0	7	6	1	
mcp2k	77885	11	12	0	5	7	0	
mcp2k	77922	23	19	0	9	10	0	
mcp2k	77978	20	19	0	9	9	1	
mcp2k	78010	17	16	0	5	11	0	
mcp2k	78032	8	13	1	5	6	1	
mcp2k	78120	11	9	0	3	6	0	
mcp2k	78242	14	23	0	15	8	0	
mcp2k	78259	21	23	0	11	12	0	
mcp2k	78369	16	12	0	9	3	0	
mcp2k	78523	16	15	0	7	8	0	
mcp2k	78582	21	20	0	10	10	0	
mcp2k	78677	11	15	0	9	5	1	
mcp2k	78682	9	13	0	7	5	1	
mcp2k	78704	6	9	0	2	6	1	
mcp2k	78714	10	17	0	9	8	0	
mcp2k	78743	17	19	0	8	11	0	
mcp2k	78890	9	6	0	4	2	0	
mcp2k	79220	14	14	0	8	6	0	
mcp2k	79330	10	16	1	6	9	0	
mcp2k	79337	11	13	0	5	8	0	
mcp2k	79418	12	20	0	13	7	0	
mcp2k	79491	15	14	0	10	4	0	
mcp2k	79616	16	19	0	14	5	0	
mcp2k	79638	15	20	0	11	8	1	
mcp2k	79689	16	16	0	10	6	0	
mcp2k	79711	13	17	0	11	4	2	
mcp2k	79755	15	17	0	8	9	0	
mcp2k	79865	13	15	0	8	7	0	
mcp2k	80078	12	13	0	11	2	0	
mcp2k	80672	15	15	1	7	7	0	
mcp2k	80716	17	19	0	13	6	0	
mcp2k	81310	13	17	0	11	5	1	
mcp2k	81420	23	27	0	9	18	0	
mcp2k	81662	14	13	0	8	5	0	
mcp2k	82102	8	14	0	9	5	0	
mcp2k	82300	17	24	0	9	14	1	
mcp2k	82322	11	13	0	6	7	0	
mcp2k	82608	14	20	1	13	6	0	
mcp2k	82652	10	15	0	7	7	1	
mcp2k	82828	14	20	0	8	12	0	
mcp2k	83048	7	10	0	4	5	1	
mcp2k	83070	11	10	0	5	5	0	
mcp2k	90003	20	19	0	11	8	0	
mcp2k	90135	17	17	0	9	8	0	
mcp2k	90179	12	20	0	10	10	0	
mcp2k	90311	18	26	0	14	12	0	
mcp2k	90487	8	10	0	5	4	1	
mcp2k	90597	15	21	0	15	6	0	
mcp2k	90663	17	16	0	5	11	0	
mcp2k	90751	17	21	0	8	13	0	
mcp2k	91235	16	13	0	6	7	0	
mcp2k	91367	21	18	1	10	7	0	
mcp2k	91433	13	17	0	10	7	0	
mcp2k	91609	13	19	0	10	9	0	
mcp2k	91653	15	14	0	6	8	0	
mcp2k	91697	12	14	0	10	4	0	
mcp2k	91782	7	21	0	5	13	3	
mcp2k	91807	18	21	0	6	15	0	
mcp2k	91917	17	20	0	11	9	0	
mcp2k	92049	14	14	0	9	5	0	
mcp2k	92071	11	12	0	5	7	0	
mcp2k	92134	18	19	0	10	9	0	
mcp2k	92159	5	8	0	6	2	0	
mcp2k	92225	18	15	0	11	4	0	
mcp2k	92310	18	20	0	9	10	1	
mcp2k	92379	15	16	0	6	10	0	
mcp2k	92420	19	21	1	9	11	0	
mcp2k	92511	8	14	0	8	5	1	
mcp2k	92552	6	7	0	3	4	0	
mcp2k	92684	18	20	0	14	6	0	
mcp2k	92838	17	24	0	13	10	1	
mcp2k	92904	14	15	0	8	7	0	
mcp2k	92907	12	14	0	8	6	0	
mcp2k	92992	16	16	0	8	8	0	
mcp2k	93105	10	13	0	6	7	0	
mcp2k	93146	14	29	0	12	14	3	
mcp2k	93171	14	12	0	8	4	0	
mcp2k	93234	16	18	0	7	11	0	
mcp2k	93237	20	23	0	10	13	0	
mcp2k	93325	15	11	0	4	7	0	
mcp2k	93545	16	18	0	10	8	0	
mcp2k	93652	13	11	0	6	5	0	
mcp2k	93655	11	9	0	6	3	0	
mcp2k	93677	13	17	0	6	11	0	
mcp2k	93696	12	10	0	7	3	0	
mcp2k	93776	12	10	0	9	1	0	
mcp2k	93875	10	17	0	8	9	0	
mcp2k	93919	14	10	0	2	8	0	
mcp2k	93960	9	12	0	5	7	0	
mcp2k	94007	12	21	0	12	9	0	
mcp2k	94029	6	10	0	5	5	0	
mcp2k	94092	9	13	0	3	10	0	
mcp2k	94095	23	32	0	19	12	1	
mcp2k	94180	11	15	0	10	4	1	
mcp2k	94224	14	18	0	7	11	0	
mcp2k	94293	15	21	0	10	11	0	
mcp2k	94392	9	8	0	5	3	0	
mcp2k	94546	11	14	0	7	7	0	
mcp2k	94557	13	17	0	10	6	1	
mcp2k	94656	16	19	0	8	11	0	
mcp2k	94678	9	12	0	4	8	0	
mcp2k	94796	18	20	0	10	9	1	
mcp2k	94876	18	17	0	7	10	0	
mcp2k	94942	15	17	0	9	8	0	
mcp2k	95074	7	11	1	5	5	0	
mcp2k	95151	14	19	0	11	6	2	
mcp2k	95162	14	16	0	7	9	0	
mcp2k	95170	13	16	0	10	6	0	
mcp2k	95173	10	16	0	4	12	0	
mcp2k	95184	12	14	0	9	5	0	
mcp2k	95305	13	16	0	4	11	1	
mcp2k	95316	8	9	0	5	4	0	
mcp2k	95327	13	12	0	6	6	0	
mcp2k	95361	15	17	0	9	8	0	
mcp2k	95371	13	11	0	3	8	0	
mcp2k	95405	16	17	1	14	2	0	
mcp2k	95412	13	13	0	9	4	0	
mcp2k	95492	12	17	0	7	10	0	
mcp2k	95500	12	15	0	10	5	0	
mcp2k	95503	18	23	0	9	14	0	
mcp2k	95544	15	16	0	7	9	0	
mcp2k	95625	19	21	0	13	8	0	
mcp2k	95646	11	11	0	7	4	0	
mcp2k	95690	14	16	0	5	11	0	
mcp2k	95713	17	19	0	12	7	0	
mcp2k	95756	13	16	0	9	7	0	
mcp2k	95800	17	24	0	10	14	0	
mcp2k	95877	9	9	0	3	6	0	
mcp2k	95899	14	18	0	8	10	0	
mcp2k	95911	11	15	0	7	7	1	
mcp2k	95933	20	25	0	13	12	0	
mcp2k	96042	11	16	0	9	7	0	
mcp2k	96130	13	18	0	8	10	0	
mcp2k	96218	12	15	0	11	4	0	
mcp2k	96251	14	21	0	11	10	0	
mcp2k	96306	20	13	0	10	2	1	
mcp2k	96328	12	14	0	6	8	0	
mcp2k	96383	15	15	0	9	6	0	
mcp2k	96461	7	7	0	1	6	0	
mcp2k	96526	11	13	0	10	3	0	
mcp2k	96636	13	15	0	4	11	0	
mcp2k	96644	18	24	0	11	10	3	
mcp2k	96658	14	11	0	6	5	0	
mcp2k	96680	18	21	0	11	10	0	
mcp2k	96757	9	10	0	7	3	0	
mcp2k	96864	21	21	0	10	11	0	
mcp2k	96911	10	13	0	3	8	2	
mcp2k	96944	16	25	0	12	13	0	
mcp2k	96977	15	18	0	9	9	0	
mcp2k	97010	15	22	0	10	12	0	
mcp2k	97033	15	17	0	11	5	1	
mcp2k	97062	16	16	1	9	6	0	
mcp2k	97084	15	17	0	7	9	1	
mcp2k	97172	23	20	0	10	10	0	
mcp2k	97231	19	22	0	12	10	0	
mcp2k	97260	11	9	0	1	8	0	
mcp2k	97304	22	23	0	12	11	0	
mcp2k	97407	17	16	0	8	8	0	
mcp2k	97473	10	12	0	10	2	0	
mcp2k	97539	8	16	0	8	8	0	
mcp2k	97722	9	6	0	2	4	0	
mcp2k	98000	12	17	0	12	5	0	
mcp2k	98045	16	23	1	14	7	1	
mcp2k	98067	22	28	0	11	16	1	
mcp2k	98111	13	17	0	9	8	0	
mcp2k	98294	11	18	0	10	8	0	
mcp2k	98298	11	12	0	7	5	0	
mcp2k	98338	18	20	3	9	8	0	
mcp2k	98352	10	11	0	5	6	0	
mcp2k	98353	10	13	0	7	6	0	
mcp2k	98382	13	12	0	9	3	0	
mcp2k	98441	9	14	0	5	8	1	
mcp2k	98452	13	10	0	6	4	0	
mcp2k	98470	9	15	0	7	8	0	
mcp2k	98474	11	15	0	9	5	1	
mcp2k	98529	13	19	0	7	12	0	
mcp2k	98660	14	23	0	6	15	2	
mcp2k	98704	13	18	0	7	11	0	
mcp2k	98756	10	11	0	9	2	0	
mcp2k	98760	15	12	0	8	4	0	
mcp2k	98778	13	12	0	5	7	0	
mcp2k	98793	8	9	0	4	5	0	
mcp2k	98800	16	14	0	3	11	0	
mcp2k	98804	14	14	0	10	4	0	
mcp2k	98844	11	6	0	6	0	0	
mcp2k	98870	12	14	0	7	7	0	
mcp2k	98881	10	14	0	8	6	0	
mcp2k	98947	18	26	0	15	11	0	
mcp2k	99012	15	15	0	11	4	0	
mcp2k	99035	22	26	0	16	10	0	
mcp2k	99057	12	13	0	8	5	0	
mcp2k	99078	12	18	0	9	9	0	
mcp2k	99156	15	21	0	11	10	0	
mcp2k	99178	12	18	0	16	2	0	
mcp2k	99218	16	15	1	7	7	0	
mcp2k	99232	13	19	1	5	13	0	
mcp2k	99284	12	13	0	7	6	0	
mcp2k	99365	14	16	0	12	4	0	
mcp2k	99372	16	19	0	7	12	0	
mcp2k	99376	16	13	0	4	9	0	
mcp2k	99416	16	14	0	7	7	0	
mcp2k	99438	18	19	0	9	9	1	
mcp2k	99518	14	17	0	8	9	0	
mcp2k	99526	16	25	0	14	11	0	
mcp2k	99548	12	17	0	7	9	1	
mcp2k	99563	23	22	0	13	9	0	
mcp2k	99636	16	21	0	10	11	0	
mcp2k	99651	13	21	0	14	7	0	
mcp2k	99695	18	19	0	9	10	0	
mcp2k	99702	12	16	0	8	8	0	
mcp2k	99716	10	13	0	11	2	0	
mcp2k	99728	17	28	0	10	16	2	
mcp2k	99768	21	19	0	10	6	3	
mcp2k	99782	14	19	0	10	9	0	
mcp2k	99816	14	17	0	7	10	0	
mcp2k	99826	11	22	1	7	14	0	
mcp2k	99838	12	17	0	8	9	0	
mcp2k	99860	14	14	0	7	7	0	
mcp2k	99959	14	21	0	10	10	1	
mcp2k	99966	20	18	0	13	5	0	
mcp2k	100002	7	15	0	2	11	2	
mcp2k	100032	11	9	0	8	1	0	
mcp2k	100080	18	18	0	10	7	1	
mcp2k	100102	9	14	0	8	6	0	
mcp2k	100135	13	15	0	7	7	1	
mcp2k	100157	13	13	0	11	2	0	
mcp2k	100179	13	18	0	8	9	1	
mcp2k	100190	18	23	0	11	12	0	
mcp2k	100200	12	14	0	8	6	0	
mcp2k	100222	21	19	0	10	9	0	
mcp2k	100245	17	17	0	7	10	0	
mcp2k	100289	9	11	0	6	5	0	
mcp2k	100322	22	22	0	10	12	0	
mcp2k	100420	17	18	0	10	8	0	
mcp2k	100421	22	25	0	12	13	0	
mcp2k	100464	12	12	0	7	5	0	
mcp2k	100486	14	22	0	11	11	0	
mcp2k	100564	9	14	0	7	7	0	
mcp2k	100640	11	12	0	2	10	0	
mcp2k	100728	13	17	0	7	10	0	
mcp2k	100850	17	19	0	11	8	0	
mcp2k	100861	15	14	0	4	10	0	
mcp2k	100927	6	5	0	1	4	0	
mcp2k	101004	15	14	0	8	6	0	
mcp2k	101092	16	20	0	11	9	0	
mcp2k	101169	16	18	0	8	10	0	
mcp2k	101224	14	14	0	4	9	1	
mcp2k	101454	15	16	0	11	5	0	
mcp2k	101466	19	26	0	12	14	0	
mcp2k	101488	14	14	0	9	5	0	
mcp2k	101498	11	13	0	9	4	0	
mcp2k	101520	12	15	0	4	11	0	
mcp2k	101532	15	15	0	9	6	0	
mcp2k	101554	13	14	0	9	5	0	
mcp2k	101565	13	15	0	6	9	0	
mcp2k	101675	8	12	0	8	4	0	
mcp2k	101828	10	18	0	6	12	0	
mcp2k	101873	19	19	0	11	8	0	
mcp2k	102005	12	16	0	6	10	0	
mcp2k	102082	10	16	0	8	8	0	
mcp2k	102247	11	16	0	11	5	0	
mcp2k	102643	16	23	0	15	8	0	
mcp2k	102841	10	12	0	5	7	0	
mcp2k	102940	21	17	0	11	6	0	
mcp2k	103039	13	16	0	10	6	0	
mcp2k	103061	16	21	1	11	9	0	
mcp2k	103193	14	15	0	6	9	0	
mcp2k	103204	16	22	0	7	14	1	
mcp2k	103226	9	15	0	5	10	0	
mcp2k	103270	18	15	0	9	6	0	
mcp2k	103391	12	11	0	4	6	1	
mcp2k	103545	16	12	0	7	5	0	
mcp2k	103567	7	11	1	0	8	2	
mcp2k	103798	14	20	0	14	6	0	
mcp2k	103820	13	17	0	9	6	2	
mcp2k	103952	15	16	0	7	8	1	
mcp2k	104018	13	13	0	9	4	0	
mcp2k	104172	16	17	0	5	12	0	
mcp2k	104216	22	24	0	12	12	0	
mcp2k	104260	11	13	0	5	8	0	
mcp2k	104304	10	14	0	5	9	0	
mcp2k	104920	10	15	0	8	6	1	
mcp2k	105074	15	23	0	9	13	1	
mcp2k	105140	14	13	0	6	7	0	
mcp2k	105206	13	16	0	6	10	0	
mcp2k	105250	18	25	0	15	10	0	
mcp2k	105316	16	20	0	11	9	0	
mcp2k	105338	18	19	0	13	6	0	
mcp2k	105404	18	14	0	10	4	0	
mcp2k	105426	14	17	0	5	10	2	
mcp2k	105492	10	9	0	5	4	0	
mcp2k	105690	13	15	0	9	6	0	
mcp2k	155829	13	14	0	9	5	0	
mcp2k	156093	14	21	0	19	2	0	
mcp2k	156313	11	13	0	8	5	0	
mcp2k	156599	17	19	0	13	6	0	
mcp2k	157215	16	17	0	13	4	0	
mcp2k	157281	10	16	0	11	5	0	
mcp2k	157413	11	14	0	7	7	0	
mcp2k	157677	16	14	0	8	6	0	
mcp2k	158227	10	14	0	7	7	0	
mcp2k	158293	15	17	0	5	12	0	
mcp2k	158315	13	13	0	8	5	0	
mcp2k	158557	19	17	0	6	11	0	
mcp2k	158579	14	19	0	9	10	0	
mcp2k	158601	11	13	0	7	6	0	
mcp2k	158689	8	9	0	6	3	0	
mcp2k	159305	15	15	0	8	7	0	
mcp2k	159371	18	15	1	9	5	0	
mcp2k	159569	9	15	0	10	5	0	
mcp2k	159635	13	9	0	8	1	0	
mcp2k	159723	18	20	0	14	6	0	
mcp2k	160031	15	21	0	12	8	1	
mcp2k	160119	21	25	0	13	12	0	
mcp2k	160163	7	10	0	6	4	0	
mcp2k	160295	14	16	0	9	7	0	
mcp2k	160537	13	17	0	7	10	0	
mcp2k	161043	10	16	0	4	10	2	
mcp2k	161153	13	17	0	7	10	0	
mcp2k	161175	13	20	0	8	12	0	
mcp2k	161725	11	13	0	5	8	0	
mcp2k	161945	9	15	1	13	1	0	
mcp2k	162143	13	12	0	5	7	0	
mcp2k	162253	15	23	0	14	9	0	
mcp2k	162363	15	13	1	7	5	0	
mcp2k	162473	16	17	0	8	9	0	
mcp2k	162517	9	13	0	5	8	0	
mcp2k	162605	18	21	0	11	10	0	
mcp2k	162891	15	18	0	9	9	0	
mcp2k	162913	8	12	0	6	6	0	
mcp2k	163023	16	15	0	10	5	0	
mcp2k	163309	16	22	0	6	15	1	
mcp2k	163463	14	16	0	7	9	0	
mcp2k	163507	16	24	0	15	9	0	
mcp2k	163595	14	18	1	7	10	0	
mcp2k	163705	13	13	0	6	6	1	
mcp2k	163771	14	15	0	9	6	0	
mcp2k	163859	14	15	0	7	8	0	
mcp2k	164189	11	13	0	3	10	0	
mcp2k	164466	10	12	0	7	5	0	
mcp2k	164475	15	23	0	13	10	0	
mcp2k	164576	18	20	0	8	12	0	
mcp2k	164774	18	25	0	11	14	0	
mcp2k	164849	12	12	0	7	5	0	
mcp2k	164862	25	22	0	18	4	0	
mcp2k	165060	11	10	0	4	6	0	
mcp2k	165104	18	18	0	8	10	0	
mcp2k	165157	7	11	1	6	4	0	
mcp2k	165393	16	18	0	11	7	0	
mcp2k	165478	14	16	0	5	11	0	
mcp2k	165544	22	21	0	15	6	0	
mcp2k	165547	10	11	0	3	7	1	
mcp2k	165767	7	11	0	6	5	0	
mcp2k	165855	14	15	0	6	9	0	
mcp2k	165877	12	10	0	6	4	0	
mcp2k	165896	14	20	0	10	10	0	
mcp2k	166006	7	9	0	4	5	0	
mcp2k	166050	8	12	0	7	4	1	
mcp2k	166185	11	14	0	9	5	0	
mcp2k	166251	20	21	0	15	6	0	
mcp2k	166295	14	21	0	10	9	2	
mcp2k	166405	8	10	0	9	1	0	
mcp2k	166603	17	24	0	10	14	0	
mcp2k	166908	15	9	0	4	5	0	
mcp2k	166996	15	17	0	11	5	1	
mcp2k	167109	17	17	1	6	10	0	
mcp2k	167329	17	21	0	13	8	0	
mcp2k	167351	12	14	0	9	5	0	
mcp2k	167461	12	11	0	5	6	0	
mcp2k	167546	10	14	0	6	7	1	
mcp2k	167612	15	20	0	14	6	0	
mcp2k	167703	9	13	0	4	7	2	
mcp2k	167744	13	15	0	7	8	0	
mcp2k	167876	16	21	0	12	9	0	
mcp2k	167964	16	20	1	10	9	0	
mcp2k	168052	13	15	0	4	10	1	
mcp2k	168077	13	15	1	10	4	0	
mcp2k	168096	14	20	0	9	11	0	
mcp2k	168209	13	15	0	7	8	0	
mcp2k	168338	7	7	0	3	4	0	
mcp2k	168448	15	23	0	12	11	0	
mcp2k	168561	13	18	0	12	6	0	
mcp2k	168778	13	19	0	12	7	0	
mcp2k	168822	13	18	0	11	6	1	
mcp2k	168869	7	7	0	3	4	0	
mcp2k	168979	16	14	0	5	7	2	
mcp2k	169067	14	16	0	11	5	0	
mcp2k	169152	18	26	0	14	12	0	
mcp2k	169160	10	12	0	6	6	0	
mcp2k	169182	14	15	0	7	8	0	
mcp2k	169204	9	14	0	6	7	1	
mcp2k	169221	15	19	0	11	8	0	
mcp2k	169240	23	22	0	7	15	0	
mcp2k	169306	10	14	0	3	11	0	
mcp2k	169331	13	12	0	5	6	1	
mcp2k	169622	10	15	0	10	5	0	
mcp2k	169658	14	11	0	3	8	0	
mcp2k	169724	14	15	0	9	6	0	
mcp2k	169746	17	16	0	10	6	0	
mcp2k	169749	14	19	0	8	11	0	
mcp2k	169776	8	15	0	6	8	1	
mcp2k	169793	12	11	0	7	4	0	
mcp2k	169886	13	13	0	7	6	0	
mcp2k	169900	14	16	0	11	5	0	
mcp2k	169966	12	18	0	11	7	0	
mcp2k	170076	13	12	0	7	5	0	
mcp2k	170098	13	16	0	11	5	0	
mcp2k	170189	9	10	0	5	4	1	
mcp2k	170194	10	16	0	7	8	1	
mcp2k	170260	11	10	0	8	2	0	
mcp2k	170274	13	17	0	8	9	0	
mcp2k	170326	14	18	0	13	5	0	
mcp2k	170365	15	15	0	8	7	0	
mcp2k	170414	15	18	0	9	9	0	
mcp2k	170428	13	18	0	7	11	0	
mcp2k	170585	8	16	0	5	9	2	
mcp2k	170651	13	15	0	7	8	0	
mcp2k	170739	18	23	0	11	12	0	
mcp2k	170761	14	13	0	4	9	0	
mcp2k	170898	11	12	0	5	7	0	
mcp2k	170915	14	21	0	11	10	0	
mcp2k	170942	10	12	0	6	6	0	
mcp2k	170978	16	14	1	8	5	0	
mcp2k	171096	14	13	1	5	6	1	
mcp2k	171099	13	12	0	5	7	0	
mcp2k	171143	23	22	0	17	5	0	
mcp2k	171184	12	19	0	13	6	0	
mcp2k	171294	12	14	0	8	6	0	
mcp2k	171352	11	13	0	7	6	0	
mcp2k	171404	11	14	0	4	9	1	
mcp2k	171421	25	23	0	9	12	2	
mcp2k	171426	17	21	0	13	8	0	
mcp2k	171440	9	14	0	9	5	0	
mcp2k	171473	13	15	0	8	7	0	
mcp2k	171484	6	8	0	1	6	1	
mcp2k	171517	9	13	0	5	8	0	
mcp2k	171528	17	20	0	9	11	0	
mcp2k	171536	13	16	0	9	7	0	
mcp2k	171572	11	13	0	5	8	0	
mcp2k	171616	22	26	0	18	8	0	
mcp2k	171729	6	11	0	2	6	3	
mcp2k	171748	11	15	0	7	8	0	
mcp2k	171770	14	15	0	10	4	1	
mcp2k	171778	13	13	0	7	6	0	
mcp2k	171792	12	12	0	3	9	0	
mcp2k	171866	10	15	0	7	8	0	
mcp2k	171935	18	22	0	13	9	0	
mcp2k	171990	13	19	0	12	6	1	
mcp2k	172012	21	22	0	12	10	0	
mcp2k	172015	12	18	0	10	8	0	
mcp2k	172020	11	11	0	5	6	0	
mcp2k	172045	15	17	0	11	6	0	
mcp2k	172064	13	11	0	4	7	0	
mcp2k	172147	15	16	1	6	8	1	
mcp2k	172177	6	10	0	4	6	0	
mcp2k	172232	13	17	0	11	6	0	
mcp2k	172235	9	16	0	11	5	0	
mcp2k	172262	12	22	0	11	11	0	
mcp2k	172298	12	15	0	10	5	0	
mcp2k	172344	10	12	0	9	3	0	
mcp2k	172397	12	14	0	8	6	0	
mcp2k	172463	14	14	0	8	5	1	
mcp2k	172485	16	12	0	6	6	0	
mcp2k	172498	16	13	0	7	6	0	
mcp2k	172543	11	19	0	4	13	2	
mcp2k	172548	16	13	0	8	5	0	
mcp2k	172564	5	7	0	1	3	3	
mcp2k	172617	16	17	0	7	10	0	
mcp2k	172683	10	18	0	4	12	2	
mcp2k	172727	13	23	0	10	13	0	
mcp2k	172734	16	15	0	4	10	1	
mcp2k	172746	19	19	0	11	8	0	
mcp2k	172762	12	15	0	3	12	0	
mcp2k	172850	11	17	0	8	9	0	
mcp2k	172878	19	22	0	10	12	0	
mcp2k	173004	9	19	0	7	12	0	
mcp2k	173048	17	23	0	12	10	1	
mcp2k	173049	9	9	0	7	2	0	
mcp2k	173054	20	19	0	8	11	0	
mcp2k	173086	10	15	0	6	8	1	
mcp2k	173093	7	13	1	5	6	1	
mcp2k	173108	22	30	0	17	13	0	
mcp2k	173180	13	18	0	4	11	3	
mcp2k	173218	19	28	0	11	17	0	
mcp2k	173240	22	25	0	13	12	0	
mcp2k	173277	12	20	0	12	8	0	
mcp2k	173340	17	20	0	13	5	2	
mcp2k	173438	12	15	2	5	8	0	
mcp2k	173450	12	17	0	11	6	0	
mcp2k	173466	8	13	0	5	8	0	
mcp2k	173488	13	9	0	2	7	0	
mcp2k	173495	20	24	0	18	6	0	
mcp2k	173577	13	10	0	7	3	0	
