sample	event	run	rc	has_calib	main_cid	vx	vy	vz	n_steiner_main	n_seg	n_stub	zz_len	zz_ratio	zz_rms_dr	zz_fold	zzi_len	zzi_ratio	zzi_rms_dr	iso_len75	iso_len80	iso_len_any75	iso_len_any85	mu_dqdx_med	mu_npts	uncov	uncov_q	pio_flag	pio_mass	mcs_energy	mcs_amb	mcs_range	event_label	nu_evaluated	numu_score	nue_score	Enu	wall_s	core_s	maxrss_kb	bundles
mcp2k	281985	18255	0	1	17	47.2228	76.8845	471.541	369	2	0	81.9517	1.05754	0.818453	0.194543	81.9517	1.05754	0.818453	81.9517	81.9517	81.9517	30.8277	55784.3	76	0.313378	2.51649e+07	1	20.6093	255.6	0.901616	146.233	nu-candidate	1	2.3384871	-15.0	525.51855	8.884	6.494	1273660	{"10:1": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000004": "-1,-1,-1", "17:1000008": "0,0,0", "18:1000001": "-1,-1,-1", "19:6": "-1,-1,-1", "20:8": "-1,-1,-1", "21:1000007": "-1,-1,-1", "2:7": "-1,-1,-1", "4:4": "-1,-1,-1", "5:5": "-1,-1,-1", "8:0": "-1,-1,-1"}
mcp2k	282067	18255	0	1	14	115.995	-43.9497	142.801	258	2	0	51.4673	1.08918	0.170885	0.277124	51.4673	1.08918	0.170885	51.4673	51.4673	51.4673	26.0911	nan	0	0.00405598	1.37308e+07	0	0	-1	-1	-1	nu-candidate	1	-0.107573055	-8.686434	336.0407	7.817	5.097	1157032	{"10:1000006": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:1000004": "0,0,1", "15:1000001": "-1,-1,-1", "2:1": "-1,-1,-1", "3:11": "-1,-1,-1", "5:3": "-1,-1,-1", "6:1000009": "-1,-1,-1", "8:1000002": "-1,-1,-1"}
mcp2k	282155	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				4.226	1.409	468296	{"10:3": "-1,-1,-1", "11:1000002": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000004": "-1,-1,-1", "14:5": "-1,-1,-1", "15:1000005": "-1,-1,-1", "3:0": "-1,-1,-1", "5:1000011": "-1,-1,-1", "6:1000007": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp2k	282271	18255	0	1	6	42.1766	45.0185	57.1816	785	4	1	96.0929	1.09295	0.645978	0.24066	28.7168	1.20822	0.876874	0	0	28.7168	0	102649	103	0.15744	4.79183e+07	1	177.747	258.176	0.783991	180.049	nu-candidate	1	1.1535891	0.37597656	737.5985	9.128	6.818	1158032	{"10:1000002": "-1,-1,-1", "2:8": "-1,-1,-1", "4:1000003": "-1,-1,-1", "5:9": "-1,-1,-1", "6:1000000": "0,0,1", "7:2": "-1,-1,-1", "8:3": "-1,-1,-1", "9:5": "-1,-1,-1"}
mcp2k	282469	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				4.139	0.964	382188	{"11:1000008": "-1,-1,-1", "15:1000000": "-1,-1,-1", "16:1000015": "-1,-1,-1", "17:1000001": "-1,-1,-1", "18:1000014": "1,0,0", "19:1000005": "-1,-1,-1", "1:13": "-1,-1,-1", "20:1000018": "-1,-1,-1", "21:1000007": "-1,-1,-1", "3:8": "-1,-1,-1", "6:7": "-1,-1,-1", "8:4": "-1,-1,-1", "9:1000010": "-1,-1,-1"}
mcp2k	282491	18255	0	1	18	-143.963	32.4657	161.843	606	2	1	122.129	1.03779	1.49685	0.178218	0	nan	nan	0	0	0	0	56266	194	0.139527	2.95219e+07	1	1.90343	318.141	0.427044	296.401	nu-candidate	1	1.7236848	-15.0	420.71942	7.692	5.490	1156748	{"10:1000002": "-1,-1,-1", "13:1": "-1,-1,-1", "14:1000003": "-1,-1,-1", "15:6": "-1,-1,-1", "16:1000001": "-1,-1,-1", "17:4": "-1,-1,-1", "18:3": "0,0,1", "19:1000000": "-1,-1,-1", "2:9": "-1,-1,-1", "7:1000011": "-1,-1,-1"}
mcp2k	282529	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				4.879	0.989	408680	{"11:1000007": "-1,-1,-1", "12:1000000": "-1,-1,-1", "13:6": "-1,-1,-1", "14:1000002": "-1,-1,-1", "2:2": "0,1,0", "4:0": "-1,-1,-1", "6:1000006": "0,1,0", "7:1000001": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp2k	282689	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				4.960	0.997	395716	{"-1:7": "-1,-1,-1", "10:9": "-1,-1,-1", "1:11": "-1,-1,-1", "3:2": "-1,-1,-1", "4:1000001": "-1,-1,-1", "6:1000006": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:5": "-1,-1,-1", "9:0": "-1,-1,-1"}
mcp2k	282749	18255	0	1	17	107.086	-68.9545	27.3001	777	4	0	163.13	1.09033	0.851666	0.1966	86.0293	1.11767	0.264838	86.0293	86.0293	86.0293	86.0293	56487.4	120	0.0578712	4.34377e+07	1	5.24784	177.32	0.593699	200.777	nu-candidate	1	1.80748	-15.0	896.8191	10.251	7.253	1183076	{"11:1000005": "-1,-1,-1", "12:0": "-1,-1,-1", "13:8": "-1,-1,-1", "14:1": "-1,-1,-1", "15:10": "-1,-1,-1", "16:2": "-1,-1,-1", "17:1000001": "0,0,1", "1:9": "-1,-1,-1", "4:1000009": "-1,-1,-1", "6:1000006": "-1,-1,-1", "9:1000010": "-1,-1,-1"}
mcp2k	282837	18255	0	1	2	-92.2048	-53.5275	156.799	1203	2	0	161.584	1.03464	1.18539	0.0895879	0	nan	nan	0	0	0	0	52577.9	223	0.404331	4.7033e+07	0	0	351.502	0.439546	332.096	nu-candidate	1	3.7582433	-5.18589	543.40533	9.928	7.470	1224724	{"10:1000016": "-1,-1,-1", "11:1000002": "-1,-1,-1", "14:1000000": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:1000013": "-1,-1,-1", "17:2": "-1,-1,-1", "18:1000003": "-1,-1,-1", "19:0": "-1,-1,-1", "20:5": "-1,-1,-1", "21:6": "-1,-1,-1", "2:4": "0,0,1", "3:3": "-1,-1,-1", "5:9": "-1,-1,-1", "6:12": "-1,-1,-1", "8:7": "-1,-1,-1"}
mcp2k	282909	18255	0	1	4	-177.736	-186.522	100.492	941	9	0	29.7914	1.03849	0.115067	0.167915	0	nan	nan	0	0	0	0	nan	0	0.361214	2.28284e+07	1	648.544	-1	-1	-1	nu-candidate	1	1.2083993	-5.181407	1080.1737	12.786	9.446	1261148	{"12:1000002": "-1,-1,-1", "14:1000001": "-1,-1,-1", "16:1000004": "-1,-1,-1", "17:1000009": "-1,-1,-1", "18:1000005": "-1,-1,-1", "19:2": "-1,-1,-1", "20:1000008": "-1,-1,-1", "2:6": "-1,-1,-1", "4:0": "0,0,0", "5:1000003": "-1,-1,-1", "7:1000010": "-1,-1,-1", "8:1000007": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	283013	18255	0	1	14	-126.876	-199.13	81.3938	526	1	0	116.395	1.03862	0.598655	0.186528	0	nan	nan	0	0	0	0	48164	185	0.00153892	1.77612e+07	0	0	609.865	0.811088	282.408	nu-candidate	1	-1.2705939	-15.0	391.8888	9.745	5.333	1186880	{"10:1000004": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:3": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:4": "0,0,0", "1:8": "-1,-1,-1", "2:11": "-1,-1,-1", "5:1": "-1,-1,-1", "6:5": "-1,-1,-1", "7:1000014": "-1,-1,-1", "8:1000007": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	283035	18255	0	1	32	120.493	-150.286	443.478	0	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0	55297	1	0.549404	-1	-1	-1	nu-candidate	1	-1.210368	-15.0	107.933784	9.843	5.430	1236492	{"11:1000007": "-1,-1,-1", "12:0": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:1000001": "-1,-1,-1", "15:1000002": "-1,-1,-1", "16:1": "-1,-1,-1", "17:4": "-1,-1,-1", "3:1000011": "-1,-1,-1", "5:1000006": "-1,-1,-1", "6:1000005": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:1000012": "0,0,0"}
mcp2k	283129	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				4.754	0.786	344964	{"10:1000000": "-1,-1,-1", "11:3": "-1,-1,-1", "12:1": "-1,-1,-1", "13:1000002": "-1,-1,-1", "1:8": "-1,-1,-1", "4:0": "-1,-1,-1", "6:1000012": "-1,-1,-1", "8:1000003": "-1,-1,-1", "9:1000009": "-1,-1,-1"}
mcp2k	283150	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				5.261	1.567	493036	{"-1:1000012": "-1,-1,-1", "12:1000003": "-1,-1,-1", "14:1000000": "-1,-1,-1", "16:1000005": "-1,-1,-1", "18:1000007": "-1,-1,-1", "19:1000006": "-1,-1,-1", "20:1000010": "-1,-1,-1", "21:6": "-1,-1,-1", "22:5": "-1,-1,-1", "23:3": "-1,-1,-1", "2:0": "-1,-1,-1", "4:4": "-1,-1,-1", "6:7": "-1,-1,-1", "7:2": "-1,-1,-1"}
mcp2k	283211	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				3.894	0.776	342208	{"10:1000000": "-1,-1,-1", "11:1000013": "0,0,1", "12:4": "-1,-1,-1", "13:1000008": "-1,-1,-1", "14:1000001": "-1,-1,-1", "15:1000005": "-1,-1,-1", "1:7": "-1,-1,-1", "2:1000011": "-1,-1,-1", "3:1000014": "-1,-1,-1", "4:1000003": "-1,-1,-1", "7:1000016": "-1,-1,-1"}
mcp2k	283216	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				4.836	1.024	401304	{"11:3": "-1,-1,-1", "13:6": "-1,-1,-1", "14:1000015": "-1,-1,-1", "16:1000000": "-1,-1,-1", "17:2": "-1,-1,-1", "18:15": "-1,-1,-1", "19:1000002": "-1,-1,-1", "1:12": "0,0,1", "20:10": "-1,-1,-1", "2:7": "-1,-1,-1", "4:5": "-1,-1,-1", "6:1": "-1,-1,-1", "7:0": "-1,-1,-1", "9:4": "-1,-1,-1"}
mcp2k	283299	18255	0	1	11	-19.8265	20.8291	222.919	1981	6	0	304.693	1.11719	0.358311	0.289477	304.693	1.11719	0.358311	304.693	237.873	304.693	0	50704.9	409	0.302685	8.50591e+07	1	14.1107	1085.4	0.867742	605.371	nu-candidate	1	3.7387257	-15.0	960.19037	13.939	10.145	1257636	{"10:1000005": "-1,-1,-1", "11:1000009": "0,0,0", "12:3": "-1,-1,-1", "13:1000002": "-1,-1,-1", "14:1000012": "-1,-1,-1", "15:2": "-1,-1,-1", "16:1000007": "-1,-1,-1", "3:1000011": "-1,-1,-1", "4:1000006": "-1,-1,-1", "5:1000004": "-1,-1,-1", "7:1000001": "-1,-1,-1"}
mcp2k	283370	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				4.759	0.893	361336	{"-1:6": "-1,-1,-1", "1:2": "-1,-1,-1", "2:4": "-1,-1,-1", "4:1000002": "-1,-1,-1", "5:1000003": "-1,-1,-1", "6:3": "-1,-1,-1", "7:5": "-1,-1,-1", "8:0": "-1,-1,-1"}
mcp2k	283525	18255	0	1	41	-158.335	-63.2923	487.12	0	1	1	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.569269	112829	1	2.6625	-1	-1	-1	nu-candidate	1	-0.88382673	-15.0	110.50194	8.662	4.936	1172864	{"10:1000002": "-1,-1,-1", "11:1000008": "-1,-1,-1", "12:3": "-1,-1,-1", "2:1000006": "-1,-1,-1", "5:4": "-1,-1,-1", "6:1000000": "-1,-1,-1", "7:1000003": "-1,-1,-1", "8:1": "-1,-1,-1", "9:5": "0,0,0"}
mcp2k	283568	18255	0	1	18	-141.194	119.577	225.209	772	4	0	188.771	1.03101	0.44122	0.118801	97.3845	1.04029	0.750179	97.3845	97.3845	97.3845	97.3845	nan	0	0.151676	5.72661e+07	1	23.7711	-1	-1	-1	nu-candidate	1	1.6134412	-15.0	1176.813	11.660	8.139	1244708	{"13:1000002": "-1,-1,-1", "14:9": "-1,-1,-1", "15:10": "-1,-1,-1", "16:1000006": "-1,-1,-1", "17:7": "-1,-1,-1", "18:0": "0,0,0", "19:2": "-1,-1,-1", "1:13": "-1,-1,-1", "20:5": "-1,-1,-1", "2:11": "-1,-1,-1", "5:4": "-1,-1,-1", "7:3": "-1,-1,-1"}
mcp2k	283585	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				6.028	1.339	415052	{"10:2": "-1,-1,-1", "13:10": "-1,-1,-1", "15:0": "-1,-1,-1", "16:1000017": "-1,-1,-1", "17:1000005": "-1,-1,-1", "19:1000001": "-1,-1,-1", "21:1000004": "-1,-1,-1", "22:3": "-1,-1,-1", "23:1000000": "-1,-1,-1", "24:4": "-1,-1,-1", "25:6": "0,1,0", "26:1000003": "-1,-1,-1", "2:18": "-1,-1,-1", "3:1": "-1,-1,-1", "4:14": "-1,-1,-1", "6:8": "-1,-1,-1", "8:12": "-1,-1,-1"}
mcp2k	283590	18255	0	1	7	-132.421	-180.903	250.161	106	2	0	0	nan	nan	nan	0	nan	nan	0	0	0	0	nan	0	0.25773	2.96893e+06	1	46.3876	-1	-1	-1	nu-candidate	1	-0.9523113	-15.0	200.59998	8.544	5.095	1133784	{"10:1000005": "-1,-1,-1", "1:1000009": "-1,-1,-1", "2:1000002": "-1,-1,-1", "4:1000007": "-1,-1,-1", "5:1000006": "-1,-1,-1", "6:1000003": "-1,-1,-1", "7:3": "0,0,1", "8:1000004": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	283591	18255	0	1	14	-79.6138	126.422	26.3223	1748	2	0	269.388	1.02231	2.61753	0.0695067	0	nan	nan	0	0	0	0	50580.3	438	0.147692	5.8077e+07	0	0	613.425	0.0152663	614.861	nu-candidate	1	4.1617055	-15.0	836.179	11.343	7.882	1246548	{"10:11": "-1,-1,-1", "11:1": "-1,-1,-1", "12:1000001": "-1,-1,-1", "13:0": "-1,-1,-1", "14:4": "0,0,0", "6:1000000": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp2k	283700	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				2.751	0.820	332212	{"10:1000004": "-1,-1,-1", "11:1000003": "-1,-1,-1", "12:0": "-1,-1,-1", "13:1": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000000": "-1,-1,-1", "1:11": "-1,-1,-1", "3:3": "1,0,0", "4:13": "-1,-1,-1", "6:1000005": "-1,-1,-1", "7:1000002": "-1,-1,-1", "9:5": "-1,-1,-1"}
mcp2k	283723	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				5.001	0.707	327960	{"1:1": "-1,-1,-1", "2:1000006": "-1,-1,-1", "4:12": "-1,-1,-1", "5:1000000": "-1,-1,-1", "6:3": "-1,-1,-1", "7:5": "-1,-1,-1", "8:9": "-1,-1,-1", "9:1000003": "-1,-1,-1"}
mcp2k	283761	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				5.069	0.715	327208	{"10:1000003": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:0": "-1,-1,-1", "2:3": "-1,-1,-1", "4:1": "-1,-1,-1", "6:1000000": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp2k	283833	18255	0	1	11	-57.5585	-157.502	1.41136	1505	4	0	463.568	1.07333	0.22284	0.24947	463.568	1.07333	0.22284	463.568	463.568	463.568	463.568	49456.2	703	0.0851985	8.54091e+07	1	0.543769	1501.65	0.638136	967.826	nu-candidate	1	-1.480849	-15.0	1404.5297	19.544	13.863	1397180	{"10:1000006": "-1,-1,-1", "11:2": "0,0,0", "12:5": "-1,-1,-1", "1:10": "-1,-1,-1", "3:8": "-1,-1,-1", "4:1000000": "-1,-1,-1", "5:1000003": "-1,-1,-1", "6:1000012": "-1,-1,-1", "8:1": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	283849	18255	0	1	7	47.7149	-14.141	399.979	927	2	0	157.328	1.07581	0.510401	0.287808	127.011	1.0834	0.577971	127.011	127.011	127.011	127.011	48945.1	203	0.292167	4.96045e+07	0	0	575.073	0.892867	302.998	nu-candidate	1	4.28604	-15.0	642.51685	9.912	7.383	1191080	{"10:0": "-1,-1,-1", "11:1000000": "-1,-1,-1", "4:1000006": "-1,-1,-1", "6:1000003": "-1,-1,-1", "7:1000002": "0,0,0", "8:1": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	283876	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				4.958	0.907	366384	{"10:1000002": "-1,-1,-1", "11:1000001": "-1,-1,-1", "12:0": "-1,-1,-1", "13:4": "-1,-1,-1", "14:1": "-1,-1,-1", "15:1000007": "0,0,0", "2:2": "-1,-1,-1", "3:10": "-1,-1,-1", "5:9": "-1,-1,-1", "7:1000004": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	284025	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				4.775	0.730	321776	{"10:1000006": "0,0,0", "2:0": "-1,-1,-1", "3:5": "-1,-1,-1", "6:1000005": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:4": "-1,-1,-1", "9:2": "-1,-1,-1"}
mcp2k	284030	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				4.890	0.847	349256	{"10:4": "-1,-1,-1", "11:1000009": "-1,-1,-1", "1:8": "-1,-1,-1", "4:5": "-1,-1,-1", "6:1000003": "-1,-1,-1", "8:0": "-1,-1,-1", "9:6": "0,0,0"}
mcp2k	284047	18255	0	1	5	141.17	-65.8658	425.002	111	2	1	16.7129	1.04077	0.23712	0.185185	16.7129	1.04077	0.23712	16.7129	16.7129	16.7129	16.7129	nan	0	0.0130361	9.6158e+06	0	0	-1	-1	-1	nu-candidate	1	-2.6241677	-15.0	182.20427	8.795	5.091	1176920	{"2:2": "-1,-1,-1", "3:1000007": "-1,-1,-1", "4:1000004": "-1,-1,-1", "5:1000003": "0,0,1", "6:1000002": "-1,-1,-1", "7:1": "-1,-1,-1", "8:3": "-1,-1,-1", "9:1000006": "-1,-1,-1"}
mcp2k	284096	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.001	1.167	405724	{"10:1000001": "-1,-1,-1", "14:1000006": "-1,-1,-1", "15:1000008": "1,0,0", "16:1000002": "-1,-1,-1", "17:1000009": "-1,-1,-1", "18:2": "-1,-1,-1", "19:5": "-1,-1,-1", "1:13": "-1,-1,-1", "20:0": "-1,-1,-1", "21:1000012": "-1,-1,-1", "7:1000000": "-1,-1,-1", "8:1000004": "-1,-1,-1"}
mcp2k	284206	18255	0	1	10	-166.155	-102.946	392.868	770	8	0	145.772	1.13416	0.87208	0.338619	0	nan	nan	0	0	0	0	nan	0	0.219356	2.73873e+07	0	0	-1	-1	-1	nu-candidate	1	0.25108114	1.4616377	561.1084	9.991	7.248	1154796	{"10:2": "0,0,1", "11:1000006": "-1,-1,-1", "1:5": "-1,-1,-1", "3:3": "-1,-1,-1", "4:1000005": "-1,-1,-1", "7:1000001": "-1,-1,-1", "8:0": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	284294	18255	0	0																					nan	nan		nan	nan	nan	nan	no-bundle	0				4.874	0.834	362536	{"-1:15": "-1,-1,-1", "11:1000000": "-1,-1,-1", "12:1000005": "-1,-1,-1", "15:1000007": "-1,-1,-1", "16:1000009": "-1,-1,-1", "17:1000001": "-1,-1,-1", "18:1000002": "-1,-1,-1", "19:3": "-1,-1,-1", "1:6": "-1,-1,-1", "20:7": "-1,-1,-1", "3:0": "-1,-1,-1", "6:1": "-1,-1,-1", "8:2": "-1,-1,-1", "9:1000011": "-1,-1,-1"}
mcp2k	284382	18255	0	0																					nan	nan		nan	nan	nan	nan	no-beam-flash	0				5.961	1.086	408560	{"11:1000004": "-1,-1,-1", "12:12": "-1,-1,-1", "13:1000000": "-1,-1,-1", "14:3": "-1,-1,-1", "15:10": "-1,-1,-1", "16:11": "-1,-1,-1", "1:17": "-1,-1,-1", "2:4": "-1,-1,-1", "4:2": "-1,-1,-1", "6:8": "-1,-1,-1", "7:1000015": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	284866	18255	0	1	16	108.357	4.00517	180.075	2035	3	0	362.827	1.04786	2.73002	0.192654	11.0586	1.04576	0.237766	11.0586	11.0586	11.0586	11.0586	50450.3	577	0.511467	1.34892e+08	0	0	987.929	0.308165	788.589	nu-candidate	1	5.0160336	-15.0	1054.7799	12.634	8.755	1334464	{"11:2": "-1,-1,-1", "12:7": "-1,-1,-1", "13:1000019": "-1,-1,-1", "14:1000015": "-1,-1,-1", "16:1000000": "0,0,0", "17:1000007": "-1,-1,-1", "19:8": "-1,-1,-1", "20:1000001": "-1,-1,-1", "21:1000003": "-1,-1,-1", "22:1000008": "-1,-1,-1", "23:16": "-1,-1,-1", "24:3": "-1,-1,-1", "25:1000004": "-1,-1,-1", "2:5": "-1,-1,-1", "5:10": "0,1,0", "7:1": "-1,-1,-1", "9:6": "-1,-1,-1"}
mcp2k	284905	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				4.500	1.031	387056	{"10:1000000": "-1,-1,-1", "11:16": "-1,-1,-1", "12:4": "-1,-1,-1", "13:6": "-1,-1,-1", "14:1": "-1,-1,-1", "15:1000010": "-1,-1,-1", "16:1000004": "-1,-1,-1", "1:7": "-1,-1,-1", "4:2": "-1,-1,-1", "5:10": "0,0,0", "8:1000005": "-1,-1,-1"}
mcp2k	284971	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				4.830	1.376	444708	{"11:1000002": "-1,-1,-1", "12:7": "-1,-1,-1", "13:1000003": "-1,-1,-1", "14:2": "-1,-1,-1", "15:1": "-1,-1,-1", "2:0": "-1,-1,-1", "3:6": "0,1,0", "4:4": "-1,-1,-1", "6:1000012": "-1,-1,-1", "8:1000005": "-1,-1,-1", "9:1000001": "-1,-1,-1"}
mcp2k	285059	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.082	1.602	475868	{"14:2": "-1,-1,-1", "15:1000001": "-1,-1,-1", "16:1": "-1,-1,-1", "17:1000003": "-1,-1,-1", "18:1000006": "-1,-1,-1", "19:0": "-1,-1,-1", "20:4": "0,1,0", "2:3": "-1,-1,-1", "5:5": "-1,-1,-1", "6:17": "-1,-1,-1", "7:1000002": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
mcp2k	285323	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.006	0.994	381088	{"11:1000004": "-1,-1,-1", "15:1000012": "-1,-1,-1", "16:0": "-1,-1,-1", "17:1000001": "-1,-1,-1", "18:1000007": "-1,-1,-1", "19:12": "-1,-1,-1", "1:6": "-1,-1,-1", "20:1": "-1,-1,-1", "21:1000006": "-1,-1,-1", "22:1000015": "-1,-1,-1", "23:1000000": "-1,-1,-1", "3:3": "1,0,0", "7:1000009": "-1,-1,-1", "8:1000010": "-1,-1,-1", "9:1000014": "-1,-1,-1"}
mcp2k	285350	18255	0	1	18	120.911	84.7476	318.487	491	2	0	89.9739	1.03075	0.698625	0.11463	0	nan	nan	0	0	0	0	59980.3	115	0.250599	3.11289e+07	1	1.12358	179.463	0.321927	195.97	nu-candidate	1	3.7607596	-15.0	464.60962	8.480	5.660	1184660	{"-1:9": "-1,-1,-1", "10:6": "-1,-1,-1", "11:7": "-1,-1,-1", "12:8": "-1,-1,-1", "13:1000013": "-1,-1,-1", "15:1000005": "-1,-1,-1", "16:1000001": "-1,-1,-1", "18:1000004": "0,0,1", "1:12": "-1,-1,-1", "20:1000000": "-1,-1,-1", "21:1000002": "-1,-1,-1", "22:1000003": "-1,-1,-1", "23:0": "-1,-1,-1", "2:15": "-1,-1,-1", "4:2": "-1,-1,-1", "6:4": "-1,-1,-1", "8:3": "-1,-1,-1"}
mcp2k	285372	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				4.862	0.969	343544	{"10:1000010": "-1,-1,-1", "1:1000008": "-1,-1,-1", "5:1000004": "-1,-1,-1", "6:1000003": "1,0,0", "7:1000000": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1000005": "-1,-1,-1"}
mcp2k	285416	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				5.083	1.000	386396	{"10:1000001": "-1,-1,-1", "11:1000010": "0,0,0", "12:1000000": "-1,-1,-1", "13:1000005": "-1,-1,-1", "14:1000004": "-1,-1,-1", "15:1": "-1,-1,-1", "2:2": "-1,-1,-1", "4:0": "-1,-1,-1", "6:1000013": "-1,-1,-1", "8:1000006": "-1,-1,-1"}
mcp2k	285438	18255	0	0																					nan	nan		nan	nan	nan	nan	nu-candidate	0				6.357	1.209	425832	{"11:1000000": "-1,-1,-1", "13:1000008": "-1,-1,-1", "14:1000015": "0,0,1", "15:1000001": "-1,-1,-1", "16:1000005": "-1,-1,-1", "17:5": "-1,-1,-1", "18:1000006": "-1,-1,-1", "1:2": "-1,-1,-1", "3:0": "-1,-1,-1", "4:4": "-1,-1,-1", "5:1000009": "-1,-1,-1", "7:1000003": "-1,-1,-1", "9:1000002": "-1,-1,-1"}
mcp2k	285460	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				5.404	1.013	400300	{"10:1000004": "-1,-1,-1", "12:1000009": "-1,-1,-1", "13:1000017": "-1,-1,-1", "16:1000011": "-1,-1,-1", "19:1000003": "-1,-1,-1", "21:1000001": "-1,-1,-1", "23:1000000": "-1,-1,-1", "24:1000008": "-1,-1,-1", "25:1000005": "-1,-1,-1", "26:1000002": "1,0,0", "27:1000007": "-1,-1,-1", "28:1000006": "-1,-1,-1", "2:7": "-1,-1,-1", "6:0": "-1,-1,-1", "8:2": "-1,-1,-1"}
mcp2k	285521	18255	0	0																					nan	nan		nan	nan	nan	nan	cosmic-tagged	0				7.654	1.957	614004	{"11:1000017": "-1,-1,-1", "12:1000003": "-1,-1,-1", "13:1000016": "-1,-1,-1", "15:1000012": "-1,-1,-1", "19:1000006": "-1,-1,-1", "21:1000002": "-1,-1,-1", "23:1000001": "-1,-1,-1", "24:2": "-1,-1,-1", "25:1000005": "-1,-1,-1", "26:13": "-1,-1,-1", "27:10": "-1,-1,-1", "28:3": "-1,-1,-1", "29:4": "-1,-1,-1", "30:7": "-1,-1,-1", "31:1000004": "0,1,0", "32:0": "-1,-1,-1", "3:1": "-1,-1,-1", "4:14": "-1,-1,-1", "6:8": "-1,-1,-1"}
mcp2k	285680	18255	0	1	39	-21.1916	138.486	78.4243	332	4	0	11.5359	1.11964	0.05274	0.333333	11.5359	1.11964	0.05274	11.5359	11.5359	11.5359	11.5359	nan	0	0.208018	1.58347e+07	1	1.58658	683.305	0.904867	220.635	nu-candidate	1	1.1518517	-15.0	991.00305	9.816	6.044	1197508	{"10:8": "-1,-1,-1", "11:1": "-1,-1,-1", "12:0": "-1,-1,-1", "13:1000007": "0,0,0", "2:3": "-1,-1,-1", "3:6": "-1,-1,-1", "5:1000013": "-1,-1,-1", "7:1000010": "-1,-1,-1", "8:1000002": "-1,-1,-1", "9:1000000": "-1,-1,-1"}
