sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV
mcp1k	18259	1	68956						0	cosmic-tagged	10	1	1	1	0	2.010	115.0	4	76.23012	-180.84755	89.51845	3.2583482	-15.0	1.0	1.0	0.7	0.0	610.6251
mcp1k	18259	1	68978						0	nu-candidate	11	1	1	1	0	1.910	156.3	2	9.145556	91.39136	87.2426	1.2545619	-15.0	1.0	0.0	0.7	0.0	600.8004
mcp1k	18259	1	69000						0	cosmic-tagged	8	1	1	0	0													
mcp1k	18259	1	69066						0	cosmic-tagged	8	1	1	0	0													
mcp1k	18259	1	69286						0	no-bundle	10	0	1	0	0													
mcp1k	18259	1	69308						0	nu-candidate	8	1	1	0	0													
mcp1k	18259	1	70562						0	nu-candidate	7	2	2	0	0													
mcp1k	18259	1	70980						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	71046						0	nu-candidate	14	1	1	1	0	0.784	192.2	8	-82.42185	120.64329	346.3606	3.69852	-15.0	1.0	0.0	0.7	0.0	640.3542
mcp1k	18259	1	71178						0	nu-candidate	12	1	1	1	0	1.562	23.9	13	106.385284	-136.43982	464.80698	-0.8322652	-15.0	1.0	0.0	0.7	0.0	513.65454
mcp1k	18259	1	71222						0	nu-candidate	12	1	1	1	0	1.702	122.8	11	-118.18678	99.89989	98.7725	2.8526785	-15.0	1.0	0.0	0.7	0.0	887.0323
mcp1k	18259	1	71266						0	nu-candidate	13	1	1	1	0	0.687	95.2	1	94.50227	152.28624	439.96414	2.3331778	-15.0	1.0	0.0	0.7	0.0	348.32202
mcp1k	18259	1	71288						0	no-bundle	14	0	1	0	0													
mcp1k	18259	1	71376						0	no-beam-flash	12	0	0	0	0													
mcp1k	18259	1	71486						0	cosmic-tagged	13	1	1	0	0													
mcp1k	18259	1	71530		69.740	24.417			0	cosmic-tagged	10	1	1	1	0	0.818	20.9	2	-67.03817	25.83927	385.6123	-1.811304	-15.0	1.0	0.0	0.7	0.0	67.78147
mcp1k	18259	1	71640						0	nu-candidate	11	1	1	1	0	1.066	230.1	6	-115.28234	-12.756884	331.0869	2.7537959	-15.0	1.0	1.0	0.7	0.0	771.64594
mcp1k	18259	1	71882						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18259	1	71948						0	no-beam-flash	11	0	0	0	0													
mcp1k	18259	1	72256						0	nu-candidate	12	1	1	1	0	1.031	75.9	2	-12.815837	53.514732	443.77258	3.411619	-15.0	1.0	0.0	0.7	0.0	419.15555
mcp1k	18259	1	72564						0	no-bundle	10	0	1	0	0													
mcp1k	18259	1	72586						0	nu-candidate	15	1	1	1	0	1.175	301.4	20	-61.27484	-196.12286	55.314716	0.9988881	-15.0	1.0	1.0	0.7	0.0	981.6043
mcp1k	18259	1	72828						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	73004						0	nu-candidate	12	1	1	1	0	0.625	106.4	9	-11.755642	151.4674	158.73442	3.0696726	-15.0	1.0	0.0	0.7	0.0	934.9478
mcp1k	18259	1	73070						0	nu-candidate	9	1	1	0	0													
mcp1k	18259	1	73422						0	no-beam-flash	10	0	0	0	0													
mcp1k	18259	1	166650						0	cosmic-tagged	13	1	1	0	0													
mcp1k	18259	1	166738						0	nu-candidate	11	1	1	1	0	0.646	218.0	36	25.600359	45.196896	177.50093	3.9011607	-15.0	1.0	0.0	0.7	0.0	1484.6187
mcp1k	18259	1	166804						0	nu-candidate	10	1	1	1	0	1.658	28.3	1	56.454346	90.11893	499.1119	-1.2655905	-15.0	1.0	1.0	0.7	0.0	205.74046
mcp1k	18259	1	166870						0	nu-candidate	17	1	1	1	0	0.621	31.9	17	-141.42921	143.77858	137.13165	-0.5403952	-15.0	1.0	0.0	0.7	0.0	673.06396
mcp1k	18259	1	167112						0	nu-candidate	15	1	1	1	0	1.250	57.0	10	-110.78104	172.42877	224.46046	3.560645	-15.0	1.0	0.0	0.7	0.0	642.2927
mcp1k	18259	1	167200		76.640	34.303			0	cosmic-tagged	10	1	1	0	0													
mcp1k	18259	1	167222						0	no-bundle	7	0	1	0	0													
mcp1k	18259	1	167354						0	cosmic-tagged	14	1	1	0	0													
mcp1k	18259	1	167376						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18259	1	167398						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18259	1	167640						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	167684						0	nu-candidate	14	1	1	1	0	1.139	14.6	0	4.286679	-181.3422	253.69286	-1.5693709	-15.0	1.0	0.0	0.7	0.0	157.91641
mcp1k	18259	1	167904						0	no-beam-flash	16	0	0	0	0													
mcp1k	18259	1	168388						0	cosmic-tagged	7	1	1	0	0													
mcp1k	18259	1	168410						0	cosmic-tagged	11	1	1	0	0													
mcp1k	18259	1	168432						0	nu-candidate	13	1	1	1	0	1.143	84.7	8	-96.77847	-189.7287	449.81305	1.8629826	-4.300936	1.0	0.0	0.7	0.0	824.1953
mcp1k	18259	1	168526						0	nu-candidate	13	1	1	1	0	1.265	373.1	43	-155.86232	-98.8486	38.55051	3.7231152	-15.0	1.0	0.0	0.7	0.0	2414.9468
mcp1k	18259	1	168614						0	nu-candidate	9	1	1	1	0	1.099	174.2	1	108.273094	70.72851	232.55212	2.364878	-15.0	1.0	0.0	0.7	0.0	548.6665
mcp1k	18259	1	168658						0	nu-candidate	17	1	1	1	0	1.634	90.3	5	168.21196	-177.3406	256.9726	1.9718239	-15.0	1.0	1.0	0.7	0.0	350.21838
mcp1k	18259	1	169054						0	cosmic-tagged	6	1	1	0	0													
mcp1k	18259	1	169202						0	no-bundle	9	0	1	0	0													
mcp1k	18259	1	169208		72.978	41.160			0	cosmic-tagged	11	1	1	0	0													
mcp1k	18259	1	169340						0	no-bundle	10	0	1	0	0													
mcp1k	18259	1	169356						0	nu-candidate	11	1	1	1	0	1.689	123.3	18	140.71129	152.30481	178.0431	0.9956202	-15.0	1.0	0.0	0.7	0.0	1098.7643
mcp1k	18259	1	169488						0	nu-candidate	6	1	1	1	0	1.123	3.7	11	95.29633	160.29924	416.40442	-1.7560524	-15.0	1.0	0.0	0.7	0.0	98.46694
mcp1k	18259	1	169532						0	cosmic-tagged	8	1	1	0	0													
mcp1k	18259	1	169598						0	nu-candidate	10	2	2	1	0	1.514	88.0	3	158.15569	198.81238	185.51633	-1.4645265	-15.0	1.0	1.0	0.7	0.0	447.10077
mcp1k	18259	1	169620						0	nu-candidate	10	1	1	1	0	1.854	201.4	8	50.50413	157.24033	32.089	3.6606324	-15.0	1.0	0.0	0.7	0.0	1092.4443
mcp1k	18259	1	169626						0	nu-candidate	9	1	1	1	0	1.243	41.6	23	-14.247183	152.28535	407.06238	0.18793707	-15.0	1.0	0.0	0.7	0.0	782.60986
mcp1k	18259	1	169708						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18259	1	169736						0	cosmic-tagged	11	1	1	0	0													
mcp1k	18259	1	169758						0	cosmic-tagged	3	1	1	1	0	0.969	14.1	10	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0
mcp1k	18259	1	169774						0	nu-candidate	9	1	1	0	0													
mcp1k	18259	1	169824						0	nu-candidate	11	1	1	1	0	1.328	325.2	4	57.349625	-142.64091	113.835976	4.301008	-15.0	1.0	0.0	0.7	0.0	1062.9089
mcp1k	18259	1	169846						0	nu-candidate	12	1	1	1	0	1.877	2.4	8	-77.77229	-44.43074	226.77411	-2.7578018	-15.0	1.0	0.0	0.7	0.0	32.724224
mcp1k	18259	1	169890						0	nu-candidate	14	1	1	1	0	1.635	149.1	1	-60.247963	-89.495735	352.19962	4.301008	-15.0	1.0	0.0	0.7	0.0	477.72644
mcp1k	18259	1	170792						0	nu-candidate	9	1	1	1	0	1.662	56.2	4	-141.93228	177.6531	113.67499	1.5955215	-15.0	1.0	0.0	0.7	0.0	574.7589
mcp1k	18259	1	170808		75.200	33.195			0	nu-candidate	13	1	1	1	0	1.008	57.8	12	177.36972	45.243305	386.71686	2.1975102	-15.0	1.0	1.0	0.7	0.0	734.8632
mcp1k	18259	1	170814						0	nu-candidate	15	1	1	1	0	0.758	52.6	3	15.461126	-59.735847	202.74603	0.18841152	-15.0	1.0	1.0	0.7	0.0	308.9441
mcp1k	18259	1	170880						0	nu-candidate	12	1	1	1	0	1.506	18.2	10	-128.27492	-66.453766	475.72388	-2.4729733	-15.0	1.0	0.0	0.7	0.0	187.44626
mcp1k	18259	1	170924						0	nu-candidate	10	1	1	1	0	0.850	35.8	1	70.18399	-182.7173	73.49581	2.2257552	-15.0	1.0	0.0	0.7	0.0	358.7562
mcp1k	18259	1	170940						0	cosmic-tagged	19	1	1	0	0													
mcp1k	18259	1	170984						0	nu-candidate	13	1	2	0	0													
mcp1k	18259	1	171050						0	nu-candidate	17	2	2	0	0													
mcp1k	18259	1	171116						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	171144						0	no-beam-flash	11	0	0	0	0													
mcp1k	18259	1	171358						0	nu-candidate	9	1	1	1	0	0.743	31.2	8	166.61714	-11.199499	269.67953	0.16624634	-15.0	1.0	0.0	0.7	0.0	414.6126
mcp1k	18259	1	171446						0	cosmic-tagged	6	1	1	0	0													
mcp1k	18259	1	171600						0	nu-candidate	12	1	1	1	0	0.563	341.8	12	171.67323	-105.33453	16.592781	4.301008	-15.0	1.0	0.0	0.7	0.0	934.751
mcp1k	18259	1	171892						0	nu-candidate	15	1	1	1	0	0.614	1.9	2	-7.552545	62.677097	396.22	-1.2725792	-15.0	1.0	0.0	0.7	0.0	106.87286
mcp1k	18259	1	172090						0	nu-candidate	8	1	1	1	0	1.048	286.1	3	36.004982	198.49672	276.41394	-2.098174	-15.0	1.0	1.0	0.7	0.0	823.24426
mcp1k	18259	1	172200						0	nu-candidate	17	1	1	0	0													
mcp1k	18259	1	172266						0	nu-candidate	12	1	1	1	0	0.808	117.1	20	-27.983868	131.86115	68.461586	1.8537782	-15.0	1.0	0.0	0.7	0.0	732.9358
mcp1k	18259	1	172414		67.965	25.092			0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	172552						0	cosmic-tagged	11	1	1	0	0													
mcp1k	18259	1	172596						0	cosmic-tagged	11	1	1	0	0													
mcp1k	18259	1	172656						0	nu-candidate	10	1	1	1	0	0.697	257.9	13	78.01052	194.4958	79.84945	1.8752669	-15.0	1.0	0.0	0.7	0.0	900.90155
mcp1k	18259	1	172722						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18259	1	172788						0	nu-candidate	18	2	2	1	0	1.375	285.3	2	175.5376	13.793585	418.58624	1.5871594	-15.0	1.0	0.0	0.7	0.0	811.04236
mcp1k	18259	1	172794						0	nu-candidate	16	1	1	1	0	1.502	220.6	2	21.461622	147.95819	178.70808	1.8675599	-15.0	1.0	0.0	0.7	0.0	1060.6924
mcp1k	18259	1	172832						0	nu-candidate	15	1	1	0	0													
mcp1k	18259	1	172860						0	no-beam-flash	11	0	0	0	0													
mcp1k	18259	1	172926						0	no-beam-flash	10	0	0	0	0													
mcp1k	18259	1	172942						0	nu-candidate	9	1	2	1	0	1.003	57.6	15	-143.33275	137.95369	272.84317	1.2269895	-4.300936	1.0	0.0	0.7	0.0	649.1392
mcp1k	18259	1	173058						0	nu-candidate	13	1	1	1	0	0.609	7.0	23	-38.591465	-4.468061	66.39446	-1.9667331	-15.0	1.0	0.0	0.7	0.0	114.43811
mcp1k	18259	1	173146						0	nu-candidate	10	1	1	1	0	0.775	154.2	12	-128.0178	-75.04068	242.58228	3.7052538	-15.0	1.0	0.0	0.7	0.0	831.0613
mcp1k	18259	1	173234						0	nu-candidate	8	1	1	1	0	1.769	233.1	7	-76.1081	59.112446	337.40842	2.8321729	-15.0	1.0	0.0	0.7	0.0	699.4163
mcp1k	18259	1	173256						0	nu-candidate	11	1	1	0	0													
mcp1k	18259	1	173294						0	no-beam-flash	7	0	0	0	0													
mcp1k	18259	1	173476		69.429	29.012			0	no-beam-flash	10	0	0	0	0													
mcp1k	18259	1	173498						0	nu-candidate	12	1	1	1	0	0.671	171.7	3	-175.30519	142.02832	340.15384	2.9012775	-15.0	1.0	0.0	0.7	0.0	779.35095
mcp1k	18259	1	173586						0	nu-candidate	8	1	1	0	0													
mcp1k	18259	1	173718						0	nu-candidate	11	1	1	0	0													
mcp1k	18259	1	173822						0	no-bundle	7	0	1	0	0													
mcp1k	18259	1	173888						0	nu-candidate	9	1	1	0	0													
mcp1k	18259	1	173982						0	cosmic-tagged	7	1	1	0	0													
mcp1k	18259	1	174114						0	nu-candidate	15	1	1	1	0	1.447	54.2	10	175.54881	-144.49417	325.96133	0.3664248	-15.0	1.0	0.0	0.7	0.0	411.93314
mcp1k	18259	1	174136						0	no-bundle	7	0	1	0	0													
mcp1k	18259	1	174224						0	nu-candidate	14	1	1	1	0	1.047	325.1	9	-101.495995	-2.7328358	189.0985	4.301008	-15.0	1.0	0.0	0.7	0.0	1042.8938
mcp1k	18259	1	174240						0	no-beam-flash	12	0	0	0	0													
mcp1k	18259	1	174306						0	no-beam-flash	13	0	0	0	0													
mcp1k	18259	1	174422						0	cosmic-tagged	9	1	1	1	0	0.683	10.3	0	0.6853818	166.78217	189.6109	0.9551032	-15.0	1.0	0.0	0.7	0.0	431.9389
mcp1k	18259	1	174488						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	174576						0	nu-candidate	12	1	1	1	0	1.755	110.1	4	-181.80118	-185.16153	11.842625	2.6222816	-15.0	1.0	0.0	0.7	0.0	606.42834
mcp1k	18259	1	174642						0	cosmic-tagged	8	1	1	0	0													
mcp1k	18259	1	174752		70.526	26.076			0	nu-candidate	10	1	1	1	0	1.415	10.1	6	-59.423622	-193.6959	406.74554	-2.4726484	-15.0	1.0	0.0	0.7	0.0	60.35688
mcp1k	18259	1	174878						0	no-bundle	9	0	1	0	0													
mcp1k	18259	1	174928						0	nu-candidate	12	2	2	1	0	1.100	92.2	8	159.33525	112.438705	177.50217	2.0771372	-15.0	1.0	0.0	0.7	0.0	642.4414
mcp1k	18259	1	175016						0	nu-candidate	14	1	1	1	0	1.274	7.0	6	-51.261826	-0.8561982	203.40315	-0.5245659	-15.0	1.0	0.0	0.7	0.0	84.408264
mcp1k	18259	1	175104						0	nu-candidate	6	1	1	0	0													
mcp1k	18259	1	175428						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18259	1	175500						0	no-beam-flash	13	0	0	0	0													
mcp1k	18259	1	175808						0	nu-candidate	14	1	1	1	0	1.574	136.3	9	-163.64519	-80.56054	289.54642	-0.7753109	-15.0	1.0	0.0	0.7	0.0	123.12952
mcp1k	18259	1	175896						0	nu-candidate	13	1	1	1	0	0.521	23.6	12	-45.924305	-182.37262	461.75125	-1.0980809	-4.300936	1.0	0.0	0.7	0.0	492.02646
mcp1k	18259	1	175956						0	no-bundle	10	0	1	0	0													
mcp1k	18259	1	176022						0	cosmic-tagged	7	1	1	0	0													
mcp1k	18259	1	176066						0	no-beam-flash	13	0	0	0	0													
mcp1k	18259	1	176088						0	no-beam-flash	8	0	0	0	0													
mcp1k	18259	1	176132						0	no-beam-flash	19	0	0	0	0													
mcp1k	18259	1	176160						0	cosmic-tagged	15	1	1	0	0													
mcp1k	18255	1	276198						0	cosmic-tagged	15	1	1	0	0													
mcp1k	18255	1	276330		65.090	21.051			0	no-beam-flash	14	0	0	0	0													
mcp1k	18255	1	276418						0	no-beam-flash	14	0	0	0	0													
mcp1k	18255	1	276550						0	no-bundle	12	0	1	0	0													
mcp1k	18255	1	276638						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	276836						0	nu-candidate	12	1	1	1	0	1.139	236.0	10	-91.21525	-29.928642	312.2178	0.32693937	-15.0	1.0	0.0	0.7	0.0	638.8237
mcp1k	18255	1	277276						0	nu-candidate	8	1	1	1	0	1.953	139.7	2	-103.01564	-138.71896	329.94315	3.28266	-15.0	1.0	0.0	0.7	0.0	747.5073
mcp1k	18255	1	277298						0	nu-candidate	12	1	1	1	0	1.854	57.3	7	-169.2536	-93.26117	81.825554	-0.22549239	-4.300936	1.0	0.0	0.7	0.0	533.1659
mcp1k	18255	1	277320						0	no-beam-flash	9	0	0	0	0													
mcp1k	18255	1	277782						0	no-bundle	10	0	1	0	0													
mcp1k	18255	1	277958						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	278046						0	nu-candidate	11	1	1	1	0	0.741	22.7	5	-105.04819	-171.5652	246.70128	-0.30466187	-15.0	1.0	0.0	0.7	0.0	659.3096
mcp1k	18255	1	278266						0	nu-candidate	15	1	1	1	0	0.822	17.2	5	-34.413773	160.86966	376.37125	-3.2517176	-15.0	1.0	0.0	0.7	0.0	166.28296
mcp1k	18255	1	278398						0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	278420						0	nu-candidate	13	1	1	1	0	1.171	86.1	33	19.95873	-20.099396	76.14568	1.940745	-15.0	1.0	0.0	0.7	0.0	793.8619
mcp1k	18255	1	278640						0	nu-candidate	10	1	1	1	0	0.639	129.7	2	8.568181	-73.84711	2.6891415	-0.91074264	-15.0	1.0	0.0	-0.24632436	0.0	430.67914
mcp1k	18255	1	278662						0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	278684		72.012	28.708			0	nu-candidate	13	1	1	1	0	1.307	166.3	11	23.266542	2.1360788	0.12156324	-2.4175506	-15.0	1.0	1.0	0.6040798	0.0	573.95526
mcp1k	18255	1	278785						0	nu-candidate	11	1	1	1	0	1.634	194.9	10	-87.3561	-81.42414	331.28143	2.7528834	-15.0	1.0	0.0	0.7	0.0	758.7034
mcp1k	18255	1	278794						0	nu-candidate	8	1	1	1	0	0.695	125.8	26	147.60986	-52.36222	72.11127	2.078388	-15.0	1.0	0.0	0.7	0.0	670.3496
mcp1k	18255	1	278860						0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	278917						0	no-bundle	11	0	1	0	0													
mcp1k	18255	1	278939						0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	279080						0	nu-candidate	13	1	2	0	0													
mcp1k	18255	1	279115						0	no-bundle	11	0	1	0	0													
mcp1k	18255	1	279124						0	no-beam-flash	8	0	0	0	0													
mcp1k	18255	1	279190						0	nu-candidate	14	1	1	1	0	1.202	4.9	4	96.86725	-128.06087	408.6402	-1.1641806	-15.0	1.0	0.0	0.7	0.0	66.73312
mcp1k	18255	1	279256						0	nu-candidate	15	1	1	1	0	0.935	291.7	6	75.69198	-52.142548	223.81154	3.6081927	-15.0	1.0	0.0	0.7	0.0	836.7212
mcp1k	18255	1	279432						0	no-bundle	11	0	1	0	0													
mcp1k	18255	1	279445						0	nu-candidate	14	1	1	1	0	0.608	132.5	7	-107.993004	-94.36004	288.46326	-0.30400866	-15.0	1.0	0.0	0.7	0.0	21.864649
mcp1k	18255	1	279564						0	no-beam-flash	11	0	0	0	0													
mcp1k	18255	1	279643						0	nu-candidate	13	1	1	1	0	0.951	7.6	5	-136.37468	-30.65597	263.85553	-1.7682163	-15.0	1.0	0.0	0.7	0.0	198.57605
mcp1k	18255	1	279797						0	no-beam-flash	17	0	0	0	0													
mcp1k	18255	1	279951		65.094	23.782			0	nu-candidate	12	1	1	0	0													
mcp1k	18255	1	280017						0	nu-candidate	10	1	1	1	0	1.975	15.4	13	65.50826	-29.56809	262.72076	-1.3929245	-15.0	1.0	0.0	0.7	0.0	282.505
mcp1k	18255	1	280092						0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	280281						0	cosmic-tagged	12	2	2	0	0													
mcp1k	18255	1	280466						0	cosmic-tagged	9	1	1	1	0	0.676	1.3	0	136.30742	-87.40421	8.184792	-0.3817048	-15.0	1.0	0.0	0.37374887	0.0	602.0419
mcp1k	18255	1	280598						0	nu-candidate	12	1	1	1	0	1.019	16.2	7	-131.32126	164.27153	473.8364	2.8084483	-15.0	1.0	0.0	0.7	0.0	760.7984
mcp1k	18255	1	280752						0	nu-candidate	11	1	1	0	0													
mcp1k	18255	1	280774						0	nu-candidate	13	1	1	1	0	0.834	89.6	8	-109.99803	6.020465	1.3340782	-2.5194802	-15.0	1.0	1.0	0.07384995	0.0	714.92224
mcp1k	18255	1	280853						0	nu-candidate	9	1	1	1	0	1.091	59.1	5	-41.816868	-69.20665	471.03812	0.27566206	-15.0	1.0	0.0	0.7	0.0	565.0929
mcp1k	18255	1	280884						0	no-beam-flash	8	0	0	0	0													
mcp1k	18255	1	280972						0	nu-candidate	9	1	1	1	0	1.349	489.9	52	46.948967	-171.79643	83.78607	4.301008	-2.2982814	1.0	0.0	0.7	0.0	3583.1326
mcp1k	18255	1	280994						0	nu-candidate	11	1	1	1	0	1.779	116.9	4	-28.649036	-149.99185	32.81452	1.6423489	-15.0	1.0	0.0	0.7	0.0	412.31873
mcp1k	18255	1	281095						0	cosmic-tagged	14	1	1	0	0													
mcp1k	18255	1	281148						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	281155						0	no-beam-flash	11	0	0	0	0													
mcp1k	18255	1	281214						0	nu-candidate	12	1	1	1	0	0.687	77.1	15	31.631138	33.446415	297.05826	1.9012934	-15.0	1.0	0.0	0.7	0.0	882.2168
mcp1k	18255	1	281241		97.869	59.702			0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	281337						0	nu-candidate	12	1	1	1	0	0.844	1.7	2	-157.01115	-141.23184	40.877514	-1.4602672	-15.0	1.0	0.0	0.7	0.0	107.249535
mcp1k	18255	1	281485						0	nu-candidate	12	1	1	1	0	1.668	22.7	32	-172.21738	164.59486	266.86078	-0.48239383	-15.0	1.0	0.0	0.7	0.0	579.13715
mcp1k	18255	1	281505						0	nu-candidate	11	1	1	1	0	1.164	95.9	7	-137.67816	42.586826	475.15073	3.3911104	-15.0	1.0	0.0	0.7	0.0	555.5503
mcp1k	18255	1	281507						0	nu-candidate	15	1	1	1	0	1.865	122.3	5	-81.78505	130.0644	417.90863	1.7326627	-15.0	1.0	0.0	0.7	0.0	527.86096
mcp1k	18255	1	281527						0	nu-candidate	10	1	1	1	0	0.555	166.7	2	97.07101	193.06627	338.73755	2.2411768	-15.0	1.0	0.0	0.7	0.0	649.8149
mcp1k	18255	1	281551						0	cosmic-tagged	15	1	1	0	0													
mcp1k	18255	1	281557						0	nu-candidate	16	1	1	0	0													
mcp1k	18255	1	281595						0	nu-candidate	14	1	1	1	0	0.783	326.4	2	-32.4665	-67.80402	197.59627	2.934944	-15.0	1.0	0.0	0.7	0.0	1086.6995
mcp1k	18255	1	281632						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	281639						0	nu-candidate	15	1	1	1	0	0.777	32.7	16	-195.00124	-66.92037	284.16583	-0.75441676	-15.0	1.0	0.0	0.7	0.0	392.3929
mcp1k	18255	1	281676						0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	281720						0	cosmic-tagged	12	1	1	0	0													
mcp1k	18255	1	281727						0	nu-candidate	8	1	1	1	0	1.775	2.3	13	152.98512	-69.28453	28.942158	-2.9211376	-15.0	1.0	0.0	0.7	0.0	42.244797
mcp1k	18255	1	281808						0	nu-candidate	11	1	1	0	0													
mcp1k	18255	1	281837						0	nu-candidate	9	1	1	1	0	0.969	121.9	18	146.90271	-132.52467	183.85777	1.2575986	-15.0	1.0	0.0	0.7	0.0	1153.5818
mcp1k	18255	1	281857		65.994	28.929			0	cosmic-tagged	14	1	1	0	0													
mcp1k	18255	1	281901						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	281918						0	nu-candidate	13	1	1	0	0													
mcp1k	18255	1	281925						0	nu-candidate	10	1	1	0	0													
mcp1k	18255	1	281953						0	nu-candidate	7	1	1	1	0	1.880	80.6	2	194.62947	199.6691	180.2696	-1.3760822	-15.0	0.0	1.0	0.7	0.0	331.3266
mcp1k	18255	1	281997						0	cosmic-tagged	13	1	1	0	0													
mcp1k	18255	1	282011						0	cosmic-tagged	16	1	1	0	0													
mcp1k	18255	1	282033						0	cosmic-tagged	9	1	1	0	0													
mcp1k	18255	1	282057						0	nu-candidate	14	1	1	1	0	1.506	18.1	1	-186.14449	-81.07177	491.7176	0.55741894	-15.0	1.0	0.0	0.7	0.0	252.42377
mcp1k	18255	1	282072						0	nu-candidate	8	1	1	1	0	1.182	303.6	9	90.78026	30.86722	250.7029	4.301008	-15.0	1.0	0.0	0.7	0.0	1273.6514
mcp1k	18255	1	282094						0	no-bundle	9	0	1	0	0													
mcp1k	18255	1	282160						0	nu-candidate	11	1	1	0	0													
mcp1k	18255	1	282204						0	nu-candidate	11	1	1	1	0	0.793	117.4	3	-198.53911	-7.121666	211.05188	2.17563	-15.0	1.0	0.0	0.7	0.0	790.19037
mcp1k	18255	1	282217						0	nu-candidate	8	1	1	1	0	2.024	417.2	4	30.689611	55.051006	24.699532	4.301008	-15.0	1.0	0.0	0.7	0.0	1292.9211
mcp1k	18255	1	282231						0	nu-candidate	14	1	1	1	0	1.071	55.3	2	-0.54261446	51.090984	465.75577	-0.033790566	-15.0	1.0	1.0	0.7	0.0	428.84875
mcp1k	18255	1	282292						0	no-beam-flash	10	0	0	0	0													
mcp1k	18255	1	282299		57.074	29.202			0	cosmic-tagged	15	1	1	0	0													
mcp1k	18255	1	282385						0	nu-candidate	12	1	1	1	0	1.843	156.8	4	145.77481	-118.33683	335.8878	4.301008	-15.0	1.0	0.0	0.7	0.0	594.929
mcp1k	18255	1	282459						0	nu-candidate	13	1	1	1	0	1.111	99.1	6	152.93793	185.00244	88.997665	4.144449	-15.0	1.0	0.0	0.7	0.0	538.8982
mcp1k	18255	1	282541						0	no-beam-flash	12	0	0	0	0													
mcp1k	18255	1	282666						0	nu-candidate	14	1	1	1	0	1.249	148.3	3	-105.92281	-64.214264	132.59248	3.674003	-15.0	1.0	0.0	0.7	0.0	968.2186
mcp1k	18255	1	282715						0	cosmic-tagged	10	1	1	0	0													
mcp1k	18255	1	282737						0	nu-candidate	15	1	1	0	0													
mcp1k	18255	1	282871						0	nu-candidate	12	1	2	0	0													
mcp1k	18255	1	282899						0	nu-candidate	7	1	1	1	0	1.518	153.9	33	-50.85758	-43.68494	373.52203	3.3667924	-15.0	1.0	1.0	0.7	0.0	489.5984
mcp1k	18255	1	282930						0	no-bundle	11	0	1	0	0													
mcp1k	18255	1	282952						0	nu-candidate	15	2	2	0	0													
mcp1k	18255	1	282979						0	nu-candidate	12	1	1	1	0	1.165	32.8	29	-25.488783	172.46198	393.42822	-0.93942404	-4.300936	1.0	0.0	0.7	0.0	449.00674
mcp1k	18255	1	283009						0	nu-candidate	15	1	1	1	0	1.500	253.4	10	-179.72437	30.048489	281.26474	1.6288607	-15.0	1.0	0.0	0.7	0.0	592.2041
mcp1k	18255	1	283040						0	nu-candidate	12	1	1	1	0	1.665	120.5	20	-5.8914824	104.10892	166.65927	3.6491568	-15.0	1.0	0.0	0.7	0.0	651.2766
mcp1k	18255	1	283047						0	cosmic-tagged	17	1	1	0	0													
mcp1k	18255	1	283091						0	nu-candidate	14	1	1	1	0	0.998	126.1	2	93.83498	-93.699425	44.54501	3.6794946	-15.0	1.0	0.0	0.7	0.0	561.3675
mcp1k	18255	1	283119		75.670	37.299			0	cosmic-tagged	11	1	1	0	0													
mcp1k	18255	1	283229						0	nu-candidate	6	1	1	1	0	1.854	172.5	5	87.021805	-20.17532	118.50753	4.2298927	-15.0	1.0	0.0	0.7	0.0	799.2926
mcp1k	18255	1	283265						0	cosmic-tagged	12	1	1	0	0													
