sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp1k	18255	1	57355	0	10.835	0.876	12	358864	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	57441	0	16.889	6.005	18	1257032	0	nu-candidate	14	1	1	1	0	0.975	102.0	9	-69.30596	-119.92245	408.5633	-1.2298411	-15.0	1.0	1.0	0.7	0.0	377.29065	1.683573	0.0	1.683573	1	16.239445
mcp1k	18255	1	57485	0	16.854	6.584	18	1199956	0	nu-candidate	12	1	1	1	0	1.075	80.8	4	-9.294177	-106.40385	47.693176	2.2069776	-15.0	1.0	0.0	0.7	0.0	604.47504	4.172299	0.0	4.172299	4	0.0
mcp1k	18255	1	57487	0	10.858	1.156	12	407744	0	nu-candidate	15	1	1	0	0																		
mcp1k	18255	1	57575	0	17.213	8.088	19	1253028	0	nu-candidate	11	1	1	1	0	1.081	285.1	6	-44.88039	-3.805876	234.06908	3.9033356	-15.0	1.0	0.0	0.7	0.0	805.19104	0.0	0.0	0.0	0	9.559673
mcp1k	18255	1	57661	0	17.330	8.279	19	1401004	0	nu-candidate	12	1	1	1	0	1.818	122.3	12	94.0661	184.12987	135.73935	3.0662718	-15.0	1.0	0.0	0.7	0.0	779.7554	94.93639	0.0	94.93639	7	5.2106237
mcp1k	18255	1	57883	0	15.838	7.222	18	1214680	0	nu-candidate	14	1	1	1	0	1.372	97.4	2	105.13264	38.36851	266.85703	2.3450286	-15.0	1.0	0.0	0.7	0.0	844.50073	3.5111055	0.0	3.5111055	2	0.0
mcp1k	18255	1	57903	0	15.823	5.564	18	1170192	0	nu-candidate	10	1	1	1	0	1.197	97.3	8	-16.514715	-58.22535	266.1444	1.717912	-15.0	1.0	0.0	0.7	0.0	562.40027	11.42012	0.0	11.42012	7	0.0
mcp1k	18255	1	57949	0	13.689	1.252	15	437352	0	no-bundle	11	0	1	0	0																		
mcp1k	18255	1	58169	0	14.712	0.990	16	370264	0	nu-candidate	10	1	1	0	0																		
mcp1k	18255	1	58211	0	14.653	0.807	16	329516	0	nu-candidate	5	1	1	0	0																		
mcp1k	18255	1	58255	0	14.620	0.783	16	339468	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	58321	0	16.180	7.055	18	1232864	0	nu-candidate	14	1	1	1	0	0.561	177.8	2	-67.12488	105.32862	466.10904	3.475675	-15.0	1.0	0.0	0.7	0.0	999.7018	0.0	0.0	0.0	0	3.770469
mcp1k	18255	1	58343	0	15.007	3.479	16	788784	0	cosmic-tagged	11	1	1	1	0	1.399	1.2	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	58345	0	14.936	5.032	17	1193672	0	nu-candidate	9	1	1	1	0	1.568	47.7	3	84.480896	170.3755	93.029785	2.0912006	-15.0	1.0	0.0	0.7	0.0	249.55006	0.0	0.0	0.0	0	3.005518
mcp1k	18255	1	58433	0	13.641	0.952	15	377960	0	nu-candidate	9	1	1	0	0																		
mcp1k	18255	1	58519	0	13.627	0.897	15	367036	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	58543	0	13.539	1.397	15	420880	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	58607	0	15.069	5.550	17	1253400	0	nu-candidate	15	1	1	1	0	1.575	15.7	13	39.001884	31.534275	188.54976	-0.2740119	-15.0	1.0	0.0	0.7	0.0	518.6805	11.659786	0.0	11.659786	8	5.98838
mcp1k	18255	1	58653	0	16.193	5.757	18	1226572	0	nu-candidate	11	1	1	1	0	1.698	93.0	8	-137.9766	39.88389	91.40739	2.0466635	-15.0	1.0	0.0	0.7	0.0	355.24924	0.0	0.0	0.0	0	6.8748345
mcp1k	18255	1	58667	0	13.703	1.079	15	428656	0	nu-candidate	10	1	1	0	0																		
mcp1k	18255	1	58711	0	13.707	1.042	15	411128	0	cosmic-tagged	10	1	2	0	0																		
mcp1k	18255	1	58717	0	15.185	5.699	17	1328816	0	nu-candidate	17	1	1	1	0	0.656	21.4	4	197.02637	80.269295	40.146946	-0.69416696	-15.0	1.0	0.0	0.7	0.0	301.265	4.1925864	0.0	4.1925864	2	2.5672586
mcp1k	18255	1	58755	0	19.826	7.089	21	1330296	0	cosmic-tagged	16	1	1	1	0	1.988	23.4	14	-18.615898	153.57239	185.64447	-0.25475731	-1.491181	1.0	0.0	0.7	0.0	340.02533	5.9433255	0.0	5.9433255	4	38.330853
mcp1k	18255	1	58777	0	12.394	0.777	14	343676	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	58821	0	12.763	2.034	14	518636	0	cosmic-tagged	17	1	1	0	0																		
mcp1k	18255	1	58997	0	12.505	0.729	14	324688	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	59003	0	20.959	7.136	22	1258880	0	nu-candidate	15	1	1	1	0	1.578	298.4	3	42.225464	-15.400908	210.06314	3.802232	-15.0	1.0	0.0	0.7	0.0	842.937	0.0	0.0	0.0	0	2.7467992
mcp1k	18255	1	59019	0	12.590	1.110	14	399896	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	59025	0	23.468	10.278	25	1307056	0	nu-candidate	13	1	1	1	0	1.605	299.7	5	-164.07391	-25.833235	132.93839	1.7864231	-15.0	1.0	0.0	0.7	0.0	1202.006	3.3084157	0.0	3.3084157	2	4.8208547
mcp1k	18255	1	59047	0	14.845	3.258	16	703820	0	cosmic-tagged	6	1	1	1	0	0.858	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	59063	0	12.578	1.034	14	364352	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	59069	0	12.457	0.840	14	352544	0	no-bundle	5	0	1	0	0																		
mcp1k	18255	1	59085	0	18.578	5.643	20	1262884	0	nu-candidate	13	1	1	1	0	1.778	25.8	3	-10.665896	185.80504	49.164192	-1.5686193	-15.0	1.0	0.0	0.7	0.0	142.15752	0.0	0.0	0.0	0	25.805481
mcp1k	18255	1	59093	0	17.418	6.303	19	1204772	0	nu-candidate	11	1	1	1	0	1.138	120.1	14	-87.026794	-19.003584	182.70653	2.7772565	-15.0	1.0	0.0	0.7	0.0	623.9137	1.0052834	0.0	1.0052834	1	16.629251
mcp1k	18255	1	59179	0	14.290	6.152	16	1227092	0	nu-candidate	10	1	1	1	0	1.213	168.6	4	-81.43236	10.90857	174.4637	3.2975485	-15.0	1.0	0.0	0.7	0.0	703.2102	2.439094	0.0	2.439094	1	3.3686357
mcp1k	18255	1	59247	0	13.113	5.913	15	1152044	0	nu-candidate	13	1	1	1	0	1.644	159.4	2	12.198554	160.29756	149.24174	2.3586748	-15.0	1.0	1.0	0.7	0.0	491.59222	4.7215858	0.0	4.7215858	1	1.2830231
mcp1k	18255	1	59261	0	15.488	5.669	17	1164104	0	nu-candidate	10	1	1	1	0	0.892	94.5	8	47.027	184.18831	220.88441	1.7145482	-15.0	1.0	0.0	0.7	0.0	326.37668	1.7576975	0.0	1.7576975	3	7.2751913
mcp1k	18255	1	59335	0	15.520	5.466	17	1203176	0	nu-candidate	8	1	1	1	0	1.513	71.2	12	-155.55278	86.92575	128.62	1.7285229	-15.0	1.0	1.0	0.7	0.0	459.50696	17.897863	0.0	17.897863	6	5.672118
mcp1k	18255	1	59371	0	15.417	5.640	17	1130848	0	nu-candidate	8	1	1	1	0	1.548	107.8	7	47.31816	130.51462	21.89451	3.0284963	-15.0	1.0	0.0	0.7	0.0	567.62506	1.5554351	0.0	1.5554351	2	5.9752316
mcp1k	18255	1	59377	0	14.183	0.967	16	357700	0	cosmic-tagged	5	1	1	0	0																		
mcp1k	18255	1	59415	0	14.184	0.969	16	390232	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	59459	0	14.320	1.777	16	489492	0	cosmic-tagged	15	1	1	0	0																		
mcp1k	18255	1	59553	0	16.653	5.221	18	1140108	0	nu-candidate	9	1	1	1	0	0.609	78.3	9	55.506313	-138.78215	383.43268	2.3704083	-15.0	1.0	1.0	0.7	0.0	302.25943	2.5756545	0.0	2.5756545	2	8.525685
mcp1k	18255	1	59663	0	14.163	1.021	16	385476	0	nu-candidate	9	2	2	0	0																		
mcp1k	18255	1	59685	0	16.631	5.992	18	1138200	0	nu-candidate	6	1	1	1	0	1.664	168.2	2	143.15875	-143.14656	195.2655	3.6124175	-15.0	1.0	0.0	0.7	0.0	845.38947	0.0	0.0	0.0	0	5.305386
mcp1k	18255	1	59723	0	14.149	1.108	16	365092	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	59753	0	16.758	5.105	19	1232576	0	nu-candidate	15	1	1	1	0	1.061	3.1	13	68.1974	-170.61588	145.89694	-3.209424	-15.0	1.0	0.0	0.7	0.0	29.20289	0.0	0.0	0.0	0	15.856878
mcp1k	18255	1	59773	0	14.203	1.152	16	422260	0	cosmic-tagged	18	1	1	0	0																		
mcp1k	18255	1	59789	0	14.230	1.198	16	427272	0	no-bundle	10	0	1	0	0																		
mcp1k	18255	1	59795	0	14.346	1.909	16	663836	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	59863	0	14.204	1.298	16	411088	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	59899	0	15.580	5.078	17	1187876	0	nu-candidate	11	1	1	1	0	1.602	40.2	2	-193.70395	-8.374906	17.957922	-1.7004381	-15.0	1.0	0.0	0.7	0.0	353.68414	0.0	0.0	0.0	0	2.0629663
mcp1k	18255	1	59929	0	15.775	5.890	17	1232916	0	nu-candidate	14	1	1	1	0	1.932	137.6	13	78.43407	177.22478	330.65778	1.6467282	-15.0	1.0	0.0	0.7	0.0	571.51324	7.001803	0.0	7.001803	4	122.47431
mcp1k	18255	1	60017	0	15.625	5.236	17	1230876	0	nu-candidate	10	1	1	1	0	1.404	46.7	2	166.61679	113.92132	360.34875	1.7245792	-15.0	1.0	0.0	0.7	0.0	247.10033	0.0	0.0	0.0	0	4.729666
mcp1k	18255	1	60119	0	13.252	1.160	15	430200	0	no-beam-flash	15	0	0	0	0																		
mcp1k	18255	1	60345	0	12.105	1.005	14	398016	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	60369	0	13.178	0.924	15	377988	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	60559	0	13.213	1.400	15	421672	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	60669	0	19.288	6.624	21	1291560	0	nu-candidate	14	1	1	1	0	1.625	81.0	4	-55.1689	68.40344	66.30417	2.351012	-15.0	1.0	0.0	0.7	0.0	640.93677	1.9463174	0.0	1.9463174	1	2.2676296
mcp1k	18255	1	60763	0	11.972	0.944	13	385356	0	no-bundle	12	0	1	0	0																		
mcp1k	18255	1	60933	0	20.524	7.691	22	1301556	0	nu-candidate	13	1	1	1	0	1.693	145.3	5	-68.6826	25.436356	276.59793	3.8215463	-15.0	1.0	0.0	0.7	0.0	762.3029	0.0	0.0	0.0	0	7.985025
mcp1k	18255	1	60985	0	9.693	1.028	11	378080	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	61071	0	15.503	5.066	17	1204464	0	nu-candidate	10	1	1	1	0	1.211	3.1	3	-127.8183	-195.28966	403.7892	-1.6381195	-15.0	1.0	0.0	0.7	0.0	71.52593	0.0	0.0	0.0	0	4.1578584
mcp1k	18255	1	61093	0	10.671	1.191	12	423304	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	61307	0	11.732	0.890	13	360524	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	61313	0	11.859	1.097	13	436212	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	61351	0	15.597	6.111	17	1252072	0	nu-candidate	11	1	1	1	0	1.919	352.5	6	-63.490574	-122.967995	190.64604	3.5871851	-15.0	1.0	0.0	0.7	0.0	946.2055	3.3555615	0.0	3.3555615	2	9.894392
mcp1k	18255	1	61417	0	15.430	6.170	17	1186776	0	nu-candidate	9	1	1	1	0	1.506	157.3	6	81.89076	-84.12811	387.2196	4.1291304	-15.0	1.0	0.0	0.7	0.0	683.7505	1.1440264	0.0	1.1440264	1	6.300768
mcp1k	18255	1	61461	0	19.252	8.173	21	1206016	0	nu-candidate	7	1	1	1	0	0.645	137.5	13	105.116196	-92.59895	161.3648	3.694136	-15.0	1.0	0.0	0.7	0.0	910.4336	110.99472	108.382545	2.6121738	4	6.7180123
mcp1k	18255	1	61483	0	14.117	0.943	16	374932	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18255	1	61579	0	17.002	7.476	19	1271776	0	nu-candidate	13	1	1	1	0	1.016	156.2	18	17.117682	-118.578186	55.022305	4.6272545	-15.0	1.0	0.0	0.7	0.0	855.74194	2.6657062	0.0	2.6657062	1	7.1709447
mcp1k	18255	1	61637	0	14.148	1.020	16	353264	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	61681	0	15.544	5.536	17	1169424	0	nu-candidate	11	2	2	1	0	1.286	111.1	2	-162.3593	-114.078766	200.8495	3.6327398	-15.0	1.0	0.0	0.7	0.0	509.8819	0.0	0.0	0.0	0	4.278135
mcp1k	18255	1	61711	0	14.114	0.764	16	337996	0	nu-candidate	10	1	1	0	0																		
mcp1k	18255	1	61843	0	16.826	5.994	19	1229288	0	nu-candidate	14	1	1	1	0	1.246	41.7	19	151.3287	173.78868	64.364784	-0.11368332	-4.5887938	1.0	0.0	0.7	0.0	628.64557	4.1975656	0.0	4.1975656	3	18.386677
mcp1k	18255	1	61997	0	14.232	1.807	16	442716	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62011	0	14.188	1.056	16	394536	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62019	0	14.389	1.869	16	588652	0	cosmic-tagged	16	1	1	0	0																		
mcp1k	18255	1	62149	0	16.935	6.904	19	1259292	0	nu-candidate	13	1	1	1	0	1.175	128.0	4	113.98804	-61.966663	288.34442	4.4612904	-15.0	1.0	0.0	0.7	0.0	699.61	0.0	0.0	0.0	0	6.593416
mcp1k	18255	1	62209	0	14.337	1.548	16	514188	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	62231	0	14.180	1.489	16	387860	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	62281	0	19.391	6.971	21	1347448	0	nu-candidate	18	1	1	1	0	1.026	120.8	2	184.72969	-89.716095	320.8887	2.920181	-15.0	1.0	0.0	0.7	0.0	755.79755	3.7420495	0.0	3.7420495	1	1.8833153
mcp1k	18255	1	62303	0	13.149	0.940	15	375508	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	62327	0	13.217	1.231	15	405256	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	62429	0	13.215	1.178	15	416640	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62459	0	21.859	9.070	23	1274844	0	nu-candidate	13	1	2	1	0	0.730	197.1	4	65.704315	197.11964	405.3765	2.994232	-15.0	1.0	0.0	0.7	0.0	897.9265	0.0	0.0	0.0	0	21.108517
mcp1k	18255	1	62473	0	13.102	0.843	15	349568	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62495	0	18.265	6.364	20	1265752	0	nu-candidate	14	1	2	1	0	0.583	76.4	10	74.37596	152.64049	29.489853	2.7555017	-15.0	1.0	0.0	0.7	0.0	517.02216	0.0	0.0	0.0	0	10.601173
mcp1k	18255	1	62561	0	17.063	5.458	19	1218864	0	nu-candidate	13	1	1	1	0	1.072	2.4	1	3.271059	-79.22609	60.821278	-1.1780332	-15.0	1.0	1.0	0.7	0.0	134.86172	0.8321566	0.0	0.8321566	1	0.0
mcp1k	18255	1	62583	0	19.334	6.731	21	1224624	0	cosmic-tagged	11	1	1	1	0	0.854	1.6	0	-81.1274	7.516002	146.09421	0.80305517	-15.0	1.0	0.0	0.7	0.0	417.3725	264.87253	0.0	264.87253	19	119.02399
mcp1k	18255	1	62613	0	20.701	8.026	22	1302324	0	nu-candidate	13	1	1	1	0	1.041	279.7	4	182.27835	103.175156	0.0053276075	-4.122855	-15.0	1.0	1.0	0.1973003	0.0	805.35895	2.5201247	0.0	2.5201247	2	1.6634334
