# retire_20260825.sh  tiers=A
# started              2026-08-25T08:31:02-07:00
# wcp-porting-img HEAD 68deee0
# toolkit HEAD         2aba11dc
# broken symlinks pre  0
# du -sh sbnd_xin pre  217G
# df /nfs/data/1 pre   641G avail
iso_ts	dir	tier	MB	archive_tarball	dir_mtime	citations
2026-08-25T08:31:14-07:00	work-pr112i-uniW0-mcp1k	A	3398	work-pr112i-uniW0-mcp1k.tar.gz	2026-08-23T14:30:28-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW0-mcp2k	A	6727	work-pr112i-uniW0-mcp2k.tar.gz	2026-08-23T14:30:29-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW0-ncpi0	A	106	work-pr112i-uniW0-ncpi0.tar.gz	2026-08-23T13:06:23-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW0-nuecc48	A	287	work-pr112i-uniW0-nuecc48.tar.gz	2026-08-23T13:19:47-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW0-numu100	A	417	work-pr112i-uniW0-numu100.tar.gz	2026-08-23T13:11:25-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW0ma4-ncpi0	A	106	work-pr112i-uniW0ma4-ncpi0.tar.gz	2026-08-23T16:26:53-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW0ma4-nuecc48	A	287	work-pr112i-uniW0ma4-nuecc48.tar.gz	2026-08-23T16:25:37-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW1-ncpi0	A	107	work-pr112i-uniW1-ncpi0.tar.gz	2026-08-23T13:07:25-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW1-nuecc48	A	288	work-pr112i-uniW1-nuecc48.tar.gz	2026-08-23T13:22:48-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW1-numu100	A	419	work-pr112i-uniW1-numu100.tar.gz	2026-08-23T13:13:09-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW2-ncpi0	A	107	work-pr112i-uniW2-ncpi0.tar.gz	2026-08-23T13:08:14-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW2-nuecc48	A	288	work-pr112i-uniW2-nuecc48.tar.gz	2026-08-23T13:25:48-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-uniW2-numu100	A	419	work-pr112i-uniW2-numu100.tar.gz	2026-08-23T13:15:11-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-vox-ncpi0	A	107	work-pr112i-vox-ncpi0.tar.gz	2026-08-23T13:05:23-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-vox-nuecc48	A	287	work-pr112i-vox-nuecc48.tar.gz	2026-08-23T13:16:52-07:00	0
2026-08-25T08:31:15-07:00	work-pr112i-vox-numu100	A	417	work-pr112i-vox-numu100.tar.gz	2026-08-23T13:10:43-07:00	0
2026-08-25T08:31:15-07:00	work-vtx106-cne-off-nuecc48	A	267	work-vtx106-cne-off-nuecc48.tar.gz	2026-08-21T14:01:20-07:00	0
2026-08-25T08:31:15-07:00	work-vtx106-cne-on-nuecc48	A	270	work-vtx106-cne-on-nuecc48.tar.gz	2026-08-21T14:03:58-07:00	0
2026-08-25T08:31:15-07:00	work-vtx106-harv-base-nuecc48	A	270	work-vtx106-harv-base-nuecc48.tar.gz	2026-08-21T11:56:51-07:00	0
2026-08-25T08:31:15-07:00	work-vtx106-harv-nofitx-nuecc48	A	271	work-vtx106-harv-nofitx-nuecc48.tar.gz	2026-08-21T13:14:35-07:00	0
# finished             2026-08-25T08:31:18-07:00
# broken symlinks post 0
# du -sh sbnd_xin post 144G
# df /nfs/data/1 post  714G avail
