run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039349	53	40	1.44	39.757	40.108	38.512	39.167	1.245	0.94	1.759	45	7	38	3	2	45	61	0	0	0	0	0	389.7	79.4	66.5	8686.7	999.7	8380.0	69.2	0.5	0.1	18097.9	173.2	30.5	438.5	78.5	597.7	120.4	0.48	0.759	0.915	0.915	1.479	1.749	1.759
039349	54	26	1.23	25.619	25.973	24.45	25.036	1.169	0.937	1.563	53	13	40	3	3	53	69	0	0	0	0	0	295.1	61.2	51.0	7021.4	691.8	5620.6	73.8	0.7	5.4	9340.2	174.4	31.4	229.5	61.6	475.9	91.1	0.397	0.616	0.741	0.741	1.27	1.536	1.563
039349	55	19	1.4	18.377	17.733	16.206	16.791	2.171	0.941	1.439	55	13	42	3	3	55	72	0	0	0	0	0	271.8	58.1	47.7	5638.3	382.2	4761.8	59.8	0.5	1.1	3875.5	168.0	30.4	158.0	53.6	434.6	88.9	0.369	0.576	0.655	0.655	1.16	1.402	1.439
039349	56	27	1.3	25.605	24.012	22.426	23.053	3.179	0.958	1.606	52	6	46	2	2	52	66	3	0	10	0	0	334.8	70.9	58.5	7625.0	424.9	8767.1	70.9	28.0	216.4	3468.2	182.3	31.2	217.2	69.8	521.5	100.8	0.445	0.671	0.814	0.814	1.305	1.558	1.606
039349	57	44	1.67	43.159	40.567	38.995	39.628	4.164	0.938	1.736	49	17	32	4	4	49	73	2	0	20	0	0	311.1	66.8	53.2	9427.0	1406.2	5627.5	61.6	67.1	549.0	19739.4	173.7	30.4	505.5	65.5	529.7	99.1	0.405	0.704	0.775	0.775	1.413	1.729	1.736
039349	58	17	1.24	16.33	14.726	13.208	13.815	3.122	0.911	1.366	54	10	44	3	2	54	85	1	0	8	0	0	273.0	58.0	48.7	7205.2	729.3	1964.6	54.4	6.9	27.3	1823.4	159.4	28.9	126.6	37.9	409.7	86.3	0.366	0.793	0.792	0.792	1.111	1.319	1.366
039349	59	12	1.26	11.972	11.288	9.817	10.41	2.155	0.878	1.258	45	9	36	2	1	45	69	1	0	2	0	0	225.1	50.6	40.6	3974.3	230.1	3096.1	44.1	0.7	1.8	1274.6	156.8	44.8	70.2	41.6	340.6	82.4	0.327	0.528	0.55	0.55	1.008	1.206	1.258
039349	5	47	1.71	46.382	33.549	31.816	32.457	14.566	1.091	1.705	49	10	39	4	4	49	72	2	0	59	0	0	298.2	64.4	53.7	7698.7	979.1	6777.4	67.4	178.2	588.0	13494.7	180.3	34.3	422.4	64.9	532.7	102.9	0.407	0.643	0.756	0.756	1.389	1.694	1.705
039349	60	16	1.07	14.913	15.295	13.797	14.416	1.116	0.879	1.374	43	11	32	4	3	43	61	0	0	0	0	0	248.4	53.8	46.5	5463.8	491.3	3607.4	50.1	0.5	0.9	2821.6	157.3	29.6	147.4	52.9	383.6	83.6	0.333	0.535	0.6	0.6	1.13	1.343	1.374
039349	61	16	1.06	15.604	14.035	12.475	13.127	3.129	0.907	1.371	49	11	38	5	5	49	68	1	0	2	0	0	208.7	43.8	35.4	4337.4	304.8	2521.6	52.0	2.3	18.7	3872.7	176.4	35.6	191.1	55.4	408.0	70.6	0.3	0.467	0.532	0.532	1.092	1.349	1.371
039349	62	36	1.32	35.776	32.119	30.548	31.157	5.228	0.961	1.695	55	15	40	6	6	55	78	1	0	14	0	0	297.1	57.9	47.5	6238.6	430.1	5548.7	50.0	17.4	155.3	16174.7	182.1	31.5	453.5	50.0	508.9	89.7	0.377	0.606	0.672	0.672	1.35	1.691	1.695
039349	63	29	1.78	28.072	24.413	22.827	23.448	5.245	0.965	1.78	48	14	34	5	5	48	68	2	0	25	0	0	353.5	70.5	68.1	8930.7	1182.3	4733.4	79.5	51.3	128.7	5665.1	163.6	30.2	288.6	46.4	615.0	110.8	0.451	0.728	0.826	0.826	1.497	1.748	1.78
039349	64	26	1.46	24.769	21.083	19.548	20.137	5.221	0.946	1.551	68	13	55	4	4	68	81	1	0	2	0	0	301.9	61.3	50.2	6918.7	741.4	6984.1	62.7	3.6	33.6	3155.1	174.0	30.3	196.0	61.3	488.1	91.0	0.393	0.604	0.724	0.724	1.261	1.51	1.551
039349	65	12	0.47	11.696	7.546	6.701	6.653	4.995	0.892	0.744	43	16	27	0	0	43	58	0	0	0	0	0	189.3	44.8	35.2	4002.4	382.2	1301.0	41.0	0.5	1.3	5.4	158.8	0.2	0.0	42.8	307.3	70.2	0.299	0.471	0.497	0.497	0.497	0.669	0.744
039349	66	29	1.44	28.537	25.864	24.389	24.942	4.148	0.921	1.493	56	6	50	5	4	56	81	5	0	14	0	0	241.1	50.8	42.1	6928.5	1085.5	5668.6	56.1	84.6	745.4	8132.3	279.1	29.5	294.6	48.2	407.7	84.0	0.342	0.63	0.644	0.644	1.197	1.488	1.493
039349	67	26	1.47	25.66	25.037	23.505	24.125	2.155	0.911	1.467	62	14	48	5	5	62	82	2	0	11	0	0	198.9	45.3	36.0	4588.7	313.5	6354.0	50.4	26.1	207.9	10505.6	181.5	30.6	321.4	58.5	375.5	70.3	0.306	0.489	0.574	0.574	1.161	1.464	1.467
039349	68	30	1.33	29.55	29.874	28.307	28.913	1.243	0.96	1.649	52	6	46	6	5	52	74	2	0	11	0	0	301.9	62.4	52.8	7289.6	956.6	6908.3	65.8	23.9	163.2	10979.3	192.0	32.8	331.4	55.7	544.1	96.1	0.397	0.643	0.737	0.737	1.346	1.642	1.649
039349	69	27	1.75	26.16	26.603	25.041	25.684	1.119	0.919	1.753	55	19	36	3	3	55	67	1	0	15	0	0	354.8	71.8	60.0	9287.5	1856.0	3294.5	80.0	20.9	163.2	8168.3	182.7	32.5	351.2	55.2	584.6	116.3	0.455	0.784	0.873	0.873	1.438	1.729	1.753
039349	6	39	1.54	38.67	25.814	24.167	24.796	14.503	1.017	1.551	52	12	40	5	4	52	81	2	0	7	0	0	269.5	53.6	43.3	5393.6	329.6	4248.7	52.7	12.4	103.5	12268.7	189.8	31.6	435.9	51.4	429.3	81.8	0.35	0.521	0.632	0.632	1.223	1.547	1.551
039349	70	57	1.68	57.006	55.453	53.917	54.542	3.089	0.911	1.698	52	5	47	4	4	52	70	0	0	0	0	0	288.1	63.6	51.5	6641.8	316.2	4687.7	61.6	0.8	1.0	40249.4	177.9	30.1	543.4	55.4	469.8	92.8	0.397	0.605	0.712	0.712	1.343	1.693	1.698
039349	71	48	2.04	46.871	45.328	43.751	44.374	3.12	0.954	2.041	56	16	40	7	6	56	66	1	0	9	0	0	379.4	82.4	65.6	9125.5	1140.7	5743.7	76.8	34.0	197.5	24840.6	202.0	31.1	683.4	60.6	663.6	116.6	0.484	0.756	0.895	0.895	1.65	2.037	2.041
039349	72	67	2.39	66.42	66.973	65.306	66.052	1.114	0.92	2.391	59	12	47	8	8	59	67	2	0	18	0	0	425.6	87.3	71.1	10479.7	732.9	10751.8	76.9	66.8	577.0	39666.4	203.6	30.1	936.4	71.0	749.9	121.0	0.512	0.817	0.943	0.943	1.884	2.385	2.391
039349	73	34	1.43	33.799	31.944	30.372	30.999	3.427	0.944	1.804	55	14	41	8	7	55	79	3	0	18	0	0	323.8	67.3	55.4	6939.5	487.4	5254.7	60.6	63.2	620.3	14900.4	186.9	32.0	440.5	49.9	579.6	100.2	0.419	0.644	0.734	0.734	1.468	1.796	1.804
039349	74	20	1.45	19.809	18.148	16.685	17.253	3.124	0.895	1.44	49	6	43	9	6	49	70	0	0	0	0	0	216.4	45.9	36.6	4996.8	388.6	4920.7	49.1	2.1	1.7	4936.6	168.8	29.8	219.3	46.6	393.2	73.4	0.315	0.542	0.571	0.571	1.16	1.434	1.44
039349	75	35	1.92	35.01	33.117	31.478	32.136	3.532	0.98	1.945	62	11	51	7	5	62	79	1	0	13	0	0	409.3	88.5	72.8	11491.1	1057.1	8809.8	94.9	15.6	140.4	7516.1	194.3	32.3	375.1	66.9	695.0	125.1	0.512	0.818	0.936	0.936	1.611	1.922	1.945
039349	76	24	1.22	23.199	23.542	21.981	22.579	1.218	0.963	1.528	53	10	43	4	4	53	76	2	0	17	0	0	255.0	57.1	45.7	6739.9	792.6	3306.1	63.6	36.4	266.4	9061.3	192.5	31.1	332.0	43.9	466.4	87.1	0.36	0.573	0.637	0.637	1.217	1.521	1.528
039349	77	31	1.74	30.625	30.091	28.472	29.131	2.153	0.96	1.771	52	12	40	3	3	52	72	1	0	4	0	0	391.6	81.4	66.3	10177.5	930.1	11183.4	84.1	7.6	85.6	3923.5	171.7	29.8	283.2	73.2	588.1	118.0	0.485	0.744	0.916	0.916	1.459	1.736	1.771
039349	78	20	1.06	18.765	18.212	16.64	17.288	2.125	0.924	1.321	43	11	32	1	1	43	59	0	0	0	0	0	257.0	52.8	43.5	5637.7	357.3	2819.9	54.4	0.5	0.6	6438.2	175.4	29.0	109.3	45.4	376.1	81.3	0.351	0.527	0.607	0.607	1.062	1.27	1.321
039349	79	31	1.82	30.226	30.661	29.018	29.704	1.208	0.956	1.819	55	12	43	5	4	55	77	1	0	13	0	0	381.8	73.6	62.4	9260.4	1114.3	8999.3	74.3	18.0	173.0	7289.5	175.2	30.5	355.3	67.3	572.5	110.5	0.459	0.759	0.877	0.877	1.496	1.811	1.819
039349	7	90	2.36	90.197	77.168	75.618	76.045	14.579	1.123	2.348	58	13	45	10	7	58	75	3	0	69	0	0	484.9	93.2	78.9	11372.1	1170.7	21621.7	81.6	658.3	1022.1	36509.5	218.1	33.7	703.6	105.6	912.9	144.4	0.549	0.865	1.08	1.08	1.938	2.338	2.348
039349	80	17	1.34	16.54	16.989	15.463	16.11	1.077	0.879	1.378	51	9	42	3	3	51	72	0	0	0	0	0	229.3	49.5	39.9	5020.1	380.3	4801.3	46.9	0.5	1.3	3827.4	169.8	30.7	219.1	52.0	364.4	78.2	0.322	0.512	0.596	0.596	1.104	1.367	1.378
039349	81	25	1.51	24.149	24.538	22.971	23.622	1.178	0.915	1.514	45	10	35	4	4	45	67	0	0	0	0	0	281.3	62.5	49.0	7348.5	620.1	5656.0	66.7	0.6	0.2	7738.9	162.6	29.9	166.1	50.7	462.7	91.6	0.38	0.587	0.689	0.689	1.232	1.476	1.514
039349	82	22	1.4	20.701	21.156	19.532	20.237	1.169	0.918	1.471	42	5	37	4	4	42	60	2	0	9	0	0	252.0	53.7	45.7	5402.8	321.8	6750.2	49.9	24.5	137.9	5348.4	173.0	30.6	204.4	61.3	433.1	83.7	0.353	0.546	0.641	0.641	1.195	1.449	1.471
039349	83	24	1.36	23.697	24.17	22.478	23.195	1.219	0.975	1.707	64	13	51	5	5	64	75	4	0	20	0	0	325.5	68.2	56.3	7479.6	786.9	5704.6	61.0	52.3	360.0	6079.1	182.6	31.5	327.9	55.0	557.1	101.9	0.428	0.684	0.763	0.763	1.397	1.694	1.707
039349	8	28	0.92	27.494	14.647	12.979	13.62	14.515	1.026	1.215	39	8	31	3	3	39	61	2	0	2	0	0	216.3	34.7	28.0	4276.3	337.3	2796.5	38.9	6.1	37.1	4327.9	170.0	30.3	186.3	38.7	265.0	58.2	0.253	0.419	0.452	0.452	0.941	1.202	1.215
039349	9	39	1.44	39.06	26.19	24.552	25.175	14.508	1.015	1.61	43	8	35	5	5	43	60	1	0	8	0	0	274.4	56.3	47.6	5346.4	402.7	6810.9	53.4	13.8	199.0	9949.9	170.3	30.6	370.3	59.2	468.0	90.5	0.365	0.54	0.663	0.663	1.313	1.604	1.61
