run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039349	53	64	1.9	64.006	63.755	62.786	62.734	1.22	1.021	1.834	45	7	38	3	2	45	61	0	0	0	0	0	443.3	93.9	73.6	9926.0	1072.2	13776.4	71.0	0.5	0.1	35588.6	166.3	24.8	403.9	81.6	615.4	134.9	0.541	0.85	1.427	1.427	1.643	1.828	1.834
039349	54	39	1.39	38.701	35.405	34.378	34.322	4.323	1.082	1.385	53	13	40	3	3	53	69	0	0	0	0	0	345.3	73.9	52.7	8176.8	746.8	8762.2	73.4	0.6	5.5	14785.8	166.2	31.2	218.0	70.6	525.9	99.8	0.445	0.676	1.228	1.228	1.23	1.176	1.2
039349	55	24	1.04	22.786	22.522	21.63	21.577	1.156	0.945	1.074	55	13	42	3	3	55	72	0	0	0	0	0	302.0	70.4	50.2	6447.7	405.5	8222.0	55.4	0.6	1.1	4877.3	164.0	31.9	191.2	71.6	459.5	95.9	0.409	0.634	0.888	0.888	0.889	1.06	1.074
039349	56	34	1.27	34.059	32.812	31.881	31.826	2.178	0.986	1.267	52	6	46	2	2	52	66	3	0	10	0	0	387.1	83.5	60.2	8710.5	497.0	15073.1	72.7	32.2	283.9	5290.8	165.8	28.0	201.2	75.9	573.6	120.5	0.496	0.735	1.108	1.108	1.111	1.267	1.267
039349	57	83	1.4	83.324	80.057	79.13	79.078	4.194	0.978	1.403	49	17	32	4	4	49	73	2	0	20	0	0	336.3	75.8	56.6	10336.7	1473.5	9271.0	64.6	76.5	648.6	55080.0	175.4	27.3	471.5	67.2	562.4	108.1	0.453	0.785	1.244	1.244	1.246	1.403	1.403
039349	58	19	1.08	18.452	16.186	15.258	15.206	3.194	0.979	1.12	54	10	44	3	2	54	85	1	0	8	0	0	345.5	69.2	49.3	7820.3	749.3	3356.2	54.8	7.2	29.0	1636.6	173.8	29.8	136.7	46.3	469.8	101.5	0.407	0.884	0.806	0.806	0.893	1.085	1.12
039349	59	16	0.69	15.513	12.195	11.238	11.186	4.275	1.008	0.905	45	9	36	2	1	45	69	1	0	2	0	0	257.6	60.4	42.6	4377.3	222.1	4972.7	45.0	0.8	1.8	336.0	174.9	25.1	66.8	46.1	362.5	97.1	0.365	0.574	0.748	0.748	0.749	0.905	0.905
039349	5	87	1.34	86.645	56.756	55.583	55.53	31.062	1.226	1.336	49	10	39	4	4	49	72	2	0	59	0	0	331.7	71.2	52.2	8149.1	1048.9	11749.3	68.5	193.3	694.7	31512.6	191.5	28.3	404.1	68.6	620.3	106.0	0.452	0.699	1.086	1.086	1.087	1.336	1.336
039349	60	22	1.37	21.525	18.214	17.275	17.224	4.25	0.989	1.525	43	11	32	4	3	43	61	0	0	0	0	0	266.0	60.0	43.1	6597.9	553.6	5502.4	61.3	0.9	1.2	3124.7	158.8	25.4	148.7	62.6	407.4	88.1	0.371	0.594	1.367	1.367	1.367	1.523	1.525
039349	61	16	1.13	15.743	15.493	14.647	14.596	1.096	0.897	1.288	49	11	38	5	5	49	68	1	0	2	0	0	243.3	54.6	37.6	4712.7	304.8	3460.7	50.1	2.3	18.9	4744.0	164.4	26.4	162.4	46.1	396.6	77.1	0.337	0.51	1.132	1.132	1.132	1.288	1.288
039349	62	55	1.32	54.303	52.061	51.172	51.12	3.131	0.94	1.321	55	15	40	6	6	55	78	1	0	14	0	0	301.7	71.3	49.6	6758.3	438.7	9736.4	52.0	19.3	201.1	31952.2	170.0	31.6	463.1	56.3	542.2	97.9	0.417	0.663	0.901	0.901	0.984	1.318	1.321
039349	63	37	1.42	36.284	32.993	32.037	31.986	4.247	1.006	1.421	48	14	34	5	5	48	68	2	0	25	0	0	395.1	85.6	63.2	10133.0	1240.2	8354.3	82.0	59.5	141.8	9893.9	162.1	27.9	272.5	51.9	630.1	121.6	0.505	0.796	1.215	1.215	1.218	1.39	1.421
039349	64	31	1.19	29.557	27.291	26.337	26.289	3.22	1.001	1.192	68	13	55	4	4	68	81	1	0	2	0	0	331.1	73.5	52.0	7775.0	755.0	12072.2	63.5	4.2	39.5	3896.2	157.6	30.4	182.4	74.0	518.0	101.5	0.437	0.66	1.151	1.151	0.894	1.161	1.192
039349	65	12	0.62	11.317	9.065	8.157	8.117	3.16	0.947	0.84	43	16	27	0	0	43	58	0	0	0	0	0	218.9	56.5	37.4	4722.2	409.2	1922.3	42.8	0.5	1.4	5.6	169.5	0.3	0.0	40.6	312.4	81.8	0.327	0.518	0.663	0.663	0.663	0.83	0.84
039349	66	42	1.02	41.096	38.831	37.952	37.9	3.144	0.93	1.12	56	6	50	5	4	56	81	5	0	14	0	0	269.6	63.3	43.1	7336.9	1081.0	9900.5	56.0	103.6	874.3	16920.6	176.6	29.1	288.3	57.8	436.8	90.5	0.38	0.699	0.893	0.893	0.896	1.118	1.12
039349	67	47	1.08	46.321	46.084	45.203	45.149	1.118	0.935	1.076	62	14	48	5	5	62	82	2	0	11	0	0	247.9	55.1	37.4	4905.2	313.9	10541.8	42.9	26.2	242.8	27537.8	170.3	29.3	308.7	65.8	431.7	75.7	0.338	0.527	0.859	0.859	0.862	1.076	1.076
039349	68	49	1.28	48.624	46.346	45.455	45.404	3.169	0.942	1.286	52	6	46	6	5	52	74	2	0	11	0	0	345.4	75.4	52.9	7812.7	967.8	12234.4	74.4	28.5	168.8	22193.2	168.5	31.6	324.4	65.0	557.1	103.5	0.444	0.715	0.9	0.9	1.018	1.272	1.286
039349	69	43	1.41	42.009	38.742	37.789	37.736	4.22	1.006	1.414	55	19	36	3	3	55	67	1	0	15	0	0	399.3	83.4	61.4	9854.8	1970.1	5509.4	81.1	25.0	203.5	17942.9	170.3	26.7	308.4	55.1	611.5	120.0	0.505	0.864	1.258	1.258	1.258	1.414	1.414
039349	6	82	1.06	81.448	45.63	44.461	44.409	36.987	1.22	1.214	52	12	40	5	4	52	81	2	0	7	0	0	363.2	98.5	50.0	6638.2	387.5	8019.8	53.9	12.5	135.7	27184.0	194.3	27.0	409.3	65.5	489.1	138.2	0.391	0.577	1.023	1.023	1.058	1.214	1.214
039349	70	92	1.23	91.542	88.232	87.318	87.264	4.224	0.967	1.382	52	5	47	4	4	52	70	0	0	0	0	0	335.5	74.3	52.6	7207.9	327.0	7033.6	60.6	0.5	1.1	70641.5	176.4	27.4	489.6	58.8	522.6	99.1	0.443	0.663	1.225	1.225	1.226	1.334	1.334
039349	71	78	1.72	77.901	76.582	75.655	75.603	2.246	0.979	1.721	56	16	40	7	6	56	66	1	0	9	0	0	439.7	92.6	67.9	10028.3	1172.6	9344.6	77.2	36.1	208.2	52040.8	190.9	30.1	643.8	63.7	764.4	129.8	0.542	0.832	1.561	1.561	1.564	1.721	1.721
039349	72	174	2.05	173.666	172.36	171.433	171.374	2.233	0.985	2.054	59	12	47	8	8	59	67	2	0	18	0	0	476.5	105.3	75.5	11292.8	739.2	16441.4	81.3	85.9	626.2	139229.0	186.8	28.7	827.6	80.6	753.7	132.0	0.576	0.905	1.577	1.577	1.541	2.054	2.054
039349	73	58	1.31	57.38	56.112	55.192	55.139	2.188	0.972	1.465	55	14	41	8	7	55	79	3	0	18	0	0	366.9	80.7	56.5	7549.1	516.0	8136.1	58.1	57.7	623.9	36152.8	170.6	28.3	392.3	52.1	619.7	108.4	0.465	0.708	1.068	1.068	1.306	1.465	1.465
039349	74	24	1.12	23.571	23.262	22.396	22.344	1.175	0.918	1.282	49	6	43	9	6	49	70	0	0	0	0	0	235.9	54.4	38.6	5225.1	400.3	8011.8	48.2	2.4	1.7	7247.0	169.0	27.9	202.3	54.0	428.5	81.8	0.347	0.584	1.123	1.123	1.124	1.282	1.282
039349	75	50	1.59	48.904	45.631	44.727	44.659	4.177	0.972	1.603	62	11	51	7	5	62	79	1	0	13	0	0	485.6	103.7	73.9	11965.6	1080.7	14690.2	89.5	17.0	152.1	14273.1	183.3	27.3	339.9	73.3	728.8	133.4	0.58	0.911	1.348	1.348	1.351	1.589	1.603
039349	76	36	0.89	35.713	35.435	34.553	34.502	1.16	0.933	1.15	53	10	43	4	4	53	76	2	0	17	0	0	298.6	66.8	49.5	7095.0	791.1	4926.5	66.6	40.9	343.6	19486.6	172.8	32.1	347.6	56.8	487.9	97.1	0.402	0.622	0.884	0.884	0.887	1.15	1.15
039349	77	38	1.62	38.571	38.257	37.344	37.293	1.227	0.964	1.623	52	12	40	3	3	52	72	1	0	4	0	0	428.2	92.8	67.3	10666.4	949.1	17419.2	79.0	9.5	89.4	5973.5	158.4	26.0	257.9	87.3	625.9	126.1	0.544	0.817	1.466	1.466	1.467	1.623	1.623
039349	78	24	0.92	23.185	22.914	22.025	21.975	1.159	0.937	1.079	43	11	32	1	1	43	59	0	0	0	0	0	282.1	66.9	44.2	5752.1	370.1	4368.4	52.3	0.5	0.9	10135.6	155.5	24.0	100.6	50.4	371.8	88.7	0.386	0.573	0.922	0.922	0.923	1.079	1.079
039349	79	44	2.01	43.467	43.123	42.217	42.165	1.25	0.958	2.296	55	12	43	5	4	55	77	1	0	13	0	0	402.7	85.5	63.9	9554.8	1110.2	14973.0	68.6	19.7	187.6	14148.2	155.9	29.4	327.7	68.2	617.3	119.5	0.514	0.844	1.815	1.815	2.015	2.287	2.296
039349	7	190	2.1	189.814	153.996	152.79	152.729	37.024	1.266	2.104	58	13	45	10	7	58	75	3	0	69	0	0	666.8	112.8	83.2	13262.2	1272.1	41472.0	83.4	723.3	1141.5	91428.9	203.0	27.8	681.4	107.9	940.3	161.3	0.617	0.952	1.94	1.94	1.945	2.103	2.104
039349	80	21	0.78	20.856	20.588	19.728	19.678	1.128	0.91	1.0	51	9	42	3	3	51	72	0	0	0	0	0	252.2	57.0	38.9	5149.8	373.6	6710.8	46.3	0.5	1.4	6008.9	161.2	30.4	208.9	57.1	392.7	82.9	0.358	0.561	0.78	0.78	0.781	0.999	1.0
039349	81	31	1.14	30.81	30.535	29.664	29.613	1.146	0.922	1.151	45	10	35	4	4	45	67	0	0	0	0	0	315.9	69.8	49.4	7444.4	638.7	8958.4	63.0	0.5	0.1	10944.2	152.0	25.3	149.0	53.3	493.1	98.1	0.425	0.642	0.979	0.979	0.979	1.135	1.151
039349	82	30	1.11	29.704	29.324	28.469	28.414	1.235	0.91	1.268	42	5	37	4	4	42	60	2	0	9	0	0	279.3	63.7	46.3	5450.5	311.0	10137.9	50.6	27.3	166.8	10792.8	162.6	26.7	191.8	68.8	433.7	87.5	0.394	0.598	1.109	1.109	1.112	1.089	1.098
039349	83	33	1.32	32.756	32.362	31.498	31.447	1.258	0.915	1.339	64	13	51	5	5	64	75	4	0	20	0	0	354.2	79.4	56.5	8150.1	832.2	8837.9	61.8	54.1	385.6	11230.0	173.6	30.3	317.1	58.2	553.3	112.9	0.472	0.757	0.947	0.947	1.03	1.317	1.339
039349	8	20	0.66	19.35	19.092	18.219	18.167	1.131	0.924	0.825	39	8	31	3	3	39	61	2	0	2	0	0	221.4	40.9	28.6	4781.3	359.3	4934.3	42.6	7.4	45.4	6491.8	206.1	34.0	284.2	59.1	407.2	71.9	0.281	0.456	0.659	0.659	0.659	0.825	0.825
039349	9	48	0.98	47.445	47.164	46.22	46.169	1.225	0.995	1.234	43	8	35	5	5	43	60	1	0	8	0	0	277.7	69.9	48.8	6473.9	459.7	11972.2	51.5	15.7	245.9	25151.8	171.4	28.7	354.5	64.8	517.1	100.1	0.409	0.599	0.98	0.98	0.984	1.233	1.234
