run	idx	wall_s	peak_rss_gb	total_wall_s	total_core_s	node_wall_s	node_core_s	tfs_wall_s	tfs_core_s	mem_peak_res_gb	mains	tgm	stm_eval	stm	nu_cands	steiner_kept	clusters	conn_calls	lazy_calls	ncomp_max	conn_max_pairs	conn_max_walked	load_ms	scope_ms	flag_ms	steiner_ms	tgm_ms	stm_ms	fc_ms	protect_ms	refresh_ms	nu_ms	w_trk_ms	w_tag_ms	w_disp_ms	w_stm_ms	done_ms	other_ms	m_load_gb	m_steiner_gb	m_stm_gb	m_protect_gb	m_nu_gb	m_disp_gb	m_done_gb
039349	53	40	1.34	39.799	39.541	38.642	38.587	1.157	0.954	1.337	45	7	38	3	2	45	61	0	0	0	0	0	386.5	82.4	65.7	9037.3	1008.7	8788.2	66.7	1.0	0.1	17451.3	176.1	29.7	476.7	80.7	569.4	122.4	0.478	0.758	0.911	0.911	1.058	1.327	1.337
039349	54	25	0.81	25.3	24.863	24.023	23.97	1.277	0.892	1.139	53	13	40	3	3	53	69	0	0	0	0	0	293.4	66.0	51.9	7246.8	683.3	5753.6	74.7	0.6	5.4	8563.5	170.7	30.7	220.1	62.1	483.5	92.5	0.396	0.615	0.739	0.739	0.852	1.114	1.139
039349	55	18	0.71	17.036	16.703	15.857	15.802	1.179	0.9	1.023	55	13	42	3	3	55	72	0	0	0	0	0	268.6	61.5	49.4	6087.0	396.5	5088.6	54.8	0.5	1.1	2740.1	164.6	30.6	156.8	60.9	438.8	88.6	0.365	0.573	0.653	0.653	0.745	0.99	1.023
039349	56	24	0.89	23.583	23.28	22.36	22.308	1.223	0.971	1.189	52	6	46	2	2	52	66	3	0	10	0	0	334.2	71.0	58.8	8018.0	429.3	9216.6	73.5	28.3	246.6	2544.1	166.8	29.6	210.0	66.9	537.1	102.9	0.444	0.671	0.815	0.815	0.89	1.139	1.189
039349	57	39	1.17	39.391	39.091	38.218	38.167	1.173	0.923	1.323	49	17	32	4	4	49	73	2	0	20	0	0	313.3	66.4	54.6	9546.8	1385.4	5625.8	64.3	70.8	590.1	18779.8	171.6	31.9	513.4	64.7	540.3	100.1	0.405	0.704	0.779	0.779	1.004	1.317	1.323
039349	58	14	0.79	13.606	13.285	12.429	12.377	1.177	0.908	0.95	54	10	44	3	2	54	85	1	0	8	0	0	265.9	61.5	48.8	7447.1	714.3	1996.4	55.4	7.1	27.4	754.5	183.5	25.5	121.3	38.9	416.8	90.7	0.363	0.79	0.79	0.79	0.79	0.948	0.95
039349	59	10	0.84	9.876	9.523	8.643	8.593	1.233	0.93	0.839	45	9	36	2	1	45	69	1	0	2	0	0	234.0	52.2	40.7	4084.8	214.0	2948.5	43.1	1.1	1.8	133.4	164.4	27.7	71.4	42.5	350.5	83.5	0.328	0.529	0.553	0.553	0.571	0.785	0.839
039349	5	47	1.28	45.99	32.758	31.761	31.705	14.229	1.053	1.287	49	10	39	4	4	49	72	2	0	59	0	0	300.3	66.4	53.1	7926.5	1011.8	7234.9	67.4	177.5	653.5	12648.2	203.3	33.5	424.8	65.2	521.1	100.0	0.402	0.638	0.752	0.752	0.969	1.275	1.287
039349	60	16	0.65	15.438	14.19	13.315	13.265	2.123	0.924	0.956	43	11	32	4	3	43	61	0	0	0	0	0	247.8	51.1	41.7	5949.7	513.7	3529.3	52.4	0.5	1.0	1862.7	154.9	32.4	154.5	59.6	407.3	80.1	0.335	0.534	0.599	0.599	0.711	0.926	0.956
039349	61	16	0.64	15.217	11.925	11.069	11.019	4.148	0.906	0.95	49	11	38	5	5	49	68	1	0	2	0	0	199.2	46.2	36.2	4229.4	306.0	2528.2	50.3	2.2	17.9	2641.9	166.8	31.2	175.3	43.9	384.6	70.5	0.3	0.465	0.533	0.533	0.675	0.927	0.95
039349	62	35	1.16	35.13	30.83	29.945	29.892	5.185	0.937	1.289	55	15	40	6	6	55	78	1	0	14	0	0	270.1	59.1	47.9	6355.0	432.8	5621.3	50.8	17.5	160.3	15326.2	190.3	31.6	494.9	51.7	528.8	90.2	0.375	0.602	0.669	0.669	0.935	1.284	1.289
039349	63	29	1.32	28.869	23.674	22.769	22.719	6.1	0.954	1.359	48	14	34	5	5	48	68	2	0	25	0	0	365.8	73.0	58.6	9414.8	1225.0	5241.4	82.6	52.3	128.6	4589.6	159.5	31.0	285.9	48.9	605.0	110.1	0.449	0.725	0.821	0.821	1.082	1.331	1.359
039349	64	25	1.05	24.432	20.124	19.185	19.135	5.247	0.988	1.131	68	13	55	4	4	68	81	1	0	2	0	0	293.0	62.8	49.9	7097.3	757.9	7534.2	62.3	3.5	33.9	2045.9	171.6	32.7	194.0	61.8	493.1	91.2	0.393	0.604	0.719	0.719	0.846	1.1	1.131
039349	65	12	0.7	12.099	7.779	6.907	6.867	5.192	0.913	0.745	43	16	27	0	0	43	58	0	0	0	0	0	206.6	44.6	34.3	4094.4	367.5	1410.8	41.9	0.5	1.3	5.3	153.2	0.2	0.0	41.2	308.4	68.1	0.295	0.471	0.497	0.497	0.497	0.669	0.745
039349	66	30	0.94	28.51	25.188	24.296	24.244	4.214	0.943	1.073	56	6	50	5	4	56	81	5	0	14	0	0	240.4	53.0	41.1	7017.7	1075.5	6060.5	56.8	84.7	831.7	7494.9	189.7	31.9	315.6	53.7	442.6	83.4	0.339	0.629	0.643	0.643	0.778	1.066	1.073
039349	67	28	0.93	26.593	24.244	23.392	23.341	3.201	0.902	1.051	62	14	48	5	5	62	82	2	0	11	0	0	208.7	45.7	35.7	4743.2	342.9	6705.9	44.6	25.4	212.2	9783.6	184.7	32.3	327.2	60.9	397.9	70.2	0.311	0.492	0.577	0.578	0.745	1.047	1.051
039349	68	31	1.23	30.397	29.102	28.224	28.172	2.173	0.929	1.233	52	6	46	6	5	52	74	2	0	11	0	0	300.9	63.4	51.8	7509.0	975.1	7551.9	66.9	25.0	152.4	10063.4	182.5	31.9	328.0	53.6	526.5	95.1	0.397	0.645	0.735	0.735	0.932	1.227	1.233
039349	69	29	1.33	28.1	25.796	24.88	24.829	3.22	0.966	1.33	55	19	36	3	3	55	67	1	0	15	0	0	348.2	73.6	60.0	9479.0	1857.3	3715.7	82.2	21.6	187.5	7382.4	179.6	31.9	342.7	52.9	587.9	114.2	0.454	0.783	0.873	0.873	1.017	1.307	1.33
039349	6	34	0.79	33.577	24.535	23.606	23.554	9.971	0.98	1.127	52	12	40	5	4	52	81	2	0	7	0	0	253.3	54.6	43.9	5534.3	358.7	4590.4	54.5	11.9	107.5	11194.1	177.5	31.1	435.3	51.9	449.6	81.2	0.352	0.524	0.636	0.636	0.8	1.123	1.127
039349	70	60	0.92	59.052	55.734	54.848	54.792	4.204	0.941	1.277	52	5	47	4	4	52	70	0	0	0	0	0	310.2	64.2	53.3	7021.0	355.6	4811.2	65.9	0.7	1.1	40571.1	185.5	30.8	537.0	58.2	494.5	94.5	0.395	0.604	0.709	0.709	0.923	1.272	1.277
039349	71	51	1.36	49.386	46.07	45.149	45.096	4.237	0.974	1.621	56	16	40	7	6	56	66	1	0	9	0	0	387.6	80.1	65.5	9580.3	1159.8	5997.6	74.9	33.9	187.3	25492.5	192.9	31.5	677.5	59.7	695.0	117.9	0.483	0.756	0.895	0.895	1.228	1.614	1.621
039349	72	68	1.81	67.903	67.659	66.761	66.704	1.142	0.954	1.973	59	12	47	8	8	59	67	2	0	18	0	0	425.1	87.7	71.4	10821.0	695.9	10636.3	78.0	68.9	610.1	40775.1	211.0	30.8	978.4	74.7	779.6	123.0	0.516	0.819	0.946	0.946	1.467	1.966	1.973
039349	73	32	1.38	32.27	31.928	31.029	30.977	1.241	0.95	1.378	55	14	41	8	7	55	79	3	0	18	0	0	323.9	68.4	55.4	7345.3	515.3	5327.2	61.6	57.2	646.6	15000.6	185.4	33.2	453.4	50.5	596.0	101.1	0.415	0.639	0.727	0.727	1.045	1.371	1.378
039349	74	17	0.73	17.072	16.701	15.827	15.775	1.245	0.925	1.025	49	6	43	9	6	49	70	0	0	0	0	0	209.2	47.1	37.1	4966.9	403.7	5067.5	49.3	2.1	1.7	3890.9	178.2	32.2	226.5	49.6	423.1	74.1	0.317	0.54	0.571	0.571	0.743	1.016	1.025
039349	75	34	1.19	33.661	33.341	32.398	32.347	1.263	0.993	1.526	62	11	51	7	5	62	79	1	0	13	0	0	423.5	87.5	70.9	11897.3	1106.3	9535.9	93.3	15.5	142.1	7186.1	177.0	32.2	391.8	68.5	731.7	125.1	0.514	0.819	0.943	0.943	1.193	1.5	1.526
039349	76	23	0.99	22.924	21.678	20.804	20.753	2.12	0.924	1.102	53	10	43	4	4	53	76	2	0	17	0	0	275.9	57.2	46.2	6577.0	745.0	3322.6	67.7	39.4	282.2	8069.4	176.2	31.1	330.2	42.5	458.5	88.0	0.36	0.571	0.636	0.636	0.8	1.099	1.102
039349	77	31	1.23	31.188	28.927	27.968	27.917	3.22	1.01	1.347	52	12	40	3	3	52	72	1	0	4	0	0	378.9	81.1	66.9	10443.1	953.0	11552.5	88.3	7.8	88.0	2722.4	167.8	32.4	281.1	72.4	610.0	116.1	0.483	0.743	0.909	0.909	1.038	1.31	1.347
039349	78	21	0.9	19.132	16.88	16.008	15.958	3.124	0.922	0.899	43	11	32	1	1	43	59	0	0	0	0	0	238.5	53.9	42.3	5624.7	391.3	3052.4	53.9	0.5	0.6	5563.5	179.9	29.2	109.7	48.2	378.1	81.2	0.345	0.521	0.597	0.597	0.628	0.848	0.899
039349	79	32	1.39	30.747	30.451	29.53	29.48	1.217	0.97	1.397	55	12	43	5	4	55	77	1	0	13	0	0	366.1	76.5	62.0	9562.0	1133.3	9714.5	74.9	18.9	182.0	6732.8	176.2	32.7	360.3	69.7	586.2	112.0	0.461	0.757	0.878	0.878	1.078	1.39	1.397
039349	7	86	1.9	85.099	71.847	70.817	70.763	14.282	1.084	1.924	58	13	45	10	7	58	75	3	0	69	0	0	453.1	95.0	77.9	11974.6	1204.9	22689.4	89.7	678.2	1041.9	30055.6	199.0	32.7	667.0	98.7	901.3	134.7	0.547	0.864	1.05	1.05	1.517	1.916	1.924
039349	80	18	0.66	17.622	15.35	14.457	14.407	3.165	0.942	0.964	51	9	42	3	3	51	72	0	0	0	0	0	213.6	50.0	39.4	5124.8	377.3	4865.0	49.7	0.7	1.3	2618.8	182.8	32.7	229.3	55.3	378.5	77.3	0.325	0.516	0.597	0.597	0.691	0.95	0.964
039349	81	26	0.78	25.804	23.522	22.623	22.568	3.181	0.953	1.097	45	10	35	4	4	45	67	0	0	0	0	0	292.9	62.0	55.0	7474.9	666.2	5892.0	65.8	0.5	0.1	6890.1	177.1	32.8	173.7	49.1	486.6	97.5	0.383	0.588	0.688	0.688	0.816	1.065	1.097
039349	82	22	1.05	22.122	19.825	18.962	18.911	3.16	0.913	1.052	42	5	37	4	4	42	60	2	0	9	0	0	248.9	55.4	44.0	5535.0	337.3	7139.9	51.8	24.9	154.8	4194.1	169.0	31.7	213.8	66.3	428.2	82.7	0.355	0.549	0.645	0.645	0.777	1.034	1.052
039349	83	24	1.28	24.14	23.753	22.88	22.825	1.26	0.927	1.283	64	13	51	5	5	64	75	4	0	20	0	0	315.2	70.5	56.9	7933.3	848.9	6498.9	64.3	55.9	391.8	5167.3	173.1	30.6	325.0	53.8	550.4	100.6	0.421	0.679	0.758	0.758	0.975	1.269	1.283
039349	8	28	0.51	26.368	13.107	12.165	12.115	14.203	0.991	0.786	39	8	31	3	3	39	61	2	0	2	0	0	147.3	35.7	27.4	4320.9	338.0	3020.4	39.9	6.5	37.8	3271.3	172.1	32.4	198.7	41.4	277.9	59.6	0.253	0.42	0.454	0.454	0.525	0.775	0.786
039349	9	41	1.19	39.387	26.138	25.15	25.098	14.237	1.04	1.187	43	8	35	5	5	43	60	1	0	8	0	0	276.7	58.1	47.4	5827.8	447.4	7099.7	50.2	13.4	194.4	9686.7	173.1	31.8	390.4	60.0	484.9	90.0	0.364	0.54	0.661	0.661	0.892	1.177	1.187
