sample	event	arm	segid	source	nseg	npoints	len_cm	ke_mcs	amb	tracklen_cm	ke_range_mcs	ke_range_toolkit	ke_dqdx_toolkit	nsegs14	bad_path	cathode_drop	cathode_mask	nseg_chain	len_chain	ke_range_chain	nseg_bridged	len_bridged
mcp1k	73004	work-d84r3-cens-mcp1k	15021	long_muon_else_pf	2	169	104.0	213.4	0.1426	96.6	243.1	259.9	233.3	7	false	0	0	2	104.0	259.9	0	0
mcp2k	100135	work-d84r3-cens-mcp2k	14001	long_muon_else_pf	2	700	418.6	1038.5	0.2956	408.3	924.7	968.0	923.9	27	false	0	0	2	418.6	968.0	0	0
mcp2k	100157	work-d84r3-cens-mcp2k	5004	long_muon_else_pf	1	229	136.8	394.0	0.5677	136.8	328.1	329.9	321.8	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	100222	work-d84r3-cens-mcp2k	14003	long_muon_else_pf	1	185	110.3	233.2	0.2914	106.0	262.9	273.3	249.1	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	100322	work-d84r3-cens-mcp2k	16000	long_muon_else_pf	1	248	148.0	336.3	0.09721	147.4	350.5	353.7	383.0	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	100420	work-d84r3-cens-mcp2k	14007	long_muon_else_pf	1	196	117.1	263.6	0.1308	116.9	285.9	287.8	302.4	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	100421	work-d84r3-cens-mcp2k	6001	long_muon_else_pf	1	404	241.7	745.9	0.3083	241.2	554.1	559.0	582.6	17	false	0	0	0	0.0	-1.0	0	0
mcp2k	100564	work-d84r3-cens-mcp2k	8001	long_muon_else_pf	1	238	144.1	339.0	0.1877	143.8	342.7	345.4	351.3	10	false	2	3	0	0.0	-1.0	0	0
mcp2k	101224	work-d84r3-cens-mcp2k	12000	long_muon_else_pf	1	87	51.8	766.9	0.9322	51.4	146.8	148.2	113.5	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	101454	work-d84r3-cens-mcp2k	13013	long_muon_else_pf	1	373	223.3	501.0	0.897	218.2	503.8	518.1	513.9	15	false	0	0	0	0.0	-1.0	0	0
mcp2k	101498	work-d84r3-cens-mcp2k	10003	long_muon_else_pf	2	236	140.4	268.3	0.01737	138.6	331.7	337.5	429.8	9	false	0	0	2	140.4	337.5	0	0
mcp2k	101554	work-d84r3-cens-mcp2k	13001	long_muon_else_pf	1	408	244.1	545.1	0.07435	242.1	556.1	564.4	561.1	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	101675	work-d84r3-cens-mcp2k	11034	long_muon_else_pf	2	266	158.8	360.1	0.4966	148.8	353.3	377.2	351.6	10	false	0	0	2	158.8	377.2	0	0
mcp2k	101828	work-d84r3-cens-mcp2k	18005	long_muon_else_pf	1	426	255.0	1664.1	0.7286	253.5	581.1	588.9	575.4	17	false	1	1	0	0.0	-1.0	0	0
mcp2k	102841	work-d84r3-cens-mcp2k	11019	long_muon_else_pf	1	83	49.2	127.3	0.7652	49.2	142.1	142.4	129.6	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	103391	work-d84r3-cens-mcp2k	9004	long_muon_else_pf	1	170	101.4	230.4	0.124	97.2	244.3	254.4	231.8	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	103952	work-d84r3-cens-mcp2k	15000	long_muon_else_pf	1	525	314.7	1417.7	0.8835	311.5	708.2	724.5	695.5	22	false	0	0	0	0.0	-1.0	0	0
mcp2k	104216	work-d84r3-cens-mcp2k	10029	long_muon_else_pf	1	260	155.5	335.7	0.07558	151.7	359.5	369.9	376.8	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	104260	work-d84r3-cens-mcp2k	10004	long_muon_else_pf	1	193	115.1	630.5	0.8871	115.1	282.2	283.5	287.6	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	104304	work-d84r3-cens-mcp2k	13002	long_muon_else_pf	1	306	183.0	417.0	0.4454	178.3	416.4	429.5	394.5	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	104920	work-d84r3-cens-mcp2k	9008	long_muon_else_pf	1	343	205.4	678.7	0.5791	202.0	468.2	478.6	423.9	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	105074	work-d84r3-cens-mcp2k	23000	long_muon_else_pf	1	779	466.8	1022.8	0.001815	462.0	1048.0	1072.9	1050.4	31	false	0	0	0	0.0	-1.0	0	0
mcp2k	105140	work-d84r3-cens-mcp2k	6001	long_muon_else_pf	1	96	57.0	325.3	0.8855	57.0	158.9	159.5	140.0	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	156093	work-d84r3-cens-mcp2k	8002	long_muon_else_pf	1	217	129.6	367.6	0.5144	129.2	312.0	314.3	263.3	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	157281	work-d84r3-cens-mcp2k	7009	long_muon_else_pf	1	354	212.0	396.5	0.05757	209.9	485.6	493.1	481.3	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	158227	work-d84r3-cens-mcp2k	11000	long_muon_else_pf	1	379	227.1	621.7	0.5004	225.6	519.9	526.6	485.6	15	false	3	3	0	0.0	-1.0	0	0
mcp2k	159569	work-d84r3-cens-mcp2k	12000	long_muon_else_pf	1	115	68.3	874.5	0.9341	67.9	182.2	183.9	139.3	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	160031	work-d84r3-cens-mcp2k	15000	long_muon_else_pf	1	598	361.2	805.3	0.006354	360.4	815.8	832.5	823.7	25	false	2	3	0	0.0	-1.0	0	0
mcp2k	161725	work-d84r3-cens-mcp2k	18015	long_muon_else_pf	1	285	170.3	377.6	0.2827	168.3	394.5	401.8	373.6	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	162143	work-d84r3-cens-mcp2k	8005	long_muon_else_pf	2	620	370.5	798.1	0.0288	367.4	831.8	854.3	790.2	25	false	0	0	2	370.5	854.3	0	0
mcp2k	163309	work-d84r3-cens-mcp2k	19000	long_muon_else_pf	1	366	219.2	512.4	0.08706	218.6	504.7	509.1	523.6	15	false	1	1	0	0.0	-1.0	0	0
mcp2k	163771	work-d84r3-cens-mcp2k	8002	long_muon_else_pf	1	179	106.6	248.6	0.3631	105.7	262.3	265.4	247.9	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	164475	work-d84r3-cens-mcp2k	16002	long_muon_else_pf	1	273	163.5	447.2	0.3675	163.5	384.4	387.1	408.1	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	164576	work-d84r3-cens-mcp2k	24000	long_muon_else_pf	1	179	106.6	410.4	0.7745	106.6	264.2	265.4	220.0	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	164774	work-d84r3-cens-mcp2k	24000	long_muon_else_pf	1	124	74.1	392.4	0.8411	74.1	195.6	196.3	168.4	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	165104	work-d84r3-cens-mcp2k	9003	long_muon_else_pf	1	164	98.1	291.9	0.6066	96.6	243.0	247.3	310.2	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	165855	work-d84r3-cens-mcp2k	5000	long_muon_else_pf	1	404	241.9	561.1	0.02194	240.5	552.5	559.5	578.8	17	false	0	0	0	0.0	-1.0	0	0
mcp2k	166006	work-d84r3-cens-mcp2k	8000	long_muon_else_pf	1	455	272.1	645.0	0.04351	271.0	619.4	627.4	647.5	19	false	0	0	0	0.0	-1.0	0	0
mcp2k	166996	work-d84r3-cens-mcp2k	16001	long_muon_else_pf	1	130	77.6	199.8	0.5527	77.6	203.0	203.7	205.7	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	167351	work-d84r3-cens-mcp2k	13000	long_muon_else_pf	1	317	189.8	595.7	0.6439	188.4	438.5	444.5	425.2	13	false	0	0	0	0.0	-1.0	0	0
mcp2k	167744	work-d84r3-cens-mcp2k	13000	long_muon_else_pf	1	529	317.0	837.8	0.3025	314.6	714.9	729.7	679.9	21	false	0	0	0	0.0	-1.0	0	0
mcp2k	168209	work-d84r3-cens-mcp2k	11001	long_muon_else_pf	1	132	78.8	311.8	0.9287	78.6	205.1	206.3	166.3	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	168448	work-d84r3-cens-mcp2k	31003	long_muon_else_pf	2	172	102.2	-1.0	-1	231.1	532.0	256.1	244.3	1	false	0	0	0	0.0	-1.0	1	14.6
mcp2k	169067	work-d84r3-cens-mcp2k	10016	long_muon_else_pf	1	383	229.5	664.3	0.3681	227.5	524.1	531.8	531.4	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	169152	work-d84r3-cens-mcp2k	22001	long_muon_else_pf	1	130	77.5	187.6	0.6065	75.5	198.6	203.6	202.5	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	169221	work-d84r3-cens-mcp2k	15003	long_muon_else_pf	1	137	81.9	253.2	0.7228	81.9	212.0	212.8	183.0	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	169240	work-d84r3-cens-mcp2k	19000	long_muon_else_pf	1	597	357.7	760.3	0.05143	351.4	795.5	824.2	768.8	23	false	0	0	0	0.0	-1.0	0	0
mcp2k	169306	work-d84r3-cens-mcp2k	14001	long_muon_else_pf	1	80	47.3	96.1	0.7985	46.6	136.4	138.3	277.6	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	169658	work-d84r3-cens-mcp2k	7018	long_muon_else_pf	2	469	280.3	583.5	0.02679	267.6	611.9	645.8	677.3	18	false	0	0	2	280.3	645.8	0	0
mcp2k	169793	work-d84r3-cens-mcp2k	11006	long_muon_else_pf	1	330	197.2	759.1	0.6162	196.7	456.7	460.6	458.2	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	170076	work-d84r3-cens-mcp2k	10007	long_muon_else_pf	1	584	349.7	839.6	0.318	341.9	774.7	805.5	713.0	23	false	0	0	0	0.0	-1.0	0	0
mcp2k	170098	work-d84r3-cens-mcp2k	16001	long_muon_else_pf	1	128	76.0	182.3	0.3505	75.4	198.4	200.3	201.1	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	170326	work-d84r3-cens-mcp2k	8000	long_muon_else_pf	1	201	119.8	451.6	0.73	118.5	289.4	293.5	254.9	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	170365	work-d84r3-cens-mcp2k	12001	long_muon_else_pf	1	177	107.4	890.4	0.8735	106.8	264.7	267.1	234.8	7	false	1	1	0	0.0	-1.0	0	0
mcp2k	170428	work-d84r3-cens-mcp2k	14004	long_muon_else_pf	1	463	277.3	672.5	0.1773	276.8	632.1	639.1	633.3	19	false	0	0	0	0.0	-1.0	0	0
mcp2k	170651	work-d84r3-cens-mcp2k	9000	long_muon_else_pf	1	392	234.4	594.5	0.1541	234.2	538.7	542.8	555.3	16	false	1	1	0	0.0	-1.0	0	0
mcp2k	170761	work-d84r3-cens-mcp2k	8050	long_muon_else_pf	1	526	315.7	4000.0	1	313.5	712.4	726.8	714.6	22	false	0	0	0	0.0	-1.0	0	0
mcp2k	171143	work-d84r3-cens-mcp2k	8001	long_muon_else_pf	1	101	59.7	417.9	0.9291	59.1	163.5	165.3	140.4	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	171352	work-d84r3-cens-mcp2k	13017	long_muon_else_pf	1	88	52.2	192.6	0.818	51.5	147.0	149.0	107.5	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	171572	work-d84r3-cens-mcp2k	10008	long_muon_else_pf	1	208	125.1	308.7	0.4764	122.7	298.1	304.7	269.9	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	171616	work-d84r3-cens-mcp2k	3000	long_muon_else_pf	1	254	151.7	334.1	0.0695	151.7	359.4	361.7	377.5	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	171729	work-d84r3-cens-mcp2k	9001	long_muon_else_pf	1	272	164.1	359.9	0.0403	160.6	378.3	388.6	372.4	11	false	4	5	0	0.0	-1.0	0	0
mcp2k	171866	work-d84r3-cens-mcp2k	15006	long_muon_else_pf	2	193	114.8	603.4	0.7337	108.2	267.6	282.9	248.7	7	false	0	0	2	114.8	282.9	0	0
mcp2k	172012	work-d84r3-cens-mcp2k	24000	long_muon_else_pf	1	121	71.8	357.7	0.9001	71.8	190.7	191.4	231.7	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	172020	work-d84r3-cens-mcp2k	11017	long_muon_else_pf	1	179	107.1	405.2	0.7251	106.7	264.4	266.4	248.2	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	172262	work-d84r3-cens-mcp2k	30000	long_muon_else_pf	1	146	87.3	208.7	0.1966	87.3	223.5	224.4	228.6	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	172463	work-d84r3-cens-mcp2k	14005	long_muon_else_pf	2	313	186.9	410.2	0.006107	185.9	433.0	438.1	445.4	13	false	0	0	2	186.9	438.1	0	0
mcp2k	172617	work-d84r3-cens-mcp2k	17017	long_muon_else_pf	2	311	185.5	704.4	0.5898	178.1	415.9	435.0	389.8	12	false	0	0	2	185.5	435.0	0	0
mcp2k	172762	work-d84r3-cens-mcp2k	15000	long_muon_else_pf	1	535	320.6	741.2	0.03525	318.8	724.0	738.2	728.4	22	false	0	0	0	0.0	-1.0	0	0
mcp2k	172850	work-d84r3-cens-mcp2k	12001	long_muon_else_pf	1	91	53.7	338.1	0.8863	52.5	149.1	152.3	137.8	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	173049	work-d84r3-cens-mcp2k	9009	long_muon_else_pf	1	71	42.3	727.9	0.9429	42.3	126.6	127.0	95.1	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	173340	work-d84r3-cens-mcp2k	7002	long_muon_else_pf	1	153	91.3	285.6	0.7593	91.1	231.5	232.9	227.5	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	173450	work-d84r3-cens-mcp2k	13002	long_muon_else_pf	1	468	280.0	607.8	0.08075	279.2	637.3	645.2	646.0	19	false	1	1	0	0.0	-1.0	0	0
mcp2k	173585	work-d84r3-cens-mcp2k	15001	long_muon_else_pf	1	332	198.6	454.0	0.07258	198.6	460.7	463.6	465.0	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	173643	work-d84r3-cens-mcp2k	3000	long_muon_else_pf	1	242	144.6	791.0	0.6951	143.7	342.7	346.4	320.7	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	173671	work-d84r3-cens-mcp2k	7002	long_muon_else_pf	1	624	373.8	877.0	0.01479	372.0	842.1	862.0	843.7	26	false	1	1	0	0.0	-1.0	0	0
mcp2k	173819	work-d84r3-cens-mcp2k	14027	long_muon_else_pf	1	118	70.0	157.6	0.7612	67.8	182.0	187.6	135.3	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	173912	work-d84r3-cens-mcp2k	2006	long_muon_else_pf	1	96	57.1	4000.0	1	56.8	158.4	159.7	138.0	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	174164	work-d84r3-cens-mcp2k	16011	long_muon_else_pf	1	448	268.4	580.7	0.01493	265.8	607.9	619.0	626.8	18	false	0	0	0	0.0	-1.0	0	0
mcp2k	174302	work-d84r3-cens-mcp2k	7000	long_muon_else_pf	1	157	93.5	289.7	0.6602	93.5	236.7	237.7	203.0	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	174311	work-d84r3-cens-mcp2k	3001	long_muon_else_pf	1	137	81.9	293.6	0.9033	80.6	209.4	213.0	178.4	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	174352	work-d84r3-cens-mcp2k	11011	long_muon_else_pf	1	114	68.0	201.3	0.811	67.0	180.4	183.2	161.7	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	174661	work-d84r3-cens-mcp2k	7001	long_muon_else_pf	1	209	124.9	278.1	0.0293	124.6	302.1	304.4	306.0	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	174661	work-d84r3-cens-mcp2k	2000	long_muon_else_pf	1	233	139.3	214.8	0.628	138.4	331.4	335.1	356.3	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	174771	work-d84r3-cens-mcp2k	15010	long_muon_else_pf	1	359	214.8	640.4	0.6776	211.6	489.3	499.2	492.7	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	174795	work-d84r3-cens-mcp2k	19000	long_muon_else_pf	1	361	216.3	560.7	0.4015	211.0	487.9	502.7	478.4	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	174896	work-d84r3-cens-mcp2k	13053	long_muon_else_pf	1	347	207.4	469.4	0.09811	206.8	478.8	483.0	453.3	14	false	0	0	0	0.0	-1.0	0	0
mcp2k	174993	work-d84r3-cens-mcp2k	7004	long_muon_else_pf	1	227	135.5	396.7	0.5822	134.7	323.5	327.0	370.8	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	175057	work-d84r3-cens-mcp2k	13007	long_muon_else_pf	3	397	236.2	3267.0	0.9821	233.0	536.2	546.7	555.0	16	false	0	0	3	236.2	546.7	0	0
mcp2k	175094	work-d84r3-cens-mcp2k	5001	long_muon_else_pf	1	185	110.2	458.1	0.7321	109.9	271.2	273.0	239.7	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	175814	work-d84r3-cens-mcp2k	11001	long_muon_else_pf	1	666	401.0	881.7	0.004021	399.9	905.4	926.2	916.3	27	false	2	3	0	0.0	-1.0	0	0
mcp2k	175952	work-d84r3-cens-mcp2k	10024	long_muon_else_pf	2	528	315.6	667.8	0.001443	307.7	699.9	726.5	698.5	21	false	0	0	2	315.6	726.5	0	0
mcp2k	175959	work-d84r3-cens-mcp2k	19000	long_muon_else_pf	1	322	192.9	842.9	0.9039	191.6	445.4	451.2	423.4	13	false	0	0	0	0.0	-1.0	0	0
mcp2k	176150	work-d84r3-cens-mcp2k	8000	long_muon_else_pf	1	225	134.4	303.3	0.05744	134.4	322.9	324.7	321.8	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	176260	work-d84r3-cens-mcp2k	15001	long_muon_else_pf	1	516	311.5	704.5	0.192	311.5	708.2	717.2	780.9	21	false	2	2	0	0.0	-1.0	0	0
mcp2k	176502	work-d84r3-cens-mcp2k	20008	long_muon_else_pf	1	141	84.0	598.3	0.9149	83.4	215.2	217.4	193.3	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	176533	work-d84r3-cens-mcp2k	20043	long_muon_else_pf	1	75	44.5	197.9	0.8992	43.7	129.9	132.0	97.2	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	177178	work-d84r3-cens-mcp2k	18000	long_muon_else_pf	1	173	102.7	436.8	0.7766	101.0	252.4	257.2	223.7	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	177521	work-d84r3-cens-mcp2k	8001	long_muon_else_pf	1	118	70.4	395.6	0.9113	70.4	187.6	188.3	163.5	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	177536	work-d84r3-cens-mcp2k	17006	long_muon_else_pf	2	652	390.4	914.2	0.01335	398.6	902.6	901.2	902.4	27	false	2	3	0	0.0	-1.0	1	98.1
mcp2k	178115	work-d84r3-cens-mcp2k	7017	long_muon_else_pf	1	95	56.6	4000.0	1	55.6	156.0	158.5	127.7	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	178225	work-d84r3-cens-mcp2k	9004	long_muon_else_pf	1	151	90.0	227.5	0.8499	88.0	225.1	230.1	192.3	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	178350	work-d84r3-cens-mcp2k	15000	long_muon_else_pf	1	258	154.1	964.5	0.9118	150.7	357.3	366.8	311.3	10	false	0	0	0	0.0	-1.0	0	0
mcp2k	178548	work-d84r3-cens-mcp2k	13000	long_muon_else_pf	1	169	100.7	566.7	0.7685	100.7	251.8	252.9	205.6	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	178570	work-d84r3-cens-mcp2k	19003	long_muon_else_pf	1	87	51.5	600.0	0.8876	51.5	147.1	147.6	125.5	4	false	0	0	0	0.0	-1.0	0	0
mcp2k	178645	work-d84r3-cens-mcp2k	15009	long_muon_else_pf	1	161	96.2	244.2	0.2254	95.1	240.0	243.3	226.9	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	178841	work-d84r3-cens-mcp2k	12001	long_muon_else_pf	1	635	380.4	833.8	0.02715	375.3	849.7	877.4	878.6	25	false	0	0	0	0.0	-1.0	0	0
mcp2k	178865	work-d84r3-cens-mcp2k	2000	long_muon_else_pf	1	379	226.6	522.4	0.02453	224.9	518.5	525.4	524.4	16	false	0	0	0	0.0	-1.0	0	0
mcp2k	178885	work-d84r3-cens-mcp2k	9016	long_muon_else_pf	1	324	193.9	426.5	0.1161	191.4	445.1	453.3	441.2	13	false	0	0	0	0.0	-1.0	0	0
mcp2k	179048	work-d84r3-cens-mcp2k	17009	long_muon_else_pf	1	369	221.1	544.6	0.3307	220.4	508.5	513.2	495.8	15	false	0	0	0	0.0	-1.0	0	0
mcp2k	179054	work-d84r3-cens-mcp2k	27008	long_muon_else_pf	1	132	78.4	675.6	0.8333	77.3	202.5	205.5	159.9	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	179054	work-d84r3-cens-mcp2k	19005	long_muon_else_pf	1	177	105.8	893.7	0.9227	104.7	260.2	263.8	240.5	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	179246	work-d84r3-cens-mcp2k	14000	long_muon_else_pf	1	263	158.5	397.6	0.3371	158.1	373.1	376.4	374.7	11	false	2	3	0	0.0	-1.0	0	0
mcp2k	179369	work-d84r3-cens-mcp2k	17001	long_muon_else_pf	1	752	450.9	1229.5	0.1291	448.7	1017.0	1039.7	1002.9	31	false	0	0	0	0.0	-1.0	0	0
mcp2k	179369	work-d84r3-cens-mcp2k	12006	long_muon_else_pf	2	97	57.4	1096.6	0.9363	57.1	159.2	160.4	128.5	4	false	1	1	2	57.4	160.4	0	0
mcp2k	179604	work-d84r3-cens-mcp2k	11023	long_muon_else_pf	1	716	428.9	883.9	0.006385	421.2	954.0	992.6	1001.5	28	false	0	0	0	0.0	-1.0	0	0
mcp2k	179765	work-d84r3-cens-mcp2k	4012	long_muon_else_pf	1	141	83.8	313.8	0.7953	81.4	211.2	217.0	192.7	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	179912	work-d84r3-cens-mcp2k	1004	long_muon_else_pf	1	153	91.1	252.1	0.5985	90.8	231.0	232.4	190.6	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	180117	work-d84r3-cens-mcp2k	12005	long_muon_else_pf	2	675	407.7	977.2	0.1059	404.7	916.3	942.1	896.1	28	false	2	3	2	407.7	942.1	0	0
mcp2k	180403	work-d84r3-cens-mcp2k	7021	long_muon_else_pf	1	210	125.5	846.5	0.8722	124.2	301.4	305.6	312.2	8	false	0	0	0	0.0	-1.0	0	0
mcp2k	180645	work-d84r3-cens-mcp2k	3001	long_muon_else_pf	1	221	132.0	296.0	0.05199	131.8	317.4	319.5	314.4	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	180698	work-d84r3-cens-mcp2k	11010	long_muon_else_pf	2	449	268.0	2782.5	0.8161	263.2	602.2	618.0	639.8	18	false	0	0	2	268.0	618.0	0	0
mcp2k	236192	work-d84r3-cens-mcp2k	10001	long_muon_else_pf	1	178	106.1	280.6	0.5383	105.7	262.2	264.3	260.0	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	237446	work-d84r3-cens-mcp2k	12003	long_muon_else_pf	1	75	44.7	468.7	0.9184	44.2	130.8	132.5	107.4	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	237710	work-d84r3-cens-mcp2k	14001	long_muon_else_pf	2	188	113.5	327.5	0.9363	112.9	277.6	280.1	236.1	8	false	5	5	2	113.5	280.1	0	0
mcp2k	237798	work-d84r3-cens-mcp2k	13001	long_muon_else_pf	1	421	252.1	614.4	0.2461	251.2	576.1	582.4	593.5	17	false	0	0	0	0.0	-1.0	0	0
mcp2k	239404	work-d84r3-cens-mcp2k	22015	long_muon_else_pf	1	183	109.4	219.2	0.1285	109.4	270.2	271.5	501.4	7	false	0	0	0	0.0	-1.0	0	0
mcp2k	240372	work-d84r3-cens-mcp2k	16009	long_muon_else_pf	1	120	71.2	212.1	0.6792	70.9	188.7	190.2	151.9	5	false	0	0	0	0.0	-1.0	0	0
mcp2k	240636	work-d84r3-cens-mcp2k	12005	long_muon_else_pf	2	445	266.2	464.3	0.6955	121.7	296.1	614.1	598.5	8	false	0	0	2	266.2	614.1	0	0
mcp2k	241626	work-d84r3-cens-mcp2k	13000	long_muon_else_pf	1	229	136.8	299.6	0.1719	133.8	321.6	329.8	309.8	9	false	0	0	0	0.0	-1.0	0	0
mcp2k	242000	work-d84r3-cens-mcp2k	14005	long_muon_else_pf	1	278	166.2	1136.2	0.8682	164.7	387.0	393.2	366.6	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	242022	work-d84r3-cens-mcp2k	16003	long_muon_else_pf	1	559	334.8	1496.1	0.7054	332.0	753.0	770.8	828.8	23	false	0	0	0	0.0	-1.0	0	0
mcp2k	242484	work-d84r3-cens-mcp2k	9002	long_muon_else_pf	1	458	274.2	669.5	0.2525	271.2	619.8	632.1	613.8	18	false	0	0	0	0.0	-1.0	0	0
mcp2k	242550	work-d84r3-cens-mcp2k	14020	long_muon_else_pf	2	603	360.9	4000.0	1	352.5	797.9	831.7	856.0	24	false	0	0	2	360.9	831.7	0	0
mcp2k	242726	work-d84r3-cens-mcp2k	20001	long_muon_else_pf	1	277	166.7	509.7	0.5695	166.0	389.7	394.1	410.2	11	false	2	3	0	0.0	-1.0	0	0
mcp2k	242748	work-d84r3-cens-mcp2k	10003	long_muon_else_pf	1	82	48.6	117.5	0.5994	48.6	140.9	141.2	137.7	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	275231	work-d84r3-cens-mcp2k	6010	long_muon_else_pf	4	876	523.1	2286.6	0.7816	520.1	1183.8	1191.3	1264.1	36	false	0	0	4	523.1	1191.3	0	0
mcp2k	275385	work-d84r3-cens-mcp2k	19000	long_muon_else_pf	1	265	158.3	863.5	0.7777	156.6	369.9	376.0	352.9	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	276925	work-d84r3-cens-mcp2k	8027	long_muon_else_pf	2	134	78.7	153.4	0.4271	77.4	202.6	206.2	159.9	5	false	0	0	2	78.7	206.2	0	0
mcp2k	277123	work-d84r3-cens-mcp2k	8000	long_muon_else_pf	1	280	167.4	372.7	0.03795	167.1	392.0	395.6	407.9	12	false	0	0	0	0.0	-1.0	0	0
mcp2k	279213	work-d84r3-cens-mcp2k	9000	long_muon_else_pf	1	72	42.4	4000.0	1	42.4	126.9	127.3	116.9	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	279955	work-d84r3-cens-mcp2k	16001	long_muon_else_pf	1	367	219.5	478.2	0.01726	218.2	503.7	509.6	525.8	15	false	0	0	0	0.0	-1.0	0	0
mcp2k	279977	work-d84r3-cens-mcp2k	15001	long_muon_else_pf	1	78	46.4	466.2	0.9154	45.8	134.5	136.3	105.2	3	false	0	0	0	0.0	-1.0	0	0
mcp2k	280159	work-d84r3-cens-mcp2k	12118	long_muon_else_pf	1	290	173.3	408.2	0.4156	169.9	397.9	408.5	411.8	11	false	0	0	0	0.0	-1.0	0	0
mcp2k	280329	work-d84r3-cens-mcp2k	12004	long_muon_else_pf	1	148	88.3	205.3	0.127	88.3	225.7	226.6	216.0	6	false	0	0	0	0.0	-1.0	0	0
mcp2k	280945	work-d84r3-cens-mcp2k	5004	long_muon_else_pf	1	178	107.8	265.1	0.8638	107.8	266.8	268.1	270.3	7	false	2	3	0	0.0	-1.0	0	0
mcp2k	281165	work-d84r3-cens-mcp2k	16005	long_muon_else_pf	2	204	123.5	774.1	0.9097	122.1	296.9	301.3	299.1	8	false	3	3	2	123.5	301.3	0	0
