fileidx	file	entry	run	subrun	event
064	reco1-detsim-g4-filter-gen-5073-856a-56e3-08f9_nuecc.root	3	293	64	8782
064	reco1-detsim-g4-filter-gen-5073-856a-56e3-08f9_nuecc.root	4	293	64	10168
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	0	300	6	495
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	1	300	6	1685
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	2	300	6	4403
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	3	300	6	4952
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	4	300	6	8528
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	5	300	6	10108
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	6	300	6	10156
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	7	300	6	11579
065	reco1-detsim-g4-filter-gen-50d1-5323-e594-6792_nuecc.root	8	300	6	12011
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	0	295	11	2088
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	1	295	11	2642
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	2	295	11	2939
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	3	295	11	3106
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	4	295	11	4306
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	5	295	11	8404
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	6	295	11	8802
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	7	295	11	10895
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	8	295	11	10996
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	9	295	11	11170
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	10	295	11	11262
066	reco1-detsim-g4-filter-gen-5113-b7d8-4f2a-5c7b_nuecc.root	11	295	11	12047
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	0	296	88	447
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	1	296	88	1166
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	2	296	88	4176
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	3	296	88	4463
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	4	296	88	7014
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	5	296	88	8064
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	6	296	88	12108
067	reco1-detsim-g4-filter-gen-51ca-1af3-fdce-35c2_nuecc.root	7	296	88	12391
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	0	293	94	233
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	1	293	94	1106
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	2	293	94	1877
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	3	293	94	2639
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	4	293	94	5776
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	5	293	94	7493
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	6	293	94	7725
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	7	293	94	8424
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	8	293	94	10548
068	reco1-detsim-g4-filter-gen-5249-3a95-d6c3-69c5_nuecc.root	9	293	94	10701
069	reco1-detsim-g4-filter-gen-525d-02cd-00b7-bcc0_nuecc.root	0	294	17	462
069	reco1-detsim-g4-filter-gen-525d-02cd-00b7-bcc0_nuecc.root	1	294	17	887
069	reco1-detsim-g4-filter-gen-525d-02cd-00b7-bcc0_nuecc.root	2	294	17	5173
069	reco1-detsim-g4-filter-gen-525d-02cd-00b7-bcc0_nuecc.root	3	294	17	9212
069	reco1-detsim-g4-filter-gen-525d-02cd-00b7-bcc0_nuecc.root	4	294	17	11241
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	0	295	37	1564
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	1	295	37	3827
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	2	295	37	4353
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	3	295	37	5487
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	4	295	37	6933
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	5	295	37	7291
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	6	295	37	7797
070	reco1-detsim-g4-filter-gen-5310-6380-8827-3456_nuecc.root	7	295	37	11819
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	0	293	93	349
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	1	293	93	363
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	2	293	93	682
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	3	293	93	831
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	4	293	93	2078
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	5	293	93	2519
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	6	293	93	2706
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	7	293	93	3929
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	8	293	93	4516
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	9	293	93	4628
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	10	293	93	6517
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	11	293	93	8408
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	12	293	93	10963
071	reco1-detsim-g4-filter-gen-5387-7569-c61d-d32b_nuecc.root	13	293	93	11164
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	0	295	4	789
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	1	295	4	3220
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	2	295	4	3245
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	3	295	4	3524
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	4	295	4	4068
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	5	295	4	4534
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	6	295	4	4615
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	7	295	4	5768
072	reco1-detsim-g4-filter-gen-5426-30eb-08c9-4779_nuecc.root	8	295	4	8672
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	0	295	47	372
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	1	295	47	3031
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	2	295	47	4499
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	3	295	47	6712
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	4	295	47	8031
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	5	295	47	8588
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	6	295	47	9807
073	reco1-detsim-g4-filter-gen-5701-d50f-98a6-4b19_nuecc.root	7	295	47	11582
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	0	295	29	1145
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	1	295	29	2207
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	2	295	29	4933
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	3	295	29	5325
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	4	295	29	5577
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	5	295	29	5892
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	6	295	29	6691
074	reco1-detsim-g4-filter-gen-58a3-dc9f-543b-9038_nuecc.root	7	295	29	9437
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	0	296	50	11
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	1	296	50	1685
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	2	296	50	1882
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	3	296	50	5401
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	4	296	50	5978
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	5	296	50	7407
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	6	296	50	8644
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	7	296	50	9393
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	8	296	50	10109
075	reco1-detsim-g4-filter-gen-5a49-7f6f-22fd-5894_nuecc.root	9	296	50	11075
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	0	293	38	948
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	1	293	38	2044
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	2	293	38	3137
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	3	293	38	3703
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	4	293	38	4912
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	5	293	38	6691
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	6	293	38	7183
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	7	293	38	7584
076	reco1-detsim-g4-filter-gen-5b8f-0a57-d14f-b77f_nuecc.root	8	293	38	11937
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	0	294	32	512
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	1	294	32	972
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	2	294	32	1417
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	3	294	32	2860
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	4	294	32	4841
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	5	294	32	6144
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	6	294	32	6388
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	7	294	32	7477
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	8	294	32	7532
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	9	294	32	8521
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	10	294	32	10763
077	reco1-detsim-g4-filter-gen-5c7a-13b9-2128-cdd5_nuecc.root	11	294	32	11741
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	0	296	28	1226
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	1	296	28	5042
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	2	296	28	5665
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	3	296	28	5816
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	4	296	28	6411
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	5	296	28	8912
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	6	296	28	9770
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	7	296	28	11385
078	reco1-detsim-g4-filter-gen-5d9c-b4b8-0ae8-b839_nuecc.root	8	296	28	12394
079	reco1-detsim-g4-filter-gen-5dc3-3e11-de11-c22d_nuecc.root	0	298	57	1701
079	reco1-detsim-g4-filter-gen-5dc3-3e11-de11-c22d_nuecc.root	1	298	57	2678
079	reco1-detsim-g4-filter-gen-5dc3-3e11-de11-c22d_nuecc.root	2	298	57	3358
079	reco1-detsim-g4-filter-gen-5dc3-3e11-de11-c22d_nuecc.root	3	298	57	6037
079	reco1-detsim-g4-filter-gen-5dc3-3e11-de11-c22d_nuecc.root	4	298	57	9776
079	reco1-detsim-g4-filter-gen-5dc3-3e11-de11-c22d_nuecc.root	5	298	57	10019
079	reco1-detsim-g4-filter-gen-5dc3-3e11-de11-c22d_nuecc.root	6	298	57	12308
080	reco1-detsim-g4-filter-gen-5fde-aef2-16e3-908e_nuecc.root	0	298	65	281
080	reco1-detsim-g4-filter-gen-5fde-aef2-16e3-908e_nuecc.root	1	298	65	1075
080	reco1-detsim-g4-filter-gen-5fde-aef2-16e3-908e_nuecc.root	2	298	65	1642
080	reco1-detsim-g4-filter-gen-5fde-aef2-16e3-908e_nuecc.root	3	298	65	4220
080	reco1-detsim-g4-filter-gen-5fde-aef2-16e3-908e_nuecc.root	4	298	65	4615
080	reco1-detsim-g4-filter-gen-5fde-aef2-16e3-908e_nuecc.root	5	298	65	9141
080	reco1-detsim-g4-filter-gen-5fde-aef2-16e3-908e_nuecc.root	6	298	65	11857
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	0	295	68	40
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	1	295	68	469
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	2	295	68	978
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	3	295	68	2235
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	4	295	68	3580
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	5	295	68	3777
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	6	295	68	4107
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	7	295	68	6468
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	8	295	68	8966
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	9	295	68	10227
081	reco1-detsim-g4-filter-gen-610b-2643-2492-5211_nuecc.root	10	295	68	12329
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	0	295	51	739
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	1	295	51	1195
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	2	295	51	1636
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	3	295	51	3295
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	4	295	51	6712
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	5	295	51	6798
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	6	295	51	7214
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	7	295	51	11153
082	reco1-detsim-g4-filter-gen-6135-0d7f-2916-65b2_nuecc.root	8	295	51	12073
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	0	293	95	2119
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	1	293	95	2193
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	2	293	95	3804
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	3	293	95	5273
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	4	293	95	6540
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	5	293	95	7287
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	6	293	95	7877
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	7	293	95	10151
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	8	293	95	11105
083	reco1-detsim-g4-filter-gen-619e-44b4-8e91-eeef_nuecc.root	9	293	95	12113
084	reco1-detsim-g4-filter-gen-64f1-9e66-07b2-12a7_nuecc.root	0	294	16	8243
084	reco1-detsim-g4-filter-gen-64f1-9e66-07b2-12a7_nuecc.root	1	294	16	9766
084	reco1-detsim-g4-filter-gen-64f1-9e66-07b2-12a7_nuecc.root	2	294	16	10317
084	reco1-detsim-g4-filter-gen-64f1-9e66-07b2-12a7_nuecc.root	3	294	16	11306
084	reco1-detsim-g4-filter-gen-64f1-9e66-07b2-12a7_nuecc.root	4	294	16	11516
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	0	293	11	233
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	1	293	11	1059
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	2	293	11	1488
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	3	293	11	2521
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	4	293	11	2913
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	5	293	11	3962
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	6	293	11	4235
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	7	293	11	4685
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	8	293	11	6107
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	9	293	11	6856
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	10	293	11	11151
085	reco1-detsim-g4-filter-gen-665c-41b9-b761-9765_nuecc.root	11	293	11	11601
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	0	294	72	512
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	1	294	72	1655
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	2	294	72	2668
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	3	294	72	2928
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	4	294	72	3846
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	5	294	72	4056
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	6	294	72	6513
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	7	294	72	8471
086	reco1-detsim-g4-filter-gen-6957-4a62-c8b8-9c80_nuecc.root	8	294	72	8766
087	reco1-detsim-g4-filter-gen-6a18-f6bf-6c03-a7a6_nuecc.root	0	297	87	152
087	reco1-detsim-g4-filter-gen-6a18-f6bf-6c03-a7a6_nuecc.root	1	297	87	559
087	reco1-detsim-g4-filter-gen-6a18-f6bf-6c03-a7a6_nuecc.root	2	297	87	8779
087	reco1-detsim-g4-filter-gen-6a18-f6bf-6c03-a7a6_nuecc.root	3	297	87	8907
087	reco1-detsim-g4-filter-gen-6a18-f6bf-6c03-a7a6_nuecc.root	4	297	87	9204
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	0	296	82	269
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	1	296	82	4624
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	2	296	82	6024
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	3	296	82	6703
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	4	296	82	7529
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	5	296	82	8879
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	6	296	82	11351
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	7	296	82	12015
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	8	296	82	12300
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	9	296	82	12374
088	reco1-detsim-g4-filter-gen-6b5e-98d1-3ab6-dce6_nuecc.root	10	296	82	12495
089	reco1-detsim-g4-filter-gen-6b76-03f7-162c-1784_nuecc.root	0	294	10	3205
089	reco1-detsim-g4-filter-gen-6b76-03f7-162c-1784_nuecc.root	1	294	10	3288
089	reco1-detsim-g4-filter-gen-6b76-03f7-162c-1784_nuecc.root	2	294	10	4719
089	reco1-detsim-g4-filter-gen-6b76-03f7-162c-1784_nuecc.root	3	294	10	4834
089	reco1-detsim-g4-filter-gen-6b76-03f7-162c-1784_nuecc.root	4	294	10	5091
089	reco1-detsim-g4-filter-gen-6b76-03f7-162c-1784_nuecc.root	5	294	10	11666
089	reco1-detsim-g4-filter-gen-6b76-03f7-162c-1784_nuecc.root	6	294	10	12102
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	0	293	99	576
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	1	293	99	1816
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	2	293	99	2344
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	3	293	99	4071
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	4	293	99	6629
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	5	293	99	8828
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	6	293	99	9344
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	7	293	99	10032
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	8	293	99	10755
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	9	293	99	11798
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	10	293	99	11920
090	reco1-detsim-g4-filter-gen-6c40-04db-681c-fe20_nuecc.root	11	293	99	12019
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	0	295	14	919
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	1	295	14	991
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	2	295	14	2107
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	3	295	14	3037
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	4	295	14	3691
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	5	295	14	4359
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	6	295	14	4868
091	reco1-detsim-g4-filter-gen-6cfc-24c8-4c4a-31a9_nuecc.root	7	295	14	6326
092	reco1-detsim-g4-filter-gen-6df9-bde2-672f-8f5d_nuecc.root	0	294	37	523
092	reco1-detsim-g4-filter-gen-6df9-bde2-672f-8f5d_nuecc.root	1	294	37	587
092	reco1-detsim-g4-filter-gen-6df9-bde2-672f-8f5d_nuecc.root	2	294	37	4946
092	reco1-detsim-g4-filter-gen-6df9-bde2-672f-8f5d_nuecc.root	3	294	37	7502
092	reco1-detsim-g4-filter-gen-6df9-bde2-672f-8f5d_nuecc.root	4	294	37	7689
092	reco1-detsim-g4-filter-gen-6df9-bde2-672f-8f5d_nuecc.root	5	294	37	10101
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	0	296	56	121
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	1	296	56	263
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	2	296	56	2095
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	3	296	56	3477
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	4	296	56	5241
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	5	296	56	8785
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	6	296	56	9373
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	7	296	56	11153
093	reco1-detsim-g4-filter-gen-6e6d-c5f8-9efa-74ff_nuecc.root	8	296	56	11945
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	0	292	20	793
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	1	292	20	1399
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	2	292	20	2424
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	3	292	20	4450
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	4	292	20	4753
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	5	292	20	5939
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	6	292	20	6688
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	7	292	20	10695
094	reco1-detsim-g4-filter-gen-6e80-b76e-8c43-77e0_nuecc.root	8	292	20	11081
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	0	294	33	184
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	1	294	33	1305
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	2	294	33	1469
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	3	294	33	1616
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	4	294	33	2150
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	5	294	33	6160
095	reco1-detsim-g4-filter-gen-6eaa-2e79-1f1e-c303_nuecc.root	6	294	33	6812
