run	subrun	event	idx	flav	mode	ccnc	Etot	Edep	T	vx	vy	vz
295	35	2593	1	nue	MEC	CC	1473.4	1469.2	0.484	-127.7200	115.9000	255.1400
295	35	3113	0	numu	DIS	NC	2831.9	0.0	0.276	629.9100	-570.9700	830.5900
295	35	3113	1	nue	RES	CC	2386.9	2194.6	1.292	-43.8600	40.9300	41.9700
295	35	5016	0	numu	MEC	CC	2994.1	0.0	1.384	369.5900	-375.2300	456.7400
295	35	5016	1	nue	RES	CC	2662.4	2083.9	0.809	28.8200	131.4800	304.3300
295	35	7870	0	nue	QE	CC	2987.1	1670.4	0.452	-191.8500	-134.4500	437.9000
295	35	7904	0	nue	DIS	CC	1674.5	1125.4	0.594	-54.8100	163.8100	113.4000
295	35	7904	1	numu	MEC	CC	495.1	0.0	0.715	-509.1800	458.2400	-297.6300
295	35	8966	0	numu	QE	NC	645.4	0.0	0.839	-148.4300	-346.2000	-405.5400
295	35	8966	1	nue	RES	CC	2583.6	614.2	0.948	-24.8400	-50.5500	496.6800
295	35	8966	2	numu	QE	CC	378.1	0.0	1.096	-21.6600	-511.0100	370.5800
295	35	11945	0	nue	MEC	CC	1383.3	1045.5	0.672	166.7600	35.5700	106.1400
295	35	11945	1	numu	QE	CC	625.3	25.3	1.183	112.6600	-215.7900	137.2400
295	35	11945	2	numu	QE	CC	776.3	0.0	1.375	-256.4300	109.5500	-351.3300
295	35	12368	0	numu	RES	CC	3071.2	0.0	1.471	281.1700	-18.6500	1409.5500
295	35	12368	1	nue	QE	CC	1912.2	1901.4	0.842	-148.4100	46.2900	148.2800
295	37	1564	0	nue	MEC	CC	793.1	601.3	0.878	174.3400	-139.3400	128.6700
295	37	3827	0	numu	QE	CC	1448.4	0.0	0.701	-115.2700	-113.8700	979.9900
295	37	3827	1	nue	RES	CC	1826.4	1688.4	0.384	6.9800	-37.2700	100.4200
295	37	3827	2	numu	RES	CC	2127.4	1.5	1.309	-39.9200	66.5300	573.8100
295	37	4353	0	numu	RES	CC	729.5	0.0	0.897	195.7200	-490.1200	-447.2500
295	37	4353	1	nue	RES	CC	1331.5	981.5	1.288	113.4300	46.1400	447.8500
295	37	5487	0	nue	QE	CC	1272.0	1242.8	0.231	-64.2300	-118.1900	33.9400
295	37	6933	0	numu	QE	CC	690.8	0.0	0.677	-491.9000	104.4300	931.3900
295	37	6933	1	nue	RES	CC	3168.8	2475.3	0.333	-174.6000	-146.6500	226.0800
295	37	7291	0	nue	QE	CC	477.3	418.0	1.366	120.3500	128.9900	18.6000
295	37	7797	0	nue	DIS	CC	2861.7	2368.7	0.464	-24.5200	117.5500	127.2300
295	37	7797	1	numu	DIS	CC	2499.6	0.0	0.137	380.7100	-622.4700	1183.7800
295	37	11819	0	nue	RES	CC	1557.2	1317.1	0.924	193.6700	-156.2600	308.2400
295	38	1266	0	nue	QE	CC	2493.4	899.8	0.776	55.5900	49.9300	458.0300
295	38	1266	1	numu	QE	NC	598.1	0.0	0.841	-480.1900	-458.8200	109.7800
295	38	1266	2	numu	QE	CC	563.6	0.0	0.662	-704.9400	-171.2100	446.6200
295	38	2384	0	numu	QE	CC	2271.3	623.5	0.576	131.1500	228.0300	150.6500
295	38	2384	1	nue	QE	CC	356.2	251.7	1.526	154.9500	-7.8700	288.2200
295	38	2384	2	numu	QE	CC	365.4	0.0	0.760	26.7900	-446.8800	26.3600
295	38	2745	0	numu	QE	CC	776.6	0.0	0.144	0.3600	-248.5200	-334.3400
295	38	2745	1	numu	QE	CC	674.6	0.0	1.484	-441.7200	-456.0200	-372.6400
295	38	2745	2	nue	RES	CC	1283.8	1154.9	1.324	-95.4100	103.1800	413.0200
295	38	3030	0	nue	MEC	CC	703.8	625.2	0.370	185.3400	-107.6300	186.5000
295	38	3030	1	numu	QE	CC	982.3	0.0	0.164	380.3000	-652.8000	844.9800
295	38	3030	2	numu	QE	NC	262.6	0.0	1.357	-326.1300	624.3500	346.4000
295	38	3030	3	numu	QE	NC	209.0	0.0	1.421	-15.8500	-469.4600	-81.3200
295	38	3550	0	nue	QE	CC	429.8	381.3	0.253	59.6700	51.9400	126.0100
295	38	4848	0	nue	QE	CC	188.8	291.7	0.902	-66.9200	-6.5300	305.0900
295	38	4848	1	numu	RES	CC	1404.9	0.0	0.440	-658.1500	-238.1400	90.8500
295	38	5714	0	nue	RES	CC	1948.6	1502.7	1.323	-78.2200	-151.6800	362.2400
295	38	5714	1	numu	RES	NC	1460.5	0.0	1.492	224.8900	-476.6900	964.1600
295	38	6252	0	numu	QE	CC	500.2	0.0	0.553	-525.5200	246.7200	581.0900
295	38	6252	1	numu	QE	CC	279.2	0.0	0.075	578.4600	246.0400	409.3600
295	38	6252	2	nue	RES	CC	1328.7	1217.1	0.253	-108.2400	-142.9000	69.0600
295	38	7266	0	nue	RES	CC	670.9	654.5	1.035	58.6000	-75.4900	319.5100
295	38	7699	0	nue	RES	CC	2056.1	1158.9	1.078	-199.0700	-50.8300	432.9100
295	38	7699	1	numu	RES	CC	2043.8	0.0	1.128	132.0700	-570.7100	-413.2700
295	38	8817	0	nue	QE	CC	1157.0	1090.2	0.908	131.4800	146.2900	394.0400
295	38	10527	0	numu	QE	NC	401.5	0.0	0.196	-107.2800	-557.3900	648.2900
295	38	10527	1	numu	QE	NC	676.9	4.6	0.867	-113.7800	-10.6600	294.3300
295	38	10527	2	nue	MEC	CC	282.8	286.6	0.486	152.7800	-192.1200	309.3600
295	38	10848	0	numu	RES	CC	974.3	0.0	0.521	4.6200	551.6400	-418.2300
295	38	10848	1	numu	QE	NC	540.1	0.0	1.235	83.9600	222.5600	-41.8500
295	38	10848	2	nue	QE	CC	804.8	757.7	0.523	72.0300	44.2300	298.8700
295	38	11960	0	nue	QE	CC	768.6	245.5	0.776	-136.0100	189.3200	475.1700
295	38	11960	1	numu	MEC	NC	1197.6	0.0	0.316	107.8300	198.9900	-292.7100
295	40	1056	0	nue	RES	CC	808.2	144.5	0.721	-58.1900	105.3100	496.3900
295	40	1056	1	numu	QE	CC	389.3	0.0	1.132	-610.5000	-216.2200	974.9600
295	40	1056	2	numu	QE	NC	421.6	0.0	0.850	8.9800	-574.4200	957.9300
295	40	6016	0	nue	RES	CC	1527.2	992.9	0.405	1.0100	-72.8800	122.3700
295	40	6016	1	numu	QE	CC	262.7	0.0	1.319	-641.3600	-385.0800	247.9400
295	40	6319	0	numu	RES	CC	1842.6	824.3	0.691	-154.2500	72.7700	212.2100
295	40	6319	1	numu	QE	NC	603.4	0.0	0.967	41.3600	-52.8600	540.3500
295	40	6319	2	nue	QE	CC	631.9	322.9	0.854	-150.6100	-77.4100	491.0400
295	40	6865	0	nue	QE	CC	3577.2	3583.9	0.369	-93.4800	-7.4400	150.8600
295	40	7144	0	nue	MEC	CC	809.4	697.6	0.895	-115.5800	164.8600	66.3300
295	40	9657	0	numu	RES	CC	2550.1	20.1	0.477	185.6100	-15.3900	619.8500
295	40	9657	1	numu	QE	NC	391.7	0.0	1.141	538.8900	197.8600	637.6300
295	40	9657	2	nue	QE	CC	608.4	582.6	1.377	169.8600	-39.9700	299.5300
295	40	9657	3	numu	QE	CC	2655.0	0.0	0.153	252.8100	-214.7600	-792.2500
295	40	10297	0	nue	MEC	CC	637.6	523.0	1.054	-82.7100	59.1300	249.4600
295	42	749	0	nue	QE	CC	1275.4	1217.6	0.120	155.5000	-42.1800	132.2700
295	42	749	1	numu	DIS	CC	3108.2	0.0	1.499	503.2500	274.5500	556.6300
295	42	1505	0	nue	QE	CC	1081.8	161.4	0.150	-185.8500	167.7400	480.7700
295	42	1505	1	numu	MEC	CC	3314.3	0.0	1.321	200.8300	53.5300	-780.0400
295	42	1694	0	nue	QE	CC	1564.5	1189.7	0.781	106.1800	-193.7300	14.4400
295	42	5303	0	nue	QE	CC	557.5	597.8	1.494	-53.2400	-2.0100	324.3900
295	42	5303	1	numu	RES	CC	1263.5	0.0	0.646	-292.6900	-110.0200	-490.0300
295	42	7259	0	nue	QE	CC	815.6	554.5	1.510	170.4600	142.3700	328.5500
295	42	7930	0	numu	QE	CC	340.8	0.0	0.306	254.4800	-552.4000	551.0800
295	42	7930	1	nue	QE	CC	1507.0	805.0	1.239	115.8600	-185.1600	155.1300
295	42	9059	0	nue	DIS	CC	3574.7	2571.2	1.296	35.1900	183.5300	177.3400
295	42	9196	0	numu	QE	NC	880.5	0.0	0.537	-429.8700	-45.6700	-454.3700
295	42	9196	1	numu	QE	CC	340.5	0.0	0.069	-454.1500	-533.0400	296.1800
295	42	9196	2	nue	RES	CC	1020.7	918.7	0.843	-99.9000	9.5800	212.3500
295	42	9569	0	numu	QE	NC	721.2	0.0	1.580	608.9100	-38.1000	737.7500
295	42	9569	1	nue	DIS	CC	2288.2	1787.1	0.258	15.2000	33.8300	301.2200
295	42	12121	0	numu	QE	CC	946.4	500.2	1.194	98.2400	74.4300	22.3200
295	42	12121	1	numu	MEC	NC	614.0	0.0	1.011	260.8900	-623.3500	609.6700
295	42	12121	2	nue	RES	CC	1900.2	2053.9	1.181	38.5800	78.7900	67.8400
295	47	372	0	numu	RES	CC	1313.6	0.0	0.715	-290.3400	-167.8500	-327.6200
295	47	372	1	nue	QE	CC	619.8	546.9	1.007	157.0400	-56.1900	62.9500
295	47	372	2	numu	QE	CC	1289.1	0.0	1.319	-677.9000	605.0200	-277.0400
295	47	3031	0	nue	QE	CC	1153.5	1088.2	0.242	-122.0600	16.6000	374.9400
295	47	4499	0	nue	MEC	CC	1762.8	1610.0	1.530	-169.7500	-11.0700	281.8100
295	47	4499	1	numu	DIS	CC	5141.2	0.0	0.478	-104.5200	-95.0800	1759.5800
295	47	4499	2	numu	RES	NC	2888.6	0.0	0.630	-9.5200	-513.0200	129.8300
295	47	6712	0	nue	QE	CC	668.4	621.6	0.907	30.7900	188.3700	465.0900
295	47	8031	0	nue	RES	CC	649.2	346.4	0.542	148.3200	-145.6100	221.8200
295	47	8031	1	numu	DIS	CC	3407.0	0.0	1.580	636.0200	305.6500	728.6500
295	47	8031	2	numu	DIS	NC	3158.6	0.0	0.220	-624.8200	-439.2200	246.5100
295	47	8588	0	numu	RES	CC	883.0	624.5	0.199	0.2100	-167.3800	207.4500
295	47	8588	1	nue	QE	CC	2169.7	2097.7	1.510	-82.2300	24.4200	312.2000
295	47	8588	2	numu	QE	CC	270.1	0.0	0.258	25.9800	-709.2200	858.4200
295	47	9807	0	numu	QE	CC	378.2	0.0	0.057	-648.8100	215.7200	-92.6800
295	47	9807	1	numu	QE	CC	1473.4	219.1	1.415	-219.0900	184.0600	277.6100
295	47	9807	2	nue	RES	CC	2040.2	1223.8	0.360	-47.0600	-192.5900	427.4800
295	47	11582	0	nue	RES	CC	1064.4	754.8	0.573	-3.8800	-169.6500	35.1800
295	47	11582	1	numu	QE	CC	389.6	0.0	0.209	592.7500	-320.8700	-80.0100
295	49	2211	0	nue	RES	CC	2924.8	2538.0	1.141	172.2000	-71.9800	50.7500
295	49	2211	1	numu	QE	NC	416.0	0.0	0.067	351.7300	6.9400	-354.0900
295	49	3304	0	numu	QE	CC	577.5	0.0	0.290	-703.3200	548.7700	27.9600
295	49	3304	1	numu	RES	NC	771.8	201.4	0.524	8.7700	-155.0500	273.3400
295	49	3304	2	nue	QE	CC	591.7	577.4	0.950	-152.4300	39.8200	0.3900
295	49	3304	3	numu	QE	CC	635.3	0.0	0.947	582.5900	60.2500	-191.3200
295	49	3937	0	numu	MEC	NC	609.7	0.0	0.982	-486.9400	79.6200	988.1800
295	49	3937	1	nue	MEC	CC	584.6	575.4	1.435	-44.4700	-12.3400	421.6200
295	49	4285	0	nue	QE	CC	1530.8	1044.4	1.170	136.8500	-189.6400	328.7300
295	49	5618	0	nue	QE	CC	731.8	197.6	0.603	-198.4500	-53.5200	424.6100
295	49	5618	1	numu	QE	CC	573.0	0.0	1.227	539.3700	-166.8200	-271.7700
295	49	5942	0	nue	QE	CC	277.4	251.6	0.351	17.9900	132.2700	205.0900
295	49	5942	1	numu	RES	CC	862.5	233.4	1.205	214.6900	103.2700	-304.4900
295	49	10507	0	nue	RES	CC	1256.8	722.5	0.525	-60.5500	162.8900	296.2100
295	49	11128	0	numu	QE	CC	423.9	0.0	0.171	54.4900	303.1400	-67.6600
295	49	11128	1	nue	QE	CC	546.1	536.0	0.680	-4.9600	-27.8900	392.7000
295	49	11289	0	numu	RES	CC	3095.0	0.0	0.425	15.8600	-632.2200	156.9200
295	49	11289	1	nue	QE	CC	1196.0	1171.8	1.293	-32.8000	180.9800	46.5700
295	49	11289	2	numu	QE	CC	2566.9	0.0	0.989	-547.7100	-331.7900	-509.0900
295	51	739	0	nue	DIS	CC	1402.5	1063.0	0.539	159.1300	76.9800	216.4700
295	51	1195	0	nue	DIS	CC	1933.6	1647.7	0.073	1.9000	-8.6900	360.6400
295	51	1636	0	nue	QE	CC	320.2	277.1	0.392	45.5600	-10.0700	352.9700
295	51	1636	1	numu	QE	CC	480.8	317.3	0.641	55.1000	-2.2500	336.2700
295	51	3295	0	nue	DIS	CC	2323.1	363.9	1.456	-191.2000	-199.7800	483.1900
295	51	6712	0	nue	QE	CC	2973.3	2769.9	0.601	-104.3700	81.6900	330.8200
295	51	6712	1	numu	MEC	CC	1074.8	6.1	0.156	-11.8000	-102.3800	610.9600
295	51	6798	0	nue	RES	CC	644.0	572.0	1.140	137.1500	81.0100	10.7800
295	51	6798	1	numu	QE	CC	364.0	0.0	1.453	67.3900	-460.3800	-279.8800
295	51	6798	2	numu	QE	NC	740.5	0.0	0.430	676.1700	619.0000	243.5300
295	51	7214	0	numu	QE	CC	1109.8	0.0	1.335	-374.2400	383.9800	-396.5000
295	51	7214	1	nue	DIS	CC	3077.2	2063.4	0.905	-170.5800	-192.7000	310.1300
295	51	11153	0	nue	DIS	CC	2253.5	1991.3	0.203	-30.9400	-27.9200	341.5200
295	51	12073	0	nue	QE	CC	883.0	674.0	0.587	133.0100	192.2400	464.6600
295	54	1887	0	nue	QE	CC	591.9	556.6	0.260	186.1600	-97.7500	216.5800
295	54	1887	1	numu	RES	CC	923.0	0.0	0.081	-4.8900	-195.8200	-447.4800
295	54	1887	2	numu	MEC	CC	481.1	0.0	1.015	605.8900	73.2800	263.0000
295	54	1972	0	numu	RES	CC	632.5	0.0	0.904	610.1800	-211.6200	296.7700
295	54	1972	1	nue	RES	CC	874.8	867.1	1.031	74.6000	-108.9200	117.0500
295	54	2012	0	numu	MEC	CC	2398.7	0.0	1.431	-236.5200	-145.8700	-346.7900
295	54	2012	1	nue	MEC	CC	2167.7	2057.5	0.184	-109.2000	-136.5200	321.2300
295	54	2012	2	numu	QE	NC	516.0	0.0	0.824	-515.3700	554.4300	144.2600
295	54	6565	0	nue	QE	CC	1699.9	1641.5	1.094	167.0400	-64.8800	285.3500
295	54	6859	0	numu	QE	CC	935.2	0.0	1.170	622.4200	-678.6900	281.6200
295	54	6859	1	nue	RES	CC	3045.7	2990.7	0.200	-75.7100	20.7600	237.2800
295	54	9621	0	numu	QE	CC	243.9	0.0	0.597	-10.3200	-482.0800	795.9000
295	54	9621	1	numu	QE	CC	1278.0	0.0	0.702	-247.3000	121.8500	536.4800
295	54	9621	2	nue	QE	CC	254.6	192.9	0.991	98.6200	187.7600	81.8100
295	54	10541	0	numu	QE	CC	555.8	0.0	0.060	-562.5000	-97.3500	-34.7000
295	54	10541	1	nue	RES	CC	1427.6	533.4	1.043	-28.3000	-67.8800	449.3500
295	54	11835	0	numu	QE	CC	758.7	9.7	0.775	226.0500	182.6600	368.7700
295	54	11835	1	numu	RES	NC	567.1	0.0	1.490	-512.9100	280.7900	908.1700
295	54	11835	2	nue	RES	CC	1410.5	880.2	1.474	-171.8300	166.5000	324.7400
295	54	12248	0	nue	QE	CC	1140.9	967.0	1.582	-67.1800	124.1500	195.0100
295	54	12469	0	nue	QE	CC	3315.9	3319.4	1.112	-36.4300	11.5000	284.3200
295	54	12469	1	numu	MEC	CC	617.0	4.1	0.962	76.3400	-8.4200	-200.5400
295	54	12469	2	numu	QE	NC	190.8	0.0	0.373	-535.5800	-494.7400	846.8800
295	56	545	0	nue	RES	CC	1333.3	1019.0	0.804	24.7300	118.2800	111.2000
295	56	545	1	numu	QE	CC	406.9	0.0	1.471	138.9500	-118.9400	-281.5000
295	56	875	0	nue	QE	CC	696.5	431.5	1.109	50.7500	167.6000	274.7000
295	56	1131	0	nue	MEC	CC	1440.8	1316.8	0.597	58.8700	-1.6500	125.2900
295	56	2107	0	nue	DIS	CC	2891.9	2280.0	1.302	-0.1200	-98.4700	397.8300
295	56	3435	0	nue	RES	CC	1112.8	443.6	1.286	1.6300	-197.7800	447.0600
295	56	3435	1	numu	QE	CC	1075.3	0.0	0.634	-141.8100	-575.5300	685.9800
295	56	4856	0	numu	RES	CC	875.7	0.0	1.221	-422.0800	127.6200	-376.9400
295	56	4856	1	nue	QE	CC	3109.8	3148.2	0.724	-97.2000	90.4700	19.2700
295	56	5346	0	numu	QE	NC	1613.4	0.0	0.447	-562.1700	401.0300	257.8500
295	56	5346	1	numu	MEC	CC	884.8	279.9	1.173	182.0200	147.3500	-110.5000
295	56	5346	2	nue	QE	CC	2183.6	2108.9	0.480	19.5500	-25.0400	120.6400
295	56	5587	0	numu	MEC	CC	1082.5	198.4	1.331	53.6900	-196.8200	63.2600
295	56	5587	1	nue	RES	CC	2571.7	1341.6	1.077	-68.7700	-79.1700	356.0100
295	56	7785	0	numu	RES	CC	1623.1	31.4	0.312	210.8600	-212.1200	148.2700
295	56	7785	1	nue	QE	CC	1243.2	648.2	0.853	73.3200	118.0200	414.2100
295	56	7785	2	numu	QE	CC	2597.1	458.0	0.613	57.4900	219.9100	-459.7900
295	56	8257	0	nue	QE	CC	1198.5	1098.3	1.588	3.5900	-137.9500	377.8500
295	56	10375	0	nue	RES	CC	596.0	462.6	0.166	57.8100	-31.1600	297.3000
295	56	10857	0	nue	RES	CC	758.2	600.7	1.190	-92.6000	-104.4700	400.6700
295	56	11350	0	nue	DIS	CC	3454.4	2454.6	1.481	-179.7200	45.6800	48.6000
295	57	311	0	numu	QE	NC	391.7	0.0	0.204	528.9800	-324.8000	396.9800
295	57	311	1	numu	RES	CC	1581.1	0.0	1.303	77.5900	207.9700	975.5500
295	57	311	2	nue	DIS	CC	2171.1	1178.9	0.221	117.6400	189.9400	267.1300
295	57	601	0	nue	QE	CC	374.8	325.1	0.142	48.8400	-13.3100	197.2700
295	57	601	1	numu	RES	NC	2213.8	0.0	0.478	64.0300	-357.3800	-611.4200
295	57	1910	0	numu	QE	CC	1070.3	489.8	0.458	250.1800	71.2700	19.8800
295	57	1910	1	nue	QE	CC	1211.2	1177.2	0.902	-87.3900	134.1000	304.8300
295	57	1910	2	numu	QE	NC	479.1	0.0	0.577	145.0000	523.9600	-435.1700
295	57	1910	3	numu	RES	NC	603.1	0.0	1.407	-506.9900	141.9400	-482.7800
295	57	1910	4	numu	QE	NC	434.8	0.0	0.543	-557.1600	60.6800	914.7000
295	57	2749	0	nue	RES	CC	1004.8	1134.1	1.010	-87.9400	-33.5600	88.9100
295	57	3460	0	nue	QE	CC	727.5	675.1	0.483	-166.1300	17.6100	239.3600
295	57	3460	1	numu	QE	CC	454.4	0.4	0.935	341.6100	5.3600	188.6500
295	57	3731	0	nue	RES	CC	1523.6	1183.0	0.993	156.6700	-166.8200	186.0900
295	57	3731	1	numu	QE	CC	414.6	0.0	1.053	242.7600	323.7800	-299.7300
295	57	3731	2	numu	MEC	CC	863.3	0.0	0.925	-480.8100	-393.8800	946.0900
295	57	5015	0	nue	QE	CC	797.9	740.9	0.112	175.9600	43.9600	403.4100
295	57	5015	1	numu	RES	CC	733.6	0.0	0.385	114.2800	518.9800	-476.9500
295	57	5612	0	nue	MEC	CC	1625.2	1516.3	1.164	119.8700	-16.4400	210.8400
295	57	5612	1	numu	DIS	NC	2806.5	0.0	1.581	618.8400	1.5600	794.3700
295	57	7004	0	nue	MEC	CC	348.9	289.3	0.352	92.8900	-138.8800	201.7800
295	57	7931	0	nue	DIS	CC	1617.4	1059.0	0.528	-126.8100	75.7800	435.2500
295	57	9079	0	numu	RES	CC	2003.4	0.0	0.413	65.6200	266.6400	985.0400
295	57	9079	1	nue	QE	CC	1052.6	218.0	0.833	175.7700	119.1600	464.9900
295	57	11189	0	numu	QE	CC	331.3	0.0	1.008	507.7400	-261.2800	-6.6400
295	57	11189	1	nue	DIS	CC	1815.5	1505.2	0.223	-160.4700	95.4500	302.1100
295	57	11842	0	nue	QE	CC	318.2	351.1	0.335	-138.7200	103.8500	305.8100
295	57	11842	1	numu	QE	NC	376.2	0.0	1.548	446.7200	67.5300	-366.1000
295	63	977	0	numu	MEC	CC	850.9	673.9	0.350	50.6100	61.2500	214.3300
295	63	977	1	numu	MEC	CC	3358.9	0.0	0.850	294.6600	208.4800	-295.1300
295	63	977	2	nue	RES	CC	869.8	644.5	1.024	-131.1400	112.2100	478.0500
295	63	977	3	numu	RES	CC	3627.4	1067.0	0.948	-179.6300	161.2200	-699.9200
295	63	3012	0	numu	QE	CC	667.8	0.0	0.706	36.0500	453.1000	-454.3600
295	63	3012	1	nue	RES	CC	1917.2	1014.2	0.446	177.1800	-128.2000	195.1400
295	63	3115	0	numu	QE	CC	655.1	0.0	1.176	238.3200	-163.9900	585.5100
295	63	3115	1	nue	RES	CC	2245.1	1992.1	0.211	164.0900	-51.5300	30.1500
295	63	3524	0	nue	QE	CC	1408.5	1408.6	0.219	-102.0800	142.0300	106.6700
295	63	3550	0	numu	RES	NC	1037.6	0.0	0.628	-533.1000	-435.8200	0.1800
295	63	3550	1	nue	QE	CC	2400.6	1795.2	1.416	44.9300	180.4500	268.4800
295	63	10319	0	nue	DIS	CC	2779.9	1891.7	1.342	-94.3800	-44.3100	377.4800
295	63	11731	0	nue	DIS	CC	3725.6	1215.5	0.163	165.4400	202.1700	214.4900
295	63	11900	0	nue	MEC	CC	1501.5	1440.1	0.099	-163.1800	44.2500	37.6800
295	63	11900	1	numu	QE	CC	639.6	0.0	0.763	-609.0300	453.7300	553.8200
295	65	81	0	nue	RES	CC	2177.5	1387.4	0.139	-12.3600	-100.9300	114.2700
295	65	81	1	numu	QE	CC	514.3	0.0	1.541	328.8900	-453.7600	-435.4400
295	65	363	0	nue	MEC	CC	2405.4	716.8	0.081	-190.3600	3.7900	48.1900
295	65	363	1	numu	DIS	CC	2831.1	0.0	0.805	-131.1300	-500.1000	279.6900
295	65	728	0	nue	QE	CC	731.9	321.4	1.091	17.5400	-186.6800	171.5600
295	65	1798	0	nue	RES	CC	1341.5	1302.3	1.263	-91.7600	-73.4600	266.7300
295	65	2307	0	nue	RES	CC	1282.8	922.9	0.520	151.6600	-188.6500	183.6500
295	65	2538	0	nue	QE	CC	681.5	652.8	0.799	3.6800	-70.8000	88.1400
295	65	3681	0	nue	MEC	CC	828.5	578.4	1.127	-92.4000	8.8300	208.7700
295	65	3681	1	numu	MEC	CC	1470.5	36.3	0.272	-90.8500	49.5400	-457.2300
295	65	5969	0	nue	DIS	CC	2973.3	2620.5	0.517	96.4300	25.1800	88.1400
295	65	5969	1	numu	QE	NC	380.5	0.0	0.279	-649.0900	-153.3600	856.4000
295	65	5981	0	nue	MEC	CC	2412.8	791.4	1.512	76.0800	-115.5700	446.5800
295	65	5981	1	numu	QE	CC	547.6	445.5	0.110	57.8500	-27.2500	377.7400
295	65	8475	0	numu	MEC	CC	390.7	0.0	0.653	8.3900	-2.6600	723.1100
295	65	8475	1	nue	DIS	CC	3302.4	1299.8	0.947	-68.8500	-114.0500	454.9500
295	65	8837	0	nue	QE	CC	667.3	575.8	0.973	-60.3900	84.2400	145.1300
295	65	8930	0	nue	QE	CC	1276.6	1197.2	1.029	-115.2100	-141.2100	95.5600
295	65	8930	1	numu	QE	CC	627.0	0.0	0.670	-620.0200	-70.0500	-464.7400
295	65	8930	2	numu	QE	NC	432.6	0.0	0.807	68.9800	164.9700	-381.1800
295	65	9067	0	nue	DIS	CC	3787.8	2860.3	1.527	79.6000	-111.4300	301.9700
295	65	10036	0	nue	RES	CC	462.9	206.1	1.334	-35.0800	32.4600	164.6400
295	65	10796	0	numu	RES	CC	1981.0	1.1	0.093	-255.0700	-197.9100	423.7900
295	65	10796	1	nue	DIS	CC	1682.6	1238.6	1.007	31.1100	4.8600	24.3400
295	65	10796	2	numu	QE	NC	1045.1	0.0	1.248	650.8700	-246.4400	-88.7900
295	66	820	0	numu	QE	CC	406.4	9.5	0.391	-402.8500	67.9400	302.1000
295	66	820	1	nue	MEC	CC	915.3	793.7	0.604	-154.5200	-78.6400	392.7500
295	66	1122	0	nue	QE	CC	2351.7	2241.9	1.317	143.6200	-160.5300	284.4900
295	66	1122	1	numu	QE	CC	410.6	2.1	1.214	221.3600	120.1500	488.2600
295	66	1122	2	numu	DIS	CC	3085.7	20.7	1.414	-473.5800	-72.4600	260.5400
295	66	2287	0	numu	RES	CC	1540.9	474.5	0.263	183.3000	-89.2300	438.3600
295	66	2287	1	nue	RES	CC	3012.8	2528.5	0.515	88.5400	-109.4500	21.8100
295	66	2647	0	numu	QE	CC	845.6	11.8	1.012	-176.9800	181.5800	-323.4100
295	66	2647	1	numu	RES	CC	1266.1	0.0	0.524	11.0900	-500.2500	917.9900
295	66	2647	2	nue	RES	CC	3105.4	2946.8	0.788	29.0000	53.0600	240.5200
295	66	8174	0	numu	RES	CC	1291.6	866.9	1.065	150.9200	118.4600	69.6200
295	66	8174	1	nue	MEC	CC	1854.9	117.5	0.529	-198.6500	1.1900	411.5900
295	66	8174	2	numu	RES	CC	3673.6	0.0	0.866	288.6200	-73.3700	-821.6100
295	66	8252	0	nue	MEC	CC	901.6	732.4	0.418	-16.3600	64.7200	0.6200
295	66	8252	1	numu	RES	NC	3296.7	0.0	0.676	-694.0900	519.3000	823.0700
295	66	9829	0	numu	QE	CC	311.0	0.0	0.982	508.8300	-508.5300	-222.7000
295	66	9829	1	nue	QE	CC	679.6	627.0	0.222	-51.6700	-62.0400	297.4200
295	66	9829	2	numu	QE	CC	394.8	0.0	0.253	674.7300	-156.3900	41.8900
295	66	10727	0	nue	RES	CC	3669.4	2293.6	0.105	151.0400	-183.2200	246.9400
295	66	10727	1	numu	RES	CC	687.2	0.0	0.225	-338.5700	-461.3200	-124.4500
295	66	11431	0	nue	RES	CC	1404.0	1175.0	1.039	96.6700	124.2600	352.4300
295	66	11431	1	numu	QE	CC	733.1	0.0	0.107	-65.8800	-12.4500	-342.5800
295	68	40	0	nue	QE	CC	851.5	851.5	1.245	122.0900	122.4300	265.3700
295	68	40	1	numu	QE	CC	817.7	0.3	0.140	-19.6000	175.2900	-388.5200
295	68	469	0	nue	RES	CC	671.6	353.6	0.942	72.6900	-197.4900	351.3100
295	68	469	1	numu	QE	CC	1413.6	381.2	1.402	-204.0200	113.1500	481.6500
295	68	978	0	numu	QE	NC	375.4	0.0	0.278	691.1000	410.6200	349.6000
295	68	978	1	numu	MEC	CC	473.7	0.0	0.821	-461.5700	-299.2200	-447.9200
295	68	978	2	nue	RES	CC	3230.3	2512.9	1.197	169.9800	188.4900	35.6300
295	68	2235	0	nue	DIS	CC	2474.2	2155.6	0.820	-162.3800	-79.5900	40.8500
295	68	2235	1	numu	RES	NC	3402.5	0.0	1.391	-238.2700	128.8800	-495.7700
295	68	3580	0	nue	QE	CC	1036.4	876.3	1.358	168.9900	-92.3600	377.6200
295	68	3580	1	numu	QE	NC	668.2	0.0	0.072	-441.0300	-546.7300	-124.3800
295	68	3777	0	nue	RES	CC	760.7	477.6	0.647	-12.5400	191.1400	11.0800
295	68	4107	0	numu	DIS	NC	639.3	0.1	0.345	3.8700	199.4800	642.3200
295	68	4107	1	nue	RES	CC	889.9	628.2	0.802	-90.7000	136.8700	46.4200
