workdir	cluster	raw	stm	tf	nseg	win	cov	d50	ghost	gap50	drop
039349_68_d45prod	65	204	127	139	3	3	0.1968503937007874	9.037425186965597	0.31654676258992803	0.5998604921146319	4/130
039349_68_d45prod	71	211	88	111	5	5	0.7727272727272727	0.4881372957698483	0.18018018018018017	0.5996448949169657	39/142
039349_69_d45prod	23	2574	513	588	9	9	0.9902534113060428	0.1854777614701912	0.0	0.5997341077510958	3/601
039349_69_d45prod	56	551	178	200	3	3	0.9831460674157303	0.21846803381245916	0.15	0.5997766459274185	14/211
039349_6_d45prod	56	501	151	146	1	1	0.8741721854304636	0.19836834424879957	0.0	0.5997507523731975	8/157
039349_6_d45prod	61	2135	585	627	3	3	0.9692307692307692	0.22395928201348533	0.0	0.5998074691098965	5/631
039349_6_d45prod	62	2152	469	517	5	5	0.9829424307036247	0.21630765127476617	0.0	0.599720768358067	1/512
039349_6_d45prod	75	1504	364	423	4	4	0.9587912087912088	0.2229108686862374	0.0	0.5997382762505243	1/414
039349_70_d45prod	20	898	222	266	6	6	0.9594594594594594	0.2115525935341433	0.0	0.5996348889115858	7/268
039349_70_d45prod	44	426	108	0	0	0	0.0	nan	nan	nan	
039349_70_d45prod	56	2149	607	672	9	9	0.9736408566721582	0.19491546885766822	0.0	0.599769159760668	1/664
039349_70_d45prod	61	2112	422	485	3	3	1.0	0.1817034355566362	0.0	0.5997115973532535	
039349_71_d45prod	27	31	137	0	0	0	0.0	nan	nan	nan	
039349_71_d45prod	28	1685	413	447	3	3	0.9975786924939467	0.20366148384022026	0.0	0.599713264819159	1/452
039349_71_d45prod	43	533	149	158	1	1	0.9798657718120806	0.21639626175144983	0.0	0.599750552312788	7/163
039349_71_d45prod	51	995	140	878	14	14	0.5571428571428572	0.7865205947786997	0.6469248291571754	0.5999999999999659	530/1092
039349_71_d45prod	59	1175	364	383	4	4	0.9587912087912088	0.19483875289538732	0.044386422976501305	0.5997165997369158	2/400
039349_72_d45prod	11	2311	516	581	5	5	1.0	0.19610790930337726	0.0	0.5998002667555266	4/580
039349_72_d45prod	19	2571	675	751	6	6	1.0	0.2203447526037194	0.0013315579227696406	0.5997432867485912	1/741
039349_72_d45prod	49	718	185	201	1	1	1.0	0.17483706700810944	0.0	0.5997090961458256	
039349_72_d45prod	51	2166	488	571	6	6	0.985655737704918	0.20303809796223216	0.0	0.5998260164414689	14/581
039349_72_d45prod	54	641	130	137	1	1	0.8	0.29702432293799264	0.021897810218978103	0.5998216401564874	
039349_72_d45prod	65	1860	419	451	4	4	0.9880668257756563	0.1698352142519454	0.008869179600886918	0.5998876228094678	22/472
039349_73_d45prod	25	873	191	219	3	3	0.9633507853403142	0.23795747519252333	0.0	0.5997233445514571	
039349_73_d45prod	55	933	223	247	1	1	1.0	0.20145719148246163	0.0	0.5997407773363297	
039349_73_d45prod	60	128	39	45	2	2	1.0	0.2078867434446044	0.0	0.5997377843691162	
039349_73_d45prod	62	819	196	216	2	2	1.0	0.19261579644602625	0.0	0.5997893338028271	
039349_73_d45prod	72	674	182	195	1	1	0.967032967032967	0.1860997043926246	0.0	0.5997716982318978	
039349_74_d45prod	28	1077	376	377	5	5	0.9335106382978723	0.19453428262471634	0.05570291777188329	0.5997115973532727	45/406
039349_74_d45prod	47	1170	251	282	2	2	1.0	0.1653692837258485	0.0	0.5997207683580891	
039349_75_d45prod	26	1540	391	420	3	3	0.9616368286445013	0.19267872222950536	0.0	0.5997482440551214	7/423
039349_75_d45prod	67	805	193	210	1	1	1.0	0.20621435449551637	0.0	0.5997795970184672	
039349_75_d45prod	69	2372	509	552	3	3	0.9960707269155207	0.19740567367733994	0.0	0.5998008002661873	1/549
039349_75_d45prod	73	1031	276	331	8	8	0.9855072463768116	0.22344909464079132	0.03323262839879154	0.5997241032341237	6/309
039349_76_d45prod	25	887	285	313	6	6	0.9157894736842105	0.22302665759949106	0.006389776357827476	0.599742144592178	
039349_76_d45prod	27	813	302	361	5	5	1.0	0.20317517813624286	0.0	0.5997101383168253	1/328
039349_76_d45prod	75	1100	270	578	5	5	0.9666666666666667	0.20555405859001885	0.4809688581314879	0.5999999999999943	488/800
039349_77_d45prod	20	1097	255	316	5	5	1.0	0.21200235847746465	0.0	0.599766621278687	2/309
039349_77_d45prod	26	1191	471	472	4	4	0.9426751592356688	0.21898630094140792	0.0423728813559322	0.5997792010398487	55/528
039349_77_d45prod	44	203	28	41	2	2	0.9642857142857143	0.27782798970839573	0.0	0.5996920543078573	
039349_77_d45prod	48	349	95	103	1	1	1.0	0.17594317264390186	0.0	0.5996982574594922	
039349_77_d45prod	52	308	24	102	8	7	0.875	0.42857561875522043	0.0	0.5995969687954378	3/118
039349_77_d45prod	63	1148	254	282	2	2	0.9921259842519685	0.18270944396506952	0.0	0.5997115973532703	10/292
039349_78_d45prod	22	1616	551	340	12	11	0.9455535390199638	0.2698258697753032	0.0	0.5996411426843854	1/365
039349_79_d45prod	26	2069	224	426	16	16	0.8482142857142857	0.32677728412918783	0.0	0.5996465625683195	2/424
039349_79_d45prod	29	1954	302	601	28	27	0.9470198675496688	0.28218379161496066	0.028286189683860232	0.5995173246037303	207/548
039349_79_d45prod	71	1359	463	519	8	8	0.9740820734341252	0.224646945227385	0.1233140655105973	0.599741752756964	9/548
039349_7_d45prod	4	1228	325	370	3	3	0.9723076923076923	0.17059967760813857	0.0	0.5997539828963367	1/402
039349_7_d45prod	29	2642	588	644	3	3	0.9761904761904762	0.19749325238151474	0.003105590062111801	0.5998016338751655	1/641
039349_7_d45prod	56	1654	391	454	5	5	0.9846547314578005	0.19819144784779497	0.00881057268722467	0.5996921376840003	
039349_7_d45prod	57	843	136	0	0	0	0.0	nan	nan	nan	
039349_7_d45prod	63	139	39	43	1	1	1.0	0.1518749485596668	0.0	0.5998674853665401	
039349_7_d45prod	65	623	162	198	2	2	1.0	0.1740411955594705	0.005050505050505051	0.5997544164072486	1/195
039349_7_d45prod	67	343	83	114	4	4	0.9518072289156626	0.23909581761298052	0.07017543859649122	0.5996707096398661	1/110
039349_80_d45prod	27	168	55	61	1	1	1.0	0.15799323276646318	0.0	0.5997726652657707	
039349_80_d45prod	48	86	92	117	4	3	0.9565217391304348	0.38939450165659484	0.0	0.5997251787277418	
039349_80_d45prod	56	2080	538	606	9	8	0.9814126394052045	0.20008410457932396	0.0	0.5997780339348335	6/589
039349_80_d45prod	63	1597	411	459	7	7	0.9829683698296837	0.2110497571664151	0.0	0.599651565494499	1/433
039349_80_d45prod	70	1863	458	487	2	2	0.9934497816593887	0.16874109281868455	0.0	0.5998069356051159	18/502
039349_81_d45prod	14	1074	288	338	4	4	0.9965277777777778	0.19227369891149915	0.0029585798816568047	0.599794878437613	5/338
039349_81_d45prod	21	1704	436	518	10	9	0.9724770642201835	0.22586473384764516	0.0	0.5997776462990245	8/564
039349_81_d45prod	25	536	138	151	1	1	1.0	0.1827191086987999	0.0	0.5997140985502866	3/5
039349_81_d45prod	41	276	62	88	2	2	0.9838709677419355	0.17871991748594132	0.0	0.5996020350198921	1/72
039349_81_d45prod	44	931	224	248	2	2	0.9508928571428571	0.21401527587020736	0.012096774193548387	0.599886530937304	13/260
039349_81_d45prod	51	495	109	0	0	0	0.0	nan	nan	nan	
039349_81_d45prod	54	3656	105	733	37	37	0.7142857142857143	0.5994916596583979	0.015006821282401092	0.5995512405124217	6/106
039349_81_d45prod	56	599	127	137	1	1	1.0	0.16419805114554295	0.0	0.5996715767818082	
039349_81_d45prod	62	453	102	117	3	3	1.0	0.17360859880449722	0.0	0.5997149322803297	
039349_81_d45prod	63	1204	326	442	2	2	1.0	0.17950625212385551	0.1583710407239819	0.5997261875209766	66/505
039349_82_d45prod	20	208	29	59	4	4	0.27586206896551724	3.4539509101896555	0.01694915254237288	0.5996465625683274	2/40
039349_82_d45prod	25	631	157	174	1	1	0.9808917197452229	0.221455932410948	0.0	0.5998456938426815	
039349_82_d45prod	41	1263	314	343	1	1	1.0	0.18690934815101032	0.0	0.5997584930620198	
039349_82_d45prod	48	1841	429	459	4	4	0.9696969696969697	0.2211247611643907	0.0	0.5997074286683319	1/463
039349_82_d45prod	52	763	156	207	3	3	1.0	0.21122149205054216	0.0	0.5997970323367504	12/227
039349_82_d45prod	54	169	66	63	3	3	0.7727272727272727	0.23947879422775187	0.0	0.5994906171075702	19/74
039349_82_d45prod	60	2536	673	759	6	6	0.9732540861812778	0.20810146563635915	0.005270092226613966	0.5999241785425861	25/784
039349_83_d45prod	23	1468	339	422	10	9	0.9587020648967551	0.23271480936975333	0.0	0.5998310512135745	32/464
039349_83_d45prod	49	373	124	145	4	4	0.9516129032258065	0.2424532942305011	0.0	0.5997216020788125	
039349_83_d45prod	53	966	272	0	0	0	0.0	nan	nan	nan	
039349_83_d45prod	60	1005	296	343	5	5	0.9966216216216216	0.16696584656737828	0.09329446064139942	0.5997310730652584	1/328
039349_83_d45prod	68	325	98	133	6	6	0.9897959183673469	0.2547435815755225	0.045112781954887216	0.599538364076886	
039349_83_d45prod	71	754	154	240	4	4	0.974025974025974	0.2657273031623565	0.0625	0.5996761626064732	10/238
039349_8_d45prod	19	2437	567	640	3	3	0.9929453262786596	0.1758237754116345	0.0	0.5997713272572391	2/632
039349_8_d45prod	51	1398	144	362	18	18	0.6944444444444444	0.6587082217053224	0.058011049723756904	0.5995972314812734	19/358
039349_8_d45prod	52	2392	508	573	5	5	0.9980314960629921	0.21403788913208627	0.0	0.599730981357494	1/567
039349_8_d45prod	53	1170	324	349	2	2	0.9660493827160493	0.21109772491280826	0.0	0.5997594851271364	
039349_8_d45prod	54	744	173	186	2	2	0.9942196531791907	0.19133833907505024	0.0	0.5998086944973628	
039349_8_d45prod	55	355	114	125	1	1	1.0	0.22320126393225567	0.112	0.5996732526968016	
039349_9_d45prod	19	330	56	93	3	3	0.9642857142857143	0.23317742075963244	0.0	0.5997171750083335	1/82
039349_9_d45prod	20	1306	290	383	11	11	0.9655172413793104	0.19732360792692327	0.0	0.5996734528057353	
039349_9_d45prod	47	1598	367	405	3	3	0.9836512261580381	0.18894708253899312	0.0	0.5997266043790312	
039349_9_d45prod	55	915	207	226	2	2	1.0	0.18716303053753455	0.0	0.5997236863743648	
