bid	plane	slice	t_ns	extent	thresh	q-3	q-2	q-1	q+0	q+1	q+2	q+3
1	1	937	1.64607e+06	0.0614927	309.347	0	0	403	15785	279	0	0
1	1	938	1.64807e+06	0.0614927	309.347	0	0	1627	15724	0	0	0
1	1	939	1.65007e+06	0.0614927	309.347	0	0	2657	16388	432	0	0
1	1	940	1.65207e+06	0.0614927	309.347	0	408	1390	17605	0	0	0
1	1	941	1.65407e+06	0.0614927	309.347	0	2260	3094	15406	123	0	0
1	1	942	1.65607e+06	0.0614927	309.347	0	1840	3588	13462	63	0	0
1	1	943	1.65807e+06	0.0614927	309.347	0	185	5462	12921	0	0	0
1	1	944	1.66007e+06	0.0614927	309.347	0	0	7672	12085	0	0	0
1	1	945	1.66207e+06	0.0614927	309.347	0	0	9101	10451	2	0	0
1	1	946	1.66407e+06	0.0614927	309.347	0	0	11693	9179	42	0	0
1	1	947	1.66607e+06	0.0614927	294.318	0	0	0	14027	8126	0	0
1	1	948	1.66807e+06	0.0614927	294.318	0	0	0	13793	6136	0	0
1	1	949	1.67007e+06	0.0614927	294.318	0	0	0	14708	5782	8	0
1	1	950	1.67207e+06	0.0614927	294.318	0	0	0	16993	2766	16	0
1	1	951	1.67407e+06	0.0614927	294.318	0	0	0	17417	1769	0	0
1	1	952	1.67607e+06	0.0614927	294.318	0	0	0	17884	1918	0	0
1	1	953	1.67807e+06	0.0614927	294.318	0	0	34	18646	244	0	0
1	1	955	1.68207e+06	0.0614927	294.318	0	0	300	18106	0	0	0
1	1	956	1.68407e+06	0.0614927	294.318	0	0	885	17674	0	0	0
1	1	957	1.68607e+06	0.0614927	294.318	0	0	1863	16764	0	0	0
1	1	958	1.68807e+06	0.0614927	294.318	0	67	1818	16834	0	0	0
1	1	959	1.69007e+06	0.0614927	294.318	0	1127	2917	16025	0	0	0
1	1	960	1.69207e+06	0.0614927	294.318	0	1211	5099	14912	0	0	0
1	1	961	1.69407e+06	0.0614927	294.318	0	121	7027	13562	0	0	0
1	1	962	1.69607e+06	0.0614927	294.318	0	0	7415	12591	0	0	0
1	1	963	1.69807e+06	0.0614927	296.928	0	0	0	9949	11029	0	0
1	1	964	1.70007e+06	0.0614927	296.928	0	0	445	10266	8787	0	0
1	1	965	1.70207e+06	0.0614927	296.928	0	0	707	11486	8318	0	0
1	1	966	1.70407e+06	0.0614927	296.928	0	0	0	14257	5755	0	0
1	1	967	1.70607e+06	0.0614927	296.928	0	0	0	15734	3182	0	0
1	1	968	1.70807e+06	0.0614927	296.928	0	0	0	17387	2404	0	0
1	1	969	1.71007e+06	0.0614927	296.928	0	0	0	17631	1971	0	0
1	1	970	1.71207e+06	0.0614927	296.928	0	0	0	18703	1380	0	0
1	1	971	1.71407e+06	0.0614927	296.928	0	0	391	19194	815	0	0
1	1	972	1.71607e+06	0.0614927	296.928	0	0	2491	19083	0	0	0
1	1	973	1.71807e+06	0.0614927	296.928	0	0	2419	16702	0	0	0
1	1	974	1.72007e+06	0.0614927	296.928	0	10	2011	14619	0	0	0
1	1	975	1.72207e+06	0.0614927	296.928	0	477	3662	13385	0	0	0
1	1	976	1.72407e+06	0.0614927	296.928	0	0	6325	13129	332	0	0
1	1	977	1.72607e+06	0.0614927	296.928	0	31	6741	10873	461	0	0
1	1	978	1.72807e+06	0.0614927	296.928	0	176	9843	8781	0	0	0
1	1	979	1.73007e+06	0.0614927	324.6	0	0	0	11577	8158	233	0
1	1	980	1.73207e+06	0.0614927	324.6	0	0	499	12388	6232	1041	0
1	1	981	1.73407e+06	0.0614927	324.6	0	0	871	14097	4940	386	0
1	1	982	1.73607e+06	0.0614927	324.6	0	0	1091	15238	4137	0	0
1	1	983	1.73807e+06	0.0614927	324.6	0	0	921	15793	2546	0	0
1	1	984	1.74007e+06	0.0614927	324.6	0	0	538	17222	884	2	0
1	1	985	1.74207e+06	0.0614927	324.6	0	0	653	18271	0	0	0
1	1	986	1.74408e+06	0.0614927	324.6	0	0	503	18132	0	0	0
1	1	987	1.74608e+06	0.0614927	324.6	0	0	2036	18898	0	0	0
1	1	988	1.74808e+06	0.0614927	324.6	0	81	1420	19157	0	0	0
1	1	989	1.75008e+06	0.0614927	324.6	0	224	2747	18255	0	0	0
1	1	990	1.75208e+06	0.0614927	324.6	0	0	5242	16981	0	0	0
1	1	991	1.75408e+06	0.0614927	324.6	0	0	4472	17179	0	0	0
1	1	992	1.75608e+06	0.0614927	324.6	0	0	5963	15934	0	0	0
1	1	993	1.75808e+06	0.0614927	324.6	0	0	6750	13760	0	0	0
1	1	994	1.76008e+06	0.0614927	324.6	0	0	8944	12131	0	0	0
1	1	995	1.76208e+06	0.0614927	336.431	0	0	0	12634	10561	0	0
1	1	996	1.76408e+06	0.0614927	336.431	0	0	0	13897	7798	0	0
1	1	997	1.76608e+06	0.0614927	336.431	0	0	0	15111	5695	0	0
1	1	998	1.76808e+06	0.0614927	336.431	0	0	0	16501	5374	0	0
1	1	999	1.77008e+06	0.0614927	336.431	0	0	0	17754	3718	0	0
1	1	1000	1.77208e+06	0.0614927	336.431	0	0	0	18561	2195	0	0
1	1	1001	1.77408e+06	0.0614927	336.431	0	0	0	19167	127	45	0
1	1	1002	1.77608e+06	0.0614927	336.431	0	0	0	19860	388	0	0
1	1	1003	1.77808e+06	0.0614927	336.431	0	0	0	19441	368	0	0
1	1	1004	1.78008e+06	0.0614927	336.431	0	0	0	20379	996	0	0
1	1	1006	1.78408e+06	0.0614927	336.431	0	0	117	17749	96	0	0
1	1	1007	1.78608e+06	0.0614927	336.431	0	0	658	17745	0	0	0
1	1	1008	1.78808e+06	0.0614927	336.431	0	282	124	17568	0	0	0
1	1	1009	1.79008e+06	0.0614927	336.431	0	46	2593	15289	0	0	0
1	1	1010	1.79208e+06	0.0614927	336.431	0	151	4069	13833	0	0	0
1	1	1011	1.79408e+06	0.0614927	336.431	0	0	5632	11688	0	0	0
1	1	1012	1.79608e+06	0.0614927	339.552	0	0	0	7838	9305	0	0
1	1	1013	1.79808e+06	0.0614927	339.552	0	0	62	8559	8143	0	0
1	1	1014	1.80008e+06	0.0614927	339.552	0	0	0	12224	5768	0	0
1	1	1015	1.80208e+06	0.0614927	339.552	0	0	0	12319	4699	0	0
1	1	1016	1.80408e+06	0.0614927	339.552	0	0	0	12321	3707	0	0
1	1	1017	1.80608e+06	0.0614927	339.552	0	0	359	13296	1541	0	0
1	1	1018	1.80808e+06	0.0614927	339.552	0	0	1601	14552	1049	0	0
1	1	1019	1.81008e+06	0.0614927	339.552	0	0	718	15759	277	0	0
1	1	1020	1.81208e+06	0.0614927	339.552	0	0	1594	16202	0	0	0
1	1	1021	1.81408e+06	0.0614927	339.552	0	0	2100	15716	0	0	0
1	1	1022	1.81608e+06	0.0614927	339.552	0	299	2879	14545	0	0	0
1	1	1023	1.81808e+06	0.0614927	339.552	0	710	3894	14314	0	0	0
1	1	1024	1.82008e+06	0.0614927	339.552	0	538	4662	14459	0	0	0
1	1	1025	1.82208e+06	0.0614927	339.552	0	1208	5915	12750	0	0	0
1	1	1026	1.82408e+06	0.0614927	339.552	0	1954	7528	10675	0	0	0
1	1	1027	1.82608e+06	0.0614927	339.552	0	1261	9580	8342	0	0	0
1	1	1028	1.82808e+06	0.0614927	334.293	0	0	394	12417	6871	0	0
1	1	1029	1.83008e+06	0.0614927	334.293	0	0	391	13814	4842	129	0
1	1	1030	1.83208e+06	0.0614927	334.293	0	0	0	14866	4133	0	0
1	1	1031	1.83408e+06	0.0614927	334.293	0	0	0	16247	2867	0	0
1	1	1032	1.83608e+06	0.0614927	334.293	0	0	0	18172	1082	0	0
1	1	1033	1.83808e+06	0.0614927	334.293	0	0	491	18311	582	0	0
1	1	1034	1.84008e+06	0.0614927	334.293	0	0	1253	18645	0	0	0
1	1	1035	1.84208e+06	0.0614927	334.293	0	0	2227	18212	0	0	0
1	1	1036	1.84408e+06	0.0614927	334.293	0	40	3114	16649	0	0	0
1	1	1037	1.84608e+06	0.0614927	334.293	0	0	3744	16535	171	0	0
1	1	1038	1.84808e+06	0.0614927	334.293	0	0	5067	17139	0	0	0
1	1	1039	1.85008e+06	0.0614927	334.293	0	0	5376	15908	0	0	0
1	1	1040	1.85208e+06	0.0614927	334.293	0	0	6416	14190	6	0	0
1	1	1041	1.85408e+06	0.0614927	334.293	0	0	7600	13989	0	0	0
1	1	1042	1.85608e+06	0.0614927	334.293	0	0	8428	13776	0	0	0
1	1	1043	1.85808e+06	0.0614927	334.293	0	0	9102	11630	0	0	0
1	1	1044	1.86008e+06	0.0614927	333.27	0	0	0	10135	10695	0	0
1	1	1045	1.86208e+06	0.0614927	333.27	0	0	0	12274	9860	0	0
1	1	1046	1.86408e+06	0.0614927	333.27	0	0	0	14888	7000	0	0
1	1	1047	1.86608e+06	0.0614927	333.27	0	0	0	16324	5680	0	0
1	1	1048	1.86808e+06	0.0614927	333.27	0	0	0	17674	3691	0	0
1	1	1049	1.87008e+06	0.0614927	333.27	0	0	0	19309	1686	16	0
1	1	1050	1.87208e+06	0.0614927	333.27	0	0	0	20226	952	0	0
1	1	1051	1.87408e+06	0.0614927	333.27	0	0	0	20110	33	0	0
1	1	1054	1.88008e+06	0.0614927	333.27	0	0	125	19435	0	0	0
1	1	1055	1.88208e+06	0.0614927	333.27	0	116	660	17957	0	0	0
1	1	1056	1.88408e+06	0.0614927	333.27	0	0	2109	17404	0	0	0
1	1	1057	1.88608e+06	0.0614927	333.27	0	0	2594	16377	0	0	0
1	1	1058	1.88808e+06	0.0614927	333.27	0	144	4876	12399	0	0	0
1	1	1059	1.89008e+06	0.0614927	333.27	0	37	7413	11261	0	0	0
1	1	1060	1.89208e+06	0.0614927	316.536	0	0	0	7440	11043	0	0
1	1	1061	1.89408e+06	0.0614927	316.536	0	0	0	8746	8281	600	0
1	1	1062	1.89608e+06	0.0614927	316.536	0	0	0	11233	6132	1145	0
1	1	1063	1.89808e+06	0.0614927	316.536	0	0	0	12324	5840	0	0
1	1	1064	1.90008e+06	0.0614927	316.536	0	0	0	13237	4685	228	0
1	1	1065	1.90208e+06	0.0614927	316.536	0	0	0	14759	2877	749	0
1	1	1066	1.90408e+06	0.0614927	316.536	0	0	0	16953	1479	110	0
1	1	1067	1.90608e+06	0.0614927	316.536	0	0	0	17850	121	0	0
1	1	1069	1.91008e+06	0.0614927	316.536	0	0	294	17066	0	0	0
1	1	1070	1.91208e+06	0.0614927	316.536	0	1	172	16088	0	0	0
1	1	1071	1.91408e+06	0.0614927	316.536	0	310	1961	15223	0	0	0
1	1	1072	1.91608e+06	0.0614927	316.536	0	0	2148	14415	0	0	0
1	1	1073	1.91808e+06	0.0614927	316.536	0	0	2193	12915	245	0	0
1	1	1074	1.92008e+06	0.0614927	316.536	0	0	3609	12453	79	0	0
1	1	1075	1.92208e+06	0.0614927	316.536	0	0	5002	11877	73	0	0
1	1	1076	1.92408e+06	0.0614927	316.536	0	0	6640	9703	673	0	0
1	1	1077	1.92608e+06	0.0614927	334.323	0	0	0	8563	8038	1152	0
1	1	1078	1.92808e+06	0.0614927	334.323	0	0	0	9577	6655	82	0
1	1	1079	1.93008e+06	0.0614927	334.323	0	0	0	11415	4798	160	0
1	1	1080	1.93208e+06	0.0614927	334.323	0	0	0	13702	3614	1768	0
1	1	1081	1.93408e+06	0.0614927	334.323	0	0	0	14073	2106	381	0
1	1	1082	1.93608e+06	0.0614927	334.323	0	0	0	14041	2254	0	0
1	1	1083	1.93808e+06	0.0614927	334.323	0	0	0	14462	733	0	0
1	1	1084	1.94008e+06	0.0614927	334.323	0	0	0	14931	592	0	0
1	1	1087	1.94608e+06	0.0614927	334.323	0	142	0	15438	0	0	0
1	1	1088	1.94808e+06	0.0614927	334.323	0	690	1123	14298	0	0	0
1	1	1089	1.95008e+06	0.0614927	334.323	0	119	2959	12083	0	0	0
1	1	1090	1.95208e+06	0.0614927	334.323	0	0	3138	10187	0	0	0
1	1	1091	1.95408e+06	0.0614927	334.323	0	0	6281	9932	213	0	0
1	1	1092	1.95608e+06	0.0614927	334.323	0	0	8474	8735	473	0	0
1	1	1093	1.95808e+06	0.0614927	323.199	0	0	0	8616	7472	275	0
1	1	1094	1.96008e+06	0.0614927	323.199	0	0	0	10428	6934	863	0
1	1	1095	1.96208e+06	0.0614927	323.199	0	0	0	11999	5026	1970	0
1	1	1096	1.96408e+06	0.0614927	323.199	0	0	0	12608	2732	612	0
1	1	1097	1.96608e+06	0.0614927	323.199	0	0	0	14763	714	31	0
1	1	1098	1.96808e+06	0.0614927	323.199	0	0	0	16547	29	0	0
1	1	1103	1.97808e+06	0.0614927	323.199	0	0	477	16185	0	0	0
1	1	1104	1.98008e+06	0.0614927	323.199	0	8	1265	14812	0	0	0
1	1	1105	1.98208e+06	0.0614927	323.199	0	15	2260	15116	0	0	0
1	1	1106	1.98408e+06	0.0614927	323.199	0	0	4367	12794	0	0	0
1	1	1107	1.98608e+06	0.0614927	323.199	0	0	4576	12550	0	0	0
1	1	1108	1.98809e+06	0.0614927	323.199	0	215	6259	11292	0	0	0
1	1	1109	1.99009e+06	0.0614927	315.931	0	0	85	8537	9630	0	0
1	1	1110	1.99209e+06	0.0614927	315.931	0	0	0	9049	7938	0	0
1	1	1111	1.99409e+06	0.0614927	315.931	0	0	0	11128	6620	0	0
1	1	1112	1.99609e+06	0.0614927	315.931	0	0	0	11228	3918	0	0
1	1	1113	1.99809e+06	0.0614927	315.931	0	0	0	12535	2027	0	0
1	1	1114	2.00009e+06	0.0614927	315.931	0	0	0	14721	1520	0	0
1	1	1115	2.00209e+06	0.0614927	315.931	0	0	0	15747	1756	0	0
1	1	1116	2.00409e+06	0.0614927	315.931	0	0	0	15855	514	62	0
1	1	1117	2.00609e+06	0.0614927	315.931	0	0	0	16908	0	91	0
1	1	1118	2.00809e+06	0.0614927	315.931	0	0	419	16885	0	0	0
1	1	1119	2.01009e+06	0.0614927	315.931	0	0	705	16211	0	0	0
1	1	1120	2.01209e+06	0.0614927	315.931	0	0	1968	14678	0	0	0
1	1	1121	2.01409e+06	0.0614927	315.931	0	0	1929	14828	0	0	0
1	1	1122	2.01609e+06	0.0614927	315.931	0	0	3447	12791	0	0	0
1	1	1123	2.01809e+06	0.0614927	315.931	0	89	6367	10708	0	0	0
1	1	1124	2.02009e+06	0.0614927	315.931	0	279	8904	9303	0	0	0
1	1	1125	2.02209e+06	0.0614927	330.48	0	0	0	10445	7501	0	0
1	1	1126	2.02409e+06	0.0614927	330.48	0	0	0	12387	5454	0	0
1	1	1127	2.02609e+06	0.0614927	330.48	0	0	0	12921	4287	0	0
1	1	1128	2.02809e+06	0.0614927	330.48	0	0	0	14543	3246	0	0
1	1	1129	2.03009e+06	0.0614927	330.48	0	0	0	15965	2478	0	0
1	1	1130	2.03209e+06	0.0614927	330.48	0	0	0	16532	1241	0	0
1	1	1131	2.03409e+06	0.0614927	330.48	0	0	0	17360	702	0	0
1	1	1132	2.03609e+06	0.0614927	330.48	0	0	30	16824	283	0	0
1	1	1133	2.03809e+06	0.0614927	330.48	0	0	82	16789	0	0	0
1	1	1134	2.04009e+06	0.0614927	330.48	0	1	433	18392	0	0	0
1	1	1135	2.04209e+06	0.0614927	330.48	0	0	1321	17940	0	0	0
1	1	1136	2.04409e+06	0.0614927	330.48	0	170	2589	16905	0	0	0
1	1	1137	2.04609e+06	0.0614927	330.48	0	26	4213	16041	0	0	0
1	1	1138	2.04809e+06	0.0614927	330.48	0	0	4455	15444	0	0	0
1	1	1139	2.05009e+06	0.0614927	330.48	0	0	4616	14026	0	0	0
1	1	1140	2.05209e+06	0.0614927	330.48	0	0	6497	13143	0	0	0
1	1	1141	2.05409e+06	0.0614927	330.48	0	0	9516	10721	0	0	0
1	1	1142	2.05609e+06	0.0614927	324.561	0	0	0	11059	9420	0	0
1	1	1143	2.05809e+06	0.0614927	324.561	0	0	0	13190	8780	0	0
1	1	1144	2.06009e+06	0.0614927	324.561	0	0	0	15563	5254	103	0
1	1	1145	2.06209e+06	0.0614927	324.561	0	0	0	14779	3918	0	0
1	1	1146	2.06409e+06	0.0614927	324.561	0	0	0	15347	6021	0	0
1	1	1147	2.06609e+06	0.0614927	324.561	0	0	0	17836	3559	0	0
1	1	1148	2.06809e+06	0.0614927	324.561	0	0	0	18060	2627	0	0
1	1	1149	2.07009e+06	0.0614927	324.561	0	0	0	18200	733	0	0
1	1	1150	2.07209e+06	0.0614927	324.561	0	0	0	18117	746	0	0
1	1	1151	2.07409e+06	0.0614927	324.561	0	0	109	18325	1207	0	0
1	1	1152	2.07609e+06	0.0614927	324.561	0	28	0	18581	619	0	0
1	1	1153	2.07809e+06	0.0614927	324.561	0	0	1228	16893	67	0	0
1	1	1154	2.08009e+06	0.0614927	324.561	0	0	2433	14975	19	0	0
1	1	1155	2.08209e+06	0.0614927	324.561	0	0	3576	13926	63	0	0
1	1	1156	2.08409e+06	0.0614927	324.561	0	0	4654	12358	35	0	0
1	1	1157	2.08609e+06	0.0614927	324.561	0	0	5792	10743	788	0	0
1	1	1158	2.08809e+06	0.0614927	323.264	0	0	0	7361	9369	120	0
1	1	1159	2.09009e+06	0.0614927	323.264	0	0	0	9179	6475	0	0
1	1	1160	2.09209e+06	0.0614927	323.264	0	0	0	10508	5232	195	0
1	1	1161	2.09409e+06	0.0614927	323.264	0	0	0	11955	5107	763	0
1	1	1162	2.09609e+06	0.0614927	323.264	0	0	0	12851	4274	124	0
1	1	1163	2.09809e+06	0.0614927	323.264	0	0	157	13255	1947	1083	0
1	1	1164	2.10009e+06	0.0614927	323.264	0	0	0	14122	2011	1021	0
1	1	1165	2.10209e+06	0.0614927	323.264	0	0	0	14515	766	32	0
1	1	1166	2.10409e+06	0.0614927	323.264	0	0	502	14862	14	0	0
1	1	1167	2.10609e+06	0.0614927	323.264	0	0	334	15172	0	0	0
1	1	1169	2.11009e+06	0.0614927	323.264	0	0	2159	15388	0	0	0
1	1	1170	2.11209e+06	0.0614927	323.264	0	0	3992	12815	0	0	0
1	1	1171	2.11409e+06	0.0614927	323.264	0	0	3491	11448	0	0	0
1	1	1172	2.11609e+06	0.0614927	323.264	0	0	6243	12005	450	0	0
1	1	1173	2.11809e+06	0.0614927	323.264	0	0	8193	10770	0	0	0
1	1	1174	2.12009e+06	0.0614927	320.805	0	0	0	10430	7332	0	0
1	2	193	158010	0.184478	154.628	0	0	0	15421	1872	0	0
1	2	194	160010	0.184478	154.628	0	0	0	10472	5950	0	0
1	2	195	162010	0.184478	159.3	0	0	1506	14189	0	0	0
1	2	196	164010	0.184478	159.3	0	0	0	17667	209	0	0
1	2	197	166010	0.184478	159.3	0	0	34	15729	218	0	0
1	2	198	168010	0.184478	159.3	0	0	0	15781	267	418	0
1	2	199	170010	0.184478	159.3	0	0	460	14650	2459	470	0
1	2	200	172011	0.184478	158.419	0	607	5790	11599	0	0	0
1	2	201	174011	0.184478	158.419	0	0	184	18071	0	0	0
1	2	203	178011	0.184478	158.419	0	0	0	16275	513	0	0
1	2	204	180011	0.184478	158.419	0	0	0	16558	1954	15	0
1	2	205	182011	0.184478	158.419	0	0	258	9582	7331	0	0
1	2	206	184011	0.184478	152.58	0	251	694	15724	20	0	0
1	2	207	186011	0.184478	152.58	0	0	0	17435	358	0	0
1	2	208	188011	0.184478	152.58	0	0	147	16397	461	0	0
1	2	209	190011	0.184478	152.58	0	0	0	17276	1872	0	0
1	2	210	192011	0.184478	152.58	0	0	183	14378	3466	0	0
1	2	211	194011	0.184478	152.788	0	518	3914	11428	0	0	0
1	2	212	196012	0.184478	152.788	0	0	506	17173	0	0	0
1	2	213	198012	0.184478	152.788	0	0	0	16802	558	0	0
1	2	214	200012	0.184478	152.788	0	0	0	16194	530	0	0
1	2	215	202012	0.184478	152.788	0	0	134	16213	2461	113	0
1	2	216	204012	0.184478	154.325	0	122	8791	9420	148	0	0
1	2	217	206012	0.184478	154.325	0	0	1136	15476	0	0	0
1	2	219	210012	0.184478	154.325	0	0	0	16516	387	0	0
1	2	220	212012	0.184478	154.325	0	0	0	15933	1696	141	0
1	2	221	214012	0.184478	154.325	0	0	132	12219	4593	0	0
1	2	222	216012	0.184478	155.138	0	197	2435	13640	0	0	0
1	2	223	218012	0.184478	155.138	0	132	0	18168	274	0	0
1	2	224	220013	0.184478	155.138	0	0	0	16863	48	0	0
1	2	225	222013	0.184478	155.138	0	0	344	16092	495	7	0
1	2	226	224013	0.184478	155.138	0	0	461	14451	2726	19	0
1	2	227	226013	0.184478	156.061	0	417	6810	10705	0	0	0
1	2	228	228013	0.184478	156.061	0	1011	221	17005	348	0	0
1	2	229	230013	0.184478	156.061	0	0	55	16642	0	0	0
1	2	230	232013	0.184478	156.061	0	0	0	16629	274	0	0
1	2	231	234013	0.184478	156.061	0	0	20	16269	2173	0	0
1	2	232	236013	0.184478	156.061	0	0	130	10834	7086	89	0
1	2	233	238013	0.184478	155.538	0	269	1633	13550	33	0	0
1	2	234	240013	0.184478	155.538	0	199	0	16506	0	0	0
1	2	235	242013	0.184478	155.538	0	0	0	16252	27	0	0
1	2	236	244013	0.184478	155.538	0	0	0	15670	1551	0	0
1	2	237	246014	0.184478	155.538	0	0	610	13897	4562	0	0
1	2	238	248014	0.184478	154.368	0	216	4499	11374	0	0	0
1	2	239	250014	0.184478	154.368	0	0	51	17710	0	0	0
1	2	240	252014	0.184478	154.368	0	0	519	17190	41	0	0
1	2	241	254014	0.184478	154.368	0	0	318	15089	1280	0	0
1	2	242	256014	0.184478	154.368	0	0	0	14791	1980	0	0
1	2	243	258014	0.184478	158.471	0	0	8831	7892	0	0	0
1	2	244	260014	0.184478	158.471	0	0	2247	15703	7	0	0
1	2	245	262014	0.184478	158.471	0	222	0	16982	36	0	0
1	2	246	264014	0.184478	158.471	0	0	0	16912	472	0	0
1	2	247	266014	0.184478	158.471	0	0	0	15452	1518	285	0
1	2	248	268014	0.184478	158.471	0	0	0	10896	5811	0	0
1	2	249	270015	0.184478	154.848	0	279	3903	12899	0	0	0
1	2	250	272015	0.184478	154.848	0	329	859	16954	0	0	0
1	2	252	276015	0.184478	154.848	0	0	0	15317	52	224	0
1	2	253	278015	0.184478	154.848	0	0	0	13447	1963	283	0
1	2	254	280015	0.184478	156.719	0	341	7011	8713	0	0	0
1	2	255	282015	0.184478	156.719	0	927	545	15994	0	0	0
1	2	256	284015	0.184478	156.719	0	28	701	17170	0	0	0
1	2	257	286015	0.184478	156.719	0	0	99	16729	25	0	0
1	2	258	288015	0.184478	156.719	0	0	120	14010	1692	170	0
1	2	259	290015	0.184478	156.719	0	0	34	10743	5655	157	0
1	2	260	292015	0.184478	151.837	0	225	3504	13721	0	0	0
1	2	261	294016	0.184478	151.837	0	86	79	17385	0	0	0
1	2	263	298016	0.184478	151.837	0	0	6	16877	323	153	0
1	2	264	300016	0.184478	151.837	0	0	0	13718	3621	0	0
1	2	265	302016	0.184478	152.853	0	829	5464	11033	0	0	0
1	2	266	304016	0.184478	152.853	0	490	576	15794	0	0	0
1	2	267	306016	0.184478	152.853	0	0	0	16218	82	0	0
1	2	268	308016	0.184478	152.853	0	0	55	16956	531	0	0
1	2	269	310016	0.184478	152.853	0	0	0	15023	1099	54	0
1	2	270	312016	0.184478	152.853	0	0	252	8310	6519	192	0
1	2	271	314016	0.184478	153.378	0	766	1471	14496	69	0	0
1	2	272	316016	0.184478	153.378	0	153	0	17600	24	0	0
1	2	273	318017	0.184478	153.378	0	0	229	16459	0	0	0
1	2	274	320017	0.184478	153.378	0	0	430	16370	1410	0	0
1	2	275	322017	0.184478	153.378	0	0	0	13995	5882	0	0
1	2	276	324017	0.184478	155.525	0	129	4770	11279	0	0	0
1	2	277	326017	0.184478	155.525	0	988	210	16619	129	0	0
1	2	278	328017	0.184478	155.525	0	0	0	17356	23	0	0
1	2	279	330017	0.184478	155.525	0	0	123	14384	470	0	0
1	2	280	332017	0.184478	155.525	0	0	371	14545	2964	86	0
1	2	281	334017	0.184478	156.739	0	0	9519	8402	261	0	0
1	2	282	336017	0.184478	156.739	0	56	1613	14769	34	0	0
1	2	283	338017	0.184478	156.739	0	7	0	17755	0	0	0
1	2	284	340017	0.184478	156.739	0	0	0	15659	584	0	0
1	2	285	342018	0.184478	156.739	0	0	0	16452	1607	0	0
1	2	286	344018	0.184478	156.739	0	0	0	12016	5348	124	0
1	2	287	346018	0.184478	157.245	0	0	3548	12967	490	0	0
1	2	288	348018	0.184478	157.245	0	120	0	16697	3	0	0
1	2	290	352018	0.184478	157.245	0	0	0	15409	629	0	0
1	2	291	354018	0.184478	157.245	0	0	85	13636	2783	0	0
1	2	292	356018	0.184478	154.561	0	511	6827	9810	0	0	0
1	2	293	358018	0.184478	154.561	0	569	1096	15944	211	0	0
1	2	294	360018	0.184478	154.561	0	49	7	17229	350	0	0
1	2	295	362018	0.184478	154.561	0	0	0	15735	599	0	0
1	2	296	364018	0.184478	154.561	0	0	0	15152	2707	0	0
1	2	297	366018	0.184478	154.561	0	0	0	11268	7072	0	0
1	2	298	368019	0.184478	153.111	0	0	2123	13897	0	0	0
1	2	299	370019	0.184478	153.111	0	71	664	17645	294	0	0
1	2	300	372019	0.184478	153.111	0	0	209	15980	449	0	0
1	2	301	374019	0.184478	153.111	0	0	0	15449	385	0	0
1	2	302	376019	0.184478	153.111	0	0	620	12551	3339	80	0
1	2	303	378019	0.184478	157.035	0	54	7145	10601	146	0	0
1	2	304	380019	0.184478	157.035	0	0	1375	16144	0	0	0
1	2	305	382019	0.184478	157.035	0	26	0	17323	0	0	0
1	2	306	384019	0.184478	157.035	0	0	0	15797	165	0	0
1	2	307	386019	0.184478	157.035	0	0	0	14334	2439	0	0
1	2	308	388019	0.184478	157.035	0	0	0	9647	8630	142	0
1	2	309	390019	0.184478	155.439	0	432	2561	15038	0	0	0
1	2	310	392020	0.184478	155.439	0	147	136	17751	0	0	0
1	2	311	394020	0.184478	155.439	0	0	0	16690	0	214	0
1	2	312	396020	0.184478	155.439	0	0	0	15486	1673	452	0
1	2	313	398020	0.184478	155.439	0	0	354	12010	5781	0	0
1	2	314	400020	0.184478	157.789	0	0	4965	11374	0	0	0
1	2	315	402020	0.184478	157.789	0	0	114	15774	0	0	0
1	2	316	404020	0.184478	157.789	0	0	202	16068	21	0	0
1	2	317	406020	0.184478	157.789	0	0	0	15051	769	529	0
1	2	318	408020	0.184478	157.789	0	0	765	13316	3830	33	0
1	2	319	410020	0.184478	160.078	0	195	8132	9671	0	0	0
1	2	320	412020	0.184478	160.078	0	0	1853	15315	0	0	0
1	2	322	416021	0.184478	160.078	0	0	317	16672	374	47	0
1	2	323	418021	0.184478	160.078	0	0	296	15276	2037	9	0
1	2	324	420021	0.184478	160.078	0	0	0	10433	6142	0	0
1	2	325	422021	0.184478	159.178	0	0	4553	13555	0	0	0
1	2	326	424021	0.184478	159.178	0	520	855	17224	0	0	0
1	2	327	426021	0.184478	159.178	0	0	241	16053	0	0	0
1	2	328	428021	0.184478	159.178	0	0	0	15829	931	46	0
1	2	329	430021	0.184478	159.178	0	0	0	13260	4043	618	0
1	2	330	432021	0.184478	157.226	0	0	6019	9825	164	0	0
1	2	331	434021	0.184478	157.226	0	5	928	15313	0	0	0
1	2	332	436021	0.184478	157.226	0	0	0	18139	13	0	0
1	2	333	438021	0.184478	157.226	0	0	195	16853	643	174	0
1	2	334	440022	0.184478	157.226	0	0	252	14410	1789	617	0
1	2	335	442022	0.184478	157.226	0	0	39	9769	7456	78	0
1	2	336	444022	0.184478	152.76	0	0	2621	13659	0	0	0
1	2	337	446022	0.184478	152.76	0	57	354	16205	0	0	0
1	2	338	448022	0.184478	152.76	0	0	19	17302	165	0	0
1	2	339	450022	0.184478	152.76	0	0	0	16132	1683	86	0
1	2	340	452022	0.184478	152.76	0	0	0	11982	5068	64	0
