det	event	block	status	plane	rr_bin	N	abs	sum_y	sum_yhat	uncov_y
pdvd	039349_28_d42fit	420	3	V	0-2	16	33505	125313	122326	0
pdvd	039349_28_d42fit	420	3	V	2-5	11	12612	24469	34801	18
pdvd	039349_28_d42fit	420	3	V	5-10	27	49236	142490	123774	3427
pdvd	039349_28_d42fit	420	3	V	10-20	51	91468	288019	266927	1833
pdvd	039349_28_d42fit	420	3	V	20-40	40	97721	101133	142500	0
pdvd	039349_28_d42fit	420	3	V	40+	259	859573	1285345	992470	47643
pdvd	039349_28_d42fit	420	3	W	0-2	16	39592	147199	118683	0
pdvd	039349_28_d42fit	420	3	W	2-5	8	6000	20895	19021	0
pdvd	039349_28_d42fit	420	3	W	5-10	27	42804	207419	179111	0
pdvd	039349_28_d42fit	420	3	W	10-20	78	102379	470341	388694	0
pdvd	039349_28_d42fit	420	3	W	20-40	152	315794	782981	517239	2219
pdvd	039349_28_d42fit	420	3	W	40+	188	520771	1244120	791415	43484
pdvd	039349_28_d42fit	421	0	U	0-2	9	36524	25694	61290	464
pdvd	039349_28_d42fit	421	0	U	2-5	8	14565	41092	31657	845
pdvd	039349_28_d42fit	421	0	U	5-10	13	107295	93781	61814	518
pdvd	039349_28_d42fit	421	0	U	10-20	18	107437	109245	17608	69170
pdvd	039349_28_d42fit	421	0	U	20-40	35	165236	253720	201698	38057
pdvd	039349_28_d42fit	421	0	U	40+	158	827833	1615404	1914617	2862
pdvd	039349_28_d42fit	421	0	V	0-2	15	72631	89733	18308	2358
pdvd	039349_28_d42fit	421	0	V	2-5	3	20577	20868	849	0
pdvd	039349_28_d42fit	421	0	V	5-10	10	13740	19634	20658	0
pdvd	039349_28_d42fit	421	0	V	10-20	39	135513	124827	178794	24452
pdvd	039349_28_d42fit	421	0	V	20-40	38	86521	123973	76734	3856
pdvd	039349_28_d42fit	421	0	V	40+	280	707508	1297225	1147123	74331
pdvd	039349_28_d42fit	421	0	W	5-10	14	42019	98486	57907	0
pdvd	039349_28_d42fit	421	0	W	10-20	58	147951	399697	263458	0
pdvd	039349_28_d42fit	421	0	W	20-40	6	32769	53426	28477	0
pdvd	039349_28_d42fit	421	0	W	40+	379	764326	2226872	1571306	1580
pdvd	039349_28_d42fit	480	3	U	0-2	15	190018	385652	333420	248
pdvd	039349_28_d42fit	480	3	U	2-5	19	367028	439184	225494	83007
pdvd	039349_28_d42fit	480	3	U	5-10	30	383060	604936	393748	155379
pdvd	039349_28_d42fit	480	3	U	10-20	72	683220	1420646	835818	77486
pdvd	039349_28_d42fit	480	3	U	20-40	151	551000	2466806	1982612	56981
pdvd	039349_28_d42fit	480	3	U	40+	1020	6690349	13451605	7769086	1993055
pdvd	039349_28_d42fit	480	3	V	0-2	4	31327	92780	61453	0
pdvd	039349_28_d42fit	480	3	V	2-5	10	184214	305738	145540	0
pdvd	039349_28_d42fit	480	3	V	5-10	22	376405	571324	236115	146475
pdvd	039349_28_d42fit	480	3	V	10-20	32	346138	820755	512467	4868
pdvd	039349_28_d42fit	480	3	V	20-40	103	477748	1502955	1267233	79103
pdvd	039349_28_d42fit	480	3	V	40+	715	10491281	15202112	7047553	3852247
pdvd	039349_28_d42fit	480	3	W	0-2	21	67990	226464	168048	14814
pdvd	039349_28_d42fit	480	3	W	2-5	20	58027	184282	126951	630
pdvd	039349_28_d42fit	480	3	W	5-10	40	63055	287855	247256	263
pdvd	039349_28_d42fit	480	3	W	10-20	70	238080	541793	401277	27128
pdvd	039349_28_d42fit	480	3	W	20-40	151	152898	1024572	1003724	9341
pdvd	039349_28_d42fit	480	3	W	40+	1081	5127744	10741396	6845630	1070920
pdvd	039349_28_d42fit	520	0	U	0-2	7	38723	80898	60317	0
pdvd	039349_28_d42fit	520	0	U	2-5	7	32509	121124	93179	7
pdvd	039349_28_d42fit	520	0	U	5-10	7	76831	98484	31693	0
pdvd	039349_28_d42fit	520	0	U	10-20	23	82693	123666	98057	651
pdvd	039349_28_d42fit	520	0	U	20-40	65	1284137	1931729	874198	149244
pdvd	039349_28_d42fit	520	0	U	40+	118	2044245	3170099	2234952	44348
pdvd	039349_28_d42fit	520	0	V	0-2	14	130658	283538	202946	0
pdvd	039349_28_d42fit	520	0	V	2-5	18	112680	292393	239889	0
pdvd	039349_28_d42fit	520	0	V	5-10	1	4649	742	5391	0
pdvd	039349_28_d42fit	520	0	V	10-20	20	182224	248635	187785	149
pdvd	039349_28_d42fit	520	0	V	20-40	115	2038784	3168369	1715517	357434
pdvd	039349_28_d42fit	520	0	V	40+	195	2575848	5424135	4189883	171078
pdvd	039349_28_d42fit	520	0	W	0-2	6	42229	106450	74981	0
pdvd	039349_28_d42fit	520	0	W	2-5	22	84750	205014	139806	0
pdvd	039349_28_d42fit	520	0	W	5-10	5	12682	17458	12528	0
pdvd	039349_28_d42fit	520	0	W	10-20	23	169708	244076	99436	4508
pdvd	039349_28_d42fit	520	0	W	20-40	114	876357	1608960	888871	45106
pdvd	039349_28_d42fit	520	0	W	40+	205	1189763	3126438	2213587	0
pdvd	039349_28_d42fit	530	0	U	0-2	10	47740	149085	155973	163
pdvd	039349_28_d42fit	530	0	U	2-5	24	101734	390815	307359	1399
pdvd	039349_28_d42fit	530	0	U	5-10	33	104476	524677	429715	1429
pdvd	039349_28_d42fit	530	0	U	10-20	63	173094	912257	847917	4793
pdvd	039349_28_d42fit	530	0	U	20-40	112	896412	2294563	1498867	242214
pdvd	039349_28_d42fit	530	0	U	40+	330	1757579	4029801	2514646	127334
pdvd	039349_28_d42fit	530	0	V	0-2	7	17055	67815	53760	0
pdvd	039349_28_d42fit	530	0	V	2-5	16	21363	99674	87973	1885
pdvd	039349_28_d42fit	530	0	V	5-10	32	69460	276580	230258	1997
pdvd	039349_28_d42fit	530	0	V	10-20	46	80720	364763	293505	1428
pdvd	039349_28_d42fit	530	0	V	20-40	90	329331	830806	536907	24150
pdvd	039349_28_d42fit	530	0	V	40+	283	1189597	2264493	1262946	320169
pdvd	039349_28_d42fit	530	0	W	0-2	12	22310	89443	81999	0
pdvd	039349_28_d42fit	530	0	W	2-5	18	67603	173294	171909	0
pdvd	039349_28_d42fit	530	0	W	5-10	32	53592	247133	243787	7653
pdvd	039349_28_d42fit	530	0	W	10-20	44	72829	457798	480103	2321
pdvd	039349_28_d42fit	530	0	W	20-40	109	308560	972172	908144	87426
pdvd	039349_28_d42fit	530	0	W	40+	340	713793	2386531	2362426	94287
pdvd	039349_28_d42fit	550	3	U	0-2	8	55572	97952	42380	0
pdvd	039349_28_d42fit	550	3	U	2-5	15	44078	97293	68799	12042
pdvd	039349_28_d42fit	550	3	U	5-10	35	56788	196680	182924	18076
pdvd	039349_28_d42fit	550	3	U	10-20	56	192500	513062	324798	6833
pdvd	039349_28_d42fit	550	3	U	20-40	117	268089	801602	609789	19468
pdvd	039349_28_d42fit	550	3	U	40+	353	985765	2212122	2334967	41962
pdvd	039349_28_d42fit	550	3	V	2-5	12	51252	35666	76766	0
pdvd	039349_28_d42fit	550	3	V	5-10	3	3181	7024	10205	0
pdvd	039349_28_d42fit	550	3	V	10-20	55	148143	102117	230444	5438
pdvd	039349_28_d42fit	550	3	V	20-40	45	194832	34488	226062	1147
pdvd	039349_28_d42fit	550	3	V	40+	230	996101	946749	1290222	159567
pdvd	039349_28_d42fit	550	3	W	0-2	15	69226	107729	40745	0
pdvd	039349_28_d42fit	550	3	W	2-5	12	55193	69382	26479	0
pdvd	039349_28_d42fit	550	3	W	5-10	34	53687	204414	169993	0
pdvd	039349_28_d42fit	550	3	W	10-20	65	250817	521624	300193	321
pdvd	039349_28_d42fit	550	3	W	20-40	151	303600	846753	594587	669
pdvd	039349_28_d42fit	550	3	W	40+	537	1079428	3271244	2472392	0
pdvd	039349_28_d42fit	570	5	U	0-2	16	126997	222211	114224	49
pdvd	039349_28_d42fit	570	5	U	2-5	25	30210	148221	139771	1094
pdvd	039349_28_d42fit	570	5	U	5-10	40	114974	473025	386375	5658
pdvd	039349_28_d42fit	570	5	U	10-20	74	83252	560344	487226	2113
pdvd	039349_28_d42fit	570	5	U	20-40	137	373991	1279519	1030378	16222
pdvd	039349_28_d42fit	570	5	U	40+	1590	3444218	12898472	10282708	391027
pdvd	039349_28_d42fit	570	5	V	0-2	7	17539	66627	72908	0
pdvd	039349_28_d42fit	570	5	V	2-5	11	13994	61686	49040	0
pdvd	039349_28_d42fit	570	5	V	5-10	31	117112	361731	263973	307
pdvd	039349_28_d42fit	570	5	V	10-20	65	66581	440101	391312	750
pdvd	039349_28_d42fit	570	5	V	20-40	107	297102	939310	765334	3595
pdvd	039349_28_d42fit	570	5	V	40+	1156	2819959	9046510	6857355	190093
pdvd	039349_28_d42fit	570	5	W	0-2	19	48993	115870	82271	0
pdvd	039349_28_d42fit	570	5	W	2-5	26	17064	127472	129568	0
pdvd	039349_28_d42fit	570	5	W	5-10	39	115400	419461	386535	0
pdvd	039349_28_d42fit	570	5	W	10-20	79	77980	473076	487274	0
pdvd	039349_28_d42fit	570	5	W	20-40	145	277120	1130936	1050522	134
pdvd	039349_28_d42fit	570	5	W	40+	1681	2246470	10964277	10820465	165339
pdvd	039349_28_d42fit	600	0	U	0-2	4	51322	62537	11215	0
pdvd	039349_28_d42fit	600	0	U	10-20	11	128476	178912	77634	0
pdvd	039349_28_d42fit	600	0	U	20-40	124	319858	1750937	1567091	743
pdvd	039349_28_d42fit	600	0	U	40+	668	1284994	6086371	5771233	23668
pdvd	039349_28_d42fit	600	0	V	0-2	10	46002	69461	29391	1709
pdvd	039349_28_d42fit	600	0	V	10-20	4	90465	79644	44589	0
pdvd	039349_28_d42fit	600	0	V	20-40	121	833423	2235104	1803679	2076
pdvd	039349_28_d42fit	600	0	V	40+	648	1285104	5407450	4711794	26307
pdvd	039349_28_d42fit	600	0	W	0-2	7	41672	58569	29091	0
pdvd	039349_28_d42fit	600	0	W	10-20	24	272568	384350	119094	0
pdvd	039349_28_d42fit	600	0	W	20-40	168	160745	1774004	1768871	0
pdvd	039349_28_d42fit	600	0	W	40+	919	766040	6018993	5887455	0
pdvd	039349_28_d42fit	640	3	U	0-2	9	65346	222136	191764	538
pdvd	039349_28_d42fit	640	3	U	2-5	12	28226	314964	300980	0
pdvd	039349_28_d42fit	640	3	U	5-10	25	193919	611180	502353	2246
pdvd	039349_28_d42fit	640	3	U	10-20	49	154615	1052663	983700	724
pdvd	039349_28_d42fit	640	3	U	20-40	92	367928	1125998	898944	3028
pdvd	039349_28_d42fit	640	3	U	40+	3731	11857180	41726006	35799480	708826
pdvd	039349_28_d42fit	640	3	V	0-2	16	296434	523834	264330	1145
pdvd	039349_28_d42fit	640	3	V	2-5	13	14364	270094	273500	14
pdvd	039349_28_d42fit	640	3	V	5-10	27	547971	939417	439802	115905
pdvd	039349_28_d42fit	640	3	V	10-20	67	415706	1478858	1225790	1500
pdvd	039349_28_d42fit	640	3	V	20-40	118	808483	2957966	2338971	13845
pdvd	039349_28_d42fit	640	3	V	40+	3769	15458182	47976658	39865446	683140
pdvd	039349_28_d42fit	640	3	W	0-2	16	170758	306286	136334	1234
pdvd	039349_28_d42fit	640	3	W	2-5	13	22384	149027	154935	0
pdvd	039349_28_d42fit	640	3	W	5-10	23	61822	259882	241304	276
pdvd	039349_28_d42fit	640	3	W	10-20	60	150139	649257	645414	1006
pdvd	039349_28_d42fit	640	3	W	20-40	97	306418	1219487	1138183	16933
pdvd	039349_28_d42fit	640	3	W	40+	3802	9298033	40292959	35031134	71653
pdvd	039349_29_d42fit	130	0	U	0-2	11	23048	130036	109004	0
pdvd	039349_29_d42fit	130	0	U	2-5	19	24015	154052	139137	692
pdvd	039349_29_d42fit	130	0	U	5-10	23	103269	288062	232245	0
pdvd	039349_29_d42fit	130	0	U	10-20	55	275359	1147225	937300	4105
pdvd	039349_29_d42fit	130	0	U	20-40	117	261111	2066452	1940129	4093
pdvd	039349_29_d42fit	130	0	U	40+	693	2892132	11678792	9372490	196686
pdvd	039349_29_d42fit	130	0	V	0-2	12	59884	272822	216174	0
pdvd	039349_29_d42fit	130	0	V	2-5	20	75637	383594	398803	0
pdvd	039349_29_d42fit	130	0	V	5-10	21	230183	627010	491793	0
pdvd	039349_29_d42fit	130	0	V	10-20	62	181305	714493	544966	21315
pdvd	039349_29_d42fit	130	0	V	20-40	122	218856	1332165	1148345	4869
pdvd	039349_29_d42fit	130	0	V	40+	772	3137038	9500389	7488491	347112
pdvd	039349_29_d42fit	130	0	W	0-2	8	32575	29507	35332	163
pdvd	039349_29_d42fit	130	0	W	10-20	69	133571	530438	528035	6332
pdvd	039349_29_d42fit	130	0	W	20-40	133	162325	1165137	1206582	7476
pdvd	039349_29_d42fit	130	0	W	40+	818	2213216	8172289	7846515	419069
pdvd	039349_29_d42fit	190	3	U	0-2	2	86	86	0	86
pdvd	039349_29_d42fit	190	3	U	2-5	8	88200	88200	0	88200
pdvd	039349_29_d42fit	190	3	U	5-10	3	3223	3223	0	3223
pdvd	039349_29_d42fit	190	3	U	10-20	3	33386	43432	15504	0
pdvd	039349_29_d42fit	190	3	U	20-40	22	877536	1176169	298633	14992
pdvd	039349_29_d42fit	190	3	U	40+	1228	11242691	31902545	23920954	2372051
pdvd	039349_29_d42fit	190	3	V	0-2	14	53181	157213	160778	3758
pdvd	039349_29_d42fit	190	3	V	2-5	12	124320	182645	78553	430
pdvd	039349_29_d42fit	190	3	V	5-10	24	36252	237231	247037	102
pdvd	039349_29_d42fit	190	3	V	10-20	53	49094	382281	352185	996
pdvd	039349_29_d42fit	190	3	V	20-40	115	362930	1229994	1090920	1370
pdvd	039349_29_d42fit	190	3	V	40+	1841	7154810	29706102	25939998	144413
pdvd	039349_29_d42fit	190	3	W	0-2	24	38165	197199	169220	1881
pdvd	039349_29_d42fit	190	3	W	2-5	16	89876	161143	85069	15774
pdvd	039349_29_d42fit	190	3	W	5-10	40	30658	274395	269455	16
pdvd	039349_29_d42fit	190	3	W	10-20	78	39776	379016	386290	348
pdvd	039349_29_d42fit	190	3	W	20-40	162	213927	1270033	1179652	171
pdvd	039349_29_d42fit	190	3	W	40+	2359	3970312	20350250	18974774	32369
pdvd	039349_29_d42fit	200	0	U	0-2	8	45521	231957	186436	542
pdvd	039349_29_d42fit	200	0	U	2-5	18	123182	377170	254178	0
pdvd	039349_29_d42fit	200	0	U	5-10	33	605052	1024945	519101	115451
pdvd	039349_29_d42fit	200	0	U	10-20	50	250676	896876	657164	3656
pdvd	039349_29_d42fit	200	0	U	20-40	111	587502	2608780	2088370	22874
pdvd	039349_29_d42fit	200	0	U	40+	1582	13695740	32580942	20472074	2070477
pdvd	039349_29_d42fit	200	0	V	0-2	15	50000	284661	293891	0
pdvd	039349_29_d42fit	200	0	V	2-5	20	115307	523930	485105	0
pdvd	039349_29_d42fit	200	0	V	5-10	33	856594	1149695	545351	34038
pdvd	039349_29_d42fit	200	0	V	10-20	63	178871	1268596	1236493	0
pdvd	039349_29_d42fit	200	0	V	20-40	129	651456	2855999	2719849	14239
pdvd	039349_29_d42fit	200	0	V	40+	1875	5789418	22964596	19535024	205191
pdvd	039349_29_d42fit	200	0	W	0-2	19	26758	134757	148501	0
pdvd	039349_29_d42fit	200	0	W	2-5	28	39281	232452	238597	0
pdvd	039349_29_d42fit	200	0	W	5-10	34	283119	542535	279456	0
pdvd	039349_29_d42fit	200	0	W	10-20	83	56798	608098	623810	0
pdvd	039349_29_d42fit	200	0	W	20-40	164	187339	1429978	1369733	0
pdvd	039349_29_d42fit	200	0	W	40+	2385	4526279	20735458	19479033	279182
pdvd	039349_29_d42fit	400	0	U	0-2	14	39742	146530	119420	0
pdvd	039349_29_d42fit	400	0	U	2-5	21	44473	186973	165046	652
pdvd	039349_29_d42fit	400	0	U	5-10	44	106401	582996	508359	13053
pdvd	039349_29_d42fit	400	0	U	10-20	72	147616	773612	640566	5525
pdvd	039349_29_d42fit	400	0	U	20-40	156	263234	1297302	1129206	21336
pdvd	039349_29_d42fit	400	0	U	40+	1784	7315465	18795451	13414978	2373998
pdvd	039349_29_d42fit	400	0	V	0-2	13	53573	125733	84158	3271
pdvd	039349_29_d42fit	400	0	V	2-5	20	50352	196479	158429	273
pdvd	039349_29_d42fit	400	0	V	5-10	27	83198	418031	337011	0
pdvd	039349_29_d42fit	400	0	V	10-20	68	145720	653651	528049	17689
pdvd	039349_29_d42fit	400	0	V	20-40	135	360005	1247210	911677	13291
pdvd	039349_29_d42fit	400	0	V	40+	1498	3889253	11446141	8200188	561856
pdvd	039349_29_d42fit	400	0	W	0-2	18	45082	133842	120120	0
pdvd	039349_29_d42fit	400	0	W	2-5	22	26507	158271	165116	0
pdvd	039349_29_d42fit	400	0	W	5-10	34	100388	491111	491609	0
pdvd	039349_29_d42fit	400	0	W	10-20	79	91722	623817	639043	0
pdvd	039349_29_d42fit	400	0	W	20-40	154	213669	1132313	1128004	1093
pdvd	039349_29_d42fit	400	0	W	40+	2006	2816451	13408269	12211680	358691
pdvd	039349_29_d42fit	410	0	U	0-2	11	86087	147269	91052	1180
pdvd	039349_29_d42fit	410	0	U	2-5	13	68132	94500	73068	0
pdvd	039349_29_d42fit	410	0	U	5-10	27	76617	328049	305042	0
pdvd	039349_29_d42fit	410	0	U	10-20	45	110340	493144	445308	71
pdvd	039349_29_d42fit	410	0	U	20-40	81	366247	1278676	1098497	2598
pdvd	039349_29_d42fit	410	0	U	40+	704	4995784	12929555	10044431	243529
pdvd	039349_29_d42fit	410	0	V	0-2	17	93568	198412	113206	1411
pdvd	039349_29_d42fit	410	0	V	2-5	19	61428	146842	95894	389
pdvd	039349_29_d42fit	410	0	V	5-10	31	58956	281483	262115	1296
pdvd	039349_29_d42fit	410	0	V	10-20	60	120997	513490	452581	3353
pdvd	039349_29_d42fit	410	0	V	20-40	112	434052	1152261	959471	15911
pdvd	039349_29_d42fit	410	0	V	40+	879	4937302	14092343	10936393	323990
pdvd	039349_29_d42fit	410	0	W	0-2	7	50711	124669	89468	0
pdvd	039349_29_d42fit	410	0	W	2-5	10	66488	152240	86380	206
pdvd	039349_29_d42fit	410	0	W	5-10	21	72249	322968	327987	0
pdvd	039349_29_d42fit	410	0	W	10-20	40	84350	471997	477759	1055
pdvd	039349_29_d42fit	410	0	W	20-40	72	239553	1132750	1065767	2327
pdvd	039349_29_d42fit	410	0	W	40+	593	3395539	10296249	7844874	67977
pdvd	039349_29_d42fit	440	3	U	0-2	15	120410	318715	264619	5061
pdvd	039349_29_d42fit	440	3	U	2-5	15	64421	289557	255738	5441
pdvd	039349_29_d42fit	440	3	U	5-10	39	169687	620521	516732	7867
pdvd	039349_29_d42fit	440	3	U	10-20	66	146749	879572	788747	6560
pdvd	039349_29_d42fit	440	3	U	20-40	141	627550	2345630	1941066	15138
pdvd	039349_29_d42fit	440	3	U	40+	266	762520	2152101	1560207	86555
pdvd	039349_29_d42fit	440	3	V	0-2	13	97625	213836	242793	11915
pdvd	039349_29_d42fit	440	3	V	2-5	9	63996	184165	149567	29910
pdvd	039349_29_d42fit	440	3	V	5-10	25	171963	527299	370556	14720
pdvd	039349_29_d42fit	440	3	V	10-20	37	237610	589611	414185	62877
pdvd	039349_29_d42fit	440	3	V	20-40	93	788867	1596061	866574	222122
pdvd	039349_29_d42fit	440	3	V	40+	191	1258883	2594393	1791526	477726
pdvd	039349_29_d42fit	440	3	W	0-2	21	68817	185548	136745	2112
pdvd	039349_29_d42fit	440	3	W	2-5	19	22172	143038	132738	639
pdvd	039349_29_d42fit	440	3	W	5-10	36	76454	322759	281125	4854
pdvd	039349_29_d42fit	440	3	W	10-20	72	75305	455606	441281	5043
pdvd	039349_29_d42fit	440	3	W	20-40	134	242552	1179987	1089159	9322
pdvd	039349_29_d42fit	440	3	W	40+	261	375104	1986294	1873100	20020
pdvd	039349_29_d42fit	450	0	U	0-2	16	142001	481340	374143	11706
pdvd	039349_29_d42fit	450	0	U	2-5	11	91030	374302	321794	66689
pdvd	039349_29_d42fit	450	0	U	5-10	23	266069	1093171	1096198	84760
pdvd	039349_29_d42fit	450	0	U	10-20	49	326441	1306775	1172952	0
pdvd	039349_29_d42fit	450	0	U	20-40	111	758636	2377922	2066424	1310
pdvd	039349_29_d42fit	450	0	U	40+	616	6091458	12401102	9608948	58513
pdvd	039349_29_d42fit	450	0	V	0-2	16	176690	554606	430932	29501
pdvd	039349_29_d42fit	450	0	V	2-5	15	66045	274590	208545	3736
pdvd	039349_29_d42fit	450	0	V	5-10	19	233867	1010102	812257	0
pdvd	039349_29_d42fit	450	0	V	10-20	55	342238	1403835	1211593	662
pdvd	039349_29_d42fit	450	0	V	20-40	121	511619	2310547	2024580	15831
pdvd	039349_29_d42fit	450	0	V	40+	828	3705599	10327959	8672956	13070
pdvd	039349_29_d42fit	450	0	W	0-2	22	79098	256191	223679	38378
pdvd	039349_29_d42fit	450	0	W	2-5	19	24186	137748	140662	0
pdvd	039349_29_d42fit	450	0	W	5-10	12	115436	538317	519719	1291
pdvd	039349_29_d42fit	450	0	W	10-20	32	194449	803636	732539	4273
pdvd	039349_29_d42fit	450	0	W	20-40	75	262987	1200450	1151971	3251
pdvd	039349_29_d42fit	450	0	W	40+	536	4715403	10454839	7899180	97866
pdvd	039349_29_d42fit	460	3	U	0-2	10	51806	61373	17419	12471
pdvd	039349_29_d42fit	460	3	U	10-20	27	62399	315432	296875	3336
pdvd	039349_29_d42fit	460	3	U	20-40	31	173313	283719	132672	43466
pdvd	039349_29_d42fit	460	3	U	40+	8	12495	12907	9288	8057
pdvd	039349_29_d42fit	460	3	V	0-2	8	52451	56785	17392	7148
pdvd	039349_29_d42fit	460	3	V	2-5	6	16278	16278	0	16278
pdvd	039349_29_d42fit	460	3	V	10-20	40	186684	322993	186759	40666
pdvd	039349_29_d42fit	460	3	V	20-40	32	160864	273788	145592	67006
pdvd	039349_29_d42fit	460	3	V	40+	11	12582	21342	10854	9930
pdvd	039349_29_d42fit	460	3	W	0-2	9	47195	55830	16493	14141
pdvd	039349_29_d42fit	460	3	W	10-20	52	159689	399536	305841	11976
pdvd	039349_29_d42fit	460	3	W	20-40	39	98716	313567	251551	10583
pdvd	039349_29_d42fit	460	3	W	40+	5	7672	17016	12922	0
pdvd	039349_29_d42fit	470	0	U	0-2	14	35065	105354	89527	1465
pdvd	039349_29_d42fit	470	0	U	2-5	21	26935	125583	123724	360
pdvd	039349_29_d42fit	470	0	U	5-10	35	36138	221976	224086	238
pdvd	039349_29_d42fit	470	0	U	10-20	78	81318	537259	520225	2771
pdvd	039349_29_d42fit	470	0	U	20-40	146	603041	1521545	1142140	80682
pdvd	039349_29_d42fit	470	0	U	40+	532	1025745	4617256	4029497	68109
pdvd	039349_29_d42fit	470	0	V	2-5	10	37161	185280	148119	0
pdvd	039349_29_d42fit	470	0	V	5-10	28	135972	503696	384956	19343
pdvd	039349_29_d42fit	470	0	V	10-20	56	228117	874393	682244	12054
pdvd	039349_29_d42fit	470	0	V	20-40	111	1268775	2437172	1349971	269528
pdvd	039349_29_d42fit	470	0	V	40+	374	2473771	7418536	5708395	582098
pdvd	039349_29_d42fit	470	0	W	0-2	16	29997	110423	89794	0
pdvd	039349_29_d42fit	470	0	W	2-5	23	18606	142473	125663	0
pdvd	039349_29_d42fit	470	0	W	5-10	39	29579	240240	221757	868
pdvd	039349_29_d42fit	470	0	W	10-20	79	85015	584658	533949	695
pdvd	039349_29_d42fit	470	0	W	20-40	155	460274	1492106	1183164	4245
pdvd	039349_29_d42fit	470	0	W	40+	578	905627	4618546	4188987	32530
pdvd	039349_29_d42fit	490	0	U	0-2	14	279294	582726	303994	88564
pdvd	039349_29_d42fit	490	0	U	2-5	21	100024	659941	602097	484
pdvd	039349_29_d42fit	490	0	U	5-10	37	158072	855794	752046	3734
pdvd	039349_29_d42fit	490	0	U	10-20	70	273091	1531725	1297120	4829
pdvd	039349_29_d42fit	490	0	U	20-40	131	444281	1652934	1306357	21049
pdvd	039349_29_d42fit	490	0	U	40+	1162	4664304	12984555	8898927	475873
pdvd	039349_29_d42fit	490	0	V	0-2	12	190316	321887	146123	0
pdvd	039349_29_d42fit	490	0	V	2-5	14	42228	136301	128327	5710
pdvd	039349_29_d42fit	490	0	V	5-10	30	84405	303246	366255	0
pdvd	039349_29_d42fit	490	0	V	10-20	53	154725	382629	440364	18544
pdvd	039349_29_d42fit	490	0	V	20-40	70	416576	712713	445449	148632
pdvd	039349_29_d42fit	490	0	V	40+	656	6541682	10296259	8006955	1999440
pdvd	039349_29_d42fit	490	0	W	0-2	15	134634	244634	154522	17190
pdvd	039349_29_d42fit	490	0	W	2-5	27	37529	321409	304698	0
pdvd	039349_29_d42fit	490	0	W	5-10	42	41113	391051	381298	44
pdvd	039349_29_d42fit	490	0	W	10-20	79	87814	663844	658592	180
pdvd	039349_29_d42fit	490	0	W	20-40	113	91416	717598	694924	202
pdvd	039349_29_d42fit	490	0	W	40+	1331	2277437	8765750	7793777	197713
pdvd	039349_29_d42fit	500	3	U	0-2	18	44119	51677	10444	23537
pdvd	039349_29_d42fit	500	3	U	2-5	20	44298	104247	78063	19527
pdvd	039349_29_d42fit	500	3	U	5-10	26	80069	179812	160743	1970
pdvd	039349_29_d42fit	500	3	U	10-20	55	280416	700167	438529	30382
pdvd	039349_29_d42fit	500	3	U	20-40	109	322960	1230203	953997	26759
pdvd	039349_29_d42fit	500	3	U	40+	1195	3230411	13375676	10725039	254901
pdvd	039349_29_d42fit	500	3	V	0-2	18	332725	332784	12441	78852
pdvd	039349_29_d42fit	500	3	V	2-5	16	329994	366840	39184	152809
pdvd	039349_29_d42fit	500	3	V	5-10	26	197917	390473	249940	21576
pdvd	039349_29_d42fit	500	3	V	10-20	78	441939	995732	718337	22371
pdvd	039349_29_d42fit	500	3	V	20-40	123	354977	1274397	1072164	13991
pdvd	039349_29_d42fit	500	3	V	40+	1269	2346574	10586149	9559199	32558
pdvd	039349_29_d42fit	500	3	W	0-2	24	181247	192465	11218	76724
pdvd	039349_29_d42fit	500	3	W	2-5	25	109881	191338	81457	859
pdvd	039349_29_d42fit	500	3	W	5-10	28	88039	181623	130506	1148
pdvd	039349_29_d42fit	500	3	W	10-20	69	196802	550341	428769	535
pdvd	039349_29_d42fit	500	3	W	20-40	137	181266	1012791	969553	402
pdvd	039349_29_d42fit	500	3	W	40+	1452	1908780	10802696	10517106	879
pdvd	039349_29_d42fit	520	2	U	0-2	9	35594	69702	48234	229
pdvd	039349_29_d42fit	520	2	U	2-5	16	78430	106962	33696	9636
pdvd	039349_29_d42fit	520	2	U	5-10	15	69007	127140	58133	1400
pdvd	039349_29_d42fit	520	2	U	10-20	29	122788	229135	127949	2855
pdvd	039349_29_d42fit	520	2	U	20-40	42	265390	311916	71688	185123
pdvd	039349_29_d42fit	520	2	U	40+	370	4807565	6064718	1875647	2117084
pdvd	039349_29_d42fit	520	2	V	0-2	15	26069	70076	55633	300
pdvd	039349_29_d42fit	520	2	V	2-5	10	45624	51744	6298	29469
pdvd	039349_29_d42fit	520	2	V	5-10	12	53031	112371	81438	4410
pdvd	039349_29_d42fit	520	2	V	10-20	34	109365	195303	102472	19768
pdvd	039349_29_d42fit	520	2	V	20-40	49	175175	213664	101229	76618
pdvd	039349_29_d42fit	520	2	V	40+	408	6178402	6937336	1958020	2359564
pdvd	039349_29_d42fit	520	2	W	0-2	6	26879	39523	31240	0
pdvd	039349_29_d42fit	520	2	W	2-5	12	66763	112528	55441	0
pdvd	039349_29_d42fit	520	2	W	5-10	18	60606	110955	71151	0
pdvd	039349_29_d42fit	520	2	W	10-20	39	89699	230682	160979	33062
pdvd	039349_29_d42fit	520	2	W	20-40	22	114219	176193	75400	21757
pdvd	039349_29_d42fit	520	2	W	40+	424	5156593	7323424	2607133	1862334
