label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
phase:q2	truth	V	-1.87789e-17	0.00687425	0.153	0.00454899	0.023409	0.00139199	2.52559e-29	4	7.9135	0	-1.87789e-24	0.153
phase:q2	rms	W	4.3316	0.121483	-0.542342	0.0079023	-0.294135	0.0085715	273.802	4	7.9135	0	4.3316e-07	0.542342
phase:q2	share	W	0.0650586	0.0107937	0.0641612	0.00921002	0.00411666	0.00118185	1288.95	4	7.9135	0	6.50586e-09	0.0641612
phase:q2	truth	W	0.0206495	0.0109585	0.0915345	0.00653023	0.00837857	0.00119548	1187.8	4	7.9135	0	2.06495e-09	0.0915345
phase:q2	rms	U(joint)	3.34239	0.0597798	-0.508187	0.000196972	-0.258254	0.000200197	525.027	14	7.9135	0	3.34239e-07	0.508187
phase:q2	rms	V(joint)	3.34239	0.0597798	-0.533237	0.000601248	-0.284342	0.000641216	525.027	14	7.9135	0	3.34239e-07	0.533237
phase:q2	rms	W(joint)	3.34239	0.0597798	-0.47378	0.00447522	-0.224467	0.00424053	525.027	14	7.9135	0	3.34239e-07	0.47378
phase:q2	share	U(joint)	0.10675	0.0104385	0.297063	0.0125612	0.0882467	0.00746296	1542.59	14	7.9135	0	1.0675e-08	0.297063
phase:q2	share	V(joint)	0.10675	0.0104385	0.268499	0.00979367	0.0720919	0.00525919	1542.59	14	7.9135	0	1.0675e-08	0.268499
phase:q2	share	W(joint)	0.10675	0.0104385	-0.0149057	0.0384676	-0.00022218	0.00114677	1542.59	14	7.9135	0	1.0675e-08	0.0149057
phase:q2	truth	U(joint)	0.00224717	0.00361506	0.15141	0.00309797	0.022925	0.000938127	1190.96	14	7.9135	0	2.24717e-10	0.15141
phase:q2	truth	V(joint)	0.00224717	0.00361506	0.151636	0.00289147	0.0229935	0.000876903	1190.96	14	7.9135	0	2.24717e-10	0.151636
phase:q2	truth	W(joint)	0.00224717	0.00361506	0.101433	0.0025901	0.0102887	0.000525445	1190.96	14	7.9135	0	2.24717e-10	0.101433
phase:q3	rms	U	1.95078	0.422293	0.460831	0.106351	0.212365	0.0980202	16.7648	4	7.9135	0	1.95078e-07	0.460831
phase:q3	share	U	0.933507	0.107424	-0.11446	0.104039	-0.0131012	0.0238167	12.9586	4	7.9135	0	9.33507e-08	0.11446
phase:q3	truth	U	4.2379e-05	0.00803301	0.152981	0.00526878	0.0234032	0.00161205	1.46409	4	7.9135	0	4.2379e-12	0.152981
phase:q3	rms	V	2.15704	0.281436	0.378747	0.0765016	0.14345	0.0579496	4.37541	4	7.9135	0	2.15704e-07	0.378747
phase:q3	share	V	0.913039	0.0546776	-0.173841	0.0288181	-0.0302209	0.0100196	8.23078	4	7.9135	0	9.13039e-08	0.173841
phase:q3	truth	V	4.99182e-06	0.00595814	0.152998	0.00418785	0.0234083	0.00128146	0.00787017	4	7.9135	0	4.99182e-13	0.152998
phase:q3	rms	W	3.96269	0.103397	-0.498681	0.00693166	-0.248682	0.00691337	233.256	4	7.9135	0	3.96269e-07	0.498681
phase:q3	share	W	0.0791701	0.0110039	0.0567847	0.0100594	0.0032245	0.00114245	1450.12	4	7.9135	0	7.91701e-09	0.0567847
phase:q3	truth	W	0.0226339	0.0111949	0.0911292	0.00634932	0.00830452	0.00115722	1073.22	4	7.9135	0	2.26339e-09	0.0911292
phase:q3	rms	U(joint)	3.65779	0.0945886	-0.398846	0.0499523	-0.159078	0.0398465	307.867	14	7.9135	0	3.65779e-07	0.398846
phase:q3	rms	V(joint)	3.65779	0.0945886	-0.343733	0.0508764	-0.118153	0.0349758	307.867	14	7.9135	0	3.65779e-07	0.343733
phase:q3	rms	W(joint)	3.65779	0.0945886	-0.478045	0.00662939	-0.228527	0.00633829	307.867	14	7.9135	0	3.65779e-07	0.478045
phase:q3	share	U(joint)	0.119834	0.0107336	0.390372	0.0124602	0.15239	0.00972818	1752.79	14	7.9135	0	1.19834e-08	0.390372
phase:q3	share	V(joint)	0.119834	0.0107336	0.298811	0.00991936	0.0892879	0.00592803	1752.79	14	7.9135	0	1.19834e-08	0.298811
phase:q3	share	W(joint)	0.119834	0.0107336	-0.0278053	0.0200918	-0.000773136	0.00111732	1752.79	14	7.9135	0	1.19834e-08	0.0278053
phase:q3	truth	U(joint)	0.00351235	0.00440032	0.150901	0.00347368	0.022771	0.00104836	1078.14	14	7.9135	0	3.51235e-10	0.150901
phase:q3	truth	V(joint)	0.00351235	0.00440032	0.150788	0.00339993	0.0227372	0.00102534	1078.14	14	7.9135	0	3.51235e-10	0.150788
phase:q3	truth	W(joint)	0.00351235	0.00440032	0.100889	0.00280907	0.0101786	0.000566809	1078.14	14	7.9135	0	3.51235e-10	0.100889
phase:q4	rms	U	5.44327	1.23918	2.36747	0.0622991	5.60492	0.294983	4.06901	4	7.9135	0	5.44327e-07	2.36747
phase:q4	share	U	10.8199	1.39381	2.32514	0.0664413	5.40625	0.30897	2.86468	4	7.9135	0	1.08199e-06	2.32514
phase:q4	truth	U	3.21553	1.3404	2.57196	0.063679	6.61498	0.32756	3.07571	4	7.9135	0	3.21553e-07	2.57196
phase:q4	rms	V	5.7755	1.20115	2.33367	0.0607013	5.44601	0.283313	2.47544	4	7.9135	0	5.7755e-07	2.33367
phase:q4	share	V	11.6446	1.40611	2.31263	0.0672495	5.34826	0.311047	2.28687	4	7.9135	0	1.16446e-06	2.31263
phase:q4	truth	V	3.55288	1.30556	2.53877	0.0627372	6.44534	0.31855	0.978308	4	7.9135	0	3.55288e-07	2.53877
phase:q4	rms	W	5.14043	0.549747	1.42633	0.0417331	2.03441	0.11905	7.68587	4	7.9135	0	5.14043e-07	1.42633
phase:q4	share	W	11.2557	0.649112	1.18643	0.0497897	1.40761	0.118144	11.7517	4	7.9135	0	1.12557e-06	1.18643
phase:q4	truth	W	3.19622	0.603504	1.62941	0.0429751	2.65497	0.140048	0.973694	4	7.9135	0	3.19622e-07	1.62941
phase:q4	rms	U(joint)	5.27741	0.463582	2.3748	0.0359198	5.63965	0.170605	14.4823	14	7.9135	0	5.27741e-07	2.3748
phase:q4	rms	V(joint)	5.27741	0.463582	2.35563	0.0353651	5.54901	0.166614	14.4823	14	7.9135	0	5.27741e-07	2.35563
phase:q4	rms	W(joint)	5.27741	0.463582	1.41743	0.0373221	2.00911	0.105803	14.4823	14	7.9135	0	5.27741e-07	1.41743
phase:q4	share	U(joint)	11.2476	0.542816	2.30742	0.0404241	5.32421	0.186551	17.0773	14	7.9135	0	1.12476e-06	2.30742
phase:q4	share	V(joint)	11.2476	0.542816	2.32897	0.0403753	5.42409	0.188066	17.0773	14	7.9135	0	1.12476e-06	2.32897
phase:q4	share	W(joint)	11.2476	0.542816	1.18694	0.0444501	1.40882	0.105519	17.0773	14	7.9135	0	1.12476e-06	1.18694
phase:q4	truth	U(joint)	3.25279	0.507092	2.57039	0.0362553	6.60689	0.18638	5.0901	14	7.9135	0	3.25279e-07	2.57039
phase:q4	truth	V(joint)	3.25279	0.507092	2.55152	0.0360188	6.51023	0.183805	5.0901	14	7.9135	0	3.25279e-07	2.55152
phase:q4	truth	W(joint)	3.25279	0.507092	1.62588	0.0379153	2.64348	0.123291	5.0901	14	7.9135	0	3.25279e-07	1.62588
