root	plane	slice	t_ns	adv	thresh	q-3	q-2	q-1	q+0	q+1	q+2	q+3
work/039253_17_d42fit/tracking-stm.root	0	2088	862356	0.0720301	201.231	963	0	800	26612	70	2584	2619
work/039253_17_d42fit/tracking-stm.root	0	2090	866448	0.173275	201.231	943	0	12460	17897	1409	2072	0
work/039253_17_d42fit/tracking-stm.root	0	2092	870296	0.168972	205.777	0	1538	0	28500	10673	1895	1350
work/039253_17_d42fit/tracking-stm.root	0	2093	873430	0.122706	205.777	0	1332	0	30163	6641	2042	765
work/039253_17_d42fit/tracking-stm.root	0	2095	876484	0.216306	205.777	0	179	5729	36971	278	3991	0
work/039253_17_d42fit/tracking-stm.root	0	2099	884521	0.123632	199.957	0	0	12592	37873	0	3686	3025
work/039253_17_d42fit/tracking-stm.root	0	2400	50000	0.231578	213.511	1573	19257	771	67999	943	0	0
work/039253_17_d42fit/tracking-stm.root	0	2401	50000	0.246789	213.511	1247	18294	0	68911	434	0	0
work/039253_17_d42fit/tracking-stm.root	0	2402	50000	0.00956717	213.511	856	15301	0	66807	50	0	0
work/039253_17_d42fit/tracking-stm.root	0	2403	50000	0.155555	213.511	1415	13519	0	67180	330	0	0
work/039253_17_d42fit/tracking-stm.root	0	2404	50000	0.137857	213.511	2345	11740	26	73342	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2409	50000	0.140671	213.511	513	6451	0	67669	297	0	0
work/039253_17_d42fit/tracking-stm.root	0	2413	50579.3	0.0399782	202.761	623	0	72335	73	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2420	65955	0.211403	202.761	0	0	53574	44314	0	471	0
work/039253_17_d42fit/tracking-stm.root	0	2421	66801.2	0.2045	202.761	0	0	42365	62119	0	1267	0
work/039253_17_d42fit/tracking-stm.root	0	2423	71195.4	0.0715241	202.761	0	0	23916	71894	0	1030	0
work/039253_17_d42fit/tracking-stm.root	0	2424	72990	0.227241	202.761	0	0	16848	78816	0	1354	0
work/039253_17_d42fit/tracking-stm.root	0	2425	75610.3	0.227241	202.761	0	0	11263	73505	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2426	76891.4	0.15484	202.761	0	42	8866	74235	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2427	79780.1	0.147371	202.761	0	0	6755	70161	923	0	0
work/039253_17_d42fit/tracking-stm.root	0	2431	87093.5	0.0951905	192.699	0	7161	10453	54822	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2432	89160.6	0.0347546	192.699	0	8019	4496	61165	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2433	91449	0.14671	192.699	0	7650	1215	63705	1150	0	0
work/039253_17_d42fit/tracking-stm.root	0	2436	97364.4	0.111604	198.849	5633	464	19441	54592	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2437	100216	0.111604	198.849	5496	1630	16504	77388	0	0	0
work/039253_17_d42fit/tracking-stm.root	0	2438	101047	0.160841	198.849	5044	7	7408	69383	0	206	0
work/039253_17_d42fit/tracking-stm.root	0	2439	104158	0.110716	198.849	3189	1311	0	51151	3357	450	0
work/039253_17_d42fit/tracking-stm.root	0	2442	110079	0.238427	202.741	846	0	8069	47013	0	0	320
work/039253_17_d42fit/tracking-stm.root	0	2443	111724	0.0862653	202.741	68	187	1199	50409	158	0	176
work/039253_17_d42fit/tracking-stm.root	0	2444	112817	0.120205	202.741	0	1134	0	59600	7254	0	688
work/039253_17_d42fit/tracking-stm.root	0	2447	119071	0.234182	201.976	0	0	7463	64719	0	361	2086
work/039253_17_d42fit/tracking-stm.root	0	2448	121774	0.0771986	201.976	0	0	389	62952	0	0	2621
work/039253_17_d42fit/tracking-stm.root	0	2449	122876	0.119245	201.976	0	0	0	58737	3302	0	3067
work/039253_17_d42fit/tracking-stm.root	0	2453	131404	0.195655	199.419	0	103	1624	111780	0	3010	0
work/039253_17_d42fit/tracking-stm.root	0	2455	135612	0.240916	199.419	0	0	0	88429	52305	55	4
work/039253_17_d42fit/tracking-stm.root	0	2457	139655	0.176415	200.786	0	0	39354	168570	0	720	0
work/039253_17_d42fit/tracking-stm.root	0	2458	140368	0.133454	200.786	0	0	13647	139771	0	1249	0
work/039253_17_d42fit/tracking-stm.root	1	1902	491628	0.115329	206.428	0	0	6440	3940	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1903	491628	0.115329	206.428	0	0	9322	1986	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1908	503857	0.20392	210.897	0	161	743	14066	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1909	503857	0.20392	210.897	0	95	4748	14437	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1911	507988	0.167897	206.428	0	11302	10020	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1912	511901	0.0250322	206.428	0	12095	2374	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1913	511901	0.0250322	206.428	0	20351	1060	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1921	529489	0.12281	211.499	0	0	1279	17360	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1926	538794	0.0608142	214.391	0	0	0	17127	0	257	0
work/039253_17_d42fit/tracking-stm.root	1	1928	543131	0.0725804	214.391	0	0	6477	16342	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1930	546038	0.167285	211.499	0	12071	4124	165	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1933	552375	0.245336	217.42	0	146	172	14634	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1935	557511	0.208879	214.391	0	7540	7326	134	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1939	564310	0.0658614	209.953	0	0	1429	17108	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1941	568947	0.158038	217.42	0	10018	6046	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1949	584622	0.0168246	205.956	0	0	0	16290	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1951	588623	0.0751201	205.956	0	0	5203	10809	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1957	601824	0.111363	205.956	0	0	13224	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1958	601824	0.111363	205.956	0	0	14658	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1963	612248	0.21978	200.692	0	10025	0	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1966	619535	0.00336674	200.295	0	168	478	22683	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1968	622660	0.153922	200.295	0	0	8925	13158	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1977	641042	0.183253	212.571	0	3753	16808	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1979	645023	0.0727699	212.571	0	14579	6087	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1987	660410	0.0614628	207.468	0	0	346	15126	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1989	664302	0.136955	207.468	0	72	5563	11637	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1990	667265	0.185774	207.254	0	12295	9508	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1995	677773	0.12937	208.553	0	47	3819	13711	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1996	677773	0.12937	208.553	0	0	6728	11439	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	1997	681095	0.143346	207.468	0	12942	7651	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2003	692866	0.222932	223.441	0	0	7903	25594	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2004	695768	0.152027	208.553	0	13605	22849	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2005	695768	0.152027	208.553	0	20650	9237	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2010	707519	0.15866	210.128	0	0	4441	13921	32	0	0
work/039253_17_d42fit/tracking-stm.root	1	2013	712575	0.0664757	207.284	0	0	0	15700	1245	412	0
work/039253_17_d42fit/tracking-stm.root	1	2015	716135	0.109417	223.441	3193	21516	0	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2018	722251	0.123334	210.128	0	16794	6674	56	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2022	731795	0.100654	213.91	0	254	899	16569	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2023	731795	0.100654	213.91	0	106	2878	14915	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2024	735193	0.11217	213.91	0	0	6055	10582	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2026	738584	0.152364	207.284	0	13176	6602	126	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2031	748341	0.0460878	216.01	0	0	817	17648	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2032	751809	0.10385	216.01	0	0	2113	15648	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2033	751809	0.10385	216.01	0	0	5774	12836	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2034	754996	0.166733	213.91	0	9966	8568	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2041	769051	0.231152	216.01	0	9158	12526	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2043	772524	0.00612984	216.01	0	15957	4069	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2052	790381	0.00155723	228.35	0	0	0	16100	18	248	0
work/039253_17_d42fit/tracking-stm.root	1	2054	795212	0.0940389	228.35	0	0	2989	14776	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2056	798464	0.239279	222.701	0	12363	9116	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2061	809882	0.0177064	224.904	0	337	124	18350	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2062	809882	0.0177064	224.904	0	198	1640	18020	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2063	812981	0.181315	224.904	0	0	3662	16119	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2064	815676	0.210725	228.35	71	5537	13701	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2065	815676	0.210725	228.35	73	8078	9626	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2066	819595	0.00691844	228.35	92	11502	7004	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2067	819595	0.00691844	228.35	9	15973	3773	641	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2076	839082	0.0729768	205.371	0	0	0	34341	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2078	842527	0.0912113	205.371	0	0	5867	26626	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2080	846788	0.105958	215.185	0	13302	8103	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2090	866448	0.153344	212.172	0	0	3885	24854	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2092	870296	0.205702	217.137	0	16080	18476	0	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2099	884521	0.07616	216.538	0	0	645	35324	695	2578	0
work/039253_17_d42fit/tracking-stm.root	1	2459	144490	0.0600995	206.428	0	0	17750	7969	0	0	0
work/039253_17_d42fit/tracking-stm.root	1	2470	164878	0.143119	201.554	0	0	2925	21706	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1898	483796	0.0953111	149.111	0	353	1731	11792	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1899	483796	0.0953111	149.111	0	46	3931	14089	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1900	486966	0.149433	149.111	0	981	5364	13440	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1902	491628	0.169108	153.141	0	0	0	7085	6310	0	0
work/039253_17_d42fit/tracking-stm.root	2	1903	491628	0.169108	153.141	0	0	115	9189	3668	0	0
work/039253_17_d42fit/tracking-stm.root	2	1904	494200	0.138059	153.141	0	0	110	12003	828	0	0
work/039253_17_d42fit/tracking-stm.root	2	1905	496771	0.0676873	153.141	0	0	108	14220	6	0	0
work/039253_17_d42fit/tracking-stm.root	2	1907	500314	0.016605	153.141	0	0	238	14649	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1909	503857	0.0447245	153.141	0	365	2654	16850	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1911	507988	0.104736	153.141	0	0	6865	15241	379	0	0
work/039253_17_d42fit/tracking-stm.root	2	1912	511901	0.195553	153.141	0	81	4282	11611	1108	0	0
work/039253_17_d42fit/tracking-stm.root	2	1913	511901	0.195553	153.141	0	0	11230	10344	816	0	0
work/039253_17_d42fit/tracking-stm.root	2	1914	515280	0.127262	148.059	0	0	787	24380	7953	3663	0
work/039253_17_d42fit/tracking-stm.root	2	1916	518913	0.00678985	148.059	0	0	161	14769	150	5416	0
work/039253_17_d42fit/tracking-stm.root	2	1920	526220	0.0226735	148.059	0	0	754	18116	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1921	529489	0.00146813	148.059	0	0	0	19628	192	0	0
work/039253_17_d42fit/tracking-stm.root	2	1923	532758	0.00242239	148.059	0	0	525	27826	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1924	535193	0.0332314	148.059	0	0	1313	23936	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1926	538794	0.16869	148.059	0	239	3571	13471	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1928	543131	0.20176	155.788	0	0	593	14316	9712	0	0
work/039253_17_d42fit/tracking-stm.root	2	1930	546038	0.108026	155.788	0	0	7	16191	1536	638	0
work/039253_17_d42fit/tracking-stm.root	2	1931	548944	0.0507443	155.788	0	0	701	15763	16	0	0
work/039253_17_d42fit/tracking-stm.root	2	1933	552375	0.00566452	155.788	0	0	382	16070	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1935	557511	0.024702	155.788	0	183	214	14597	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1937	561285	0.116824	155.788	0	594	5152	19179	70	0	0
work/039253_17_d42fit/tracking-stm.root	2	1939	564310	0.223579	155.788	0	0	9520	10372	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1941	568947	0.150217	145.957	0	0	72	15115	1922	0	0
work/039253_17_d42fit/tracking-stm.root	2	1942	571890	0.00934957	145.957	0	0	6	19447	1896	0	0
work/039253_17_d42fit/tracking-stm.root	2	1943	571890	0.00934957	145.957	0	0	0	22062	302	0	0
work/039253_17_d42fit/tracking-stm.root	2	1945	577300	0.0107158	145.957	0	0	277	17211	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1947	580809	0.0892917	145.957	0	1554	1592	15608	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1949	584622	0.226114	145.957	0	0	6226	9228	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1951	588623	0.181928	144.007	0	0	174	12716	3208	298	0
work/039253_17_d42fit/tracking-stm.root	2	1952	591638	0.0303815	144.007	0	0	516	15770	976	223	0
work/039253_17_d42fit/tracking-stm.root	2	1953	591638	0.0303815	144.007	0	0	270	16770	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1955	596922	0.14992	144.007	0	0	1173	17358	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1957	601824	0.221003	148.467	0	0	23	8082	12091	17	0
work/039253_17_d42fit/tracking-stm.root	2	1958	601824	0.221003	148.467	0	0	743	20178	9030	470	0
work/039253_17_d42fit/tracking-stm.root	2	1959	605019	0.121062	148.467	0	0	49	21858	5034	124	0
work/039253_17_d42fit/tracking-stm.root	2	1961	608729	0.0197202	148.467	0	0	514	20538	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1963	612248	0.020479	148.467	0	327	77	20174	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1965	616410	0.118077	148.467	0	605	6007	21178	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1966	619535	0.235108	148.467	0	259	7842	15840	242	0	0
work/039253_17_d42fit/tracking-stm.root	2	1968	622660	0.148715	135.971	0	0	0	16899	7033	0	0
work/039253_17_d42fit/tracking-stm.root	2	1970	626503	0.0541272	135.971	0	0	0	15419	576	0	0
work/039253_17_d42fit/tracking-stm.root	2	1971	629788	0.0154913	135.971	0	0	225	20501	178	0	0
work/039253_17_d42fit/tracking-stm.root	2	1972	629788	0.0154913	135.971	0	0	77	27488	94	0	0
work/039253_17_d42fit/tracking-stm.root	2	1973	632325	0.0023385	135.971	0	0	445	23583	4	0	0
work/039253_17_d42fit/tracking-stm.root	2	1974	634863	0.00312155	135.971	0	0	685	18170	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1976	638646	0.0272327	135.971	0	24	1663	20545	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1977	641042	0.182389	135.971	0	785	3828	16103	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1979	645023	0.208878	141.095	0	0	0	9455	11218	0	0
work/039253_17_d42fit/tracking-stm.root	2	1981	648277	0.131352	141.095	0	0	338	14495	1810	481	0
work/039253_17_d42fit/tracking-stm.root	2	1982	651095	0.05203	141.095	0	0	809	16750	270	36	0
work/039253_17_d42fit/tracking-stm.root	2	1984	654363	0.0123035	141.095	0	0	60	17944	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1985	656780	0.0517398	141.095	0	0	839	14999	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1987	660410	0.140184	141.095	0	0	3078	11680	471	0	0
work/039253_17_d42fit/tracking-stm.root	2	1989	664302	0.224471	133.42	0	0	942	10831	6842	0	0
work/039253_17_d42fit/tracking-stm.root	2	1990	667265	0.124923	133.42	0	0	793	16733	5403	0	0
work/039253_17_d42fit/tracking-stm.root	2	1992	671030	0.024353	133.42	0	0	4	17135	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1994	674795	0.0683765	133.42	0	0	48	15941	277	0	0
work/039253_17_d42fit/tracking-stm.root	2	1995	677773	0.075014	133.42	0	223	1351	16024	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1996	677773	0.075014	133.42	0	297	2915	15327	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1997	681095	0.147156	133.42	0	30	5849	13842	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	1999	684782	0.192038	139.248	0	0	864	22461	12590	0	0
work/039253_17_d42fit/tracking-stm.root	2	2001	688067	0.070928	139.248	0	0	0	17949	2150	0	0
work/039253_17_d42fit/tracking-stm.root	2	2003	692866	0.0304732	139.248	0	1122	2534	28989	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2004	695768	0.102358	139.248	0	488	2674	29518	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2005	695768	0.102358	139.248	0	443	3212	23589	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2006	699813	0.158791	139.248	0	591	8152	19529	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2007	699813	0.158791	139.248	0	0	10369	10200	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2009	704426	0.168007	142.397	0	0	38	16222	765	0	0
work/039253_17_d42fit/tracking-stm.root	2	2010	707519	0.163222	142.397	0	0	712	17118	51	0	0
work/039253_17_d42fit/tracking-stm.root	2	2012	710047	0.141878	142.397	0	49	3047	14837	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2013	712575	0.228322	142.397	0	76	7323	11265	190	0	0
work/039253_17_d42fit/tracking-stm.root	2	2015	716135	0.200843	145.208	0	0	256	22672	2126	0	0
work/039253_17_d42fit/tracking-stm.root	2	2016	718893	0.119743	145.208	0	0	112	23130	0	198	0
work/039253_17_d42fit/tracking-stm.root	2	2018	722251	0.15304	145.208	0	38	4116	20401	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2019	725324	0.159248	145.208	0	303	8055	18715	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2021	728397	0.175983	146.581	0	0	411	14770	3243	0	0
work/039253_17_d42fit/tracking-stm.root	2	2022	731795	0.191119	146.581	0	0	988	18522	205	0	0
work/039253_17_d42fit/tracking-stm.root	2	2023	731795	0.191119	146.581	0	83	546	18840	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2024	735193	0.174283	146.581	0	0	3015	16088	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2026	738584	0.150202	147.416	0	0	22	12959	6847	0	0
work/039253_17_d42fit/tracking-stm.root	2	2027	741728	0.142422	147.416	0	0	107	16531	1082	0	0
work/039253_17_d42fit/tracking-stm.root	2	2028	741728	0.142422	147.416	0	183	1315	17084	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2029	744872	0.189648	147.416	0	3	3771	18158	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2031	748341	0.232449	145.8	0	0	267	11785	6250	49	0
work/039253_17_d42fit/tracking-stm.root	2	2032	751809	0.190718	145.8	0	0	857	16873	1326	0	0
work/039253_17_d42fit/tracking-stm.root	2	2033	751809	0.190718	145.8	0	0	834	19713	71	0	0
work/039253_17_d42fit/tracking-stm.root	2	2034	754996	0.145288	145.8	0	230	1288	18986	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2036	758182	0.198452	145.8	0	0	8790	10021	188	0	0
work/039253_17_d42fit/tracking-stm.root	2	2038	762220	0.164958	151.843	0	0	533	15801	1203	0	0
work/039253_17_d42fit/tracking-stm.root	2	2039	765955	0.0626074	151.843	0	127	74	18565	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2040	765955	0.0626074	151.843	0	363	1620	16305	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2041	769051	0.0792609	151.843	0	0	4153	18448	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2043	772524	0.180243	151.843	0	383	7331	12708	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2045	776900	0.186662	149.927	0	0	299	13026	4883	0	0
work/039253_17_d42fit/tracking-stm.root	2	2046	779837	0.0678376	149.927	0	0	167	16546	2910	0	0
work/039253_17_d42fit/tracking-stm.root	2	2047	779837	0.0678376	149.927	0	0	231	19994	12	0	0
work/039253_17_d42fit/tracking-stm.root	2	2048	783506	0.0211995	149.927	0	0	401	18800	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2050	787143	0.0570582	149.927	0	0	1454	17753	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2052	790381	0.214992	149.927	0	394	6077	12385	252	0	0
work/039253_17_d42fit/tracking-stm.root	2	2054	795212	0.194512	148.179	0	0	760	12927	3999	0	0
work/039253_17_d42fit/tracking-stm.root	2	2056	798464	0.0489819	148.179	0	0	157	22226	299	0	0
work/039253_17_d42fit/tracking-stm.root	2	2058	801876	0.0464367	148.179	0	707	974	18026	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2059	805288	0.141903	148.179	0	357	3404	16336	3	0	0
work/039253_17_d42fit/tracking-stm.root	2	2061	809882	0.221079	146.738	0	0	1330	11096	7833	74	0
work/039253_17_d42fit/tracking-stm.root	2	2062	809882	0.221079	146.738	0	0	955	16389	3414	6	0
work/039253_17_d42fit/tracking-stm.root	2	2063	812981	0.133897	146.738	0	0	21	18212	414	0	0
work/039253_17_d42fit/tracking-stm.root	2	2064	815676	0.101324	146.738	0	0	727	17933	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2065	815676	0.101324	146.738	0	0	2639	17043	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2066	819595	0.199037	146.738	0	0	5270	14057	472	0	0
work/039253_17_d42fit/tracking-stm.root	2	2067	819595	0.199037	146.738	0	0	9480	9730	92	0	0
work/039253_17_d42fit/tracking-stm.root	2	2069	824308	0.163396	148.512	0	0	0	19404	2050	0	0
work/039253_17_d42fit/tracking-stm.root	2	2070	827848	0.0330238	148.512	0	0	0	21293	217	0	0
work/039253_17_d42fit/tracking-stm.root	2	2073	831726	0.000756295	148.512	583	487	0	21895	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2074	835636	0.0511607	148.512	579	2200	0	19323	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2075	835636	0.0511607	148.512	196	3948	0	19548	170	0	0
work/039253_17_d42fit/tracking-stm.root	2	2076	839082	0.106662	148.512	315	4744	0	21732	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2078	842527	0.10379	148.512	625	5322	0	13833	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2080	846788	0.101466	0	0	147	4247	0	7666	15	0
work/039253_17_d42fit/tracking-stm.root	2	2082	851049	0.0508829	0	0	211	6612	0	7895	393	0
work/039253_17_d42fit/tracking-stm.root	2	2084	854282	0.0156514	0	0	0	4808	0	6338	378	0
work/039253_17_d42fit/tracking-stm.root	2	2086	858264	0.0235378	0	0	396	5098	0	7169	0	0
work/039253_17_d42fit/tracking-stm.root	2	2088	862356	0.0313174	0	0	426	5728	0	6496	836	0
work/039253_17_d42fit/tracking-stm.root	2	2090	866448	0.0298962	0	0	466	5699	0	8822	0	0
work/039253_17_d42fit/tracking-stm.root	2	2092	870296	0.0550936	0	0	45	6911	0	11665	534	0
work/039253_17_d42fit/tracking-stm.root	2	2093	873430	0.0930081	148.512	307	5215	0	11138	0	0	0
work/039253_17_d42fit/tracking-stm.root	2	2095	876484	0.0571965	0	0	416	7425	0	13170	444	0
work/039253_17_d42fit/tracking-stm.root	2	2096	879537	0.056459	0	0	334	9561	0	12314	353	0
work/039253_17_d42fit/tracking-stm.root	2	2099	884521	0.0712073	0	0	182	10678	0	12174	75	0
work/039253_17_d42fit/tracking-stm.root	2	2461	148613	0.0889108	143.371	0	0	0	22126	0	6398	0
work/039253_17_d42fit/tracking-stm.root	2	2462	149155	0.0889108	143.371	0	0	0	34028	0	12176	0
work/039253_17_d42fit/tracking-stm.root	2	2463	152204	0.00117446	143.371	0	0	0	44424	0	12341	0
work/039253_17_d42fit/tracking-stm.root	2	2464	154021	0.137298	143.371	0	0	0	44958	0	5052	0
work/039253_17_d42fit/tracking-stm.root	2	2465	156331	0.000502482	143.371	0	0	0	42505	0	2228	0
work/039253_17_d42fit/tracking-stm.root	2	2467	158811	0.0974761	143.371	0	0	0	34907	0	1823	202
work/039253_17_d42fit/tracking-stm.root	2	2468	162032	0.0636921	143.371	0	0	0	29569	0	3075	665
work/039253_17_d42fit/tracking-stm.root	2	2470	164878	0.181233	143.371	74	1231	0	17408	0	3489	414
work/039253_17_d42fit/tracking-stm.root	2	2472	169271	0.245966	0	4380	0	6170	0	4562	0	0
work/039349_23_d42fit/tracking-stm.root	0	1551	1.56988e+06	0.149556	206.754	617	0	2153	225	31276	56906	16619
work/039349_23_d42fit/tracking-stm.root	0	1554	1.57526e+06	0.178811	204.811	6442	0	1482	27949	51131	20356	98
work/039349_23_d42fit/tracking-stm.root	0	1567	1.60122e+06	0.210965	185.809	0	144	34563	27127	0	0	0
work/039349_23_d42fit/tracking-stm.root	0	638	50000	0.181254	203.18	0	126	0	9019	1591	0	0
work/039349_23_d42fit/tracking-stm.root	0	673	85350.9	0.236419	193.687	0	578	2515	31939	3377	0	0
work/039349_23_d42fit/tracking-stm.root	0	696	131245	0.209483	196.958	8	0	18449	42149	221	49	0
work/039349_23_d42fit/tracking-stm.root	0	703	144944	0.237887	188.62	0	4330	35625	56860	0	7838	28473
work/039349_23_d42fit/tracking-stm.root	0	717	172622	0.235197	201.82	0	1445	899	890	1001	6463	18828
work/039349_23_d42fit/tracking-stm.root	0	719	175955	0.000880091	201.82	0	1523	4954	3737	5604	3821	34506
work/039349_23_d42fit/tracking-stm.root	0	720	179034	0.00183287	201.82	0	297	1821	9672	1089	4992	29213
work/039349_23_d42fit/tracking-stm.root	0	722	182113	0.179977	201.82	0	0	0	27262	0	0	18877
work/039349_23_d42fit/tracking-stm.root	0	729	196818	0.171569	201.418	0	358	0	10707	6769	12467	0
work/039349_23_d42fit/tracking-stm.root	0	730	199025	0.0741674	191.257	535	7	21734	2416	2201	0	0
