label	est	plane	DT_eff_cm2s	DT_err	c_eff_mm	c_err	c2_mm2	c2_err	chi2	ndf	DT_model_cm2s	c_model_mm	DT_json	c_json
phase:q1	truth	V	-0.428813	3.64204	4.64493	0.10106	21.5754	0.938837	0.326826	4	8.2017	0	-4.28813e-08	4.64493
phase:q1	rms	W	0.608476	0.279111	1.01548	0.0277221	1.03119	0.0563022	2.75856	4	8.2017	0	6.08476e-08	1.01548
phase:q1	share	W	0.15195	0.137038	0.879837	0.0197127	0.774112	0.0346879	1.35604	4	8.2017	0	1.5195e-08	0.879837
phase:q1	truth	W	0.765381	0.425902	1.4725	0.0339137	2.16824	0.0998755	2.36536	4	8.2017	0	7.65381e-08	1.4725
phase:q1	rms	U(joint)	0.64445	0.276952	4.07435	0.0465357	16.6003	0.379205	8.12731	14	8.2017	0	6.4445e-08	4.07435
phase:q1	rms	V(joint)	0.64445	0.276952	4.53276	0.0471063	20.5459	0.427043	8.12731	14	8.2017	0	6.4445e-08	4.53276
phase:q1	rms	W(joint)	0.64445	0.276952	1.01245	0.0276515	1.02506	0.0559915	8.12731	14	8.2017	0	6.4445e-08	1.01245
phase:q1	share	U(joint)	0.165774	0.135066	3.68163	5.50789e-05	13.5544	0.00040556	4.39166	14	8.2017	0	1.65774e-08	3.68163
phase:q1	share	V(joint)	0.165774	0.135066	3.84899	4.49014e-05	14.8147	0.00034565	4.39166	14	8.2017	0	1.65774e-08	3.84899
phase:q1	share	W(joint)	0.165774	0.135066	0.878089	0.0195321	0.77104	0.0343019	4.39166	14	8.2017	0	1.65774e-08	0.878089
phase:q1	truth	U(joint)	0.831725	0.418694	4.08424	0.047921	16.681	0.391441	7.99283	14	8.2017	0	8.31725e-08	4.08424
phase:q1	truth	V(joint)	0.831725	0.418694	4.6139	0.0486498	21.2881	0.448931	7.99283	14	8.2017	0	8.31725e-08	4.6139
phase:q1	truth	W(joint)	0.831725	0.418694	1.46803	0.0336084	2.15512	0.0986764	7.99283	14	8.2017	0	8.31725e-08	1.46803
phase:q2	rms	U	4.30323	2.77014	3.89042	0.0876642	15.1354	0.682102	2.12072	4	8.2017	0	4.30323e-07	3.89042
phase:q2	share	U	1.38313	1.49278	2.93074	0.0649363	8.58925	0.380623	0.706057	4	8.2017	0	1.38313e-07	2.93074
phase:q2	truth	U	4.28436	2.80966	3.91352	0.0885507	15.3156	0.69309	2.17316	4	8.2017	0	4.28436e-07	3.91352
phase:q2	rms	V	2.54053	3.38653	4.4437	0.0982994	19.7464	0.873625	3.41305	4	8.2017	0	2.54053e-07	4.4437
phase:q2	share	V	1.022	1.78423	3.23331	0.0708705	10.4543	0.458293	2.19064	4	8.2017	0	1.022e-07	3.23331
phase:q2	truth	V	2.01276	3.56326	4.5462	0.102226	20.6679	0.929476	3.20824	4	8.2017	0	2.01276e-07	4.5462
phase:q2	rms	W	0.131637	0.065692	0.298782	0.0260494	0.0892706	0.0155662	3.29738	4	8.2017	0	1.31637e-08	0.298782
phase:q2	share	W	-3.01457e-18	0.0015477	0.09583	0.00208496	0.00918339	0.000399603	1.51461e-28	4	8.2017	0	-3.01457e-25	0.09583
phase:q2	truth	W	-3.01457e-18	0.0015477	0.09583	0.00208496	0.00918339	0.000399603	1.51461e-28	4	8.2017	0	-3.01457e-25	0.09583
phase:q2	rms	U(joint)	0.134886	0.0655685	4.00222	2.98677e-06	16.0178	2.39074e-05	11.6025	14	8.2017	0	1.34886e-08	4.00222
phase:q2	rms	V(joint)	0.134886	0.0655685	4.50441	1.92492e-06	20.2897	1.73412e-05	11.6025	14	8.2017	0	1.34886e-08	4.50441
phase:q2	rms	W(joint)	0.134886	0.0655685	0.297666	0.0261103	0.0886052	0.0155443	11.6025	14	8.2017	0	1.34886e-08	0.297666
phase:q2	share	U(joint)	2.25575e-06	0.00154769	2.98314	2.48218e-10	8.89913	1.48094e-09	4.08329	14	8.2017	0	2.25575e-13	2.98314
phase:q2	share	V(joint)	2.25575e-06	0.00154769	3.26867	1.53482e-10	10.6842	1.00337e-09	4.08329	14	8.2017	0	2.25575e-13	3.26867
phase:q2	share	W(joint)	2.25575e-06	0.00154769	0.0958273	0.00208501	0.00918287	0.000399602	4.08329	14	8.2017	0	2.25575e-13	0.0958273
phase:q2	truth	U(joint)	1.67974e-06	0.00154769	4.02779	4.54722e-11	16.2231	3.66305e-10	8.02569	14	8.2017	0	1.67974e-13	4.02779
phase:q2	truth	V(joint)	1.67974e-06	0.00154769	4.59631	2.62284e-11	21.126	2.41107e-10	8.02569	14	8.2017	0	1.67974e-13	4.59631
phase:q2	truth	W(joint)	1.67974e-06	0.00154769	0.095828	0.002085	0.00918301	0.000399603	8.02569	14	8.2017	0	1.67974e-13	0.095828
phase:q3	rms	U	5.22692	2.84827	3.87793	0.0876398	15.0383	0.679722	2.67885	4	8.2017	0	5.22692e-07	3.87793
phase:q3	share	U	1.11974	1.59718	3.05478	0.0670968	9.33168	0.409932	1.0526	4	8.2017	0	1.11974e-07	3.05478
phase:q3	truth	U	5.15518	2.89734	3.91238	0.0882882	15.3067	0.690834	2.81798	4	8.2017	0	5.15518e-07	3.91238
phase:q3	rms	V	-1.32896	3.67153	4.67186	0.102342	21.8263	0.956253	0.165753	4	8.2017	0	-1.32896e-07	4.67186
phase:q3	share	V	-2.43123	2.06014	3.53437	0.0773391	12.4917	0.546689	0.954222	4	8.2017	0	-2.43123e-07	3.53437
phase:q3	truth	V	-3.67899	4.42592	4.85942	0.118049	23.614	1.1473	0.497641	4	8.2017	0	-3.67899e-07	4.85942
phase:q3	rms	W	0.079867	0.0583378	0.271451	0.0283148	0.0736856	0.0153721	0.858894	4	8.2017	0	7.9867e-09	0.271451
phase:q3	share	W	-4.58114e-18	0.00155087	0.09583	0.00208391	0.00918339	0.000399403	1.51461e-28	4	8.2017	0	-4.58114e-25	0.09583
phase:q3	truth	W	-4.58114e-18	0.00155087	0.09583	0.00208391	0.00918339	0.000399403	1.51461e-28	4	8.2017	0	-4.58114e-25	0.09583
phase:q3	rms	U(joint)	0.0816693	0.0582603	4.00997	2.42873e-06	16.0799	1.94783e-05	7.11533	14	8.2017	0	8.16693e-09	4.00997
phase:q3	rms	V(joint)	0.0816693	0.0582603	4.63695	1.55623e-06	21.5013	1.44323e-05	7.11533	14	8.2017	0	8.16693e-09	4.63695
phase:q3	rms	W(joint)	0.0816693	0.0582603	0.270657	0.0283669	0.0732552	0.0153554	7.11533	14	8.2017	0	8.16693e-09	0.270657
phase:q3	share	U(joint)	-3.22047e-07	0.00155086	3.09584	2.07763e-10	9.58421	1.2864e-09	3.89104	14	8.2017	0	-3.22047e-14	3.09584
phase:q3	share	V(joint)	-3.22047e-07	0.00155086	3.45205	1.21957e-10	11.9166	8.42e-10	3.89104	14	8.2017	0	-3.22047e-14	3.45205
phase:q3	share	W(joint)	-3.22047e-07	0.00155086	0.0958304	0.0020839	0.00918346	0.000399402	3.89104	14	8.2017	0	-3.22047e-14	0.0958304
phase:q3	truth	U(joint)	1.02532e-06	0.00155087	4.04333	4.06028e-11	16.3485	3.2834e-10	7.1724	14	8.2017	0	1.02532e-13	4.04333
phase:q3	truth	V(joint)	1.02532e-06	0.00155087	4.77182	1.8344e-11	22.7703	1.75069e-10	7.1724	14	8.2017	0	1.02532e-13	4.77182
phase:q3	truth	W(joint)	1.02532e-06	0.00155087	0.0958288	0.00208394	0.00918316	0.000399402	7.1724	14	8.2017	0	1.02532e-13	0.0958288
phase:q4	rms	U	4.92201	2.88589	3.96607	0.0886164	15.7297	0.702918	4.19585	4	8.2017	0	4.92201e-07	3.96607
phase:q4	share	U	0.540978	2.41324	3.77539	0.0823909	14.2536	0.622116	0.759718	4	8.2017	0	5.40978e-08	3.77539
phase:q4	truth	U	5.06158	2.92757	3.98136	0.0892852	15.8513	0.710953	4.39096	4	8.2017	0	5.06158e-07	3.98136
phase:q4	rms	V	2.37628	3.82141	4.60511	0.107653	21.207	0.991509	3.84521	4	8.2017	0	2.37628e-07	4.60511
phase:q4	share	V	-0.352548	2.86822	4.14808	0.0898058	17.2066	0.745043	2.0231	4	8.2017	0	-3.52548e-08	4.14808
phase:q4	truth	V	1.73859	4.81591	4.78294	0.125621	22.8766	1.20168	3.04167	4	8.2017	0	1.73859e-07	4.78294
phase:q4	rms	W	0.358343	0.285512	1.25572	0.028311	1.57685	0.0711018	2.21718	4	8.2017	0	3.58343e-08	1.25572
phase:q4	share	W	-0.0837844	0.247429	1.2137	0.0263683	1.47306	0.0640063	1.17164	4	8.2017	0	-8.37844e-09	1.2137
phase:q4	truth	W	0.426926	0.402854	1.50938	0.0337303	2.27822	0.101824	1.05199	4	8.2017	0	4.26926e-08	1.50938
phase:q4	rms	U(joint)	0.413429	0.280867	4.08337	0.0444993	16.6739	0.363414	13	14	8.2017	0	4.13429e-08	4.08337
phase:q4	rms	V(joint)	0.413429	0.280867	4.65265	0.00126057	21.6471	0.01173	13	14	8.2017	0	4.13429e-08	4.65265
phase:q4	rms	W(joint)	0.413429	0.280867	1.25093	0.0280637	1.56483	0.0702115	13	14	8.2017	0	4.13429e-08	1.25093
phase:q4	share	U(joint)	-0.0792973	0.245237	3.79402	0.039372	14.3946	0.298756	4.02993	14	8.2017	0	-7.92973e-09	3.79402
phase:q4	share	V(joint)	-0.0792973	0.245237	4.14052	0.0427748	17.1439	0.35422	4.02993	14	8.2017	0	-7.92973e-09	4.14052
phase:q4	share	W(joint)	-0.0792973	0.245237	1.21327	0.0261943	1.47203	0.0635617	4.02993	14	8.2017	0	-7.92973e-09	1.21327
phase:q4	truth	U(joint)	0.521414	0.394151	4.09819	0.0459091	16.7951	0.376288	11.0086	14	8.2017	0	5.21414e-08	4.09819
phase:q4	truth	V(joint)	0.521414	0.394151	4.80963	0.00102641	23.1326	0.00987328	11.0086	14	8.2017	0	5.21414e-08	4.80963
phase:q4	truth	W(joint)	0.521414	0.394151	1.5024	0.0333194	2.25722	0.100118	11.0086	14	8.2017	0	5.21414e-08	1.5024
