det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039349_58	74	0	967	968	2	1.16	1.76	212.0	132.9	256.5	0.70	1.82	2	D-3live	1	0.75	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:t	0	2.88		
pdvd	039253_8	60	0	2516	2517	2	1.24	1.29	244.7	2.1	149.4	1.45	1.51	3	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0	1.13		
pdvd	039253_5	94	0	4335	4336	2	1.33	1.99	110.6	95.1	28.7	1.07	1.07	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i/3live:t	0	3.53	3.53	1.037
pdvd	039253_15	67	0	3651	3653	3	1.62	2.06	92.6	42.6	107.0	1.24	0.86	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:t	0	3.32	3.32	1.000
pdvd	039349_72	16	0	1770	1771	2	1.24	1.37	-176.2	220.5	122.2	1.05	1.07	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:i	0	3.49	3.60	1.003
pdvd	039349_63	41	0	1189	1190	2	1.38	2.12	180.5	-153.9	61.4	1.42	0.84	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i/3live:i	0	3.49	3.49	1.000
pdvd	039349_75	57	0	2962	2963	2	1.08	1.62	80.9	-310.4	158.1	1.06	1.01	1	D-3live	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.50	1dead:t/1dead:i/1dead:t	0	1.48	8.15	6.091
pdvd	039252_16	111	0	8280	8281	2	1.19	1.55	261.2	191.1	30.7	1.08	0.68	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:t	0	3.50	3.50	1.000
pdvd	039253_15	76	0	4587	4588	2	1.13	1.66	275.8	-75.2	157.8	1.17	0.65	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:t/3live:t	0	17.98	43.18	2.464
pdvd	039349_15	63	0	2132	2133	2	0.97	1.53	-17.7	333.1	208.8	1.19	0.67	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1dead:i/1dead:i/1dead:t	0	1.48	1.48	1.000
pdvd	039349_22	27	0	748	749	2	1.10	1.60	-154.8	326.8	188.4	1.17	0.28	1	D-3live	1	1.00	0.00	1.00	0.50	0.00	0.00	0.00	0.00	1dead:i/1dead:t/1dead:i	0	2.36	2.36	1.000
