label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share	rms_truth_mm
all	truth	U	4	1632.58	1257	4.2829e+07	11.1249	2.71026	1.60745	121.832	6.09159	119.002	0.0614897	0	0.537992	11.2581
all	truth	U	5	1951.61	1328	4.28768e+07	10.6077	2.82268	1.7575	110.416	5.5208	107.645	0.0614897	0	0.559252	10.7392
all	rms	V	0	339.837	1423	4.19579e+07	10.0624	1.94218	0.733389	96.3372	4.81686	98.0168	0.0614897	0	0.598945	10.1912
all	rms	V	1	679.407	1333	4.20085e+07	10.5157	2.23833	1.03697	105.665	5.28327	106.644	0.0614897	0	0.564244	10.6787
all	rms	V	2	1010.1	1288	4.19706e+07	10.6753	2.43699	1.26439	109.049	5.45244	109.622	0.0614897	0	0.541742	10.8992
all	rms	V	3	1322.31	1245	4.19819e+07	11.0049	2.58549	1.44666	116.195	5.80973	116.516	0.0614897	0	0.507143	11.2421
all	rms	V	4	1639.28	1283	4.198e+07	10.7639	2.71277	1.61074	110.948	5.5474	111.097	0.0614897	0	0.543472	10.9353
all	rms	V	5	1959.03	1284	4.20112e+07	10.7126	2.82515	1.76084	109.846	5.56608	109.879	0.0614896	0	0.538485	10.9291
all	share	V	0	339.837	1423	4.19579e+07	10.0624	1.94218	0.733389	15.0724	0.753619	98.0168	0.0614897	0	0.598945	10.1912
all	share	V	1	679.407	1333	4.20085e+07	10.5157	2.23833	1.03697	18.4578	2.02429	106.644	0.0614897	0	0.564244	10.6787
all	share	V	2	1010.1	1288	4.19706e+07	10.6753	2.43699	1.26439	20.9954	1.86951	109.622	0.0614897	0	0.541742	10.8992
all	share	V	3	1322.31	1245	4.19819e+07	11.0049	2.58549	1.44666	25.5543	1.86494	116.516	0.0614897	0	0.507143	11.2421
all	share	V	4	1639.28	1283	4.198e+07	10.7639	2.71277	1.61074	20.7894	1.76622	111.097	0.0614897	0	0.543472	10.9353
all	share	V	5	1959.03	1284	4.20112e+07	10.7126	2.82515	1.76084	21.3884	3.13908	109.879	0.0614896	0	0.538485	10.9291
all	truth	V	0	339.837	1423	4.19579e+07	10.0624	1.94218	0.733389	98.946	4.9473	98.0168	0.0614897	0	0.598945	10.1912
all	truth	V	1	679.407	1333	4.20085e+07	10.5157	2.23833	1.03697	109.122	5.4561	106.644	0.0614897	0	0.564244	10.6787
all	truth	V	2	1010.1	1288	4.19706e+07	10.6753	2.43699	1.26439	113.88	5.69398	109.622	0.0614897	0	0.541742	10.8992
all	truth	V	3	1322.31	1245	4.19819e+07	11.0049	2.58549	1.44666	121.472	6.0736	116.516	0.0614897	0	0.507143	11.2421
all	truth	V	4	1639.28	1283	4.198e+07	10.7639	2.71277	1.61074	114.667	5.73334	111.097	0.0614897	0	0.543472	10.9353
all	truth	V	5	1959.03	1284	4.20112e+07	10.7126	2.82515	1.76084	114.531	6.6183	109.879	0.0614896	0	0.538485	10.9291
all	rms	W	0	320.513	1308	2.23705e+07	1.54912	1.55032	0.712233	0.505239	0.025262	0.503555	0.184469	0	0.89561	1.76447
all	rms	W	1	647.62	1309	2.23789e+07	1.53895	1.78776	1.01242	0.488194	0.0244097	0.19727	0.184469	0	0.895714	1.75485
all	rms	W	2	974.895	1309	2.23768e+07	1.53343	1.95506	1.24216	0.479104	0.0239552	0.0721326	0.184469	0	0.896198	1.75019
all	rms	W	3	1302.26	1310	2.23908e+07	1.53291	2.0925	1.43565	0.478259	0.0239129	0.0323745	0.184469	0	0.896323	1.74956
all	rms	W	4	1629.64	1309	2.23747e+07	1.54056	2.21472	1.606	0.490862	0.0245431	0.0475672	0.184469	0	0.895406	1.75629
all	rms	W	5	1956.91	1310	2.23909e+07	1.54654	2.32797	1.75988	0.500875	0.0250438	0.0695463	0.184469	0	0.895571	1.76334
all	share	W	0	320.513	1308	2.23705e+07	1.54912	1.55032	0.712233	0.277016	0.0138508	0.503555	0.184469	0	0.89561	1.76447
all	share	W	1	647.62	1309	2.23789e+07	1.53895	1.78776	1.01242	0.276218	0.0138109	0.19727	0.184469	0	0.895714	1.75485
all	share	W	2	974.895	1309	2.23768e+07	1.53343	1.95506	1.24216	0.272517	0.0136259	0.0721326	0.184469	0	0.896198	1.75019
all	share	W	3	1302.26	1310	2.23908e+07	1.53291	2.0925	1.43565	0.271568	0.0135784	0.0323745	0.184469	0	0.896323	1.74956
all	share	W	4	1629.64	1309	2.23747e+07	1.54056	2.21472	1.606	0.278585	0.0139292	0.0475672	0.184469	0	0.895406	1.75629
all	share	W	5	1956.91	1310	2.23909e+07	1.54654	2.32797	1.75988	0.277316	0.0138658	0.0695463	0.184469	0	0.895571	1.76334
all	truth	W	0	320.513	1308	2.23705e+07	1.54912	1.55032	0.712233	0.702326	0.0351163	0.503555	0.184469	0	0.89561	1.76447
all	truth	W	1	647.62	1309	2.23789e+07	1.53895	1.78776	1.01242	0.6677	0.033385	0.19727	0.184469	0	0.895714	1.75485
all	truth	W	2	974.895	1309	2.23768e+07	1.53343	1.95506	1.24216	0.651019	0.032551	0.0721326	0.184469	0	0.896198	1.75019
all	truth	W	3	1302.26	1310	2.23908e+07	1.53291	2.0925	1.43565	0.648769	0.0324385	0.0323745	0.184469	0	0.896323	1.74956
all	truth	W	4	1629.64	1309	2.23747e+07	1.54056	2.21472	1.606	0.672862	0.0336431	0.0475672	0.184469	0	0.895406	1.75629
all	truth	W	5	1956.91	1310	2.23909e+07	1.54654	2.32797	1.75988	0.698237	0.0349119	0.0695463	0.184469	0	0.895571	1.76334
