label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share
phase:q4	rms	V	2	1054.62	199	2.22699e+07	4.35223	3.02112	2.94531	17.125	2.32086	18.4896	1.45519e-11	0	0.452061
phase:q4	rms	V	3	1302.29	176	2.23744e+07	4.21963	3.22891	2.9964	15.9884	2.18844	16.3578	1.45519e-11	0	0.475912
phase:q4	rms	V	4	1585.33	171	2.22845e+07	3.81405	3.09588	3.05375	12.7298	1.42865	14.2879	1.45519e-11	0	0.478363
phase:q4	rms	V	5	1934.21	183	2.24277e+07	3.79795	3.24757	3.12299	12.6072	1.10284	13.6308	1.45519e-11	0	0.488425
phase:q4	share	V	0	196.279	199	2.23074e+07	4.13883	2.81358	2.76092	9.32741	1.22287	16.8364	1.45519e-11	0	0.483518
phase:q4	share	V	1	631.507	231	2.22761e+07	4.31709	3.31056	2.8559	9.91523	1.55835	15.8337	0.703685	0	0.459942
phase:q4	share	V	2	1054.62	199	2.22699e+07	4.35223	3.02112	2.94531	11.5501	1.64946	18.4896	1.45519e-11	0	0.452061
phase:q4	share	V	3	1302.29	176	2.23744e+07	4.21963	3.22891	2.9964	9.82744	2.2152	16.3578	1.45519e-11	0	0.475912
phase:q4	share	V	4	1585.33	171	2.22845e+07	3.81405	3.09588	3.05375	9.66394	1.46376	14.2879	1.45519e-11	0	0.478363
phase:q4	share	V	5	1934.21	183	2.24277e+07	3.79795	3.24757	3.12299	9.01613	1.05244	13.6308	1.45519e-11	0	0.488425
phase:q4	rms	W	0	172.369	231	1.1064e+07	5.05873	1.87908	1.53065	23.6772	4.79708	24.4027	1.45519e-11	0	0.485968
phase:q4	rms	W	1	545.011	217	1.10091e+07	3.21384	2.18838	1.67322	8.3984	2.22919	8.33944	1.45519e-11	0	0.592253
phase:q4	rms	W	2	914.5	245	1.11453e+07	3.98804	2.35017	1.80349	13.9907	3.32503	13.6338	1.45519e-11	0	0.527615
phase:q4	rms	W	3	1212.65	227	1.10663e+07	4.68548	2.49425	1.90212	19.6746	3.60809	19.3505	0.390925	0	0.453783
phase:q4	rms	W	4	1571.07	225	1.10289e+07	4.29065	2.46157	2.0143	16.4961	3.9559	16.4078	1.45519e-11	0	0.48776
phase:q4	rms	W	5	1977.99	246	1.11454e+07	3.74773	2.58428	2.13453	12.1309	2.49107	11.9232	1.45519e-11	0	0.524912
phase:q4	share	W	0	172.369	231	1.1064e+07	5.05873	1.87908	1.53065	9.65926	3.50847	24.4027	1.45519e-11	0	0.485968
phase:q4	share	W	1	545.011	217	1.10091e+07	3.21384	2.18838	1.67322	4.173	0.837045	8.33944	1.45519e-11	0	0.592253
phase:q4	share	W	2	914.5	245	1.11453e+07	3.98804	2.35017	1.80349	7.16788	1.33097	13.6338	1.45519e-11	0	0.527615
phase:q4	share	W	3	1212.65	227	1.10663e+07	4.68548	2.49425	1.90212	11.6573	2.63072	19.3505	0.390925	0	0.453783
phase:q4	share	W	4	1571.07	225	1.10289e+07	4.29065	2.46157	2.0143	9.54013	2.49796	16.4078	1.45519e-11	0	0.48776
phase:q4	share	W	5	1977.99	246	1.11454e+07	3.74773	2.58428	2.13453	7.31377	0.946307	11.9232	1.45519e-11	0	0.524912
phase:centre	rms	U	0	173.648	525	5.48626e+07	4.36797	2.10821	3.24299	17.2623	2.60083	25.1515	1.45519e-11	0	0.453849
phase:centre	rms	U	1	477.127	507	5.48094e+07	4.31743	2.50359	3.29984	16.8234	1.44094	23.2612	1.45519e-11	0	0.451855
phase:centre	rms	U	2	764.857	471	5.50965e+07	4.2945	2.62405	3.35286	16.6259	1.77194	22.7987	1.45519e-11	0	0.442792
phase:centre	rms	U	3	1082.91	487	5.49006e+07	4.25175	2.80777	3.4105	16.2605	1.36916	21.8253	1.45519e-11	0	0.437558
phase:centre	rms	U	4	1463.74	470	5.4524e+07	4.24766	3.0621	3.47827	16.2258	1.56348	20.7645	1.45519e-11	0	0.441121
phase:centre	rms	U	5	1942.13	460	5.53881e+07	4.78599	3.21218	3.56157	21.0888	2.50953	25.2723	1.45519e-11	0	0.406004
phase:centre	share	U	0	173.648	525	5.48626e+07	4.36797	2.10821	3.24299	14.5058	1.61119	25.1515	1.45519e-11	0	0.453849
phase:centre	share	U	1	477.127	507	5.48094e+07	4.31743	2.50359	3.29984	14.6555	1.02372	23.2612	1.45519e-11	0	0.451855
phase:centre	share	U	2	764.857	471	5.50965e+07	4.2945	2.62405	3.35286	15.3614	1.5456	22.7987	1.45519e-11	0	0.442792
phase:centre	share	U	3	1082.91	487	5.49006e+07	4.25175	2.80777	3.4105	15.789	1.28857	21.8253	1.45519e-11	0	0.437558
phase:centre	share	U	4	1463.74	470	5.4524e+07	4.24766	3.0621	3.47827	15.4963	1.28654	20.7645	1.45519e-11	0	0.441121
phase:centre	share	U	5	1942.13	460	5.53881e+07	4.78599	3.21218	3.56157	18.7253	1.53612	25.2723	1.45519e-11	0	0.406004
phase:centre	rms	V	0	207.541	478	5.21154e+07	3.85856	2.69562	2.76342	13.0719	1.43627	15.2586	1.45519e-11	0	0.51865
phase:centre	rms	V	1	575.674	453	5.21446e+07	4.15881	3.05278	2.8439	15.4789	1.74385	16.064	1.45519e-11	0	0.48731
phase:centre	rms	V	2	1005.08	483	5.22843e+07	4.18889	3.04056	2.93498	15.7299	1.81937	16.9158	1.45519e-11	0	0.475635
phase:centre	rms	V	3	1285.38	449	5.2042e+07	4.27569	3.04092	2.99294	16.4647	2.73298	17.9921	1.45519e-11	0	0.465393
phase:centre	rms	V	4	1576.3	448	5.22998e+07	3.83941	3.01453	3.05194	12.9245	1.27237	14.968	1.45519e-11	0	0.484518
phase:centre	rms	V	5	1934.53	399	5.22162e+07	4.23912	3.27913	3.12305	16.1533	1.84255	16.9709	1.45519e-11	0	0.448647
phase:centre	share	V	0	207.541	478	5.21154e+07	3.85856	2.69562	2.76342	10.5346	0.998026	15.2586	1.45519e-11	0	0.51865
phase:centre	share	V	1	575.674	453	5.21446e+07	4.15881	3.05278	2.8439	12.2597	1.64904	16.064	1.45519e-11	0	0.48731
phase:centre	share	V	2	1005.08	483	5.22843e+07	4.18889	3.04056	2.93498	12.9902	1.26664	16.9158	1.45519e-11	0	0.475635
phase:centre	share	V	3	1285.38	449	5.2042e+07	4.27569	3.04092	2.99294	13.6764	1.89264	17.9921	1.45519e-11	0	0.465393
phase:centre	share	V	4	1576.3	448	5.22998e+07	3.83941	3.01453	3.05194	12.4296	1.21217	14.968	1.45519e-11	0	0.484518
phase:centre	share	V	5	1934.53	399	5.22162e+07	4.23912	3.27913	3.12305	14.9005	1.1585	16.9709	1.45519e-11	0	0.448647
phase:centre	rms	W	0	212.125	863	3.81196e+07	3.93108	0.972853	1.54649	13.5401	3.72206	16.8985	1.45519e-11	0	0.696293
phase:centre	rms	W	1	541.659	670	3.8293e+07	2.30631	1.0901	1.67199	3.82581	1.1343	6.92629	1.45519e-11	0	0.826479
phase:centre	rms	W	2	785.411	695	3.81068e+07	2.94882	1.43926	1.75908	6.83498	2.01673	9.71841	1.45519e-11	0	0.756114
phase:centre	rms	W	3	1090.97	855	3.83352e+07	3.99116	1.94633	1.8625	14.016	3.91037	15.6101	1.45519e-11	0	0.621322
phase:centre	rms	W	4	1528.31	778	3.82469e+07	3.82753	2.22377	2.00125	12.737	2.71301	13.7099	1.45519e-11	0	0.614617
phase:centre	rms	W	5	1962.17	784	3.82241e+07	3.68754	2.39068	2.12998	11.6857	3.43757	12.4194	1.45519e-11	0	0.645546
phase:centre	share	W	0	212.125	863	3.81196e+07	3.93108	0.972853	1.54649	4.9401	1.24717	16.8985	1.45519e-11	0	0.696293
phase:centre	share	W	1	541.659	670	3.8293e+07	2.30631	1.0901	1.67199	2.61281	0.329383	6.92629	1.45519e-11	0	0.826479
phase:centre	share	W	2	785.411	695	3.81068e+07	2.94882	1.43926	1.75908	3.73996	0.622275	9.71841	1.45519e-11	0	0.756114
phase:centre	share	W	3	1090.97	855	3.83352e+07	3.99116	1.94633	1.8625	6.92224	2.13165	15.6101	1.45519e-11	0	0.621322
phase:centre	share	W	4	1528.31	778	3.82469e+07	3.82753	2.22377	2.00125	7.13402	1.65428	13.7099	1.45519e-11	0	0.614617
phase:centre	share	W	5	1962.17	784	3.82241e+07	3.68754	2.39068	2.12998	6.20937	1.37091	12.4194	1.45519e-11	0	0.645546
phase:edge_lo	rms	U	0	212.947	260	2.75823e+07	3.96785	2.39345	3.2504	13.9269	1.42653	20.5804	1.45519e-11	0	0.452937
phase:edge_lo	rms	U	1	548.732	215	2.76351e+07	4.19283	2.5955	3.31312	15.763	1.60076	21.8199	1.45519e-11	0	0.431459
phase:edge_lo	rms	U	2	846.561	229	2.77061e+07	4.12571	2.69353	3.36776	15.2046	1.58214	21.1082	1.45519e-11	0	0.435469
phase:edge_lo	rms	U	3	1144.56	238	2.77035e+07	4.4909	2.74117	3.42156	18.3513	2.36805	24.3613	1.45519e-11	0	0.41523
phase:edge_lo	rms	U	4	1594.7	219	2.76466e+07	4.30849	2.87128	3.50127	16.7462	2.39148	22.5778	1.45519e-11	0	0.434136
phase:edge_lo	rms	U	5	2017.82	198	2.76877e+07	4.13747	2.9197	3.57457	15.3018	1.76012	21.3715	1.45519e-11	0	0.446675
phase:edge_lo	share	U	0	212.947	260	2.75823e+07	3.96785	2.39345	3.2504	11.4823	1.03	20.5804	1.45519e-11	0	0.452937
phase:edge_lo	share	U	1	548.732	215	2.76351e+07	4.19283	2.5955	3.31312	13.2593	1.41072	21.8199	1.45519e-11	0	0.431459
phase:edge_lo	share	U	2	846.561	229	2.77061e+07	4.12571	2.69353	3.36776	12.9084	1.16609	21.1082	1.45519e-11	0	0.435469
phase:edge_lo	share	U	3	1144.56	238	2.77035e+07	4.4909	2.74117	3.42156	14.7802	1.69962	24.3613	1.45519e-11	0	0.41523
phase:edge_lo	share	U	4	1594.7	219	2.76466e+07	4.30849	2.87128	3.50127	13.0241	1.56334	22.5778	1.45519e-11	0	0.434136
phase:edge_lo	share	U	5	2017.82	198	2.76877e+07	4.13747	2.9197	3.57457	11.9753	0.880709	21.3715	1.45519e-11	0	0.446675
phase:edge_lo	rms	V	0	191.604	228	2.20502e+07	4.19224	2.75622	2.75988	15.758	2.69676	17.5951	1.45519e-11	0	0.490283
phase:edge_lo	rms	V	1	618.838	210	2.23678e+07	3.82807	2.81358	2.85318	12.837	1.2285	14.8785	1.45519e-11	0	0.48807
phase:edge_lo	rms	V	2	1055.43	202	2.22635e+07	3.75207	2.90973	2.94548	12.2607	1.09592	14.2873	1.45519e-11	0	0.498155
phase:edge_lo	rms	V	3	1319.1	197	2.20572e+07	3.76425	2.96325	2.99984	12.3522	1.69497	14.3878	1.45519e-11	0	0.492084
phase:edge_lo	rms	V	4	1598.26	188	2.23869e+07	3.68311	2.91826	3.05634	11.7477	1.41328	14.3903	1.45519e-11	0	0.503994
phase:edge_lo	rms	V	5	1906.84	187	2.22608e+07	4.10119	3.28172	3.11761	15.0028	1.61893	15.7695	1.45519e-11	0	0.462849
phase:edge_lo	share	V	0	191.604	228	2.20502e+07	4.19224	2.75622	2.75988	8.90053	1.65401	17.5951	1.45519e-11	0	0.490283
phase:edge_lo	share	V	1	618.838	210	2.23678e+07	3.82807	2.81358	2.85318	9.03838	0.792311	14.8785	1.45519e-11	0	0.48807
phase:edge_lo	share	V	2	1055.43	202	2.22635e+07	3.75207	2.90973	2.94548	8.42356	1.01161	14.2873	1.45519e-11	0	0.498155
phase:edge_lo	share	V	3	1319.1	197	2.20572e+07	3.76425	2.96325	2.99984	8.78959	1.17169	14.3878	1.45519e-11	0	0.492084
phase:edge_lo	share	V	4	1598.26	188	2.23869e+07	3.68311	2.91826	3.05634	8.08278	1.13076	14.3903	1.45519e-11	0	0.503994
phase:edge_lo	share	V	5	1906.84	187	2.22608e+07	4.10119	3.28172	3.11761	10.74	1.15476	15.7695	1.45519e-11	0	0.462849
phase:edge_lo	rms	W	0	203.857	241	1.15969e+07	4.78492	2.05291	1.54321	20.9819	3.81845	21.0625	1.45519e-11	0	0.478175
phase:edge_lo	rms	W	1	594.335	204	1.17702e+07	3.40896	2.22032	1.69119	9.70112	3.54842	9.55128	1.45519e-11	0	0.560194
phase:edge_lo	rms	W	2	949.219	251	1.17016e+07	4.36591	2.44886	1.81526	16.7372	3.81869	16.3594	0.418885	0	0.485992
phase:edge_lo	rms	W	3	1256.62	227	1.16952e+07	4.98138	2.48554	1.91624	22.6498	5.83805	22.3082	0.31923	0	0.447875
phase:edge_lo	rms	W	4	1624.82	236	1.16813e+07	4.37099	2.46182	2.03059	17.1919	4.0062	17.1683	1.45519e-11	0	0.46534
phase:edge_lo	rms	W	5	1972.86	245	1.17016e+07	3.63106	2.58744	2.13306	11.2691	2.10187	11.0397	1.45519e-11	0	0.54022
phase:edge_lo	share	W	0	203.857	241	1.15969e+07	4.78492	2.05291	1.54321	10.1916	2.9296	21.0625	1.45519e-11	0	0.478175
phase:edge_lo	share	W	1	594.335	204	1.17702e+07	3.40896	2.22032	1.69119	5.54968	1.31456	9.55128	1.45519e-11	0	0.560194
phase:edge_lo	share	W	2	949.219	251	1.17016e+07	4.36591	2.44886	1.81526	9.2443	3.02785	16.3594	0.418885	0	0.485992
phase:edge_lo	share	W	3	1256.62	227	1.16952e+07	4.98138	2.48554	1.91624	12.2601	3.42345	22.3082	0.31923	0	0.447875
phase:edge_lo	share	W	4	1624.82	236	1.16813e+07	4.37099	2.46182	2.03059	11.1228	2.86491	17.1683	1.45519e-11	0	0.46534
phase:edge_lo	share	W	5	1972.86	245	1.17016e+07	3.63106	2.58744	2.13306	6.51231	0.80769	11.0397	1.45519e-11	0	0.54022
phase:edge_hi	rms	U	0	220.985	275	2.96811e+07	4.32397	2.5032	3.25192	16.8798	2.91564	23.0057	1.45519e-11	0	0.443766
phase:edge_hi	rms	U	1	541.259	264	2.99361e+07	4.30407	2.56418	3.31173	16.7081	2.33639	22.9175	1.45519e-11	0	0.438207
phase:edge_hi	rms	U	2	809.031	234	2.97131e+07	4.38592	2.63448	3.36092	17.4194	1.92189	23.5916	1.45519e-11	0	0.435468
phase:edge_hi	rms	U	3	1115.98	216	2.98328e+07	4.14391	2.67658	3.41644	15.3551	1.43184	21.6799	1.45519e-11	0	0.441773
phase:edge_hi	rms	U	4	1512.37	249	2.99133e+07	4.62292	2.93164	3.48683	19.5546	2.24151	24.9349	1.45519e-11	0	0.409578
phase:edge_hi	rms	U	5	1969.44	227	2.98753e+07	4.3867	3.13521	3.56626	17.4263	1.34657	22.1318	1.45519e-11	0	0.416075
phase:edge_hi	share	U	0	220.985	275	2.96811e+07	4.32397	2.5032	3.25192	12.2111	2.0572	23.0057	1.45519e-11	0	0.443766
phase:edge_hi	share	U	1	541.259	264	2.99361e+07	4.30407	2.56418	3.31173	12.6742	1.54396	22.9175	1.45519e-11	0	0.438207
phase:edge_hi	share	U	2	809.031	234	2.97131e+07	4.38592	2.63448	3.36092	12.9085	1.79692	23.5916	1.45519e-11	0	0.435468
phase:edge_hi	share	U	3	1115.98	216	2.98328e+07	4.14391	2.67658	3.41644	12.3752	1.04432	21.6799	1.45519e-11	0	0.441773
phase:edge_hi	share	U	4	1512.37	249	2.99133e+07	4.62292	2.93164	3.48683	15.351	1.98399	24.9349	1.45519e-11	0	0.409578
phase:edge_hi	share	U	5	1969.44	227	2.98753e+07	4.3867	3.13521	3.56626	14.6967	1.12589	22.1318	1.45519e-11	0	0.416075
phase:edge_hi	rms	V	0	196.279	199	2.23074e+07	4.13883	2.81358	2.76092	15.313	1.80735	16.8364	1.45519e-11	0	0.483518
phase:edge_hi	rms	V	1	631.507	231	2.22761e+07	4.31709	3.31056	2.8559	15.8008	1.93643	15.8337	0.703685	0	0.459942
phase:edge_hi	rms	V	2	1054.62	199	2.22699e+07	4.35223	3.02112	2.94531	17.125	1.94477	18.4896	1.45519e-11	0	0.452061
phase:edge_hi	rms	V	3	1302.29	176	2.23744e+07	4.21963	3.22891	2.9964	15.9884	2.07475	16.3578	1.45519e-11	0	0.475912
phase:edge_hi	rms	V	4	1585.33	171	2.22845e+07	3.81405	3.09588	3.05375	12.7298	1.23148	14.2879	1.45519e-11	0	0.478363
phase:edge_hi	rms	V	5	1934.21	183	2.24277e+07	3.79795	3.24757	3.12299	12.6072	1.08257	13.6308	1.45519e-11	0	0.488425
phase:edge_hi	share	V	0	196.279	199	2.23074e+07	4.13883	2.81358	2.76092	9.32741	1.6412	16.8364	1.45519e-11	0	0.483518
phase:edge_hi	share	V	1	631.507	231	2.22761e+07	4.31709	3.31056	2.8559	9.91523	1.77054	15.8337	0.703685	0	0.459942
phase:edge_hi	share	V	2	1054.62	199	2.22699e+07	4.35223	3.02112	2.94531	11.5501	1.3835	18.4896	1.45519e-11	0	0.452061
phase:edge_hi	share	V	3	1302.29	176	2.23744e+07	4.21963	3.22891	2.9964	9.82744	2.11881	16.3578	1.45519e-11	0	0.475912
phase:edge_hi	share	V	4	1585.33	171	2.22845e+07	3.81405	3.09588	3.05375	9.66394	1.56489	14.2879	1.45519e-11	0	0.478363
phase:edge_hi	share	V	5	1934.21	183	2.24277e+07	3.79795	3.24757	3.12299	9.01613	1.15672	13.6308	1.45519e-11	0	0.488425
phase:edge_hi	rms	W	0	172.369	231	1.1064e+07	5.05873	1.87908	1.53065	23.6772	5.36753	24.4027	1.45519e-11	0	0.485968
phase:edge_hi	rms	W	1	545.011	217	1.10091e+07	3.21384	2.18838	1.67322	8.3984	2.12468	8.33944	1.45519e-11	0	0.592253
phase:edge_hi	rms	W	2	914.5	245	1.11453e+07	3.98804	2.35017	1.80349	13.9907	3.08698	13.6338	1.45519e-11	0	0.527615
phase:edge_hi	rms	W	3	1212.65	227	1.10663e+07	4.68548	2.49425	1.90212	19.6746	3.70936	19.3505	0.390925	0	0.453783
phase:edge_hi	rms	W	4	1571.07	225	1.10289e+07	4.29065	2.46157	2.0143	16.4961	4.57502	16.4078	1.45519e-11	0	0.48776
phase:edge_hi	rms	W	5	1977.99	246	1.11454e+07	3.74773	2.58428	2.13453	12.1309	2.99623	11.9232	1.45519e-11	0	0.524912
phase:edge_hi	share	W	0	172.369	231	1.1064e+07	5.05873	1.87908	1.53065	9.65926	3.79305	24.4027	1.45519e-11	0	0.485968
phase:edge_hi	share	W	1	545.011	217	1.10091e+07	3.21384	2.18838	1.67322	4.173	0.880027	8.33944	1.45519e-11	0	0.592253
phase:edge_hi	share	W	2	914.5	245	1.11453e+07	3.98804	2.35017	1.80349	7.16788	1.55695	13.6338	1.45519e-11	0	0.527615
phase:edge_hi	share	W	3	1212.65	227	1.10663e+07	4.68548	2.49425	1.90212	11.6573	2.50067	19.3505	0.390925	0	0.453783
phase:edge_hi	share	W	4	1571.07	225	1.10289e+07	4.29065	2.46157	2.0143	9.54013	2.85283	16.4078	1.45519e-11	0	0.48776
phase:edge_hi	share	W	5	1977.99	246	1.11454e+07	3.74773	2.58428	2.13453	7.31377	1.12643	11.9232	1.45519e-11	0	0.524912
phase:edge	rms	U	0	217.638	537	5.74618e+07	4.15418	2.45059	3.25129	15.4403	1.83215	21.8227	1.45519e-11	0	0.448485
phase:edge	rms	U	1	544.924	474	5.72459e+07	4.25722	2.58021	3.31241	16.3071	2.33555	22.4386	1.45519e-11	0	0.436238
phase:edge	rms	U	2	827.402	465	5.77305e+07	4.26193	2.66095	3.36427	16.3472	1.24595	22.4017	1.45519e-11	0	0.433405
phase:edge	rms	U	3	1128.83	450	5.73584e+07	4.32526	2.70294	3.41875	16.891	1.91019	23.0898	1.45519e-11	0	0.427304
phase:edge	rms	U	4	1550.36	478	5.75909e+07	4.4356	2.9062	3.4935	17.8576	1.88865	23.433	1.45519e-11	0	0.426163
phase:edge	rms	U	5	1996.13	420	5.75254e+07	4.29512	3.03061	3.57085	16.6311	1.42437	22.0144	1.45519e-11	0	0.428124
phase:edge	share	U	0	217.638	537	5.74618e+07	4.15418	2.45059	3.25129	11.8308	1.16084	21.8227	1.45519e-11	0	0.448485
phase:edge	share	U	1	544.924	474	5.72459e+07	4.25722	2.58021	3.31241	12.8422	1.59649	22.4386	1.45519e-11	0	0.436238
phase:edge	share	U	2	827.402	465	5.77305e+07	4.26193	2.66095	3.36427	13.0879	0.984604	22.4017	1.45519e-11	0	0.433405
phase:edge	share	U	3	1128.83	450	5.73584e+07	4.32526	2.70294	3.41875	13.6329	1.29302	23.0898	1.45519e-11	0	0.427304
phase:edge	share	U	4	1550.36	478	5.75909e+07	4.4356	2.9062	3.4935	13.7373	1.66586	23.433	1.45519e-11	0	0.426163
phase:edge	share	U	5	1996.13	420	5.75254e+07	4.29512	3.03061	3.57085	13.5583	1.0931	22.0144	1.45519e-11	0	0.428124
phase:edge	rms	V	0	194.13	426	4.44081e+07	4.16658	2.78322	2.76044	15.5435	2.13488	17.2341	1.45519e-11	0	0.486293
phase:edge	rms	V	1	625.954	443	4.46695e+07	4.0767	3.06614	2.85471	14.8026	1.59715	15.3677	1.45519e-11	0	0.474769
phase:edge	rms	V	2	1055.38	400	4.44983e+07	4.06897	2.97137	2.94547	14.7396	1.45914	16.4032	1.45519e-11	0	0.474601
phase:edge	rms	V	3	1311.38	372	4.45951e+07	3.99698	3.08202	2.99826	14.1589	1.623	15.4665	1.45519e-11	0	0.483347
phase:edge	rms	V	4	1592.69	360	4.4543e+07	3.74626	3.01053	3.05523	12.2171	1.14754	14.3056	1.45519e-11	0	0.491918
phase:edge	rms	V	5	1920.93	370	4.46125e+07	3.95245	3.26632	3.12038	13.8049	1.23638	14.6898	1.45519e-11	0	0.475923
phase:edge	share	V	0	194.13	426	4.44081e+07	4.16658	2.78322	2.76044	9.15032	1.45889	17.2341	1.45519e-11	0	0.486293
phase:edge	share	V	1	625.954	443	4.46695e+07	4.0767	3.06614	2.85471	9.90451	0.950911	15.3677	1.45519e-11	0	0.474769
phase:edge	share	V	2	1055.38	400	4.44983e+07	4.06897	2.97137	2.94547	9.9159	1.07504	16.4032	1.45519e-11	0	0.474601
phase:edge	share	V	3	1311.38	372	4.45951e+07	3.99698	3.08202	2.99826	9.33842	1.22762	15.4665	1.45519e-11	0	0.483347
phase:edge	share	V	4	1592.69	360	4.4543e+07	3.74626	3.01053	3.05523	8.79977	1.02061	14.3056	1.45519e-11	0	0.491918
phase:edge	share	V	5	1920.93	370	4.46125e+07	3.95245	3.26632	3.12038	9.82671	0.95464	14.6898	1.45519e-11	0	0.475923
phase:edge	rms	W	0	187.174	474	2.28242e+07	4.9566	1.94543	1.53657	22.6543	4.21955	23.1442	1.45519e-11	0	0.479228
phase:edge	rms	W	1	568.876	414	2.28055e+07	3.33232	2.21625	1.68194	9.18144	2.59598	9.02147	1.45519e-11	0	0.572988
phase:edge	rms	W	2	930.417	498	2.28204e+07	4.16134	2.39353	1.8089	15.3437	3.09486	14.8599	0.13639	0	0.509426
phase:edge	rms	W	3	1233.17	455	2.28451e+07	4.89328	2.49758	1.90872	21.671	3.75488	21.3495	0.387717	0	0.445872
phase:edge	rms	W	4	1597.41	460	2.2813e+07	4.31704	2.46236	2.0223	16.7232	3.5696	16.6633	1.45519e-11	0	0.478773
phase:edge	rms	W	5	1975.71	496	2.28681e+07	3.66043	2.58484	2.13388	11.4835	2.7419	11.2707	1.45519e-11	0	0.533344
phase:edge	share	W	0	187.174	474	2.28242e+07	4.9566	1.94543	1.53657	10.1183	2.91346	23.1442	1.45519e-11	0	0.479228
phase:edge	share	W	1	568.876	414	2.28055e+07	3.33232	2.21625	1.68194	4.97695	0.869208	9.02147	1.45519e-11	0	0.572988
phase:edge	share	W	2	930.417	498	2.28204e+07	4.16134	2.39353	1.8089	8.12974	1.70587	14.8599	0.13639	0	0.509426
phase:edge	share	W	3	1233.17	455	2.28451e+07	4.89328	2.49758	1.90872	12.3194	2.65737	21.3495	0.387717	0	0.445872
phase:edge	share	W	4	1597.41	460	2.2813e+07	4.31704	2.46236	2.0223	10.1499	2.32347	16.6633	1.45519e-11	0	0.478773
phase:edge	share	W	5	1975.71	496	2.28681e+07	3.66043	2.58484	2.13388	6.86499	1.07333	11.2707	1.45519e-11	0	0.533344
