det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdhd	028084_11	34	0	525	538	14	8.63	9.19	-180.6	315.7	16.5	0.80	2.27	3	D-blank-int	1	0.61	1.00	1.00	0.00	0.00	0.00	0.00	0.21	3live:i/3live:i/3live:i/1blank:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:t/3live:i	0	9.36		
pdhd	028084_11	34	0	544	548	5	2.85	2.08	-178.9	323.1	17.4	0.52	1.92	3	D-blank-int	1	0.75	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1dead:i/1dead:i/1dead:i/2blank+:i/1dead:i	0	2.74		
pdhd	028084_11	34	0	562	569	8	5.20	5.24	-176.4	329.5	14.0	2.57	2.45	3	D-blank-int	1	0.40	0.30	0.50	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0	6.58		
pdhd	028084_11	34	0	572	582	11	6.61	6.74	-177.3	335.2	17.5	1.50	2.37	3	XID	1	0.15	1.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/1blank:i/2blank+:i/1blank:i/1blank:i/1blank:i/3live:i	0			
pdhd	028084_11	34	0	588	597	10	6.35	4.45	-175.6	342.4	21.8	0.60	3.16	3	XID	1	0.44	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	613	629	17	10.00	9.69	-173.3	356.8	26.7	1.23	1.77	3	D-blank-int	1	0.53	1.00	1.00	0.00	0.00	0.00	0.12	0.12	3live:i/3live:t/1blank:i/2blank+:i/1blank:i/2blank+:i	0	12.72		
pdhd	028084_11	34	0	637	651	15	8.71	9.07	-171.3	368.5	29.6	1.34	2.84	3	XID	1	0.17	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:i/2blank+:i/2blank+:i/2blank+:i/2blank+:i	0			
pdhd	028084_11	34	0	659	664	6	3.55	3.61	-168.5	377.0	30.7	0.67	2.94	3	XID	1	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1blank:i/3live:i/1blank:i/3live:i	0			
pdhd	028084_11	34	0	667	672	6	3.68	4.08	-167.1	381.2	31.2	0.66	2.57	3	XID	1	0.38	1.00	1.00	0.00	0.00	0.00	0.00	0.17	1blank:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	690	699	10	6.86	6.48	-164.3	396.7	34.7	0.77	4.10	3	XID	1	0.46	1.00	1.00	0.00	0.00	0.00	0.20	0.20	3live:i/3live:t/2blank+:i/1blank:i	0			
pdhd	028084_11	34	0	702	706	5	3.11	3.46	-162.5	402.2	35.9	0.69	2.40	3	D-blank-int	1	0.57	1.00	1.00	0.00	0.00	0.00	0.00	0.20	1blank:i/1blank:i/1blank:i/1blank:i/3live:i/3live:i	0	4.70		
pdhd	028084_11	34	0	711	725	15	10.35	10.85	-160.8	410.4	37.8	0.94	2.30	3	D-blank-int	1	0.55	1.00	1.00	0.00	0.00	0.00	0.00	0.07	1blank:i/2blank+:i/2blank+:i/2blank+:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	12.97		
pdhd	028084_11	34	0	727	731	5	3.15	3.65	-159.1	417.3	39.2	0.66	2.37	3	XID	1	0.43	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i	0			
pdhd	028084_11	34	0	733	746	14	8.54	8.78	-157.6	423.3	40.5	0.66	2.78	3	D-3live	1	0.56	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i/3live:i	0	9.62		
pdhd	028084_11	34	0	749	759	11	6.06	6.39	-156.1	431.3	42.9	0.79	2.08	3	GAP-short	0	0.23	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:i/1blank:i/2blank+:i/1blank:i/1blank:i	1			
pdhd	028084_11	36	0	917	924	8	4.64	5.09	-194.8	513.5	175.2	1.97	3.84	1	GAP-short	0	0.70	0.00	0.70	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:i/1blank:i/1blank:i/1blank:i	0			
pdhd	028084_11	36	0	1021	1043	23	14.41	14.87	-222.9	450.4	175.1	7.06	2.05	2	GAP-live	0	0.17	0.00	0.17	0.00	0.00	0.04	0.43	0.09	3live:i/3live:t/1blank:i/1blank:t	0			
pdhd	028084_11	39	0	1135	1164	30	18.32	18.36	-222.3	583.9	89.7	9.79	2.02	3	GAP-live	0	0.11	0.00	0.11	0.00	0.00	0.03	0.00	0.00	3live:t/3live:t/3live:i/3live:i/3live:t/3live:i	0			
pdhd	028084_11	39	0	1180	1188	9	5.21	5.73	-225.5	565.9	96.3	3.15	2.89	2	GAP-live	0	0.36	0.00	0.36	0.00	0.00	0.22	0.22	0.00	1blank:i/3live:i/3live:t/1blank:i	0			
pdhd	028084_11	39	0	1202	1331	130	78.88	70.40	-194.5	560.8	120.1	34.67	4.10	3	GAP-live	0	0.04	0.00	0.04	0.00	0.00	0.01	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:i	0			
pdhd	028084_11	46	0	1587	1589	3	1.71	2.28	-199.1	71.4	44.6	2.24	3.05	1	GAP-live	0	0.40	0.00	0.40	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i	0			
pdhd	028084_11	46	0	1594	1633	40	23.14	22.50	-196.7	60.9	51.9	11.89	3.04	3	GAP-live	0	0.11	0.00	0.11	0.00	0.00	0.05	0.00	0.07	1blank:i/1blank:i/1blank:i/3live:t/3live:t	0			
pdhd	028084_11	59	0	2073	2074	2	1.19	1.91	-226.3	598.4	237.5	0.94	1.87	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1dead:t/1dead:i	0			
pdhd	028084_11	59	0	2077	2078	2	1.34	1.80	-226.2	596.6	238.8	0.69	1.45	1	FIT	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	1dead:t/1dead:i	0			
pdhd	028084_11	67	0	2793	2795	3	1.75	2.54	-273.5	493.0	66.4	1.06	1.52	1	D-crawl	1	1.00	0.00	1.00	0.00	1.00	0.00	0.00	0.67	3live:i/1blank:i/3live:i	0	4.74	5.45	1.182
pdhd	028084_11	106	0	2929	3003	75	47.84	46.27	206.3	562.3	257.9	22.44	4.00	3	GAP-live	0	0.08	0.00	0.08	0.00	0.00	0.05	0.44	0.01	1blank:i/3live:t/3live:t/1blank:i/3live:t	0			
pdhd	028084_11	133	0	5272	5275	4	2.41	3.79	0.5	410.8	183.4	1.83	1.73	2	GAP-short	0	0.75	0.00	0.75	0.00	0.00	0.50	0.00	0.00	1blank:i/3live:i/3live:i/3live:i	0			
pdhd	028084_12	27	0	15	16	2	1.31	1.88	-0.4	356.0	37.7	1.70	1.67	1	GAP-short	0	0.75	0.00	0.75	0.00	0.00	0.00	0.00	0.00	1blank:i/2blank+:i	0			
pdhd	028084_12	29	0	57	94	38	23.12	21.05	-131.3	562.9	135.8	10.79	nan	3	GAP-live	0	0.00	0.10	0.10	0.00	0.00	0.05	0.00	0.00	3live:i/3live:i/1blank:i/3live:i	0			
pdhd	028084_12	29	0	106	111	6	8.01	8.23	-127.5	573.8	124.1	2.48	nan	3	GAP-live	0	0.00	0.38	0.38	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0			
pdhd	028084_12	29	0	126	175	50	31.06	26.44	-112.6	569.3	110.3	13.77	3.97	3	GAP-live	0	0.02	0.04	0.06	0.00	0.00	0.04	0.74	0.00	3live:i/3live:i/3live:t/1blank:i	0			
pdhd	028084_12	29	0	246	285	40	25.90	24.88	-99.6	598.6	75.2	12.68	3.73	3	GAP-live	0	0.06	0.04	0.10	0.00	0.00	0.03	0.00	0.05	3live:i/3live:t/3live:t/3live:i	0			
pdhd	028084_12	29	0	301	388	88	55.63	50.68	-77.2	568.0	78.7	11.25	nan	3	GAP-live	0	0.00	0.03	0.03	0.00	0.00	0.02	0.44	0.00	1blank:i/1blank:t/3live:i/3live:t	0			
pdhd	028084_12	29	0	404	416	13	8.30	8.48	-65.0	535.8	86.9	4.46	nan	2	GAP-live	0	0.00	0.24	0.24	0.00	0.00	0.00	0.00	0.00	3live:i/3live:e	0			
pdhd	028084_12	29	0	425	437	13	7.51	7.37	-67.5	528.0	77.1	4.56	nan	2	GAP-live	0	0.00	0.13	0.13	0.00	0.00	1.00	0.00	0.00	3live:i/3live:e	0			
pdhd	028084_12	31	0	478	480	3	1.80	2.18	-135.1	585.4	123.0	1.40	nan	3	GAP-short	0	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i	0			
pdhd	028084_12	31	0	491	505	15	8.49	8.63	-129.7	577.9	121.3	4.15	nan	3	GAP-live	0	0.00	0.29	0.29	0.00	0.00	0.00	0.00	0.00	2blank+:i/2blank+:i/2blank+:i/2blank+:i/1blank:i/2blank+:i/1blank:i/1blank:i/1blank:i/1blank:i/1blank:i	0			
pdhd	028084_12	31	0	522	536	15	10.00	10.41	-118.2	562.3	119.9	5.56	3.03	3	GAP-live	0	0.00	0.14	0.14	0.00	0.00	0.00	0.00	0.00	1blank:i/1blank:i/1blank:i/1blank:t	0			
