det	event	block	status	plane	rr_bin	N	abs	sum_y	sum_yhat	uncov_y
sbnd	nusel_evt315849	110	3	U	2-5	26	76475	175050	153859	0
sbnd	nusel_evt315849	110	3	U	5-10	42	74143	263239	259908	0
sbnd	nusel_evt315849	110	3	U	10-20	87	130493	581623	522236	0
sbnd	nusel_evt315849	110	3	U	20-40	160	325215	1039516	1015177	10944
sbnd	nusel_evt315849	110	3	U	40+	335	446495	1890567	1712774	0
sbnd	nusel_evt315849	110	3	V	0-2	17	10735	100251	101974	0
sbnd	nusel_evt315849	110	3	V	2-5	24	29138	171680	155018	0
sbnd	nusel_evt315849	110	3	V	5-10	38	49658	285855	251069	0
sbnd	nusel_evt315849	110	3	V	10-20	77	110505	548043	505270	0
sbnd	nusel_evt315849	110	3	V	20-40	147	345389	1254154	991593	0
sbnd	nusel_evt315849	110	3	V	40+	227	526421	1945451	1618038	0
sbnd	nusel_evt315849	110	3	W	0-2	11	8995	100568	100157	0
sbnd	nusel_evt315849	110	3	W	2-5	17	21668	177038	156658	0
sbnd	nusel_evt315849	110	3	W	5-10	29	18282	262806	254556	0
sbnd	nusel_evt315849	110	3	W	10-20	60	38807	519148	510081	0
sbnd	nusel_evt315849	110	3	W	20-40	122	271931	1180993	990418	877
sbnd	nusel_evt315849	110	3	W	40+	221	333071	1787864	1659673	0
sbnd	nusel_evt315849	111	3	U	0-2	24	16998	69841	66405	0
sbnd	nusel_evt315849	111	3	U	2-5	26	15733	78613	71320	0
sbnd	nusel_evt315849	111	3	U	5-10	46	74046	266604	217506	0
sbnd	nusel_evt315849	111	3	U	10-20	94	91252	501935	476423	0
sbnd	nusel_evt315849	111	3	U	20-40	184	350628	1281038	1162706	0
sbnd	nusel_evt315849	111	3	U	40+	285	489357	1856048	1760123	0
sbnd	nusel_evt315849	111	3	V	0-2	14	12670	62530	68146	0
sbnd	nusel_evt315849	111	3	V	2-5	13	28721	91378	70187	0
sbnd	nusel_evt315849	111	3	V	5-10	31	104459	299240	223137	0
sbnd	nusel_evt315849	111	3	V	10-20	59	109605	506017	432324	0
sbnd	nusel_evt315849	111	3	V	20-40	151	310671	1335493	1125594	0
sbnd	nusel_evt315849	111	3	V	40+	259	473227	1999989	1708502	0
sbnd	nusel_evt315849	111	3	W	0-2	16	17893	67263	63992	0
sbnd	nusel_evt315849	111	3	W	2-5	18	26533	83282	73233	0
sbnd	nusel_evt315849	111	3	W	5-10	35	83236	277030	232462	0
sbnd	nusel_evt315849	111	3	W	10-20	58	61441	465366	441901	0
sbnd	nusel_evt315849	111	3	W	20-40	121	171426	1174526	1123008	0
sbnd	nusel_evt315849	111	3	W	40+	207	307268	1925336	1720254	877
sbnd	nusel_evt315849	170	0	U	0-2	16	75968	585444	584228	0
sbnd	nusel_evt315849	170	0	U	2-5	17	91254	602729	580937	0
sbnd	nusel_evt315849	170	0	U	5-10	31	185846	836300	901636	0
sbnd	nusel_evt315849	170	0	U	10-20	80	266655	1475392	1475273	0
sbnd	nusel_evt315849	170	0	V	0-2	12	127266	436086	461514	0
sbnd	nusel_evt315849	170	0	V	2-5	19	102272	632538	701076	0
sbnd	nusel_evt315849	170	0	V	5-10	34	170362	932906	955116	0
sbnd	nusel_evt315849	170	0	V	10-20	64	218212	1410398	1438104	0
sbnd	nusel_evt315849	170	0	W	0-2	22	62651	514106	461049	0
sbnd	nusel_evt315849	170	0	W	2-5	31	64573	578151	528292	0
sbnd	nusel_evt315849	170	0	W	5-10	52	107516	802211	720201	0
sbnd	nusel_evt315849	170	0	W	10-20	99	182729	1299191	1172182	0
sbnd	nusel_evt319809	200	0	U	0-2	18	80763	364565	317898	0
sbnd	nusel_evt319809	200	0	U	2-5	30	72493	390229	374968	0
sbnd	nusel_evt319809	200	0	U	5-10	37	212799	353415	444700	0
sbnd	nusel_evt319809	200	0	U	10-20	76	139490	728159	664487	0
sbnd	nusel_evt319809	200	0	U	20-40	149	248114	1222267	1066777	0
sbnd	nusel_evt319809	200	0	U	40+	230	461503	1956773	1670384	0
sbnd	nusel_evt319809	200	0	V	0-2	18	146559	424025	304720	0
sbnd	nusel_evt319809	200	0	V	2-5	30	110210	354018	364962	0
sbnd	nusel_evt319809	200	0	V	5-10	51	301550	697288	455494	0
sbnd	nusel_evt319809	200	0	V	10-20	92	164361	695142	638889	0
sbnd	nusel_evt319809	200	0	V	20-40	187	251808	1037432	1005338	0
sbnd	nusel_evt319809	200	0	V	40+	324	521045	1748977	1602708	0
sbnd	nusel_evt319809	200	0	W	2-5	6	283653	454274	494419	0
sbnd	nusel_evt319809	200	0	W	5-10	20	344456	739955	680167	0
sbnd	nusel_evt319809	200	0	W	10-20	36	189418	743108	730152	0
sbnd	nusel_evt319809	200	0	W	20-40	88	234058	1245636	1134994	0
sbnd	nusel_evt319809	200	0	W	40+	173	442034	1919618	1710658	0
sbnd	nusel_evt321107	130	3	U	0-2	10	80369	109122	184253	0
sbnd	nusel_evt321107	130	3	U	2-5	3	20142	53900	62230	0
sbnd	nusel_evt321107	130	3	U	5-10	21	86889	302501	275600	0
sbnd	nusel_evt321107	130	3	U	10-20	40	179337	556097	505838	0
sbnd	nusel_evt321107	130	3	U	20-40	99	555769	1484298	1164259	0
sbnd	nusel_evt321107	130	3	U	40+	672	4324512	10869142	9956398	3886
sbnd	nusel_evt321107	130	3	V	0-2	20	95748	199022	103274	0
sbnd	nusel_evt321107	130	3	V	2-5	18	47823	142803	150338	0
sbnd	nusel_evt321107	130	3	V	5-10	28	46762	242851	209707	0
sbnd	nusel_evt321107	130	3	V	10-20	66	130650	543431	528865	0
sbnd	nusel_evt321107	130	3	V	20-40	116	439510	972228	1133672	0
sbnd	nusel_evt321107	130	3	V	40+	1153	2683082	9171746	8725782	0
sbnd	nusel_evt321107	130	3	W	0-2	18	24385	112749	105974	0
sbnd	nusel_evt321107	130	3	W	2-5	29	38896	174266	156338	0
sbnd	nusel_evt321107	130	3	W	5-10	44	25863	218030	218495	0
sbnd	nusel_evt321107	130	3	W	10-20	109	70379	549366	536525	0
sbnd	nusel_evt321107	130	3	W	20-40	96	110080	587800	532852	0
sbnd	nusel_evt321107	130	3	W	40+	1846	1827637	10121834	9673977	0
sbnd	nusel_evt321371	180	7	U	0-2	14	24925	60955	51762	0
sbnd	nusel_evt321371	180	7	U	2-5	23	34384	120235	104441	0
sbnd	nusel_evt321371	180	7	U	5-10	46	81588	306159	281409	0
sbnd	nusel_evt321371	180	7	U	10-20	91	93483	485487	451504	0
sbnd	nusel_evt321371	180	7	U	20-40	185	286614	1223990	1107662	0
sbnd	nusel_evt321371	180	7	U	40+	2481	4047811	15816408	13895149	0
sbnd	nusel_evt321371	180	7	V	0-2	5	11780	19554	15986	0
sbnd	nusel_evt321371	180	7	V	2-5	20	68242	134281	99003	0
sbnd	nusel_evt321371	180	7	V	5-10	42	110240	311805	292295	0
sbnd	nusel_evt321371	180	7	V	10-20	83	130469	525041	460002	0
sbnd	nusel_evt321371	180	7	V	20-40	162	354558	1231148	1087308	0
sbnd	nusel_evt321371	180	7	V	40+	2191	4534628	15787397	13869567	0
sbnd	nusel_evt321371	180	7	W	0-2	9	93324	125068	59040	0
sbnd	nusel_evt321371	180	7	W	2-5	5	63807	183884	148847	0
sbnd	nusel_evt321371	180	7	W	5-10	11	96121	324618	350601	0
sbnd	nusel_evt321371	180	7	W	10-20	18	200594	662123	477321	0
sbnd	nusel_evt321371	180	7	W	20-40	27	240986	1084790	1070636	0
sbnd	nusel_evt321371	180	7	W	40+	503	4463898	16974371	15027855	0
sbnd	nusel_evt349241	150	4	U	0-2	21	54613	353459	344462	0
sbnd	nusel_evt349241	150	4	U	2-5	27	73318	306077	283209	0
sbnd	nusel_evt349241	150	4	U	5-10	38	92185	355950	332383	0
sbnd	nusel_evt349241	150	4	U	10-20	78	137966	722396	676866	0
sbnd	nusel_evt349241	150	4	U	20-40	108	412916	727845	474133	0
sbnd	nusel_evt349241	150	4	V	0-2	19	48766	324516	304392	0
sbnd	nusel_evt349241	150	4	V	2-5	27	72239	304439	271960	0
sbnd	nusel_evt349241	150	4	V	5-10	49	110352	404136	362462	0
sbnd	nusel_evt349241	150	4	V	10-20	91	152806	700967	660185	0
sbnd	nusel_evt349241	150	4	V	20-40	122	424685	751685	502484	0
sbnd	nusel_evt349241	150	4	W	0-2	8	43114	278623	267935	0
sbnd	nusel_evt349241	150	4	W	2-5	5	16095	278941	290760	0
sbnd	nusel_evt349241	150	4	W	5-10	20	155950	636468	535088	0
sbnd	nusel_evt349241	150	4	W	10-20	27	180261	735334	631917	0
sbnd	nusel_evt349241	150	4	W	20-40	33	798614	1237243	567337	0
sbnd	nusel_evt353223	150	7	U	0-2	19	20850	84169	76139	0
sbnd	nusel_evt353223	150	7	U	2-5	33	29975	158007	144414	0
sbnd	nusel_evt353223	150	7	U	5-10	49	47468	217297	194441	0
sbnd	nusel_evt353223	150	7	U	10-20	98	62749	489064	452173	0
sbnd	nusel_evt353223	150	7	U	20-40	178	381518	1783142	1543062	0
sbnd	nusel_evt353223	150	7	U	40+	162	511516	2001831	1783449	0
sbnd	nusel_evt353223	150	7	V	0-2	9	64240	110396	118814	0
sbnd	nusel_evt353223	150	7	V	2-5	6	79340	73878	111794	0
sbnd	nusel_evt353223	150	7	V	5-10	18	125266	208475	183409	0
sbnd	nusel_evt353223	150	7	V	10-20	46	149443	503469	494368	0
sbnd	nusel_evt353223	150	7	V	20-40	145	314042	1469729	1446571	0
sbnd	nusel_evt353223	150	7	V	40+	217	972976	2791564	2329410	0
sbnd	nusel_evt353223	150	7	W	0-2	20	127217	210043	83722	0
sbnd	nusel_evt353223	150	7	W	2-5	21	31259	130102	121869	0
sbnd	nusel_evt353223	150	7	W	5-10	37	37743	198353	205720	0
sbnd	nusel_evt353223	150	7	W	10-20	67	59349	419961	449004	0
sbnd	nusel_evt353223	150	7	W	20-40	138	267960	1665615	1560683	0
sbnd	nusel_evt353223	150	7	W	40+	115	692912	2114997	1737913	0
sbnd	nusel_evt353223	151	2	U	0-2	21	173250	298353	144793	0
sbnd	nusel_evt353223	151	2	U	2-5	27	65243	380440	332617	0
sbnd	nusel_evt353223	151	2	U	5-10	54	61299	628148	613125	0
sbnd	nusel_evt353223	151	2	U	10-20	64	274497	772931	569738	0
sbnd	nusel_evt353223	151	2	U	20-40	126	479091	1745967	1567824	0
sbnd	nusel_evt353223	151	2	U	40+	317	464733	1805154	1513327	0
sbnd	nusel_evt353223	151	2	V	0-2	17	226543	366068	171589	0
sbnd	nusel_evt353223	151	2	V	2-5	19	86694	341489	354831	0
sbnd	nusel_evt353223	151	2	V	5-10	41	120588	660197	650201	0
sbnd	nusel_evt353223	151	2	V	10-20	55	172230	590425	538499	0
sbnd	nusel_evt353223	151	2	V	20-40	183	391713	1748845	1607174	0
sbnd	nusel_evt353223	151	2	V	40+	147	685415	1626559	1555734	0
sbnd	nusel_evt353223	151	2	W	0-2	10	164040	263114	106706	0
sbnd	nusel_evt353223	151	2	W	2-5	19	143195	448388	368251	0
sbnd	nusel_evt353223	151	2	W	5-10	32	112081	611236	598895	0
sbnd	nusel_evt353223	151	2	W	10-20	42	271696	689518	529796	0
sbnd	nusel_evt353223	151	2	W	20-40	110	315235	1758653	1488224	0
sbnd	nusel_evt353223	151	2	W	40+	225	485202	1643912	1515668	0
sbnd	nusel_evt386838	160	0	U	0-2	23	69312	533376	496672	0
sbnd	nusel_evt386838	160	0	U	2-5	28	37056	610004	578818	0
sbnd	nusel_evt386838	160	0	U	5-10	43	113916	821172	731062	0
sbnd	nusel_evt386838	160	0	U	10-20	86	134249	1278736	1250559	0
sbnd	nusel_evt386838	160	0	U	20-40	171	288870	2330595	2174637	0
sbnd	nusel_evt386838	160	0	U	40+	447	491750	4504891	4267553	0
sbnd	nusel_evt386838	160	0	V	0-2	17	95999	645376	587143	0
sbnd	nusel_evt386838	160	0	V	2-5	16	55899	582535	538928	0
sbnd	nusel_evt386838	160	0	V	5-10	25	164190	683794	724588	0
sbnd	nusel_evt386838	160	0	V	10-20	60	249793	1427788	1303073	0
sbnd	nusel_evt386838	160	0	V	20-40	115	322751	2292332	2221719	0
sbnd	nusel_evt386838	160	0	V	40+	277	582186	4358671	4310979	0
sbnd	nusel_evt386838	160	0	W	0-2	25	43739	508676	497415	0
sbnd	nusel_evt386838	160	0	W	2-5	32	25649	577737	566224	0
sbnd	nusel_evt386838	160	0	W	5-10	48	43505	721394	714833	0
sbnd	nusel_evt386838	160	0	W	10-20	3	12975	45505	39984	0
sbnd	nusel_evt386838	160	0	W	20-40	191	171956	1994019	1957675	0
sbnd	nusel_evt386838	160	0	W	40+	501	417716	4212682	4168966	0
sbnd	nusel_evt387850	150	7	U	0-2	8	171008	279240	201620	0
sbnd	nusel_evt387850	150	7	U	2-5	11	245966	296017	511391	0
sbnd	nusel_evt387850	150	7	U	5-10	22	336465	531005	389742	0
sbnd	nusel_evt387850	150	7	U	10-20	31	170818	804630	764242	40997
sbnd	nusel_evt387850	150	7	U	20-40	66	551330	1385490	1331064	23116
sbnd	nusel_evt387850	150	7	U	40+	288	1851684	4983997	4667397	170418
sbnd	nusel_evt387850	150	7	V	0-2	17	255632	391673	265415	0
sbnd	nusel_evt387850	150	7	V	2-5	28	190603	391189	472144	0
sbnd	nusel_evt387850	150	7	V	5-10	25	98787	227080	195525	0
sbnd	nusel_evt387850	150	7	V	10-20	88	123374	819807	740007	0
sbnd	nusel_evt387850	150	7	V	20-40	177	235876	1326166	1240000	0
sbnd	nusel_evt387850	150	7	V	40+	672	1040565	4296484	4319745	0
sbnd	nusel_evt387850	150	7	W	0-2	20	146780	320024	277292	0
sbnd	nusel_evt387850	150	7	W	2-5	37	199523	667661	518452	0
sbnd	nusel_evt387850	150	7	W	5-10	27	100414	228252	173314	1958
sbnd	nusel_evt387850	150	7	W	10-20	98	94035	787969	781050	0
sbnd	nusel_evt387850	150	7	W	20-40	187	194037	1288131	1236612	0
sbnd	nusel_evt387850	150	7	W	40+	735	969499	4609909	4144470	0
sbnd	nusel_evt389544	130	0	U	0-2	14	204704	547977	363675	0
sbnd	nusel_evt389544	130	0	U	2-5	10	247664	870263	811239	0
sbnd	nusel_evt389544	130	0	U	5-10	5	180732	302264	482996	0
sbnd	nusel_evt389544	130	0	U	10-20	39	404473	1525071	1359400	0
sbnd	nusel_evt389544	130	0	U	20-40	14	46396	345545	327721	0
sbnd	nusel_evt389544	130	0	V	0-2	25	171846	612945	463999	0
sbnd	nusel_evt389544	130	0	V	2-5	23	124615	566000	476809	0
sbnd	nusel_evt389544	130	0	V	5-10	46	139854	795157	725171	0
sbnd	nusel_evt389544	130	0	V	10-20	76	163199	1146023	1160146	0
sbnd	nusel_evt389544	130	0	V	20-40	29	78120	368453	329365	0
sbnd	nusel_evt389544	130	0	W	0-2	16	303321	673526	509967	0
sbnd	nusel_evt389544	130	0	W	2-5	27	99423	523670	454717	0
sbnd	nusel_evt389544	130	0	W	5-10	48	87298	746280	701778	0
sbnd	nusel_evt389544	130	0	W	10-20	101	101803	1216843	1162940	0
sbnd	nusel_evt389544	130	0	W	20-40	36	55822	359625	333749	0
sbnd	nusel_evt389962	50	0	U	0-2	11	74282	480756	434704	0
sbnd	nusel_evt389962	50	0	U	2-5	20	101722	658617	568115	0
sbnd	nusel_evt389962	50	0	U	5-10	38	139539	992699	883840	0
sbnd	nusel_evt389962	50	0	U	10-20	54	362907	1190878	1225537	0
sbnd	nusel_evt389962	50	0	U	20-40	87	406559	1728459	1405776	0
sbnd	nusel_evt389962	50	0	V	0-2	10	79615	376502	300505	0
sbnd	nusel_evt389962	50	0	V	2-5	15	130094	654175	694545	0
sbnd	nusel_evt389962	50	0	V	5-10	20	175213	771736	850269	0
sbnd	nusel_evt389962	50	0	V	10-20	47	503435	1344979	1267516	0
sbnd	nusel_evt389962	50	0	V	20-40	64	539563	1493605	1441864	0
sbnd	nusel_evt389962	50	0	W	0-2	21	92176	508719	454597	0
sbnd	nusel_evt389962	50	0	W	2-5	30	37684	585698	565098	0
sbnd	nusel_evt389962	50	0	W	5-10	54	90677	865502	834679	0
sbnd	nusel_evt389962	50	0	W	10-20	92	81775	1184924	1162033	0
sbnd	nusel_evt389962	50	0	W	20-40	136	167740	1426131	1407769	0
sbnd	nusel_evt390028	50	0	U	0-2	17	292666	388753	120819	0
sbnd	nusel_evt390028	50	0	U	2-5	27	95672	420836	382996	22589
sbnd	nusel_evt390028	50	0	U	5-10	37	67591	389839	364058	0
sbnd	nusel_evt390028	50	0	U	10-20	79	162931	663889	665258	0
sbnd	nusel_evt390028	50	0	U	20-40	7	22751	61475	51964	0
sbnd	nusel_evt390028	50	0	V	0-2	18	91329	138632	130639	0
sbnd	nusel_evt390028	50	0	V	2-5	30	97120	360496	378818	0
sbnd	nusel_evt390028	50	0	V	5-10	45	75805	358556	357263	0
sbnd	nusel_evt390028	50	0	V	10-20	86	135968	665549	661039	0
sbnd	nusel_evt390028	50	0	V	20-40	7	40191	77454	46753	0
sbnd	nusel_evt390028	50	0	W	0-2	10	94580	201866	120770	0
sbnd	nusel_evt390028	50	0	W	2-5	18	92581	440167	361624	0
sbnd	nusel_evt390028	50	0	W	5-10	28	102607	422195	330200	0
sbnd	nusel_evt390028	50	0	W	10-20	48	166914	730677	588419	4500
sbnd	nusel_evt390028	50	0	W	20-40	6	73251	114619	41368	45029
sbnd	nusel_evt392184	180	0	U	0-2	22	59782	190645	175197	0
sbnd	nusel_evt392184	180	0	U	2-5	27	41927	170132	156905	0
sbnd	nusel_evt392184	180	0	U	5-10	37	51620	257835	235343	0
sbnd	nusel_evt392184	180	0	U	10-20	93	283590	962816	830522	14851
sbnd	nusel_evt392184	180	0	U	20-40	205	262422	1447370	1432582	0
sbnd	nusel_evt392184	180	0	U	40+	251	471092	1410221	1549335	0
sbnd	nusel_evt392184	180	0	V	0-2	17	121762	232656	169394	0
sbnd	nusel_evt392184	180	0	V	2-5	15	24680	142012	155068	0
sbnd	nusel_evt392184	180	0	V	5-10	21	57556	162741	208341	0
sbnd	nusel_evt392184	180	0	V	10-20	55	569267	996373	835678	0
sbnd	nusel_evt392184	180	0	V	20-40	96	488914	1595834	1488126	0
sbnd	nusel_evt392184	180	0	V	40+	100	1083375	1729914	1603927	0
sbnd	nusel_evt392184	180	0	W	0-2	21	51910	198404	167780	11239
sbnd	nusel_evt392184	180	0	W	2-5	22	32923	174016	166883	0
sbnd	nusel_evt392184	180	0	W	5-10	32	43131	258515	231294	0
sbnd	nusel_evt392184	180	0	W	10-20	68	245895	1040191	830522	0
sbnd	nusel_evt392184	180	0	W	20-40	155	227008	1519869	1416983	0
sbnd	nusel_evt392184	180	0	W	40+	232	338679	1625718	1383581	0
sbnd	nusel_evt392200	60	0	U	0-2	8	60453	92630	32177	0
sbnd	nusel_evt392200	60	0	U	2-5	19	126470	150832	170584	7406
sbnd	nusel_evt392200	60	0	U	5-10	20	157969	134928	247271	0
sbnd	nusel_evt392200	60	0	U	10-20	42	408587	621281	590494	12441
sbnd	nusel_evt392200	60	0	U	20-40	126	418744	1298409	1424719	0
sbnd	nusel_evt392200	60	0	V	0-2	15	82658	112548	49838	0
sbnd	nusel_evt392200	60	0	V	2-5	24	73948	158229	161525	0
sbnd	nusel_evt392200	60	0	V	5-10	36	66999	215630	262557	0
sbnd	nusel_evt392200	60	0	V	10-20	54	261475	679301	508994	0
sbnd	nusel_evt392200	60	0	V	20-40	154	303514	1378069	1389243	0
sbnd	nusel_evt392200	60	0	W	0-2	11	29883	104296	83923	12959
sbnd	nusel_evt392200	60	0	W	2-5	21	71706	209534	145046	0
sbnd	nusel_evt392200	60	0	W	5-10	36	43351	271461	233118	0
sbnd	nusel_evt392200	60	0	W	10-20	64	238635	807173	601198	0
sbnd	nusel_evt392200	60	0	W	20-40	123	363820	1620889	1296517	8976
sbnd	nusel_evt392558	20	0	U	0-2	22	59466	324490	296136	0
sbnd	nusel_evt392558	20	0	U	2-5	32	35154	373545	351945	0
sbnd	nusel_evt392558	20	0	U	5-10	26	41615	227107	223952	0
sbnd	nusel_evt392558	20	0	V	0-2	15	41087	365253	337940	0
sbnd	nusel_evt392558	20	0	V	2-5	9	54490	342867	337469	0
sbnd	nusel_evt392558	20	0	V	5-10	10	21303	248987	245798	0
sbnd	nusel_evt392558	20	0	W	0-2	19	65484	344226	324324	0
sbnd	nusel_evt392558	20	0	W	2-5	30	34641	360768	350011	0
sbnd	nusel_evt392558	20	0	W	5-10	25	34999	236769	216078	0
sbnd	nusel_evt393542	220	0	U	0-2	12	118323	254081	135758	0
sbnd	nusel_evt393542	220	0	U	2-5	18	114061	297504	184723	0
sbnd	nusel_evt393542	220	0	U	5-10	47	70050	499272	513400	0
sbnd	nusel_evt393542	220	0	U	10-20	90	106692	730541	730883	0
sbnd	nusel_evt393542	220	0	U	20-40	10	21582	72130	75298	0
sbnd	nusel_evt393542	220	0	V	0-2	23	75160	194725	138005	0
sbnd	nusel_evt393542	220	0	V	2-5	25	200747	353366	173603	0
sbnd	nusel_evt393542	220	0	V	5-10	41	89051	513414	496651	0
sbnd	nusel_evt393542	220	0	V	10-20	88	202887	787935	712620	0
sbnd	nusel_evt393542	220	0	V	20-40	9	20500	88208	73974	0
sbnd	nusel_evt393542	220	0	W	0-2	24	79101	183051	139812	0
sbnd	nusel_evt393542	220	0	W	2-5	19	165691	284823	166338	0
sbnd	nusel_evt393542	220	0	W	5-10	16	81043	465822	401795	0
sbnd	nusel_evt393542	220	0	W	10-20	58	108420	721636	691270	0
sbnd	nusel_evt393542	220	0	W	20-40	6	25647	89916	66375	0
sbnd	nusel_evt394906	160	0	U	0-2	21	49817	146380	127317	0
sbnd	nusel_evt394906	160	0	U	2-5	25	36167	131246	123467	0
sbnd	nusel_evt394906	160	0	U	5-10	42	51647	338869	333202	0
sbnd	nusel_evt394906	160	0	U	10-20	35	392825	845807	784638	0
sbnd	nusel_evt394906	160	0	U	20-40	55	420048	1591769	1452441	0
sbnd	nusel_evt394906	160	0	U	40+	222	944909	4047522	3526395	0
sbnd	nusel_evt394906	160	0	V	0-2	7	30247	95887	106228	0
sbnd	nusel_evt394906	160	0	V	2-5	10	107847	126482	132669	0
sbnd	nusel_evt394906	160	0	V	5-10	24	189556	384404	318612	0
sbnd	nusel_evt394906	160	0	V	10-20	83	267235	925640	820077	0
sbnd	nusel_evt394906	160	0	V	20-40	169	299420	1373421	1297555	0
sbnd	nusel_evt394906	160	0	V	40+	447	726341	3549401	3336950	0
sbnd	nusel_evt394906	160	0	W	0-2	23	41878	147375	124831	0
sbnd	nusel_evt394906	160	0	W	2-5	20	22395	120313	111636	0
sbnd	nusel_evt394906	160	0	W	5-10	53	67984	333764	311752	0
sbnd	nusel_evt394906	160	0	W	10-20	80	165619	908284	819801	0
sbnd	nusel_evt394906	160	0	W	20-40	181	193895	1386638	1316557	0
sbnd	nusel_evt394906	160	0	W	40+	524	676393	3490972	3264073	0
sbnd	nusel_evt397920	80	3	U	0-2	21	109555	423095	391944	0
sbnd	nusel_evt397920	80	3	U	2-5	26	149120	482096	406724	0
sbnd	nusel_evt397920	80	3	U	5-10	38	73571	265515	231316	0
sbnd	nusel_evt397920	80	3	U	10-20	75	85246	545677	535501	0
sbnd	nusel_evt397920	80	3	U	20-40	144	151156	973141	974273	0
sbnd	nusel_evt397920	80	3	U	40+	1626	3087174	14064081	12321271	0
sbnd	nusel_evt397920	80	3	V	0-2	22	96876	401746	394538	0
sbnd	nusel_evt397920	80	3	V	2-5	28	221001	457584	400325	0
sbnd	nusel_evt397920	80	3	V	5-10	32	73509	253034	227853	0
sbnd	nusel_evt397920	80	3	V	10-20	71	95306	511419	517871	0
sbnd	nusel_evt397920	80	3	V	20-40	136	234097	998370	948371	0
sbnd	nusel_evt397920	80	3	V	40+	1641	3215172	12658023	11982067	0
sbnd	nusel_evt397920	80	3	W	0-2	23	55263	436101	388536	0
sbnd	nusel_evt397920	80	3	W	2-5	30	140890	502783	396673	0
sbnd	nusel_evt397920	80	3	W	5-10	45	47247	234765	218352	0
sbnd	nusel_evt397920	80	3	W	10-20	101	96388	541142	507884	0
sbnd	nusel_evt397920	80	3	W	20-40	203	131592	961885	954389	0
sbnd	nusel_evt397920	80	3	W	40+	2318	2374880	12339154	11622262	0
sbnd	nusel_evt401824	30	0	U	0-2	23	223669	586631	443038	0
sbnd	nusel_evt401824	30	0	U	2-5	27	19034	275291	268203	0
sbnd	nusel_evt401824	30	0	U	5-10	51	58235	547142	519535	0
sbnd	nusel_evt401824	30	0	U	10-20	64	64799	585984	577101	0
sbnd	nusel_evt401824	30	0	V	0-2	17	229006	620509	455727	0
sbnd	nusel_evt401824	30	0	V	2-5	12	100601	334161	270894	0
sbnd	nusel_evt401824	30	0	V	5-10	23	134883	658730	615991	0
sbnd	nusel_evt401824	30	0	V	10-20	29	99572	529835	525569	0
sbnd	nusel_evt401824	30	0	W	0-2	21	244152	590414	445916	0
sbnd	nusel_evt401824	30	0	W	2-5	26	25206	290238	280550	0
sbnd	nusel_evt401824	30	0	W	5-10	44	42237	516382	521399	0
sbnd	nusel_evt401824	30	0	W	10-20	50	90268	613996	571230	0
sbnd	nusel_evt402330	10	2	U	0-2	14	443574	875492	957980	0
sbnd	nusel_evt402330	10	2	U	2-5	1	1637	107046	108683	0
sbnd	nusel_evt402330	10	2	U	5-10	35	401088	918114	605236	0
sbnd	nusel_evt402330	10	2	U	10-20	93	104470	582565	530157	0
sbnd	nusel_evt402330	10	2	U	20-40	161	154402	897506	854116	0
sbnd	nusel_evt402330	10	2	V	0-2	21	90084	458789	468523	0
sbnd	nusel_evt402330	10	2	V	2-5	30	51943	546146	562089	0
sbnd	nusel_evt402330	10	2	V	5-10	50	94519	597979	548032	0
sbnd	nusel_evt402330	10	2	V	10-20	82	110734	574183	548161	0
sbnd	nusel_evt402330	10	2	V	20-40	139	215134	942699	861421	0
sbnd	nusel_evt402330	10	2	W	0-2	18	44866	463216	433664	0
sbnd	nusel_evt402330	10	2	W	2-5	25	120170	674794	566924	0
sbnd	nusel_evt402330	10	2	W	5-10	29	254710	591730	607072	0
sbnd	nusel_evt402330	10	2	W	10-20	47	71909	587156	580613	0
sbnd	nusel_evt402330	10	2	W	20-40	79	113635	924059	898540	0
sbnd	nusel_evt403958	30	0	U	0-2	19	39871	209135	186416	6315
sbnd	nusel_evt403958	30	0	U	2-5	20	28670	186215	178261	0
sbnd	nusel_evt403958	30	0	U	5-10	49	117619	396609	368086	0
sbnd	nusel_evt403958	30	0	U	10-20	86	170715	705566	657451	0
sbnd	nusel_evt403958	30	0	U	20-40	154	414572	1240889	1076797	29808
sbnd	nusel_evt403958	30	0	U	40+	93	379616	640931	829835	17719
sbnd	nusel_evt403958	30	0	V	0-2	16	68962	224404	176470	0
sbnd	nusel_evt403958	30	0	V	2-5	18	59137	189691	158510	0
sbnd	nusel_evt403958	30	0	V	5-10	25	77410	323895	319561	0
sbnd	nusel_evt403958	30	0	V	10-20	59	146338	638811	592497	0
sbnd	nusel_evt403958	30	0	V	20-40	125	350182	1045961	1014159	0
sbnd	nusel_evt403958	30	0	V	40+	117	308534	826225	865949	1352
sbnd	nusel_evt403958	30	0	W	0-2	16	48685	209705	183520	0
sbnd	nusel_evt403958	30	0	W	2-5	18	33572	194875	176597	0
sbnd	nusel_evt403958	30	0	W	5-10	34	43010	388214	366032	0
sbnd	nusel_evt403958	30	0	W	10-20	79	65310	681316	652810	0
sbnd	nusel_evt403958	30	0	W	20-40	141	117282	1105621	1065151	0
sbnd	nusel_evt403958	30	0	W	40+	126	203205	900114	754033	11965
sbnd	nusel_evt404684	90	2	U	0-2	26	61094	521345	534787	0
sbnd	nusel_evt404684	90	2	U	2-5	32	47760	518899	512963	0
