label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share
rr:rr<10cm	share	W	0	214.018	11	254906	1.09369	1.04436	0.620897	0.409574	0.110049	0.490995	0.242124	0	0.812056
rr:rr<10cm	share	W	1	332.478	11	285587	3.55713	1.19202	0.770715	2.01571	31.4093	11.8263	0.352836	0	0.617738
rr:rr<10cm	share	W	2	368.059	10	249997	1.2724	0.817485	0.810325	0.732124	0.828675	1.60735	1.45519e-11	0	0.758925
rr:rr<10cm	share	W	3	453.477	4	261624	3.28082	1.62732	0.89831	8.91191	22.1006	8.92255	1.1723	0	0.352013
rr:rr<10cm	share	W	4	572.185	7	223752	1.70898	1.2206	1.00791	0.887079	0.0443539	2.44664	1.45519e-11	0	0.737205
rr:rr<10cm	share	W	5	953.388	7	350428	2.6613	2.31127	1.29877	0.0036	2.03373	3.42739	1.92528	0	0.530782
rr:rr>30cm	rms	U	0	195.706	86	1.81767e+06	1.76931	1.12055	0.760461	2.37776	0.504205	2.4531	1.45519e-11	0	0.623312
rr:rr>30cm	rms	U	1	549.912	31	1.81749e+06	2.0097	1.44638	1.09622	3.13094	0.156547	3.14858	0.414913	0	0.599446
rr:rr>30cm	rms	U	2	657.242	31	1.82791e+06	1.77229	1.46463	1.17924	2.3792	0.11896	2.38646	0.0785373	0	0.593977
rr:rr>30cm	rms	U	3	776.845	28	1.84334e+06	2.06948	1.42374	1.26535	3.53245	0.176623	3.85683	1.45519e-11	0	0.544997
rr:rr>30cm	rms	U	4	919.199	27	1.8862e+06	2.0171	1.62076	1.36075	3.28357	0.164178	3.29346	0.175648	0	0.560492
rr:rr>30cm	rms	U	5	1092.47	28	1.84992e+06	2.14495	1.76974	1.46854	3.61032	0.180516	3.62544	0.520914	0	0.522779
rr:rr>30cm	share	U	0	195.706	86	1.81767e+06	1.76931	1.12055	0.760461	1.98807	0.509132	2.4531	1.45519e-11	0	0.623312
rr:rr>30cm	share	U	1	549.912	31	1.81749e+06	2.0097	1.44638	1.09622	2.22139	0.11107	3.14858	0.414913	0	0.599446
rr:rr>30cm	share	U	2	657.242	31	1.82791e+06	1.77229	1.46463	1.17924	2.3857	0.119285	2.38646	0.0785373	0	0.593977
rr:rr>30cm	share	U	3	776.845	28	1.84334e+06	2.06948	1.42374	1.26535	3.15663	0.157832	3.85683	1.45519e-11	0	0.544997
rr:rr>30cm	share	U	4	919.199	27	1.8862e+06	2.0171	1.62076	1.36075	2.89367	0.144684	3.29346	0.175648	0	0.560492
rr:rr>30cm	share	U	5	1092.47	28	1.84992e+06	2.14495	1.76974	1.46854	3.43511	0.171756	3.62544	0.520914	0	0.522779
rr:rr>30cm	rms	V	0	52.903	27	1.09463e+06	1.79188	1.16429	0.861817	2.45853	0.853321	2.598	1.45519e-11	0	0.658749
rr:rr>30cm	rms	V	1	123.677	32	1.07509e+06	1.71505	1.34022	0.931285	1.98494	0.566082	2.0125	0.478711	0	0.615388
rr:rr>30cm	rms	V	2	241.695	24	1.11001e+06	1.87782	1.38954	1.03682	2.65451	1.035	2.67038	0.359458	0	0.65993
rr:rr>30cm	rms	V	3	487.759	17	1.00664e+06	1.94454	1.67063	1.22804	2.47862	0.155637	2.49834	0.812299	0	0.575529
rr:rr>30cm	rms	V	4	993.734	20	1.17296e+06	2.31326	1.86224	1.54874	4.26672	1.02233	4.28184	0.621686	0	0.509156
rr:rr>30cm	rms	V	5	1146.01	15	1.12051e+06	1.95716	1.6242	1.63297	3.07975	0.153988	3.85904	1.45519e-11	0	0.555279
rr:rr>30cm	share	V	0	52.903	27	1.09463e+06	1.79188	1.16429	0.861817	1.58577	0.895033	2.598	1.45519e-11	0	0.658749
rr:rr>30cm	share	V	1	123.677	32	1.07509e+06	1.71505	1.34022	0.931285	1.97167	0.446853	2.0125	0.478711	0	0.615388
rr:rr>30cm	share	V	2	241.695	24	1.11001e+06	1.87782	1.38954	1.03682	1.52929	0.285834	2.67038	0.359458	0	0.65993
rr:rr>30cm	share	V	3	487.759	17	1.00664e+06	1.94454	1.67063	1.22804	2.19388	0.349051	2.49834	0.812299	0	0.575529
rr:rr>30cm	share	V	4	993.734	20	1.17296e+06	2.31326	1.86224	1.54874	3.63792	0.96986	4.28184	0.621686	0	0.509156
rr:rr>30cm	share	V	5	1146.01	15	1.12051e+06	1.95716	1.6242	1.63297	2.97569	0.148784	3.85904	1.45519e-11	0	0.555279
rr:rr>30cm	rms	W	0	159.849	18	382649	1.31624	0.801051	0.53868	0.961341	0.0782274	1.38098	1.45519e-11	0	0.764345
rr:rr>30cm	rms	W	1	569.335	15	408188	1.26237	1.10194	1.00542	0.822291	0.0411146	1.39019	1.45519e-11	0	0.733882
rr:rr>30cm	rms	W	2	599.787	13	413043	1.32929	1.27682	1.03173	0.996245	0.0498123	1.2012	1.45519e-11	0	0.726769
rr:rr>30cm	rms	W	3	627.895	12	394497	1.46751	1.41164	1.05543	1.25603	0.0628016	1.2748	0.391616	0	0.692981
rr:rr>30cm	rms	W	4	661.307	13	406185	1.3713	1.39695	1.08293	1.07852	0.0539258	1.10175	0.180367	0	0.741866
rr:rr>30cm	rms	W	5	734.924	15	415007	1.53671	1.46707	1.14119	1.49444	0.074722	1.51149	0.341663	0	0.705694
rr:rr>30cm	share	W	0	159.849	18	382649	1.31624	0.801051	0.53868	0.695821	0.0878578	1.38098	1.45519e-11	0	0.764345
rr:rr>30cm	share	W	1	569.335	15	408188	1.26237	1.10194	1.00542	0.91214	0.045607	1.39019	1.45519e-11	0	0.733882
rr:rr>30cm	share	W	2	599.787	13	413043	1.32929	1.27682	1.03173	0.967041	0.048352	1.2012	1.45519e-11	0	0.726769
rr:rr>30cm	share	W	3	627.895	12	394497	1.46751	1.41164	1.05543	1.18732	0.0593662	1.2748	0.391616	0	0.692981
rr:rr>30cm	share	W	4	661.307	13	406185	1.3713	1.39695	1.08293	0.858646	0.0429323	1.10175	0.180367	0	0.741866
rr:rr>30cm	share	W	5	734.924	15	415007	1.53671	1.46707	1.14119	1.10222	0.0551108	1.51149	0.341663	0	0.705694
foff:foff<0.15	rms	U	0	77.0933	88	3.0729e+06	1.88689	1.0294	0.607901	2.75346	0.65275	2.87024	0.2309	0	0.65157
foff:foff<0.15	rms	U	1	246.145	106	3.07056e+06	1.99562	1.31841	0.816747	2.86481	0.451938	2.91135	0.655148	0	0.577294
foff:foff<0.15	rms	U	2	450.686	58	3.07451e+06	2.26776	1.3575	1.01344	4.316	2.83628	4.32698	0.276905	0	0.579296
foff:foff<0.15	rms	U	3	614.169	54	3.04025e+06	1.89144	1.4704	1.14665	2.71629	0.382319	2.73027	0.338807	0	0.595305
foff:foff<0.15	rms	U	4	818.324	46	3.11736e+06	2.08147	1.49641	1.29387	3.58224	0.179112	3.76738	1.45519e-11	0	0.549873
foff:foff<0.15	rms	U	5	1055.12	58	3.10167e+06	2.17735	1.8142	1.44598	3.52422	1.81478	3.54037	0.740986	0	0.530994
foff:foff<0.15	share	U	0	77.0933	88	3.0729e+06	1.88689	1.0294	0.607901	1.6596	0.175075	2.87024	0.2309	0	0.65157
foff:foff<0.15	share	U	1	246.145	106	3.07056e+06	1.99562	1.31841	0.816747	2.35643	0.407974	2.91135	0.655148	0	0.577294
foff:foff<0.15	share	U	2	450.686	58	3.07451e+06	2.26776	1.3575	1.01344	2.57184	0.731091	4.32698	0.276905	0	0.579296
foff:foff<0.15	share	U	3	614.169	54	3.04025e+06	1.89144	1.4704	1.14665	2.31667	0.167628	2.73027	0.338807	0	0.595305
foff:foff<0.15	share	U	4	818.324	46	3.11736e+06	2.08147	1.49641	1.29387	3.0696	0.15348	3.76738	1.45519e-11	0	0.549873
foff:foff<0.15	share	U	5	1055.12	58	3.10167e+06	2.17735	1.8142	1.44598	3.05819	0.921526	3.54037	0.740986	0	0.530994
foff:foff<0.15	rms	V	0	64.7396	74	2.82914e+06	1.73999	1.26409	0.87382	2.16964	0.419699	2.19322	0.332073	0	0.645438
foff:foff<0.15	rms	V	1	205.628	101	2.89135e+06	1.95827	1.34503	1.00575	3.02679	0.807644	3.03724	0.234008	0	0.604072
foff:foff<0.15	rms	V	2	335.83	77	2.75829e+06	1.64399	1.36315	1.11386	1.94701	0.17535	2.08522	1.45519e-11	0	0.620401
foff:foff<0.15	rms	V	3	634.313	51	2.97117e+06	1.92883	1.69422	1.32891	2.59828	0.232201	2.61604	0.659227	0	0.555823
foff:foff<0.15	rms	V	4	960.853	62	2.87271e+06	2.05465	1.74525	1.52994	3.47122	0.500308	3.51641	1.45519e-11	0	0.55441
foff:foff<0.15	rms	V	5	1184.39	32	2.87914e+06	2.16757	1.82099	1.65353	3.9482	0.659745	4.11648	1.45519e-11	0	0.514159
foff:foff<0.15	share	V	0	64.7396	74	2.82914e+06	1.73999	1.26409	0.87382	1.69479	0.3859	2.19322	0.332073	0	0.645438
foff:foff<0.15	share	V	1	205.628	101	2.89135e+06	1.95827	1.34503	1.00575	2.23113	0.608297	3.03724	0.234008	0	0.604072
foff:foff<0.15	share	V	2	335.83	77	2.75829e+06	1.64399	1.36315	1.11386	2.02405	0.208408	2.08522	1.45519e-11	0	0.620401
foff:foff<0.15	share	V	3	634.313	51	2.97117e+06	1.92883	1.69422	1.32891	2.69838	0.161235	2.61604	0.659227	0	0.555823
foff:foff<0.15	share	V	4	960.853	62	2.87271e+06	2.05465	1.74525	1.52994	2.99062	0.424408	3.51641	1.45519e-11	0	0.55441
foff:foff<0.15	share	V	5	1184.39	32	2.87914e+06	2.16757	1.82099	1.65353	3.76378	0.741113	4.11648	1.45519e-11	0	0.514159
foff:foff<0.15	rms	W	0	166.953	48	1.15117e+06	1.55614	1.12311	0.550163	1.32987	0.8612	1.46286	0.631718	0	0.749045
foff:foff<0.15	rms	W	1	328.978	50	1.18739e+06	2.64866	1.1496	0.76671	6.25632	6.12805	6.28165	0.0777205	0	0.7043
foff:foff<0.15	rms	W	2	400.702	17	1.16585e+06	1.87436	1.1855	0.845031	2.76191	1.74231	2.8219	1.45519e-11	0	0.692068
foff:foff<0.15	rms	W	3	568.061	37	1.16645e+06	1.43362	1.19423	1.00431	1.28969	0.55833	1.6377	1.45519e-11	0	0.720406
foff:foff<0.15	rms	W	4	664.292	36	1.16473e+06	1.45781	1.42617	1.08535	1.24947	0.0624735	1.26925	0.358377	0	0.709741
foff:foff<0.15	rms	W	5	951.791	44	1.19636e+06	1.86157	1.71641	1.29769	2.18509	1.26069	2.20336	0.793455	0	0.6646
foff:foff<0.15	share	W	0	166.953	48	1.15117e+06	1.55614	1.12311	0.550163	0.555848	0.243995	1.46286	0.631718	0	0.749045
foff:foff<0.15	share	W	1	328.978	50	1.18739e+06	2.64866	1.1496	0.76671	1.164	0.703145	6.28165	0.0777205	0	0.7043
foff:foff<0.15	share	W	2	400.702	17	1.16585e+06	1.87436	1.1855	0.845031	1.2603	4.95722	2.8219	1.45519e-11	0	0.692068
foff:foff<0.15	share	W	3	568.061	37	1.16645e+06	1.43362	1.19423	1.00431	1.01761	0.563192	1.6377	1.45519e-11	0	0.720406
foff:foff<0.15	share	W	4	664.292	36	1.16473e+06	1.45781	1.42617	1.08535	1.06278	0.0531392	1.26925	0.358377	0	0.709741
foff:foff<0.15	share	W	5	951.791	44	1.19636e+06	1.86157	1.71641	1.29769	1.09348	1.05682	2.20336	0.793455	0	0.6646
advance:adv<0.10	rms	U	0	59.5437	20	927977	2.09157	0.961045	0.581942	3.62442	1.15123	3.78973	1.45519e-11	0	0.61882
advance:adv<0.10	rms	U	1	170.908	44	937452	1.89008	1.00185	0.731202	2.82119	0.583236	3.10333	1.45519e-11	0	0.613267
advance:adv<0.10	rms	U	2	408.366	28	941902	1.73692	1.32595	0.976004	2.19884	0.350992	2.21132	0.256459	0	0.600676
advance:adv<0.10	rms	U	3	558.711	16	937729	1.78333	1.44063	1.10326	2.30601	0.480587	2.32202	0.362565	0	0.58542
advance:adv<0.10	rms	U	4	808.256	14	943035	2.1442	1.45529	1.28701	3.84741	0.19237	4.13608	1.45519e-11	0	0.548961
advance:adv<0.10	rms	U	5	1034.16	17	941837	2.40736	2.01666	1.43317	3.76803	4.37144	3.78243	1.25756	0	0.528934
advance:adv<0.10	share	U	0	59.5437	20	927977	2.09157	0.961045	0.581942	2.0438	0.827012	3.78973	1.45519e-11	0	0.61882
advance:adv<0.10	share	U	1	170.908	44	937452	1.89008	1.00185	0.731202	2.11434	0.474518	3.10333	1.45519e-11	0	0.613267
advance:adv<0.10	share	U	2	408.366	28	941902	1.73692	1.32595	0.976004	2.27343	0.246321	2.21132	0.256459	0	0.600676
advance:adv<0.10	share	U	3	558.711	16	937729	1.78333	1.44063	1.10326	2.44945	0.20002	2.32202	0.362565	0	0.58542
advance:adv<0.10	share	U	4	808.256	14	943035	2.1442	1.45529	1.28701	3.08571	0.154286	4.13608	1.45519e-11	0	0.548961
advance:adv<0.10	share	U	5	1034.16	17	941837	2.40736	2.01666	1.43317	2.18029	4.41086	3.78243	1.25756	0	0.528934
advance:adv<0.10	rms	V	0	72.7893	24	727653	2.00711	1.18481	0.881889	3.278	0.606164	3.40245	1.45519e-11	0	0.625041
advance:adv<0.10	rms	V	1	218.904	34	714825	2.17979	1.22563	1.0173	4.00137	2.25485	4.28422	1.45519e-11	0	0.616042
advance:adv<0.10	rms	V	2	323.718	27	737861	1.637	1.26813	1.10425	1.92382	0.259484	2.29097	1.45519e-11	0	0.628215
advance:adv<0.10	rms	V	3	467.653	17	695131	1.94246	1.42191	1.21354	3.02233	0.78141	3.22401	1.45519e-11	0	0.540799
advance:adv<0.10	rms	V	4	899.496	16	723313	2.01674	1.70979	1.49423	3.31678	0.664592	3.37659	1.45519e-11	0	0.557378
advance:adv<0.10	rms	V	5	1161.15	10	777943	1.96724	1.71826	1.64111	3.11937	0.155968	3.61089	1.45519e-11	0	0.548444
advance:adv<0.10	share	V	0	72.7893	24	727653	2.00711	1.18481	0.881889	1.96691	1.14711	3.40245	1.45519e-11	0	0.625041
advance:adv<0.10	share	V	1	218.904	34	714825	2.17979	1.22563	1.0173	2.07886	1.23781	4.28422	1.45519e-11	0	0.616042
advance:adv<0.10	share	V	2	323.718	27	737861	1.637	1.26813	1.10425	1.92852	0.210526	2.29097	1.45519e-11	0	0.628215
advance:adv<0.10	share	V	3	467.653	17	695131	1.94246	1.42191	1.21354	3.23339	0.874336	3.22401	1.45519e-11	0	0.540799
advance:adv<0.10	share	V	4	899.496	16	723313	2.01674	1.70979	1.49423	2.93994	0.323904	3.37659	1.45519e-11	0	0.557378
advance:adv<0.10	share	V	5	1161.15	10	777943	1.96724	1.71826	1.64111	3.09487	0.154744	3.61089	1.45519e-11	0	0.548444
advance:adv<0.10	rms	W	0	141.492	14	341157	1.37068	0.451913	0.507807	1.10975	0.75432	1.93241	1.45519e-11	0	0.749878
advance:adv<0.10	rms	W	1	341.891	12	330960	3.41873	1.00468	0.78139	10.9377	12.5789	11.2889	1.45519e-11	0	0.674568
advance:adv<0.10	rms	W	2	387.43	7	396112	1.59727	0.785419	0.831094	1.7939	3.74377	2.6251	1.45519e-11	0	0.781774
advance:adv<0.10	rms	W	3	549.9	12	356180	1.53836	0.944185	0.988264	1.60664	0.949875	2.45175	1.45519e-11	0	0.738559
advance:adv<0.10	rms	W	4	723.724	14	366859	1.14629	1.10757	1.13252	0.556782	0.0482371	1.36986	1.45519e-11	0	0.822136
advance:adv<0.10	rms	W	5	971.004	15	372602	1.22963	1.29585	1.31065	0.742215	0.189125	1.55057	1.45519e-11	0	0.763394
advance:adv<0.10	share	W	0	141.492	14	341157	1.37068	0.451913	0.507807	0.794812	0.414506	1.93241	1.45519e-11	0	0.749878
advance:adv<0.10	share	W	1	341.891	12	330960	3.41873	1.00468	0.78139	1.42545	15.8275	11.2889	1.45519e-11	0	0.674568
advance:adv<0.10	share	W	2	387.43	7	396112	1.59727	0.785419	0.831094	0.585386	19.3654	2.6251	1.45519e-11	0	0.781774
advance:adv<0.10	share	W	3	549.9	12	356180	1.53836	0.944185	0.988264	0.876966	0.600665	2.45175	1.45519e-11	0	0.738559
advance:adv<0.10	share	W	4	723.724	14	366859	1.14629	1.10757	1.13252	0.366141	0.0892673	1.36986	1.45519e-11	0	0.822136
advance:adv<0.10	share	W	5	971.004	15	372602	1.22963	1.29585	1.31065	0.702128	0.0998889	1.55057	1.45519e-11	0	0.763394
advance:adv0.10-0.25	rms	U	0	91.5635	49	2.03435e+06	1.97223	1.23631	0.628499	2.66536	0.671664	2.75626	0.75008	0	0.639452
advance:adv0.10-0.25	rms	U	1	265.398	75	2.21118e+06	1.95115	1.24232	0.837233	2.93537	0.747869	2.96458	0.359712	0	0.578188
advance:adv0.10-0.25	rms	U	2	476.523	36	2.13679e+06	2.53082	1.37084	1.03563	5.58859	11.6637	5.59838	0.257769	0	0.580658
advance:adv0.10-0.25	rms	U	3	624.804	38	2.1364e+06	1.75328	1.47213	1.15478	2.22663	0.204261	2.24033	0.315108	0	0.599266
advance:adv0.10-0.25	rms	U	4	822.568	32	2.16385e+06	2.04692	1.5163	1.29676	3.43952	0.171976	3.57231	1.45519e-11	0	0.553134
advance:adv0.10-0.25	rms	U	5	1063.8	41	2.16475e+06	2.08277	1.72055	1.45126	3.47078	0.779433	3.48379	0.35332	0	0.531169
advance:adv0.10-0.25	share	U	0	91.5635	49	2.03435e+06	1.97223	1.23631	0.628499	1.42898	0.29346	2.75626	0.75008	0	0.639452
advance:adv0.10-0.25	share	U	1	265.398	75	2.21118e+06	1.95115	1.24232	0.837233	2.55911	0.657359	2.96458	0.359712	0	0.578188
advance:adv0.10-0.25	share	U	2	476.523	36	2.13679e+06	2.53082	1.37084	1.03563	2.55956	16.526	5.59838	0.257769	0	0.580658
advance:adv0.10-0.25	share	U	3	624.804	38	2.1364e+06	1.75328	1.47213	1.15478	2.2705	0.171364	2.24033	0.315108	0	0.599266
advance:adv0.10-0.25	share	U	4	822.568	32	2.16385e+06	2.04692	1.5163	1.29676	3.01263	0.150632	3.57231	1.45519e-11	0	0.553134
advance:adv0.10-0.25	share	U	5	1063.8	41	2.16475e+06	2.08277	1.72055	1.45126	3.37199	0.553806	3.48379	0.35332	0	0.531169
advance:adv0.10-0.25	rms	V	0	63.0138	53	2.10125e+06	1.68939	1.27614	0.87208	1.96152	0.398219	1.98604	0.387903	0	0.637137
advance:adv0.10-0.25	rms	V	1	199.615	63	2.15757e+06	1.83968	1.39862	1.00047	2.40484	0.579289	2.42922	0.508992	0	0.613213
advance:adv0.10-0.25	rms	V	2	345.316	50	2.13186e+06	1.62462	1.46023	1.12133	1.74553	0.103214	1.7645	0.388937	0	0.619537
advance:adv0.10-0.25	rms	V	3	707.247	37	2.12651e+06	1.94429	1.72326	1.37636	2.68793	0.245034	2.70501	0.629237	0	0.563757
advance:adv0.10-0.25	rms	V	4	955.569	43	2.12967e+06	2.0488	1.75533	1.5269	3.43537	0.427727	3.44783	0.0889783	0	0.553267
advance:adv0.10-0.25	rms	V	5	1190.6	23	2.17821e+06	2.25047	1.85846	1.65683	4.31454	0.790525	4.3558	1.45519e-11	0	0.497717
advance:adv0.10-0.25	share	V	0	63.0138	53	2.10125e+06	1.68939	1.27614	0.87208	1.76033	0.390689	1.98604	0.387903	0	0.637137
advance:adv0.10-0.25	share	V	1	199.615	63	2.15757e+06	1.83968	1.39862	1.00047	1.97764	0.389157	2.42922	0.508992	0	0.613213
advance:adv0.10-0.25	share	V	2	345.316	50	2.13186e+06	1.62462	1.46023	1.12133	1.97037	0.229519	1.7645	0.388937	0	0.619537
advance:adv0.10-0.25	share	V	3	707.247	37	2.12651e+06	1.94429	1.72326	1.37636	2.59358	0.137903	2.70501	0.629237	0	0.563757
advance:adv0.10-0.25	share	V	4	955.569	43	2.12967e+06	2.0488	1.75533	1.5269	3.01974	0.456057	3.44783	0.0889783	0	0.553267
advance:adv0.10-0.25	share	V	5	1190.6	23	2.17821e+06	2.25047	1.85846	1.65683	4.13334	0.8736	4.3558	1.45519e-11	0	0.497717
advance:adv0.10-0.25	rms	W	0	129.608	32	821191	1.66479	1.18641	0.486778	1.43389	0.77213	1.60091	0.839564	0	0.750163
advance:adv0.10-0.25	rms	W	1	305.528	36	836121	2.28981	1.21876	0.739304	4.2468	2.51516	4.30444	0.527293	0	0.719309
advance:adv0.10-0.25	rms	W	2	392.1	18	860542	1.34149	1.22012	0.836025	0.979033	0.0879643	1.00984	0.23276	0	0.72297
advance:adv0.10-0.25	rms	W	3	563.71	24	843279	2.01354	1.40967	1.00049	3.04076	3.53044	3.06812	0.545374	0	0.618623
advance:adv0.10-0.25	rms	W	4	651.984	26	835053	1.40722	1.40906	1.07533	1.13031	0.0565153	1.15115	0.307856	0	0.721013
advance:adv0.10-0.25	rms	W	5	908.442	27	855726	2.13174	1.91506	1.26795	2.46816	1.02783	2.48457	1.28124	0	0.599358
advance:adv0.10-0.25	share	W	0	129.608	32	821191	1.66479	1.18641	0.486778	0.277623	0.178208	1.60091	0.839564	0	0.750163
advance:adv0.10-0.25	share	W	1	305.528	36	836121	2.28981	1.21876	0.739304	0.878257	0.164652	4.30444	0.527293	0	0.719309
advance:adv0.10-0.25	share	W	2	392.1	18	860542	1.34149	1.22012	0.836025	0.994768	0.256414	1.00984	0.23276	0	0.72297
advance:adv0.10-0.25	share	W	3	563.71	24	843279	2.01354	1.40967	1.00049	1.88204	5.11818	3.06812	0.545374	0	0.618623
advance:adv0.10-0.25	share	W	4	651.984	26	835053	1.40722	1.40906	1.07533	0.986756	0.0493378	1.15115	0.307856	0	0.721013
advance:adv0.10-0.25	share	W	5	908.442	27	855726	2.13174	1.91506	1.26795	0.911545	0.865139	2.48457	1.28124	0	0.599358
advance:adv0.25-0.5	rms	U	0	117.649	47	3.03787e+06	1.98481	1.44093	0.664019	2.24015	1.28918	2.30411	1.07709	0	0.56683
advance:adv0.25-0.5	rms	U	1	272.014	69	3.0078e+06	2.29345	1.71375	0.844159	3.00543	1.15604	3.0356	1.36828	0	0.50166
advance:adv0.25-0.5	rms	U	2	534.123	51	3.10643e+06	2.04444	1.53435	1.08347	2.97315	0.624293	2.99943	0.733088	0	0.550522
advance:adv0.25-0.5	rms	U	3	773.595	43	3.04728e+06	2.37755	1.61965	1.26309	4.60601	1.01057	4.62484	0.582339	0	0.503174
advance:adv0.25-0.5	rms	U	4	926.751	58	3.00556e+06	2.12603	1.79811	1.36563	3.13471	0.764518	3.15177	0.873204	0	0.531963
advance:adv0.25-0.5	rms	U	5	1133.3	49	3.10944e+06	2.11366	1.86764	1.49281	3.19149	0.443108	3.20794	0.789703	0	0.517137
advance:adv0.25-0.5	share	U	0	117.649	47	3.03787e+06	1.98481	1.44093	0.664019	1.89077	0.916978	2.30411	1.07709	0	0.56683
advance:adv0.25-0.5	share	U	1	272.014	69	3.0078e+06	2.29345	1.71375	0.844159	2.4884	1.19931	3.0356	1.36828	0	0.50166
advance:adv0.25-0.5	share	U	2	534.123	51	3.10643e+06	2.04444	1.53435	1.08347	2.70655	0.272653	2.99943	0.733088	0	0.550522
advance:adv0.25-0.5	share	U	3	773.595	43	3.04728e+06	2.37755	1.61965	1.26309	3.80651	0.494047	4.62484	0.582339	0	0.503174
advance:adv0.25-0.5	share	U	4	926.751	58	3.00556e+06	2.12603	1.79811	1.36563	2.86402	0.527482	3.15177	0.873204	0	0.531963
advance:adv0.25-0.5	share	U	5	1133.3	49	3.10944e+06	2.11366	1.86764	1.49281	3.27564	0.499029	3.20794	0.789703	0	0.517137
advance:adv0.25-0.5	rms	V	0	87.2682	102	4.15896e+06	1.73525	1.51886	0.896221	1.47518	0.186884	1.50738	0.976862	0	0.605725
advance:adv0.25-0.5	rms	V	1	217.276	82	4.16958e+06	1.98909	1.62601	1.01589	2.32102	0.337392	2.3446	1.03825	0	0.594055
advance:adv0.25-0.5	rms	V	2	441.49	73	4.20247e+06	1.97019	1.81861	1.19442	1.98215	0.330055	2.00093	1.18916	0	0.548562
advance:adv0.25-0.5	rms	V	3	758.149	52	4.17458e+06	1.97801	1.92517	1.40853	2.175	0.131015	2.1902	1.09852	0	0.536826
advance:adv0.25-0.5	rms	V	4	900.991	73	4.24309e+06	1.94096	1.91458	1.49511	2.32269	0.29714	2.33705	0.915646	0	0.540618
advance:adv0.25-0.5	rms	V	5	1147.69	63	4.19409e+06	2.16353	2.02341	1.63387	3.24219	0.529239	3.25625	0.911517	0	0.503921
advance:adv0.25-0.5	share	V	0	87.2682	102	4.15896e+06	1.73525	1.51886	0.896221	1.50329	0.19464	1.50738	0.976862	0	0.605725
advance:adv0.25-0.5	share	V	1	217.276	82	4.16958e+06	1.98909	1.62601	1.01589	1.55162	0.33833	2.3446	1.03825	0	0.594055
advance:adv0.25-0.5	share	V	2	441.49	73	4.20247e+06	1.97019	1.81861	1.19442	1.96156	0.44262	2.00093	1.18916	0	0.548562
advance:adv0.25-0.5	share	V	3	758.149	52	4.17458e+06	1.97801	1.92517	1.40853	2.37276	0.261517	2.1902	1.09852	0	0.536826
advance:adv0.25-0.5	share	V	4	900.991	73	4.24309e+06	1.94096	1.91458	1.49511	2.63428	0.273851	2.33705	0.915646	0	0.540618
advance:adv0.25-0.5	share	V	5	1147.69	63	4.19409e+06	2.16353	2.02341	1.63387	3.39534	0.489767	3.25625	0.911517	0	0.503921
advance:adv0.25-0.5	rms	W	0	62.6599	56	1.62444e+06	1.50646	1.2554	0.345142	0.467577	0.311716	0.812533	1.13828	0	0.698119
advance:adv0.25-0.5	rms	W	1	163.473	76	1.63315e+06	1.35717	1.35002	0.544568	0.230328	0.128652	0.31593	1.03634	0	0.714944
advance:adv0.25-0.5	rms	W	2	374.649	39	1.65932e+06	1.6123	1.4318	0.81745	1.17747	0.457261	1.21769	0.903261	0	0.651874
advance:adv0.25-0.5	rms	W	3	438.339	37	1.62728e+06	1.58197	1.58702	0.883356	0.736516	0.0840423	0.764322	1.11731	0	0.638787
advance:adv0.25-0.5	rms	W	4	534.263	49	1.6716e+06	1.62045	1.61482	0.974241	0.944863	0.360737	0.967353	1.0677	0	0.629718
advance:adv0.25-0.5	rms	W	5	808.73	56	1.64497e+06	1.69762	1.64135	1.19675	1.59883	0.721125	1.6201	0.796786	0	0.614916
advance:adv0.25-0.5	share	W	0	62.6599	56	1.62444e+06	1.50646	1.2554	0.345142	0.116209	0.116789	0.812533	1.13828	0	0.698119
advance:adv0.25-0.5	share	W	1	163.473	76	1.63315e+06	1.35717	1.35002	0.544568	0.200575	0.174177	0.31593	1.03634	0	0.714944
advance:adv0.25-0.5	share	W	2	374.649	39	1.65932e+06	1.6123	1.4318	0.81745	1.06809	0.302621	1.21769	0.903261	0	0.651874
advance:adv0.25-0.5	share	W	3	438.339	37	1.62728e+06	1.58197	1.58702	0.883356	0.806618	0.143748	0.764322	1.11731	0	0.638787
advance:adv0.25-0.5	share	W	4	534.263	49	1.6716e+06	1.62045	1.61482	0.974241	1.02413	0.359794	0.967353	1.0677	0	0.629718
advance:adv0.25-0.5	share	W	5	808.73	56	1.64497e+06	1.69762	1.64135	1.19675	1.65703	0.50811	1.6201	0.796786	0	0.614916
