det	event	cluster	pass	row_a	row_b	nrows	length_cm	chord_cm	mx	my	mz	max_d_img	max_d_ridge	max_noff	class	chain	cov_own	cov_other	cov_any	dead_share	crawl_share	bridge_share	sbt_share	fit_share	seed_vertices	open_ended	seed_route_cm	onimage_route_cm	onimage_cost_ratio
pdvd	039349_58	74	0	963	964	2	1.06	1.64	212.0	132.9	256.5	0.70	1.82	2	D-3live	1	0.67	1.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:t	0	2.88		
pdvd	039253_8	60	0	2525	2526	2	1.23	1.27	244.8	2.1	149.4	1.37	1.43	3	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i	0	1.13		
pdvd	039349_22	65	0	5458	5459	2	1.10	1.44	-146.6	-173.5	184.3	1.14	1.46	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:t/3live:i	0	0.59	0.59	1.000
pdvd	039253_5	94	0	4341	4342	2	1.33	1.99	110.6	95.1	28.7	1.07	1.07	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i/3live:t	0	3.53	3.53	1.037
pdvd	039253_5	47	0	2392	2393	2	1.00	1.47	-169.1	9.8	25.0	1.06	1.42	1	D-3live	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.50	1dead:i/1dead:i/1dead:t	0	1.20		
pdvd	039253_15	76	0	4628	4629	2	1.29	1.53	276.2	-68.0	155.7	1.28	1.04	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:t/3live:i	0	4.59	4.59	1.000
pdvd	039349_72	16	0	1798	1799	2	1.24	1.37	-176.2	220.5	122.2	1.05	1.07	2	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.50	3live:i/3live:i/3live:i	0	3.49	3.60	1.003
pdvd	039349_75	57	0	2945	2946	2	1.08	1.62	80.9	-310.4	158.1	1.06	1.01	1	D-3live	1	1.00	0.00	1.00	1.00	0.00	0.00	0.00	0.50	1dead:t/1dead:i/1dead:t	0	1.48	8.15	6.022
pdvd	039252_16	111	0	8294	8295	2	1.19	1.55	261.2	191.1	30.7	1.08	0.68	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	3live:i/3live:i/3live:t	0	3.50	3.50	1.000
pdvd	039349_15	63	0	2136	2137	2	0.97	1.53	-17.7	333.1	208.8	1.19	0.67	1	D-3live	1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1dead:i/1dead:i/1dead:t	0	1.48	1.48	1.000
