label	est	plane	tbin	t_us	n_prof	q	rms_meas_mm	rms_pred_mm	sig_model_mm	sig2_eff_mm2	sig2_err	sig2_naive_mm2	extent	ceiling	centre_share	rms_truth_mm
all	share	W	2	982.617	1292	2.16245e+07	1.94475	1.95856	1.24707	1.39261	0.0696305	1.50127	0.184475	0	0.800417	1.97021
all	share	W	3	1306.32	1297	2.1612e+07	2.06863	2.09409	1.43789	1.83909	0.0919543	1.96155	0.184475	0	0.774252	2.07884
all	share	W	4	1631.36	1303	2.16159e+07	2.17404	2.21533	1.60684	2.29263	0.114631	2.40068	0.184475	0	0.750753	2.17794
all	share	W	5	1957.57	1307	2.16219e+07	2.28066	2.32819	1.76018	2.78672	0.139336	2.87918	0.184475	0	0.727723	2.28224
all	truth	W	0	332.411	1277	2.16101e+07	1.64675	1.56128	0.725332	0.796479	0.0398239	0.80029	0.184475	0	0.861293	1.79032
all	truth	W	1	660.373	1285	2.16066e+07	1.79997	1.79518	1.02234	1.06008	0.0530039	1.0624	0.184475	0	0.830519	1.8604
all	truth	W	2	982.617	1292	2.16245e+07	1.94475	1.95856	1.24707	1.49586	0.0747928	1.50127	0.184475	0	0.800417	1.97021
all	truth	W	3	1306.32	1297	2.1612e+07	2.06863	2.09409	1.43789	1.95247	0.0976237	1.96155	0.184475	0	0.774252	2.07884
all	truth	W	4	1631.36	1303	2.16159e+07	2.17404	2.21533	1.60684	2.38972	0.119486	2.40068	0.184475	0	0.750753	2.17794
all	truth	W	5	1957.57	1307	2.16219e+07	2.28066	2.32819	1.76018	2.87007	0.143503	2.87918	0.184475	0	0.727723	2.28224
