# doc pdvd/42 d42_proj2d_resid.py det=pdvd files=120
det	event	block	cluster	pass	status	npts	length_cm	kink_num	exit_L	left_L	plane	Ncells	Nlive	Ndead	Nfoot	Q_all	Q_foot	f_off	U_all	U_foot	B_foot	chi2N_foot	uncov_foot	pull_rms	pull_tail3	Nfoot_pred	absx_med	fit_chi2_med	f_off_near	f_off_far
pdvd	039349_23_d42fit	590	59	0	2	216	135.3	3	2.1	133.8	ALL	9730	9107	602	2360	52967870	21315929	0.5976	0.7569	0.4606	-0.3469	18.056	0.1406	2.508	0.3160	1500	261.1	2.117	0.1047	0.4928
pdvd	039349_23_d42fit	620	62	0	7	328	217.2	328	211.3	0.0	U	4246	4021	212	1278	25454586	12346457	0.5150	0.6000	0.2523	-0.1654	4.441	0.0062	1.264	0.1061	1187	43.4	1.175	0.0517	0.4632
pdvd	039349_23_d42fit	620	62	0	7	328	217.2	328	211.3	0.0	V	3737	3366	360	1215	19560099	11356139	0.4194	0.5389	0.2783	-0.1683	4.163	0.0134	1.042	0.0792	1124	43.4	1.175	0.0600	0.3594
pdvd	039349_23_d42fit	620	62	0	7	328	217.2	328	211.3	0.0	W	3421	3391	30	1605	18265648	11428308	0.3743	0.4858	0.1785	-0.0585	10.820	0.0000	1.996	0.2127	1603	43.4	1.175	0.0117	0.3626
pdvd	039349_23_d42fit	620	62	0	7	328	217.2	328	211.3	0.0	ALL	11404	10778	602	4098	63280333	35130904	0.4448	0.5482	0.2367	-0.1316	6.857	0.0065	1.529	0.1421	3914	43.4	1.175	0.0427	0.4021
pdvd	039349_24_d42fit	170	17	0	7	65	42.2	65	42.8	0.0	U	307	219	88	169	2566774	1638877	0.3615	0.2174	0.2890	-0.2070	5.774	0.0213	1.992	0.2652	132	135.8	1.184	0.3615	0.0000
pdvd	039349_24_d42fit	170	17	0	7	65	42.2	65	42.8	0.0	V	295	293	0	255	2709851	2703184	0.0025	0.1505	0.1484	-0.0607	1.810	0.0006	1.077	0.0360	250	135.8	1.184	0.0025	0.0000
pdvd	039349_24_d42fit	170	17	0	7	65	42.2	65	42.8	0.0	W	410	410	0	329	2654164	2634544	0.0074	0.1177	0.1112	+0.0018	5.290	0.0001	1.409	0.1009	327	135.8	1.184	0.0074	0.0000
pdvd	039349_24_d42fit	170	17	0	7	65	42.2	65	42.8	0.0	ALL	1012	922	88	753	7930789	6976605	0.1203	0.1612	0.1674	-0.0715	4.220	0.0053	1.359	0.1086	709	135.8	1.184	0.1203	0.0000
pdvd	039349_24_d42fit	190	19	0	0	456	298.9	456	299.5	0.0	U	2374	2136	236	1533	22904012	17966683	0.2156	0.2667	0.2715	-0.2230	6.039	0.0114	1.558	0.1938	1440	134.3	1.541	0.2083	0.0073
pdvd	039349_24_d42fit	190	19	0	0	456	298.9	456	299.5	0.0	V	1868	1867	0	1743	19135397	18963733	0.0090	0.5215	0.5174	-0.0974	5.462	0.0453	2.236	0.1727	1401	134.3	1.541	0.0084	0.0006
pdvd	039349_24_d42fit	190	19	0	0	456	298.9	456	299.5	0.0	W	3269	3269	0	2379	18863580	18028301	0.0443	0.2060	0.1696	-0.0266	9.593	0.0013	1.744	0.1921	2368	134.3	1.541	0.0181	0.0262
pdvd	039349_24_d42fit	190	19	0	0	456	298.9	456	299.5	0.0	ALL	7511	7272	236	5655	60902989	54958717	0.0976	0.3280	0.3229	-0.1152	7.356	0.0198	1.971	0.1874	5209	134.3	1.541	0.0866	0.0110
pdvd	039349_24_d42fit	210	21	0	0	98	60.6	98	61.2	0.0	U	597	361	236	141	4775742	2932535	0.3860	0.8380	0.8119	-0.7987	38.589	0.0002	4.908	0.6593	135	31.1	1.208	0.2841	0.1019
pdvd	039349_24_d42fit	210	21	0	0	98	60.6	98	61.2	0.0	V	316	51	265	0	133942	0	1.0000	1.0000	nan	+nan	nan	nan	nan	nan	0	31.1	1.208	0.0000	1.0000
pdvd	039349_24_d42fit	210	21	0	0	98	60.6	98	61.2	0.0	W	674	674	0	253	1670660	732575	0.5615	0.7255	0.3978	-0.0221	12.305	0.0083	3.598	0.3740	246	31.1	1.208	0.1139	0.4476
pdvd	039349_24_d42fit	210	21	0	0	98	60.6	98	61.2	0.0	ALL	1587	1086	501	394	6580344	3665110	0.4430	0.8127	0.7291	-0.6435	21.711	0.0018	4.059	0.4751	381	31.1	1.208	0.2351	0.2079
pdvd	039349_24_d42fit	230	23	0	3	140	90.9	140	91.5	0.0	U	1088	852	236	447	8748882	5193569	0.4064	0.5500	0.4780	-0.3892	14.050	0.1568	3.727	0.5064	233	302.3	2.387	0.1966	0.2098
pdvd	039349_24_d42fit	230	23	0	3	140	90.9	140	91.5	0.0	V	964	699	265	587	7230327	6639702	0.0817	0.4221	0.3712	-0.2707	7.777	0.0468	2.492	0.3309	417	302.3	2.387	0.0394	0.0423
pdvd	039349_24_d42fit	230	23	0	3	140	90.9	140	91.5	0.0	W	1566	1566	0	727	7203993	5432432	0.2459	0.4124	0.2214	-0.0987	16.591	0.0135	2.344	0.2821	638	302.3	2.387	0.0394	0.2065
pdvd	039349_24_d42fit	230	23	0	3	140	90.9	140	91.5	0.0	ALL	3618	3117	501	1761	23183202	17265703	0.2552	0.4673	0.3562	-0.2522	13.008	0.0694	2.633	0.3385	1288	302.3	2.387	0.0987	0.1565
pdvd	039349_24_d42fit	260	26	0	3	331	211.6	331	211.3	0.0	U	1748	1476	270	974	28104953	20693435	0.2637	0.3974	0.3415	-0.2900	16.779	0.0499	2.729	0.3968	756	267.7	2.020	0.1870	0.0767
pdvd	039349_24_d42fit	260	26	0	3	331	211.6	331	211.3	0.0	V	2103	1810	291	1228	24269584	21674021	0.1069	0.3427	0.2642	-0.1461	8.237	0.0109	2.002	0.2342	1153	267.7	2.020	0.0500	0.0569
pdvd	039349_24_d42fit	260	26	0	3	331	211.6	331	211.3	0.0	W	2690	2690	0	1419	16764671	12953563	0.2273	0.4050	0.2304	-0.0610	22.169	0.0182	2.505	0.2974	1271	267.7	2.020	0.0578	0.1695
pdvd	039349_24_d42fit	260	26	0	3	331	211.6	331	211.3	0.0	ALL	6541	5976	561	3621	69139208	55321019	0.1999	0.3800	0.2852	-0.1800	15.994	0.0272	2.404	0.2981	3180	267.7	2.020	0.1076	0.0923
pdvd	039349_24_d42fit	310	31	0	3	255	167.7	255	167.4	0.0	U	1607	1170	434	615	13497949	9537185	0.2934	0.4110	0.2697	-0.2011	9.553	0.0120	1.599	0.1905	567	211.8	1.414	0.1147	0.1787
pdvd	039349_24_d42fit	310	31	0	3	255	167.7	255	167.4	0.0	V	2158	1835	319	952	12436360	10975592	0.1175	0.3490	0.2625	-0.1459	6.711	0.0100	1.681	0.1472	924	211.8	1.414	0.0324	0.0850
pdvd	039349_24_d42fit	310	31	0	3	255	167.7	255	167.4	0.0	W	2145	2129	16	979	13198244	10471460	0.2066	0.3828	0.2224	-0.0777	29.991	0.0117	2.326	0.2500	964	211.8	1.414	0.0378	0.1688
pdvd	039349_24_d42fit	310	31	0	3	255	167.7	255	167.4	0.0	ALL	5910	5134	769	2546	39132553	30984237	0.2082	0.3818	0.2512	-0.1398	16.349	0.0112	1.902	0.1976	2455	211.8	1.414	0.0626	0.1456
pdvd	039349_24_d42fit	350	35	0	5	101	64.4	101	65.0	0.0	U	1197	762	434	251	6967967	3060026	0.5608	0.5475	0.3562	-0.2570	8.041	0.0622	2.874	0.3481	181	186.2	1.405	0.1958	0.3651
pdvd	039349_24_d42fit	350	35	0	5	101	64.4	101	65.0	0.0	V	1433	988	444	334	5213238	3834114	0.2645	0.4568	0.2618	-0.1984	4.797	0.0020	1.169	0.1492	315	186.2	1.405	0.0151	0.2495
pdvd	039349_24_d42fit	350	35	0	5	101	64.4	101	65.0	0.0	W	1603	1587	16	529	6359628	3841392	0.3960	0.5122	0.1932	-0.0432	13.356	0.0000	1.712	0.2174	529	186.2	1.405	0.0207	0.3753
pdvd	039349_24_d42fit	350	35	0	5	101	64.4	101	65.0	0.0	ALL	4233	3337	894	1114	18540833	10735532	0.4210	0.5099	0.2641	-0.1596	9.592	0.0184	1.893	0.2195	1025	186.2	1.405	0.0849	0.3361
pdvd	039349_24_d42fit	540	54	0	0	166	105.7	166	106.3	0.0	U	2057	1620	434	535	12058217	7103547	0.4109	0.6251	0.3685	-0.1633	14.115	0.0002	3.118	0.3565	533	258.0	3.361	0.0595	0.3514
pdvd	039349_24_d42fit	540	54	0	0	166	105.7	166	106.3	0.0	V	1691	1244	444	346	16308045	10550284	0.3531	0.7477	0.6116	-0.1677	71.276	0.0129	6.893	0.6821	280	258.0	3.361	0.0793	0.2737
pdvd	039349_24_d42fit	540	54	0	0	166	105.7	166	106.3	0.0	W	1603	1573	30	492	8054095	5359996	0.3345	0.5039	0.2581	-0.1489	25.838	0.0000	3.288	0.5061	492	258.0	3.361	0.0200	0.3145
pdvd	039349_24_d42fit	540	54	0	0	166	105.7	166	106.3	0.0	ALL	5351	4437	908	1373	36420357	23013827	0.3681	0.6532	0.4542	-0.1619	32.720	0.0060	3.837	0.4828	1305	258.0	3.361	0.0596	0.3085
pdvd	039349_24_d42fit	560	56	0	7	492	314.6	492	315.2	0.0	U	3340	2886	450	1905	29176040	23927342	0.1799	0.4325	0.3082	-0.2591	8.793	0.0381	1.923	0.2559	1485	182.5	1.524	0.0176	0.1623
pdvd	039349_24_d42fit	560	56	0	7	492	314.6	492	315.2	0.0	V	3426	2930	491	1625	28789215	17467525	0.3933	0.4534	0.3056	-0.2280	5.875	0.0132	1.332	0.1624	1435	182.5	1.524	0.2083	0.1849
pdvd	039349_24_d42fit	560	56	0	7	492	314.6	492	315.2	0.0	W	4873	4825	48	2541	28908085	20068071	0.3058	0.4594	0.2218	-0.0944	19.030	0.0051	2.280	0.2539	2513	182.5	1.524	0.0778	0.2280
pdvd	039349_24_d42fit	560	56	0	7	492	314.6	492	315.2	0.0	ALL	11639	10641	989	6071	86873340	61462938	0.2925	0.4484	0.2792	-0.1965	12.297	0.0202	1.912	0.2303	5433	182.5	1.524	0.1008	0.1917
pdvd	039349_24_d42fit	580	58	0	0	158	102.1	158	102.7	0.0	U	2038	1585	450	698	17212246	12273621	0.2869	0.5242	0.3328	-0.2289	10.532	0.0687	2.823	0.3719	449	241.0	1.708	0.0044	0.2825
pdvd	039349_24_d42fit	580	58	0	0	158	102.1	158	102.7	0.0	V	2013	1519	491	505	15619146	7236582	0.5367	0.5887	0.3854	-0.2920	6.282	0.1225	1.555	0.2000	330	241.0	1.708	0.1894	0.3473
pdvd	039349_24_d42fit	580	58	0	0	158	102.1	158	102.7	0.0	W	2422	2374	48	742	12624223	5591957	0.5570	0.6587	0.2296	-0.1331	19.257	0.0137	2.538	0.3209	670	241.0	1.708	0.0178	0.5392
pdvd	039349_24_d42fit	580	58	0	0	158	102.1	158	102.7	0.0	ALL	6473	5478	989	1945	45455615	25102160	0.4478	0.5837	0.3250	-0.2258	12.757	0.0719	2.356	0.3092	1449	241.0	1.708	0.0717	0.3761
pdvd	039349_24_d42fit	660	66	0	3	144	90.3	144	90.9	0.0	U	1944	1491	450	543	15740925	10411741	0.3386	0.5324	0.2931	-0.2199	7.184	0.0628	2.017	0.2869	373	208.7	1.202	0.0154	0.3232
pdvd	039349_24_d42fit	660	66	0	3	144	90.3	144	90.9	0.0	V	2916	2421	491	613	18255978	4017976	0.7799	0.8076	0.2234	-0.1033	1.645	0.0072	1.009	0.0379	528	208.7	1.202	0.0864	0.6935
pdvd	039349_24_d42fit	660	66	0	3	144	90.3	144	90.9	0.0	W	2511	2441	70	657	11838677	4198700	0.6453	0.6954	0.1414	-0.0462	6.172	0.0015	1.769	0.1599	638	208.7	1.202	0.0095	0.6358
pdvd	039349_24_d42fit	660	66	0	3	144	90.3	144	90.9	0.0	ALL	7371	6353	1011	1813	45835580	18628417	0.5936	0.6841	0.2439	-0.1556	4.945	0.0370	1.426	0.1488	1539	208.7	1.202	0.0421	0.5515
pdvd	039349_24_d42fit	680	68	0	0	207	135.7	207	136.3	0.0	U	2600	2144	450	789	14309925	8147507	0.4306	0.6022	0.3019	-0.1451	8.628	0.0029	1.825	0.2157	765	206.7	1.864	0.0330	0.3976
pdvd	039349_24_d42fit	680	68	0	0	207	135.7	207	136.3	0.0	V	2673	2179	491	476	20610267	7241039	0.6487	0.8104	0.4991	-0.2753	9.356	0.1351	2.398	0.2839	310	206.7	1.864	0.0418	0.6068
pdvd	039349_24_d42fit	680	68	0	0	207	135.7	207	136.3	0.0	W	3137	3067	70	1000	16912998	8591753	0.4920	0.6156	0.2449	-0.1594	17.410	0.0003	2.378	0.2756	998	206.7	1.864	0.0336	0.4584
pdvd	039349_24_d42fit	680	68	0	0	207	135.7	207	136.3	0.0	ALL	8410	7390	1011	2265	51833190	23980299	0.5374	0.6894	0.3410	-0.1895	12.658	0.0419	2.163	0.2547	2073	206.7	1.864	0.0367	0.5006
pdvd	039349_24_d42fit	720	72	0	0	8	4.1	8	4.7	0.0	U	1583	1128	450	36	5527506	153126	0.9723	0.9911	0.6940	-0.4691	12.331	0.0422	2.281	0.3929	28	169.7	3.247	0.0011	0.9712
pdvd	039349_24_d42fit	720	72	0	0	8	4.1	8	4.7	0.0	V	2140	1646	491	27	12684637	111728	0.9912	0.9969	0.7378	-0.3868	10.722	0.0080	2.617	0.4000	25	169.7	3.247	0.0031	0.9881
pdvd	039349_24_d42fit	720	72	0	0	8	4.1	8	4.7	0.0	W	1775	1705	70	18	7653690	97735	0.9872	0.9950	0.6279	-0.2873	65.138	0.0000	8.250	0.7222	18	169.7	3.247	0.0003	0.9869
pdvd	039349_24_d42fit	720	72	0	0	8	4.1	8	4.7	0.0	ALL	5498	4479	1011	81	25865833	362589	0.9860	0.9951	0.6897	-0.3947	23.530	0.0203	3.839	0.4789	71	169.7	3.247	0.0019	0.9841
pdvd	039349_24_d42fit	760	76	0	7	749	491.4	749	484.8	0.0	U	4805	4349	450	2667	57210565	43553802	0.2387	0.3844	0.3370	-0.0924	10.282	0.0176	1.976	0.2483	2408	98.8	1.428	0.1411	0.0976
pdvd	039349_24_d42fit	760	76	0	7	749	491.4	749	484.8	0.0	V	5010	4514	491	2578	46324522	32146956	0.3060	0.6007	0.4547	-0.0023	7.563	0.0493	1.690	0.1323	2199	98.8	1.428	0.0312	0.2748
pdvd	039349_24_d42fit	760	76	0	7	749	491.4	749	484.8	0.0	W	6793	6705	88	3830	36277276	28193581	0.2228	0.3888	0.2139	-0.1174	13.516	0.0047	2.021	0.2206	3781	98.8	1.428	0.0189	0.2039
pdvd	039349_24_d42fit	760	76	0	7	749	491.4	749	484.8	0.0	ALL	16608	15568	1029	9075	139812363	103894339	0.2569	0.4572	0.3400	-0.0713	10.874	0.0239	1.936	0.2054	8388	98.8	1.428	0.0730	0.1839
pdvd	039349_24_d42fit	770	77	0	5	708	467.3	708	460.1	0.0	U	4622	4165	450	2096	34116875	19858747	0.4179	0.4945	0.3610	-0.1741	5.301	0.0618	1.546	0.1407	1642	109.8	1.374	0.2220	0.1959
pdvd	039349_24_d42fit	770	77	0	5	708	467.3	708	460.1	0.0	V	5753	5202	542	2842	45373562	29327248	0.3536	0.5205	0.2751	-0.2214	3.445	0.0187	1.028	0.0861	2508	109.8	1.374	0.0372	0.3164
pdvd	039349_24_d42fit	770	77	0	5	708	467.3	708	460.1	0.0	W	6819	6683	136	3595	36533659	27099705	0.2582	0.4012	0.1933	-0.0763	11.837	0.0125	1.913	0.2084	3417	109.8	1.374	0.0333	0.2250
pdvd	039349_24_d42fit	770	77	0	5	708	467.3	708	460.1	0.0	ALL	17194	16050	1128	8533	116024096	76285700	0.3425	0.4753	0.2684	-0.1575	7.437	0.0277	1.544	0.1532	7567	109.8	1.374	0.0903	0.2522
pdvd	039349_24_d42fit	780	78	0	7	415	273.1	415	267.3	0.0	U	3464	3007	450	1228	32082912	19462846	0.3934	0.6062	0.5127	-0.1716	25.116	0.0363	3.414	0.4641	1086	61.4	2.596	0.1894	0.2039
pdvd	039349_24_d42fit	780	78	0	7	415	273.1	415	267.3	0.0	V	4513	3967	542	1334	33596727	15170550	0.5485	0.8053	0.6839	-0.0546	20.786	0.0283	2.176	0.3234	1206	61.4	2.596	0.0905	0.4580
pdvd	039349_24_d42fit	780	78	0	7	415	273.1	415	267.3	0.0	W	5594	5408	186	2089	27914200	15378250	0.4491	0.6097	0.2922	-0.2216	21.556	0.0020	2.876	0.3468	2082	61.4	2.596	0.0425	0.4066
pdvd	039349_24_d42fit	780	78	0	7	415	273.1	415	267.3	0.0	ALL	13571	12382	1178	4651	93593839	50011646	0.4657	0.6787	0.4969	-0.1515	22.275	0.0233	2.792	0.3695	4374	61.4	2.596	0.1101	0.3556
pdvd	039349_25_d42fit	100	10	0	3	5	2.5	5	3.1	0.0	U	27	26	0	15	56476	46566	0.1755	0.7186	0.6301	-0.3401	5.662	0.0010	2.061	0.1429	14	4.3	1.607	0.1755	0.0000
pdvd	039349_25_d42fit	100	10	0	3	5	2.5	5	3.1	0.0	V	16	16	0	12	53303	51889	0.0265	0.5822	0.5844	-0.3109	8.025	0.0000	1.085	0.2500	12	4.3	1.607	0.0265	0.0000
pdvd	039349_25_d42fit	100	10	0	3	5	2.5	5	3.1	0.0	W	13	13	0	11	45194	43098	0.0464	0.7342	0.7415	-0.1594	58.741	0.0000	7.318	0.6364	11	4.3	1.607	0.0464	0.0000
pdvd	039349_25_d42fit	100	10	0	3	5	2.5	5	3.1	0.0	ALL	56	55	0	38	154973	141553	0.0866	0.6763	0.6473	-0.2744	21.773	0.0003	2.617	0.3243	37	4.3	1.607	0.0866	0.0000
pdvd	039349_25_d42fit	130	13	0	2	80	52.7	7	4.4	47.2	U	393	263	128	186	1872779	1470163	0.2150	0.3129	0.2766	-0.1880	4.559	0.0042	1.416	0.1387	173	93.1	1.737	0.2129	0.0021
pdvd	039349_25_d42fit	130	13	0	2	80	52.7	7	4.4	47.2	V	443	303	140	241	1699363	1645116	0.0319	0.3661	0.3457	-0.0763	4.239	0.0032	1.702	0.1652	230	93.1	1.737	0.0198	0.0121
pdvd	039349_25_d42fit	130	13	0	2	80	52.7	7	4.4	47.2	W	418	418	0	309	2144559	2065008	0.0371	0.2112	0.1822	-0.0554	9.493	0.0045	2.638	0.2706	303	93.1	1.737	0.0345	0.0026
pdvd	039349_25_d42fit	130	13	0	2	80	52.7	7	4.4	47.2	ALL	1254	984	268	736	5716701	5180287	0.0938	0.2906	0.2610	-0.0997	6.526	0.0040	1.982	0.2040	706	93.1	1.737	0.0886	0.0053
pdvd	039349_25_d42fit	220	22	0	3	609	388.1	609	388.7	0.0	U	4070	3760	299	2398	42192690	34725236	0.1770	0.4683	0.3789	-0.2839	15.971	0.0479	2.633	0.3555	1879	227.2	3.115	0.1598	0.0172
pdvd	039349_25_d42fit	220	22	0	3	609	388.1	609	388.7	0.0	V	4085	3658	416	2059	41724611	35745980	0.1433	0.4621	0.3723	-0.2468	13.540	0.0223	2.362	0.3121	1932	227.2	3.115	0.1094	0.0339
pdvd	039349_25_d42fit	220	22	0	3	609	388.1	609	388.7	0.0	W	2799	2799	0	1800	35487419	30332102	0.1453	0.5455	0.4684	-0.1977	85.507	0.0647	8.556	0.6642	1358	227.2	3.115	0.1206	0.0246
pdvd	039349_25_d42fit	220	22	0	3	609	388.1	609	388.7	0.0	ALL	10954	10217	715	6257	119404720	100803318	0.1558	0.4891	0.4035	-0.2448	35.175	0.0439	3.258	0.4204	5169	227.2	3.115	0.1305	0.0253
pdvd	039349_25_d42fit	221	22	1	3	605	390.4	605	391.1	0.0	U	4070	3760	299	2405	42192690	35335120	0.1625	0.4549	0.3675	-0.2786	15.394	0.0568	2.581	0.3390	1897	230.1	3.023	0.1433	0.0192
pdvd	039349_25_d42fit	221	22	1	3	605	390.4	605	391.1	0.0	V	4085	3658	416	2060	41724611	35414992	0.1512	0.4631	0.3677	-0.2288	13.312	0.0235	2.375	0.2895	1931	230.1	3.023	0.1162	0.0350
pdvd	039349_25_d42fit	221	22	1	3	605	390.4	605	391.1	0.0	W	2799	2799	0	1798	35487419	30538556	0.1395	0.5339	0.4586	-0.1916	85.956	0.0557	8.401	0.6613	1373	230.1	3.023	0.1129	0.0266
pdvd	039349_25_d42fit	221	22	1	3	605	390.4	605	391.1	0.0	ALL	10954	10217	715	6263	119404720	101288668	0.1517	0.4813	0.3950	-0.2350	34.966	0.0448	3.143	0.4057	5201	230.1	3.023	0.1248	0.0269
pdvd	039349_25_d42fit	370	37	0	0	321	209.6	321	207.1	0.0	U	2594	2286	299	1500	13388428	11787776	0.1196	0.3942	0.3125	-0.2617	4.965	0.0515	1.597	0.1728	1088	248.4	1.715	0.0228	0.0968
pdvd	039349_25_d42fit	370	37	0	0	321	209.6	321	207.1	0.0	V	2514	2092	416	1082	13039799	7900664	0.3941	0.4301	0.4209	-0.3184	3.434	0.1145	1.317	0.1072	690	248.4	1.715	0.2927	0.1014
pdvd	039349_25_d42fit	370	37	0	0	321	209.6	321	207.1	0.0	W	1942	1942	0	1517	11135771	10104052	0.0926	0.3055	0.2353	-0.0749	16.201	0.0301	3.400	0.4090	1071	248.4	1.715	0.0147	0.0780
pdvd	039349_25_d42fit	370	37	0	0	321	209.6	321	207.1	0.0	ALL	7050	6320	715	4099	37563998	29792492	0.2069	0.3804	0.3150	-0.2134	8.719	0.0610	2.040	0.2457	2849	248.4	1.715	0.1141	0.0928
pdvd	039349_25_d42fit	410	41	0	3	149	95.9	149	96.5	0.0	U	1691	1362	319	545	6634197	5076828	0.2347	0.4320	0.2578	-0.1490	5.560	0.0242	2.052	0.2000	435	259.0	1.722	0.0051	0.2297
pdvd	039349_25_d42fit	410	41	0	3	149	95.9	149	96.5	0.0	V	1666	1243	416	482	6947702	4557334	0.3441	0.3779	0.2303	-0.1500	3.562	0.0030	1.280	0.1175	451	259.0	1.722	0.1503	0.1938
pdvd	039349_25_d42fit	410	41	0	3	149	95.9	149	96.5	0.0	W	963	963	0	633	6050399	5186581	0.1428	0.3173	0.2037	-0.0206	12.354	0.0200	3.357	0.3723	462	259.0	1.722	0.0052	0.1376
pdvd	039349_25_d42fit	410	41	0	3	149	95.9	149	96.5	0.0	ALL	4320	3568	735	1660	19632298	14820743	0.2451	0.3775	0.2304	-0.1043	7.571	0.0162	2.035	0.2315	1348	259.0	1.722	0.0565	0.1886
pdvd	039349_25_d42fit	470	47	0	0	371	239.1	371	239.7	0.0	U	2970	2641	319	1597	15380391	13175577	0.1434	0.5203	0.4402	-0.3932	6.007	0.1106	1.966	0.2582	1034	230.8	2.629	0.0278	0.1155
pdvd	039349_25_d42fit	470	47	0	0	371	239.1	371	239.7	0.0	V	2344	1923	416	881	5445206	2932320	0.4615	1.0780	0.9085	+0.1555	7.245	0.1737	1.964	0.2876	539	230.8	2.629	0.2017	0.2597
pdvd	039349_25_d42fit	470	47	0	0	371	239.1	371	239.7	0.0	W	2395	2395	0	1777	12781628	11500186	0.1003	0.4332	0.3703	-0.3248	29.431	0.0385	3.990	0.5167	1349	230.8	2.629	0.0264	0.0738
pdvd	039349_25_d42fit	470	47	0	0	371	239.1	371	239.7	0.0	ALL	7709	6959	735	4255	33607225	27608083	0.1785	0.5775	0.4608	-0.3064	16.046	0.0873	2.747	0.3830	2922	230.8	2.629	0.0555	0.1230
pdvd	039349_25_d42fit	480	48	0	4	205	126.2	205	126.8	0.0	U	2070	1741	319	125	5971647	841114	0.8591	1.0405	1.2874	+0.4307	147.130	0.1747	4.156	0.4935	77	283.7	1.046	0.0227	0.8364
pdvd	039349_25_d42fit	480	48	0	4	205	126.2	205	126.8	0.0	V	1887	1466	416	254	4733790	2008446	0.5757	0.9183	0.8163	-0.4499	5.390	0.3037	1.644	0.1421	190	283.7	1.046	0.1777	0.3980
pdvd	039349_25_d42fit	480	48	0	4	205	126.2	205	126.8	0.0	W	1341	1325	16	355	7539538	4345339	0.4237	0.8898	0.8104	-0.7882	15.318	0.0096	1.946	0.3084	321	283.7	1.046	0.0323	0.3914
pdvd	039349_25_d42fit	480	48	0	4	205	126.2	205	126.8	0.0	ALL	5298	4532	751	734	18244975	7194899	0.6057	0.9465	0.8678	-0.5513	34.330	0.1110	2.215	0.2789	588	283.7	1.046	0.0669	0.5387
pdvd	039349_25_d42fit	500	50	0	3	286	182.1	286	182.7	0.0	U	2776	2447	319	759	16024537	10870786	0.3216	0.4682	0.2160	-0.1124	8.567	0.0130	1.858	0.2181	697	245.6	1.383	0.0214	0.3003
pdvd	039349_25_d42fit	500	50	0	3	286	182.1	286	182.7	0.0	V	2734	2312	416	846	13727359	10216298	0.2558	0.3692	0.2131	-0.1169	5.286	0.0073	1.406	0.1465	737	245.6	1.383	0.0724	0.1833
pdvd	039349_25_d42fit	500	50	0	3	286	182.1	286	182.7	0.0	W	2755	2735	20	1369	14548772	10775631	0.2593	0.4033	0.1959	-0.0826	10.621	0.0034	1.619	0.1582	1365	245.6	1.383	0.0296	0.2297
pdvd	039349_25_d42fit	500	50	0	3	286	182.1	286	182.7	0.0	ALL	8265	7494	755	2974	44300668	31862715	0.2808	0.4162	0.2083	-0.1038	8.579	0.0079	1.618	0.1701	2799	245.6	1.383	0.0399	0.2409
pdvd	039349_25_d42fit	501	50	1	5	289	181.8	289	182.4	0.0	U	2776	2447	319	753	16024537	10862358	0.3221	0.4567	0.1986	-0.1018	7.634	0.0173	1.797	0.1923	697	246.6	1.317	0.0219	0.3002
pdvd	039349_25_d42fit	501	50	1	5	289	181.8	289	182.4	0.0	V	2734	2312	416	827	13727359	9885780	0.2798	0.3671	0.2148	-0.1137	5.705	0.0101	1.301	0.1243	716	246.6	1.317	0.0967	0.1832
pdvd	039349_25_d42fit	501	50	1	5	289	181.8	289	182.4	0.0	W	2755	2735	20	1369	14548772	10740414	0.2618	0.3943	0.1811	-0.0760	9.191	0.0036	1.662	0.1505	1362	246.6	1.317	0.0320	0.2297
pdvd	039349_25_d42fit	501	50	1	5	289	181.8	289	182.4	0.0	ALL	8265	7494	755	2949	44300668	31488552	0.2892	0.4085	0.1977	-0.0967	7.816	0.0103	1.571	0.1542	2775	246.6	1.317	0.0484	0.2408
pdvd	039349_25_d42fit	530	53	0	7	84	52.5	84	53.1	0.0	U	2380	2051	319	372	8064599	2938391	0.6356	0.7446	0.2990	-0.1634	6.310	0.0361	1.728	0.1424	295	178.4	1.348	0.0151	0.6206
pdvd	039349_25_d42fit	530	53	0	7	84	52.5	84	53.1	0.0	V	2143	1721	416	255	5510209	2128499	0.6137	0.7473	0.5153	-0.2663	3.257	0.1293	1.270	0.0829	181	178.4	1.348	0.1489	0.4648
pdvd	039349_25_d42fit	530	53	0	7	84	52.5	84	53.1	0.0	W	1569	1549	20	418	6465085	2948501	0.5439	0.6491	0.2306	-0.1578	15.711	0.0017	2.078	0.2543	405	178.4	1.348	0.0107	0.5333
pdvd	039349_25_d42fit	530	53	0	7	84	52.5	84	53.1	0.0	ALL	6092	5321	755	1045	20039893	8015391	0.6000	0.7145	0.3313	-0.1887	9.325	0.0482	1.792	0.1816	881	178.4	1.348	0.0505	0.5496
pdvd	039349_25_d42fit	570	57	0	3	180	114.5	180	115.1	0.0	U	2949	2099	840	245	10060753	4476877	0.5550	0.7036	0.3343	-0.1351	17.198	0.0207	2.917	0.3578	232	175.7	2.794	0.0502	0.5048
pdvd	039349_25_d42fit	570	57	0	3	180	114.5	180	115.1	0.0	V	2284	1861	416	311	10201135	7252847	0.2890	0.5596	0.3842	-0.1648	35.383	0.0140	4.878	0.5430	291	175.7	2.794	0.0379	0.2511
pdvd	039349_25_d42fit	570	57	0	3	180	114.5	180	115.1	0.0	W	2220	2200	20	765	11009012	6685968	0.3927	0.5084	0.1954	-0.0961	7.863	0.0000	2.009	0.2132	760	175.7	2.794	0.0528	0.3399
