sample	event	krow	nkrow	run	subrun	numu_score	nue_score	cosmic_flag	cosmict_flag	event_label	n_inbeam_bundle	nu_x	nu_y	nu_z	nu_len	Enu	exc	exc_main	exc_other	n_exc	flagged	pio_flag	pio_mass	pio_vtxdis	g1	gd1	g2	gd2	pio_angle	n_part	n_mu	e_mu	n_e	e_e	n_p	n_pi	n_nu_nodes	wall_s	maxrss	exc_frac	cathode_cross	mu_cathode_cross	x_min	x_max	trk_diag	trk_npts	final_state
mcp2k	179303	0	1	18259	1	-3.101253	-15.0	1.0	0.0	nu-candidate	1	54.448532	8.9594	381.84683	2.5	31.864036560058594	8.485044479370117	0.0	8.485044479370117	8	4.736554145812988	1	1.4749751091003418	0.0	1.8099130392074585	77.13513946533203	1.2282878160476685	43.13987731933594	59.290008544921875	6	0	0	5	1.8099130392074585	1	0	1	None	None	0.2663	1	0	-194.241	140.812	492.02176913210866	56	proton 18
mcp2k	179369	0	2	18259	1	3.2270234	-15.0	1.0	0.0	nu-candidate	2	6.1185246	58.624126	106.32395	114.9	1329.9688720703125	131.22177124023438	0.0	131.22177124023438	8	47.627593994140625	1	70.41761016845703	0.0	53.2695198059082	0.0	33.72391891479492	106.267333984375	116.89469146728516	25	1	1039.669189453125	21	37.072608947753906	3	0	2	None	None	0.0987	1	0	-61.2922	201.384	626.7222557190546	2064	mu- 1039 + e- 37 + e- 36 + gamma 33 + e- 33 + gamma 21 || gamma 525 + e- 525 + neutron 242 + mu- 242 + mu- 160 + proton 128
mcp2k	179369	1	2	18259	1	3.2270234	-15.0	1.0	0.0	nu-candidate	2	6.1185246	58.624126	106.32395	114.9	1366.020751953125	260.37725830078125	0.0	260.37725830078125	4	818.7294311523438	1	28.32187843322754	0.0	31.242549896240234	21.9766788482666	9.379881858825684	94.7859115600586	111.62808227539062	26	2	242.43621826171875	20	525.4161987304688	4	0	2	None	None	0.1906	1	0	-61.2922	201.384	626.7222557190546	2064	mu- 1039 + e- 37 + e- 36 + gamma 33 + e- 33 + gamma 21 || gamma 525 + e- 525 + neutron 242 + mu- 242 + mu- 160 + proton 128
mcp2k	179604	0	1	18259	1	5.104601	-15.0	1.0	0.0	nu-candidate	1	-180.00957	163.65561	35.32	409.1	1527.745849609375	3.995130777359009	0.0	3.995130777359009	3	6.3794965744018555	1	3.6629879474639893	0.0	1.9871087074279785	28.266660690307617	4.392387866973877	5.416952610015869	76.62239837646484	8	2	992.6098022460938	3	20.39956283569336	1	2	1	None	None	0.0026	1	0	-190.687	181.82	595.6470956568158	826	mu- 992 + proton 100 + pi+ 63 + mu- 60 + pi+ 30 + e- 20
mcp2k	179611	0	1	18259	1	1.6424459	-14.183738	1.0	0.0	nu-candidate	1	44.330917	21.150274	422.78564	58.2	509.42608642578125	11.848320007324219	0.0	11.848320007324219	6	3.1287288665771484	1	2.465003252029419	34.817291259765625	0.9358846545219421	33.51554870605469	2.1928441524505615	1.2582513093948364	118.56842803955078	4	0	0	3	258.5615234375	1	0	1	None	None	0.0233	1	0	-95.5853	155.591	357.0389743511064	288	e- 258 + proton 239
mcp2k	179752	0	1	18259	1	0.7383027	-15.0	1.0	0.0	nu-candidate	1	-184.28008	-14.712313	44.12204	69.1	709.4439697265625	71.52910614013672	68.8828353881836	2.646268367767334	3	56.215694427490234	1	15.222981452941895	0.0	2.9198501110076904	35.498287200927734	47.33782196044922	3.1625263690948486	80.69454956054688	9	0	0	5	47.33782196044922	3	1	1	None	None	0.1008	1	0	-201.03	108.105	467.29495728053814	234	pi+ 188 + proton 164 + proton 90 + proton 68 + neutron 48 + proton 48
mcp2k	179765	0	1	18259	1	2.324668	-15.0	1.0	0.0	nu-candidate	1	148.54114	29.928377	419.77744	90.7	504.7826843261719	0.0	0.0	0.0	0	0.30723607540130615	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1	196.16030883789062	2	14.205669403076172	1	0	1	None	None	0.0000	0	0	129.869	167.595	92.79787906162997	196	mu- 196 + proton 179 + e- 14
mcp2k	179840	0	1	18259	1	-1.623586	-15.0	1.0	0.0	nu-candidate	2	-122.63784	32.777195	334.1191	1.3	107.86251831054688	0.0	0.0	0.0	0	0.29469478130340576	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	1.9094492197036743	1	0.29469478130340576	0	0	1	150.743	None	0.0000	0	0	-122.638	-121.059	67.3243020215583	8	mu- 1
mcp2k	179897	0	1	18259	1	1.418823	-15.0	1.0	0.0	nu-candidate	1	13.94038	116.32464	217.43187	119.8	878.6272583007812	0.0	0.0	0.0	0	21.694963455200195	1	13.258052825927734	79.76366424560547	53.020565032958984	2.7668793201446533	0.9446471929550171	175.0748748779297	137.36532592773438	10	0	0	7	53.020565032958984	2	1	1	None	None	0.0000	1	0	-58.8989	22.6816	214.5921551862742	323	proton 254 + pi+ 231 + proton 160 + gamma 53 + e- 53 + gamma 15
mcp2k	179912	0	1	18259	1	2.0079398	-15.0	1.0	0.0	nu-candidate	1	-182.55109	114.010605	352.7904	90.2	443.67919921875	0.0	0.0	0.0	0	7.894546031951904	1	10.778297424316406	0.0	7.157236099243164	60.51017761230469	4.523690700531006	10.116003036499023	142.56466674804688	10	1	232.43408203125	7	7.157236099243164	2	0	1	None	None	0.0000	0	0	-194.054	-118.9	148.83260711618274	203	mu- 232 + proton 79 + gamma 7 + e- 7 + neutron 3 + proton 3
mcp2k	180088	0	1	18259	1	-1.0724442	-15.0	1.0	0.0	nu-candidate	1	-2.2029285	-153.9553	39.2619	6.0	144.12623596191406	0.0	0.0	0.0	0	1.4252560138702393	1	1.1692806482315063	0.0	0.6979877352714539	19.94332504272461	3.02215576171875	24.46407699584961	47.47382354736328	4	0	0	2	3.02215576171875	2	0	1	None	None	0.0000	0	0	-6.48798	-2.20293	32.53292192629646	22	proton 131
mcp2k	180117	0	1	18259	1	4.8532805	-15.0	1.0	0.0	nu-candidate	1	-181.36345	-25.81436	232.09384	400.7	1377.6383056640625	0.0	0.0	0.0	0	3.517263650894165	1	0.6470668315887451	12.964120864868164	0.887417197227478	12.990893363952637	0.9540912508964539	27.86162757873535	41.171546936035156	6	1	942.0501708984375	3	1.675755262374878	1	1	1	None	None	0.0000	1	1	-201.154	75.014	429.95609715063927	728	mu- 942 + proton 135 + pi+ 42
mcp2k	180403	0	1	18259	1	2.370601	-13.988448	1.0	0.0	nu-candidate	1	-184.61736	41.73422	6.00346	125.2	598.6366577148438	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	300.1363525390625	1	98.36615753173828	1	0	1	None	None	0.0000	0	0	-201.503	-180.568	127.55246956739646	286	mu- 300 + e- 98 + proton 80 + mu- 5
mcp2k	180544	0	1	18259	1	0.7858111	-15.0	1.0	0.0	nu-candidate	1	-177.71228	-33.5902	274.80838	37.1	741.985595703125	7.044317245483398	0.0	7.044317245483398	5	4.931926727294922	1	4.628873348236084	23.055578231811523	2.067664861679077	6.506499767303467	3.2731566429138184	17.577144622802734	125.65994262695312	9	1	2.916740655899048	5	3.2731566429138184	1	2	1	None	None	0.0095	1	0	-184.469	190.241	536.4756980345428	166	proton 164 + pi+ 119 + pi+ 53 + mu- 2
mcp2k	180645	0	1	18259	1	-0.9986103	-15.0	1.0	0.0	nu-candidate	2	-115.44976	172.9702	470.31168	141.7	328.0213928222656	152.0497589111328	0.0	152.0497589111328	1	323.3571472167969	1	0.2138480395078659	0.0	1.4915186166763306	33.818626403808594	4.664240837097168	0.0	4.64667272567749	5	1	319.5311279296875	4	4.664240837097168	0	0	1	None	None	0.4635	0	0	-197.618	-96.4821	158.37305752210506	282	mu- 319
mcp2k	180698	0	1	18259	1	-5.0782146	-15.0	1.0	1.0	nu-candidate	1	-158.45943	183.2291	1.0595138	251.9	731.9739990234375	6.950486183166504	0.0	6.950486183166504	6	8.342354774475098	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	617.9732666015625	1	8.342354774475098	0	0	1	None	None	0.0095	1	0	-179.961	81.9793	680.6875408520051	518	mu- 617 + gamma 8 + e- 8
mcp2k	181050	0	1	18259	1	0.23338355	-4.3406816	1.0	0.0	nu-candidate	1	-41.36321	182.25198	487.2468	46.9	502.91925048828125	0.0	0.0	0.0	0	13.241929054260254	1	5.63291072845459	0.0	206.7355194091797	0.0	4.07590389251709	100.37567901611328	14.346505165100098	11	0	0	8	206.7355194091797	2	1	1	None	None	0.0000	1	0	-129.705	49.9693	200.65307418150863	319	e- 206 + gamma 73 + e- 73 + gamma 47 + e- 47 + gamma 14
mcp2k	181094	0	1	18259	1	-1.9416895	-15.0	1.0	0.0	cosmic-tagged	1	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	None	None	nan	0	0					
mcp2k	236192	0	1	18259	1	2.5708587	-15.0	1.0	1.0	nu-candidate	1	126.35106	-164.28104	180.3744	106.5	379.14227294921875	1.6897214651107788	0.0	1.6897214651107788	1	9.182574272155762	1	2.7218048572540283	104.24889373779297	6.023803234100342	44.103145599365234	1.4469413757324219	9.621750831604004	54.89854049682617	5	1	264.3013610839844	3	2.0254790782928467	1	0	1	None	None	0.0045	0	0	-102.93	176.054	369.08468852711843	200	mu- 264 + neutron 4 + proton 4
mcp2k	236610	0	1	18259	1	1.5038279	-15.0	1.0	0.0	nu-candidate	1	156.55537	22.1834	478.97653	37.9	523.1799926757812	0.0	0.0	0.0	0	4.227008819580078	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	1	105.80016326904297	1	4.227008819580078	1	1	1	None	None	0.0000	0	0	152.864	157.571	43.906733535124744	94	proton 120 + mu- 105 + pi+ 38
mcp2k	237292	0	1	18259	1	1.5885208	-15.0	1.0	0.0	nu-candidate	1	-68.08494	-69.37962	375.66483	55.9	423.8952331542969	130.00698852539062	126.18392181396484	3.8230695724487305	3	154.66322326660156	1	40.99654769897461	32.49324035644531	10.484912872314453	0.0	84.3885498046875	14.796911239624023	92.64649200439453	21	2	105.15875244140625	16	35.56966781616211	2	1	1	None	None	0.3067	0	0	-139.576	63.0767	354.54814675016985	261	neutron 117 + proton 117 + mu- 116 + mu- 105 + gamma 35 + e- 35
mcp2k	237380	0	1	18259	1	-1.029002	-15.0	1.0	0.0	nu-candidate	1	-191.88594	-61.874447	258.7296	19.3	65.85549926757812	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	65.85549926757812	0	0	1	None	None	0.0000	0	0	-200.863	-191.886	22.249459414556593	40	e- 65
mcp2k	237446	0	1	18259	1	3.6732886	-15.0	1.0	0.0	nu-candidate	1	193.33685	-184.87622	190.94177	48.2	353.5638122558594	0.0	0.0	0.0	0	2.851581573486328	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	132.47735595703125	0	0	2	0	1	None	None	0.0000	0	0	184.464	201.393	59.49008970408431	97	mu- 132 + proton 103
mcp2k	237710	0	1	18259	1	2.2430055	-15.0	1.0	0.0	nu-candidate	1	-9.702329	-112.143585	396.56137	104.7	404.310546875	4.422519207000732	0.0	4.422519207000732	3	10.00918960571289	1	5.214992523193359	0.0	4.072049140930176	76.62360382080078	5.221870422363281	0.0	68.86888885498047	7	1	283.9686279296875	4	4.674361228942871	2	0	1	None	None	0.0109	1	0	-36.6137	34.304	263.1427911881684	233	mu- 283
mcp2k	237798	0	1	18259	1	4.4634156	-15.0	1.0	0.0	cosmic-tagged	1	-121.86107	38.4981	68.5092	245.6	947.9100341796875	8.56495475769043	0.0	8.56495475769043	2	5.552541732788086	1	3.5629312992095947	0.0	1.819748044013977	30.47577667236328	2.0240256786346436	16.655359268188477	136.3265380859375	9	1	582.4129638671875	6	2.0240256786346436	1	1	1	None	None	0.0090	1	0	-181.195	43.5743	351.41295967441215	478	mu- 582 + proton 73 + pi+ 32
mcp2k	239118	0	1	18259	1	-2.7967474	-15.0	1.0	0.0	nu-candidate	1	-137.42284	61.10405	20.101078	10.6	120.1009292602539	0.0	0.0	0.0	0	0.2877669632434845	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0	0	1	0.2877669632434845	1	0	1	None	None	0.0000	0	0	-137.423	-116.124	27.46208916561157	23	proton 111
mcp2k	239404	0	1	18259	1	1.2783272	-15.0	1.0	1.0	nu-candidate	1	164.25336	67.29821	79.41819	109.6	401.2750244140625	0.6633878946304321	0.0	0.6633878946304321	1	1.1043734550476074	1	4.309422016143799	0.0	1.1043734550476074	39.950103759765625	18.062795639038086	0.0	59.32209014892578	4	2	271.4574279785156	2	18.29600715637207	0	0	1	None	None	0.0017	0	0	-127.265	193.366	576.1203740728234	213	mu- 271 + e- 18 + mu- 4
mcp2k	240196	0	1	18259	1	2.1831367	-15.0	1.0	0.0	nu-candidate	1	-179.26408	46.83309	375.96048	32.5	274.27996826171875	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	98.72821044921875	0	0	1	0	1	None	None	0.0000	0	0	-201.164	-177.281	31.18382056066894	59	mu- 98 + proton 61
mcp2k	240372	0	1	18259	1	1.1461046	-15.0	1.0	0.0	nu-candidate	1	10.191014	111.52051	62.289135	146.8	981.803955078125	0.21549662947654724	0.0	0.21549662947654724	1	3.721392869949341	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	2	191.9060516357422	4	144.18902587890625	1	1	1	None	None	0.0002	1	0	-108.253	113.439	416.9505404880104	365	mu- 191 + pi+ 149 + e- 144 + proton 131 + mu- 89 + gamma 16
mcp2k	240636	0	1	18259	1	3.8792338	-15.0	1.0	0.0	nu-candidate	1	-21.95433	0.6990569	262.09995	263.4	916.2550659179688	0.5609415769577026	0.0	0.5609415769577026	1	9.921567916870117	1	12.66606330871582	139.95941162109375	10.256406784057617	0.0	4.951696395874023	53.18278121948242	123.7174301147461	9	2	347.4750671386719	4	6.513454437255859	3	0	1	None	None	0.0006	0	0	-118.978	170.03	441.3880550813422	506	mu- 347 + mu- 298 + proton 139 + e- 6 + neutron 3 + proton 3
mcp2k	241626	0	1	18259	1	2.3762932	-15.0	1.0	0.0	nu-candidate	1	-175.93906	95.57214	33.807194	131.1	461.983154296875	2.0317530632019043	0.0	2.0317530632019043	2	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	329.8114318847656	1	26.513328552246094	0	0	1	None	None	0.0044	1	0	-175.939	105.201	448.8243848066302	260	mu- 329 + e- 26
mcp2k	242000	0	1	18259	1	3.92238	-15.0	1.0	0.0	nu-candidate	1	56.75903	130.23509	86.56656	167.9	650.9196166992188	0.0	0.0	0.0	0	1.128663420677185	1	0.4102798104286194	0.0	1.0677101612091064	52.128910064697266	0.06095324456691742	40.623817443847656	107.05220794677734	4	1	393.1585388183594	2	1.0677101612091064	1	0	1	129.52	None	0.0000	0	0	53.8739	109.232	196.09843636260848	314	mu- 393 + proton 142
mcp2k	242022	0	1	18259	1	3.7415936	-15.0	1.0	0.0	nu-candidate	1	-116.99171	-15.914607	192.45908	321.8	884.6533813476562	3.854788064956665	0.0	3.854788064956665	3	7.433514595031738	1	3.2551016807556152	0.0	3.4095752239227295	36.95541763305664	0.809039294719696	30.630802154541016	157.0089569091797	7	1	770.8154907226562	6	3.4095752239227295	0	0	1	None	None	0.0044	1	0	-150.367	154.637	592.4752214658538	598	mu- 770
mcp2k	242484	0	1	18259	1	2.9206889	-15.0	1.0	0.0	nu-candidate	1	-169.2926	184.97603	208.17531	264.6	744.5025024414062	34.143272399902344	28.61894989013672	5.5243239402771	5	6.74832010269165	1	1.195358395576477	259.3941345214844	3.652538537979126	8.160782814025879	0.18745270371437073	70.51704406738281	92.49140167236328	6	1	632.0958251953125	5	3.652538537979126	0	0	1	None	None	0.0459	1	0	-183.086	140.93	494.57188353702435	505	mu- 632 + mu- 28
mcp2k	242550	0	1	18259	1	3.985318	-15.0	1.0	0.0	nu-candidate	1	-77.79663	115.21876	165.50517	346.9	1647.08154296875	129.5067138671875	125.35552978515625	4.151178359985352	4	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	1	819.03076171875	2	3.4898064136505127	1	2	1	None	None	0.0786	1	0	-110.038	164.497	660.0904262364362	828	mu- 819 + pi+ 257 + proton 125 + proton 107 + pi+ 64
mcp2k	242726	0	1	18259	1	3.6178174	-15.0	1.0	0.0	nu-candidate	1	-50.29917	114.59928	169.37204	208.2	1045.66943359375	0.0	0.0	0.0	0	6.894684314727783	1	128.1210174560547	0.0	110.60187530517578	18.43613624572754	64.58181762695312	3.037180185317993	98.57172393798828	8	1	394.0913391113281	5	110.60187530517578	2	0	1	None	None	0.0000	1	1	-82.7699	52.2545	212.6312207516575	565	mu- 394 + proton 355 + pi0 128 + gamma 110 + e- 110 + gamma 64
mcp2k	242748	0	1	18259	1	1.4987397	-15.0	1.0	1.0	nu-candidate	1	78.373184	-113.305435	37.610195	56.0	286.60650634765625	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	2	141.16250610351562	1	26.79987144470215	0	0	1	None	None	0.0000	0	0	66.24	99.3944	63.948867084257245	110	mu- 141 + e- 26 + mu- 12
mcp2k	242770	0	1	18259	1	0.1660769	-15.0	1.0	0.0	nu-candidate	1	76.02336	-165.07048	375.68332	28.3	462.9077453613281	0.0	0.0	0.0	0	69.26514434814453	1	13.193699836730957	20.494495391845703	1.539854884147644	21.39508056640625	29.545085906982422	37.151573181152344	155.93760681152344	12	3	77.39065551757812	7	29.545085906982422	2	0	1	None	None	0.0000	0	0	15.3035	84.2045	109.10976614859003	161	proton 124 + mu- 77 + neutron 55 + mu- 55 + neutron 48 + mu- 48
mcp2k	242814	0	1	18259	1	0.9834954	-7.3831553	1.0	0.0	nu-candidate	1	196.66757	-13.962995	436.9533	35.9	512.3681640625	0.0	0.0	0.0	0	5.144124984741211	1	18.523229598999023	0.0	82.77635192871094	0.0	1.225388526916504	29.049108505249023	131.0675811767578	7	1	101.6438217163086	5	82.77635192871094	0	1	1	None	None	0.0000	0	0	167.206	201.193	69.4400652128755	200	mu- 101 + e- 82 + pi+ 62 + gamma 14 + e- 14
mcp2k	243628	0	1	18259	1	0.7116605	-15.0	1.0	0.0	nu-candidate	1	-101.27224	-66.0441	273.22992	156.7	1263.6348876953125	86.3135757446289	80.54232788085938	5.771245956420898	7	16.513141632080078	1	2.9140000343322754	77.53977966308594	1.5172895193099976	5.654760837554932	2.6955373287200928	14.801992416381836	92.18296813964844	15	1	312.2754821777344	10	2.7915382385253906	3	1	1	None	None	0.0683	1	0	-149.552	175.735	496.8323526854909	537	proton 431 + neutron 312 + mu- 312 + pi+ 223 + proton 121 + mu- 56
mcp2k	275011	0	1	18255	1	0.5975339	-3.9980514	1.0	0.0	nu-candidate	1	-191.06413	94.56231	101.39671	25.5	385.986328125	1.5547815561294556	0.0	1.5547815561294556	1	66.99449920654297	1	67.60440826416016	0.0	13.998591423034668	7.017726898193359	112.45098114013672	0.0	114.46058654785156	8	0	0	7	112.45098114013672	0	1	1	None	None	0.0040	0	0	-200.693	52.9098	503.73966236754677	196	e- 112 + pi+ 52 + gamma 43 + e- 43 + gamma 20 + e- 20
mcp2k	275231	0	1	18255	1	6.46356	-15.0	1.0	0.0	nu-candidate	1	171.52734	105.39536	28.041662	523.8	1624.5242919921875	35.50493240356445	0.0	35.50493240356445	4	6.850118637084961	1	1.3495264053344727	52.444190979003906	0.37609001994132996	75.99052429199219	4.18647575378418	89.05956268310547	65.06133270263672	7	1	1191.2843017578125	5	4.651660442352295	1	0	1	None	None	0.0219	1	0	-176.579	186.734	645.8132301983368	1058	mu- 1191 + proton 307
mcp2k	275385	0	1	18255	1	3.273691	-15.0	1.0	0.0	nu-candidate	1	-156.0159	-100.8436	317.42422	151.6	490.6859130859375	1.5957427024841309	0.0	1.5957427024841309	1	8.996187210083008	1	4.477889537811279	0.0	2.8657169342041016	59.11466598510742	2.0619423389434814	38.30777359008789	134.16342163085938	6	1	376.03131103515625	5	2.8657169342041016	0	0	1	None	None	0.0033	0	0	-201.404	84.5783	492.1701409170309	291	mu- 376
mcp2k	275539	0	1	18255	1	1.297696	-15.0	1.0	0.0	nu-candidate	1	-16.301714	-16.412714	455.32977	84.7	434.39617919921875	14.686582565307617	7.4588704109191895	7.2277116775512695	3	18.779687881469727	1	22.11258316040039	82.36957550048828	20.941024780273438	0.0	10.954673767089844	85.23663330078125	93.21576690673828	15	0	0	11	18.68327522277832	3	1	1	None	None	0.0338	1	0	-86.8271	58.3508	231.29124675979415	252	pi+ 240 + e- 18 + gamma 10 + e- 10 + gamma 6 + e- 6
mcp2k	276925	0	1	18255	1	3.5043306	-15.0	1.0	0.0	nu-candidate	1	-41.048615	177.80551	207.46837	75.7	487.7597961425781	14.484147071838379	0.0	14.484147071838379	5	17.736202239990234	1	3.2892568111419678	15.254386901855469	2.4029693603515625	22.823698043823242	1.5571426153182983	8.494136810302734	116.47042846679688	16	1	206.20713806152344	14	2.4029693603515625	1	0	1	None	None	0.0297	1	0	-184.217	181.541	687.0028744910461	251	mu- 206 + proton 148
mcp2k	277123	0	1	18255	1	2.7389963	-15.0	1.0	0.0	nu-candidate	1	63.136993	24.715208	147.67535	164.8	504.6348876953125	14.188039779663086	0.0	14.188039779663086	7	3.3317337036132812	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	395.6448059082031	2	2.2986273765563965	0	0	1	129.304	None	0.0281	1	0	-34.3015	165.362	399.57184897118316	318	mu- 395
mcp2k	278509	0	1	18255	1	-0.9284234	-15.0	1.0	1.0	nu-candidate	2	65.47749	-14.782638	2.1826313	86.3	385.858154296875	31.417943954467773	31.417943954467773	0.0	1	14.139097213745117	1	3.4997291564941406	82.48049926757812	2.897705078125	9.067428588867188	3.1678686141967773	4.766648292541504	70.5575942993164	10	0	0	9	3.1678686141967773	0	1	1	None	None	0.0814	0	0	3.9949	65.4775	181.29888150448392	189	pi+ 232 + proton 31
mcp2k	279213	0	1	18255	1	1.3403438	-15.0	1.0	0.0	nu-candidate	1	-126.83247	112.332306	471.87625	43.7	236.89976501464844	10.605095863342285	0.0	10.605095863342285	7	3.9329166412353516	1	0.3044750988483429	0.0	2.106053113937378	11.532282829284668	1.8268636465072632	15.810135841369629	8.902739524841309	3	1	127.30847930908203	2	2.106053113937378	0	0	1	None	None	0.0448	1	0	-136.451	195.219	504.0381499493466	110	mu- 127
mcp2k	279537	0	1	18255	1	0.65912	-15.0	1.0	0.0	nu-candidate	1	19.662136	149.46999	355.4182	67.2	556.1689453125	0.0	0.0	0.0	0	3.7233245372772217	1	0.6283929347991943	0.0	1.1131672859191895	28.687332153320312	2.137983560562134	21.143226623535156	23.502859115600586	6	1	101.01720428466797	3	2.137983560562134	2	0	1	None	None	0.0000	0	0	16.44	46.2976	68.63034219468823	138	proton 248 + mu- 101 + proton 88
mcp2k	279955	0	1	18255	1	3.026046	-15.0	1.0	0.0	nu-candidate	1	-99.147285	130.3428	265.6102	215.3	616.7572021484375	5.057888984680176	0.0	5.057888984680176	2	1.5130088329315186	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	509.5858154296875	1	1.5130088329315186	0	0	1	None	None	0.0082	1	0	-110.243	105.794	497.46684753659713	381	mu- 509
mcp2k	279977	0	1	18255	1	4.123805	-15.0	1.0	0.0	nu-candidate	2	75.720894	-108.850266	456.70276	47.9	274.50067138671875	3.4329938888549805	0.0	3.4329938888549805	3	1.2835893630981445	1	2.7168943881988525	0.0	3.1466827392578125	0.0	1.2835893630981445	23.486858367919922	80.1388168334961	4	1	136.26876831054688	2	16.778297424316406	1	0	1	None	None	0.0125	0	0	36.4548	86.1666	406.92839608614184	114	mu- 136 + e- 16 + proton 5
mcp2k	280153	0	1	18255	1	0.22449446	-15.0	1.0	0.0	nu-candidate	1	-176.39944	63.32732	353.71753	38.9	396.7932434082031	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	87.04206085205078	0	0	0	1	1	None	None	0.0000	0	0	-200.606	-164.369	37.046485077669644	69	mu- 87 + pi+ 64
mcp2k	280159	0	1	18255	1	0.92642987	-9.784478	1.0	0.0	nu-candidate	2	-180.37985	156.65819	344.735	161.8	1227.3077392578125	126.38330841064453	0.0	126.38330841064453	3	35.15372085571289	1	134.67483520507812	0.0	75.88825988769531	51.65982437133789	463.7181701660156	0.0	39.33949661254883	12	1	408.5193176269531	8	463.7181701660156	3	0	1	None	None	0.1030	1	0	-199.599	23.0575	400.403103809461	869	gamma 463 + e- 463 + mu- 408 + pi0 134 + gamma 132 + e- 132
mcp2k	280329	0	1	18255	1	1.5324377	-15.0	1.0	0.0	nu-candidate	1	166.38393	-186.69725	29.23184	94.9	627.0404052734375	19.04852867126465	0.0	19.04852867126465	4	13.108981132507324	1	15.856064796447754	27.07853126525879	7.905877590179443	32.680179595947266	22.622949600219727	384.8783264160156	72.71338653564453	13	3	226.59075927734375	8	7.905877590179443	1	0	1	None	None	0.0304	0	0	45.8505	200.9	444.75673634077765	284	mu- 226 + proton 212 + mu- 46 + mu- 10 + gamma 7 + e- 7
mcp2k	280351	0	1	18255	1	3.1306043	-15.0	1.0	0.0	nu-candidate	1	126.677475	-27.759375	481.40213	31.5	326.2911682128906	9.059099197387695	0.0	9.059099197387695	7	0.18027642369270325	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	1	85.65690612792969	1	0.18027642369270325	1	0	1	None	None	0.0278	1	0	-177.629	132.302	517.7136522681336	97	proton 126 + mu- 85
mcp2k	280709	0	1	18255	1	-0.76047784	-15.0	1.0	1.0	nu-candidate	1	-191.53212	94.30883	187.3871	25.0	321.45697021484375	6.350785732269287	0.0	6.350785732269287	4	39.53196716308594	1	65.50192260742188	23.62786293029785	25.11187171936035	11.600144386291504	88.5682601928711	25.913311004638672	87.96794891357422	10	1	87.6983871459961	8	88.5682601928711	1	0	1	None	None	0.0198	1	0	-201.15	41.4712	323.3258115085927	168	gamma 88 + e- 88 + mu- 87 + gamma 25 + e- 25 + gamma 5
mcp2k	280819	0	1	18255	1	-2.2472527	-15.0	1.0	1.0	nu-candidate	1	-31.506035	-86.16586	30.220848	2.4	120.06336212158203	6.921289920806885	0.0	6.921289920806885	3	6.231973171234131	1	1.9298019409179688	0.0	5.64029598236084	24.639692306518555	0.591677188873291	15.296347618103027	63.76634979248047	3	1	8.173018455505371	2	5.64029598236084	0	0	1	None	None	0.0576	0	0	-187.323	-23.3784	303.50139853412554	25	mu- 8 + gamma 5 + e- 5
mcp2k	280945	0	1	18255	1	2.1293197	-15.0	1.0	1.0	nu-candidate	1	-38.15503	174.23474	276.27008	105.1	381.78955078125	0.0	0.0	0.0	0	8.079743385314941	1	1.8034789562225342	0.0	2.3830323219299316	4.092920780181885	1.3232403993606567	22.437658309936523	61.03542709350586	7	1	268.05145263671875	5	2.5833427906036377	1	0	1	None	None	0.0000	1	1	-57.4964	30.3629	177.21777365258825	204	mu- 268
mcp2k	281165	0	1	18255	1	3.2854805	-15.0	1.0	0.0	no-bundle	0	-25.813438	-137.4922	385.9472	138.4	971.0484008789062	0.0	0.0	0.0	0	13.457592010498047	1	143.9801483154297	47.93647384643555	157.96969604492188	31.943103790283203	78.01721954345703	19.374160766601562	80.85282135009766	11	1	301.68096923828125	8	157.96969604492188	1	1	1	None	None	0.0000	0	0	-57.6898	7.2785	178.77525092106572	505	mu- 301 + pi+ 162 + gamma 157 + e- 157 + pi0 143 + gamma 78
