run	subrun	event	idx	flav	mode	ccnc	Etot	Edep	T	vx	vy	vz
713	51	19	0	numu	QE	CC	442.0	0.0	0.390	-701.1600	-232.8800	-381.2600
713	51	19	1	numu	DIS	CC	3127.8	0.0	1.072	344.6500	267.5600	-928.0600
713	51	19	2	numu	QE	CC	553.9	0.0	0.494	128.1800	-630.2100	84.6400
713	51	19	3	numu	QE	NC	1111.8	0.4	0.564	-235.8000	-211.8300	416.5500
713	51	19	4	numu	QE	CC	2160.3	0.0	0.818	360.1500	-91.2800	1134.4600
713	51	20	0	numu	QE	CC	1315.4	723.8	1.177	-70.3900	-152.6800	18.0000
713	51	20	1	numu	RES	NC	1060.2	5.6	1.010	13.0900	26.6300	633.0900
713	51	21	0	numu	MEC	CC	592.1	432.0	0.328	88.3100	-7.9500	24.9500
713	51	25	0	numu	QE	CC	377.2	0.0	0.431	-633.8800	186.4200	904.5500
713	51	25	1	numu	RES	CC	893.4	805.6	0.769	137.2400	-191.0100	232.0900
713	51	34	0	numu	QE	CC	998.0	908.5	0.445	2.1800	74.4800	131.7000
713	51	34	1	numu	MEC	CC	366.5	0.0	1.411	-104.1800	147.7000	-339.6100
713	51	35	0	numu	QE	NC	687.0	45.6	1.544	160.3400	-4.9200	157.6100
713	51	35	1	numu	DIS	CC	3429.7	0.0	0.707	-664.9900	-303.6500	-471.1500
713	51	41	0	numu	QE	CC	501.8	168.6	0.247	-50.4000	206.7600	434.7500
713	51	41	1	numu	RES	NC	3398.5	0.0	1.167	-122.9000	-489.6100	-808.4000
713	51	44	0	numu	RES	CC	1835.9	754.2	0.359	-132.5000	148.5700	437.9400
713	52	1	0	numu	QE	CC	403.1	142.8	1.089	200.7500	231.0600	176.3000
713	52	1	1	numu	QE	CC	474.4	0.0	0.918	-660.6100	-353.4500	-437.7500
713	52	6	0	numu	QE	NC	474.5	0.0	0.478	-133.7500	-650.8000	614.9500
713	52	6	1	numu	QE	NC	1820.2	0.0	1.542	-160.4700	183.8400	723.5500
713	52	6	2	numu	RES	CC	1393.4	904.9	0.794	97.5000	44.5200	442.8200
713	52	7	0	numu	QE	CC	1099.2	0.0	0.213	-33.2300	173.7000	-482.8000
713	52	7	1	numu	RES	CC	958.8	708.4	0.303	-98.2600	-150.3500	380.9200
713	52	7	2	numu	QE	NC	384.7	0.0	0.783	97.1700	-86.0000	-497.9700
713	52	8	0	numu	RES	NC	487.0	10.0	0.445	-209.4700	-198.8000	174.3500
713	52	19	0	numu	RES	CC	2410.7	20.8	1.234	126.3000	-260.2300	0.7400
713	52	19	1	numu	DIS	CC	4598.4	0.0	0.143	361.3400	-139.2700	1427.0100
713	52	19	2	numu	QE	CC	871.0	0.0	0.687	-11.9500	-411.8500	-506.1600
713	52	22	0	numu	RES	NC	622.0	0.0	1.381	-362.7600	-413.6100	999.5700
713	52	22	1	numu	RES	CC	2394.8	0.0	0.059	-137.1400	152.5000	-517.7500
713	52	22	2	numu	QE	NC	467.6	45.4	0.923	15.0500	-188.7300	339.9000
713	52	23	0	numu	QE	CC	1016.2	227.2	0.910	-174.4200	-22.7400	419.7600
713	52	23	1	numu	QE	CC	448.6	0.0	0.785	-514.8000	529.1800	742.2400
713	52	30	0	nue	QE	CC	449.6	3.7	1.009	-247.8500	167.9300	134.7200
713	52	30	1	numu	QE	CC	811.3	585.0	1.303	-128.4700	-101.8800	322.0800
713	52	42	0	numu	QE	CC	735.6	0.0	1.371	-260.8800	34.7200	708.0000
713	52	42	1	numu	RES	NC	1519.1	533.6	1.360	-47.2700	-11.0800	373.7700
713	52	48	0	numu	RES	CC	1040.5	4.5	0.104	-253.5100	-484.7900	215.9000
713	52	48	1	numu	RES	CC	676.2	0.0	1.237	-71.6300	-234.3500	-505.5600
713	52	48	2	numu	QE	CC	1328.7	0.0	0.890	-87.1000	109.7200	999.2000
713	54	4	0	numu	QE	CC	303.7	188.3	0.745	116.3300	-56.1400	112.7200
713	54	4	1	numu	QE	NC	336.8	0.0	0.462	-229.1000	-472.6500	-457.8400
713	54	5	0	numu	QE	NC	872.5	0.3	0.851	-214.1200	189.1800	412.0800
713	54	5	1	numu	QE	NC	943.8	0.0	1.090	-503.5400	57.5400	250.8100
713	54	7	0	numu	QE	NC	948.7	60.5	0.258	-34.2800	-50.6100	279.4200
713	54	9	0	numu	QE	CC	545.6	0.6	1.027	140.7400	150.3700	584.1500
713	54	10	0	numu	RES	CC	521.1	17.0	1.258	-256.2300	59.2100	151.5700
713	54	10	1	numu	QE	NC	455.4	0.0	0.551	-543.3700	-478.5100	-63.4900
713	54	12	0	numu	MEC	CC	535.4	0.0	0.386	-479.5900	5.6200	-411.1500
713	54	12	1	numu	RES	CC	1658.4	323.5	1.566	-198.1200	81.3800	-304.1100
713	54	13	0	numu	MEC	CC	504.0	326.1	1.350	112.5900	-143.5400	97.9600
713	54	13	1	numu	QE	NC	849.3	292.8	0.176	150.6500	39.2600	78.3200
713	54	14	0	numu	QE	CC	477.0	0.0	0.935	-474.0200	-617.4200	99.1800
713	54	14	1	numu	QE	NC	247.9	60.5	1.453	-146.2200	101.5800	375.3700
713	54	18	0	numu	QE	CC	2610.8	1101.8	0.504	-23.2600	-42.0000	-374.1100
713	54	20	0	numu	QE	CC	326.8	0.0	0.513	-501.7700	166.0900	502.4100
713	54	20	1	numu	RES	CC	991.6	545.5	0.286	-141.1900	82.5700	-26.1200
713	54	23	0	numu	QE	CC	964.1	875.9	0.745	-126.1600	161.8700	118.4800
713	54	23	1	numu	DIS	NC	6320.3	0.0	0.543	102.1600	-202.1400	-861.2700
713	54	29	0	numu	RES	CC	610.8	0.0	1.331	-134.4400	15.2900	-483.3300
713	54	29	1	numu	QE	NC	615.6	0.0	1.503	-631.9600	500.4200	-493.7700
713	54	29	2	numu	QE	CC	672.6	521.5	0.368	-58.3400	178.4500	192.0000
713	54	29	3	numu	RES	CC	707.9	0.0	0.940	-38.6400	-644.7900	249.3000
713	54	31	0	numu	QE	CC	928.3	0.0	0.498	178.2300	-482.8900	619.2000
713	54	31	1	numu	QE	CC	680.1	518.0	1.204	157.0300	-42.6300	179.2000
713	54	32	0	numu	QE	CC	726.6	563.2	0.683	-22.7700	53.6700	-13.4800
713	54	35	0	numu	RES	CC	1657.1	1.2	0.524	-172.6600	-195.6000	-281.9400
713	54	35	1	numu	MEC	CC	1256.5	0.0	0.746	-554.6900	-368.3200	88.8700
713	54	36	0	numu	DIS	NC	651.9	308.5	0.664	88.9700	-156.3900	450.2300
713	54	40	0	numu	QE	NC	1141.7	0.0	1.450	10.7600	-258.2500	-274.6100
713	54	40	1	numu	RES	NC	863.2	15.4	0.599	-75.1300	212.1900	212.1600
713	54	40	2	numu	QE	CC	803.7	0.0	0.451	-596.5000	321.6400	913.7600
713	54	47	0	numu	QE	CC	1165.8	0.0	0.678	43.7100	-533.8700	356.6500
713	54	47	1	numu	MEC	CC	438.0	10.8	0.954	55.1400	-423.3400	124.7100
713	54	49	0	numu	QE	NC	2879.0	103.9	0.169	-14.3900	-192.8500	425.9000
713	54	50	0	numu	RES	CC	1252.8	1119.7	0.767	58.8100	-5.6300	225.1300
713	56	3	0	numu	RES	CC	2876.6	0.0	0.704	512.6300	-0.4300	-16.2700
713	56	3	1	numu	QE	NC	882.2	15.6	1.474	-198.7400	-209.9300	384.4200
713	56	5	0	numu	RES	CC	1324.0	832.0	0.406	-112.0000	-54.7300	157.4700
713	56	5	1	numu	QE	CC	2044.1	0.0	0.553	620.5000	-387.8800	548.4100
713	56	7	0	numu	RES	CC	1334.4	969.3	0.070	-123.5700	32.4700	344.2900
713	56	11	0	numu	DIS	CC	3030.4	4.8	0.448	-419.1800	-236.5600	-305.8500
713	56	11	1	numu	MEC	CC	1173.4	0.0	0.465	-153.5300	111.3200	730.0700
713	56	11	2	numu	QE	CC	377.2	0.0	1.115	-476.0500	-337.3700	-170.8200
713	56	11	3	numu	RES	NC	3576.9	0.0	0.321	127.3100	124.7400	-710.4700
713	56	16	0	numu	QE	NC	432.7	0.0	0.587	701.4300	301.4700	428.2200
713	56	16	1	numu	QE	CC	795.6	0.0	0.465	-200.4300	-435.8300	-358.0500
713	56	16	2	numu	DIS	CC	2700.4	0.0	0.382	-309.4300	-639.7600	-591.0700
713	56	16	3	numu	QE	CC	382.1	26.5	0.892	75.6600	136.7500	-48.3600
713	56	21	0	numu	QE	NC	446.1	0.0	0.054	-322.6300	-614.3800	-195.5000
713	56	21	1	numu	QE	NC	2383.3	11.6	1.503	-197.8800	-221.9900	82.7000
713	56	26	0	numu	DIS	CC	2800.7	0.0	1.219	-688.5800	-118.0800	691.6000
713	56	26	1	numu	QE	CC	1332.7	1096.0	0.651	-186.4300	-52.4500	98.1500
713	56	28	0	numu	RES	CC	1203.7	662.5	0.837	-187.1200	145.9900	0.4000
713	56	36	0	numu	QE	NC	180.7	0.0	1.192	611.5200	-113.4000	970.3600
713	56	36	1	numu	QE	CC	1073.2	765.8	0.567	90.9600	47.0700	385.9900
713	56	36	2	numu	MEC	CC	859.0	0.0	1.216	168.7500	-182.9100	525.0900
713	56	36	3	numu	MEC	CC	425.8	0.0	0.278	370.4100	-553.6500	-237.0700
713	56	37	0	numu	DIS	CC	2656.2	0.0	1.275	574.1400	104.8800	1149.5500
713	56	37	1	numu	RES	CC	2783.6	0.2	0.629	-504.0600	573.6200	44.8900
713	56	40	0	numu	RES	CC	1503.8	1153.1	0.402	0.3000	40.7500	-5.6700
713	56	40	1	numu	QE	CC	430.6	0.0	0.923	425.1900	-523.4700	-331.8300
713	56	43	0	numu	QE	CC	1144.3	145.3	1.568	-26.5600	-256.6700	360.6700
713	56	46	0	numu	DIS	CC	3269.4	0.4	1.203	-251.7800	-126.3100	-386.2700
713	56	48	0	numu	RES	CC	1846.1	0.6	0.509	-279.3800	319.8800	-175.7600
713	56	48	1	numu	QE	CC	1560.0	193.9	0.088	-196.3700	-12.2000	269.3700
713	56	48	2	numu	QE	CC	1963.0	0.0	1.415	-94.7500	-358.9600	-274.4200
713	56	49	0	numu	QE	CC	704.9	354.0	0.743	-74.1000	32.4900	94.5600
713	56	49	1	numu	QE	NC	1594.0	0.0	0.337	-577.7200	-421.3200	946.6600
713	56	50	0	numu	RES	NC	2320.1	58.9	1.497	2.1800	-58.1900	508.4800
713	57	3	0	numu	QE	NC	729.6	118.0	0.943	-191.4800	27.0800	370.3100
713	57	3	1	numu	RES	NC	614.0	230.4	0.973	103.5100	201.0700	184.4000
713	57	15	0	numu	MEC	NC	321.3	0.0	0.111	205.2000	-594.8700	942.1500
713	57	15	1	numu	QE	CC	766.8	1.8	1.343	165.2300	-221.6500	463.1400
713	57	18	0	numu	QE	CC	1007.4	5.1	1.537	116.4300	-224.2200	-12.2700
713	57	18	1	numu	MEC	CC	843.2	0.0	0.329	-247.6900	302.6900	699.0400
713	57	20	0	numu	QE	CC	1294.7	160.2	1.305	-110.2200	-154.5500	447.1600
713	57	21	0	numu	QE	CC	968.7	1.1	0.763	-46.8400	58.7900	616.1300
713	57	21	1	numu	QE	CC	609.0	0.0	1.407	211.3900	97.8800	-468.2400
713	57	24	0	numu	RES	NC	2737.1	11.9	0.180	-177.6000	-236.2900	145.7100
713	57	25	0	numu	RES	CC	3306.8	0.0	1.464	210.1100	-158.5100	1165.4300
713	57	25	1	numu	MEC	CC	2075.7	611.6	0.353	294.5000	138.3900	-327.0700
713	57	25	2	numu	QE	CC	749.2	0.0	1.225	-482.8900	-8.8300	996.1100
713	57	27	0	numu	DIS	CC	1591.4	772.1	0.077	142.7000	171.0500	477.4200
713	57	27	1	numu	DIS	CC	2719.8	0.0	1.080	242.3900	146.0000	-690.6400
713	57	29	0	numu	QE	NC	996.9	37.3	0.139	-24.5700	-81.2100	143.4000
713	57	29	1	numu	QE	CC	414.1	287.3	0.171	98.1700	-185.4300	485.0500
713	57	32	0	numu	MEC	CC	1001.8	484.9	1.399	-167.9100	-40.3300	365.7200
713	57	32	1	numu	QE	NC	446.7	0.0	0.568	562.6700	483.2000	-79.1400
713	57	34	0	numu	MEC	CC	862.3	358.6	0.876	110.8100	-200.2500	-9.7800
713	57	46	0	numu	QE	CC	643.2	0.0	0.509	-474.2400	531.1800	420.8200
713	57	46	1	numu	QE	NC	560.6	29.0	0.711	-211.3200	-19.0300	210.1200
713	57	50	0	numu	DIS	CC	5992.8	0.0	1.221	-237.2400	-22.4400	1311.0600
713	57	50	1	numu	RES	CC	2089.6	20.4	0.445	251.6100	-146.0000	218.8400
713	58	2	0	numu	RES	CC	1365.7	14.2	0.969	6.9100	-251.6800	-20.9000
713	58	2	1	numu	QE	CC	408.8	0.0	0.868	543.1600	-25.3400	418.8700
713	58	4	0	numu	QE	CC	1113.2	75.7	0.938	-172.5800	-219.9000	193.5600
713	58	4	1	numu	MEC	CC	644.6	0.0	0.875	-53.3400	-532.3300	532.0200
713	58	5	0	numu	MEC	CC	1927.1	0.0	0.550	466.2500	600.4900	-571.7700
713	58	5	1	numu	QE	CC	1313.9	693.3	0.835	-60.1100	2.3200	-55.0700
713	58	5	2	numu	MEC	CC	373.4	0.0	0.234	206.7900	-70.0000	-461.7900
713	58	9	0	numu	QE	NC	167.5	19.5	0.093	34.5800	35.1200	439.4300
713	58	11	0	numu	QE	NC	182.6	0.0	0.787	-295.3200	-515.0600	192.4700
713	58	11	1	numu	QE	CC	1033.5	1.1	0.898	-233.0000	3.4800	215.8000
713	58	19	0	numu	RES	CC	1418.3	881.0	0.351	-103.3700	-10.5000	177.0100
713	58	19	1	numu	QE	NC	621.9	0.0	0.889	-444.4700	64.3700	960.3400
713	58	19	2	numu	QE	CC	296.0	0.0	0.441	652.3700	167.3400	568.5800
713	58	20	0	numu	DIS	CC	2679.8	84.1	1.037	201.2400	-104.1300	-309.6300
713	58	20	1	numu	QE	CC	354.5	0.0	0.146	-368.1300	-598.8700	-368.4700
713	58	23	0	numu	RES	CC	551.3	381.4	0.986	166.9700	-54.2000	456.8200
713	58	28	0	numu	QE	CC	290.1	0.0	1.359	-698.5100	526.1700	-240.7400
713	58	28	1	numu	QE	CC	542.9	227.2	0.381	-101.8800	-144.2500	-45.5700
713	58	34	0	numu	QE	CC	477.2	178.8	1.291	170.5500	-114.4300	-20.4800
713	58	47	0	numu	MEC	NC	1338.0	187.3	0.615	-212.0600	77.6300	177.6300
713	59	9	0	numu	DIS	CC	2521.8	8.7	0.063	84.6400	-157.9500	-457.2700
713	59	15	0	nue	QE	CC	1063.8	4.1	1.501	162.5000	242.4500	71.2100
713	59	15	1	numu	QE	CC	439.5	0.0	0.407	330.0400	161.6800	-382.0500
713	59	21	0	numu	QE	CC	288.1	184.6	0.723	-167.4200	-14.9600	20.4300
713	59	22	0	numu	QE	CC	549.7	448.0	0.669	-159.7100	119.1400	70.3400
713	59	22	1	numu	QE	CC	569.9	0.0	1.039	65.6500	-121.6900	-175.4700
713	59	23	0	numu	RES	CC	1055.3	14.0	1.248	158.0400	-213.0100	471.6900
713	59	23	1	numu	MEC	CC	1095.7	4.7	0.590	110.2100	56.1400	504.4900
713	59	30	0	numu	QE	NC	322.9	45.5	1.283	-31.8000	18.8300	332.4100
713	59	39	0	numu	DIS	CC	1234.8	571.2	0.394	51.9300	-130.6600	379.9100
713	59	40	0	numu	QE	CC	536.0	0.0	0.886	-578.7400	512.5700	293.3400
713	59	40	1	numu	DIS	CC	1394.1	42.8	1.026	215.5900	-50.5200	10.5900
713	59	41	0	nue	QE	CC	1147.0	13.8	0.550	249.3700	-24.8300	468.8200
713	59	41	1	numu	QE	NC	281.3	0.0	1.011	510.1900	-135.5700	75.7900
713	59	50	0	numu	QE	CC	582.8	483.6	0.801	39.4900	-18.2600	59.6900
713	62	2	0	numu	QE	CC	570.5	94.7	1.244	-220.7000	-255.5100	-287.8300
713	62	2	1	numu	MEC	CC	820.0	0.0	1.464	143.3000	-87.4400	-402.1700
713	62	6	0	numu	QE	CC	1173.1	825.4	0.366	137.5000	23.4500	79.7600
713	62	7	0	numu	RES	NC	1129.6	15.5	1.117	-174.0200	15.8000	-56.4900
713	62	7	1	numu	RES	CC	1247.5	1010.2	0.749	-159.2700	-50.7500	165.8300
713	62	7	2	numu	RES	NC	890.9	0.0	0.373	547.6500	229.4000	-280.5500
713	62	8	0	numu	QE	CC	524.6	0.0	1.205	588.6700	541.6400	284.9600
713	62	8	1	numu	QE	CC	877.4	138.1	1.216	-155.1100	-188.8300	561.6200
713	62	19	0	numu	DIS	CC	3833.1	631.7	0.338	153.6500	323.0100	-175.5700
713	62	19	1	numu	QE	NC	244.8	0.0	1.160	678.0700	-487.2500	-455.7700
713	62	22	0	numu	DIS	CC	952.0	573.5	0.524	130.6600	161.4900	270.8900
713	62	23	0	numu	QE	CC	1141.9	258.7	0.598	-214.0800	-18.3800	200.8800
713	62	27	0	numu	RES	CC	2453.2	243.1	0.895	-480.9000	-40.2800	25.7900
713	62	27	1	numu	QE	CC	566.6	0.0	1.016	218.9000	44.7700	-331.3700
713	62	31	0	numu	QE	NC	1605.1	4.6	1.460	-51.9100	-219.1600	449.0600
713	62	31	1	numu	MEC	CC	2036.2	2.0	0.424	348.4400	179.8100	116.9400
713	62	33	0	numu	QE	CC	387.5	0.0	0.172	173.2600	-626.3900	530.7700
713	62	33	1	numu	DIS	CC	2115.3	1238.9	0.672	-45.9000	-116.8000	211.1100
713	62	33	2	numu	QE	CC	1142.2	0.0	0.718	-103.4000	276.4400	987.2600
713	62	42	0	numu	QE	CC	766.1	305.4	1.570	199.0000	-45.9000	411.0800
713	62	42	1	numu	QE	NC	313.4	0.0	0.800	-493.5600	-316.2500	673.9000
713	62	42	2	numu	QE	CC	517.8	0.0	0.954	599.8700	-64.0400	669.0600
713	62	44	0	numu	QE	NC	545.8	102.7	0.812	-145.8300	-71.7500	471.3900
713	62	44	1	numu	QE	NC	455.9	0.0	1.229	-453.9600	-413.0400	-212.8000
713	62	46	0	numu	QE	CC	454.4	0.0	0.982	-634.0600	192.6100	353.8600
713	62	46	1	numu	QE	CC	831.6	188.9	1.361	194.6400	-40.1100	433.9100
713	62	47	0	numu	MEC	CC	1913.7	832.6	1.131	167.2900	-116.8400	305.0700
713	62	48	0	numu	QE	NC	1086.4	163.1	0.979	-47.2300	-26.3100	290.7300
713	64	1	0	numu	QE	CC	472.6	17.5	1.498	345.5300	0.1800	-3.6600
713	64	1	1	numu	QE	NC	370.7	0.0	1.349	-28.3500	104.9100	-508.8700
713	64	1	2	numu	RES	CC	1794.0	0.0	0.362	15.2700	-258.6100	1021.2600
713	64	4	0	numu	QE	CC	1480.2	828.5	1.206	27.3200	114.3300	317.8800
713	64	6	0	numu	RES	CC	1589.1	0.7	1.192	229.6700	-66.2700	445.0500
713	64	7	0	numu	QE	CC	1207.0	993.3	0.245	-59.8500	-7.6700	401.5900
713	64	11	0	numu	QE	CC	831.9	0.0	0.483	5.3100	418.2800	-349.0300
713	64	11	1	numu	QE	NC	1206.0	429.9	0.692	-6.9200	-120.6100	190.4500
713	64	13	0	numu	QE	NC	508.8	23.5	0.432	15.4200	219.0900	384.2300
713	64	15	0	numu	RES	NC	1625.7	30.6	0.372	-143.8000	54.0800	-292.7300
713	64	20	0	numu	RES	CC	1426.4	0.0	0.726	-247.1900	551.2000	-436.3000
713	64	20	1	numu	RES	CC	1053.9	845.2	0.274	-81.6000	-119.8700	125.2800
713	64	22	0	numu	QE	NC	882.6	27.9	0.469	47.3800	-247.2600	293.0100
713	64	24	0	numu	RES	CC	1941.3	1788.8	0.515	-85.4000	-68.6300	94.1300
713	64	28	0	numu	QE	CC	1172.2	4.8	1.575	6.2600	-81.5000	590.5000
713	64	28	1	numu	QE	NC	568.0	0.0	0.288	-599.5400	45.7600	-3.9100
713	64	30	0	numu	QE	CC	336.6	0.3	0.572	-104.3500	-473.7300	2.3500
713	64	33	0	numu	RES	CC	1327.4	547.5	0.535	-81.4100	-115.8600	4.2400
713	64	33	1	numu	RES	CC	3229.3	0.0	1.298	53.6600	551.8000	-946.4900
713	64	34	0	numu	DIS	NC	4198.9	0.0	0.760	465.4200	-580.2100	-1219.6900
713	64	34	1	numu	RES	CC	1676.5	441.4	0.530	-62.7700	46.5600	486.6800
713	64	43	0	numu	MEC	NC	977.7	158.2	0.407	-172.2000	23.8700	197.6100
713	64	43	1	numu	RES	CC	645.5	0.2	1.111	346.8300	141.3100	233.5600
713	64	45	0	numu	RES	NC	555.1	3.7	1.409	-62.3000	245.6300	157.8400
713	64	50	0	numu	QE	CC	510.2	328.7	1.133	-160.4100	108.6600	394.5000
713	64	50	1	numu	QE	NC	1207.1	0.0	0.636	124.8100	52.1200	-357.4400
713	66	4	0	nue	QE	CC	1121.8	0.3	0.217	341.6800	230.3900	110.3100
713	66	4	1	numu	QE	NC	1146.0	0.0	1.085	-30.3600	-224.3800	-440.7600
713	66	15	0	numu	RES	CC	2255.3	1351.2	0.118	37.0000	150.1200	29.6700
713	66	17	0	numu	RES	NC	1196.0	250.0	1.327	5.8200	160.9400	-56.4000
713	66	18	0	numu	RES	CC	634.0	484.9	0.547	34.0900	16.6900	467.2400
713	66	18	1	numu	DIS	CC	2668.9	0.0	1.029	495.7200	-512.9300	652.8700
713	66	19	0	numu	QE	CC	423.1	0.0	0.153	-575.8100	-63.5300	538.5200
713	66	19	1	numu	QE	CC	1159.0	22.0	1.417	-236.3300	187.4100	387.4100
713	66	21	0	numu	QE	CC	495.4	0.0	1.009	-164.2800	98.8200	614.7600
713	66	21	1	numu	RES	NC	1336.8	20.5	0.430	-140.5500	142.1500	-281.4300
713	66	25	0	numu	MEC	CC	1026.3	717.5	1.122	29.2400	14.2500	90.8800
713	66	26	0	numu	QE	CC	248.7	0.0	1.035	-501.6300	600.3500	881.8500
713	66	26	1	numu	QE	NC	374.2	0.0	0.833	252.4600	-45.3700	1000.1200
713	66	26	2	numu	QE	CC	1148.3	223.3	1.128	-206.5700	-441.1200	208.9400
713	66	29	0	numu	QE	NC	665.3	0.0	0.792	-707.7900	164.9300	940.1500
713	66	29	1	numu	RES	NC	4433.5	27.1	0.164	155.2200	205.2200	252.6700
713	66	30	0	numu	RES	CC	1209.5	751.8	0.627	169.8300	-128.9000	483.8700
713	66	30	1	numu	QE	CC	444.2	16.7	0.981	-242.5800	-160.7200	425.1600
713	66	35	0	numu	QE	NC	539.8	0.0	0.494	-562.0900	-16.2700	560.8900
713	66	35	1	numu	MEC	CC	3153.0	996.0	0.768	126.5500	-145.5300	-383.6100
713	66	36	0	numu	RES	CC	883.6	9.9	0.070	185.1600	209.1700	-281.0700
713	66	36	1	numu	QE	NC	1276.7	0.0	1.447	-244.6900	-323.8800	-467.9100
713	66	41	0	numu	QE	NC	822.4	48.5	0.157	126.2500	50.1200	90.9900
713	66	47	0	numu	MEC	CC	725.9	0.2	0.739	341.4900	100.6300	-80.1200
713	66	47	1	numu	MEC	CC	527.6	6.3	1.148	-27.9400	-270.2100	-283.0300
713	66	48	0	numu	QE	CC	942.1	801.0	0.765	78.7300	-21.7800	54.2000
713	66	48	1	numu	QE	CC	1328.9	257.1	1.257	-80.7500	-22.8500	-448.8500
713	67	2	0	numu	RES	CC	1823.8	1.0	0.164	-267.6900	-123.9800	-292.8000
713	67	2	1	numu	MEC	CC	1289.2	770.5	0.719	-75.7600	62.5400	-55.9900
713	67	2	2	numu	QE	CC	660.6	0.0	1.091	511.0100	264.0700	269.5000
713	67	4	0	numu	QE	NC	444.7	12.8	0.831	-49.3900	214.2600	437.4300
713	67	5	0	numu	QE	NC	409.5	0.0	0.221	-89.9200	-70.0500	-313.1600
713	67	5	1	numu	QE	CC	1774.6	653.0	1.086	-269.1100	-124.7200	-433.5800
713	67	6	0	numu	RES	NC	2704.9	23.8	1.224	343.7300	137.2500	-312.8900
713	67	6	1	numu	MEC	CC	816.5	0.0	0.957	67.1100	91.9600	-286.5000
713	67	7	0	numu	QE	CC	605.3	438.3	1.566	74.9100	42.9600	330.1600
713	67	7	1	numu	RES	CC	755.4	0.0	1.454	363.6000	-208.2000	966.1500
713	67	7	2	numu	MEC	NC	460.9	0.0	0.849	-54.5100	-464.7900	-186.5000
713	67	16	0	numu	DIS	CC	1760.5	348.4	1.452	-21.1500	287.3500	-274.7200
713	67	21	0	numu	QE	CC	1528.8	125.8	0.062	20.4300	-96.1200	-456.3600
713	67	31	0	numu	RES	CC	860.4	0.0	0.347	34.1200	-20.7800	-495.7900
713	67	31	1	numu	DIS	CC	3543.1	2528.5	1.113	-14.2900	171.8000	286.5600
713	67	31	2	numu	QE	CC	805.0	0.0	0.808	-689.4500	112.9600	296.5000
713	67	34	0	numu	RES	CC	1959.1	392.6	0.220	180.9900	121.4800	172.9600
713	67	36	0	numu	QE	CC	235.5	0.0	1.387	-651.2800	78.2100	35.4500
713	67	36	1	numu	QE	CC	591.8	131.9	0.641	-187.8400	6.5800	430.0600
713	67	42	0	numu	MEC	NC	1396.7	0.0	1.342	-185.5400	-652.9800	-172.9500
713	67	42	1	numu	RES	CC	1310.4	72.3	0.563	-229.1700	-217.0600	358.8600
713	67	42	2	numu	QE	CC	430.9	10.3	1.001	128.4500	219.9400	380.9900
713	67	42	3	numu	QE	CC	261.2	0.0	1.043	578.3100	-558.4200	-132.9200
713	67	46	0	numu	RES	CC	2704.9	855.6	0.378	25.5000	-128.5200	474.2700
713	68	2	0	numu	RES	CC	703.1	4.1	0.875	-96.1400	-260.1800	42.1800
713	68	6	0	numu	MEC	CC	453.7	269.5	0.607	133.9800	-65.1700	472.9200
713	68	11	0	numu	DIS	NC	2671.7	0.0	1.134	395.8800	-4.0200	968.9000
713	68	11	1	numu	MEC	CC	1518.6	543.1	1.166	-228.9800	-314.9000	-358.2500
713	68	23	0	numu	QE	CC	410.9	0.0	0.596	630.1500	468.5300	719.0500
713	68	23	1	numu	RES	CC	737.5	23.4	1.576	-103.3900	233.5800	19.1200
713	68	43	0	numu	QE	NC	3103.8	0.0	1.020	-428.2600	-450.8700	976.1500
713	68	43	1	numu	QE	CC	1415.3	0.0	0.124	-134.0300	142.9800	-316.1100
713	68	43	2	numu	RES	CC	2142.5	454.5	0.568	-103.0900	66.8700	464.9800
713	70	3	0	numu	RES	NC	868.3	399.7	0.635	130.2300	-118.7700	164.5500
713	70	5	0	numu	QE	CC	1051.6	593.5	1.182	-169.9200	-145.9600	56.2300
713	70	5	1	numu	QE	CC	318.2	0.0	0.081	-678.1500	322.8700	38.0800
713	70	9	0	numu	DIS	NC	1906.2	1071.7	0.740	-109.2400	-74.8300	14.4800
713	70	15	0	numu	RES	NC	1769.6	0.2	0.477	403.9500	-425.4800	-62.2300
713	70	15	1	numu	QE	NC	146.2	0.0	0.999	-228.1700	-489.5900	-239.0400
713	70	15	2	numu	QE	NC	1067.2	0.0	0.795	107.2900	251.3800	982.5700
713	70	15	3	numu	DIS	CC	3259.1	0.0	0.595	-51.7600	-585.1200	-448.1700
713	70	17	0	numu	QE	CC	1246.1	371.1	0.236	-52.6100	-252.1200	151.7800
713	70	18	0	numu	QE	CC	365.6	252.0	0.203	-69.9900	-16.2100	327.9800
713	70	18	1	numu	RES	CC	997.8	0.0	1.503	-192.1000	246.5400	-451.3300
713	70	19	0	numu	MEC	CC	1781.2	818.5	1.152	-35.3000	-22.4100	377.8100
713	70	25	0	numu	QE	CC	452.4	6.3	0.256	54.8900	236.6000	157.2600
713	70	29	0	numu	QE	CC	1210.3	593.9	0.559	-157.4900	122.3800	229.9600
713	70	36	0	numu	RES	NC	575.8	9.5	1.100	16.6200	-23.7200	552.6200
713	70	37	0	numu	DIS	CC	4247.2	49.5	0.572	61.6000	62.6100	-565.4200
713	70	37	1	numu	QE	CC	469.7	0.0	0.328	-259.0700	-458.8000	83.1800
713	70	37	2	numu	RES	NC	3167.2	0.0	1.394	-574.3600	-274.8500	-933.8600
